,Topic 1,Topic 2,Topic 3,Topic 4
FAM84B,0.0,0.003060846006224903,0.0,0.0
FAM92B,0.00033711009242365456,0.0,0.0,0.0
FAM9B,0.0,0.0,0.0,0.00092225965913283
FAM9C,0.0,0.0,0.00020524019071267474,0.0
FAP,0.0006894411968313835,0.0,0.0,0.0
FAS,0.000729259877971156,0.0,0.0,0.0
FASN,0.0009996415676460629,0.0,0.0,0.0
FAT2,0.0,0.0,0.0027429639805761053,0.0
FAXDC2,0.0006984325119274612,0.0,0.0,0.0
FBLN5,0.0008236044628007137,0.0,0.0,0.0
FBN1,0.0007843637947742606,0.0,0.0,0.0
FBN2,0.0002923461879810394,0.0,0.0,0.0
FBP1,0.0008981681544189006,0.0,0.0,0.0
FBXO2,0.0,0.0024621736050722165,0.0,0.0
FBXO27,0.000601005190493534,0.0,0.0,0.0
FBXO32,0.0007692070064694438,0.0,0.0,0.0
FCER1A,0.0,0.0018870709834924706,0.0,0.0
FCER1G,0.0010345150254829926,0.0,0.0,0.0
FCER2,0.0002827126360923847,0.0,0.0,0.0
FCGBP,0.0004634380695235457,0.0,0.0,0.0
FCGR1A,0.0007709410458094018,0.0,0.0,0.0
FCGR1B,0.0005774993238852166,0.0,0.0,0.0
FCGR2A,0.0,0.0,0.006303674671799355,0.0
FCGR3A,0.0009060676669675975,0.0,0.0,0.0
FCGR3B,0.0005694071402987468,0.0,0.0,0.0
FCN1,0.0006552099757870307,0.0,0.0,0.0
FCN3,0.0,0.002991129079277574,0.0,0.0
FDCSP,0.0,0.0,0.0032402237714974176,0.0
FER1L6,0.0,0.0,0.0,0.0016815867784855266
FERMT1,0.0005937479147374141,0.0,0.0,0.0
FERMT2,0.0007693996775072169,0.0,0.0,0.0
FETUB,0.0,0.0,0.0,0.00253006566488773
FEV,0.0,0.0,0.0,0.0004672782272939672
FEZ1,0.0007189840892899244,0.0,0.0,0.0
FGA,0.0,0.0,0.003430771152136702,0.0
FGB,0.0,0.0,0.0,0.0046645844093029356
FGD5,0.0006208503073841624,0.0,0.0,0.0
FGF11,0.0005534796678428377,0.0,0.0,0.0
FGF19,0.00010269366313305842,0.0,0.0,0.0
FGF20,0.0,0.0,0.0007699950779086254,0.0
FGF21,0.0,0.0,0.000233707510229869,0.0
FGF3,0.0,0.0,0.0,0.00040067058524548505
FGF5,5.600304831271229e-05,0.0,0.0,0.0
FGF7,0.0006489160552197763,0.0,0.0,0.0
FGFBP1,0.0006446772923887683,0.0,0.0,0.0
FGFBP2,0.0004295279668754814,0.0,0.0,0.0
FGFR1,0.0,0.003135028786143947,0.0,0.0
FGFR2,0.0007015152485318306,0.0,0.0,0.0
FGFR3,0.0006997812091918728,0.0,0.0,0.0
FGFR4,0.0006573935808817924,0.0,0.0,0.0
FGG,0.0,0.0,0.004895460656327826,0.0
FGGY,0.0006931019465490723,0.0,0.0,0.0
FGL1,0.0,0.0,0.0,0.005418787863882672
FGL2,0.0006644581856001391,0.0,0.0,0.0
FGR,0.000748591205427723,0.0,0.0,0.0
FHL1,0.0008176958843090056,0.0,0.0,0.0
FHL2,0.0008212924103474366,0.0,0.0,0.0
FHL5,0.0004368494663108589,0.0,0.0,0.0
FIBIN,0.0005807747315273592,0.0,0.0,0.0
FIGF,0.0005076881845320993,0.0,0.0,0.0
FILIP1,0.0,0.0018860785717209785,0.0,0.0
FILIP1L,0.000747306731842569,0.0,0.0,0.0
FKBP5,0.0008295772649716797,0.0,0.0,0.0
FLG,0.0,0.0,0.0010262009535633738,0.0
FLG2,0.0,0.0,0.0,0.00036378019888017184
FLI1,0.0006959277884364109,0.0,0.0,0.0
FLNC,0.0004983115273604755,0.0,0.0,0.0
FLRT3,0.0006449984107850567,0.0,0.0,0.0
FMO1,0.0004559238990503951,0.0,0.0,0.0
FMO2,0.0007241219836305402,0.0,0.0,0.0
FMO3,0.0006493656209745802,0.0,0.0,0.0
FMO5,0.0006360713193682368,0.0,0.0,0.0
FMR1NB,0.0,0.0,0.00022085130141565225,0.0
FNDC1,0.0004995317772663717,0.0,0.0,0.0
FNDC4,0.0006035099139845841,0.0,0.0,0.0
FOLR1,0.0008661847621485672,0.0,0.0,0.0
FOLR2,0.0007573898494860276,0.0,0.0,0.0
FOLR3,0.0,0.0,0.0,0.005680094767303641
FOS,0.0,0.0,0.007498383790891927,0.0
FOSB,0.0,0.002817457019266434,0.0,0.0
FOSL1,0.0006591276202217503,0.0,0.0,0.0
FOXA1,0.0007263698124045596,0.0,0.0,0.0
FOXA2,0.0005460297210489448,0.0,0.0,0.0
FOXE1,0.0,0.0,0.0,0.005289671511604076
FOXF1,0.000612244334363631,0.0,0.0,0.0
FOXG1,0.0,0.0,0.0003705343040383188,0.0
FOXH1,0.00016621088191892132,0.0,0.0,0.0
FOXI1,0.0,0.0,0.0005748561941214067,0.0
FOXJ1,0.0005639481275618425,0.0,0.0,0.0
FOXM1,0.0,0.0026869548713152063,0.0,0.0
FOXQ1,0.0006200153995538124,0.0,0.0,0.0
FPR1,0.0007017079195696037,0.0,0.0,0.0
FPR2,0.0004689613059397077,0.0,0.0,0.0
FRG2B,0.0,0.0,0.00017677287119548048,0.0
FRMD1,0.0,0.0,0.0,0.0008720477443578203
FRMD6,0.0006950286569268032,0.0,0.0,0.0
FRY,0.0006531548180507843,0.0,0.0,0.0
FSCN1,0.000912297363855594,0.0,0.0,0.0
FST,0.0006272084516306746,0.0,0.0,0.0
FSTL3,0.0008117230821380397,0.0,0.0,0.0
FTCD,0.0002410956919333967,0.0,0.0,0.0
FURIN,0.0009264265732922875,0.0,0.0,0.0
FUT3,0.0006498151867293841,0.0,0.0,0.0
FUT9,0.0,0.0,0.0,0.000802365903445562
FXYD1,0.0006913679072091144,0.0,0.0,0.0
FXYD2,0.00043325294027242786,0.0,0.0,0.0
FXYD4,0.0,0.0,0.0,0.004876704130903487
FXYD6,0.0,0.0031933329777191154,0.0,0.0
FZD4,0.0,0.002389727545753284,0.0,0.0
G0S2,0.0008245035943103215,0.0,0.0,0.0
G6PC,0.0,0.0,0.0,0.00021007025569136684
GAB2,0.0006580358176743694,0.0,0.0,0.0
GABRA2,0.0,0.0,0.0006850522696718361,0.0
GABRA3,0.0,0.0,0.0,0.0036265299263012057
GABRA4,0.0,0.0,0.0,0.0006250871023011403
GABRA5,0.0,0.0,0.0,0.0013065345171048425
GABRE,0.0006942579727757108,0.0,0.0,0.0
GABRG2,0.0,0.0,0.0,0.001505332710295697
GABRP,0.0,0.0,0.0025882303244907103,0.0
GABRQ,0.0,0.0,0.0,0.0023179459432871793
GABRR1,0.0,0.0,0.0,0.0024542354262479197
GAD2,0.0,0.0,9.091176232910426e-05,0.0
GADD45B,0.0009337480727276651,0.0,0.0,0.0
GADD45G,0.000708451405891662,0.0,0.0,0.0
GAGE1,0.0,0.0,0.0,0.001012436159136929
GAGE10,0.0,0.0,0.00016850816552919828,0.0
GAGE12I,0.0,0.0,0.0,0.0016067812728003082
GAGE2D,0.0,0.0,0.0,0.001015510358000705
GAL,0.00036992839252433807,0.0,0.0,0.0
GALNT14,0.0,0.002364669148523105,0.0,0.0
GALNT6,0.0,0.0026105391649103044,0.0,0.0
GALNT9,0.0,0.0,0.0010165587969527112,0.0
GALR1,0.0,0.0,0.0,0.00023568857955616766
GAPDH,0.0,0.005408396051689767,0.0,0.0
GAS2,0.00030615427902144435,0.0,0.0,0.0
GAS6,0.0009273257048018953,0.0,0.0,0.0
GAST,0.0,0.0,0.0,0.0024706311535213923
GATA2,0.0006399889638029564,0.0,0.0,0.0
GATA3,0.0004884853044340477,0.0,0.0,0.0
GATA6,0.0005744808109601048,0.0,0.0,0.0
GBP1,0.0,0.003258335948751856,0.0,0.0
GBP4,0.0,0.0,0.00528527927358747,0.0
GBP5,0.0006852024340003754,0.0,0.0,0.0
GBP6,0.0,0.0,0.0028448953504602525,0.0
GBX1,0.0,0.0,0.0,0.0004959707500225442
GC,0.0,0.0,0.0,0.0007634260511710648
GCG,0.0,0.0,0.0,0.00042628890911028584
GCLC,0.0,0.003135524992029693,0.0,0.0
GCLM,0.0,0.0029462224466175507,0.0,0.0
GCNT3,0.00047666814745063143,0.0,0.0,0.0
GDA,0.0,0.0,0.0,0.004237270767238057
GDF10,0.0004157840995143341,0.0,0.0,0.0
GDF15,0.0008260449626125063,0.0,0.0,0.0
GDF6,0.00012401592464661402,0.0,0.0,0.0
GDPD2,0.0,0.0,0.0,0.00202589705122845
GDPD4,9.729887407541182e-05,0.0,0.0,0.0
GEM,0.0007613717176000048,0.0,0.0,0.0
GFI1B,0.0,0.0,0.0,0.002614093767164277
GFRA3,0.00039619587734073637,0.0,0.0,0.0
GGH,0.0,0.0029678074026475063,0.0,0.0
GGT1,0.0,0.0031288262125721204,0.0,0.0
GGTLC3,0.00036183620893786813,0.0,0.0,0.0
GH2,0.0,0.0,0.0,0.00039452218751793284
GHRH,0.0,0.0,0.0,0.0005062180795684645
GHRL,0.0003575332224276024,0.0,0.0,0.0
GIF,0.0,0.0,0.0,0.00027257896592148087
GIMAP4,0.0007902723732659687,0.0,0.0,0.0
GIMAP5,0.0007912357284548342,0.0,0.0,0.0
GIMAP6,0.0006723576981488359,0.0,0.0,0.0
GIMAP7,0.000728617641178579,0.0,0.0,0.0
GIMAP8,0.0006088404793629731,0.0,0.0,0.0
GJA1,0.0009219951394235064,0.0,0.0,0.0
GJA4,0.0006654857644682623,0.0,0.0,0.0
GJA5,0.0,0.0026626407829136466,0.0,0.0
GJB1,0.0003840576019610315,0.0,0.0,0.0
GJB2,0.0006537328311641037,0.0,0.0,0.0
GJB3,0.0005348548008581054,0.0,0.0,0.0
GJB5,0.0,0.0,0.003209001550091463,0.0
GJB6,0.0,0.0,0.0031635456689269106,0.0
GKN1,6.0562929540008815e-05,0.0,0.0,0.0
GKN2,0.0005265057225546047,0.0,0.0,0.0
GLB1L3,0.0,0.0,0.0018471617164140728,0.0
GLDN,0.00047647547641285835,0.0,0.0,0.0
GLIPR2,0.0008115946347795243,0.0,0.0,0.0
GLP2R,0.0001324292266293724,0.0,0.0,0.0
GLRX,0.0,0.0,0.006287604410781584,0.0
GLYATL2,0.0,0.0,0.001560192769668163,0.0
GMFG,0.0008973332465885505,0.0,0.0,0.0
GMNC,0.0,0.0,0.0,0.0011589729716435897
GNA14,0.0005356897086884555,0.0,0.0,0.0
GNG11,0.0007023501563621807,0.0,0.0,0.0
GNG4,0.0003968381141333133,0.0,0.0,0.0
GNGT1,0.0,0.0,0.0,0.0030209127501373144
GNLY,0.0007491049948617845,0.0,0.0,0.0
GNRH2,0.0,0.0,0.0008852418069217828,0.0
GNRHR,0.0,0.00024859914875880303,0.0,0.0
GOLGA7B,0.00016126565861607862,0.0,0.0,0.0
GOLGA8A,0.0007634910990155088,0.0,0.0,0.0
GOLM1,0.0,0.003323338919784597,0.0,0.0
GOLT1A,0.000596316861907722,0.0,0.0,0.0
GP2,0.0,0.0,0.0,0.0018527171819023962
GPC1,0.0008463396452579386,0.0,0.0,0.0
GPC3,0.0008094110296847626,0.0,0.0,0.0
GPD1,0.00045463942546524117,0.0,0.0,0.0
GPD1L,0.0,0.0028105101368659886,0.0,0.0
GPER1,0.0004368494663108589,0.0,0.0,0.0
GPIHBP1,0.0004645940957501843,0.0,0.0,0.0
GPM6A,0.0003945902853592939,0.0,0.0,0.0
GPNMB,0.0,0.004044822277659447,0.0,0.0
GPR110,0.0005834079023769248,0.0,0.0,0.0
GPR116,0.0008049795958159815,0.0,0.0,0.0
GPR128,5.420478529349675e-05,0.0,0.0,0.0
GPR133,0.0006589991728632349,0.0,0.0,0.0
GPR146,0.0006263735438003245,0.0,0.0,0.0
GPR15,0.00027956567580875754,0.0,0.0,0.0
GPR171,0.0005161014865148577,0.0,0.0,0.0
GPR183,0.0007026070510792114,0.0,0.0,0.0
GPR87,0.0,0.0,0.0035616289918528367,0.0
GPRC5A,0.0,0.003772653349327703,0.0,0.0
GPRIN2,0.0005531585494465492,0.0,0.0,0.0
GPSM3,0.0008338160278026877,0.0,0.0,0.0
GPT2,0.0006658068828645508,0.0,0.0,0.0
GPX2,0.0,0.0,0.0052894116264206115,0.0
GPX3,0.0010804349561522463,0.0,0.0,0.0
GRAMD2,0.000592078099076714,0.0,0.0,0.0
GRASP,0.0007098643268353313,0.0,0.0,0.0
GRB7,0.0007738311113759982,0.0,0.0,0.0
GREM1,0.0005805178368103284,0.0,0.0,0.0
GRIA2,0.0,0.0,0.0004770571770704006,0.0
GRIK1,0.0,0.0,0.0,0.0009017650000409894
GRK5,0.0007278469570274866,0.0,0.0,0.0
GRP,0.0004054440871538448,0.0,0.0,0.0
GRTP1,0.0006701098693748165,0.0,0.0,0.0
GSDMB,0.0,0.0026978714008016207,0.0,0.0
GSG1,6.34529951066052e-05,0.0,0.0,0.0
GSR,0.0,0.0033156477285555324,0.0,0.0
GSTA1,0.0,0.0,0.0,0.010868317716403106
GSTA2,0.0,0.0,0.0,0.005063205528639237
GSTM1,0.0005326711957633437,0.0,0.0,0.0
GSTM2,0.0008536611446933162,0.0,0.0,0.0
GSTM3,0.0008494223818623081,0.0,0.0,0.0
GSTM4,0.0007723539667530711,0.0,0.0,0.0
GSTM5,0.0005349832482166208,0.0,0.0,0.0
GSTT1,0.0007564907179764198,0.0,0.0,0.0
GTSF1,0.00042972063791325447,0.0,0.0,0.0
GUCA1A,0.00014193433115951165,0.0,0.0,0.0
GUCA2B,0.0,0.0,0.0,0.0012317290114196241
GYPA,3.602948406356834e-05,0.0,0.0,0.0
GYPC,0.000831182856953122,0.0,0.0,0.0
GZMA,0.0006977260514556265,0.0,0.0,0.0
GZMB,0.0006987536303237497,0.0,0.0,0.0
GZMH,0.0005961884145492066,0.0,0.0,0.0
H2AFB1,0.0,0.0,0.0005252679601237134,0.0
H2AFB2,0.0,0.0,0.0008618251408673166,0.0
H2AFB3,0.0,0.0,0.0009022303685691407,0.0
HABP2,0.0003460371838404745,0.0,0.0,0.0
HAND1,7.629773095814473e-05,0.0,0.0,0.0
HAO1,0.0,0.0,0.0,0.000215193920464327
HAP1,0.0,0.0,0.0023774803300005143,0.0
HAPLN1,0.00023775606061199642,0.0,0.0,0.0
HAS1,0.0002734002026000186,0.0,0.0,0.0
HAS3,0.000686358460227014,0.0,0.0,0.0
HBA1,0.0,0.0033029944784690062,0.0,0.0
HBA2,0.0009619422679217943,0.0,0.0,0.0
HBB,0.0009866683844360078,0.0,0.0,0.0
HBE1,0.0,0.0,0.0,0.0025023978751137453
HBEGF,0.0,0.0029645820643901567,0.0,0.0
HBG1,0.0,0.0,0.0,0.0018568161137207644
HBG2,0.00028746518835745435,0.0,0.0,0.0
HCAR2,0.000641337661067368,0.0,0.0,0.0
HCAR3,0.0,0.0,0.0037967139530270862,0.0
HCK,0.000794896478172523,0.0,0.0,0.0
HCST,0.0008240540285555176,0.0,0.0,0.0
HDGFL1,0.0,0.0,0.0,0.0002613069034209685
HEG1,0.0007476278502388575,0.0,0.0,0.0
HEPACAM2,0.0,0.0,0.0,0.002376355721698925
HES6,0.0,0.0025001333553317942,0.0,0.0
HEY1,0.0007182776288180897,0.0,0.0,0.0
HFE2,4.1231602083441845e-05,0.0,0.0,0.0
HGD,0.0,0.0,0.0031644639695564973,0.0
HGF,0.0005544430230317032,0.0,0.0,0.0
HHATL,0.00019568955069820452,0.0,0.0,0.0
HHIP,0.0004696035427322847,0.0,0.0,0.0
HHIPL2,0.00027962989948801526,0.0,0.0,0.0
HHLA2,0.00035920303808830253,0.0,0.0,0.0
HIF3A,0.000549176681332572,0.0,0.0,0.0
HIGD1B,0.0,0.0024792927081304576,0.0,0.0
HILPDA,0.0,0.0030424863884522964,0.0,0.0
HIST1H1A,0.0,0.0,0.0,0.00031766721592353035
HIST1H1B,0.0,0.0,0.0,0.002551585056934163
HIST1H1C,0.0009226373762160834,0.0,0.0,0.0
HIST1H1D,0.0002558029144834095,0.0,0.0,0.0
HIST1H1E,0.0,0.0,0.0022365211833589235,0.0
HIST1H2AB,0.0,0.0,0.0,0.0015094316421140651
HIST1H2AC,0.0008313113043116375,0.0,0.0,0.0
HIST1H2AD,0.00023981121834824276,0.0,0.0,0.0
HIST1H2AE,0.0005006235798137526,0.0,0.0,0.0
HIST1H2AH,0.0,0.0,0.001117112715892478,0.0
HIST1H2AI,0.00032664163270464987,0.0,0.0,0.0
HIST1H2AJ,0.0,0.0,0.0011970048706665393,0.0
HIST1H2AK,0.0,0.0,0.002165812034880731,0.0
HIST1H2AL,0.0,0.0,0.0012576127122192755,0.0
HIST1H2AM,0.0003475143284634016,0.0,0.0,0.0
HIST1H2BB,0.0,0.0,0.0,0.0009530016477705909
HIST1H2BC,0.0,0.0024666394580439314,0.0,0.0
HIST1H2BD,0.00080613562204262,0.0,0.0,0.0
HIST1H2BE,0.00023904053419715037,0.0,0.0,0.0
HIST1H2BF,0.0002596563352388713,0.0,0.0,0.0
HIST1H2BG,0.0005132114209482613,0.0,0.0,0.0
HIST1H2BH,0.0,0.0,0.002957387177584649,0.0
HIST1H2BI,0.0,0.0,0.0008489689320530998,0.0
HIST1H2BJ,0.0,0.0,0.003976700876426121,0.0
HIST1H2BL,0.000222342377590149,0.0,0.0,0.0
HIST1H2BM,0.0,0.0,0.0009040669698283145,0.0
HIST1H2BN,0.0,0.0015012709073248672,0.0,0.0
HIST1H2BO,0.00026993212392010293,0.0,0.0,0.0
HIST1H3A,0.0001251077271939949,0.0,0.0,0.0
HIST1H3B,0.0,0.0,0.0011630277473718236,0.0
HIST1H3C,0.00015201744880297016,0.0,0.0,0.0
HIST1H3D,0.00041796770460909583,0.0,0.0,0.0
HIST1H3F,0.0,0.0,0.0009270244855679873,0.0
HIST1H3G,0.0,0.0,0.0016644198911262773,0.0
HIST1H3H,0.0,0.0,0.003540967227687131,0.0
HIST1H3I,0.0,0.0,0.0005955179582871121,0.0
HIST1H3J,0.0,0.0,0.0,0.002573104448980596
HIST1H4A,0.0,0.0,0.0,0.0014120820114278218
HIST1H4B,0.0,0.0,0.0,0.002373281522835149
HIST1H4C,0.0,0.0,0.0,0.002839535017174524
HIST1H4D,0.0,0.0,0.0,0.0029450825114975035
HIST1H4E,0.000265243795334291,0.0,0.0,0.0
HIST1H4F,0.0,0.0,0.0,0.00045395669888427076
HIST1H4H,0.0005959315198321759,0.0,0.0,0.0
HIST1H4J,0.0006536043838055882,0.0,0.0,0.0
HIST1H4K,0.0,0.0,0.001198841471925713,0.0
HIST2H2AA4,0.000966052583394287,0.0,0.0,0.0
HIST2H2AB,0.0,0.0,0.0,0.002061762704639171
HIST2H2AC,0.0,0.0,0.0033600620036585097,0.0
HIST2H2BE,0.0007394714429731299,0.0,0.0,0.0
HIST2H2BF,0.0,0.002120287749793144,0.0,0.0
HIST2H3C,0.0,0.0,0.001610699304295443,0.0
HIST2H3D,0.00022606735098709547,0.0,0.0,0.0
HIST2H4A,0.0,0.0026730611065143147,0.0,0.0
HIST2H4B,0.0,0.002051067028731561,0.0,0.0
HIST3H2A,0.0005923992174730025,0.0,0.0,0.0
HIST3H2BB,0.0,0.0,0.0021635162833067638,0.0
HIST4H4,0.0004427580448025671,0.0,0.0,0.0
HK3,0.0006869364733403333,0.0,0.0,0.0
HLA-DMA,0.0010079264222703059,0.0,0.0,0.0
HLA-DMB,0.0009518591502783358,0.0,0.0,0.0
HLA-DOA,0.0007334344171229063,0.0,0.0,0.0
HLA-DPB1,0.0011077942435160255,0.0,0.0,0.0
HLA-DQA1,0.0009914209367010774,0.0,0.0,0.0
HLA-DQA2,0.0006882851706047449,0.0,0.0,0.0
HLA-DQB1,0.0,0.0,0.007038315175468884,0.0
HLA-DQB2,0.0007236081941964786,0.0,0.0,0.0
HLA-DRA,0.0,0.0,0.009189893550591018,0.0
HLA-DRB1,0.0011462000037121287,0.0,0.0,0.0
HLA-DRB5,0.0009538500843353244,0.0,0.0,0.0
HLA-G,0.00047564056858250827,0.0,0.0,0.0
HLF,0.0005424331950105137,0.0,0.0,0.0
HMCN1,0.0006519987918241458,0.0,0.0,0.0
HMGA2,0.0,0.0,0.002517062025697725,0.0
HMGB3,0.0,0.0036515791132056513,0.0,0.0
HMGB4,0.0,0.0,0.0,0.00017010567046227753
HMGCS2,0.0,0.0,0.0,0.003405187608109327
HMOX1,0.0008846811817747841,0.0,0.0,0.0
HMX3,0.0,0.0,0.0001111143761800163,0.0
HNF1B,0.0,0.0,0.0,0.007945779329906626
HOPX,0.0,0.003965429335940069,0.0,0.0
HOXB13,0.0,0.0,0.0,0.0026263905626193814
HOXB2,0.0005586175621834535,0.0,0.0,0.0
HOXB8,0.0,0.0,0.0018939950485230054,0.0
HOXB9,0.00023139791636548438,0.0,0.0,0.0
HOXC10,0.0003073745289273406,0.0,0.0,0.0
HOXC11,0.00018920295909317705,0.0,0.0,0.0
HOXC13,0.0002365358107061002,0.0,0.0,0.0
HOXC4,0.0,0.0,0.0009747761183065067,0.0
HOXD11,0.0,0.0,0.0,0.0032258593410557207
HP,0.0007914926231718649,0.0,0.0,0.0
HPD,0.0002643446638246832,0.0,0.0,0.0
HPGD,0.0007758862691122445,0.0,0.0,0.0
HPGDS,0.000510963592174242,0.0,0.0,0.0
HPN,0.0006912394598505991,0.0,0.0,0.0
HPR,0.00020513043154908605,0.0,0.0,0.0
HPX,0.00035136774921886343,0.0,0.0,0.0
HR,0.00046279583273096876,0.0,0.0,0.0
HRASLS2,0.0004136647180988301,0.0,0.0,0.0
HRG,0.0,0.0,0.0,0.001354696965970668
HRH3,0.0,0.0,0.0,0.00023466384660157563
HS3ST4,6.602194227691311e-05,0.0,0.0,0.0
HSD11B1,0.000655338423145546,0.0,0.0,0.0
HSD17B11,0.0,0.0,0.006391831532239698,0.0
HSD17B13,0.0002856669253382388,0.0,0.0,0.0
HSD17B2,0.0004294637431962237,0.0,0.0,0.0
HSD17B6,0.0006719723560732897,0.0,0.0,0.0
HSD3B1,0.0,0.0,0.0001455506497895255,0.0
HSD3B2,0.0,0.0,0.00034803593861343953,0.0
HSF4,0.0007823086370380141,0.0,0.0,0.0
HSPA1B,0.0,0.004095187175062677,0.0,0.0
HSPA2,0.0006428148056902951,0.0,0.0,0.0
HSPA6,0.0006520630155034035,0.0,0.0,0.0
HSPB3,0.0003367247503481084,0.0,0.0,0.0
HSPB6,0.000696120459474184,0.0,0.0,0.0
HSPB7,0.0,0.0020163326167293334,0.0,0.0
HSPB8,0.0007746660192063481,0.0,0.0,0.0
HTR3A,0.0,0.0,0.0,0.0042085782445094805
HTR3B,0.0,0.0,0.0,0.00035558233524343556
HYAL1,0.0006570082388062462,0.0,0.0,0.0
IAPP,0.0,0.0,0.0,0.0004498577670659026
IBSP,0.0002150851018340292,0.0,0.0,0.0
ICAM1,0.000989815344719635,0.0,0.0,0.0
ICAM2,0.0008246962653480946,0.0,0.0,0.0
ICAM4,0.0005321574063292821,0.0,0.0,0.0
ID1,0.0009659883597150292,0.0,0.0,0.0
ID2,0.0,0.0,0.006439583164978218,0.0
ID4,0.0006617607910713158,0.0,0.0,0.0
IDO1,0.0007527657445794733,0.0,0.0,0.0
IER3,0.000964768109809133,0.0,0.0,0.0
IER5,0.0008153196081764708,0.0,0.0,0.0
IFI44,0.0008127506610061629,0.0,0.0,0.0
IFI44L,0.0,0.0,0.004640632231617458,0.0
IFI6,0.0,0.0,0.007620517774626986,0.0
IFIT1,0.0007261129176875288,0.0,0.0,0.0
IFIT3,0.0,0.0,0.005515772731613785,0.0
IFITM5,0.0,0.0,0.0,0.0014674175909757917
IFT57,0.000895342312531562,0.0,0.0,0.0
IGF1,0.0,0.0,0.003963844667611904,0.0
IGF2,0.0,0.002342587986607403,0.0,0.0
IGF2BP2,0.0007012583538147998,0.0,0.0,0.0
IGFBP1,0.0,0.0,0.0,0.001877310772812605
IGFBP2,0.0010498644848255822,0.0,0.0,0.0
IGFBP3,0.0009889162132100274,0.0,0.0,0.0
IGFBP5,0.0,0.0036101459217458506,0.0,0.0
IGFBP6,0.0007943184650592036,0.0,0.0,0.0
IGFL1,0.0,0.0,0.0,0.003907306755859423
IGFL2,0.0004087837184752451,0.0,0.0,0.0
IGFL3,0.0,0.0,0.0,0.001907028028495774
IGJ,0.0,0.0,0.007756426267805849,0.0
IGLL5,0.0,0.003515618700511216,0.0,0.0
IGSF10,0.000537487971707671,0.0,0.0,0.0
IGSF23,4.733285161292311e-05,0.0,0.0,0.0
IGSF6,0.0006999738802296459,0.0,0.0,0.0
IGSF9,0.0005785911264325975,0.0,0.0,0.0
IKBKB,0.0008285496861035565,0.0,0.0,0.0
IL10RA,0.0007242504309890556,0.0,0.0,0.0
IL13RA2,0.0003500832756337095,0.0,0.0,0.0
IL17C,0.00016287125059752107,0.0,0.0,0.0
IL17REL,0.0,0.0,0.0,0.0015924350114360198
IL1A,0.0,0.0,0.002791174763629418,0.0
IL1B,0.0,0.002443565884356737,0.0,0.0
IL1R2,0.000610767189740704,0.0,0.0,0.0
IL1RL1,0.0,0.002034940337444813,0.0,0.0
IL1RN,0.0007719686246775249,0.0,0.0,0.0
IL20RB,0.0005008804745307834,0.0,0.0,0.0
IL23A,0.0,0.0017153837470243152,0.0,0.0
IL2RG,0.0008287423571413296,0.0,0.0,0.0
IL33,0.000707166932306508,0.0,0.0,0.0
IL36B,0.0,0.0,0.0,0.0012122590852823754
IL36G,0.0,0.0,0.0022016257594346207,0.0
IL36RN,0.0,0.0,0.0,0.0042557159604207145
IL37,0.0,0.0,0.0,0.0037433494831246978
IL6,0.0007166720368366472,0.0,0.0,0.0
IL6R,0.0,0.0,0.004888573401605924,0.0
IL7R,0.0,0.002930343858273675,0.0,0.0
IL8,0.0008325957778967914,0.0,0.0,0.0
INA,0.00020371751060541671,0.0,0.0,0.0
INHA,0.0003209257252507148,0.0,0.0,0.0
INHBA,0.0,0.002516756252504289,0.0,0.0
INHBB,0.0005870686520946136,0.0,0.0,0.0
INMT,0.0,0.002804555666237035,0.0,0.0
INPP5D,0.0007331775224058755,0.0,0.0,0.0
INS,1.4964117267043536e-05,0.0,0.0,0.0
INSL6,0.0,0.0,0.0,0.0005287622045694892
INSM1,0.0,0.0,0.0,0.001446922931883951
INSRR,0.0,0.0,0.00020707679197184858,0.0
IQCF1,0.0,7.046123577594815e-05,0.0,0.0
IQCF3,0.0,0.0,0.0,0.0001014485625046113
IQCG,0.0006791654081501518,0.0,0.0,0.0
IRF6,0.00080530071421227,0.0,0.0,0.0
IRF8,0.0006742844085265669,0.0,0.0,0.0
IRX2,0.0006520630155034035,0.0,0.0,0.0
IRX3,0.0007728677561871327,0.0,0.0,0.0
IRX4,0.0,0.0,0.0,0.0026612314830755106
ISG15,0.0009710620303763874,0.0,0.0,0.0
ISM2,0.0,0.0,0.0,0.002148865005779494
ITGA1,0.0006922028150394645,0.0,0.0,0.0
ITGA11,0.00055258053633323,0.0,0.0,0.0
ITGA6,0.0008236044628007137,0.0,0.0,0.0
ITGA8,0.0,0.002070667161218533,0.0,0.0
ITGAL,0.0006902761046617336,0.0,0.0,0.0
ITGAM,0.0006617607910713158,0.0,0.0,0.0
ITGAX,0.0,0.0,0.005441849530932038,0.0
ITGB2,0.0009395924275401156,0.0,0.0,0.0
ITGB4,0.0,0.0036823438781219105,0.0,0.0
ITGB6,0.0,0.003118405888971452,0.0,0.0
ITIH2,0.0,0.0,0.0,0.002992220227408737
ITIH5,0.0,0.0021775995295968205,0.0,0.0
ITLN1,0.0003471289863878554,0.0,0.0,0.0
ITLN2,0.0,0.0,0.0,0.006783732159399261
ITM2A,0.0007428110742945302,0.0,0.0,0.0
ITPKA,0.0004339594007442625,0.0,0.0,0.0
ITPRIP,0.0007354895748591527,0.0,0.0,0.0
IVL,0.0,0.0,0.002756279339705115,0.0
