,Topic 1
DUOX2,0.0003028789407991205
DUOXA1,0.0005094712072960249
DUOXA2,0.00019622090404353934
DUSP1,0.0007236222633775854
DUSP13,0.0001736324281917187
DUSP2,0.0004593722530721426
DUSP4,0.0004130526936405882
DUSP5,0.0005116245833986304
DUSP6,0.0006258853561899411
DYDC2,0.00026148138388780716
DYNLRB2,0.0003099103729708935
ECE2,0.0004458806925925532
ECEL1,0.00019964872722727866
ECHDC3,0.00047405036773071865
ECM1,0.0005491548526154686
ECSCR,0.0005687989162453593
EDIL3,0.0004733472245135414
EDN1,0.0004919805197687397
EDN2,0.0003312244017415803
EDN3,8.103725577968343e-05
EDNRB,0.0004255334857454852
EEF1A2,0.0003471769634812902
EFCAB1,0.00032344587990155646
EFCAB4A,0.0005086801711767005
EFCC1,0.0003318396520566104
EFEMP1,0.0006380585231373231
EFHD1,0.0004066365117838453
EFNA2,0.0001121513431397788
EFNB1,0.0005355753992337321
EGFL6,0.00048160915731537457
EGFL7,0.0006073839002879635
EGFR,0.0005285000206108855
EGLN3,0.0005317520579903306
EGR1,0.0006516819229701332
EGR2,0.0004167002490796954
EIF1AY,0.00032151223605431887
EIF4E1B,2.1050350064245315e-05
EIF4EBP1,0.0006319060199870217
ELANE,0.00017222614175736408
ELAVL3,3.388271377773098e-05
ELF5,0.00032964232950293134
ELMO1,0.0004977814513104524
ELN,0.0005776321529111491
EMB,0.0004899150365682814
EMCN,0.00043862952816541234
EMP1,0.0006688210388888298
EMP2,0.0006879377451058376
EMX2,3.5069267956717666e-05
ENG,0.0006434199901683
ENKUR,0.0002468032692292311
ENO3,0.0004447380848646401
ENPP2,0.0005355314527826585
ENPP4,0.0004391129391272217
ENPP6,0.00010485623226156435
EPB41L3,0.0004923320913773284
EPDR1,0.0005016047925538539
EPGN,0.00017394005334923375
EPHA5,2.6807335154884432e-05
EPHB3,0.00046064670015327644
EPHB6,0.00040931724529933377
EPS8L3,8.868393826648654e-05
EPSTI1,0.00048305939020080275
ERAS,5.220838387541427e-05
ERBB2,0.0006154700472855025
EREG,0.00024363912475193326
ERG,0.00043489407982415793
ERLIN2,0.000530126039300608
ERN2,0.0002502310924129704
ERO1L,0.0005993856461925718
ERP27,0.0004134042652491768
ERRFI1,0.0006318181270848746
ERV3-1,0.00046939204391691905
ERVMER34-1,0.0003025713156416054
ESAM,0.000581631279958845
ESM1,0.0004169639277861369
ESPN,0.00042096305483383273
ESYT3,0.0003664255090515187
ETNPPL,5.888824443859859e-05
ETS1,0.0005627343059972052
ETV1,0.0004669310426567985
ETV4,0.00046662341749928346
EVA1A,0.0005004621848259408
EVI2B,0.0005179089259021526
EYA2,0.0003961333099772595
F13A1,0.00048525671275448184
F2,4.429802268216969e-05
F2RL2,0.00022192957792158423
F3,0.0006153821543833553
F5,0.00033689349393007225
FA2H,0.0003568891291685516
FABP1,5.9239816047187235e-05
FABP3,0.0005012532209452653
FABP4,0.00048125758570678593
FABP5,0.0007112733106259091
FABP6,0.0003745995489512048
FABP7,0.00011962223982228759
FAIM2,0.0002690841199235367
FAIM3,0.00043564116949240884
FAM105A,0.00046807365038471164
FAM107A,0.0004131845329938089
FAM107B,0.0005914752849993271
FAM118A,0.0005050765621886668
FAM129C,0.00018765134608419103
FAM132A,0.00032555530955308834
FAM132B,0.0003016923866201338
FAM134B,0.0004150742303899729
FAM150B,0.0003281481501664296
FAM151A,5.5284635450564944e-05
FAM154B,0.0003263023992213392
FAM159B,4.8428989083086305e-05
FAM162B,0.0003626461142591907
FAM163A,5.286758064151799e-05
FAM166B,0.0003008574040497358
FAM167A,0.00034541910543834693
FAM174B,0.0005050326157375933
FAM177B,0.0001694575153397285
FAM183A,0.0003763134605430744
FAM184A,0.0003716990831803484
FAM189A2,0.000412129818168043
FAM216B,0.00020848196389306844
FAM229B,0.00048587196306951197
FAM25A,0.00011175582508011658
FAM25G,3.682712599966091e-05
FAM26F,0.0004779176554251938
FAM3B,0.00045664757310558054
FAM3D,0.0003404531564670323
FAM43B,0.00011975407917550833
FAM46B,0.0003875198055668376
FAM46C,0.00043783849204608787
FAM65B,0.00041024012077187896
FAM69B,0.0004490008906187775
FAM81B,0.0002873658435701464
FAM83A,0.00040685624403921324
FAM83C,0.00011768859597505002
FAM83D,0.0004495282480316604
FAM84A,0.0004234680025450269
FAM84B,0.0005421673668947692
FAM92B,0.00023067492168522686
FAM9B,3.9551805966222934e-05
FAM9C,1.9644063629890724e-05
FAP,0.0004717651522748924
FAS,0.0004990119519405127
FASN,0.0006840265109602889
FAT2,0.00026253609871357313
FAXDC2,0.0004779176554251938
FBLN5,0.0005635692885676032
FBN1,0.0005367180069616452
FBN2,0.00020004424528694088
FBP1,0.0006145911182640308
FBXO2,0.0004361245804542182
FBXO27,0.00041125088914657136
FBXO32,0.0005263466445082801
FCER1A,0.0003342567068656574
FCER1G,0.0007078894338932433
FCER2,0.00019345227762590373
FCGBP,0.00031711759094696075
FCGR1A,0.0005275331986872668
FCGR1B,0.0003951664880536407
FCGR2A,0.000603340826789194
FCGR3A,0.0006199965317460812
FCGR3B,0.0003896292352183695
FCN1,0.0004483416938526737
FCN3,0.000529818414143093
FDCSP,0.0003101301052262614
FER1L6,7.211612621174648e-05
FERMT1,0.0004062849401752567
FERMT2,0.0005264784838615008
FETUB,0.00010850378770067158
FEV,2.0039581689552953e-05
FEZ1,0.0004919805197687397
FGA,0.0003283678824217975
FGB,0.00020004424528694088
FGD5,0.00042483034252830787
FGF11,0.00037873051535212136
FGF19,7.027037526665608e-05
FGF20,7.36981984503954e-05
FGF21,2.2368743596452747e-05
FGF3,1.7183062369770184e-05
FGF5,3.8321305336162666e-05
FGF7,0.0004440349416474628
FGFBP1,0.00044113447587660644
FGFBP2,0.00029391386478010996
FGFR1,0.00055530735576577
FGFR2,0.00048002708507672567
FGFR3,0.000478840530897739
FGFR4,0.00044983587318917547
FGG,0.000468557061346521
FGGY,0.0004742700999860866
FGL1,0.00023238883327709653
FGL2,0.0004546699828072694
FGR,0.0005122398337136606
FHL1,0.0005595262150688338
FHL2,0.0005619872163289543
FHL5,0.0002989237602024982
FIBIN,0.0003974077570583933
FIGF,0.0003473966957366581
FILIP1,0.00033408092106136303
FILIP1L,0.000511360904692189
FKBP5,0.0005676563085174462
FLG,9.822031814945362e-05
FLG2,1.5600990131121267e-05
FLI1,0.0004762037438333241
FLNC,0.00034098051387991524
FLRT3,0.00044135420813197436
FMO1,0.0003119758561713518
FMO2,0.0004954962358546262
FMO3,0.00044434256680497787
FMO5,0.00043524565143274657
FMR1NB,2.113824296639248e-05
FNDC1,0.0003418154964503133
FNDC4,0.00041296480073844103
FOLR1,0.0005927057856293874
FOLR2,0.0005182604975107411
FOLR3,0.0002435951783008597
FOS,0.000717689492482652
FOSB,0.0004990558983915863
FOSL1,0.00045102242736816216
FOXA1,0.0004970343616422016
FOXA2,0.00037363272702758596
FOXE1,0.0002268515804418253
FOXF1,0.00041894151808444805
FOXG1,3.54647860163799e-05
FOXH1,0.00011373341537842773
FOXI1,5.502095674412346e-05
FOXJ1,0.00038589378687711506
FOXM1,0.0004759400651268826
FOXQ1,0.0004242590386643513
FPR1,0.0004801589244299464
FPR2,0.00032089698573928874
FRG2B,1.69193836633287e-05
FRMD1,3.739842986361746e-05
FRMD6,0.000475588493518294
FRY,0.00044693540741831916
FSCN1,0.0006242593375002186
FST,0.0004291810411845924
FSTL3,0.0005554391951189908
FTCD,0.0001649749773302232
FURIN,0.0006339275567364065
FUT3,0.00044465019196249293
FUT9,3.4410071190613955e-05
FXYD1,0.0004730835458070999
FXYD2,0.0002964627589423777
FXYD4,0.00020914116065917215
FXYD6,0.0005656347717680615
FZD4,0.00042329221674073254
G0S2,0.0005641845388826333
G6PC,9.009022470084112e-06
GAB2,0.0004502753376999113
GABRA2,6.556810500178291e-05
GABRA3,0.0001555264903494033
GABRA4,2.6807335154884432e-05
GABRA5,5.603172511881582e-05
GABRE,0.000475061136105411
GABRG2,6.455733662709054e-05
GABRP,0.0002477261447017763
GABRQ,9.940687232844031e-05
GABRR1,0.00010525175032122659
GAD2,8.701397312569045e-06
GADD45B,0.0006389374521587947
GADD45G,0.0004847733017926724
GAGE1,4.3419093660698065e-05
GAGE10,1.6128347544004242e-05
GAGE12I,6.890803528337507e-05
GAGE2D,4.3550933013918805e-05
GAL,0.00025313155818382677
GALNT14,0.00041885362518230085
GALNT6,0.0004624045581962197
GALNT9,9.729744267690842e-05
GALR1,1.010768374692364e-05
GAPDH,0.0009579886869529931
GAS2,0.0002094927322677608
GAS6,0.0006345428070514366
GAST,0.00010595489353840388
GATA2,0.000437926384948235
GATA3,0.0003342567068656574
GATA6,0.0003931010048531824
GBP1,0.0005771487419493397
GBP4,0.0005058675983079913
GBP5,0.00046886468650403606
GBP6,0.00027229221085190813
GBX1,2.127008231961322e-05
GC,3.2740106049817875e-05
GCG,1.828172364660971e-05
GCLC,0.0005553952486679172
GCLM,0.0005218641064987748
GCNT3,0.0003261705598681185
GDA,0.0001817185751892576
GDF10,0.00028450932425036366
GDF15,0.0005652392537083993
GDF6,8.486059702308498e-05
GDPD2,8.68821337724697e-05
GDPD4,6.657887337647527e-05
GEM,0.0005209851774773032
GFI1B,0.00011210739668870523
GFRA3,0.00027110565667292144
GGH,0.0005256874477421764
GGT1,0.0005542086944889305
GGTLC3,0.00024759430534855554
GH2,1.69193836633287e-05
GHRH,2.1709546830349033e-05
GHRL,0.00024464989312662566
GIF,1.1689755985572556e-05
GIMAP4,0.0005407610804604147
GIMAP5,0.0005414202772265184
GIMAP6,0.0004600753962893199
GIMAP7,0.0004985724874297768
GIMAP8,0.00041661235617754825
GJA1,0.0006308952516123294
GJA4,0.0004553731260244467
GJA5,0.0004716333129216717
GJB1,0.0002627997774200146
GJB2,0.0004473309254779814
GJB3,0.0003659860445407829
GJB5,0.0003071417465532579
GJB6,0.00030279104789697334
GKN1,4.144150336238692e-05
GKN2,0.0003602730059012173
GLB1L3,0.00017679657266901652
GLDN,0.0003260387205148977
GLIPR2,0.0005553513022168436
GLP2R,9.06175821137241e-05
GLRX,0.0006018027010016188
GLYATL2,0.00014933004074802836
GMFG,0.0006140198144000742
GMNC,4.9703436164220154e-05
GNA14,0.0003665573484047394
GNG11,0.00048059838894068223
GNG4,0.00027154512118365723
GNGT1,0.0001295541377649169
GNLY,0.0005125914053222492
GNRH2,8.472875766986425e-05
GNRHR,4.4034343975728196e-05
GOLGA7B,0.00011034953864576198
GOLGA8A,0.0005224354103627313
GOLM1,0.000588662712130618
GOLT1A,0.00040804279821819993
GP2,7.945518354103452e-05
GPC1,0.000579126332247651
GPC3,0.0005538571228803418
GPD1,0.00031109692714988016
GPD1L,0.000497825397761526
GPER1,0.0002989237602024982
GPIHBP1,0.00031790862706628523
GPM6A,0.0002700069953960819
GPNMB,0.0007164589918525916
GPR110,0.00039920956155241013
GPR116,0.0005508248177562647
GPR128,3.70908047061024e-05
GPR133,0.000450934534466015
GPR146,0.00042860973732063585
GPR15,0.00019129890152329824
GPR171,0.0003531536808272972
GPR183,0.0004807741747449765
GPR87,0.0003408926209777681
GPRC5A,0.0006682497350248732
GPRIN2,0.0003785107830967535
GPSM3,0.0005705567742883026
GPT2,0.0004555928582798146
GPX2,0.0005062631163676535
GPX3,0.0007393111464108538
GRAMD2,0.00040514233244734357
GRASP,0.0004857401237162912
GRB7,0.0005295107889855779
GREM1,0.000397231971254099
GRIA2,4.5660362665450696e-05
GRIK1,3.867287694475131e-05
GRK5,0.0004980451300168939
GRP,0.0002774339456275171
GRTP1,0.00045853727050174456
GSDMB,0.0004778737089741202
GSG1,4.3419093660698065e-05
GSR,0.0005873003721473369
GSTA1,0.00046609606008640047
GSTA2,0.0002171394147545639
GSTM1,0.00036449186520428115
GSTM2,0.0005841362276700391
GSTM3,0.0005812357618991828
GSTM4,0.0005285000206108855
GSTM5,0.00036607393744293005
GSTT1,0.000517645247195711
GTSF1,0.00029404570413333074
GUCA1A,9.712165687261409e-05
GUCA2B,5.282363419044441e-05
GYPA,2.465395905227896e-05
GYPC,0.0005687549697942858
GZMA,0.0004774342444633844
GZMB,0.0004781373876805617
GZMH,0.0004079549053160528
H2AFB1,5.0274740028176705e-05
H2AFB2,8.24874886651116e-05
H2AFB3,8.635477635958673e-05
HABP2,0.00023678347838445462
HAND1,5.220838387541427e-05
HAO1,9.228754725452018e-06
HAP1,0.0002275547236590026
HAPLN1,0.000162689761874397
HAS1,0.00018708004222023447
HAS3,0.00046965572262336054
HBA1,0.0005850591031425844
HBA2,0.0006582299441800968
HBB,0.0006751493278434255
HBE1,0.00010731723352168489
HBEGF,0.0005251161438782198
HBG1,7.963096934532884e-05
HBG2,0.00019670431500534873
HCAR2,0.00043884926042078026
HCAR3,0.0003633932039274416
HCK,0.0005439252249377125
HCST,0.0005638769137251183
HDGFL1,1.1206345023763165e-05
HEG1,0.0005115806369475568
HEPACAM2,0.00010191182003963443
HES6,0.0004428483874684761
HEY1,0.0004914971088069303
HFE2,2.8213621589239027e-05
HGD,0.0003028789407991205
HGF,0.0003793897121182251
HHATL,0.0001339048364212014
HHIP,0.0003213364502500245
HHIPL2,0.00019134284797437184
HHLA2,0.0002457925008545387
HIF3A,0.0003757861031301914
HIGD1B,0.00043915688557829533
HILPDA,0.0005389153295153243
HIST1H1A,1.3623399832810122e-05
HIST1H1B,0.00010942666317321679
HIST1H1C,0.0006313347161230651
HIST1H1D,0.00017503871462607327
HIST1H1E,0.00021406316317941322
HIST1H2AB,6.473312243138487e-05
HIST1H2AC,0.0005688428626964329
HIST1H2AD,0.00016409604830875158
HIST1H2AE,0.0003425625861185642
HIST1H2AH,0.00010692171546202266
HIST1H2AI,0.00022351165016023315
HIST1H2AJ,0.00011456839794882577
HIST1H2AK,0.00020729540971408175
HIST1H2AL,0.00012036932949053846
HIST1H2AM,0.000237794246759147
HIST1H2BB,4.087019949843036e-05
HIST1H2BC,0.00043691561657354267
HIST1H2BD,0.0005516158538755891
HIST1H2BE,0.00016356869089586862
HIST1H2BF,0.00017767550169048814
HIST1H2BG,0.0003511760905289861
HIST1H2BH,0.0002830590913649355
HIST1H2BI,8.125698803505134e-05
HIST1H2BJ,0.0003806202127482854
HIST1H2BL,0.00015214261361673755
HIST1H2BM,8.653056216388107e-05
HIST1H2BN,0.00026591997544623885
HIST1H2BO,0.0001847069338622611
HIST1H3A,8.560768669133586e-05
HIST1H3B,0.00011131636056938077
HIST1H3C,0.00010402124969116632
HIST1H3D,0.0002860035035868654
HIST1H3F,8.872788471756011e-05
HIST1H3G,0.00015930588514173125
HIST1H3H,0.000338915030679457
HIST1H3I,5.6998547042434604e-05
HIST1H3J,0.00011034953864576198
HIST1H4A,6.055820957939467e-05
HIST1H4B,0.00010177998068641368
HIST1H4C,0.00012177561592489306
HIST1H4D,0.0001263021003854719
HIST1H4E,0.0001814988429338897
HIST1H4F,1.94682778255964e-05
HIST1H4H,0.00040777911951175844
HIST1H4J,0.00044724303257583423
HIST1H4K,0.00011474418375312009
HIST2H2AA4,0.0006610425170488059
HIST2H2AB,8.842025956004504e-05
HIST2H2AC,0.000321600128956466
HIST2H2BE,0.0005059994376612121
HIST2H2BF,0.00037556637087482356
HIST2H3C,0.0001541641503661223
HIST2H3D,0.00015469150777900524
HIST2H4A,0.0004734790638667621
HIST2H4B,0.00036330531102529446
HIST3H2A,0.0004053620647027115
HIST3H2BB,0.00020707567745871383
HIST4H4,0.0003029668337012677
HK3,0.00047005124068302275
HLA-DMA,0.0006896956031487807
HLA-DMB,0.0006513303513615446
HLA-DOA,0.0005018684712602955
HLA-DPB1,0.0007580323345681993
HLA-DQA1,0.0006784013652228704
HLA-DQA2,0.000470974116155568
HLA-DQB1,0.0006736551485069238
HLA-DQB2,0.0004951446642460375
HLA-DRA,0.0008795882182377245
HLA-DRB1,0.0007843123123102008
HLA-DRB5,0.0006526926913448255
HLA-G,0.00032546741665094114
HLF,0.00037117172576746544
HMCN1,0.0004461443712989947
HMGA2,0.00024091444478537124
HMGB3,0.0006468038669009657
HMGB4,7.295110878214452e-06
HMGCS2,0.00014603405691750979
HMOX1,0.0006053623635385788
HMX3,1.063504115980661e-05
HNF1B,0.0003407607816245474
HOPX,0.0007023961275090457
HOXB13,0.0001126347541015882
HOXB2,0.00038224623143800785
HOXB8,0.00018127911067852178
HOXB9,0.00015833906321811248
HOXC10,0.00021032771483815883
HOXC11,0.00012946624486276975
HOXC13,0.00016185477930399895
HOXC4,9.329831562921254e-05
HOXD11,0.0001383434279796331
HP,0.0005415960630308126
HPD,0.00018088359261885954
HPGD,0.0005309170754199326
HPGDS,0.00034963796474141075
HPN,0.0004729956529049527
HPR,0.00014036496472901784
HPX,0.00024043103382356186
HR,0.00031667812643622497
HRASLS2,0.0002830590913649355
HRG,5.809720831927413e-05
HRH3,1.0063737295850058e-05
HS3ST4,4.5176951703641305e-05
HSD11B1,0.0004484295867548209
HSD17B11,0.0006117785453953216
HSD17B13,0.00019547381437528844
HSD17B2,0.0002938699183290364
HSD17B6,0.0004598117175828784
HSD3B1,1.3931024990325189e-05
HSD3B2,3.3311409913774426e-05
HSF4,0.0005353117205272906
HSPA1B,0.0007253801214205285
HSPA2,0.0004398600287954726
HSPA6,0.00044618831775006826
HSPB3,0.00023041124297878537
HSPB6,0.0004763355831865449
HSPB7,0.0003571528078749931
HSPB8,0.0005300820928495345
HTR3A,0.00018048807455919733
HTR3B,1.524941852253262e-05
HYAL1,0.00044957219448273403
IAPP,1.9292492021302076e-05
IBSP,0.0001471766646454229
ICAM1,0.000677302703946031
ICAM2,0.0005643163782358541
ICAM4,0.00036414029359569246
ID1,0.0006609985705977324
ID2,0.000616348976306974
ID4,0.00045282423186217903
IDO1,0.0005150963530334433
IER3,0.0006601635880273344
IER5,0.0005579001963791113
IFI44,0.000556142338336168
IFI44L,0.0004441667810006835
IFI6,0.0007293792484682245
IFIT1,0.0004968585758379072
IFIT3,0.000527928716746929
IFITM5,6.293131793736804e-05
IFT57,0.0006126574744167932
IGF1,0.0003793897121182251
IGF2,0.00041494239103675214
IGF2BP2,0.0004798512992724313
IGFBP1,8.050989836680046e-05
IGFBP2,0.0007183926356998292
IGFBP3,0.0006766874536310009
IGFBP5,0.0006394648095716777
IGFBP6,0.0005435297068780503
IGFL1,0.0001675678179435645
IGFL2,0.0002797191610833433
IGFL3,8.178434544793431e-05
IGJ,0.0007423873979860045
IGLL5,0.0006227212117126433
IGSF10,0.0003677878490347997
IGSF23,3.238853444122922e-05
IGSF6,0.0004789723702509597
IGSF9,0.00039591357772189155
IKBKB,0.000566953165300269
IL10RA,0.0004955841287567733
IL13RA2,0.00023955210480209024
IL17C,0.00011144819992260151
IL17REL,6.829278496834493e-05
IL1A,0.0002671504760762991
IL1B,0.0004328285966236996
IL1R2,0.00041793074970975565
IL1RL1,0.00036044879170551167
IL1RN,0.0005282363419044441
IL20RB,0.0003427383719228585
IL23A,0.0003038457627227393
IL2RG,0.0005670850046534897
IL33,0.0004838943727712008
IL36B,5.1988651620046364e-05
IL36G,0.00021072323289782107
IL36RN,0.00018250961130858204
IL37,0.00016053638577179154
IL6,0.0004903984475300907
IL6R,0.0004678978645804173
IL7R,0.0005190515336300657
IL8,0.0005697217917179046
INA,0.00013939814280539904
INHA,0.00021960041601468445
INHBA,0.00044579279969040605
INHBB,0.0004017145092636043
INMT,0.00049677068293576
INPP5D,0.0005016926854560011
INS,1.0239523100144382e-05
INSL6,2.2676368753967816e-05
INSM1,6.205238891589643e-05
INSRR,1.9819849434185047e-05
IQCF1,1.2480792104897015e-05
IQCF3,4.3506986562845225e-06
IQCG,0.0004647337201031195
IRF6,0.0005510445500116326
IRF8,0.0004613937898215273
IRX2,0.00044618831775006826
IRX3,0.0005288515922194742
IRX4,0.00011412893343808995
ISG15,0.0006644703402325453
ISM2,9.215570790129943e-05
ITGA1,0.00047365484967105644
ITGA11,0.0003781152650370912
ITGA6,0.0005635692885676032
ITGA8,0.0003667770806601073
ITGAL,0.000472336456138849
ITGAM,0.00045282423186217903
ITGAX,0.0005208533381240825
ITGB2,0.0006429365792064906
ITGB4,0.0006522532268340898
ITGB6,0.0005523629435438401
ITIH2,0.00012832363713485663
ITIH5,0.00038571800107282077
ITLN1,0.0002375305680527055
ITLN2,0.00029092550610710646
ITM2A,0.0005082846531170382
ITPKA,0.00029694616990418705
ITPRIP,0.00050327475769465
IVL,0.00026381054579470697
IYD,0.000200659495601971
JAG1,0.0005303018251049024
JAG2,0.0005116245833986304
JAM2,0.00042298459158321747
JAM3,0.00046156957562582164
KAL1,0.00044596858549470034
KANK2,0.0005981551455625115
KANK3,0.00037143540447390693
KCNA1,4.1661235617754826e-05
KCNAB2,0.000510613815023938
KCNC2,2.0479046200288764e-05
KCNE1L,0.00012014959723517056
KCNE2,0.0001712593198337453
KCNE3,0.0004562960014969919
KCNE4,0.0003499895363499994
KCNH6,7.365425199932182e-05
KCNJ15,0.0004979132906636731
KCNJ3,3.269615959874429e-05
KCNJ4,2.6983120959178758e-05
KCNJ6,6.108556699227765e-05
KCNK3,0.00032502795214020536
KCNK5,0.00041568948070500305
KCNN4,0.0004781373876805617
KCNQ1,0.0004557686440841089
KCNQ2,6.671071272969601e-05
KCTD1,0.00046899652585725683
KCTD12,0.0005316202186371098
KCTD4,1.3887078539251607e-05
KDM5D,0.00029325466801400626
KDM6B,0.0004949249319906696
KDR,0.00045946014597428975
KEL,0.00017829075200551827
KHDC1L,0.00015394441811075437
KHDRBS3,0.00044917667642307177
KIAA0040,0.00051272324467547
KIAA0101,0.000498660380331924
KIAA0408,0.00032414902311873374
KIAA1199,0.0004370035094756898
KIAA1324,0.000437926384948235
KIAA1324L,0.0004579220201867144
KIAA1462,0.00046833732909115313
KIF12,0.00028661875390189554
KIF1A,0.00020817433873555338
KIFC2,0.000502747400281767
KIR2DL1,6.504074758889994e-05
KISS1,0.00016677678182424005
KIT,0.0004238195741536155
KLF2,0.0005023958286731785
KLF4,0.000557724410574817
KLF6,0.000617711316290255
KLF9,0.0005068344202316101
KLHDC7B,0.00029369413252474205
KLK1,0.0002755881946824267
KLK10,0.0004368277236713955
KLK11,0.0004708862232534208
KLK12,0.00021419500253263397
KLK13,0.00026904017347246313
KLK14,0.00017912573457591632
KLK15,1.533731142467978e-05
KLK3,3.1158033811168955e-05
KLK4,0.00012555501071722102
KLK5,0.0001615032076954103
KLK6,0.00021212951933217565
KLK7,0.00023344354810286247
KLK8,0.00023946421189994306
KNG1,4.073836014520962e-05
KPRP,5.339493805440096e-05
KREMEN1,0.0004935186455563151
KREMEN2,0.0002064604271436837
KRT1,0.00021907305860180147
KRT10,0.0005088559569809948
KRT13,0.0004196446613016253
KRT14,0.0003837404107745096
KRT15,0.0005945954830255515
KRT16,0.0004139316226620598
KRT17,0.0006265884994071184
KRT2,7.567578874870655e-05
KRT20,7.20721797606729e-05
KRT222,6.583178370822439e-05
KRT23,0.0002820043765391695
KRT24,6.359051470347176e-05
KRT25,2.9004657708563483e-06
KRT31,0.00011900698950725745
KRT34,6.710623078935825e-05
KRT36,5.0670258087838936e-05
KRT4,0.00034774826734524674
KRT40,8.472875766986425e-05
KRT5,0.0005434418139759031
KRT6A,0.000520589659417641
KRT6B,0.0003295544366007842
KRT6C,0.00022935652815301942
KRT7,0.00073509228710779
KRT75,0.00011408498698701637
KRT77,6.170081730730778e-05
KRT79,0.00013482771189374663
KRT80,0.0004495282480316604
KRT81,0.00019516618921777338
KRT83,6.798515981082986e-05
KRT85,2.8169675138165443e-05
KRT86,0.00021173400127251344
KRTAP1-1,1.4722061109649647e-05
KRTAP1-3,4.65832381379959e-06
KRTAP1-5,1.5469150777900524e-05
KRTAP11-1,4.746216715946752e-06
KRTAP2-3,5.212049097326711e-05
KRTAP21-2,5.581199286344792e-06
KRTAP3-1,9.15404575862693e-05
KRTAP3-2,1.9336438472375656e-05
KRTAP3-3,1.010768374692364e-05
KRTDAP,0.00022856549203369497
KYNU,0.0004795876205659899
L1CAM,0.0002284775991315478
LAD1,0.0006025497906698696
LAIR1,0.0005497701029304987
LAIR2,0.00021199767997895493
LAMA1,0.0002928152035032705
LAMA3,0.000565898450474503
LAMA4,0.0005303897180070496
LAMC2,0.0005935407681997855
LAMC3,0.0004350698656284523
LAMP1,0.000727225872365619
LAMP3,0.0005677442014195934
LAPTM5,0.0007119325073920128
LAT2,0.000492376037828402
LBP,0.00013311380030187696
LCE1A,1.7974098489094644e-05
LCE1C,7.655471777017817e-05
LCE1F,5.1900758717899205e-05
LCE2B,2.1401921672833964e-05
LCE2C,2.3159779715777207e-05
LCE3D,0.00010560332192981523
LCE3E,6.939144624518445e-05
LCN12,0.00026772177994025567
LCN15,3.941996661300219e-05
LCN2,0.0006459688843305677
LCP1,0.00063041184065052
LCP2,0.0005523189970927665
LDB2,0.0004763355831865449
LDHAL6A,2.5049477111941193e-05
LDLR,0.0006051426312832108
LDLRAD1,0.0002685567625106537
LDOC1,0.0005433099746226823
LECT1,8.784895569608849e-05
LEFTY1,0.00012520343910863238
LELP1,1.2964203066706406e-05
LEPR,0.000399121668650263
LEPREL1,0.00048591590952058554
LGALS14,1.5952561739709916e-05
LGALS2,0.0003472648563834374
LGALS4,0.0002931667751118591
LGALS7,0.0002681612444509915
LGALS7B,0.00041375583685776546
LGI1,2.7774157078503215e-05
LGI3,0.00029000263063456126
LGR5,0.00020918510711024575
LGR6,0.0002968143305509663
LHFP,0.0005370256321191603
LHX1,4.1661235617754826e-05
LHX3,1.0766880513027353e-05
LHX5,8.442113251234917e-05
LHX8,4.188096787312273e-05
LHX9,0.0001397497144139877
LIF,0.0004361245804542182
LIFR,0.00043968424299117826
LILRA2,0.00034862719636671836
LILRA5,0.00039797906092234987
LILRA6,0.00041652446327540105
LILRB4,0.0005169860504296073
LIMCH1,0.0005568015351022717
LIMS2,0.0005223035710095106
LIPF,3.6783179548587325e-05
LIPG,0.0003489348215242334
LIPH,0.00045594442988840326
LIX1,2.9575961572520038e-05
LMCD1,0.0005651953072573257
LMO2,0.00048494908759696677
LMO3,0.0004890800539978833
LMO7,0.0006478146352756581
LMOD1,0.000427862647652385
LMX1A,3.260826669659713e-05
LOR,5.172497291360488e-05
LOX,0.0004685131148954474
LOXL2,0.00048398226567334795
LPCAT1,0.0006881135309101319
LPHN2,0.0005277968773937082
LPIN2,0.0005007698099834559
LPL,0.00046947993681906625
LPXN,0.0005075375634487874
LRG1,0.00045919646726784826
LRIG3,0.000498660380331924
LRMP,0.0004216222515999365
LRRC10B,0.00026477736771832574
LRRC23,0.0004943975745777867
LRRC32,0.0005513521751691477
LRRC36,0.00031281083874174984
LRRC38,5.603172511881582e-05
LRRC4,0.0003647555439107226
LRRC46,0.0003325867417248613
LRRC48,0.000358207522700759
LRRC55,9.206781499915227e-05
LRRK2,0.0004488690512655567
LRRN4,0.0003184799309302418
LRRTM1,7.888387967707796e-05
LRRTM3,1.4062864343545932e-05
LSP1,0.0006083946686626559
LST1,0.0005813236548013299
LST3,2.021536749384728e-05
LTB,0.0004918926268665926
LTB4R,0.00043436672241127495
LTBP2,0.0005662060756320181
LTBP4,0.0006628003750917492
LTF,0.0005147008349737811
LUZP6,0.00027686264176356054
LY6D,0.0003559662536960064
LY6G6C,0.00017991677069524077
LY6G6D,6.890803528337507e-05
LY6H,0.00022329191790486526
LY6K,0.000387475859115764
LY86,0.000457965966637788
LYG2,5.959138765577589e-05
LYNX1,0.00041867783937800656
LYPD1,0.00034330967578681505
LYPD2,0.00017178667724662827
LYPD3,0.0004594161995232162
LYPD6B,0.0003680954741923148
LYVE1,0.00040646072597955103
LYZ,0.0007667776783318419
MACC1,0.0003726659051039672
MACROD2,0.00037183092253356914
MAEL,9.971449748595537e-05
MAFA,8.024621966035897e-05
