0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54
ENSG00000004866,88.78004784395337,98.83120290930235,149.253947443676,120.78748327443361,14.752161567726066,111.94527323568484,84.50611755097665,120.97096760200152,132.12484144933103,91.84597308099285,111.29889625887444,70.69715664527368,101.03165881001846,116.75400964540682,103.02892166048454,92.02021569783781,122.28504949940717,94.73096126441354,79.01561388640917,175.688583679471,72.86768557091311,174.2053373231935,120.02185594729718,74.70993075269361,93.83129246560688,169.14233242943882,88.19960550580416,139.38417440949968,77.22288914602642,133.37996288760394,174.63464657411652,134.43725802343377,61.22369666754748,126.6601577373463,95.67598698534238,112.52121901045396,100.47513309353073,125.04345355388112,149.4038240397834,74.53650208116909,120.6743672422859,132.25136805143654,87.1954639845667,96.22606275659878,100.81639712126598,133.11983985903967,101.5729566434949,85.17873534169932,71.8462440980797,40.98853690526321,174.34930363461788,130.17993002113218,96.95255806857006,164.53316255091164
ENSG00000005243,231.09811980507425,247.6177190305874,890.0760514722228,213.1884311195674,16.13295408732126,247.67290745208268,292.17891960620983,252.5288731083425,236.2116350694368,119.89690620424133,182.8713245669237,129.72786067252784,202.0044235830345,212.1585167260855,164.06864424692515,145.60750904517192,243.83444103514296,194.7689625935244,243.00264098380273,211.06164309838195,311.9206848024096,81.73330826071627,289.8024758784415,229.87362828490416,206.3555197137941,220.66895844693545,247.38848959664463,202.7304956381693,130.62510726107337,281.80664047638606,175.07824757295717,209.05488696532936,119.14962660493923,229.31780988306127,202.98436725483862,137.11333413105316,174.53797153841688,206.67458546837625,228.11818748935676,20.179092433700678,155.87189745767955,248.52458039602723,217.8428617734495,189.46519098027846,238.07808271379716,218.8931301074249,261.5442466169507,95.05966575985349,181.053805973501,17.629062813961212,156.51762122624632,236.82345637254227,186.89439326890144,1081.1329469546718
ENSG00000005249,309.1632410767206,191.15065157407193,4229.204692612354,295.7216194406216,54.901768582561836,281.02797492422263,251.22099899193898,330.5189819521943,456.7642992995848,162.34629048616364,232.89128504376382,129.6373116267228,125.34484174279194,305.04851752375345,281.721411045766,211.43276596706016,297.00452709948587,311.8425843781734,260.37953517363496,609.5284129691803,480.49072386627034,237.83624084854262,352.3974451462764,224.84669664454756,147.18580910689738,345.0490043574812,203.11314364624883,241.28298715374,130.48128618514096,302.6978612523834,130.44688510330957,416.9825368282978,97.61750085431251,271.1306008624054,240.41741017634808,349.2298271028067,216.85377596585707,234.41570267851094,318.0288256866384,52.80471451850714,224.1588934798664,266.37691610391624,205.48824570256693,167.7687070662686,249.09439250672605,309.02348828698086,417.2593227899984,158.7896001721208,260.71902255220385,108.33692846162106,251.6384117386603,219.42846560429388,302.110646912975,4398.772483803873
ENSG00000005469,169.65416313229295,140.81633966503443,97.0342609902147,138.4020878981918,21.595222459055158,150.54568894778131,112.6639008620239,115.35472037550007,346.6824545791535,75.84818283726312,148.4007890123245,55.51072007236773,62.19206980511684,514.612766779636,187.79872062254853,90.41960624404528,230.88137629809313,218.65144463094842,146.9053587264429,145.6867129490104,127.9452094931292,240.9738817440767,180.6012108235017,186.32091444271686,116.01451499655559,207.1293564400798,95.1230369614278,121.27219707931181,68.54429950270654,135.53275446465105,54.96602637329519,244.6223710979037,51.137518576359724,199.17796022149915,157.81440686445987,160.39594759122627,217.18393455323445,161.0271489621168,153.30685324806944,58.86572094997536,147.22023460921406,147.170293198482,189.61744472810707,135.77182701315,242.5023454346171,265.0012158512771,152.70114279854963,66.70165330705501,68.38945124529539,48.55566883041836,227.00308852964196,175.28432718582508,228.2831159434392,143.58852286539113
ENSG00000005513,20.709509868720065,16.301830836964733,11.27609108992193,9.685958693997359,1.4695287130093087,18.183477255011734,20.781240018006596,12.42189986182167,4.024733571747894,15.256137559317848,11.35143756639637,118.56484884450984,44.79181041855274,11.576753145192637,12.712008505270283,41.093347147133514,11.130220371149841,10.551006388742934,21.532214567041972,2.983340267293979,9.157768469445232,2.1764420484960323,19.021979057994443,5.02028840091992,85.78543806875695,8.070908171635361,107.7088112381337,4.337226471971695,80.86479967256975,27.82649929326371,843.6978314726268,6.007994136628779,107.42379051599364,19.54247874585489,17.486211690137928,9.981263744538012,13.00806535580966,20.134212640007476,23.276758615364265,1.6524487972049142,7.8242607738842125,7.710125737304053,18.22010246049866,28.249352404693305,9.248903862061116,10.151426739708409,7.6581379773818865,34.602984636182185,14.661388765236717,1.5621939038579007,15.423089122275215,13.66708402129959,9.580252115031685,13.012940429324972
ENSG00000005884,272.33701092116723,285.4413768511591,239.96156593532294,200.6211434384098,10.583767253433638,210.92550248809695,266.3597013872752,253.68948723589637,305.1277640779688,290.6482501787049,226.32034385435614,134.0304946939771,188.22574122480341,171.3041052309236,285.3162272319928,172.5439485633962,280.16640097755084,267.43190212419097,266.41080233234584,441.74033746380155,240.89646453163218,210.44585370161883,328.2971144595584,275.4522506259674,149.4920400240578,203.05738827328724,217.1834560235706,428.63989440025665,104.97896844046738,291.23455711434144,418.6611870773209,367.5952454811435,107.43133320677735,274.39610506053054,190.95683112601793,268.87678943528454,246.24963105069733,303.4644752379894,294.1733611818076,21.39410851260938,324.83115346352025,226.09825469997057,344.41389403396533,296.52590482410073,269.7138097261039,300.0695948326049,240.25681973785225,144.87556793962756,153.71390338185213,15.153703086378544,302.64525208849096,321.72140548948,244.5672496445591,459.3865349777294
ENSG00000006015,114.57118891444223,113.8679085940882,93.45567567320245,149.8732848139036,6.423969944907855,129.3100824532269,145.4335714648765,119.34893843875227,106.00663185768713,140.43783294322546,117.59719857451364,223.1392675738433,128.9435591466298,184.93293076131644,108.29365354520067,185.61220472905057,154.98813109624083,109.08273984448722,151.81051782473534,164.1332285484451,97.59339042451421,93.0277545114117,110.40578004030183,117.11884498867627,177.52491864939623,89.95874615037968,187.629060547029,127.00967678262397,185.94279171846594,125.80041343208352,245.21111970931156,84.39815304687882,121.8937274943388,118.2923315027479,155.74419122430612,123.0334350622756,93.87447447478485,174.09220940210145,150.5549485586924,8.819346313307078,151.22700669245864,159.1981326454194,151.58876367520173,130.9512213961616,85.00845060558096,123.8129540713396,126.36816291060025,121.23897663015416,56.80214487906676,5.943969410594506,85.74252945469772,119.0262174097156,112.1516173024012,79.17465195595427
ENSG00000006016,45.53861378722422,61.18049244607664,39.90372154334735,34.72147808964808,4.6285677967715815,55.45842863422488,62.62627127237461,41.78087585804985,16.18276722258028,200.64119343550132,33.06714708938364,89.66456113313221,77.13200911237088,32.687397407704154,36.91700613961268,130.30115935402335,34.11819687255297,37.918576837679566,54.53660747448942,17.791845122826164,41.894632422903406,5.2060800661151765,56.5187807296738,41.03152106033571,139.947000302782,34.65658194880444,199.87313554344794,20.233229572920656,102.48256708031042,52.531392547685414,813.8734112089757,21.143516407785967,126.13834683766193,40.59422441114194,69.08086356388958,31.889192916231288,39.16698450047244,78.00175298509626,79.78331752954442,5.184273577498414,35.58827184343261,36.38370107217464,44.823083593680515,72.34568273541367,29.194760201880356,23.56200576258027,47.152682888919344,38.75656846992775,40.05139300828972,5.837056739354901,38.260646324897216,34.15002679248446,34.50923945038759,51.143715234301446
ENSG00000006118,290.19100561419936,382.0997933365197,40.185123663750346,323.46517653229364,15.22245265457451,393.0633090158619,416.13614182470565,349.33101919539376,157.07299081864616,683.1011115645194,385.4449664386968,469.90778163559355,423.7959184974733,456.32725176421036,274.94775072087555,585.3016708776313,456.7790417246625,306.6138715279104,401.04952321778416,405.29679691499484,202.089382537577,139.12751755649995,363.8158446012904,326.05258446648486,445.0851979732574,391.3569458313391,479.418812255104,349.63912345375076,495.12028362467595,235.16568965861822,686.6128267914056,251.80676656091444,349.59612812381766,186.39783789531262,467.53180540456884,313.82815783075085,358.8871207209527,393.8128209641594,337.49971339576337,23.545468992092466,200.4535937850143,581.9927701506958,305.3455649657116,459.6070440026603,157.70436735929812,240.50839821703545,260.8669053061009,349.80938992643456,109.69815023499066,19.71213819738491,291.84727427585375,252.2579765992779,363.796465700401,49.61742608308236
ENSG00000006128,10.51610667785358,9.195443899678374,23.192489110297807,6.851850378481678,1.955782407449174,4.875554104399947,8.625915477772457,7.69885734661855,13.969394222251035,1.491516478738947,5.980576497293095,2.295074934310833,4.824583633215628,11.636236838978173,11.577744338556723,3.481579193316909,8.385291609212219,11.58356959886643,7.68341029917529,13.754788798834685,9.267664951094638,18.33770440728433,12.22617185640558,8.324763553583978,5.633188464571471,12.053274093067,6.238157300808007,16.05712315280851,2.553909144004407,8.415559674886895,4.217511666139082,23.714417530986022,2.9022721084048064,10.788635249213634,6.2232205959333875,6.818189758764909,7.193177258092251,6.557385966750987,6.725449289805913,2.5285834900374184,12.297856622521971,4.635102296575276,20.06387370485182,6.036151724116901,20.491354510880658,10.101549627242942,24.469016757622292,2.3847984784675873,10.33066928263698,2.2749333538788172,11.039804121603261,9.941660980646407,7.258259495437534,46.861749698609835
ENSG00000006210,530.7695926559829,243.09340520436973,1744.3258960910382,219.17224704423495,4.55179332584997,208.2094997768315,409.3654251473834,105.86804803403383,191.37414572490178,246.40395536963072,207.57142067093912,555.3562286643954,227.77862922353793,409.2886385755864,428.3659938593766,225.7175078524961,248.6815973657945,285.8364910601066,346.6290618026081,42.617724198084204,251.25725688336834,103.04055306098199,311.2519744735052,138.32337162349125,508.83739897232726,229.67852178559653,671.0485081571917,47.35672044046629,337.5136416500245,506.7222676210215,872.059517740402,234.33180482910612,417.70224714474824,591.5667536160435,208.33305827024165,136.6651996438848,200.43059811500606,192.46892831759928,271.1285490607831,5.048365155560757,354.40106048193513,74.66809688926958,958.529761967617,261.6102600519752,598.3159772031202,139.86025620777846,421.18223795001177,324.98213581424375,393.3314964283796,5.324735401603813,150.92590857883647,359.60920297891766,175.88907456323253,3503.0251097858077
ENSG00000006282,237.02748814645204,218.4449117714637,232.55864570317442,282.17087881205606,21.16554002645755,266.1575869139085,237.32791327081168,445.47996794493037,281.4303734087022,147.08579172563336,385.43149818357534,197.67493184754602,159.18380265370106,137.40893399042648,247.68409336016762,344.2091718908632,404.8485580643062,371.1940045176558,360.7156235744411,946.2915666753346,310.6034606490396,245.78079802790683,318.8912333983854,417.24900537157407,206.81005241546006,454.6979891877697,164.3351433929119,692.592140238677,147.44158945298423,283.9363113732916,119.54499404446709,335.62694192604727,131.94559738429842,254.90747875616427,473.26183257055254,450.97703220298166,395.54749385574814,505.25004527924193,241.0851236607904,21.324241497851414,321.3184314187629,423.52348246434264,308.18398595733777,297.8665725244857,312.50487818955185,446.2131443980378,265.31897244738,197.3873447741572,140.6259309332948,30.571632021406305,372.4732876813181,348.84189674953564,323.3337651342213,242.8796115249799
ENSG00000006327,529.6033268780778,815.9785728146792,287.7681509271716,443.2662353051487,65.33575564342476,577.9201195642582,690.4611825356468,711.6964620011585,684.5426133072789,1120.7802288727057,705.1167379991837,787.8483361490296,795.2766121861615,717.8392124736399,663.7881594532444,928.4502078824152,724.2628875852893,487.1556570296649,841.6744780232756,260.66574233322393,491.69820655496403,262.50184814986073,657.5900776569596,807.3453179272663,719.6788188663754,615.4465059839284,792.6362370192503,322.2409112996039,526.2348148082154,607.6147831842517,1885.4219848552448,451.76475010406944,493.86264825619145,580.5313099610267,659.6037491230941,475.63567299755834,613.1551381152079,707.71249513877,701.0591133010932,66.57428663066283,600.1393437046897,604.2101317280608,708.7849158761771,665.0170115706691,456.1216967121541,559.5026807981718,574.1327635901855,378.6527025109817,309.50082612215647,83.6083364658107,577.0788313340114,538.9303176059839,716.0134971530584,261.4214431661136
ENSG00000006831,656.852290695471,648.5158870048903,1004.9448549781146,518.0252665321395,81.25370750760905,764.0609267233926,679.2686830367115,600.5798071077254,1215.0134866206686,200.1862584535313,681.1210226624047,278.6374224628029,515.9145486136057,238.64352554763218,825.7812305928655,772.5324687476608,850.9110587407968,885.3874926988781,516.3148786031844,2145.5061927333036,762.0609333010049,524.6227396564458,731.5736726498682,844.5946562481643,391.69532977683673,794.9852969484333,477.23208766939115,1091.800152887648,297.82248544263564,811.1453893359809,259.86219036456345,671.8600048755726,275.35564659149145,617.8444910939137,560.4671893475795,1354.5137825825502,803.500465501018,820.7955312118323,802.0953710921815,145.56091077342958,593.5354983641031,1018.4561502060121,408.11288577489614,661.6016665928738,462.84492681058316,963.0285751912951,661.222163984961,403.5903170554648,291.587646985282,160.4470945816146,890.4670074713307,591.2870444236701,1031.8417544029828,935.336258098127
ENSG00000007264,30.028743273873584,25.609365421360028,23.581165442620453,25.068936190651552,4.1922955392799,23.407706142412984,45.17067399052335,19.76581671615097,14.813355051499633,37.502354043803734,22.0371201214961,109.31418231288652,24.148170538044955,29.8398864759441,22.230754835031227,27.917227359038744,19.703203112650485,22.22909453305852,22.787611924675033,11.139445083562526,28.559260462905748,7.486693263014251,19.592942708906996,18.84091092607269,57.20578555565164,20.49145224292144,42.35189071677375,9.777383223143985,49.24407704990066,28.310394845004417,71.12260977420613,18.989298808750583,61.9184724542733,22.728644152656276,24.187963839585443,21.38344834442554,25.041262545931517,35.65190987828824,21.53614015648172,4.3495232945422915,24.30880539509354,19.603312391822545,50.429898703120614,25.973205998087845,16.991793921155093,14.124975735984464,21.809830216411296,31.764814369352663,10.36631908789587,3.582675572950507,21.28458512270541,19.904898540384078,18.9609879080758,27.430431282863704
ENSG00000007312,59.31217306687013,51.99742597752706,90.88815455284289,64.18196713095045,2.1100654396064082,49.02459338731244,46.326523730571196,33.855910370917634,30.512699653790172,44.093788455318304,35.205016191662686,1149.8235455947529,61.97591707589052,35.102499551407014,35.25644110256953,43.12443618394211,35.599727483201576,26.90146179182714,46.57538354434822,16.001179887138182,31.772787059028197,16.452908362309042,32.53171261778566,35.87818314384248,102.08661269934218,34.528440969553394,64.10007475037219,16.712966926673378,240.00705364251792,56.762936905907885,113.33827313307897,23.314025552363876,327.7409288069739,42.34911245621826,38.06645808141591,50.149478450581405,31.62656126322811,40.77387617861028,44.120105494445724,2.2463590565916114,34.23707565595916,22.220096096504548,129.2481273433207,34.44216185468472,47.86991052533013,24.351557468445105,54.6301367730096,243.65676610477703,24.07864545872352,2.0323509560544872,21.56969641375805,33.39937338289413,28.107385462946194,62.57360898142364
ENSG00000007516,79.03030136419612,62.16164927159557,44.56478368881324,79.17432670301261,9.277630265029414,61.97462428405498,56.208755925940544,83.99709996127902,124.78458821429588,16.113972689894972,106.39751320552476,31.413956107517613,57.16042021380226,21.8896407423239,76.41477295893955,76.68107110784298,105.67439625805338,115.5429417713056,76.67607755201115,158.62184293855404,108.90998927538982,40.9280630085796,78.74309329695743,151.40731735342942,31.081417180423294,165.7268785444905,36.578661788200776,119.08447630265896,19.277309883511492,91.71604763914995,13.681179918328624,139.06848540186252,20.509170583781355,57.17392467250895,86.26159981381794,122.22498388262366,122.66800248609593,82.94552255911876,94.54857616503536,10.797093891504002,94.37754369064587,131.49099184700177,79.5001648468259,105.87390532097133,85.11717926909891,141.9109497911744,74.12588406004204,30.578602197469127,35.80788563885342,14.366490891577072,125.31268854354181,100.44364232890433,124.11922988948663,36.63252673007889
ENSG00000008283,725.187262961128,830.7212768255592,293.64012585885814,787.1511257261033,43.95666234948465,1420.9476063211073,751.5345816188126,1035.4239765316279,924.9042230415537,769.6742007913609,893.4269777125827,746.5350469594287,878.4153353709272,1082.484235963651,782.5546599274601,985.9822579915922,875.9689001731776,1070.1796806041934,963.7372302831359,2241.9366368252017,988.9941529097138,1293.1369723511768,954.1138596486184,985.1908731798204,618.3332556435173,1000.5744445721867,512.7581406554633,1942.325797721114,764.5907351325692,594.8354823402972,495.3058603936966,916.6923065106485,819.2886511011708,445.9537292534631,1453.8007658947852,1514.334800177883,884.2489992357442,1080.3258344834778,880.6651513279411,42.79062951918402,922.4700242672399,1396.83207195413,964.1764815656202,1179.0353781391052,611.9793674304078,1205.618693847787,642.7005096215893,751.3369017904953,274.856130283506,41.561250356435366,595.9447892806168,1231.068513348044,1477.9870438836886,249.07745048336992
ENSG00000008394,445.6731490844608,481.7510541723497,2123.2694081317177,331.98534170458277,42.20264311274,605.3210595058373,543.2935482642488,519.2283314265267,456.6799299774437,863.6979350746633,280.7269272197634,391.4612602773735,432.68704964433266,1089.0981905129634,498.9047704168313,502.7283210329999,345.7821912958176,541.3636716432927,687.636513712742,611.2588874473317,611.8021277447895,382.8532639687266,447.60302020723435,508.78837660803026,573.0277839584659,663.3583741949357,633.5035021371676,638.2001509899409,418.5505591336497,611.24963351966,592.2049014684533,608.2582243433187,346.6520293555099,523.6323066046775,533.2476619321947,453.9121354770974,436.05951360212634,375.7679882221201,406.24983405932943,54.275741657096695,472.01669162258116,492.07747593827423,492.7051791219983,516.7641092465469,425.54709904058745,602.1226891425484,455.7002491820084,352.60020509274324,433.1788403808505,45.576253319182726,493.2664411208624,586.6182124661377,519.8985654555007,3252.6403683413755
ENSG00000008441,758.1549339236122,429.195505111448,1502.0946885768099,442.62960649994636,72.53282383600643,437.1591774279853,297.4319446706915,381.30998132429,815.4352227559071,219.2391415133168,476.40721558824856,439.43062133841426,498.91515888790303,456.68722727320886,512.1919169379584,482.48924149988915,590.3413858500287,719.2016405185689,653.304362592329,944.7407396285507,505.9233190304632,1771.2039262586877,692.8898301112754,506.9876697006756,560.2907278908087,356.3202803921423,670.5111162202254,433.0327301375062,503.621946374411,501.3113100780797,2598.247531717323,772.5425847977225,529.4280817192428,603.6238866169263,472.99579829283726,360.9751830460568,481.35141346280346,461.05281515488645,434.6055468551586,110.16954064158,508.45143058488446,360.3570772517082,725.7733556210795,381.17029443001184,713.643436873638,333.86898859412287,438.1007539083239,348.6762513991977,465.46463807860795,102.04066512148266,526.2770179820398,586.9910526609551,428.3216923490985,1756.954745888091
