i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
270,7bda8b48-9d55-4d47-bcfc-b5b71d9db7da.FPKM.txt.gz,0.014014612367427407,0.01680081692629605,0.006869390640024833,0.01124659360631291,4.350238305502149e-05,0.025356480516446338,0.010169566538575618,0.017479353818800013,0.01147848148162877,0.3586973588909043,0.017920755683577712,0.016615019574341992,0.01116717081366516,0.012741674601886414,0.009387058672335954,0.014573207371849542,0.013219401241359662,0.005250740675152096,0.01529769357723855,0.006383699524136853,0.010401885681174804,0.0003865699920589567,0.017000642451073154,0.013071023799497653,0.01447598842748831,0.015094440043018794,0.00713172061916089,0.01690925139482447,0.021205020987062107,0.014783588709149881,0.00020293776522963786,0.004873415664525969,0.014611367949748702,0.013262310146869025,0.031122748069294666,0.019574025236387203,0.015954781076213252,0.015120229377076938,0.01655236534021079,7.285767335245937e-05,0.009629930879043196,0.015764272158093263,0.01769296485435812,0.013088157244219321,0.009321233601622477,0.01867476489773825,0.01695073507346957,0.026180193922655155,0.004696573606830171,0.01148142445353754
271,6aa147a7-6444-492e-bb01-af0c4d4fe93b.FPKM.txt.gz,0.023370471588643697,0.030429416818838984,0.01363886540900675,0.01560307602684318,4.378615580886369e-05,0.025484776562437417,0.01802890963529904,0.02611155390507927,0.022507011818468252,0.0013080637521393117,0.032188220374360234,0.010714120651345147,0.011935069121995143,0.015536635836019667,0.022621062035872816,0.02115342272355798,0.02176453071692755,0.017633541866516785,0.021992153253278558,0.027899773020378178,0.02267950100003769,0.0005353747464474644,0.02820041989521037,0.026048969312345217,0.017701519780913607,0.03644800977725372,0.008609134175451411,0.024050603260819956,0.004682892546894231,0.029883444887366117,0.0002224778968635633,0.01015357345024535,0.02105184346690386,0.02035858957336433,0.01921167407559182,0.03434796157801608,0.03407621840331357,0.023920458750858017,0.02056795240785062,7.046166362852842e-05,0.0201744845086569,0.028688056072073153,0.030586337411221975,0.024478370210691432,0.015348431028311332,0.03240151534481564,0.041161274267114675,0.005865592596085812,0.0060135801826937466,0.032496816456142934
272,33fa1673-1d0d-4838-a313-1929c5af60d1.FPKM.txt.gz,0.028673854235509486,0.030815335643629232,0.03133118975750536,0.017884671720397326,2.8443046319473893e-05,0.022969753434030384,0.027899982746201146,0.022121750556866323,0.026983463745579885,0.03576009483006304,0.02250670359663797,0.013624001679277511,0.019543521618274218,0.027098782279419354,0.020650058066648942,0.021598458526434664,0.02315815588043404,0.013092601132599536,0.02526378397531167,0.005290202698457889,0.028104581018429397,0.00042837892539593093,0.028923642594164037,0.015991115748786387,0.021027331897905743,0.019217746483739133,0.01993741560857038,0.014363953990277031,0.0014673881706300435,0.024144941691465544,0.00010216349939833733,0.008445709858805751,0.026936500801874222,0.02225061071447668,0.021785679669977964,0.021354332343599233,0.024951524771431654,0.02359455339244381,0.026288466465718252,3.3106050741175785e-05,0.005180097679962348,0.04008070254445861,0.029754230774627584,0.023127212674130523,0.01710186684864133,0.024337453506377418,0.022636158293354896,0.005365062618527526,0.01792266363149726,0.02885059856099441
273,79c1a9c6-a12e-4e12-8acd-52a8ea0f9dea.FPKM.txt.gz,0.01995093531680106,0.02302991068316354,0.06648533307404705,0.015432291456715822,3.5007830120928864e-05,0.017900171279932264,0.02447157187122553,0.017259851832700308,0.028030846792726338,0.0018162514823283733,0.023866476460100598,0.006271048600290219,0.01152353801001502,0.014971743636062717,0.025655417224727556,0.014112114707815582,0.022451702737144554,0.019777620088083966,0.020110968404429077,0.007816475870209583,0.030425347737942688,0.0020332117198423004,0.027627761802935778,0.029736669435523732,0.014508692761754385,0.024347143246996706,0.009782858728760965,0.014392123491148183,0.0010040037327122412,0.025800558750452438,0.00016083487055323724,0.018462890526561172,0.01699770299897915,0.01920323327064279,0.01743547125904418,0.020007981578565943,0.02405745142112633,0.016922446109481758,0.015017288562395247,5.3784650887392885e-05,0.007323591436191671,0.017178727282200986,0.023663845626064772,0.019192291709326594,0.019337090130720762,0.023261995786473384,0.02729485477994134,0.0024508256600707674,0.132683270928187,0.018666772645876028
274,e1353694-9f60-442a-a164-5b2aca82419a.FPKM.txt.gz,0.02508370003881997,0.027348316093291178,0.009564176014854861,0.022401853004635854,9.5315445501238e-05,0.03364524423938313,0.014762877809222917,0.032919123046682014,0.014576133585147637,0.004259285721101636,0.027430078107472475,0.0162098845849728,0.023389989325985953,0.03106028981329169,0.019606268850318683,0.036432541143061464,0.025432264558837504,0.012030930908684411,0.02529139129539887,0.007097551013603565,0.01875025816519415,0.002983667523864012,0.02728850893919655,0.020625417588948716,0.028313050204114537,0.021290608925852304,0.02394880568774048,0.02263163554003614,0.003905450528761091,0.022645988046239452,0.00033730184179580274,0.009286661323873615,0.026931578958666574,0.02109913056893561,0.031100814542041114,0.027997954425379088,0.026982401742189677,0.031465029743717725,0.02775165559071052,0.00012290533240733194,0.0059404513073598566,0.0357390575676979,0.031188654351095337,0.025039245420676377,0.016689553252715716,0.02958009830080735,0.02502025437815951,0.007106936147930136,0.0031445301602093423,0.016455179293416233
275,ea8498cf-e0d1-4c68-8459-36aeeca9dd53.FPKM.txt.gz,0.01482716134655451,0.01723676401914188,0.006709297506895031,0.09138833915054372,0.0002177752393080157,0.018664262574980564,0.0068030825516630054,0.022424669806136353,0.009734797053321743,0.001148491239616848,0.03262345016601999,0.005008888861539356,0.014064365024105668,0.010691007013089922,0.022297118199045517,0.016985956878237736,0.016856399110369066,0.011146117945493781,0.018332488035567914,0.05712996604350724,0.015989561931013183,0.0014622709311878476,0.01807810992709358,0.025631207706029807,0.012235790083684455,0.09232443634501786,0.007065292789975793,0.032737296116077556,0.0017241840055408496,0.020327321287593517,0.0008632389031426938,0.012595306962335373,0.020455749021261266,0.010510941677906257,0.011615677198161064,0.02492297169864238,0.025024736732781872,0.019136457659543162,0.01522623377517268,0.0004230216273716781,0.0031006240476845167,0.02316767674875483,0.015518962507218646,0.08118393980940763,0.010941290783364359,0.026573894513786226,0.05226951138597136,0.0025771173408232297,0.0035639355084670665,0.018462843209851445
276,61d9afeb-0da7-4f13-973a-2c98e03038e4.FPKM.txt.gz,0.019060175905562745,0.01907898838509797,0.0045321963461876225,0.02075674264707984,2.708746391461542e-05,0.025679492577911137,0.0091063230526737,0.029276866123804753,0.01141140455087691,0.007249513780683387,0.03595547003922631,0.005872263390529693,0.023597858871170392,0.0322772063226571,0.0284780180320903,0.02924507167772961,0.033054901041550004,0.009429675896133936,0.0297118876632653,0.019669255667992706,0.017795971548153346,0.008520391408991124,0.03009776530608037,0.06307215558880445,0.019011845478090796,0.026575905559102143,0.018976356330135166,0.029324597672043432,0.0009191904053394283,0.02289964138196492,7.097406570886058e-05,0.021697989618255233,0.016040582040157108,0.014137839725188896,0.023340053926616092,0.02658377604404426,0.03088804921369205,0.03654949085575249,0.016960395350894688,3.139696707202595e-05,0.00353324271073395,0.029131699938789404,0.02269782648550917,0.01748681508525743,0.02617338621173255,0.03230276253485025,0.0368633893312394,0.0029051186701856834,0.002358626607086551,0.009582364502390726
277,aee34477-7bfd-46c3-88a8-f3e7338a8444.FPKM.txt.gz,0.005672552007032704,0.006357748101610003,0.002570834142872783,0.006733117490957933,1.893518544834549e-05,0.003995692121113517,0.013391434588748658,0.004550957337608995,0.0031478508854118434,0.0012658777906734925,0.004359143396842575,0.03997445783540211,0.0065692875567409294,0.0065065020971064305,0.0036634539501571696,0.004755027247982822,0.0030527885786945244,0.0016673128283142848,0.004202886727371923,0.0016412746890477547,0.0027573303425248224,0.0038682369469565997,0.0049497375019057765,0.003976322818769577,0.010482775381775928,0.008052743729890881,0.0037068743904772375,0.004321435864858884,0.4127215144757551,0.004602120240716186,4.254779025503471e-05,0.00228102309080937,0.005163723836630832,0.005902703042460182,0.0036565677745574766,0.005341127511134047,0.004355001349747178,0.004990656982369041,0.005343156633994023,2.2182913026483447e-05,0.24973516980144647,0.003583052033985519,0.00652903953672139,0.009871168097187095,0.012906617469416138,0.003783048704601925,0.003838201972643309,0.0850577004142461,0.002150189480188306,0.001910895311810258
278,28dfbaea-e781-4f64-ae7e-d12d49f33675.FPKM.txt.gz,0.0008242610521951838,0.0007445397301400717,0.000802938194333459,0.0006084682124449302,0.334665273154181,0.0006416825888349682,0.001112904520980136,0.0005706970034339953,0.0006442346115301089,0.06715476922414128,0.0005455575078667093,0.001016814986826211,0.0007154271796024249,0.00087665443527275,0.0004852372962094512,0.0006384585656349195,0.0005337439674723904,0.00032254040638344134,0.0005554231491369722,7.117428716310855e-05,0.0006194278489275545,2.9486194057373322e-05,0.0006333969954683727,0.00032769088509863875,0.0007807023978356191,0.0004740352072685798,0.0009815064430482062,0.00046751927753754314,0.000764139331437405,0.0006004675892441374,0.2435359332188562,0.00022111502094172944,0.0008596494211519081,0.0007854227326436387,0.00047623196089623706,0.0005873797334984196,0.0005130668017629911,0.000658142989328667,0.0008928068893350941,0.3242599523090255,0.0012883695321386978,0.000527911742332809,0.000686123869185434,0.0006410638407563347,0.0006136617920616508,0.0005205104839457301,0.00046434965568306944,0.0008986753097267059,0.0005931982556462954,0.0017672621973760403
279,c9b778fa-3a42-4447-8788-efa1dec49899.FPKM.txt.gz,0.0167395681834597,0.02204910312251204,0.004625934485683299,0.015954100008019008,4.1748170471497216e-05,0.026887964596358817,0.005249539172593582,0.03597831283537269,0.013978801107995749,0.0007451415056518477,0.03236530005948022,0.005850337563025152,0.021408186131235848,0.010345953335041048,0.0203975288480887,0.022107256532777956,0.018308167344888427,0.013857755579152527,0.01832433147483362,0.1255376484427686,0.015352585091562268,0.002336791830032236,0.02223773951819284,0.04155308725265651,0.013981394428795688,0.040530897469572974,0.004059632997839636,0.058493464403831685,0.0004689624591933567,0.02829417490153571,0.00014935846150843424,0.02573054497261246,0.01602821332778888,0.013405386365355128,0.016356082580825073,0.031113869164281518,0.0346368188999627,0.01870852071399066,0.013712580638802124,5.954047890145266e-05,0.0020679910860755685,0.03395566263668048,0.016927353530379725,0.020327969506701505,0.00849976068186962,0.029824017736030745,0.043203201071790584,0.0026212847609171377,0.0012814095163194749,0.01332902501658351
280,5141c576-e074-4fe4-805e-d58eae3ee198.FPKM.txt.gz,0.019886486128458274,0.013195774177438616,0.013023069545465952,0.017188788194961436,0.00015788850493506475,0.016157839399552083,0.023200973415649244,0.015293259778277044,0.007981205822595275,0.032077865378939356,0.011364060895200437,0.03656528395720305,0.028225903837232023,0.04424424550841202,0.018229475357701225,0.033165385384041846,0.021339416010853027,0.006393577679735433,0.02160402469214956,0.0009106035314804221,0.01573301832887132,0.02953771422128501,0.012659387242415268,0.007027477553524043,0.0289940909395137,0.008799395414240225,0.12167338633581358,0.010064135957901829,0.07301883151635392,0.010414629180211132,0.0006829746719738077,0.005499708019744342,0.023634674465919703,0.02181042878312004,0.019977649092352893,0.011884662541696718,0.011301923901971017,0.031132578677198805,0.03034877659398561,0.0002557916115367604,0.013866345210151,0.012181646026061263,0.013935048997674218,0.019100575051738494,0.019351916550623967,0.012822822937218094,0.007811592300858552,0.02709325136476534,0.006856541538959972,0.012323897772037991
281,49c4c177-b1d5-42e3-acaa-bfa4f6982437.FPKM.txt.gz,0.01886937539524869,0.01774511559561889,0.08178053743107928,0.026707066868459885,3.315921929445669e-05,0.009503372207187362,0.06090059678446554,0.006868586485023815,0.03006628381722398,0.0035144823744625445,0.011444814854535117,0.013620695797999061,0.006719771242825524,0.010942465414233049,0.020859733189038544,0.008085558947138326,0.015317968532201487,0.012406351704126933,0.010617634147124458,0.0028205161300786565,0.030149205155071836,0.0060150477167853,0.017499616138550247,0.009728647112250521,0.012054195114618645,0.015581063664296665,0.02578223869770736,0.005355089113227837,0.005244007052774955,0.015321618307579393,0.00015883994927658835,0.012936054322867714,0.01638939610990853,0.03216548396178692,0.012018913126577564,0.01054773095050018,0.010071850215777183,0.006964495024291,0.01394411321076729,5.093163930222429e-05,0.1207319130708018,0.005900870744155894,0.014599920747857447,0.014540356208061038,0.03534731951791113,0.010251109624336827,0.01351695397762531,0.010045186819912654,0.10868952230779587,0.03957422426025829
282,88ac1ce3-6538-4bf2-960c-80aebb70a148.FPKM.txt.gz,0.013132569393792544,0.020775588788226565,0.004456242246770532,0.010779089148257731,0.0001226169398829725,0.02472633762141115,0.005461523740324787,0.033690915479037235,0.011575578331036116,0.0007529531851234433,0.02868121506719573,0.0030078335032779017,0.010827746085957055,0.009543367941177636,0.01528952310407765,0.023506863537525517,0.016778989014581185,0.014855343404867896,0.019203007585545905,0.15724679413565995,0.013740066903923232,0.000521999351015489,0.02233182789378864,0.038639815909594116,0.012819263968442471,0.03614085860051437,0.00438114887016118,0.047433879330094214,0.00029765332787298125,0.022904429799951782,0.0004901770776415517,0.010939357268846667,0.01424972179301264,0.010660320595202884,0.014857560462008925,0.038950045352937425,0.03712840198995323,0.025370424914186927,0.013697836499994469,0.000197399374177123,0.003908379018017817,0.029087810273303222,0.02041525329457796,0.019703078789383578,0.007382056127894115,0.04261595660993941,0.06962105864856458,0.0013906439593656921,0.002811892305900632,0.012897583436003248
283,70029e42-3b29-48f5-908e-7cd203103277.FPKM.txt.gz,0.007697017666451978,0.008443235469938984,0.09820148634570838,0.005839908609716703,2.404403798951697e-05,0.006093436485473519,0.01978724330834156,0.004173614542121766,0.014640941266399282,0.0025393228613644573,0.005155488921734497,0.007660665725428656,0.004245117840214159,0.006342470626825026,0.007639964333364769,0.004579106796562511,0.00680687069455783,0.007210267883189901,0.00585163098071817,0.000996907452162297,0.012997719419085244,0.03442321654632769,0.008463992776495522,0.004468719984070492,0.0067726162176934045,0.005945532672603828,0.010238344824891402,0.0030608847358527735,0.005076427286723984,0.007818366695056618,5.6767287379727735e-05,0.00938382390324789,0.008440945917028233,0.010372626017702283,0.00750024407548283,0.005174269814778847,0.0052609491709436525,0.004421903799203663,0.007559125193606006,2.7939425095371784e-05,0.007633586012004,0.0037435022325070823,0.007896977841484666,0.006908410762076967,0.012168947595843986,0.00547840498047086,0.0062135686132139415,0.005679343525716141,0.5526199304103045,0.010264170414844299
284,a19e31ff-1afa-4e25-8c79-28b922052ff2.FPKM.txt.gz,0.003937375943716083,0.0042481172634085745,0.0013989136506136746,0.00664605486377007,2.8525058047096185e-05,0.04539196934603433,0.003745869206084663,0.010830594426810117,0.008180954951847572,0.005048190589639069,0.005821265967173526,0.003048816853598657,0.004449867284959145,0.007362621819690596,0.0028637475007297327,0.009098784141837513,0.008869196062014355,0.0017945068690169467,0.005691688214438357,0.0014382867234340082,0.00299003392040562,0.00019195466259342556,0.006696487603841463,0.0031683460566611556,0.0062851907406221595,0.003809268776571119,0.015127902286971385,0.007794596485538885,0.0015657777172303287,0.003551163367692528,5.794784689918963e-05,0.0024294594790200915,0.006239654091729029,0.005944206663542779,0.725014555715435,0.006553541192990451,0.004147867991192013,0.007200727153092867,0.010011508550475215,3.040354299312281e-05,0.0010845518575961467,0.007682113429928127,0.008564705580702303,0.003556259725639955,0.0035920338686588364,0.009188861630374164,0.0031387292504949918,0.0015386152873706855,0.0007668471990080475,0.0021813415878648044
285,46b3483c-ee02-414e-af72-57313469a30c.FPKM.txt.gz,0.014260109673598111,0.01922580489459493,0.006124362223808003,0.02272670334472668,4.273255319947404e-05,0.04224767898225167,0.010046736076008375,0.0429942564594233,0.008305462100496932,0.002632178422370662,0.02450037547805479,0.01916346847619537,0.0419706662697849,0.01565594809980937,0.012087651902413206,0.025598049175811804,0.014313430078894969,0.007959675935374335,0.018086728886614382,0.03586194675163289,0.011169528024003408,0.0004766106128652443,0.021175262116498283,0.020808649094287125,0.02020752587679956,0.02192829387876891,0.007275493445269443,0.06912491985821126,0.02487498704513936,0.022926238554491104,0.00016721310825361542,0.00537587038041856,0.017838533687732045,0.01292235675124788,0.05420428257628545,0.03335444069548528,0.024607293156340276,0.024025964334696212,0.018503780736112193,6.37475460083163e-05,0.018910822162797113,0.03270310544375398,0.023117383861523712,0.017554079999259557,0.010670785491424922,0.028033798831353145,0.026156738790683587,0.03358376863426754,0.005017101714085812,0.009417457806872965
286,92891ee4-51a0-4e4d-b6db-70fbb2a756bc.FPKM.txt.gz,0.01978659608561616,0.01579211502201355,0.01668924703136892,0.01182816466770428,2.721756213645876e-05,0.012898581383971569,0.02347300153347087,0.010344425981724394,0.010870470390390916,0.011608784501054351,0.010487010053475064,0.07102255012693046,0.019256311724281088,0.025870456796495363,0.010738230108895392,0.01612501490387493,0.012476799329741592,0.006489047954218339,0.015798911127945778,0.0012340127622349896,0.014985305301862508,0.00024906392285500075,0.011562022234042919,0.005504470494171564,0.02328256743251131,0.01068139494023862,0.041088855509167604,0.01028592969720512,0.1944535129338206,0.014241377468574616,0.00012071175353018965,0.003576426212728886,0.024078186690716877,0.021923080775650562,0.0097215882858593,0.01472678114422155,0.009894947401885597,0.015678991977074865,0.024347502472555654,3.665796484155171e-05,0.014189312233621316,0.009158147147450512,0.015991776939309026,0.015385879550506822,0.012345789491420033,0.010505868163955828,0.008198856579767894,0.08828587353867798,0.018526299688751968,0.03415587300547938
287,b0ae2bb5-9b1b-47a3-abc7-76c02bf8a229.FPKM.txt.gz,0.01523850930275061,0.019863325237050214,0.008154872309724262,0.01656635770537505,0.0002003406412182393,0.014365184023010147,0.007939357495228297,0.019349957729411837,0.012887348731722455,0.0032092063103634026,0.02835796360852439,0.004558155183513428,0.010326458217993219,0.010377699479391255,0.025351329403647958,0.01223310902524142,0.015080410582785657,0.008765922035267562,0.018241329183246884,0.0629466815057978,0.014727491379574598,0.09645589060439741,0.041734134528753304,0.058055857127835384,0.013495007895952793,0.02968282668145498,0.006107178798363334,0.019929436595892823,0.002024715552525822,0.0217605607061633,0.0008829931629175933,0.042824497839754574,0.010551365996340302,0.011165681232065761,0.010442576388688007,0.024102878987103154,0.03340998092863871,0.01607554453340324,0.011426245541830783,0.0003655809103840865,0.009123318632353395,0.019710775550346216,0.0185996813177767,0.0166442745486032,0.042393142301230986,0.035480025774801006,0.058631009783232955,0.003068200233940715,0.0068801136406935505,0.01023549511371705
288,db630aab-54b5-4729-852a-aec20152be99.FPKM.txt.gz,0.015698172257396694,0.016560047744086127,0.10778234883200363,0.00906804131882352,2.8519807510679657e-05,0.009191048614988836,0.05188265966130173,0.007075904498597884,0.027914459943484262,0.0021366705028674484,0.00997877137129757,0.01067769632477813,0.005812028420872211,0.009052240611671161,0.016578778203167516,0.006945397064760197,0.012323507538070731,0.012761809946649732,0.010041117794788243,0.0026057873363876586,0.02745111356818178,0.007052651041861485,0.017827169871772287,0.009136120662435568,0.010679517855968535,0.012920849184377208,0.014726310416822048,0.0049843394601297155,0.0034194939995421296,0.014456729467010376,0.00010356894524468113,0.012011791705834935,0.01283220430065232,0.023214175295281653,0.00991018412466506,0.009973613238052542,0.010207361053532066,0.006554201818967056,0.011304944810707871,3.845656458008374e-05,0.0639305603953648,0.006097076532772844,0.01499717398986202,0.012534793762942725,0.02584064546082794,0.009957168886037588,0.012484806196517777,0.008141511488594785,0.2558813802699234,0.027215077838032748
289,d65ba1da-680e-424f-a82c-e50eba2e64b7.FPKM.txt.gz,0.020537300367024648,0.020989047798272535,0.007552172114106109,0.025339449358930226,4.5241838644807445e-05,0.03072116676018396,0.011077518473338386,0.031927652481295754,0.014525567334580962,0.018823997644297437,0.025196328569894386,0.028345999891699277,0.0397700121863164,0.029313834270050267,0.015764432161614723,0.03342256386495145,0.02111996953228252,0.008441744816495476,0.02560113380394991,0.007621684845792051,0.014272701308135434,0.0004115057568155684,0.020872066338757645,0.0190565907673367,0.029206041922738384,0.02103575075673976,0.018266389790484495,0.038050145161266646,0.018649404978930115,0.02279047163132105,0.00020613945224224345,0.006138117850914399,0.026065929331905636,0.016572390316319973,0.029520151872892857,0.02866262032017339,0.026129030010981404,0.03340034816716411,0.030086984367494126,6.92676543566611e-05,0.004824880233680106,0.030492020264893373,0.024465114758432473,0.022646048563507857,0.012724020486296575,0.025797345007176325,0.02272247376083611,0.023142734829259777,0.004455783136529564,0.013130713088695704
290,23507f34-1c8e-4d83-a1c3-634b49460eb9.FPKM.txt.gz,0.007872068172728099,0.006779221256665591,0.010638228034777,0.00699740929566898,2.257415136515936e-05,0.0036978195979723736,0.01590926994977897,0.0038554765755764086,0.006504799614922279,0.0008401864308326901,0.006676507866968018,0.021573958550762787,0.004203843620516705,0.005307122910041429,0.013158379514524149,0.003990268973630364,0.006942381189441279,0.004212019531784143,0.006782555194812164,0.001907279135098708,0.00930884920605754,0.35634911955985493,0.00587622704335405,0.007645405184954164,0.007204013711795929,0.006577870080071251,0.0033804509423218197,0.003732389815260328,0.1377160378254833,0.007065373369293918,8.57348035251629e-05,0.043051251232028326,0.00495416740981177,0.009509831371524165,0.004480846718509899,0.005210685018563784,0.005791284253509657,0.004728946659642946,0.005249349482427001,3.446302868012818e-05,0.13710801397234307,0.0033425137360555608,0.006600793129713684,0.006821206299489084,0.01884015460459244,0.005884140508729841,0.0056502732514532245,0.03958077527181076,0.00691853865340624,0.0034299242878686755
291,c98b8334-836a-4c3c-b149-b08a7256aa68.FPKM.txt.gz,0.009851973389569906,0.007493539337769367,0.00513611578336673,0.011924493720713627,1.9810947917447778e-05,0.010488990277211604,0.006088050567482795,0.011053241469062074,0.007755223536313451,0.0007490381022573514,0.017006567315607145,0.007216464738154524,0.013255181885023894,0.008859599427367928,0.015599826023183482,0.012157059113217681,0.017874336886349294,0.005012258356629328,0.01099362470469929,0.004634425185192561,0.011944968244386105,0.48318181457961307,0.011750855882638559,0.022163916438970206,0.00835718951578024,0.012864380118563659,0.005350567791574543,0.013210404200091189,0.0028033381408079875,0.01256534889913248,5.299501512094372e-05,0.08043634117999823,0.008977990450043641,0.009444106209678367,0.009409711397987899,0.010433952278974732,0.011581700708650977,0.011431503238889388,0.008868083515139425,2.2886398373995315e-05,0.0021429520977753517,0.012894923157640813,0.009393185398481455,0.01047630329569873,0.011118833466383819,0.01135291883376433,0.013215797171759861,0.0038073227265591056,0.002466329249919536,0.0051095596305120155
292,6cec6969-b8e2-4d99-a833-7c6b1ca08179.FPKM.txt.gz,0.012498445283852067,0.014044341563092078,0.0037504511149674003,0.011169763834851545,2.6094739761468775e-05,0.011597548994926564,0.004599639745401107,0.01678094701500825,0.1359094921166762,0.0027723213330983747,0.019941724167480697,0.005932607797513002,0.010721980118751065,0.008794666488052334,0.015529108538936935,0.012901110552524528,0.017322453460016707,0.006404113680129344,0.013707571925858723,0.019978964237450193,0.011287462182504213,0.17960350650687634,0.014238780507571961,0.04636709220025411,0.010453578983158766,0.01656646609853145,0.004041741952801357,0.016844305639898038,0.027424281109565053,0.014771251982498068,7.501140004784796e-05,0.10463364006145864,0.008780049523403359,0.007774958373791522,0.009586844368792643,0.018050073195142305,0.024995269311982298,0.014104231142517258,0.009983873236067725,3.1779821113222e-05,0.00251928317063891,0.01792537855859183,0.012557340101596506,0.01195352906604638,0.007363230080010134,0.021973586250306897,0.027969131798759997,0.004941383480834364,0.0011193013222281726,0.0076802918646620855
293,74b61bc0-93ff-43aa-b495-467f54415731.FPKM.txt.gz,0.021764288459352063,0.023362482688801416,0.05532056442035407,0.014650088556678653,3.478608157778446e-05,0.013932085373168956,0.03663265970254456,0.013212514405093433,0.024548812092167,0.0018581523249399262,0.017995907119319123,0.020311957641985356,0.010978792502139968,0.013408961766125032,0.023859821703696847,0.012745219126158785,0.018784491975725768,0.013310561178268078,0.01772489735605064,0.005159114921909974,0.028646804690565165,0.01362445762841972,0.02318441648965717,0.018909197503757545,0.017250565089000712,0.021395500573504027,0.009400942220151719,0.011917704330351043,0.020436261193558635,0.021674723618467995,0.00016781636814351393,0.01774734063246574,0.01764496939526057,0.02405532576461309,0.013058473360305642,0.0176340473138402,0.01964711357520675,0.014696933548987453,0.016276081221038588,5.584966440551318e-05,0.07719704114220824,0.013156329931565392,0.022296371959082496,0.019239596573880916,0.02901381142761034,0.01961858998707093,0.021858129168866643,0.02097955989711717,0.07471470888216043,0.014905177452679167
294,d46b61b0-6f34-48ca-8c7d-23ae4d0b1a7c.FPKM.txt.gz,0.007322028982496733,0.00795847763221784,0.07415520077721287,0.006431705279505997,2.217377712557464e-05,0.004789492967606149,0.023726263964297306,0.0036520814648318004,0.012438883263867946,0.0051461049394305736,0.003960299542286982,0.013603711198998628,0.004362340410094952,0.007186547072132444,0.007255502554927046,0.004203195199107219,0.005734862142780883,0.004922429837582411,0.00557998243518654,0.000720743478246436,0.010494278231058125,0.16686171279228046,0.007720679472553228,0.004383409371812183,0.008064584895584431,0.004550050274812646,0.011137486498009433,0.0024569515020489738,0.025017911530368586,0.00652474196953664,6.164830877694998e-05,0.015027399516762224,0.00774104261130984,0.009533808194699947,0.005332300195130735,0.004278480829766888,0.0043764162285194344,0.0040582605027780555,0.006907100472158973,2.8438371815731857e-05,0.028874480914427816,0.0037940595395151624,0.00748076159924958,0.006199152075715948,0.017164056613368915,0.004815483789092478,0.004555671594075901,0.012708134115410665,0.40016919077449853,0.006510280294925197
295,16942d90-640a-4f7f-9822-e613cd44b3a7.FPKM.txt.gz,0.017324654517436557,0.0194731018894684,0.0065048373930012985,0.021449333214648772,4.3906820434198656e-05,0.037469937148982814,0.009534771364347475,0.03312467690732054,0.011618962293044518,0.0027944532964646923,0.028061731545929877,0.026129476082110626,0.0343935286464725,0.018370444939405116,0.014817919466341914,0.024832743675847577,0.01877897261553889,0.008037814716537235,0.020664621189837237,0.008408370694507509,0.014011994665848643,0.0005025733427880603,0.020734937605542042,0.01933613758736011,0.02140494927419565,0.02237586227645413,0.008393208719846829,0.04255301365928514,0.0835549148353641,0.023053485947822902,0.00021512071382609772,0.005289355149678796,0.019478210729795803,0.01355543057674643,0.05143462232958246,0.029323142806774016,0.022610956809675578,0.024765985376233802,0.020577982712405324,6.815083009576391e-05,0.0048202068366728435,0.03005688683519944,0.023528053388873236,0.01804324506232688,0.0109673881781729,0.024314217738748842,0.02050243693551028,0.04663364807959022,0.0034084982046846293,0.012651124373221146
296,3201fd37-ac44-450b-8a85-058ead558da2.FPKM.txt.gz,0.016199769524522303,0.017406733558401097,0.0015630059214520407,0.021184925570909112,0.00038790651625799765,0.02808077861755813,0.005003463292821205,0.038199213326555674,0.006345268744138898,0.002734443693537573,0.027011839183104347,0.011129531677344274,0.027035412579619236,0.023376494154712088,0.01888401680333329,0.03721249643680885,0.024811186578772643,0.009506959540974046,0.03472250798218321,0.029542749539057073,0.01221905770466792,0.0011038532885179946,0.016947274040628214,0.046831521316163235,0.022259001116384503,0.026211929162797274,0.012164948030545481,0.06155276122651424,0.008620395352124345,0.018190014567239475,0.0009498576543810971,0.011690762819152814,0.018272192955794183,0.01013797724441328,0.03100894610780734,0.02884358737724026,0.03533815817917085,0.04897581976735711,0.0218709667595502,0.0005467395307989567,0.005284948938194066,0.03722967524004924,0.018437200881977138,0.021191208922063165,0.011154357430153177,0.042751815293677976,0.03817917265408463,0.0052016808665883785,0.0004136630477834836,0.0060818092821169085
