i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
641,f76b3ebd-e168-41b4-ac1f-e58b583a0506.FPKM.txt.gz,0.034489768337855956,0.025708489585817396,0.5513153545410848,0.01381332689108903,0.0005984647169812943,0.015343976028155678,0.027849377989187032,0.013194096604295146,0.02650239328735614,0.005610024812249551,0.015786668563675617,0.020113573690488606,0.014154052083777013,0.021071346256898896,0.03144348363732787,0.011298617526263403,0.018492934689048404,0.020097520767700543,0.029420672404702197,0.005307205537145613,0.02498692529226149,0.009341981541525842,0.019274887512696404,0.015850161728546367,0.006652761948670474,0.022281934025199252
642,be0d2e41-7373-4fa9-9c05-877e9ddcb88c.FPKM.txt.gz,0.045245396105851196,0.046563467344224514,0.028525200043846906,0.038587402197027304,0.0007353813103909993,0.024477220536001675,0.05589983621612031,0.032907993508005565,0.04300669897841454,0.013445753703415138,0.028851321298559454,0.06878100034491748,0.04818909708586085,0.051627159514487694,0.0371608357581299,0.037435013311256295,0.032489655172819314,0.03168324334655729,0.0507961004723055,0.006593846338751528,0.027107312831605095,0.07048289875947956,0.04100743917784564,0.035612359932843646,0.06612581667806657,0.036662550033216106
643,2cf65487-9fb6-4e58-92b8-378c61d14c97.FPKM.txt.gz,0.02492788177983653,0.028990630451115187,0.02313817327941961,0.04455989569232287,0.00011910901959581424,0.06464468369556152,0.03675978592956813,0.04067798196518882,0.03051348056989425,0.03364878086588777,0.03367357904275941,0.09791918103057681,0.043330635813383526,0.043509855202223925,0.02292185250886603,0.045664451512937305,0.030904473508386997,0.0283284884962153,0.0328479195681976,0.010202924616974852,0.02021398371515687,0.021817965993574807,0.05674913035485467,0.03450543973380263,0.12164981063055627,0.02777990502314246
644,97b56126-ffac-494c-ba64-ab43307b3e6d.FPKM.txt.gz,0.02488100049771487,0.03809795692173305,0.0070588559599277624,0.02990918657568354,0.00040354215565939776,0.03773448930731726,0.024615927534283575,0.042104155217158275,0.03536570590407162,0.006692436896943645,0.04350829364871589,0.0463583954667054,0.03227908535936456,0.02042019772629871,0.021557382162661558,0.026619958732535854,0.026764288411691005,0.03938340153454566,0.02486378205325746,0.03552433391535153,0.022085563485254277,0.0023250086248537247,0.032382558369060746,0.04327920301694187,0.3049755112259912,0.030809779296277557
645,74df62d7-45f0-47c3-b0fd-8b47ed7324b8.FPKM.txt.gz,0.05804534762955397,0.053972714898967336,0.07145110904542316,0.029779813429819297,0.00012684715068574172,0.041524810157161404,0.04537559872671549,0.03413174504518407,0.0604364055382267,0.005176928252787786,0.05059320697486294,0.031150169502142236,0.029824088021147416,0.02612992722953008,0.052566358538407534,0.027755310109730272,0.0486849150136913,0.054533807351664,0.04837948510121593,0.02596985060631252,0.043840044426267766,0.003365606149870504,0.047224075893955136,0.048881114758691495,0.01103769210160252,0.05004302834638345
646,e4b48aa4-4fc3-48b6-9f65-01e99fc85608.FPKM.txt.gz,0.021886043897930883,0.04989754127356868,0.004291317778989897,0.02193444261286622,0.0004854323987623073,0.06457051324274339,0.016536519513646066,0.054907057237636725,0.03763144308517807,0.0015678336458346243,0.06057200648473594,0.007818077118390747,0.020493884005713888,0.006351426021093464,0.02295817238730773,0.022533674315313248,0.03295755493056301,0.0728401998614063,0.017327877447054028,0.2842640910631299,0.029298481667852226,0.003104921225463205,0.04361574092814641,0.06288740978298965,0.0022250779845639115,0.037043260089119595
647,b4219e05-aeeb-430d-9310-e6f1541e5ef1.FPKM.txt.gz,0.06753421902442873,0.04922765963726377,0.06529634741578118,0.03200606344430072,0.0001431948530254881,0.03310021662496949,0.04771289668229635,0.03346505464039338,0.0526530001599523,0.007341286643886802,0.04413954713894109,0.03875087915465681,0.0360917334813211,0.03811267290350168,0.058185849962535265,0.03657378483541931,0.04937445907371929,0.04319999962320303,0.05031651768292969,0.01239277909945523,0.04245334907501569,0.011410339644223097,0.044418989188816864,0.043610511381239496,0.010857699102973089,0.051630949525751084
648,bd3834fb-9a9b-4a7b-880f-b4073f51bd31.FPKM.txt.gz,0.028949513763891162,0.04434735535614092,0.021186679582063116,0.05498359839692654,0.012515416031342503,0.0453714834880559,0.040572332451075756,0.06687810400316317,0.02927908030462165,0.05674063057787294,0.03589736946182841,0.03424803096591938,0.04426955147111053,0.04958842524799611,0.042887599299637466,0.06382367947793914,0.04294563498813199,0.027371655924114998,0.03838102231606801,0.042868651438512026,0.02602225577893252,0.020465565657707407,0.038019394633146304,0.03724182920445344,0.023218246132722355,0.03192689404662638
649,c758cf60-68bc-4154-9d43-44339da29889.FPKM.txt.gz,0.039973635676449626,0.03968935046687926,0.021016482891112305,0.04075407523177402,0.00034831317257586034,0.033244281751382644,0.04175191631156263,0.045381415048652805,0.044803020810057013,0.007995130435307186,0.05252841528725747,0.02878579004282174,0.04189419078611782,0.033833957043163804,0.06911724056516211,0.05150388358065771,0.061855535333611385,0.046968073721625855,0.049696909035339604,0.029068304937978705,0.03356142271308527,0.008352493598624744,0.0408992670042368,0.053479110230020804,0.03953439836473295,0.04396338595980988
650,571dfb80-0e39-4e9c-8dd2-597b93d67e90.FPKM.txt.gz,0.035032763851312286,0.01416508956864044,0.009982691160155491,0.03054699580778269,2.3934872370583796e-05,0.014391020694500682,0.027731830910473442,0.01602152883966523,0.008076982921734852,0.06323726846468707,0.012447478634879144,0.0774351237037834,0.03705457836180759,0.09432220304195531,0.010077933930075693,0.03691463980276147,0.015362637301668047,0.0127806954975043,0.029686114989236744,0.0023467955830326114,0.013008770998344523,0.00029369679506745217,0.016283259769618842,0.010790528634265275,0.39066175937912334,0.02132367648555348
651,253937ce-abea-4db7-8457-b983156373d7.FPKM.txt.gz,0.06290151575361996,0.04335532634491286,0.13825180783800242,0.017819215585568385,8.991587882547185e-05,0.015822822382595362,0.039288972530749325,0.01296431456325586,0.030259941575088524,0.011599107702506498,0.01912069587721947,0.05620806947978894,0.0193293593261161,0.05032835825887488,0.07525646769675567,0.01565422099476171,0.023343376923393885,0.020992038895270303,0.039692611560579086,0.005166910330104889,0.030633192839418184,0.16719657457123188,0.024180207679477903,0.018302514716263582,0.026832712619998183,0.03540974807562077
652,ca223822-8759-42a7-8058-ccd90a02320f.FPKM.txt.gz,0.03626929962432017,0.038532827741027134,0.07409321353048846,0.03655802292379143,4.9417981897130184e-05,0.029980525151545045,0.03812905127987411,0.041874777775486025,0.07634586699342304,0.005389634432683613,0.03992444678092467,0.01566144958759582,0.03698806288465708,0.019824187498007004,0.03920059264579987,0.02667689283890877,0.044435510807868686,0.04602808521783014,0.035107783828298586,0.035682779457235726,0.033164961219777404,0.12723996731736403,0.033840259424832264,0.05021403217726635,0.004054383529527716,0.03473396734956972
653,17ceeaa5-3ce3-4b34-8a52-fadcd8c8e893.FPKM.txt.gz,0.013504209141864272,0.014059230432155671,0.7636578921653094,0.0064207821961031475,0.000164656909668963,0.00765730277966933,0.012418076033048373,0.005398912627068362,0.012491006706225022,0.006654782133732305,0.0072805642944031934,0.021942978195721226,0.006737858015924393,0.010216296066279064,0.014905339101187944,0.005890935719300371,0.008487840769416144,0.007765760764497568,0.012516498434164,0.0021796010460918207,0.015051604898387383,0.006776091086567963,0.008101953240283793,0.006890586098712878,0.012764499982194975,0.010064741162022491
654,2d721010-840f-4ca7-b41c-6792385b410d.FPKM.txt.gz,0.04180165821024022,0.04748174818821989,0.013805557402394761,0.040738016562441894,0.000159388202144031,0.05299758599599438,0.042435871452000576,0.05738746288059358,0.050311983743145314,0.011568541548104395,0.056111572495193295,0.024535068900634345,0.0489154771503708,0.03627827282606049,0.031118323267276995,0.05306021873682288,0.049782488265523235,0.049944949162364624,0.04828545355387704,0.03340831848249309,0.032319017350469666,0.003102100591277095,0.059635738166004044,0.06314137650967715,0.006490963978771612,0.04518284637790462
655,f5aa7410-7a2e-4267-ba3a-2a6a391f6b45.FPKM.txt.gz,0.006911658019950606,0.006144673462880484,0.8739032413840747,0.0047072993582470595,3.9337762486607435e-05,0.006004909055843632,0.009476199285766736,0.004222277005798767,0.009306432895456641,0.0012469019166042785,0.004944079853583227,0.0025671139573289854,0.00456065332776312,0.004738641395077196,0.0064377092322021314,0.004344685008299033,0.006245647101050458,0.006293712313670354,0.009959924379069209,0.001185402324033139,0.008621710509763717,0.0003338120200166627,0.005889355378982169,0.005003725335456816,0.0006302120111877689,0.006280685705406496
656,db709478-5a22-473e-bccb-7f26c3c35578.FPKM.txt.gz,0.06332691230047222,0.0367744713563445,0.26587949660316396,0.017072213627066075,0.0009132646512679537,0.01673887499887529,0.03994698726340366,0.013032405647596897,0.025681589877902925,0.010285762082956706,0.016752321877823828,0.068122802120976,0.01885387394302312,0.06603781379685847,0.06046126166332402,0.019395264987702946,0.024281615176933655,0.01873162840944726,0.03560380055255101,0.00469174982160759,0.025790273463096015,0.06151573590845318,0.020392757029775728,0.015495183926710007,0.022764805956538497,0.03145713295612848
657,708413f6-ee3c-4379-a8a1-0143b0ac7adb.FPKM.txt.gz,0.04482823594719136,0.022962354142026024,0.024443653997684764,0.03223324421987261,0.0001288982950853789,0.02432453813514334,0.06718434557442081,0.026446027581871718,0.019523657357862753,0.08307784207863655,0.027404310069265976,0.07008578105859219,0.05886892476158349,0.1058381292584808,0.01661515347950715,0.07029081608371325,0.03448209395851342,0.024078068889327345,0.060733239850913764,0.004450717123336627,0.024423594774770786,0.0005428485053070159,0.03848483826772323,0.02439926454677205,0.05086948084200293,0.04327994120039468
658,9ed9fdc8-a437-4f4b-8ef8-e3f0c219baca.FPKM.txt.gz,0.004309333684510995,0.007626674272012912,0.0009059296812366074,0.012226710010380155,0.0011605435242374085,0.009891658788293801,0.006500986406840054,0.01368892270139045,0.0047978245815737865,0.0030638591832200146,0.008426514203997601,0.03943607638514363,0.012002734526380248,0.009549623159535565,0.004292541654429977,0.011410138044026448,0.00673271152095107,0.0073459178209736515,0.006904732422609615,0.011636634781185559,0.004992107172262413,0.01085899292198928,0.007056944317677573,0.008908967398153137,0.7793043851487937,0.00696853568819429
659,11b92965-3650-4f3e-a6da-65728487d7ab.FPKM.txt.gz,0.008269422615480457,0.0044191150973812085,0.001965853270089638,0.007576383616698058,0.8041015493150171,0.005800806096972159,0.009482990856532513,0.0072931691886505105,0.0036797433923338504,0.029823416980772715,0.006182099464970923,0.0034143473313380398,0.01014306015372523,0.01678702537544612,0.005967744650365981,0.01891794461654147,0.009385333529442048,0.006074109603629242,0.011020415874895382,0.0014315965053654776,0.005154198253246059,0.00029699926247422675,0.008000714298427712,0.005349103412068533,0.001001317006279135,0.008461540231856208
660,34dd0e22-1014-4fe5-8392-faddf79b0ad2.FPKM.txt.gz,0.03239769840874213,0.04462434068234073,0.12388351269157487,0.04046679056104977,0.0005592460492622003,0.04328961536093721,0.04094946323085052,0.05072529460742287,0.03514277722282602,0.010671318916042399,0.03759137914516412,0.0272875135019901,0.04331076764758588,0.035044574345769894,0.03387640804508951,0.04502747719666718,0.03742797804358946,0.04645337831704643,0.03916350315550784,0.048275367109057554,0.03225524392377841,0.018438291743877167,0.04036239191915085,0.04366405263627868,0.011942636023377124,0.037168979515021044
661,1fbc7c43-62b9-4f70-8f26-fbe1900e386b.FPKM.txt.gz,0.01768441621125928,0.05806154302457739,0.012349778334116364,0.024232211866125192,0.00010168947157342358,0.03882396003880282,0.02059484262224574,0.03737336911208682,0.04094410408523838,0.005139788357295555,0.03724060189686395,0.006875295702786973,0.02412642179028914,0.013577375069782044,0.05125606720921744,0.02545191126650986,0.026381653065948894,0.03641022513171261,0.017011637536690317,0.03892614708966299,0.017070291561255606,0.33736695041083553,0.049227834605121236,0.03883569514992843,0.0017703063612463878,0.02316588302882751
662,c45fe186-f0ba-4017-a8f6-a511c1b000eb.FPKM.txt.gz,0.04266743424690729,0.024026669390364897,0.014994021290670645,0.03445083317801275,4.37188730345451e-05,0.03408379654354847,0.049501051296792276,0.03396997186205036,0.015554031778768079,0.04954300377429719,0.02614781061564623,0.05383590913799582,0.05047563693520828,0.11416596498154016,0.016481771257686142,0.11722825925331008,0.03802653376852868,0.023614535725347104,0.053502208598359614,0.004594236476369881,0.022371761541473856,0.0008586405590815159,0.04249689523138626,0.023376320242178374,0.07293270333020288,0.041056280111238616
663,7d83af5d-9bcf-4c82-a993-fa9053a9b3cb.FPKM.txt.gz,0.019852727648867106,0.05244670005262066,0.0017069571543516977,0.024148851769333866,0.00012493296331722047,0.09026665839942152,0.014374053255389369,0.06518863769192425,0.037320162296256086,0.001235556964201267,0.08638836355499965,0.007029623604381411,0.021185486323191328,0.0048954588897743385,0.02327709086711137,0.023337677513830635,0.040663193468571314,0.09034942138201636,0.013355490375631593,0.2016068674259593,0.029123881295320238,0.002033006049804256,0.04544099015071735,0.06527314559790953,0.0014393166716958326,0.03793574863340235
664,be8c6402-fb97-4c31-8a18-a5b4783a1726.FPKM.txt.gz,0.04924798042474469,0.06118430865986704,0.05783598466729788,0.03263891056651472,0.0001468485332080602,0.038843148290003314,0.06083518501966833,0.04170211906030465,0.0742766989498141,0.005525756468751963,0.03941789320896457,0.04996836808853634,0.034672757124064146,0.032631473559485,0.04274091917063748,0.02842371270425765,0.04124797616184132,0.04249295669645545,0.052949262918635005,0.027338654213093835,0.03298596075615307,0.003561682068353292,0.04411936185649843,0.047252070551450455,0.01737834071656801,0.040581669564831155
665,f01c01c8-97d9-4ba6-98cd-4ac9ac85ed82.FPKM.txt.gz,0.007969888201812157,0.0074663038673287935,0.010069607451087426,0.005789990325980069,0.0014270233571805617,0.0056500047238752515,0.0074781568886136685,0.005626476865176997,0.012876284314340479,0.20811864685654613,0.007299367329032268,0.0030976574606835553,0.005153970857186686,0.003239524103962714,0.006933042746933122,0.0033013220026259634,0.006497404790876438,0.008025624808967229,0.007315158673383904,0.016464867265945204,0.006427230173179663,0.6286168535768567,0.007322247572459564,0.009219353110865832,0.0008398912904181169,0.007774101384681593
666,3e19bb94-c3f1-4d42-868e-0bbc5defd999.FPKM.txt.gz,0.011368058564847463,0.00976948179848889,0.8116713745307499,0.0062212107839275796,3.847777579883766e-05,0.007484440980048631,0.011841922195883805,0.005272732946934091,0.014670216215623762,0.001687139871579555,0.0069746671053273306,0.0043351230216633965,0.005448424914486324,0.0064066517115746275,0.012679518955305795,0.005291432398363,0.00956001398737482,0.0078003475411330655,0.014023282362713442,0.0017478285617344013,0.013097403767265014,0.005826676674753886,0.008428164245717233,0.006405915925927503,0.0020589260770187087,0.009890567085758988
667,7a494c60-48a3-486a-83c2-aefb4c160a2c.FPKM.txt.gz,0.011027563285096048,0.024608255587785205,0.002168584463610117,0.017637063496476105,8.835666321408308e-05,0.032129797598597805,0.012104989152599072,0.026701375371710332,0.03766597416657212,0.001645395297463643,0.03337653429676831,0.004414400520447971,0.014357573417992443,0.0038018452019486274,0.02055272629804806,0.011647935803276721,0.019923822821926562,0.033496204138367805,0.009235663608040994,0.4407979578510975,0.01397774349844538,0.14897561814106955,0.02411373805944172,0.03801588555132252,0.00074797085720978,0.016787024851471634
668,fae9bd48-6621-4fdf-86dd-8555f9695a08.FPKM.txt.gz,0.02500037554543626,0.03943792604905666,0.00584070263701382,0.05347143117333031,5.4833182511729385e-05,0.06054261496387492,0.01813610734089544,0.08374327102569204,0.04571048578385387,0.003157580759649954,0.065222136443778,0.011182627749644175,0.058535500946417095,0.011761459309913371,0.038421315555637,0.03723037510839066,0.05069662682751963,0.0648804880423302,0.025793608125315514,0.11028396521942654,0.031263406799422584,0.004855414313858839,0.03931636741653148,0.06758959415185647,0.002770581854931293,0.04510120367371219
669,33fef46f-c248-4d58-bb6e-3a4a55272334.FPKM.txt.gz,0.06226350271948045,0.028426528915286225,0.06748387850416356,0.029624645516506114,0.00041894810765370316,0.03293370155094263,0.05893092569806613,0.032060832649694684,0.02351929151786283,0.018709506868390666,0.027347245625783917,0.030035896733749706,0.04335487398131852,0.11333120873929782,0.02127777602268464,0.09706160747029868,0.04527021588557041,0.03103032460383476,0.06620876865223246,0.0058560510827501905,0.03268289139376441,0.0007816283801731676,0.04607961896447694,0.02736346872464485,0.008133318475705939,0.0498133432156668
670,15ea8c4e-2ee1-4aa4-89e5-6876e4b80381.FPKM.txt.gz,0.036212424046193174,0.02895158775314093,0.004777890464549886,0.04841285888120788,0.00012070047692634186,0.06448956327795881,0.0419448637103317,0.057000151381328225,0.0248729850497666,0.024720610943689374,0.05296517775227968,0.02523883588725728,0.04881046869004732,0.042994329980386096,0.03408071730742182,0.10786068442824226,0.06417611960624368,0.03893111649996282,0.04434721915393887,0.016646270318360322,0.02619108675437942,0.0021364785496265928,0.07123409628768827,0.03873087471015581,0.009418166883987748,0.04473472120492909
671,41263b0e-e2db-4ecf-8152-136364e1ad66.FPKM.txt.gz,0.053528372326591425,0.09977572801984119,0.06613944544665233,0.02097128850806974,0.001984471185121457,0.03272175965418362,0.03810756622539108,0.026437264789251916,0.0597993033050268,0.0017964720128511751,0.038269392911140086,0.11312111859857128,0.019803639692807264,0.02057972630778897,0.07043392839324239,0.009681267237312685,0.024751017365932212,0.0509900279405145,0.02712737014555852,0.031169705044766256,0.03386969951896546,0.009327303986157076,0.03406203580453513,0.04793251596852451,0.03205941199813977,0.0355601676130633
672,c9be46f4-2800-4c95-9d0b-4d221dedde19.FPKM.txt.gz,0.006663561065971405,0.005258831596213158,0.0019257907655504543,0.014150614853035056,0.000228791921591512,0.03918369049343638,0.011936816079862616,0.011450398693527222,0.004196621633146953,0.014419774316435983,0.006918696315451676,0.045323884094794355,0.010189890582388611,0.015770506091191218,0.003805035116593283,0.012945670659660343,0.007827457968667248,0.005260608626401785,0.008812859627110578,0.0007916310560324558,0.004463928483401894,0.0075888908637958665,0.013704746302958128,0.004831921474233175,0.7360462304225683,0.006303150895980201
673,c0ad23b6-ecc7-4756-a37e-bf3439b4cc3d.FPKM.txt.gz,0.023979436830246156,0.03506098828231192,0.016332879819289364,0.026117783444146343,0.00027851367372058267,0.033396299359780904,0.02214445030284354,0.03535748160828531,0.07128792732979244,0.003747746577041219,0.03584649060963996,0.016662948613094343,0.022740728375876738,0.014493441325571748,0.02811226115519506,0.019658749150167007,0.0293779021940764,0.03526459414671204,0.023878265024031498,0.05877032424990593,0.021471929975058736,0.318686212027632,0.030177214559342618,0.04499719803600137,0.006328937026566152,0.025829296303670535
674,86b85802-2fb0-4628-a79f-04bdb80b7461.FPKM.txt.gz,0.023992792902418538,0.04152558968850259,0.003933050189759138,0.028696969578381474,0.00010646897547221355,0.03887354850496883,0.015104814383765573,0.046190733323335086,0.05035526239150458,0.00175603104897213,0.0612845560574638,0.008633374166947556,0.03347546831439056,0.00807636473089121,0.04344987944082685,0.016758584063347848,0.03798697048479771,0.08030431579112934,0.018564922774656385,0.11874861829070749,0.028013106947264905,0.14928389347190765,0.034784389732542144,0.06845961967676172,0.0035795698101444644,0.038061105259140075
675,48a74528-5279-4175-978d-4ef38e6fc835.FPKM.txt.gz,0.038126617424668,0.017900184674197198,0.05766033109769452,0.024557666813868846,4.3309303034149025e-05,0.015953436954259395,0.03787259539314469,0.01816142066371446,0.014555698900967867,0.023111776955744626,0.017197993004873454,0.06886789361353754,0.03347654301887251,0.059146622158844996,0.0157253119517102,0.04874795734177555,0.025061573185965188,0.015455176870440812,0.03733086780932706,0.002676240785967638,0.020730579243401076,0.001473478726992784,0.027115608629909145,0.015535777149808326,0.334509081205636,0.029006257121644074
676,5ab6232c-5cba-47ca-af29-3799b0263a58.FPKM.txt.gz,0.043212353640849244,0.04180652076957528,0.012559173299333322,0.09764592116423955,7.149196862797421e-05,0.04812084742167928,0.03831775006139758,0.04375390392159424,0.08226726083793723,0.0074715896667204035,0.07323196546194995,0.014039181385427209,0.03807461075515226,0.017501117052009685,0.032537612404991256,0.03065595576252296,0.05549090931105917,0.05263461464308748,0.03648821855474299,0.026519380109482432,0.03403846808322014,0.00704804661498466,0.057385064233414926,0.059948705543081335,0.0022567120586527534,0.046922625274266716
677,0dd6e77a-a4e0-46bd-a382-64eb35bca67d.FPKM.txt.gz,0.033173750600551465,0.04199206011308025,0.038983518300617824,0.024902777245093512,0.00016976111723609704,0.0373560238199155,0.02443617366984965,0.035748512303907465,0.04375875401456671,0.07326500802336336,0.046366213001976096,0.01092624500421513,0.02220424447236676,0.011592438536365504,0.05159192615693544,0.02159779897666788,0.039079447690870225,0.049582722463377124,0.029105765355401114,0.2021695960176494,0.029952610403002525,0.011343800041861375,0.035792820312518056,0.045057071984835065,0.0031437772800546816,0.0367071830937217
678,e2c8d95e-1e56-4b01-a818-7eccc0059d6e.FPKM.txt.gz,0.05735568286537193,0.025801813519937142,0.07404790882769491,0.028486242005948292,0.00013178488744939524,0.029023350178673083,0.059229701327340886,0.03197423303186697,0.023462112140771475,0.07301085467858147,0.027291771197063372,0.026887209477951132,0.043765459864174204,0.10752986870949245,0.019692241663984353,0.08281996282579301,0.038721828549206715,0.027669765784835307,0.05994319249759294,0.005512194426263281,0.033711549914064574,0.0010154608026680136,0.042566253581685455,0.025225972414941983,0.010479248484700278,0.04464433634194737
679,0cad7bff-30bd-4c4a-accf-876422f3cb6a.FPKM.txt.gz,0.02114047040953738,0.012774678057087296,0.03229698162819102,0.009024447576861813,0.6890243180746645,0.008660470496935272,0.011746765260413707,0.007281492705675775,0.01094821521451191,0.010133062645953999,0.010113628207339244,0.020024812833936256,0.012518121866169308,0.023872597763242874,0.009223439821646789,0.012197696854747156,0.010486768140415726,0.00848155709638007,0.014795865220536292,0.003509661486352095,0.011733040892440077,0.00027363358282826765,0.011808903757481648,0.008088692506907155,0.01291792093601992,0.0169227569637245
680,b493310b-77e6-43fb-96cd-ab56d12de273.FPKM.txt.gz,0.036665133339640166,0.04088706909477157,0.008172298824932365,0.03047464523651328,0.00011560767320758142,0.055203159197687826,0.02421897131057065,0.0435833324931092,0.05893193511124913,0.002492374779228945,0.08746387584829646,0.012512632331923167,0.031819726238364696,0.00907228637060243,0.052977454602214896,0.02129731148460813,0.056068209613809754,0.0884756130133528,0.028241167826847057,0.07061483642472621,0.04346236804911023,0.02453165274351701,0.04234161586742881,0.06998002201810384,0.003897303076906788,0.05649939742927701
681,cc233ff9-d5fb-4e9b-9007-f58d008df995.FPKM.txt.gz,0.04206000807884314,0.06383584071297638,0.024430399898519032,0.025131720775231466,0.00013668487334500483,0.046498904485425534,0.033222074121555145,0.06414252338594775,0.04574992711671786,0.0028902641585133748,0.058651370528428975,0.020576097777397443,0.027455762098683032,0.018702020191631332,0.059413921876582856,0.030067695318341976,0.046398598243403956,0.0525126303231764,0.040236444067233396,0.11666776768974423,0.033096083296563425,0.004824663944500438,0.04088901482027783,0.054510885002687824,0.0041927148252862215,0.04370598238898597
682,9c407021-6996-4654-9103-c4ae5d65ca9d.FPKM.txt.gz,0.046690180130901475,0.03559841366397536,0.09740698050579293,0.03160564517819968,6.372933637779843e-05,0.025965649304995876,0.05110621241499058,0.02657044895185026,0.06834593998082825,0.004994175724060164,0.028701595743308224,0.051721036147654484,0.031114559454227936,0.03182861487489658,0.031929806421082695,0.027274938615489915,0.037927740948035964,0.03345933307975016,0.05315982116390633,0.0070887839282553124,0.03395473356632682,0.022086383026290214,0.035856385918982776,0.03259897736955565,0.11577668116857301,0.03717323338169158
683,4138b9da-1f18-437f-8d62-c16d489e7c09.FPKM.txt.gz,0.015152685061983933,0.009363987166413415,0.025732992728425746,0.016137508463651338,3.160692956837283e-05,0.011637219844199895,0.019634238010587307,0.012310993819731405,0.006891493343229475,0.13283395273937232,0.010870001818806332,0.0893977761193974,0.024420328450522007,0.08657200591775177,0.007670000846355997,0.03431952824426985,0.013337448944259488,0.009592457333614472,0.024211605927715214,0.0021291283631349254,0.008205050157060152,0.00038272267350728916,0.014250409320749035,0.009476051109100698,0.40026158972397063,0.015177216942621443
684,48436ca7-2b7f-4615-9c88-8ede9398d11a.FPKM.txt.gz,0.03945677419802335,0.08952243288111408,0.02207357328573716,0.023409736487269524,2.9919257215860464e-05,0.015505878133755679,0.038211164290637534,0.01791079410464029,0.02297046467697952,0.0038272294206009505,0.015371462751454198,0.263535837811799,0.02413934042739182,0.0451126587630957,0.07888228094337037,0.023799030067839733,0.018572778626210394,0.015711588392559383,0.027909886459791772,0.0119301784572557,0.014054796343147307,0.025463892783248548,0.016969431741241856,0.016335975370072957,0.10820115419487678,0.021091740130670514
685,47d55900-0081-4c1f-ba13-beac60c63bec.FPKM.txt.gz,0.04206655810005787,0.05284608521810179,0.07985371222791747,0.03214733510348691,0.00011301750902125309,0.04880225601944295,0.03141242487084162,0.043930123971673285,0.0576761004547751,0.007930672293419346,0.056540951805009676,0.027068674583136217,0.03149119329377924,0.017826600185380508,0.04062051822732892,0.024529059402606176,0.040121194658538764,0.05773390028655423,0.03437008153110638,0.04980972138888036,0.04527747457087634,0.010017130106293005,0.04786622151272312,0.05918875636931989,0.016823056529228223,0.04393717978050144
686,b8dffd2d-f096-48d2-bf27-1e8c0ae526de.FPKM.txt.gz,0.029634851977357,0.017947077161714398,0.06449391654720098,0.024178254420328893,2.4521829048954983e-05,0.016480792566037662,0.03001336370406767,0.018245091490179895,0.014394935069873067,0.040825691151314056,0.015962241875541218,0.10229653513921944,0.040629466317033534,0.05791663932961026,0.015468133282313145,0.03359419153173692,0.020060558900023825,0.015765551133701042,0.03513886795858235,0.003298070127427038,0.017646034339677163,0.0006491353997662236,0.021051341530194438,0.015951842067944748,0.3198975970752664,0.028435298074839736
687,bef64f1a-1c0b-4615-bbbf-9faa7b0a03c8.FPKM.txt.gz,0.022510649081064493,0.022928343374991566,0.02532341537999478,0.04150800946767695,0.00015056231930253382,0.020212629904806035,0.03397303676153996,0.026056611011535457,0.024673216465604636,0.06520102060944093,0.016520569162926074,0.03406107704735618,0.043157667844408484,0.07408702677548025,0.030178690407764858,0.040130475662446846,0.022101805444307912,0.014879780858974685,0.03102377937037877,0.0035372630124637693,0.015163284766333133,0.2917285200706449,0.02994383406621176,0.018694348925291496,0.031829208109402284,0.020425174099651174
688,33dbd5a5-f760-491a-aef5-5ff8be13a8cd.FPKM.txt.gz,0.0839722243334172,0.043648498878291246,0.1300395735964224,0.0277743552738108,0.00028670228137178043,0.029828451498678868,0.052105088551427564,0.022245857322777323,0.03261553261559896,0.013414823426378541,0.026129632286154777,0.04377992774848874,0.03030070764325009,0.08236925696583676,0.05462588679782108,0.037103123216188375,0.0373858419346985,0.026970473802784715,0.047830761906612916,0.0075501196764224164,0.03881446656105559,0.011877387685923826,0.036460999671493834,0.02375103165373632,0.010564146719123205,0.048555127952234045
689,45c4eed7-f80d-4d33-abbb-321ff5ed0750.FPKM.txt.gz,0.031332887504034145,0.045377398324543246,0.012913093577033878,0.05404678093266237,0.0012148770692231115,0.06618553537125153,0.03523234549496846,0.06641332024781997,0.03916762537542593,0.00808264811938086,0.04280441606370065,0.06007808604402625,0.0722239584301071,0.03508546191443033,0.028560241565615232,0.051017803483639726,0.03806326103409908,0.03900783666290768,0.036916093889527116,0.027370378439349072,0.026807268943205974,0.0019805804242113713,0.04398254842364224,0.043369167848164455,0.05248391049909032,0.040282474317939854
