0,Topic 1,Topic 2
ENSG00000111012,594.0392930513899,887.6537740957788
ENSG00000111052,1595.6920093647684,1914.1202496789842
ENSG00000111077,7303.82932475262,7240.353140367483
ENSG00000111110,4874.519989061726,4552.933594075233
ENSG00000111186,787.273844212815,1318.0907591220657
ENSG00000111206,3727.129657628068,7722.595795719392
ENSG00000111215,453.50625498308204,925.842007737415
ENSG00000111245,144.94298348045135,5087.957815801002
ENSG00000111247,2462.8284766958304,3562.933504797636
ENSG00000111275,6862.4374636924495,8639.273609043341
ENSG00000111331,8045.141245279645,13630.812845758543
ENSG00000111335,10124.789660468108,14814.82100745705
ENSG00000111341,652807.9204074559,427857.6951084327
ENSG00000111665,893.9109125089849,2467.8745785669216
ENSG00000111666,7846.779638035204,10825.822326446012
ENSG00000111674,5904.8124783816465,8161.940725145768
ENSG00000111716,28659.970193316705,60019.593738340096
ENSG00000111799,24051.30512836424,33633.55417453285
ENSG00000111834,304.45401481322835,314.81557524725326
ENSG00000111859,4520.981443292418,3962.9690272140383
ENSG00000111885,11008.122383074695,14343.625067246483
ENSG00000111907,4344.797054867223,6536.931468008085
ENSG00000111912,3643.0079294003417,5702.680254923726
ENSG00000111913,457.58348639266,1129.1669812833268
ENSG00000111962,1192.8960016636986,1751.8196615175495
ENSG00000112096,8214.304019419356,13324.809169971577
ENSG00000112149,3893.641892479186,6435.967169359481
ENSG00000112242,2787.739832597455,4710.98173224085
ENSG00000112276,379.5122538905535,588.7225402744785
ENSG00000112290,1748.744288990271,2596.6688485054506
ENSG00000112297,7177.333381534839,10075.619004192597
ENSG00000112299,310.3577711965108,838.4846516919375
ENSG00000112303,271.4189191949402,850.5758282377317
ENSG00000112306,554413.353247473,694682.6058410361
ENSG00000112378,32569.938400579184,49803.44484089372
ENSG00000112562,16653.70597103457,16343.086238974258
ENSG00000112576,6743.763162253418,8206.473090205689
ENSG00000112578,6216.605577007648,9759.053895851212
ENSG00000112651,5104.543669957163,8433.79010572067
ENSG00000112655,7186.080459049197,13928.7355075887
ENSG00000112667,8356.221705189546,14624.478026830435
ENSG00000112685,11402.652304286734,9350.936828498381
ENSG00000112715,4403.466627477627,6357.568154713924
ENSG00000112759,21827.0556454547,31892.40329575882
ENSG00000112773,4018.3399643727967,3954.0265594240072
ENSG00000112796,9152.176588778231,7890.7125360693
ENSG00000112936,3274.457559689347,4028.4051200812187
ENSG00000112964,3399.7017091609273,2296.627905898221
ENSG00000112996,14554.825488504697,11349.880277392162
ENSG00000113070,2228.5183520254977,2684.286498637978
ENSG00000113083,6117.731904580844,7929.386976439144
ENSG00000113296,7940.98783900644,9497.581726978317
ENSG00000113368,6534.4418664602745,14259.514432364716
ENSG00000113739,73267.14749749369,33353.077342211414
ENSG00000113924,2099.9213325725523,2253.7857784581147
ENSG00000114115,5076.367513932056,10329.217857617408
ENSG00000114200,2402.655723283498,828.1388883090074
ENSG00000114270,1083.9211167597657,1717.6421736577117
ENSG00000114378,540.9631317592066,780.6024331873541
ENSG00000114480,4091.273905877352,4546.325625424838
ENSG00000114529,1852.283380701944,1595.8110939198107
ENSG00000114631,11282.958144749147,16379.171294648828
ENSG00000114737,6362.899815735916,7484.95302737191
ENSG00000114770,4399.156795212347,4543.644649506363
ENSG00000114854,135.32328299299812,2971.992786413681
ENSG00000115107,6115.411922033029,10057.892534071354
ENSG00000115112,2783.920955906901,3435.6755166743005
ENSG00000115138,141.70739675299444,611.5369358486854
ENSG00000115226,1985.2925499037053,2866.104435340629
ENSG00000115255,12506.484734140418,21237.333800008022
ENSG00000115267,4359.007069324454,10097.641967774658
ENSG00000115295,1923.786005608636,1439.379232832361
ENSG00000115306,12495.123949330433,13035.421873347785
ENSG00000115339,4873.286845443303,7486.271492484532
ENSG00000115380,21750.26462668957,18551.422305041415
ENSG00000115386,39.59549030818471,188.24127529060019
ENSG00000115415,19487.582373173496,58477.34642295812
ENSG00000115419,4680.158534904345,5044.24041792809
ENSG00000115457,17308.171008342113,22991.62530074701
ENSG00000115461,190747.98248671743,104625.80260550836
ENSG00000115523,480.0156624713648,1989.2000191068028
ENSG00000115590,238.16577671428516,452.55274967489737
ENSG00000115594,6882.065269080569,8333.489057711693
ENSG00000115641,7022.751421152498,7792.8506836199695
ENSG00000115758,8745.91454454404,14828.670880774063
ENSG00000115828,2902.0509589781614,4330.566844231231
ENSG00000115896,1303.163895838041,936.3890728631471
ENSG00000115902,8959.611954180777,10741.26507987755
ENSG00000115919,427.8496090247836,1081.9960004518034
ENSG00000115956,3187.928399763218,7769.755276285297
ENSG00000115963,9911.780647105415,8896.419043812568
ENSG00000116016,15728.05270536884,17074.622855074136
ENSG00000116106,1297.2681897814075,980.3059686328439
ENSG00000116133,76785.1868716154,138256.51295173133
ENSG00000116157,3559.7816612655056,6585.572719626697
ENSG00000116191,6714.291347753511,3983.616341692174
ENSG00000116194,1508.8140884398574,563.7927393030401
ENSG00000116285,12716.222695218792,14463.967382002073
ENSG00000116574,4850.965572049447,3793.768158178474
ENSG00000116661,4047.1555271997295,5606.471986347487
ENSG00000116667,8202.565664190251,6573.731704385398
ENSG00000116678,1404.6265189308333,725.7879741363522
ENSG00000116701,3061.411612539741,4243.012211910415
ENSG00000116711,1316.3494531557285,2352.6703272566665
ENSG00000116717,5743.3456348181435,9120.800341958806
ENSG00000116729,7208.6748186990235,8957.881841427268
ENSG00000116741,12100.003647223251,14137.499702704146
ENSG00000116752,17984.33470452928,19230.959143153057
ENSG00000116774,13587.234116020976,22414.352985717363
ENSG00000116883,1303.0460280044413,2065.3014418817797
ENSG00000116985,849.0747920697338,1242.8739849653489
ENSG00000116990,979.2262231269663,1671.2288639666278
ENSG00000116991,4039.2741580405705,4710.577286396943
ENSG00000117013,333.43523748395575,666.7042845527521
ENSG00000117020,2999.0801341368838,2796.262554725959
ENSG00000117091,1277.9180074024855,5037.983018534185
ENSG00000117115,4388.80512836196,16613.324273266353
ENSG00000117228,4835.781255147791,15425.011800633745
ENSG00000117266,1654.0875630783298,2336.880090666674
ENSG00000117385,3238.02475191886,5345.913857390913
ENSG00000117394,10427.911282903497,19719.151523913206
ENSG00000117399,5661.974987320897,17905.302926223372
ENSG00000117407,883.6642272483899,1217.3776523952617
ENSG00000117472,16151.889627458704,33580.2287055219
ENSG00000117479,12145.627997281057,8896.732707942785
ENSG00000117525,7055.289473506696,6275.344321051635
ENSG00000117594,1593.9921419840234,2157.2139120680326
ENSG00000117632,12871.388667770658,28305.023775242982
ENSG00000117984,139242.02092815776,273525.3984628063
ENSG00000118004,167.72746802849338,329.3050527313573
ENSG00000118137,157.5206735419466,662.2784660705394
ENSG00000118194,89.84166381611635,250.90745637883768
ENSG00000118271,39.795812431066395,124.66842571619335
ENSG00000118363,7202.239457615397,13709.527722919967
ENSG00000118369,1485.9537338573948,2139.5855189820995
ENSG00000118402,491.06687340727734,787.821246198515
ENSG00000118503,3821.0326616610014,6246.770473173626
ENSG00000118515,3110.2475625510956,5291.513778656594
ENSG00000118520,109.37033324482434,108.65919036260317
ENSG00000118523,91576.52887071932,106990.39108169016
ENSG00000118729,680.9234171762063,636.5528155843518
ENSG00000118785,58995.086643086484,79176.20839115408
ENSG00000118849,8244.573991486654,28682.78740480639
ENSG00000118898,6249.307837185304,6948.795844749757
ENSG00000118971,3312.76502034202,4305.440406952333
ENSG00000119138,6336.506172779915,8036.819532906042
ENSG00000119508,841.7936730468293,1006.8344248857957
ENSG00000119514,449.1420930908136,1026.4069519393438
ENSG00000119535,1678.6437971910002,2719.758031808122
ENSG00000119632,3461.452875082989,6652.85689383978
ENSG00000119699,7989.404241072656,11757.084808587226
ENSG00000119787,7895.987803583325,9649.45229777464
ENSG00000119900,6945.552133823363,6803.692036122912
ENSG00000119917,11493.291858624292,21224.92172043855
ENSG00000119922,5647.684532260363,9604.350405811645
ENSG00000119927,5848.4395460337255,3651.062945579563
ENSG00000119938,5322.652153724147,7348.215986908141
ENSG00000119986,3433.6654838954228,5786.743718665902
ENSG00000120049,3733.7496773843036,1926.4900399242097
ENSG00000120088,270.20167497469333,523.741633770581
ENSG00000120129,60166.554194588694,60801.854440719566
ENSG00000120254,2303.566998365454,2945.723705556284
ENSG00000120278,1736.2110732181216,2444.5068769621835
ENSG00000120694,8257.453133607438,16398.16564286981
ENSG00000120708,8917.055312288154,19635.90038356023
ENSG00000120729,74.10772247565492,686.9432212906125
ENSG00000120738,82525.21828087805,63388.612945899615
ENSG00000120833,1740.5991273163922,2192.8622772284452
ENSG00000120875,14612.82523064681,18108.911526250427
ENSG00000120885,66529.88807699505,91394.77113820826
ENSG00000120937,9.199388871641537,27.958823651073388
ENSG00000121039,3835.332726253987,9437.446361411061
ENSG00000121073,4944.520322600547,7792.317640602213
ENSG00000121101,609.7298218492355,427.81965742159105
ENSG00000121152,1858.7527806940961,4077.6170913364335
ENSG00000121211,928.952533692705,2302.121911233162
ENSG00000121316,6517.637036539373,10926.36352127067
ENSG00000121440,3847.4103352251163,3068.407230978863
ENSG00000121552,2011.8256765312335,8867.4610541932
ENSG00000121653,2443.459345219323,3096.7795942382645
ENSG00000121691,20871.613931225373,18299.46242410138
ENSG00000121769,5029.069041180489,8411.55972976655
ENSG00000121858,37700.594006740066,38745.713923924035
ENSG00000121879,2655.120153491004,2900.5579381386387
ENSG00000121898,5077.084173410805,4207.4356633305315
ENSG00000121966,16528.62464501648,33736.11395716723
ENSG00000122035,2018.239736635679,3153.9097651946736
ENSG00000122176,31294.921909235425,28024.122558726798
ENSG00000122367,65.98440046887998,761.1156446576235
ENSG00000122378,9699.656409680245,14841.225780582332
ENSG00000122477,242.01264297049664,453.53383528479566
ENSG00000122641,6353.611569850136,6161.693881272556
ENSG00000122644,3575.155889446439,4361.956186832334
ENSG00000122679,12990.337581380629,14144.22117013195
ENSG00000122694,5330.1117170182,10313.693616063965
ENSG00000122729,5359.7001077928535,4500.186213819268
ENSG00000122741,9295.97196727051,8084.699927363451
ENSG00000122852,51.03647241118552,72.76683568718704
ENSG00000122861,13275.965315489448,25210.591087066678
ENSG00000122862,23202.835496173524,43905.29257848574
ENSG00000122863,2246.0436588915413,3425.5158205811967
ENSG00000122877,5229.327648967664,4609.2326234454795
ENSG00000122952,6860.82155576514,14491.083522325203
ENSG00000122971,4182.003143581266,5552.912093164021
ENSG00000123080,3301.1941107921866,4835.501937443438
ENSG00000123095,6564.516568626775,10220.037555372082
ENSG00000123096,3523.467978593629,3192.0125249954212
ENSG00000123104,6660.575580573946,5082.4773311505205
ENSG00000123124,20053.059365541107,20501.679575741517
ENSG00000123191,2055.2402338108573,2943.0104970584275
ENSG00000123329,504.9952435320094,1794.0410692894982
ENSG00000123342,2074.8932460361075,1909.4975452025756
ENSG00000123358,7472.577066089566,7238.541168727077
ENSG00000123384,16193.98931779013,12162.43365079529
ENSG00000123505,5829.060284684074,9327.014331778857
ENSG00000123689,23499.332528862134,19445.223320117464
ENSG00000123836,1750.342100467013,2254.2749375865874
ENSG00000123975,20100.44337131781,44548.99960401308
ENSG00000123983,12660.347885715677,20874.7181537175
ENSG00000124097,202.3519413857902,468.80977237990135
ENSG00000124102,2176.972368679611,19810.653760856145
ENSG00000124107,25281.830076860115,143043.01022618037
ENSG00000124126,16332.206042904923,21602.780660145723
ENSG00000124171,9870.441221315352,4447.987127032602
ENSG00000124243,2424.00980509239,2820.089044999187
ENSG00000124253,1127.142736426383,620.0505772207762
ENSG00000124422,21866.64427046814,22532.759125772507
ENSG00000124466,6557.737749808944,18040.107536975156
ENSG00000124615,2310.5250129749943,2375.846367820812
ENSG00000124635,1987.3789753410642,2524.2396058485638
ENSG00000124701,65.84813938138335,481.484933290325
ENSG00000124713,1046.7534356826322,2332.9543679621042
ENSG00000124772,533.8572185932319,1360.1008738639523
ENSG00000124785,3921.3617913079343,5479.965175953452
ENSG00000125144,4643.904433481806,12451.490089204193
ENSG00000125148,35411.40335824591,96015.31517989349
ENSG00000125257,689.3212605710927,1404.9195561096578
ENSG00000125266,4925.764446961461,7583.057744844091
ENSG00000125347,2693.3763416827237,8066.5187981632525
ENSG00000125378,2578.8376945560526,3371.58196177306
ENSG00000125398,13812.539893708425,21486.208789572105
ENSG00000125414,93.41773527316856,3218.320846848902
ENSG00000125631,44.75096973280248,7.190953440259696
ENSG00000125657,242.79517402368555,679.0774620494827
ENSG00000125686,6020.473382179485,10210.539783057266
ENSG00000125730,32460.735413528,54611.59214923664
ENSG00000125740,16448.72468620828,9105.15539663776
ENSG00000125744,2613.1702684439074,4317.903511643082
ENSG00000125775,742.4659053399631,1649.2058274665746
ENSG00000125780,167.11078955101613,432.0426967241736
ENSG00000125814,2134.3820257444904,1997.5634047477563
ENSG00000125827,6731.809413757429,9713.381192319426
ENSG00000125845,454.3895605967373,689.4161742134248
ENSG00000125895,394.3966757522991,837.2035406644222
ENSG00000125966,633.1531300753365,261.0666939380832
ENSG00000125967,6066.43814128777,6722.136318134809
ENSG00000125968,6265.415043820182,8997.610573744005
ENSG00000125995,25235.365169175304,51865.94135450441
ENSG00000126005,5904.715174386503,8467.184189853171
ENSG00000126218,684.102552302973,859.347642174431
ENSG00000126233,219.08492441707236,1094.7441290901406
ENSG00000126264,2295.177635147914,5075.424448724757
ENSG00000126351,4608.900018531634,5773.005664708642
ENSG00000126353,1218.8844712207724,2766.3776345680476
ENSG00000126368,4552.225867150217,7157.201642744388
ENSG00000126500,115.73932802911987,66.18736036426077
ENSG00000126709,156838.41278487927,360819.824779585
ENSG00000126803,4642.8399583909295,6417.8430992184085
ENSG00000126861,204.53421293974077,19.240931144185687
ENSG00000126878,3884.2813030855714,12053.706748213095
ENSG00000127337,5758.933236311093,9552.026893959703
ENSG00000127364,279.6689362158892,82.48419510817753
ENSG00000127472,255.69461208846883,369.51063719130127
ENSG00000127528,10157.135198993019,12080.721034716993
ENSG00000127561,335.4519223305521,741.5286484564076
ENSG00000127564,1306.184062595573,3357.708243058214
ENSG00000127585,4204.177948291087,5985.709703348756
ENSG00000127663,6535.405169694325,5919.580550624129
ENSG00000127824,3732.481717973217,9385.813365082262
ENSG00000127863,2500.115976748023,3141.2591286302036
ENSG00000127914,6194.438236774941,3858.974553358686
ENSG00000127920,5560.709996704408,7454.8914875880955
ENSG00000127951,5011.173607362329,6664.324831176956
ENSG00000127955,2563.662228663831,2557.795815906462
ENSG00000127990,7260.715764091461,10292.519998651896
ENSG00000127995,8320.79213246475,6010.99678852014
ENSG00000128016,66683.75611363667,57023.30529693874
ENSG00000128039,4791.903265325607,8945.803008136863
ENSG00000128045,1707.3143903410444,2156.5264646011674
ENSG00000128228,5941.265183124422,15846.938705230063
ENSG00000128268,655.033193230857,1049.941008580108
ENSG00000128274,2956.7131716663016,4865.316125067557
ENSG00000128283,14261.755263619905,24526.671983556214
ENSG00000128298,454.32271492876214,856.7786666684034
ENSG00000128311,8317.853214613344,9406.423430187224
ENSG00000128340,5295.016908784325,13753.069783949168
ENSG00000128342,834.5222804709231,2340.429242636618
ENSG00000128591,697.0369539798685,1821.6525972725103
ENSG00000128602,2518.3477036406466,5279.315214092168
ENSG00000128606,3939.993769701307,3655.5416813784127
ENSG00000128626,6946.019141278024,10658.53190569003
ENSG00000128656,1341.435465509617,2563.8665040577935
ENSG00000128849,3353.655299588322,3891.2559020871577
ENSG00000128965,378.18619362458384,1420.8852345736027
ENSG00000129009,22186.344157379182,50748.61086277823
ENSG00000129103,21112.058422841463,24670.46236102252
ENSG00000129167,849.5805563137881,386.44784978555924
ENSG00000129170,40.556197205599524,949.2524144454469
ENSG00000129194,505.5336149565007,1131.781570260455
ENSG00000129422,6219.723563453389,4691.860731397905
ENSG00000129437,4788.664946799596,4888.362712633441
ENSG00000129521,2600.4984782786173,5023.573495590922
ENSG00000129538,30296.303366882777,71027.22131038166
ENSG00000129596,3044.0129548242976,1732.9365664580916
ENSG00000129691,9747.667040049797,8925.829157660592
ENSG00000129757,4346.614106280412,4039.558868035771
ENSG00000129991,304.324833140873,658.953087223182
ENSG00000130005,7465.409554786403,13864.553796326605
ENSG00000130164,4453.408222424155,6285.907399808493
ENSG00000130173,302.5793707730312,189.34371216949685
ENSG00000130176,7292.724819276918,9711.354873087163
ENSG00000130193,8992.261277810067,15142.22114038589
ENSG00000130203,34440.89966050443,121098.77022153302
ENSG00000130208,13931.84749466642,41200.348778713545
ENSG00000130222,5236.366793824777,7215.165544542778
ENSG00000130294,628.3015842883707,1117.3867799105533
ENSG00000130303,90682.83442416479,150431.3785195691
ENSG00000130347,1856.2149890344522,3576.7331136687985
ENSG00000130348,2400.0148214674205,3693.3406803941616
ENSG00000130349,3590.690244617155,5686.273009882374
ENSG00000130396,7369.647100056634,5904.404745195563
ENSG00000130413,57.839934860484256,58.896161431175955
ENSG00000130508,10209.489871122472,12490.914553650551
ENSG00000130513,4821.230724709297,7844.125756973272
ENSG00000130528,191.1525398020663,576.780595209499
ENSG00000130589,2117.984022543854,4844.33109516174
ENSG00000130595,297.3971658388923,2166.3011508771965
ENSG00000130598,283.2506311696038,3757.7215480245895
ENSG00000130600,5396.013744657361,10828.713188468453
ENSG00000130635,22085.656585040088,31954.39456778092
ENSG00000130649,99.64426160902482,140.8736874433251
ENSG00000130707,13574.792973155798,32378.10699150941
ENSG00000130748,3022.6514506897274,5092.465611074976
ENSG00000130755,3521.2561877389153,9173.05312046538
ENSG00000131015,221.07332443669029,1023.0061317170797
ENSG00000131016,4369.6909217355205,2790.2589201731685
ENSG00000131037,3465.68684680747,5453.362277437646
ENSG00000131069,5188.305056224159,6818.763962705354
ENSG00000131094,464.15595600309985,1051.8935234663165
ENSG00000131095,185.6598069396185,173.9306463526955
ENSG00000131153,2426.4370676893122,5345.726948617363
ENSG00000131378,3932.096132366719,6855.971009746139
ENSG00000131398,1267.604462479413,1381.8475122488885
ENSG00000131400,221.32911076722735,195.28525814977644
ENSG00000131409,136.86104938156154,199.30061273233176
ENSG00000131435,3477.9402128039183,4914.348519421949
ENSG00000131471,12490.468412317165,8247.786287391365
ENSG00000131480,336.49451992384917,305.6986502761675
ENSG00000131626,5399.931998949389,6420.907144745885
ENSG00000131711,3617.233693381713,3740.944960534445
ENSG00000131730,521.8337957446886,669.7449403777274
ENSG00000131748,3282.6159231547404,16000.251166385537
ENSG00000131759,11754.717824361082,19627.044626239564
ENSG00000131771,5598.166399976717,36224.63313538457
ENSG00000131773,932.0242273374673,1113.4634200783055
ENSG00000131781,2700.6797052528386,1822.476634290488
ENSG00000131844,22884.627542548656,21739.788175220674
ENSG00000131941,4849.776560722913,6360.538907482574
ENSG00000131943,3113.627551893338,3688.3456361689377
ENSG00000132016,634.9631994028596,1183.9391530425462
ENSG00000132170,2957.029681868313,2131.652457402607
ENSG00000132274,4941.2446562013265,7873.157853526111
ENSG00000132329,5548.572476793802,13409.310046292032
ENSG00000132432,10873.033014868928,27750.431322835604
ENSG00000132434,2819.0925206555107,4913.793940267797
ENSG00000132465,52481.04885711176,125884.9446868511
ENSG00000132470,10791.57339297857,18921.328936717076
ENSG00000132481,4900.3677186530385,12843.189603076555
ENSG00000132530,1240.4954619199257,1493.4224299244277
ENSG00000132561,3788.9825683031954,5201.148175953429
ENSG00000132563,1201.7978915495908,861.9589390357935
ENSG00000132639,1480.9360196944,529.3479564121277
ENSG00000132688,7427.43230806093,14465.431240312415
ENSG00000132692,259.85220627307854,380.9282114286466
ENSG00000132693,297.82827528499286,1501.4522462846278
ENSG00000132819,4921.112908389105,11927.15326046682
ENSG00000132821,671.5630394352908,2845.0697914755924
ENSG00000132849,7764.430285242056,4680.520922871892
ENSG00000133027,5987.219271380228,9014.674217802425
ENSG00000133048,12096.077976859811,30348.791370567975
ENSG00000133069,430.4593920758205,765.4654162691892
ENSG00000133106,1742.2583524750282,3873.0538159921357
ENSG00000133195,7802.774563550863,13580.573438226058
ENSG00000133315,4216.633596090186,7936.847936197237
ENSG00000133321,47063.81129467624,68256.44067807826
ENSG00000133392,6653.328218966319,3303.9543689018765
ENSG00000133401,1585.5912074107148,1208.6560576628026
ENSG00000133687,1639.0894067497552,1495.580432658268
ENSG00000133710,160.11050212535827,493.622473827846
ENSG00000133739,4498.587117141462,4788.3390778255825
ENSG00000133878,67.70534029774723,256.46296250051944
ENSG00000134013,6478.7641625667075,9952.254117652083
ENSG00000134020,1079.7880518701677,1084.417808244077
ENSG00000134057,7234.774747044818,16995.69750700566
ENSG00000134121,910.5059452654552,609.3691368539775
ENSG00000134184,5435.0264972185,9586.06149133713
ENSG00000134201,601.7993226768114,1703.7404529499202
ENSG00000134202,14869.02117704551,19175.88639345965
ENSG00000134317,3192.5483947246707,4334.877005538855
ENSG00000134321,4026.1623886571665,6271.240941289947
ENSG00000134324,1847.2028611821697,2609.504047343719
ENSG00000134326,2031.172010793872,3488.901286099258
ENSG00000134339,3261.8767801483696,6195.873710969556
ENSG00000134352,52805.014196386626,24893.690617213975
ENSG00000134463,6162.647297554175,6225.157609146826
ENSG00000134531,17270.609731705386,17807.80705102036
ENSG00000134548,941.6612234433505,583.7162574903042
ENSG00000134571,17.483921956775347,38.66622532032153
ENSG00000134690,3546.28483852296,7885.032501492371
ENSG00000134716,1862.4739562759414,3313.0969298990535
ENSG00000134755,3793.6894757685973,5953.595320347252
ENSG00000134759,13527.939664052032,11270.868310623613
ENSG00000134802,3585.946299936921,7086.311947516024
ENSG00000134824,8243.06393199861,12298.222249194117
ENSG00000134955,1854.8305880090063,2306.873853272852
ENSG00000135046,27670.697810837628,27714.180365122713
ENSG00000135052,35116.38673199105,41360.78033760413
ENSG00000135069,2313.929191742272,7166.807084339805
ENSG00000135094,1462.0354257494366,3343.6726813773375
ENSG00000135114,2368.136997292672,4630.30181690035
ENSG00000135218,15676.232767153728,10027.235371029416
ENSG00000135245,6078.443310594723,14986.764421820526
ENSG00000135318,2807.620944924425,3364.3974810271293
ENSG00000135346,3836.1113296120598,7993.528410827002
ENSG00000135424,3034.733744754617,2481.1401404889625
ENSG00000135437,657.0257317886095,325.50854447491275
ENSG00000135447,3797.1900564470275,3559.1895557726393
ENSG00000135480,44082.725962496705,88098.2888125106
ENSG00000135547,1778.8652725544446,3255.4694630548797
ENSG00000135549,8869.090558386288,9609.836573381042
ENSG00000135604,1151.798273622205,1826.4162122339321
ENSG00000135678,3118.7427564914956,3441.701886318067
ENSG00000135679,5383.749108555314,4771.483564664583
ENSG00000135698,4679.2514103100075,8456.205588377923
ENSG00000135744,5492.093377318914,6623.521555673114
ENSG00000135750,4370.52428194146,5681.432261814711
ENSG00000135842,9407.52473512552,9232.792908667285
ENSG00000135912,1889.8779563561739,3579.278717631281
ENSG00000135916,8602.632033990536,21936.810384060398
ENSG00000135919,2121.9927580427043,4977.71999168244
ENSG00000135929,7704.349561647835,16169.615752571111
ENSG00000135976,602.0258365161321,111.1213251867324
ENSG00000136149,2163.3864373824445,6260.171946560365
ENSG00000136158,3693.5646618098035,3409.138665750945
ENSG00000136160,1823.7732052428937,1750.7391523771773
ENSG00000136167,15023.723889559067,26962.140775608437
ENSG00000136206,149.34876370751448,20.800802814011
ENSG00000136235,22679.093189416893,33200.11344660526
ENSG00000136244,1338.0533235857147,1318.202116317051
ENSG00000136274,346.16864274255727,544.7379243027958
ENSG00000136379,4947.890941496754,6184.776403361027
ENSG00000136425,1121.6452137066763,2060.029935983029
ENSG00000136436,7525.833063655283,12711.623697481795
ENSG00000136457,14099.193123627003,12273.269235780384
ENSG00000136490,1164.2284186308034,4211.473971243753
ENSG00000136514,2301.724602121219,6381.720058213267
ENSG00000136603,8485.706294662861,7454.697197721043
ENSG00000136689,1941.5636410616087,3496.186447740409
ENSG00000136717,1157.0198206514299,3106.395953353418
ENSG00000136732,3526.908976558458,5971.533952942998
ENSG00000136770,20355.024766969404,24074.18473422141
ENSG00000136826,6792.948630516389,7554.926817394218
ENSG00000136840,3800.5930507247663,6756.130923949694
ENSG00000136842,420.7613249700163,768.3281771708332
ENSG00000136859,11712.686640600281,16071.122660092835
ENSG00000136872,98.57047662997464,219.65852889175252
ENSG00000136943,608.2211844313905,1786.0178343076022
ENSG00000136960,4717.571049526463,4149.391259381224
ENSG00000136982,1841.218061196483,3388.4291122868003
ENSG00000136997,19399.83255247896,28912.13488247356
ENSG00000136999,1993.2517500437514,2959.0349337730595
ENSG00000137077,8616.914153619626,16019.513260767148
ENSG00000137166,9003.400889103292,14508.917868154855
ENSG00000137171,2347.1719460555255,3433.668197035309
ENSG00000137193,4547.3938960628075,10478.818636844058
ENSG00000137198,2283.3577539619237,4039.4493041332353
ENSG00000137285,1790.0782414401472,2627.5545415714582
ENSG00000137309,22448.27196046777,50432.71799845845
ENSG00000137310,3573.6305352680306,8334.540156461038
ENSG00000137331,41124.124960411806,58551.00596578518
ENSG00000137392,351.41614599542754,470.87424124831176
ENSG00000137393,6957.688263609916,8871.300848584682
ENSG00000137462,2360.1181870379473,3752.137981747581
ENSG00000137486,4673.938204315336,5647.51859337526
ENSG00000137492,3581.9158202956773,5603.155726608359
ENSG00000137501,7002.84036918435,5553.1820494912645
ENSG00000137502,5089.336647134681,3236.048398119525
ENSG00000137509,6039.689064371748,7317.39359808249
ENSG00000137513,3784.8825854001243,5526.693706064871
ENSG00000137563,4130.48970787228,8805.07164282097
ENSG00000137628,5000.4868097871695,6454.584213365591
ENSG00000137642,4003.024591874772,3383.5440452737967
ENSG00000137699,3295.918159789525,5722.560394288256
ENSG00000137713,3169.2139058482967,4403.208612661855
ENSG00000137714,2650.0340673056544,3960.377577689841
ENSG00000137726,1713.4549734725597,2559.257050223687
ENSG00000137804,5810.280562752246,13229.148727676366
ENSG00000137809,4321.660707791798,4852.9350075389075
ENSG00000137825,356.13816253335676,469.31099154742236
ENSG00000137857,560.0419997507458,924.0320937823102
ENSG00000137936,4695.255118407979,5234.783288509933
ENSG00000137959,3698.3787990140127,4727.505994034537
ENSG00000137965,11157.505087169382,15420.117696472447
ENSG00000137970,3543.2030178554664,8210.29837509203
ENSG00000138028,1882.8165191393102,3288.8442419559024
ENSG00000138061,5068.683664799432,15996.822513291974
ENSG00000138074,7442.621570729222,18854.91255738334
ENSG00000138080,10732.166436482343,16196.73242021392
ENSG00000138100,29.61127752116687,169.6022758313431
ENSG00000138115,348.6082541274983,160.25790973682447
ENSG00000138131,1376.9494618765602,2764.7996144590616
ENSG00000138161,162.77320145239378,271.7413654786541
ENSG00000138207,13619.899090041159,9824.861366658515
ENSG00000138336,455.03744064310405,211.4907303024471
ENSG00000138356,1725.282209366074,1917.4369009303853
ENSG00000138434,11971.596570156433,9819.369404819668
ENSG00000138449,52802.94963221671,44359.34777812115
ENSG00000138604,6368.2207234165035,5048.331145518225
ENSG00000138615,15863.417593914863,19742.081059218086
ENSG00000138623,895.7951378529865,2141.210636207069
ENSG00000138640,1375.0687865253988,1187.488743657455
ENSG00000138642,3256.088064074588,4420.114625065222
ENSG00000138646,1663.2442476869771,2952.338816544984
ENSG00000138678,953.8547730197291,1049.4090725265753
ENSG00000138698,6213.176080456534,8182.305879152985
ENSG00000138735,2398.6583034558184,1883.3867649009248
ENSG00000138772,2930.6332088731333,4699.681548682619
ENSG00000138795,2644.581010264119,3531.87391126252
ENSG00000138814,8208.636282968748,10298.441658875614
ENSG00000138821,4934.8460584797685,5210.446424816203
ENSG00000139044,2455.464465204221,3687.0231502737843
ENSG00000139083,6985.054640781741,9534.432030307398
ENSG00000139146,4014.3492859871103,7946.914051758906
ENSG00000139182,6426.044186855158,9975.193875053832
ENSG00000139193,1034.6202274630853,3969.4749004301684
ENSG00000139194,2629.470276595258,3955.2558359808336
ENSG00000139200,252.0975744278997,222.5200960864168
ENSG00000139211,11353.353549575553,8253.258815044985
ENSG00000139289,5034.878035219256,6285.361903848657
ENSG00000139318,7690.2442519715205,10597.326782029439
