0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
ENSG00000000971,993.4975776994947,424.54388125298686,682.9544698750997,149.5266564431457,90.03263450176745,722.559317213484,791.4170896700473,350.35117030162877,2552.0531303969487,473.9735781758675,548.9479252237445,608.9542661232655,371.8959410411045,343.51034977785224
ENSG00000001561,659.5057015567442,673.7949616860275,550.8665696119779,470.6487201721986,135.0983594880201,700.437052512355,789.2163282843068,1275.675410623391,921.8256439055657,270.9403576259395,1017.2346898366837,264.9940024393411,644.4297887825926,328.4595860518537
ENSG00000002834,4327.595562946522,6393.862169373238,6072.451485531438,2958.7363939288057,240.79947053233582,9145.436324362598,6566.571985214458,10187.176356025575,3328.292465121878,2703.6285935803717,10560.059854006715,2932.4398802799487,4560.928724225262,3376.1176372468185
ENSG00000002933,1236.2053812206432,881.0812375914867,1471.0504484811418,499.22595785763616,18.714267429638504,1321.47749828223,1196.2428213843134,1140.1503895915469,1045.5372165537156,1535.7373638106312,1727.63682185266,1796.071944558557,1407.8274585595173,673.5082547854252
ENSG00000003249,659.7656962108919,1074.6106492024048,835.1751093931248,359.28913271403957,16.74816169502622,1238.7159313178352,798.803069533156,1434.9430797637278,149.37629176144102,836.6189720404808,786.1582996562124,820.2996411902734,1216.979232185562,836.2544044795579
ENSG00000003436,286.1472509935052,172.50102058937372,169.4529941016739,39.00383818229103,28.99805390263816,207.5743055119931,240.22920311763346,111.48225133347859,896.4959198170034,154.8730733687057,194.4482919849989,127.42195660868146,146.55981578203847,152.18321645904248
ENSG00000003989,2017.5585030324407,3197.0456842183194,4541.010456905769,3201.5875942975936,151.90622071952956,2343.4057608892126,2184.953538763714,9963.037468214328,890.1500944084628,249.14792868017665,6115.494659359233,688.928701270723,1777.1181027103055,589.1769985050737
ENSG00000004776,495.57613167052875,895.3144177700767,451.05756277037784,116.60192080301269,7.0806288197620155,359.6326452959615,396.4764149425093,202.95080457968572,16558.525970117753,251.2554342117137,169.63139598120375,121.35262883261751,140.53855325206646,165.90836522168073
ENSG00000004799,1282.8581929694087,1043.3887901315497,821.7421117969669,338.07055741534754,229.15481758504046,721.0966477176586,743.891913778497,614.4369810422735,18014.08715052994,327.78107490138444,606.3788732134095,352.7579382528924,283.2441896343672,278.9047391743806
ENSG00000004838,254.16856863163125,361.77477290432614,408.41729669148486,428.9964193969159,26.15523415795224,330.30654867126646,391.17443199457654,659.5812978063299,94.6483211309257,68.69332669934188,770.6248762533505,159.36802858948488,302.0001943896663,152.87826507041743
ENSG00000004866,362.0501815805871,470.6627052467781,461.3924442732049,371.48187845133145,123.95597271048811,490.1860320245715,404.9472308277103,563.8385812717709,483.6701984479985,336.34557526631113,628.958304195591,262.0365652645536,455.95875086512444,458.32055193046585
ENSG00000005243,989.6098429251837,952.5324751506482,1049.119524999943,312.68291250394816,52.704718001825555,1071.1871830123291,1331.0922564240234,750.9501551845968,2323.186318254439,487.43799946307433,845.0064132132519,424.91600387556343,787.8387849743605,647.8872529404557
ENSG00000005249,1413.6145809630566,944.8468227712217,1329.6583664172774,730.9209215704508,212.34385319446895,1328.0712067195047,1201.8188697186715,1590.969647178521,9574.160426223783,558.3608608526957,1311.6912557900403,421.78204822207107,533.5764909475078,667.3150530509806
ENSG00000005469,797.1405555748306,824.3711347754837,695.1111031265349,566.9430026678368,129.08559170456806,794.4772337403197,611.6251808219994,503.51040161209016,613.3794113398043,206.60746687333994,1003.6369194898673,287.5112988566342,360.9839766564672,911.0145049001153
