i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
127,4d8ca8d3-eec4-4dee-9805-4a84fa1f1716.FPKM.txt.gz,0.03864007559550436,0.03317494881840312,0.010429772524118303,0.00340349612149916,6.324786709820725e-05,0.028137728991970073,0.020691334362868807,0.025671491539524798,0.029482252943566312,0.003413767825656221,0.031534082689449745,0.01946247613959162,0.018143480924882903,0.026555316461932765,0.04716823924726847,0.02903451861714644,0.03628917236507351,0.03419940677388576,0.03105737426347605,0.009196228774628308,0.0336950249597511,0.03876354949495769,0.030753544679998,0.02879460356884256,0.014277702307808187,0.03307031365176043,0.028476583848861276,0.019323103670070584,0.009182308907625218,0.029576762757844068,0.0001238935602326939,0.03394662528950699,0.0249351605422146,0.08510488344653949,0.02896838628673579,0.028334087133005493,0.03042446060944328,0.026500592437257806
128,4ce949d4-55e1-4e4b-a6d3-d2910ae3b448.FPKM.txt.gz,0.014807829309115063,0.023114770586111385,0.013060930973739594,0.0003522239857080941,2.2735023630798058e-05,0.014339885687066393,0.016546272498160916,0.013154764793472695,0.008022936486977833,0.21055326631022717,0.00871440036373001,0.03281144377834337,0.042357882048931775,0.0521938840141221,0.0244455423902754,0.05404916054847131,0.020651665629003092,0.012434976979527366,0.024146198141609256,0.0017859914630558927,0.01564776764010788,0.008080543303674146,0.016733202080188792,0.00861164286286661,0.01987412772494178,0.012337099721653247,0.09145731651510472,0.02521164641113919,0.010122921646345632,0.017853368464012323,3.4777966745114994e-05,0.010094953630158528,0.0695415255285586,0.030156729886769273,0.017416088845763258,0.014719561617167342,0.01573334358996656,0.028806621553557524
129,64262505-9f17-4989-94c9-fc6db56ca676.FPKM.txt.gz,0.026792219946478117,0.024273669646278574,0.009091741871546419,0.001336323300125248,0.00023982368356321621,0.04312129767784376,0.01200684113457125,0.045629710555003394,0.020976141211995928,0.003411503835756117,0.09802516058451154,0.009429291849607103,0.019061293030691238,0.016737548909159794,0.021536914669149452,0.021843976786027033,0.04018120354492036,0.04295823033548439,0.02836091309981423,0.039060082426012416,0.03390153322801578,0.032957580524430055,0.031498104165379494,0.05531019019081594,0.0010755668856017627,0.04993669115441982,0.010704726310772343,0.02481152110417052,0.0040718475611854705,0.029430757649347748,0.0006444049533559985,0.035966445407100193,0.01750936762594529,0.0067143123997457435,0.02420991134005451,0.04250781743006122,0.04155020461144135,0.033125129359617145
130,c0838214-75ee-4668-85fe-4247b8e5ea1c.FPKM.txt.gz,0.014938076521341818,0.02072728798574492,0.010373674595534883,0.0007803763935221559,4.173178051352354e-05,0.01463490886234134,0.011815385351602498,0.011553392261651923,0.014476463805950126,0.23026451763373115,0.008148121645213063,0.07200192562568271,0.03117618118605058,0.023949647514690878,0.015028635225450756,0.02218292621020397,0.013988163324849581,0.011621828558067539,0.01999157036114919,0.00177061073748296,0.014512017392154172,0.007558186243096161,0.016632995968055342,0.008496571194089161,0.14090727280504248,0.012191606992915873,0.023213052333252788,0.06235837963145247,0.007366098390111184,0.0170257175557296,7.436509119369535e-05,0.011227488092938968,0.03938025839680008,0.018888109583096446,0.02252683640568561,0.017036260016436565,0.011314626064428021,0.019824732262745906
131,7403bf3f-1678-4b86-b094-c87c993e583f.FPKM.txt.gz,0.033042359351423495,0.014164866122211035,0.1740904539050644,0.004575144719927872,7.587626493450698e-05,0.015103789986489565,0.023228734920281133,0.006406531405493243,0.04649998677917571,0.0036668542391740497,0.00832559470107883,0.01695407241600767,0.006563402209367622,0.012413645881013116,0.02132070181678807,0.008866701559188287,0.015102454759128464,0.01358797209552947,0.011173400648698909,0.0017991486466501126,0.025817858942043734,0.011204926535563785,0.0335601033251987,0.007771321265099964,0.0077076880905134725,0.021508155846130486,0.019094186848173638,0.0056180547224952675,0.027490203475097605,0.025440932805552794,0.00021725319947661393,0.025117603472024245,0.02111296218778436,0.29622183552299247,0.007859501408578691,0.013960842750322148,0.008709997751897106,0.0046248794234292415
132,a32c6a56-997e-46b6-8da9-fcfe24aafc08.FPKM.txt.gz,0.01844185434052057,0.03131452842167833,0.002203814835427806,0.0061557971463088055,4.1497738522799765e-05,0.03433100532463951,0.00946927213341985,0.06611836812059203,0.0101867586296642,0.003524189908831288,0.0448360857282929,0.010695684302904775,0.04477650009203518,0.025647643171708014,0.019937001517229484,0.03795982460319016,0.03134361100507705,0.03687849658501527,0.03362697252806148,0.06860380957483217,0.023557093709766542,0.023992244729484465,0.019071799638862828,0.04687677016116584,0.002233105276427159,0.026947280744772144,0.015900616319408433,0.05130585874993286,0.002918356005665121,0.021477500140463533,7.569584883969934e-05,0.02255838550343079,0.016843446149884315,0.003147690528506938,0.036373155828608145,0.03956897816170383,0.04811761239693572,0.06294169439818993
133,e023c283-afcf-4334-b741-3dce8e98b0f6.FPKM.txt.gz,0.014425532113415686,0.02084658383107538,0.010736859261130742,0.001382448403643253,2.3319128052980445e-05,0.017928961367187208,0.011902286183582512,0.014493604649717863,0.016091054060239175,0.17954268944518398,0.010568874594064364,0.025044979264482944,0.023115384056567274,0.026309729604718442,0.014951108653875049,0.02391979338283142,0.014985297010199279,0.013272136660718853,0.01938395863114841,0.0019009869358519646,0.01364737403394058,0.010990001917691011,0.01875168253486033,0.010929238886431623,0.05475024920051666,0.012805605869700323,0.02706335809039981,0.020994491102466612,0.2209412466544212,0.01430233530521144,3.650046849023334e-05,0.013935550991856277,0.030722638903616834,0.006540955115990104,0.03286080701091675,0.01572180443337348,0.014093658088746531,0.020086914153683348
134,8cc12fdc-c850-42a3-9aac-eae3ac9b21a0.FPKM.txt.gz,0.025245200314075497,0.030835316103317946,0.009185354321652713,0.0015237725330799938,3.958036948314486e-05,0.031175300277754035,0.01199241058479961,0.052891738118036866,0.018186209129704985,0.06345204873176451,0.04097573297049276,0.01149353098897323,0.033552985201182224,0.02130926113641786,0.02156697965976724,0.026566046857079147,0.02745730397443506,0.040877981484449745,0.028383740439609968,0.048942191793264665,0.027292635250858826,0.025932149750670038,0.02509869790931286,0.052000579133248744,0.00324506047130072,0.029763706539760206,0.013089125298631989,0.03537208161081014,0.003946900492286943,0.023599604034790056,8.494486853265808e-05,0.0275923958029512,0.01602248708474271,0.01154331870238195,0.03122819005747588,0.03961792923181049,0.04350990958175415,0.04540759918933919
135,4bf2bea7-00ef-485c-b9e5-035f0ea62b1d.FPKM.txt.gz,0.03210729897560008,0.04003218221286867,0.01003213948104011,0.0017209457058978272,8.216675895293934e-05,0.03012836053373225,0.016835439393237884,0.03326515017903667,0.027726580314346303,0.023251924926322817,0.032257801293418674,0.024820164071364278,0.02546564585532221,0.026273867047810484,0.03010837121950803,0.024036976220054296,0.02667684594534403,0.03276349938131173,0.02880730460508365,0.021376375904145827,0.026255821823365624,0.027884964450329633,0.030262138701344636,0.036404256773904985,0.011582752981546582,0.030660906436550433,0.0195348383813159,0.022550059666657137,0.012557046465601032,0.02685346229895788,0.00022782910176936207,0.03184759630827988,0.0428450783913521,0.07105178519628466,0.0243969616662487,0.03377811732256244,0.030700809939557375,0.03283653406997283
136,757b49f6-849d-45d9-a182-4caa6c527fc2.FPKM.txt.gz,0.03143366405225065,0.027162384796120757,0.005925022599345049,0.010122597203355828,0.00010812120620197569,0.03367759690762686,0.03462898669300076,0.03628972430355255,0.02424642549534855,0.0888555846979423,0.05595352220722252,0.011978600412657114,0.013058559240687575,0.017254531373459964,0.02600540048552694,0.01756445751696491,0.031169037980262677,0.038775299224382914,0.023274229278402513,0.02047597228638291,0.029941316852785786,0.05005768505209007,0.030654222287724228,0.0583793114931963,0.00947954572562377,0.03466362165826485,0.011865946123825466,0.017072190459975274,0.0060677943146161305,0.023841114208671205,0.00027735521073672626,0.04158621714234071,0.014015966357817041,0.009069941604249317,0.028698964481826714,0.030049306288706633,0.035853278546995285,0.020466504229859385
137,d2ba49d2-5207-495c-97b3-d70ebef30c7d.FPKM.txt.gz,0.02352059947343129,0.021948972532188978,0.002089422170916274,0.028866951219737272,5.710320032480674e-05,0.025187242601516474,0.008822515365828853,0.04323405390458657,0.026307786306497095,0.002857913482031517,0.05889361780925029,0.004277707082426836,0.014365797139464707,0.016690208555450045,0.04032576683632372,0.018163153845200727,0.03223265611232891,0.029085231577043125,0.03132623221475029,0.14691081826239274,0.02704957669868109,0.07328117160887362,0.017654062908554546,0.05980927876476924,0.0002740445189753866,0.02968545748308264,0.01369659892699668,0.021787166330524722,0.0028180839339705375,0.02334317122527152,0.00011949480539806831,0.030807251828057852,0.011301652898683344,0.004351362200483688,0.024629000035710096,0.021690149224625414,0.03845117596447244,0.024087550951178732
138,e4e0ed55-a9f4-4978-9aa5-7a6f892ebb53.FPKM.txt.gz,0.01993750899680269,0.024673065878780754,0.0030233100576275156,0.15565458117923267,0.0005889099907385525,0.018683956197893866,0.00938170300606517,0.026863099114734546,0.013278545662833327,0.004777500441918055,0.037024071683480195,0.017121814474988027,0.018899221678648298,0.02290624746460088,0.03854285475735633,0.023530006560022118,0.027669741657422628,0.025738581757154905,0.025281769681262695,0.02248939790282582,0.02221223432092475,0.07098163661422394,0.018359529681561723,0.038850036406908026,0.06342973779531397,0.023260363332415646,0.01694315198798187,0.02103226288947505,0.015263503850779377,0.02038851478570462,0.001083272948242998,0.024823125620639045,0.013809813440593602,0.0066613311221278195,0.023528947510629682,0.021098848085431582,0.031528196270263695,0.03067960519239357
139,ce137517-0320-46dd-b4e0-82c02773ba97.FPKM.txt.gz,0.025998273187566062,0.027466414436559863,0.008203067644043485,0.001492224384886831,4.060166981455889e-05,0.03304130953927505,0.011007391166171455,0.04842600903997726,0.021659439760093987,0.002776587879286141,0.05292561577226079,0.012579990346332998,0.04049202855519922,0.022797554790572685,0.03472566332377126,0.024780472104088295,0.036369401363348666,0.045451827402764856,0.03564023431749997,0.034583657644462175,0.03195407853780367,0.04002859714084303,0.021927169803913262,0.04933678399985051,0.0032870253491050806,0.035928114094409616,0.013033153613668979,0.039724082144845595,0.003247188354207096,0.02887716424106445,9.844993922411194e-05,0.02964705550677099,0.018339911093590684,0.006915066818807134,0.041832605083540655,0.034715023101452434,0.038042794842231865,0.04260797200669512
140,fcdaa827-e263-46e0-8a83-206fa5a009ba.FPKM.txt.gz,0.020537938325883538,0.020741278169878082,0.0018900208491173214,0.027249320213382746,0.000148094164428321,0.040674227286934775,0.009695342377068759,0.03507796010207522,0.03962297655080472,0.0014862072978544351,0.1416537148524407,0.004042010853286278,0.011374588435371261,0.014443291537376056,0.02466584256693628,0.020445930072306984,0.04209247689271953,0.03874843148006342,0.02557267603041695,0.020128822585265493,0.02888263793062641,0.06949446742970183,0.02221844196543783,0.06625225549575016,0.0004396563832339092,0.042679393515888016,0.008911129902918142,0.021537343190705542,0.002216473123877504,0.02500160924539195,0.00037526858423074744,0.03156220038495881,0.010109928917413573,0.0025935377590163835,0.02750621949542887,0.02773765976089259,0.034108327542134616,0.03808229872878211
141,801d0a1e-b2c9-4e05-bd6b-15322b0458c6.FPKM.txt.gz,0.03518419122131774,0.02973156597548878,0.013420438111880716,0.010271907299818034,0.0006777998761235734,0.034020829353558234,0.01487785574225339,0.037670856210578876,0.03251313589724485,0.017387922748592563,0.04553612556416478,0.018748721311715982,0.02149004346469901,0.025601487056956532,0.03143549458262148,0.027836166423963502,0.03530766329373895,0.03500688484242124,0.029592016237477124,0.01828192890731614,0.030468474848859593,0.045781155249100834,0.03186436899205186,0.04864362470864234,0.0050756617782359735,0.03581703065949167,0.02271112137740565,0.02309017702419074,0.008832003534522301,0.028187343010784318,0.0015759832156785278,0.0382933838346848,0.023048251417039246,0.009714955446473042,0.031977551405414986,0.03346390865943331,0.038703353319167,0.028158617396892453
142,fd55692a-cd56-459b-8edb-ba83a735e665.FPKM.txt.gz,0.025673543252549006,0.02499130046633279,0.027399535702616325,0.0015267528393479329,6.694198627947052e-05,0.04305753714657489,0.01576569485915554,0.03999265264011406,0.043742383141994315,0.005930473976308354,0.04874056263572834,0.013061223839706215,0.01625241599072109,0.0202434026773697,0.023392152250597178,0.024000667251486158,0.032251631339898904,0.035038890417384935,0.029570563737368997,0.03047476024343624,0.027997613286834387,0.026034063433798514,0.03257146370265809,0.04502149813797685,0.003989396958866368,0.030500298289083027,0.022119612975698342,0.023641901785283463,0.005114638141660464,0.024619397552510858,0.0001675685005868919,0.031133693286741638,0.018784589509847523,0.013842016772969331,0.09475666209026258,0.034657483568700624,0.03442179089424468,0.029453224717305795
143,baa3cdc1-1ee8-4aab-80f9-dafa35cc5fbf.FPKM.txt.gz,0.014028750888801874,0.02038266005543046,0.0024818996924435687,0.0016673314084986576,3.0989893527247497e-05,0.02660957570826868,0.011018402536632386,0.027332232660079593,0.009095429223821507,0.01927967939420314,0.017643950165804122,0.055380191376395486,0.040164717045537986,0.029277492946187995,0.015784797699633642,0.042796844529646494,0.023215123248884157,0.01697206839924769,0.02787217286175135,0.0029497637881491577,0.015064823007077054,0.009012860876046743,0.02182634255167901,0.014107335632761004,0.18095712008176465,0.014769618102395484,0.04063563307519538,0.030932795108130677,0.004727379285210433,0.015167252372452837,5.2506792415081755e-05,0.013409301934351015,0.02654812464601355,0.005685766911603795,0.11898292681507161,0.026187966714500143,0.023848746856405433,0.0340994257139809
144,592f19d7-8afb-4db6-9409-24ded8862985.FPKM.txt.gz,0.013042335358251722,0.0129910761192351,0.003336930312617553,0.0009721363607387105,5.760147809889128e-05,0.019099193653650474,0.005886649589084683,0.025989393423698767,0.008122730301432294,0.00046885422890025747,0.04087544999970638,0.004288671363996032,0.006468330232325971,0.006172131699650154,0.009761504441159728,0.008275459591219069,0.014352981450488127,0.02318412812093106,0.011229550999582822,0.5596619851947476,0.013180498374773258,0.01981584577283794,0.01084994906005881,0.028851425006253578,0.005541408964210468,0.021740098672992945,0.003491830420507402,0.01359790859840896,0.001970568524425594,0.012153660545301856,0.00013071248192907884,0.015759246352728698,0.006147127419404555,0.004207624222852326,0.011710856256323635,0.019861425519722736,0.020161224418350693,0.01659149546940221
145,dcca8e16-a1d4-48c3-a87a-f409c86104f1.FPKM.txt.gz,0.02695264584308925,0.03534849899503135,0.00508008756018955,0.013738851716565036,4.709769832886973e-05,0.025729416639587086,0.01264721249741998,0.043229142660257486,0.02216665155527168,0.004016468256883971,0.04168730273009499,0.012184558681644213,0.026544550275933082,0.027219980115024276,0.038896997858936785,0.023889919838817993,0.028629127475127848,0.03286566197126227,0.03213697084982605,0.037573200412288274,0.027171449008566387,0.07124129236645359,0.025798169937126428,0.05711522098259799,0.0032132951391687435,0.02878366252269901,0.01643283803335761,0.02753914937101471,0.025106854017731824,0.026733563991197154,9.78373221807237e-05,0.03176824011885498,0.016766688832426307,0.016776778552629965,0.029898418677532963,0.027243915352270467,0.03971944833074144,0.03800883381186972
146,82bfc74a-cb0f-4966-b53e-c7b535ae7f23.FPKM.txt.gz,0.0318093089874321,0.030400487698105855,0.01164845696485744,0.014372196718447095,0.00015240995667810452,0.035769668123142355,0.022351121683695505,0.03268312748390468,0.13766511287971597,0.002448944069149968,0.02747904859922263,0.011301727629557305,0.02060440632761172,0.025580570730658884,0.026927425400539842,0.030275408443977928,0.037789217495277305,0.030803682580053778,0.029827577372826423,0.012010819312524148,0.02862617071809412,0.028727301508670505,0.029671170859457762,0.0458952994890099,0.0016773162838788806,0.027649584345226016,0.02503969098224187,0.020096096048921413,0.005055900179719527,0.02357656448124213,0.00032466179726585686,0.03065026739250744,0.022079115615173374,0.011061717886653197,0.036268735110140816,0.028662646091780233,0.03395536315874686,0.029081679593890946
147,e6bec4f4-0b51-43ba-b62b-5af777712488.FPKM.txt.gz,0.008796179006161553,0.007983785269199503,0.01110125287199624,0.00494034019411711,0.0002915428310052363,0.01017220643671776,0.003766717488883995,0.01451223186168558,0.006255054628339594,0.000778804819619125,0.014381437610394954,0.004494283743049625,0.007296251254584359,0.005294005663375732,0.010126326211242279,0.005751688539430066,0.009357948297756923,0.010089413272793021,0.008234852691401045,0.7043126313333847,0.009925439846256405,0.01748542333940468,0.007840313711027511,0.014216696843738993,0.006262381142687915,0.01142603732104447,0.003977883741193804,0.011792497268701276,0.001825898986528916,0.009897698849389118,0.000541575721132738,0.011803090496170492,0.005108166777476093,0.00341788510076923,0.009071111606520358,0.009118708474936059,0.010052971835152061,0.008299264912731504
148,fb425afa-26e0-4867-aa6a-cfe1d9fc668a.FPKM.txt.gz,0.028653380154076372,0.03441723969861632,0.006064308455784989,0.0011942988904096626,3.518374358513093e-05,0.036792677148779915,0.017185148106701718,0.046329883425457706,0.02022810644664191,0.012665758447007921,0.03518529923217284,0.01628098319987729,0.02566155606675959,0.027336818797371168,0.02356171460723006,0.03322278973959371,0.031686310169917756,0.03431439937914421,0.03185840568957965,0.10035540299589267,0.02777289592441833,0.020016793666071793,0.02954215530501631,0.033682748311703266,0.004950420736184822,0.027867784653682698,0.024944443278908546,0.027608820788798793,0.004144504845680964,0.026121865580226947,5.7672444456749805e-05,0.027522402494698874,0.026613789177004018,0.01397239346965881,0.031594313982422274,0.036302465585128486,0.03856352162940942,0.0356913437319282
149,9d92a96c-a177-469d-b306-5f53aa2fa634.FPKM.txt.gz,0.019212355761826477,0.024774518397260487,0.00830525583863674,0.017621745322811584,6.49570986627153e-05,0.012252186113761207,0.015974370105625375,0.01244777494900419,0.015273329097602822,0.022844118382367155,0.009297694485828213,0.04838097705365482,0.019689699055057297,0.02570206976197815,0.03184035979653079,0.026563146333826688,0.01458939798460294,0.012581178094029524,0.016112757196149578,0.003342400577812328,0.012677865169920338,0.01984335828343624,0.01760055147606973,0.013003809859027458,0.06035130011172532,0.010900614056138208,0.04464417382208212,0.011877594181130527,0.016547560950874448,0.012923353145857975,0.00014036330880133862,0.012770274035716494,0.020404117596064662,0.320804721065297,0.01690194677768079,0.015523540281160157,0.015645450306327094,0.02056911416566105
150,2e941d7e-cb3d-429b-aeff-328325ec6120.FPKM.txt.gz,0.024292867610795355,0.03306136703760233,0.016288813744567632,0.016373624923674977,5.982614826707574e-05,0.03337848017759446,0.013265176537834229,0.040206262833540424,0.02003449337709954,0.007291055153393682,0.03290003491783047,0.034889173383692657,0.0385990535978139,0.030271654449175466,0.022725826251191728,0.03208619825022014,0.02797038576854025,0.027588687622315936,0.030729204473698788,0.015363444974081292,0.02319615385931567,0.021306545436081955,0.02796238464379957,0.032464777454960965,0.049426081908680974,0.024762230051003562,0.0227885958448676,0.035851017777135306,0.016816322164806566,0.024395094940254557,0.0001430645552821974,0.023814169023347296,0.02630563576666301,0.013451174912580195,0.04985950123142173,0.03676547572921402,0.033918140636581294,0.03939800283107331
151,bc4753f9-5ca7-4bc8-b25a-622e1a4cdf5d.FPKM.txt.gz,0.02203725024833587,0.03135926006522629,0.003993573227606296,0.0008613530740183375,8.485826105187399e-05,0.040220015847663534,0.012167581931374457,0.05076671925440395,0.011720675472432135,0.005207733629141359,0.045620770778043884,0.024075723019663438,0.02838308027204094,0.02535306728118192,0.016298280699671843,0.03871140396619101,0.03285406261552728,0.03471523373677498,0.034668737371371515,0.0755449327774967,0.02261501143014942,0.01683070900116718,0.02366824192618671,0.03511314993678463,0.027180880074009737,0.02954900989112095,0.021458126016423273,0.03571323656266797,0.0036482679423054934,0.026149354811764305,0.00019501280389039704,0.023148799942223096,0.0263616267187683,0.004058456497368237,0.03575076406050011,0.047719747310208324,0.044095741229418804,0.04209955031582566
152,afe5f01a-b3c1-4d24-94cf-27ec0894e308.FPKM.txt.gz,0.0028130845976687066,0.0027317959873119505,0.0019929091099776084,4.403643888132997e-05,0.4433800595526704,0.002803017348150693,0.0028626134790221765,0.002216772239331732,0.002438309896569792,0.02533335243219635,0.0015131906008056192,0.002757778848427535,0.004471379346563374,0.005282786237697694,0.0027040147031643993,0.006098900964975753,0.003344956076644799,0.002432035460827315,0.0036453846712987807,0.00025701637448248245,0.0027160398080554116,0.0010662528671766377,0.0033765501496199174,0.0015502247085243644,0.0008006378414396364,0.002541819004346893,0.008574924048981653,0.002491500416697987,0.0003565104948307175,0.0030478819730514048,0.43285676194693684,0.0021676486428353833,0.005068688964516762,0.0017588875602388744,0.0026607579629651813,0.002717960316509835,0.00278874471119023,0.004334814215413523
153,0211f2ea-a4f6-4a57-8f98-66bf0a327479.FPKM.txt.gz,0.01926840991838159,0.029011385981033228,0.005965829693630671,0.0025378994009715933,5.250368872126711e-05,0.02485657939795061,0.018905213990919444,0.028323510018616084,0.020524760187131546,0.023540905005690786,0.017712161582268765,0.04830482239615948,0.03502210408456658,0.03406298000235702,0.022594224680261822,0.03405355151259456,0.02167996467978597,0.019055043724083835,0.027850872351515194,0.01186105692928699,0.01786163179503553,0.016573920374694736,0.021250313060836228,0.022890001594390554,0.15462516515537852,0.017141839428708477,0.03761721503458097,0.029343667605292136,0.006511867510867399,0.019520861406279927,0.00011113743082902349,0.016835408359577773,0.02821162836848549,0.03453043153658838,0.04431139231859772,0.02664570094354155,0.02653270196777548,0.03430133688261306
154,995dbed7-f7be-48fc-be3f-6d24f6639b70.FPKM.txt.gz,0.02533615295779395,0.02364942089650736,0.00981074216122997,0.028077621119632256,0.00010335761273285236,0.021978005036341598,0.01120176959715311,0.022792132139346055,0.025911965366383485,0.15362505962754075,0.03201681955504492,0.05236043506794087,0.016795106506127887,0.02213992546205737,0.03495530820404237,0.01855859799696335,0.02948159783988511,0.02944193571062849,0.033156250273502795,0.014373832065451337,0.027587885936816676,0.038736568359886786,0.02550164360095874,0.029682226989999977,0.0031526798311113605,0.03236962006727795,0.016409883209508907,0.018159863163832626,0.021483487935388616,0.028538922384100347,0.0002547405947808973,0.028626815125765984,0.023699057885624597,0.00824893787663616,0.01847261716887667,0.023088664254969676,0.026153678355021335,0.02406667206313697
155,53c56c46-1618-49ad-9155-46f46d6d3613.FPKM.txt.gz,0.02401142368638689,0.026125687102738864,0.19276954919111033,0.0006421972483002186,0.00016119390152348172,0.02992853887115051,0.018760190983556312,0.02391684988965369,0.029339522863268148,0.005238931526174715,0.02114081099563606,0.028682944566364218,0.020821688852255504,0.021505342001942807,0.019524569265785295,0.022521497121951402,0.021352120648996983,0.025688234137649684,0.025231914370760448,0.04073391746943586,0.02617342408025333,0.015026918932516063,0.02750347961390455,0.022435090031667923,0.018991252770189072,0.027242378241119917,0.022567687937106132,0.022447424652093376,0.005883973849152085,0.02545082381719932,0.00040406613606387953,0.026663296624284624,0.0488086462595974,0.021063356692630618,0.020136140636458962,0.026603474064764487,0.02227759762462525,0.022223843341731785
156,6999d309-8502-49ee-8d80-9d0bde00081f.FPKM.txt.gz,0.018944743971933974,0.033114600398069,0.004045139217115555,0.008045798210910239,0.000477973719970815,0.025648883439388717,0.015447106840794783,0.03805162024074203,0.013584723547310062,0.007726902211502535,0.031059788462084993,0.015849311053310722,0.03195059768296708,0.03694356825955411,0.03926885664926446,0.051990176094745544,0.029515549273209294,0.02574227749271089,0.03542984184592553,0.029022190965082097,0.02219859926585044,0.0465127692830783,0.0204178918622748,0.03530286981699345,0.02293179017892547,0.022387520970541693,0.05461860931731835,0.031501725785917506,0.01044593199451214,0.019695415090763828,0.0008120239775980623,0.02093127867036026,0.036877423963816526,0.010036478975571372,0.034219912010199825,0.022869402576382706,0.0405798929801893,0.055800813703113614
157,2edcaaa7-63b4-40b4-abbe-5d7a84012e60.FPKM.txt.gz,0.020625433793406322,0.01968213867495968,0.005493362924387673,0.15213601499280233,5.822516991563062e-05,0.02048459858550263,0.008265995264217296,0.025994017127819652,0.01457351501336905,0.002065072886596833,0.042688253754515466,0.010391395788658447,0.009589232174165893,0.01188676114653058,0.021681607873284905,0.010693653273039045,0.01851476453806188,0.03147340224011416,0.018383934701352526,0.16908985583197195,0.020225270257637012,0.05526117870086552,0.018870150021502684,0.04039034529678431,0.04256889326311142,0.02583894531786604,0.007254563175650551,0.013844457029753534,0.009520258377299392,0.020072956162621378,0.00015447135343313475,0.030078889631137674,0.009642369335279144,0.01119577418635088,0.016537657164065533,0.023467791922549903,0.024830103211242464,0.016474689838177722
158,c32272b5-a619-4d25-bf35-71835715a159.FPKM.txt.gz,0.03251259590437611,0.01873310807921329,0.10104202256164273,0.042811532730487926,0.00011089978736175607,0.018668363068536673,0.01839021451228209,0.011613436596875713,0.044836795665252414,0.009687462548072586,0.014009397245487231,0.015250865563942164,0.009005260050137678,0.013456485211561524,0.024548726400578074,0.009263793137853674,0.01649681840158393,0.01950058313438219,0.016038313161530517,0.0035688677628310825,0.026322194556399982,0.024045627639317006,0.029428092382007717,0.014673544026792858,0.014621163497515929,0.024801292685492943,0.012847085122823669,0.009974056712571221,0.20271876342305675,0.026274778692106884,0.00027940748355031683,0.029745177457426004,0.01897660701606839,0.07836874560818767,0.010592903898362354,0.01564011188978636,0.013217049127056506,0.0079278572574883
159,6c60605b-a647-481e-976d-f2945740faf8.FPKM.txt.gz,0.03007740435049747,0.023631695709664967,0.10052885661543298,0.001999207133374627,0.0002041139841887915,0.030801042643138862,0.01744464720113486,0.024692562221096438,0.03734462444373092,0.006322912235716483,0.030122749023732666,0.04386201363033327,0.032904910183701376,0.02518747488672165,0.022495463510352504,0.02474594860925938,0.02865733784337977,0.026891718581098834,0.027542986173784107,0.010761833739199573,0.029163510597289506,0.02284635858833889,0.029525258280352646,0.02774350546436168,0.044005414802011665,0.03415422822100505,0.02299967617782573,0.02468521423411292,0.004591538370650175,0.029267687633867133,0.0005483202926174195,0.028232978464813544,0.031099098650968635,0.02186613654241029,0.02087877759660008,0.03042441476003068,0.02612893588758256,0.02561944271562178
160,e29ce54a-49a1-47a8-82fd-7687cec0d1bb.FPKM.txt.gz,0.03114690888672115,0.039742894313374376,0.004625720243774422,0.011776642512083029,0.001167780980551808,0.03682535785559029,0.03252242842463314,0.0422788829920799,0.02199371972929082,0.013948451346571479,0.04959144671759646,0.012744668050432402,0.019009185837453167,0.024524823975210986,0.02875617516010529,0.02758929206676581,0.03192730993593868,0.03544057215129406,0.025843004095454016,0.020691060148867943,0.02764709722238271,0.042601047242143086,0.028770170307599464,0.05013367534263546,0.0059158782941149644,0.032309938962333785,0.020266682620648298,0.023394350685344647,0.007356625271769376,0.02434792535686273,0.0021053524535209517,0.03831899233309669,0.032477336752456294,0.01631640841301358,0.03433069485902431,0.033030554004340504,0.03761289619204864,0.030918048262875423
161,cbf61237-f5ba-4fa0-97be-e79e8e75a887.FPKM.txt.gz,0.023420271053578336,0.02513523116586831,0.017616808101017106,0.06665839955386872,6.877317192032029e-05,0.028389520339572327,0.00979879083635048,0.04873689146550967,0.021873143081415004,0.0018887678271285212,0.05241469419054282,0.009182137926354266,0.032126750267091546,0.015410473000502366,0.026522666094813598,0.016349079637792356,0.02753508867501765,0.042755402032331864,0.025808532597644512,0.05297025906442,0.028541011048947965,0.05106043335347584,0.02002390503635193,0.05699872744799772,0.004685946817911476,0.03555910395566866,0.007901003042439132,0.04810016828059689,0.0028683557208187696,0.026121386069482593,0.00019094446312477287,0.03562185245702022,0.012441483385665452,0.006893231302443734,0.024484153355699964,0.027389525436313213,0.035384390800276166,0.0310726979430256
