i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54
730,bdceb6c5-77d1-43e6-9046-1340502c2a60.FPKM.txt.gz,0.020921984535791163,0.023013582798314128,0.04070940020599039,0.019416585178401224,6.898509116347329e-05,0.022255495067436404,0.023760436928349327,0.026469852779522733,0.01658948619097148,0.0031887853679431195,0.02078226747510886,0.004124785170962265,0.02124970081805544,0.01067270981446776,0.019347065267570265,0.020313370399219287,0.020888695626725684,0.023005944499502266,0.022042634164058605,0.01844939027966852,0.022189865271737965,0.0011167452544914175,0.020838755598521302,0.024777244417962453,0.016931197100285,0.022029371350610765,0.018393541952796008,0.026678478630799238,0.005021585435306648,0.021721003106394375,0.007640273457654484,0.02266290415087877,0.010689781393001746,0.02079738365694235,0.017424196214303904,0.023927566746260353,0.024328176886153238,0.02263805488190992,0.02205258026798572,0.00013667325670478186,0.022280136405328443,0.025521981194912547,0.021116671487637944,0.018989243956982538,0.019089575965487587,0.022511200654917914,0.023511442495985118,0.007574837382159265,0.01267748591542984,0.00010518564051886693,0.021685080240316096,0.017975385069126517,0.021859985600699378,0.03583525130057481
731,e457f8f6-fe2c-4314-a831-c9aa095d4bc7.FPKM.txt.gz,0.022969172751427125,0.027538020904691818,0.006478118058573733,0.01883570398821678,9.705762948510746e-05,0.03166140656693503,0.021644553861417063,0.03091048580461914,0.020184897604324126,0.0027353101682306615,0.02901829541300374,0.003662684628653217,0.017962775471309596,0.004678142617254666,0.01827003940163477,0.024865540421217906,0.02358972989664293,0.025919125548926628,0.025112011713286565,0.014339798952615916,0.02361972023201601,0.007374305433921069,0.026243682414813698,0.023442604456443847,0.01619439270800695,0.025644693853596995,0.016791429752957682,0.02449824686199165,0.0058702197681508176,0.02224083272287323,0.009402778876707334,0.02539959052671376,0.010420917539236657,0.018367910250162787,0.0223414253611787,0.03235921279376062,0.026844606044823017,0.02520745081984293,0.025484458904641814,0.00020179964609157554,0.02074224479552627,0.03133830816108871,0.007900336719357018,0.023210496188774604,0.012220931223270072,0.0304385244752459,0.023885276626813536,0.004883117651668737,0.01031167181727867,0.00015376408045169075,0.028072906522587947,0.017703636939141454,0.025099003312794552,0.005616631115603084
732,913970e0-54a5-44b3-a93d-a3d8218fb006.FPKM.txt.gz,0.020769730114750567,0.010725554872483996,0.05959573129359767,0.01345940940158317,2.5172598559871768e-05,0.00968774248121524,0.013976943101681702,0.009527336191838317,0.014438277300275746,0.003839968656304646,0.010317098812766465,0.0031932110272768354,0.007983607781090404,0.07910073001375134,0.02573455403686329,0.007365269231509089,0.014305485107956938,0.015249948388543438,0.016206776648077133,0.002218066543975583,0.01762387550489865,0.04064201176851012,0.018349746439830433,0.009070552528441482,0.011184480854433547,0.01415692608297218,0.016669954884604342,0.002852784498701057,0.004236501739022417,0.020275818116917303,0.03525850758432039,0.01824525552930131,0.010487819775355138,0.02749393539080336,0.009667233924778529,0.006759657205858119,0.008677729169474095,0.007184274371036725,0.011871561693854116,3.238372298790188e-05,0.015961837532063563,0.005649603129525104,0.041106287989549926,0.012918496258794305,0.03918320703566374,0.00893334041975007,0.021180672989207602,0.007097140944589536,0.02243868763193339,2.9311740624546085e-05,0.013337125842179116,0.023686389165589097,0.00913555373330447,0.15088072119702292
733,12b1e149-ee9a-4cff-9706-d1da57e659c7.FPKM.txt.gz,0.023250028315192153,0.016475968190828808,0.022920918361482627,0.01807831656770292,9.528581170713883e-05,0.013985113992177434,0.01809850678815834,0.014998123558367509,0.01996398629999268,0.002244023779056753,0.015124057872334892,0.07073844254780098,0.012249847054444403,0.005227459945984147,0.021601869559262306,0.01187154269680476,0.019337261993315646,0.020583876159373682,0.020339889580457557,0.0036197656812411937,0.020771353000788206,0.02062847050884116,0.019369110738251344,0.01676168083919221,0.016798160484409484,0.02136366216152252,0.014436475318151268,0.005911899386271986,0.07754954868258887,0.020771160410077087,0.007766157387657266,0.021830036563645617,0.02274272372805741,0.024662873540582674,0.010076062001406101,0.012799880877151665,0.016062370138043073,0.013158296313725356,0.01713435317805331,0.00023427497389578747,0.021546299637358535,0.009936743855106985,0.038265478606911395,0.016028050328823904,0.030370841378990363,0.01646244304380756,0.025997843035826338,0.013948608755956236,0.011976194707527314,0.00017733873216687344,0.019499501561800903,0.021065044277070438,0.013533879921670518,0.029558897168984227
734,54a62dcd-c9a6-4a97-85c9-62e364766fca.FPKM.txt.gz,0.01793848287211139,0.008161446156471467,0.03442884248608015,0.010330290100036246,4.886517577919989e-05,0.008048961365498136,0.010614256881830613,0.0076404967927187276,0.01197719556752729,0.0023222050097993665,0.011549066778039865,0.0008586527431576472,0.005977219913608744,0.02730134946431429,0.043671254091677214,0.007295437606190024,0.018930307047658065,0.01778627919328016,0.021334216559036265,0.0034167641850281465,0.018234813209964208,0.17758270173336294,0.016211070453755812,0.008168608353364705,0.007869133919609566,0.0201866074883384,0.017944236367927358,0.0026032483768174096,0.001838320363933646,0.020309783227570814,0.05111542439306188,0.01999472775409028,0.004364337406397872,0.024880079825477318,0.008043167959338307,0.005416715756173598,0.00784806500162876,0.00701033153137696,0.011229163923592484,0.00010017849617830325,0.015217964373156836,0.005161162711760459,0.015699220961102826,0.017914465110585063,0.038730555665307094,0.008575670653599491,0.016092996487992593,0.002286881379993022,0.01735257786702986,8.062793222076827e-05,0.014277950611425292,0.048254653206613665,0.009517434824866637,0.09025553268254295
735,bb3e9961-3505-41e8-9d11-7f511c2d9cb1.FPKM.txt.gz,0.019229298288449305,0.017340027404648434,0.010472832953373158,0.02000550013971343,4.160887213445852e-05,0.01827754946584321,0.014303937180343396,0.021849518607033595,0.022863899502798143,0.0017285236236085461,0.02592324629137309,0.00113376311602646,0.015163242176589736,0.0018722117850580124,0.03492963160739219,0.01679589739688326,0.025767376316291554,0.030219320952699837,0.023932795652815066,0.020518237899350172,0.026494730919802433,0.03754917578268348,0.02071520154660812,0.029294849752308297,0.010363088925525954,0.03338129058050648,0.011457720600550609,0.02422594537529021,0.0030902298105050913,0.019574708751797114,0.0038942040193462864,0.03687587439271764,0.005225085475063439,0.01902494990829523,0.01581029796188524,0.02828018165014755,0.025628538745082523,0.02016768274643682,0.019312468932631447,8.473704959828233e-05,0.027835118112079928,0.022015827262338996,0.005527459490591677,0.021424833764432768,0.02047717635618313,0.03310142533769554,0.021212106503703802,0.002737865344992164,0.005998675412908468,7.05161070213928e-05,0.03147010168081078,0.036133022822164684,0.030310420015315788,0.008866069630553695
736,e7c738b7-08e2-4616-abcb-173382854dbc.FPKM.txt.gz,0.01864831310775025,0.022353019820607913,0.005058189291707811,0.012158058776069833,5.326630333717822e-05,0.02478103191755522,0.019775364455013704,0.018602194012205125,0.0046190227264518505,0.006988520635753396,0.021282603396348534,0.015279215260227165,0.029309970629844084,0.004318095607801568,0.012627168402001458,0.053544727903208404,0.01742386424918201,0.014055162612649455,0.022047436668699228,0.0024982641581663147,0.014723033838014751,0.0002991830995058549,0.022491639340029335,0.013784441966269823,0.03615185955910839,0.013415849201617416,0.0607430210048177,0.005745635824879667,0.049124975140281475,0.018126315471522342,0.07199824482229793,0.010708230304325219,0.04031542607925794,0.018304371248274425,0.028397608393307027,0.015025578010342594,0.016149256111180992,0.029918103004463056,0.028531049722900347,9.201529502210552e-05,0.013474847552869871,0.017945027110655747,0.006984039977790072,0.024125923584483143,0.009595387280439953,0.013608763216143136,0.013148575842786196,0.017763775150092326,0.006801976176306215,7.476012135116037e-05,0.02046690310299094,0.01672635821220395,0.014843643526713033,0.004970691773175444
737,8a987f43-454e-4b94-a2ec-6079c58eb99b.FPKM.txt.gz,0.002240100796834985,0.0017930385528257752,0.5264302402408543,0.001789986599023001,2.6699138332026765e-05,0.0021469984512721323,0.0021330201080328776,0.0022951305638250633,0.0019947054258253618,0.0007274963158859424,0.0016037582157397696,0.00018298826559224818,0.001351658171298545,0.0006715729420800992,0.0017464625077504665,0.0014435319601834554,0.002112104269089505,0.002281824875025941,0.0021793687729567725,0.00035979154936583184,0.0029028408726477052,6.69223517232351e-05,0.003085051359967004,0.0016890499464350568,0.001984457335750051,0.0019819497656555825,0.0032519855088581195,0.0005893465561412718,0.0005317203123684828,0.0028544694960982815,0.0018611027578762042,0.0024369267241470226,0.0010693763715646312,0.0031228727261659564,0.00156817152081741,0.0012880755197317505,0.001573000480084603,0.0015079746083643433,0.0027664722270360313,3.8081310283058114e-05,0.0016472086005646998,0.0013184957114680974,0.0012588002293691981,0.002067516783303006,0.001709443191596118,0.0017632730169925013,0.0033247440305459158,0.000463410229798502,0.010889351096932865,3.2790974613903494e-05,0.0020110085766784406,0.001618512526510358,0.0015487741473761947,0.37866634541074023
738,f3763e9c-68bb-4e60-9370-e041428fd5b1.FPKM.txt.gz,0.01913198817042831,0.019847030591163526,0.006559383402244418,0.015472126966280333,3.8015743264204606e-05,0.022668826169701787,0.015836223304672263,0.02036356500548156,0.013165613213749172,0.0017992340331766461,0.021552950666841035,0.10048474150712026,0.01639805607325861,0.0014791151200492922,0.012126699782608797,0.019805530555672014,0.017692025071310992,0.019143050609783118,0.017546091716057997,0.008930968213229683,0.018923091833396518,0.00040877702386292035,0.019034333237281927,0.01768169190321856,0.0182773875846106,0.02056307768836438,0.012443973706183406,0.01764020737852284,0.0795437948723758,0.01778131776026902,0.006197893863175591,0.0177175079609517,0.0379680865093305,0.015728508222614634,0.014258740740076213,0.02510114718326083,0.01961357983448939,0.018565472858289724,0.022012381204059944,5.660330357377251e-05,0.017594304020634825,0.022665529651224037,0.0076625974238880385,0.01960598388946104,0.009760839937076245,0.0221976178959929,0.01844892932763469,0.039701549961672834,0.008479297360309192,5.0929025681628366e-05,0.02465115918335256,0.013750944085200084,0.02153353171833301,0.004337975935536858
739,ccd1ad3e-4220-41ff-b3a8-bead01b1eaf8.FPKM.txt.gz,0.027270173461190768,0.019671945146943617,0.013727243840981455,0.0211458863563164,4.72825992468988e-05,0.01827393199594725,0.01788433384169295,0.021326374811519496,0.03790931540461081,0.0026994682700702158,0.023048792431605937,0.0052560858950413975,0.013298797671724441,0.029870855274454964,0.02905545908182795,0.014686153536730088,0.027079808408850107,0.026472322902948757,0.022172965141885582,0.007124512651292687,0.02642844076805114,0.004670040141121037,0.025777525558371425,0.022755993514921316,0.013361133142384603,0.029697397865372815,0.01464844735428701,0.008639248186001128,0.006258936644924401,0.02261342663506625,0.005036657157053764,0.03619602971335832,0.009457791727152666,0.025679768127580795,0.01684226326660792,0.01907379338644729,0.02162012023487282,0.015458684187111419,0.021695225201832747,9.719932244771022e-05,0.026133847326776045,0.017132234747311154,0.014088564513822184,0.0204394234079292,0.02851661501883078,0.02428195506925514,0.029322844733760737,0.0052902678546590445,0.011561877281637708,7.468571068378456e-05,0.034966280295818955,0.030225416980662306,0.02224657064486378,0.011689585554140907
740,d6608d24-28bc-4d51-b6d8-8fec450a858f.FPKM.txt.gz,0.01880101652855709,0.018470819149077496,0.013865282174636702,0.010935551408666177,9.408382006181782e-05,0.020902877129748122,0.018839248020009844,0.016307662603816414,0.0042017754510709805,0.018841562507142928,0.016399827537169905,0.009241137391674356,0.027904208483376138,0.006256050392216924,0.011362586927107798,0.039817728053862765,0.01427661174267913,0.01152803172454252,0.02123228507628006,0.0015751664392006654,0.014221070594619117,0.0001488978808233052,0.020369655424567777,0.010665166663640837,0.0331736253772454,0.010798056171438657,0.06245787106879916,0.0043105359687018955,0.012223772643354804,0.018697274177763793,0.2134337670436817,0.008950617693356777,0.028333624351325335,0.017469112743480033,0.014582671295053615,0.010456303041283333,0.013370436149900983,0.02089191875201896,0.023140495172876096,0.00016330332608446,0.010220870763863332,0.013303790055840557,0.00804307080542511,0.021327780169520156,0.009272096141319575,0.009622284688360353,0.013323326924442786,0.009739794569874708,0.008997966079946322,0.0001437519958747194,0.014852586227766635,0.012858814149048128,0.011260095068700572,0.01832208425910282
741,27a9c6bd-6e26-4055-867c-ab7276492464.FPKM.txt.gz,0.022666896645154255,0.0178337916664837,0.008789002472168808,0.012846533939014219,0.00035267100428862765,0.017690966834020203,0.01809984806270686,0.014332163061749215,0.004999271318779332,0.01216082486184524,0.018839048700423165,0.003742616173325912,0.023453028046257807,0.006161028421806037,0.018114051656205957,0.03358763461964244,0.01869734556361674,0.014281503570421015,0.021294471018551937,0.0017898395784378591,0.017695992110259504,0.000515109268404526,0.02472636582437927,0.012185050281336096,0.029721395082941,0.013592963802076358,0.04320285332586461,0.004145584623087504,0.00809928655964215,0.02343102465177345,0.19772825822283965,0.011906689881716502,0.020147262860297284,0.025643325244636167,0.013337580434748968,0.00972876833578971,0.013837203145344174,0.018428247067086328,0.022284880908883455,0.0004884664942459727,0.013490320727060332,0.012512151625591435,0.008344818919263718,0.025435045057748806,0.016906444808940414,0.009339056435632072,0.017542544574011058,0.007610393996155328,0.016864703140758306,0.00046191925559557707,0.020294255744788534,0.025989771044306758,0.013890312469687261,0.010739416860208535
742,b06fbfec-fe8f-400a-b5be-664ac3958de4.FPKM.txt.gz,0.024441474879696834,0.02370308692589041,0.033489773561371686,0.01633402456840973,3.375003112897731e-05,0.019622040903495973,0.02237304480696379,0.024118156545682997,0.024339623091249107,0.0011802197272982164,0.019297376497807373,0.0020038103070282908,0.012149427990602795,0.0026901118562657473,0.01738388103122576,0.015130538749439613,0.021704995341262787,0.02566496842035911,0.021197489835489674,0.07464561947247142,0.022703894049480887,0.0006185887487688527,0.023868896537386018,0.0208661184785777,0.012917199939474946,0.021505181295725553,0.013337912182787437,0.02596158864684572,0.0024943606744648786,0.01983599422461998,0.004214145308072653,0.025112126070945553,0.0075753455487508545,0.022799920820550535,0.013459202092114231,0.021503232926156513,0.023849136500539495,0.01858030545736732,0.02234501012600722,5.038824067451789e-05,0.022319812963933046,0.01836666484694969,0.02929688119407972,0.017699298361806868,0.02190797681496401,0.025549841540329805,0.03139787447835838,0.006406860608969254,0.013164955691994839,4.169638893099889e-05,0.02443913979930335,0.017060080848918937,0.01838225542425867,0.028864698624751318
743,6cb1791d-bda0-44de-ac3f-5405ba1ac5ec.FPKM.txt.gz,0.016882578169696436,0.01457154567057511,0.006405343323113059,0.016369346454719023,3.9421270524823335e-05,0.01901214202416315,0.01554977156246482,0.013820419449632939,0.00335664589304387,0.04472412764664231,0.017287506960165115,0.0013633840578870552,0.0693970377491346,0.002853661943808771,0.025956365882523588,0.04048708863394786,0.014701561120361216,0.01325654951858049,0.023895066267186363,0.0013999366262082084,0.01789491974420094,0.0005467850702133813,0.016684002857994925,0.017845528686996584,0.03630502926505914,0.01491012266509867,0.05619348652746967,0.017345760217936147,0.005732303370947825,0.02340878167135085,0.11131600748639228,0.00798932633787096,0.01836327288683383,0.019627041978869136,0.013820281792307928,0.013549264069899446,0.01706496986786765,0.03320709308969419,0.022100805466020126,7.41503444991322e-05,0.011998518907170432,0.019186619211134827,0.0043039568087746335,0.02470015554944362,0.01240417268884702,0.008719357619615667,0.009172255583754813,0.007896415372539965,0.007637550558585279,5.032402611461442e-05,0.011342892088549127,0.025198076631824926,0.0195099488406634,0.012571322491080084
744,17be1b8a-4b2d-499a-9847-37656dea85a8.FPKM.txt.gz,0.020918272711864836,0.010338834601902444,0.05324343997274469,0.012964160632792964,7.976059549962632e-05,0.008768290152473846,0.012724091449260896,0.00881080964693588,0.014639898119530441,0.0016553389935620513,0.008763631165325369,0.004803982293984419,0.006510423469322214,0.09396193327569272,0.021259185852727767,0.006652334580228361,0.012200402880391356,0.013549588126906861,0.013078485796503725,0.0028882763332789773,0.014647687261829726,0.05673820590126226,0.017669101869610623,0.00818337395143468,0.010440727049831186,0.012829194714415064,0.014743352398441458,0.002770428921489578,0.004104347196892574,0.01805800572137845,0.03449286487298282,0.017650582044943686,0.00844586175153639,0.02726967295877772,0.0080078746204035,0.006795234892192895,0.007993078020866008,0.00591632186967158,0.010935135839536944,0.00018692359261497643,0.016314111509502707,0.005099584945198927,0.08220439350731142,0.011606976462176817,0.04518151705100138,0.008381769595390888,0.022934316347957166,0.006546806051213729,0.02769004435989262,0.0001535808390654802,0.01475701182702386,0.01794579558531122,0.008368198806370145,0.1171267770115418
745,86d12b04-9652-4ddf-8e7f-056501d112d5.FPKM.txt.gz,0.022376500475184146,0.022849584479376454,0.021778276127201894,0.020691592426296843,2.8400526213392707e-05,0.019856052810931203,0.02799023529578688,0.024219158480554028,0.08359300142738726,0.0038291543090635603,0.018624462877588732,0.005780808369778845,0.0259141817529527,0.005803755783699529,0.01893401618159457,0.024175222766122634,0.02567352574215487,0.020131230063757912,0.024798698444052532,0.004226060723915193,0.020285583636963107,0.0008615037504076706,0.021706889341003194,0.0226778643620702,0.0276094721945452,0.015202955178644072,0.03110465965561827,0.0075931977648566774,0.010235790479580401,0.021562087600970465,0.01525314437636342,0.01741253112821627,0.018563567194803683,0.022606861962335696,0.018683925315815537,0.015436665922927384,0.024270375065478886,0.024345849990529925,0.022926640372994442,3.7910691994898484e-05,0.019454018140723926,0.019418637982650772,0.013205695962618605,0.01844730905373106,0.017168973970022337,0.0163923730426903,0.022236991318444567,0.00948468992909837,0.013157778063010515,3.245906145285615e-05,0.017071591534340264,0.017020542266284466,0.015565454139972248,0.021692090485227213
746,c7e9dae6-ed90-4736-8f84-387550fb8bff.FPKM.txt.gz,0.019325021311365955,0.019088692057922487,0.023846271146427234,0.016896855390197887,0.00021666900822288622,0.018070434781915123,0.020539347793841842,0.019465056989386356,0.01224658697122667,0.00591944816010885,0.020342453548189827,0.006619990860366434,0.02259059193405974,0.004283239333026804,0.029486134724435016,0.021949837277025257,0.023478529197448507,0.02494214104993584,0.025048126176993077,0.040306754515544135,0.02232732897916035,0.0007918356313430495,0.01755113492818046,0.021062215252844792,0.01947637145400573,0.023491707783843702,0.02326521978770565,0.02172397004724114,0.00822600681433333,0.02118488883648759,0.014851147695435234,0.017688279745356434,0.01492860730965787,0.021775857891938147,0.01601249466378155,0.01899871655744819,0.021386142270547987,0.02400647100298821,0.019957175295499695,0.0003926068441327256,0.02404120888904319,0.01921673629290133,0.028470154842071348,0.022143878424558245,0.027178956573125378,0.019664907324783206,0.018374136795699793,0.009796867388234197,0.008197732894079527,0.00033330064183664457,0.019409701695974124,0.03470766099333415,0.02197474662071162,0.022729649604075693
747,9350b57b-9f7b-43c6-a42b-9ddae857af0a.FPKM.txt.gz,0.0205244609890627,0.01585366828686722,0.024867948944309638,0.016396660709902124,4.650620406093831e-05,0.012947162080002827,0.015124791480829125,0.016076479811847944,0.020004578188657564,0.07614832142324753,0.019022608410041917,0.0015138350036161378,0.008424540160561753,0.02649619708753052,0.035547575063702284,0.009375336746279347,0.021725276310300013,0.027558511693459624,0.023778155640828115,0.01590219480202173,0.023626424573282415,0.015046529937107301,0.02024507220347242,0.02105379934545184,0.008683177849734698,0.028594191556982805,0.010816959649018023,0.012286998161669956,0.002358299249942314,0.019766936100476536,0.004842897778573714,0.02902903179920785,0.005335036544816711,0.02419364565430091,0.012133699368282317,0.01719425655324656,0.017891099512757774,0.013649122239940211,0.016275786889567424,0.00011990351652732309,0.026530637143367286,0.011833222998209825,0.020318039240936506,0.018007708566805097,0.03416034127874459,0.025903937605458432,0.02628183751364164,0.00438396853734591,0.010979200638300966,9.168595206211055e-05,0.023847373503099505,0.03628876881210312,0.019710292348298564,0.031185308340138333
748,4fe7951d-87fd-49b7-91d6-1d455415daa1.FPKM.txt.gz,0.015146891114254133,0.026008271522668238,0.007756056966349028,0.017396101677109536,5.190298060931101e-05,0.026894871920350054,0.020438708235625703,0.026952663278268327,0.012228913029555205,0.01333797323039288,0.024695484547646536,0.0009268667041248199,0.019481829634842435,0.07566796995901723,0.01700407308408249,0.023646433372340885,0.024252488092282788,0.020042861898744487,0.02442014342815808,0.017893732987513906,0.018619451698181168,0.001293205015027906,0.022513829318222028,0.029752632891634732,0.016485617319358454,0.019461332551025428,0.02149699626023887,0.03052567898275579,0.004255984870402671,0.01564855270332527,0.008813305120056765,0.018149184056575486,0.007075123679075731,0.015160881577804526,0.06052277362989322,0.018641220718309415,0.025727382348904315,0.026650365288028617,0.023519486693768504,8.988072057097367e-05,0.01912834453708836,0.031939700988892795,0.005687500895869295,0.01740504200328546,0.010554351767673255,0.02848891797276214,0.01675051354043346,0.003629745781302477,0.009230533268214106,7.023102449787813e-05,0.012804085573366175,0.019042749101131583,0.01983178132774085,0.0067893791106460565
749,a9f75c82-3489-4b20-bf60-59fe5ef83f21.FPKM.txt.gz,0.023212904676019355,0.024694854160066698,0.014431719694993442,0.02035213229891258,4.672519690545366e-05,0.021206708219197276,0.022790538339685994,0.02478067679023142,0.017402426749167678,0.0026411198371388317,0.022857413281609004,0.005279922724017396,0.020597960822876776,0.010235468838830126,0.02416691483287329,0.023683503210415804,0.025043644410640855,0.02456365131494205,0.023973805157593057,0.009934379391807345,0.023586853924719653,0.0009948930461530824,0.022102038645926043,0.025873129255264506,0.019623845909650005,0.024265676476297165,0.022732902148232554,0.018565021818213685,0.00871170036492418,0.021128317861508036,0.008319760963474657,0.023451769635216373,0.011927085752799006,0.023101905252712805,0.02042113968287535,0.022500316363310062,0.026591508644880746,0.025270745269492547,0.02536692327808676,7.458364625343517e-05,0.024365507930457206,0.022636286849151598,0.019388604413843963,0.021836771921632178,0.021348377315312937,0.02655701540317256,0.02574589832741351,0.007384366122280174,0.010380167270639087,6.518176610098344e-05,0.024418781781723808,0.02501658134492382,0.021802402763673026,0.012547468901760239
750,83ae9156-437f-4ca1-b66b-43f8559ff592.FPKM.txt.gz,0.011899944166455064,0.015030660860111927,0.015958682935249255,0.013624248397933853,3.194112460613953e-05,0.01516365842947191,0.020123109535864228,0.015457072297865014,0.006890673517117303,0.18430529437638582,0.013026963062188444,0.0017725304416848842,0.019339528426855046,0.18769205681063778,0.011692672615198445,0.022490636519976882,0.01355599365912145,0.010833149443529809,0.01573877815721136,0.0015175171069977272,0.01072495791128635,0.01662814494148912,0.01495659848703111,0.012812991102965403,0.020951765303892873,0.008244235788437883,0.03266906685555476,0.004922386559588134,0.006272667248395173,0.012422755603466552,0.010871279763806864,0.010265081144292892,0.010190231355240328,0.012965974442463963,0.02945614146608189,0.008478017605072658,0.013952571513119337,0.021022736046815985,0.016066858164150967,5.036199984967529e-05,0.010378373676861152,0.014008658845204417,0.006485669998380513,0.013202885054315201,0.008581129488811382,0.010872224859609586,0.01119560976630373,0.005550169582310472,0.006473305637659413,3.961329620324888e-05,0.0094418985927585,0.010992279815622131,0.009989730507642581,0.0127185156908534
751,1cbb4ac2-5588-441a-85f9-59deffb16a22.FPKM.txt.gz,0.016590286433187336,0.010289603122888884,0.06503317599931664,0.010365182836573896,3.49696060653456e-05,0.006666747749652009,0.017041625833622568,0.00780967345671037,0.00883692545132121,0.0035502114852681557,0.005672948432119113,0.04030518205050387,0.0057729207933585125,0.17089458227013496,0.011141639738277333,0.00487102889464462,0.008080110336670531,0.010620904525136175,0.01041455256725238,0.00085968454834404,0.009733587640631479,0.0013719479234224282,0.012098967920652532,0.006186032804271424,0.011346675401628583,0.007468166575575959,0.010615860865328628,0.0015144954196599197,0.01029252103617417,0.012874724894539199,0.00705131331792864,0.009320996326120599,0.015557594562355724,0.018991850759484057,0.005882037034917958,0.004691711589166209,0.006600323868957306,0.005771973758266997,0.008384508940786408,6.464180175492433e-05,0.013195935913304927,0.004100282017361649,0.19905542168191723,0.00802251391321175,0.038412214418441684,0.006300749765434479,0.020267506819386702,0.011922408472092192,0.013865508044980709,4.910706275929967e-05,0.00795015416477853,0.008121736232868573,0.004962456008999493,0.08310211691179177
752,c9719194-63d1-4e32-8ce4-7f0a62319025.FPKM.txt.gz,0.021042259633045374,0.017863535659449658,0.029260230320900252,0.02056570318131676,3.5624075958605145e-05,0.01992643477538772,0.023553282290086693,0.021317005023551636,0.054769289813425936,0.008401967376342783,0.022278631421387696,0.0017840401098378183,0.0165437388355818,0.00292766017439238,0.02099601743722408,0.015214132638761623,0.024978059735957944,0.02317203929770985,0.023052330019788455,0.0292631726294475,0.02526128994294088,0.0212141177893043,0.021189043259228338,0.02326267841683629,0.014575342122632388,0.026665338389509085,0.012124168662245681,0.01493750805733954,0.004222351559484908,0.02381533624848376,0.0043867188610005195,0.029729406092552705,0.02218271257231752,0.019773645635642722,0.014170356094626968,0.0223622674106629,0.02322763695421559,0.01954407390359745,0.020269635604143403,6.277097680931876e-05,0.023718071819953928,0.017661536056961268,0.007232696407225288,0.019799716212775036,0.017801697274419038,0.02517332518571219,0.02175007415370858,0.008287063486866147,0.00914219158435329,5.233925459668193e-05,0.027570217551708374,0.02041156929714665,0.020908191647998293,0.020569757063446433
753,883728dd-ee8e-41ff-9507-1893977ad754.FPKM.txt.gz,0.015892182115312573,0.02305535146096862,0.0031952234182758147,0.014275240954907871,4.158197480100679e-05,0.022434436980877,0.015948544138771524,0.02478122850945369,0.012522954710038484,0.007392073743488677,0.025013422824757877,0.0029718015822745173,0.016878554246400407,0.001005140925941937,0.013644923504479363,0.022693351133240527,0.017231150075649078,0.031119766387047294,0.01656256469674559,0.0396213069229145,0.020352925662598238,0.0005493692351297888,0.021708311982666827,0.027168997431713648,0.014881414934187499,0.02475028564487613,0.012421675956571291,0.04857084497756401,0.005580578087277867,0.015354020313423122,0.006423418386798569,0.0240591201561236,0.00882033073273832,0.01383253106836834,0.014378718888330854,0.075885117236312,0.032521468711831335,0.025105247774715653,0.021854013834416274,6.321569619178046e-05,0.02037145349513127,0.028691172304990117,0.005649604071467093,0.01811925615090318,0.008611695199063676,0.055429816129494436,0.026913635563602625,0.004772283579388337,0.0043821293082843445,5.1359949787192275e-05,0.025606153228985084,0.013816906463006205,0.04486542420471778,0.0021567033329971358
754,b64a6c9f-29af-4af8-a4cc-045a03354fac.FPKM.txt.gz,0.007182587046635108,0.010079016369747024,0.0005403183433080896,0.015401159084819448,2.5407119190753414e-05,0.012204609651614273,0.0061708787744403385,0.01637704466003952,0.31379243748707053,0.0007052748380263643,0.011923475060868691,0.0005599129759123493,0.007690269768339921,0.0014245330078186647,0.013853735023413463,0.006986683112765697,0.008020357921775795,0.009473174479338521,0.006309553321697747,0.07226929664236104,0.009409653526708674,0.1812063558004123,0.007640318367930492,0.024166044723756833,0.004039507784066012,0.0089088967511412,0.003806693105333621,0.03368527790324592,0.0009048284075255584,0.006552489884764843,0.0023188297677020904,0.02091506135787385,0.0014850065603171844,0.005237998651841009,0.012798884730571548,0.012683332849300243,0.01868892398802478,0.008904850604511478,0.006647414681729302,3.52461843747574e-05,0.014142092815285156,0.014288074568863716,0.001731811244198991,0.01135945658334839,0.004706409262269155,0.01416454802509407,0.006520797046619792,0.000824071810595152,0.0041612662202063925,3.201743420150407e-05,0.009368486767532247,0.00994040740131624,0.017422246041301437,0.0003129744588527456
