i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79
725,d487c477-1052-4b32-8df9-edf0e6872bd4.FPKM.txt.gz,0.009372956076407198,0.008977182739357497,0.01035922917886875,0.0030859342428917057,4.142327739135163e-05,0.004782382276031622,0.006037583985153461,0.007183994120752798,0.012108974980904309,0.0006332575076839242,0.005084426835071918,0.004066399162709382,0.004602392749764565,0.002187594739062593,0.00783135284321641,0.004520411269926161,0.00664105611683046,0.00492363234492886,0.007074793827700649,0.005049258583905645,0.007618674088289956,0.04821271894387624,0.006956671104660907,0.00857705707596755,0.00438008726890951,0.008307323509070322,0.0033089700529992136,0.0024155507500426697,0.0008687438664658749,0.01166439301027805,2.7583267391596346e-05,0.02058637450441526,0.007165087404099538,0.001418522335633317,0.005381002719158422,0.008271439236195513,0.009548919665137764,0.012474667895651914,0.006949264098641586,2.5123236697553122e-05,0.006620777374554271,0.010644091243189886,0.009071482918600616,0.007894719572623157,0.006643714375453747,0.008450428803466805,0.01018243799715152,0.0013377798349085864,0.003533855174943695,0.010302218233540225,0.00807047642614838,0.005051532024461701,0.006503288779449134,0.013966777690700231,0.007932530281296965,0.008621866080775616,0.006329891934664621,0.007753291217409581,0.004907023222470411,0.00872235674788456,0.0072921774332600576,0.0037039027309033945,0.0048725080667729945,0.4434506166040735,0.0010834523055886828,0.006481862307823831,0.0024266281306175477,0.004860246445864494,0.008537533626793192,0.008175136628929557,0.011732647577755884,0.005629441770100877,0.005959635445485988,0.005163468234519272,0.0071760943889312605,0.011465028665300683,0.0047101497245140905,0.007861606021322284,0.008154913065606468
726,9f0897a4-db0c-43f8-9d75-8debe9b6c847.FPKM.txt.gz,0.007802008493467852,0.0065640023485408535,0.0077843355105689125,0.00844048636251966,0.00011287206429200236,0.012021195708819547,0.003101093921046748,0.01449700746295816,0.004678471586892268,0.0003517441514721569,0.008146650761061596,0.0069740577799938756,0.06535674338648823,0.002203942616132804,0.005132973360516926,0.007255135816760836,0.005808084627969278,0.0016114090308964387,0.006661271436387401,0.014631899517535895,0.006893597445886441,0.0004456108904244458,0.006808599611731002,0.014447777728215021,0.006702363539304416,0.010158228373056586,0.0021601890785055374,0.1203780657444221,0.015533684346179862,0.0076303575554192635,5.536291440322723e-05,0.005026087785574447,0.007371849563427064,0.00116364083908075,0.0043693677520250575,0.014973466730769885,0.015899580869500652,0.009979918813171253,0.00806842246345585,4.173254432299152e-05,0.008019103115255327,0.013687927637098038,0.005785100216490544,0.007544898604440222,0.005139201685263753,0.013030475891051696,0.008891721317902517,0.0021475017799590245,0.0007605328567949111,0.010006119718212244,0.007633714154142429,0.0033661369616915485,0.01138692437532256,0.0053300858142941035,0.012467228248728958,0.008630116528812341,0.01387968040300803,0.03628259769648897,0.005642527700245853,0.009510817782534103,0.007661273967351824,0.0978430331974522,0.006956122193424273,0.0036843890891095506,0.00045586689444213036,0.02000663459862692,0.003056100377760698,0.059502942659382774,0.015974486513232123,0.007207774898054298,0.017356506295314444,0.05560024990269894,0.00591052572013968,0.004532947316997719,0.015410003030217634,0.0026244217041688236,0.020351797209776923,0.011616452838884817,0.007862768572029919
727,8d13e259-238e-4d2f-b9d3-4cffd4302abb.FPKM.txt.gz,0.01003583143138915,0.013828510754362231,0.010975256994843094,0.012948993708133596,7.021300350341972e-05,0.006070002326176278,0.03568196579974161,0.007538742249947691,0.0070133771946252485,0.009429040715653115,0.007521685597423904,0.016486115358433563,0.004173392415051554,0.022480324065395477,0.011263904988053967,0.01039547202042939,0.008277021473573887,0.002312174956197259,0.011485253678368336,0.004612221078661284,0.010303075388432646,0.0005532769600487429,0.009676759393025917,0.005191270694301495,0.012426977890544772,0.008599463172674385,0.018010249720503402,0.0004867128776610058,0.01039551563131469,0.012264938463877717,4.5524268165385426e-05,0.006249735855152912,0.01132989897466685,0.14499812488470792,0.006151426650022738,0.00787726287039755,0.00536206891959485,0.009162084674629091,0.011858533103026557,3.7966900101429e-05,0.010452024912923132,0.006824642379499693,0.013543754607821241,0.008945351450004716,0.010634709070014018,0.005988720818601324,0.009211169803699055,0.008407956780378244,0.021818184472711468,0.011849948943528366,0.009657860669520974,0.00811455512173801,0.006172799698747321,0.0149081644449631,0.003169581753844168,0.008827024804320205,0.007478782825866483,0.002898943531745705,0.012740550831307443,0.008741533302121587,0.009759014131805958,0.0029696550471725283,0.00840560566433103,0.013125029933890075,0.13438540091264536,0.005994118983679025,0.024332626090621604,0.0023481887530520276,0.006811167983285817,0.011327367609573823,0.004042324160491361,0.001354021002394021,0.009787785591452295,0.014223613903771202,0.0058150689947273695,0.02847686076341907,0.007306637721655333,0.008434055837744843,0.007134829588116919
728,ee409780-c7aa-455b-a74b-a7f41ce89b26.FPKM.txt.gz,0.013186896708279614,0.014355953851178976,0.014675753445876676,0.03165747932289999,4.4425544204586074e-05,0.00827807897000624,0.02168628620166715,0.009835981617283877,0.008546759386640793,0.0019382412949507425,0.010584881402375226,0.023478180968819613,0.009937281843669626,0.007391155374532647,0.014087483853417949,0.009202291520791373,0.012410593377126978,0.003091303202125056,0.013830666120510657,0.01325222127134989,0.014080149137719612,0.0005737865246650829,0.010910916466022097,0.013713298870706589,0.01466496936995485,0.014089493877334386,0.010365054277920581,0.0026430074206731237,0.06423608237900452,0.015140773254534633,2.9279017901400108e-05,0.014130665497819902,0.01238747000807832,0.054975511034561844,0.007329700275912046,0.012502800971108181,0.013502682945763607,0.010868368556999769,0.011900772000047044,2.6099290584051984e-05,0.015019397848641581,0.010028336953445481,0.014161746660590743,0.011423258799262958,0.014613772973160355,0.013193241183866852,0.013744991446414737,0.009331598927807048,0.00936991022419506,0.007795570106530213,0.012400344007330987,0.016020192552507147,0.011805108588785782,0.014133831020756348,0.013586884985231086,0.010901176417412126,0.010924421268980453,0.010639887315050464,0.012885228648790945,0.012900631659842173,0.014315426298379405,0.008617854799057618,0.01036961809597609,0.018580446218824438,0.0035676141340336754,0.010537362666869656,0.008290848155751663,0.00992397458120648,0.011536915926805762,0.012316601565718253,0.01537399705639077,0.011582763736562744,0.011895307473709314,0.011731421606045508,0.011955225669086248,0.013744036963684278,0.010551022409726366,0.0109994198779381,0.009687814720611898
729,d70033a1-9000-493f-9474-6e9e3f47b851.FPKM.txt.gz,0.004821614905479534,0.006376491352497637,0.00380033122146308,0.053985480115125134,9.08636810808335e-05,0.004756268137169882,0.010362982370569963,0.003961412944770299,0.0022616119811210357,0.0037056808224347464,0.007091603977098197,0.04833388015837821,0.0065399905686901625,0.014173986997847018,0.00454254660418346,0.009471226093824312,0.00402952259184404,0.0010166053646477407,0.0064560718550197745,0.0028292767999413587,0.005673152837742071,0.00872919016254713,0.003868851628058088,0.0030821366236326014,0.02037100111344216,0.004963494204355037,0.011236867290382077,0.00040887431867367386,0.2828139709440775,0.0077060162773036,5.606859981117433e-05,0.0021542409782732822,0.009532679474928914,0.028610972038016894,0.004676022534233331,0.006148898663790665,0.002293051226866848,0.005976583751300184,0.007293240221850255,4.3385873188304904e-05,0.00561239594628336,0.0031039548486844247,0.006116041510188873,0.005894820570847481,0.005483681202133856,0.002769624728825052,0.0038440322805267523,0.18393882923804275,0.0041163240052007515,0.0029999320640364175,0.00582871878319073,0.004693273404260279,0.003490039485374605,0.003940920407163433,0.0015428634189404776,0.006282263888838298,0.011460967574999575,0.001807415658272306,0.01001202134297286,0.0034822683566526407,0.004653300343543807,0.005353296828106416,0.005929538648354632,0.008307825799897459,0.009130468712595879,0.0036775514898762713,0.011410614085974708,0.0016613727682303877,0.00473271839215636,0.0054881043206438185,0.00165286748695712,0.001027131809225094,0.005761725834977704,0.012703881525793995,0.003906605377552618,0.0053192575086549315,0.008880632536465543,0.0048788973320229,0.004857673177875205
730,bdceb6c5-77d1-43e6-9046-1340502c2a60.FPKM.txt.gz,0.01368828139752422,0.015185552533929801,0.016619412412877697,0.006576739386258723,0.00010376089820131691,0.012590181988706794,0.015130351285433358,0.016655583673392916,0.009309930581068217,0.001903434085244915,0.010772174968420721,0.008064839518681303,0.016226940541879602,0.005913834098826948,0.013364609499464357,0.011991093793139337,0.012494739984256764,0.004138438555899323,0.013837940526877354,0.013399069561124077,0.01306399507473228,0.000581086973591247,0.014008678508054529,0.016425899492581744,0.009966741304557316,0.014089495162496352,0.010557044676004665,0.010867088402636019,0.0019187681382737297,0.014102536619139357,5.952845932434033e-05,0.014064628739886686,0.012965765787887865,0.014097696927913114,0.009777124057975312,0.014722728047783252,0.016628937984515483,0.014367281846248487,0.01415528784410797,4.7392289569901955e-05,0.01399155130768262,0.01652031305638475,0.014911751074888631,0.012000410739894477,0.012445766467499569,0.015183962544433409,0.015097894231478191,0.0033059426765081716,0.05502602927461378,0.010356886808515701,0.012579832872902085,0.009581634768109505,0.013813941914182656,0.016009896917006973,0.016622398676047253,0.013597192489220271,0.012444355496513486,0.0165198312387551,0.011363264300262,0.015345102429242856,0.014471843397450135,0.01740596345158687,0.012303685313111034,0.016339730362769526,0.008274996817367371,0.015574435351776455,0.007490551881066588,0.01489968291014009,0.015048733133482324,0.014588774699815402,0.015916877711603612,0.014283850934017834,0.01066055932818729,0.010952405958697318,0.015025220175804448,0.015601988902462043,0.013206923999010259,0.01412381153231182,0.012677389226710927
731,e457f8f6-fe2c-4314-a831-c9aa095d4bc7.FPKM.txt.gz,0.017885410759056995,0.015104359690850163,0.014531501283074068,0.005466016925539914,0.00015597787018342314,0.018089364077685712,0.008858563137477432,0.019065225192662794,0.012504610891356674,0.0016170997054608019,0.015770056276771003,0.006136724001875332,0.011484130701556816,0.0050203152367237925,0.012418034559773137,0.012542466700978357,0.013861087764250919,0.005295933326604799,0.015075515542438508,0.014077428488458074,0.013777284480708323,0.005972842241549269,0.017783671096377025,0.015689614097240578,0.009981614222104659,0.016149999136941238,0.008456384621113477,0.006289407242822531,0.0025332108269164834,0.01396322939764263,8.555947743536446e-05,0.01376628474443005,0.014283943171158173,0.0017313898933306907,0.012911319744601196,0.018614906342914284,0.018188836081309025,0.013865721223016516,0.014698364692425768,6.356409355592117e-05,0.01352312595419409,0.020935632020374188,0.014341390200289373,0.014896790917490391,0.011007218448380054,0.01968075855377504,0.019023447343818438,0.0016331711002699058,0.0038702924059958576,0.011122374918133074,0.015433407803572363,0.009094631893960812,0.016013579317475914,0.01568398001695843,0.01554559017529199,0.014919202503221604,0.015654064367954836,0.023441159158226525,0.010131430855874743,0.016491048312450157,0.015935155054556262,0.010231852517849204,0.012881854108884077,0.0131476513450493,0.0030206853859506035,0.0180374034787649,0.009264931141227435,0.021012532083221954,0.0180281065291395,0.01474163606232265,0.019093591298690357,0.019194789135215207,0.012011770717703239,0.010955866820246693,0.01833878483603601,0.010925530622455715,0.01334274688655717,0.01701021322275197,0.01661563352529822
732,913970e0-54a5-44b3-a93d-a3d8218fb006.FPKM.txt.gz,0.009882349233855805,0.009261446882898927,0.013950388989855443,0.005461986252056425,3.1241916609179096e-05,0.005701714730314207,0.023490873442219184,0.005416710322853783,0.008603389294847098,0.0019672600635081885,0.007037222543805682,0.006486364700315509,0.0036067954266937236,0.015854886562454172,0.015043825181033803,0.0057046031139556435,0.010693730712525319,0.005177944599515756,0.010865625978177453,0.009773207957542468,0.014751151741346268,0.036000114089910516,0.00862978845395222,0.0059849031636271645,0.007082499020586849,0.010256603279948333,0.025567719799684644,0.0010454354327069791,0.000980073282518116,0.012821567649957871,2.4782911044977005e-05,0.016507909843377185,0.008481739336796383,0.08731511981267931,0.007411974762181518,0.006393567715326974,0.00584381118631773,0.004306202419456334,0.008747361747966122,2.3764130371192616e-05,0.010660229369090694,0.004598015042205861,0.010925945570489213,0.008667427658068718,0.013401596379558194,0.006272372479469698,0.00869118286250727,0.00418679038545081,0.12313176492582449,0.009443850849261514,0.009439380219816341,0.02498655185938252,0.008705715016334832,0.01880078930808007,0.006214939341899944,0.005718253486460481,0.005056347781248595,0.004248974505985877,0.010913058033645963,0.008114725532078343,0.011590183687476987,0.002591368511380288,0.005832325148239792,0.004966085787122712,0.06854326978363812,0.0066336194444477125,0.011290211431777764,0.004698850459797003,0.006643179003892991,0.00935934108827111,0.007425061229340805,0.0029460607681540685,0.014415761370235466,0.010691767023288055,0.006143027837048493,0.06072539028857395,0.004877984093841875,0.007378819268311076,0.008882125483507971
733,12b1e149-ee9a-4cff-9706-d1da57e659c7.FPKM.txt.gz,0.013060594139506831,0.013732317821656764,0.01514726023604933,0.02269781935274706,0.00015715355531062451,0.007649709594203388,0.020548147132374836,0.008689515557864272,0.012356695500744636,0.0011582063202896806,0.00926380067910162,0.016715479495293315,0.006970467544061154,0.007023714708161954,0.014144848951370652,0.008366575743962585,0.013260305778428363,0.003262786603851358,0.012879550954857703,0.011304819164284222,0.014569620037827523,0.018745006933185742,0.011380757305583598,0.011579073248699716,0.01290208512630803,0.014448559617784244,0.012026406165702252,0.00186727599286806,0.10707710800310867,0.014486813144950253,8.141543533145038e-05,0.016056611680929363,0.011172393514401585,0.048319094150578806,0.006433979910501524,0.010838111637529745,0.01158517884843347,0.008612562080000767,0.012389363930753365,6.579563726685463e-05,0.014596106891709114,0.008416887655143696,0.013910634847807253,0.01079349572291161,0.014019522819746643,0.011816738835763075,0.014281244459079145,0.00446810440919467,0.023710661604264608,0.01505839511766796,0.012931279021644102,0.01520938860337305,0.010724587344148013,0.017131946406341268,0.008311774488287784,0.009556579771751256,0.009002651910544201,0.007871964735959705,0.011585181159189281,0.012891347615949176,0.014125122717704084,0.005240119791181534,0.009005742252808733,0.008275927607380227,0.003680702465354605,0.00918703987322445,0.006503941331924926,0.008225132412159929,0.010270271936858658,0.012253228719301026,0.011571356294453123,0.006427514754793057,0.010618396282323226,0.011144072689122243,0.01022774275209538,0.024548285677456358,0.008971205945662773,0.011455724858367345,0.008952996981487354
734,54a62dcd-c9a6-4a97-85c9-62e364766fca.FPKM.txt.gz,0.00969525746426889,0.006451872472281137,0.015642124850851317,0.0024490407619960903,8.11555509263028e-05,0.004529884569475053,0.014796504424784153,0.004411767743885508,0.007099676123980116,0.001391632508963618,0.007762195664241006,0.002757423402951958,0.0028235438455122305,0.010645658555259513,0.021075420523901996,0.0058057284385741375,0.015502546995330818,0.004205460161205247,0.013139123245057898,0.02321414642943957,0.01671948091590964,0.1604962941292173,0.007367637117698146,0.005468073268463252,0.004856228028444643,0.011591505331336004,0.03002545675216814,0.0013950210582482213,0.00029029474442483045,0.011404236219804346,4.443617491914271e-05,0.022385930799285005,0.007052268187007356,0.03351030417637641,0.005776813012880539,0.004768053866400081,0.005559869168913477,0.0043962558409636875,0.0077202113917832094,3.681896079297187e-05,0.010764941268364756,0.004109059846642844,0.008307734065035238,0.011914927482525572,0.017648417988822888,0.006124206498912978,0.007503994191170375,0.0013439606951327588,0.05754788891124755,0.009111839688019157,0.010113938656511601,0.06403805637488948,0.008581102433731046,0.019250640732252907,0.009226141848689775,0.004721458186051629,0.004039740574723945,0.0042325170797622835,0.009475088759851242,0.007922842921212904,0.010661669673363022,0.0022665316476908927,0.006016662854450721,0.004368783107665463,0.02347184434802493,0.005961389668984013,0.0181109805025175,0.00573778596441258,0.005352812250102621,0.0083448818910176,0.0069623626476259986,0.002941324659459537,0.016535967790674466,0.00840984886068274,0.006594039037928241,0.05891791623520286,0.004249095155927675,0.006943388180398417,0.007828864442396744
735,bb3e9961-3505-41e8-9d11-7f511c2d9cb1.FPKM.txt.gz,0.014589687447832017,0.009695399737996371,0.01819284657851366,0.0031486027030332825,6.648918865897353e-05,0.01010277861263462,0.0070630502938290145,0.01244453890911581,0.011452562139288023,0.0008660520120258898,0.011838738094933396,0.003120208602688034,0.01358914503014084,0.004737986951092376,0.01772479919018886,0.008265282615096304,0.017524188098049325,0.0030907651994781693,0.014030409920007104,0.026362017241995803,0.015070840521089495,0.031782699329805784,0.012646953334730645,0.0208092622454976,0.006183770912720155,0.015746078739139045,0.006091506201546743,0.008993404219566821,0.0008266458692281946,0.011860612747195982,3.7925404791956296e-05,0.033841805241495854,0.00902212939316026,0.001478315172684997,0.008524318205277728,0.012490661187276748,0.022797652497442724,0.010528715870227854,0.010797777030071991,3.2944002253750655e-05,0.01571867578592665,0.014143429173477521,0.010517646795678626,0.013704419584914569,0.01535560692277739,0.02036999680252935,0.017631503851090777,0.000797856095533855,0.01008171605743471,0.017144357793151196,0.014827698630588294,0.023272689565719894,0.017236186179227182,0.016468122291563227,0.029891140028768477,0.010575923356302681,0.00849766962620916,0.021784864812700196,0.007870158722698953,0.017586579307790957,0.013881367395697232,0.014571232521626442,0.011304382268183559,0.006563004643643439,0.0010738467140830124,0.01552315823942933,0.003960351247057237,0.01860031906980404,0.013753337570410315,0.012035700746886188,0.028906267063702445,0.029111238151637048,0.01049024903150119,0.00620073841175441,0.01710501121869765,0.011680445432899552,0.010005898480923694,0.015485817946935213,0.0088018257692422
736,e7c738b7-08e2-4616-abcb-173382854dbc.FPKM.txt.gz,0.012931061335696672,0.010377900903627287,0.007782782286561553,0.01645164003155688,6.53097658074735e-05,0.02273782754361691,0.007695804306075181,0.013486420390918522,0.0029476535977911414,0.004004434550967438,0.022008877963691047,0.013432288271063264,0.010175337492050832,0.02562840311079275,0.010285054442659397,0.03384661530970419,0.01236837034794813,0.0023564486887695715,0.01469054023487306,0.008666211144976056,0.012044831082034715,0.00014042041880856106,0.011601763880737513,0.0073675370228235984,0.02546473988327192,0.0113336739926278,0.029561982888497332,0.0011504443417664383,0.035854313117257036,0.011400866887889112,4.248989098047584e-05,0.0038474790019668737,0.01810093931816148,0.002724350585854879,0.016654276110664525,0.014239233283280207,0.006194990239251262,0.020688233772106827,0.0182035557450944,3.961440232722622e-05,0.01123732406254083,0.01165375987695421,0.012100920549100563,0.02097258722513836,0.010221193390605626,0.008015845538262368,0.009267452360723807,0.008736286980342909,0.003077490608521906,0.026632819356930845,0.01805790582341667,0.013574373291187563,0.010094588783948732,0.01054972134443987,0.004650034211378441,0.0192640638279052,0.022412243698574887,0.007014934981672739,0.01640416243139553,0.01129027964796711,0.00847514276185457,0.007214396716589102,0.02208265161211201,0.016224561201265537,0.0018786873541568353,0.01077242111348572,0.028695139556802304,0.0052142417704402,0.011059674734805586,0.013385494495885547,0.004731311846147174,0.0036736561217335724,0.015040542244028881,0.030734969506646382,0.011210287375800857,0.00829099987464472,0.017694698329175633,0.017777449613505962,0.012020968195361853
737,8a987f43-454e-4b94-a2ec-6079c58eb99b.FPKM.txt.gz,0.0019268958072046376,0.001961394237807281,0.0026812348416066266,0.0009621142036305068,3.731634014844962e-05,0.0018353518327215688,0.0018197127077982363,0.0020360025069602874,0.0014306758754947303,0.0006518387626507971,0.001309142223773053,0.0008879959192864228,0.0009288961984823727,0.00114546912193114,0.0019115399999607328,0.001512767549937965,0.0018806305908831808,0.0022204341737867544,0.002333327546812785,0.0014880601177748233,0.0027119230977073927,4.5922874433506484e-05,0.002347469637135951,0.0014185229686196276,0.001787529179162983,0.0019405951628194997,0.004458051531308982,0.00025307129206596544,0.00012106921049515266,0.003218505109355848,2.6224691976522982e-05,0.0019383540483090772,0.0023169310089964446,0.0006455821813514356,0.001771976080059247,0.0016452503506158658,0.0014776319745690315,0.001292882052932237,0.0027243814254932644,2.4511234692513568e-05,0.0017552233062315596,0.0014674306772705697,0.0026489567769458215,0.0018660343183042995,0.0016453510133712043,0.0017963191862400212,0.0021699533439277635,0.00036431179267335564,0.8663068554248776,0.002595566124342473,0.001850683338247345,0.0014926762166916053,0.001893425086176365,0.004637644949944782,0.0010933967767262737,0.0015689392732657966,0.0013092253826152696,0.0010213939718610046,0.0018650886885856822,0.001880431563393161,0.0020497234943957668,0.000817520950272312,0.0013158047437220016,0.001766390173533205,0.0005667068210976678,0.002098012335744553,0.0016372462386789676,0.0009633367703874025,0.0020138792665496535,0.0022256747522949078,0.0013737625946514268,0.0007858982616354838,0.002288123922214157,0.0019965647628071626,0.001367610459658822,0.006323198310871355,0.0014908762451165802,0.001756004511044279,0.0028075725028794065
738,f3763e9c-68bb-4e60-9370-e041428fd5b1.FPKM.txt.gz,0.013925828397552378,0.01233857593399422,0.01139507682349248,0.020960974786410687,5.1158484398889896e-05,0.013510296416421132,0.007518787876489947,0.01305881188255706,0.007692927058301582,0.0008886971557997592,0.01313467058626089,0.020297793564769143,0.010590018367175111,0.004214380772630096,0.008767455581748596,0.010435945442406867,0.010923350376717302,0.004564560612059876,0.011394484690582445,0.010990029621673756,0.011301840801969476,0.00019538370105376691,0.011965222373230505,0.011631663280084588,0.014856145879832227,0.01399208932838224,0.007110953621300603,0.003888945793515311,0.1572226749575853,0.013131069593915353,3.510264944715994e-05,0.008185122930348128,0.013599238018649906,0.003517886294634213,0.008687133029589404,0.015591741544864406,0.013960431132663643,0.00987934491408118,0.013610151548881727,3.214194635957649e-05,0.012429004104803156,0.014824490330017233,0.011485137661947739,0.012674298377443913,0.008290713677448292,0.013612415360563752,0.013855129130939626,0.01360673403585897,0.003343942095285991,0.015695093888727866,0.014774469054105852,0.0074503356190237235,0.012292990794222103,0.011997568637504176,0.008675250356461193,0.011847182973300898,0.01576760281232598,0.017358476989894407,0.008944159952492696,0.01244191138275719,0.01259699218482788,0.008971843359126421,0.010005614102693785,0.009087236716175954,0.0008524591171436995,0.015012890859600777,0.0067996316275326955,0.015381357100167935,0.015081868248496548,0.010648982416833892,0.014163835664047419,0.01615810484839306,0.009985114777789733,0.011466661029448022,0.014117708858834675,0.008138455316120884,0.01240832216588094,0.014868030862332522,0.013839875737597401
739,ccd1ad3e-4220-41ff-b3a8-bead01b1eaf8.FPKM.txt.gz,0.017392579729428554,0.01438162683772398,0.023350712462213454,0.008026476931239602,6.841545331799042e-05,0.010416087524093901,0.012297533258118476,0.011428951209973632,0.021372940846088036,0.0015872212333229586,0.01160000655886756,0.006901046817620349,0.008213339555156431,0.004688325782687915,0.01746494515743037,0.008492761930240636,0.01793138733592868,0.003977934212461696,0.012728236272537599,0.018161720557159353,0.016241008083166857,0.002894464096498072,0.017198973051274432,0.015649923720857408,0.008640672122142153,0.01756544869717955,0.009181852665825512,0.0028771008300475707,0.0030371961205906983,0.014422521586701858,4.157099603378784e-05,0.02710784762034546,0.011571698330364696,0.00800562165813159,0.01119976607886574,0.01281918434217848,0.01944866493506771,0.008765043193647633,0.013621486361125493,3.714595735558115e-05,0.016343479498051434,0.013189000858086913,0.014125701078859446,0.013001622484003154,0.016345861201280565,0.015860540376902557,0.018129310025752417,0.0017501956025624745,0.008734272335913505,0.02706734183422819,0.017393514546910863,0.019430661262462307,0.016958644348702236,0.02167914877368628,0.015250064269493414,0.01143936386264258,0.008907223097550513,0.014527781851835524,0.009336479153439927,0.01787904062652492,0.018018428024118217,0.006515105837695933,0.010162504089631898,0.009209348913853553,0.027321753247138494,0.012610517611558384,0.0048816058309100975,0.010839962592884922,0.012823103347533464,0.013833372451199305,0.022895759814774902,0.010880869791636258,0.011677909143444418,0.010004847416471905,0.013445211948771785,0.02195052333292795,0.008972353967443272,0.015318034874530284,0.010480100561574179
740,d6608d24-28bc-4d51-b6d8-8fec450a858f.FPKM.txt.gz,0.01223365646751745,0.00999999975497885,0.007418608911955093,0.02026415376316865,0.00014673649308898732,0.013035522632342823,0.00944479234435584,0.011612438375179062,0.0025032401587399846,0.021525113694722795,0.020891566837166534,0.013568415291129989,0.00926936993719481,0.025566222185427118,0.009968515202480982,0.041899516170985,0.010990690055367116,0.002078368957658514,0.015507998308153748,0.006886501149419294,0.013438094621101642,7.480120153477227e-05,0.010420755289289676,0.0056860796589792975,0.021080274969277696,0.010483642195777609,0.06797507262583652,0.0007509299222771617,0.005574649874325831,0.011808955425509967,7.355616624869299e-05,0.0031841708614303004,0.019124110419032867,0.00429950439933204,0.008475959178825604,0.010961148606805653,0.0043872959939906305,0.015657030863549852,0.017973059756650114,5.48302614208827e-05,0.009161616846205966,0.008772776612588648,0.011132045866003602,0.019342726818695446,0.009041949341877907,0.006442429188190113,0.00837143617187104,0.007823624023334454,0.01630563564575042,0.023030824861665907,0.01532955681575143,0.012225100746840604,0.0079921631574368,0.010380456342593313,0.0030286900821942676,0.015302808038683098,0.024548383737832254,0.004343796312422554,0.019893127164205,0.008807299017793944,0.007913457318205799,0.006469505621030732,0.01545474704128169,0.013698146457945643,0.0037538551198059676,0.009373762218668646,0.04649692678300655,0.003281482238506706,0.009467351800266114,0.014214805174367434,0.0030668948390887435,0.0021726874911343398,0.019428126937777783,0.04079633500352687,0.008567716254825065,0.01299416019743734,0.01690437940502546,0.013262979634525307,0.015110884689407661
741,27a9c6bd-6e26-4055-867c-ab7276492464.FPKM.txt.gz,0.014492206769088462,0.00995312226963628,0.011689344802921825,0.009838829713867478,0.0005439622537311357,0.010727486702275968,0.010531713944423562,0.009774030301109906,0.0027712815480334606,0.008126213166010443,0.02096145481415022,0.010143627168664033,0.007417098193407591,0.03773527831578113,0.013438745915480041,0.028225907683469845,0.014010568857989254,0.007438121377176673,0.014346478673335876,0.01068381932148512,0.016937945575898075,0.00021406581803429343,0.011426174743433496,0.006722804065044311,0.018930536141301236,0.012528181233349473,0.042750930537893785,0.0008218999343390628,0.0018378480204656955,0.013511044331010188,0.0002925908811456916,0.005522287984777033,0.017609523071735692,0.005799299583134947,0.008169830296576076,0.01053334714161584,0.005100894160954006,0.012944358372139978,0.016022052912932613,0.00019220315229241943,0.011207481043502793,0.008254033559130501,0.012230311761509929,0.021257713259961356,0.014028214874043212,0.006226566192233936,0.010615872281905038,0.008820729916637985,0.0060186912007271125,0.021281131296739832,0.01909185459840943,0.027787744369168692,0.010608980841294871,0.012524457235123541,0.004895042325133985,0.013602166778557573,0.021574964710988753,0.004536503722132246,0.01942647813492546,0.009145952795533648,0.010142957277425766,0.005536638913268352,0.014307351446058512,0.013019205774733327,0.0035511290858208683,0.009452739837119424,0.0568527428346109,0.0036110086286129427,0.009734193751432847,0.012569291048255535,0.004464550508235346,0.002433881016979047,0.023777257753601892,0.033512238572720746,0.010654826296986303,0.019657209581712676,0.014244085330586187,0.013570014339228702,0.01505667735483857
