i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29
205,22d5f0c9-2f95-4a72-b8c6-d98c1bce07f7.FPKM.txt.gz,0.009725120587730654,0.043917797486888684,0.002253050421619385,0.020305803433235722,0.00814036859376285,0.03667731330992867,0.024050218775995016,0.0924110032597534,0.006845225515630904,0.0031477409305617353,0.095005421444289,0.03708558901006139,0.04379428811770057,0.021509019779233435,0.007373717371974391,0.04167519539807729,0.035737364424103496,0.06655179791034696,0.03557213884969679,0.14716937618474407,0.025634820861935588,0.038431905025240576,0.023735007713211454,0.002845686685847652,0.02336802599592074,0.08402967870688932,0.011862487035986094,0.010139516376087438,0.0010053207935467228
206,07a95816-646a-4eac-9f44-5ff0d5a3532c.FPKM.txt.gz,0.03376167448678936,0.030602330856725014,0.025554839994292606,0.023573015753108974,0.0001152380212407217,0.03218281640872726,0.036875167157069406,0.02553548184674471,0.028481683013566964,0.008703800432752328,0.049439757668344485,0.03190354312320536,0.022107235517771877,0.024238510336467612,0.022280450145807807,0.023137312021165833,0.04180867810960582,0.04450248933874758,0.038988872759596845,0.016810752515501123,0.05294205860614971,0.05574806761297279,0.031585255898682364,0.18089638188873683,0.0226821651342383,0.047890354434273516,0.02682336489066147,0.013394279155279711,0.007434422871773482
207,d86c50f3-0eed-43e3-b089-2145c75ce7d0.FPKM.txt.gz,0.05210953694896573,0.05933292356674986,0.015517375547989983,0.03059824013451887,0.00036952709324760433,0.039307563625829135,0.03196937947428224,0.06146124590402526,0.03893326695619142,0.0036005639853399947,0.06999552609872058,0.04607600750354897,0.026009801473781027,0.028537644244900868,0.014093251354427338,0.030529995616660918,0.03874636079375509,0.06060693695737937,0.040264775185539184,0.049216725847860354,0.0422591972897732,0.04629825050912594,0.04234201328756805,0.0037202690016720397,0.030798333273851532,0.05295996507354896,0.024179715183680433,0.01001994670931684,0.010145661357749202
208,bf9e1674-9f2c-4014-808a-1f3f7544e9df.FPKM.txt.gz,0.03347705744615864,0.018315668833462334,0.2961119013673889,0.021447492243412344,0.00033121973140754705,0.02032330079442463,0.01871515124224426,0.010463621569521273,0.07793488757975618,0.16057953182120738,0.011583414691861289,0.015187012936307634,0.01300196048940521,0.018984776006688096,0.03270742864138686,0.014294400069424795,0.02088752706056866,0.016122582673030284,0.02290287028526652,0.0035547221425085017,0.037724896214319986,0.021092243405273776,0.02159133177099531,0.004748219230534292,0.01795693549921286,0.015596910622979106,0.0345052761542603,0.01328039891649012,0.0065772605605030334
209,a5be0ae4-accd-4fa5-84b7-fa8377054755.FPKM.txt.gz,0.02062855210676435,0.024302259572440987,0.004959780061120754,0.03772398628598182,0.00010417987401194685,0.029924936600067217,0.018177365073867108,0.01859249061205831,0.0073364606355802164,0.07221654602198878,0.015073993090397765,0.037848221967839595,0.04141979553500943,0.05841786110885369,0.0064702516927884,0.08895500157447883,0.03376051029904087,0.01826776774028779,0.031147541673801245,0.0035234285834639502,0.01724271064879513,0.014461580273060121,0.036500579255045164,0.0006140563246662865,0.06617942155955427,0.015770683989295663,0.07259529897863193,0.05651798905741682,0.15126674980369162
210,4dddb0ad-1c56-4100-9f5e-a0e9722a12f9.FPKM.txt.gz,0.008663866760916298,0.003566472601563651,0.0021915549835516165,0.0081195427912773,1.3492449659225364e-05,0.0025425125089660367,0.0023208325255894696,0.0029526289184528113,0.00316793837682065,0.8634820029813505,0.0020766997226043843,0.0037927021750252237,0.007214466308610642,0.005655819565506207,0.0013218565010163672,0.004122673137432641,0.0030909575313948535,0.002414841849391405,0.0038900031589406713,0.0006921393602445207,0.003089319510001834,0.002466060028679678,0.003623862378578155,0.0007586787576785654,0.005650412179000569,0.002352814945266799,0.004522794515001567,0.0310604466430397,0.01518260683443858
211,4ba6c212-ef90-4ab3-b551-35c05cb6df90.FPKM.txt.gz,0.024230022087726708,0.03228449655019703,0.005540608901117683,0.04484702514948126,7.932894030805909e-05,0.03298951334131645,0.016214440207413305,0.03317408057843071,0.01081419136118727,0.12030213632271126,0.02961953993430389,0.03786626112890598,0.03674554313403547,0.031580846483019065,0.014430424677898235,0.037818479688842555,0.024261790003017366,0.022269767846888448,0.027440545996985484,0.010647623665675026,0.017794571257597657,0.01913778394734126,0.03451018077556877,0.0019965021754075087,0.04135217442507147,0.024771265055049944,0.020049675833335747,0.047807620662547984,0.19942355986861832
212,082418be-42c4-4717-95f4-755ed21d4366.FPKM.txt.gz,0.04123690730481696,0.04002668234906785,0.06194886647631535,0.02624274280464267,0.00010214783502284676,0.028311067624237126,0.028562361785206346,0.039351957694881326,0.0748239118009233,0.1132715385710449,0.035118534541561455,0.03582325942884874,0.03034181179734753,0.02731846783239055,0.014948988995296246,0.02416995729430886,0.0340813831416358,0.050353146614970035,0.03908079534983555,0.015526985192448425,0.04991458648677813,0.04191519102174065,0.037466071938324096,0.0025269638127220257,0.024639627198991258,0.04124205738007021,0.023978391393378224,0.01376112746888206,0.003914468864311357
213,1f853089-c40d-4bee-9833-837f327b275a.FPKM.txt.gz,0.0368838245463262,0.03611354045941652,0.037052896464686805,0.026098067997764218,7.312235994906355e-05,0.028867710009526162,0.028107286185626412,0.030534850888235134,0.06296954119687141,0.005226657338412663,0.04621647767941711,0.033832522972033784,0.02143527981736918,0.024807773268000963,0.022986182925543944,0.02243016185318848,0.03770265285570708,0.04834141505614312,0.038235200493728055,0.12120139674735894,0.0568927767087649,0.05188073618436174,0.035058347824921815,0.0180701442707689,0.023772290149781224,0.04806079935862214,0.026691863962831644,0.011441671506381316,0.019014808918261024
214,0b27a4e5-3e45-42e7-a965-3e7eb02c037c.FPKM.txt.gz,0.015892047981953,0.049654242444081766,0.007233351345729974,0.028608239243640553,0.00024502228170742324,0.03974072096134618,0.02346261110743362,0.08056621279473547,0.014181803976826389,0.005597095334269831,0.06673919002452941,0.043341297670750345,0.0698364522635688,0.03254533579681243,0.007814229887588562,0.043530295079192725,0.039987276202501566,0.06322585660244719,0.04482320850293359,0.06443554424840249,0.03375655581009527,0.03800176370709778,0.03411399536107877,0.0025727555717710835,0.0320142450466549,0.07004604438964507,0.01601350310328531,0.02398959161537724,0.008031511644543422
215,4aef3e8e-65b4-4494-8c05-f0f1b5e0a0a0.FPKM.txt.gz,0.02158976152321113,0.02242420952056077,0.009574149318834812,0.04047659268377572,8.261119613603679e-05,0.03375204696413467,0.019613286748154497,0.018281820074796954,0.011471297234378727,0.1353071551939118,0.016951948055906312,0.04527401203784623,0.03866646266294062,0.050101489233367706,0.004336960966267651,0.06176804484686417,0.027503486933746567,0.017487281503048895,0.031919310997643245,0.0037881576680021236,0.019142500472440534,0.013508783245390867,0.038828118277152567,0.0006456557304297837,0.054607602744334585,0.01677304715263643,0.06096902274616058,0.12113657537652228,0.06401860889140369
216,93c46e63-3686-4883-a9de-7606ddfc11f0.FPKM.txt.gz,0.028924425374061157,0.048010703868875626,0.013939829249893641,0.018817241861061054,0.00016264745009664938,0.03407054323625542,0.026693654712581675,0.05819620320017704,0.02898178552209486,0.003418695015546282,0.07397939193214209,0.03452315801346481,0.03287627214975156,0.02465827641663132,0.010468299830886969,0.03009559988951019,0.04213793895873623,0.07728170443251231,0.04134807942794611,0.1008253604849132,0.04819465516534905,0.05187790229595208,0.034939651155436326,0.002990321057294949,0.023091998379618037,0.07757484757604029,0.021018285009949112,0.009056560294091274,0.0018459680391306492
217,87ba691e-883a-4e45-9649-ab80e53c9243.FPKM.txt.gz,0.146453116763303,0.012770238355945658,0.38384379564308013,0.021524725473337256,0.00022470984164475147,0.010078048995766697,0.012273771595663235,0.00370579334901382,0.17447405236090693,0.002000778112086281,0.004610154057705659,0.00772075612975119,0.0037621203791919212,0.009735309508149725,0.039324948862008595,0.004473700205544814,0.007252180074073331,0.00719390634913591,0.0066684892535398815,0.0016095076829423561,0.021445672071519064,0.00869666113974204,0.014100674620991563,0.017750260859300346,0.012917074491414122,0.006562523387745041,0.02835508709788954,0.004442932439982123,0.026029010898624923
218,bc7f010c-02d8-4cde-ac36-f11eb5d0042b.FPKM.txt.gz,0.009654058819535934,0.03715377433633398,0.002759060907241178,0.017072207582532462,4.651393681246123e-05,0.022557496183763973,0.01611021417779371,0.10745840934643629,0.012206506588779382,0.00304658810084598,0.05504546181590532,0.028039980928228805,0.1013516573653648,0.023946590986948575,0.00827073120298488,0.034012154781981996,0.042018322686294206,0.044129856656074794,0.029185986343340454,0.09663913346424538,0.022395924962556435,0.057920862166150895,0.01773904735870351,0.10792227747797967,0.020603589351955096,0.056218671713710464,0.009275305788525316,0.015926183821125102,0.0012934311478490456
219,d5f0ea64-6660-49ac-a37e-3cd747045147.FPKM.txt.gz,1.2398379056383703e-05,1.8202283495220076e-05,0.001477912507414935,9.43794461600407e-06,8.7572077583801e-06,1.377051931224048e-05,0.99807948564453,9.893324201568244e-06,0.00010099712721458516,8.395769145759529e-06,9.735487003041936e-06,1.1811898252446499e-05,8.78543570379128e-06,9.597371865932334e-06,1.0501316445071063e-05,9.197792541043991e-06,1.0355873502381334e-05,1.5359168356389085e-05,1.0970868578162456e-05,1.0515009025921237e-05,7.039584369461847e-05,1.1917901204162756e-05,1.2046709291885786e-05,7.799757550916058e-06,9.79480016856888e-06,1.0812720430689915e-05,1.5155814635677039e-05,8.428147631674153e-06,7.567377372454093e-06
220,b76eefac-da30-4ee4-9670-4afc45f86b4b.FPKM.txt.gz,0.060552774984734284,0.05063390238107739,0.016721968484760086,0.03187021947755181,0.001248161867407968,0.037158433270870844,0.029821884081501875,0.0437105362556296,0.045686141575534245,0.0066592014292607945,0.048856229839101005,0.03848744056090786,0.030055874186487242,0.03584465056085763,0.03544634317058287,0.036779032032831095,0.04094458930695823,0.052943666008660205,0.03916184207292749,0.03408878143735112,0.04101121963887859,0.05174958746170549,0.04186335800850523,0.0052635966193144675,0.03530629966119583,0.047951184684499715,0.037415691980731094,0.012403678514264596,0.010363710445911353
221,bb12bb45-2c4a-46dc-98dd-9acbe2a0c4ee.FPKM.txt.gz,0.019474307133153426,0.02759003941575276,0.006172429178189063,0.032135564894136236,7.806215157795234e-05,0.08855751757764374,0.020363148173392888,0.032743797340078415,0.011050868735458977,0.12698480060974066,0.037978393855694285,0.03387182696168065,0.03976737991891662,0.034773130416753846,0.023095501823464083,0.03670859850304972,0.04500211702994745,0.031792434908452405,0.04500619816892044,0.005629366175237184,0.041569721470274115,0.041582947888366764,0.04445691338566273,0.005291101441691647,0.029016508755439523,0.03534347432161677,0.028565490586931155,0.026706096877008503,0.048692262301767965
222,86a3c9bd-5095-4ef2-a676-7c29d9f4db4b.FPKM.txt.gz,0.052885240647794284,0.05149626534226387,0.022857011160066804,0.03170159402312385,0.00017183183186394443,0.03704685967998718,0.03477561973089972,0.044163085843069536,0.06297055708496609,0.008300269816572949,0.04269535295724443,0.04040963749639195,0.03070546920145827,0.039640316179047376,0.01604492231649173,0.03426738839384982,0.04935686121871361,0.04799981257709646,0.046649445763808445,0.018456223536675156,0.044944587829267406,0.05170591195889099,0.04140298335297521,0.010660058802305368,0.03462442186318261,0.03617471228500808,0.03521691702310898,0.027540227913079644,0.005136414170796318
223,bdd8c340-250b-474a-8802-7653b7884ced.FPKM.txt.gz,0.017990209251277645,0.04026779967586646,0.009904316128493582,0.018084056400159986,7.992993036244847e-05,0.03002082331599913,0.021304749356333297,0.0571844185514425,0.02718328100741346,0.0031348126059507937,0.07068984448883595,0.03857843913916854,0.025258383804581064,0.02138564295817524,0.013259412753725993,0.021369954654976164,0.042316164277444605,0.05592715030732927,0.03305646037439606,0.06725187767175936,0.03658243243180408,0.0931800221505319,0.030319666126361028,0.12234998134698558,0.01911700165402716,0.06325414804757723,0.01250259199493912,0.007627329562139568,0.0008191000319426562
224,ab322811-e8fb-41c5-8437-d774fea552e1.FPKM.txt.gz,0.015462205543728768,0.029428124650258517,0.002875246229732366,0.01726287310960749,0.00012243398089999252,0.02271974824618446,0.016073031679006984,0.05107407395344565,0.017540367754970743,0.002441885370189315,0.061415806075923216,0.023746559050575836,0.03379141186744573,0.016706254476974464,0.01055419315921752,0.022821317278794464,0.05436418615841847,0.04659648974906357,0.03338519907863541,0.2113329761729628,0.03949465813793371,0.06093340174454444,0.01842610122358534,0.05658620738939729,0.018172734153191233,0.06267238243229062,0.012996887609184956,0.00851597027774806,0.032487273446088476
225,d3c28191-633f-4e3b-b22d-d5cd4d8686fa.FPKM.txt.gz,0.013871752099672712,0.007908965960874986,0.0016248753618510283,0.020590060976132564,3.2442104696074366e-05,0.268984789979245,0.006478626324542554,0.011274933640468617,0.005613762843969822,0.04874565228068282,0.005256402975648966,0.008219398144287559,0.006025757923381041,0.01163330483842128,0.27743381021447155,0.007310079297402918,0.007819597525378134,0.003852281587112718,0.005869269244342711,0.0007258009937674375,0.004045359414293648,0.0035773151284788263,0.025166804662274184,0.02904647896611041,0.009754791959003013,0.004292087527839904,0.011346144138644477,0.013359861318579106,0.1801395925684259
226,35d82424-20d4-4d27-940f-770d4e0505fa.FPKM.txt.gz,0.03696167619471459,0.032583679362783384,0.040844916600540494,0.04533064579311556,0.00011945674868592615,0.03001247662482117,0.028217008411923913,0.024305581747596536,0.050572936505092383,0.005942515223968745,0.025128106063727878,0.036810588761142966,0.02257343571526789,0.030583020036158832,0.013396586223513121,0.026663874588386365,0.03381376651077263,0.034624278282819415,0.037721891519702545,0.008602753341511242,0.03899324888808382,0.027606590030950305,0.03529001990118526,0.10355043948800433,0.029889258214267855,0.030499398335751816,0.03331787066341758,0.019307594965928626,0.11673638525616485
227,05c907d7-e28f-4f9d-9df3-64ee7b3a8c8e.FPKM.txt.gz,0.02600719272961166,0.04779597370834467,0.004515283027165921,0.03995726114363794,7.602943078264244e-05,0.03242713456338635,0.020659378988630614,0.068933121728951,0.010982110377028757,0.016271014276366895,0.04081014550333735,0.03707232471503555,0.07375952991013036,0.050496824347880866,0.05300963350735376,0.06374376362858847,0.036095956851841506,0.03237291202494403,0.04596667457050361,0.0421657572103589,0.019604306310024553,0.03599501448217197,0.03713810325255805,0.008518563668944044,0.04849501580282063,0.0326726178976318,0.030655137343842575,0.024353325655507376,0.01944989334261804
228,528dfb33-8225-469d-bd57-d1c5ec8991bb.FPKM.txt.gz,0.12743578426794974,0.05539050789694498,0.0076184077260636395,0.04587775257887822,6.990235397065088e-05,0.027243404101464322,0.027656106169003138,0.04128845646746937,0.045821319835592844,0.004452098127581977,0.055106326171576445,0.03533542136050332,0.02443622185291905,0.027137329190085917,0.013076434673513382,0.024061702444826583,0.03656934356198218,0.047113223688483266,0.031185926641469772,0.0353244509892173,0.03122139286265085,0.05063338253407026,0.029903701235752766,0.004882537462483296,0.03525920722686379,0.04690963668706221,0.0220725390520508,0.011255749062328749,0.055661733777241276
229,e53f1c7e-2846-491a-9517-7215f4af2f74.FPKM.txt.gz,0.09498174030406248,0.027267209491209032,0.05940261497408893,0.02963153142164488,4.868758027463692e-05,0.021842385038679104,0.026788758348767303,0.015042877588770669,0.10259491908896977,0.004730813763569001,0.02170317697442259,0.02147505036277122,0.013634606875849765,0.024068328632814367,0.053825592335315836,0.01464947957975397,0.02675462654547391,0.02712148192462592,0.026554693036850166,0.011061371275987362,0.05082955074622828,0.04215864024631472,0.027677281801229265,0.13296317759860987,0.023357755812227116,0.026163565754764324,0.04420028381038045,0.014821835559688554,0.014647963526656533
230,97745843-751b-4437-82e0-31ed8c323e91.FPKM.txt.gz,0.034594488543540136,0.02588452573208056,0.025483695804656314,0.037394940049036395,0.00012349951047390637,0.0368827217544865,0.031115710450156618,0.020125277178578968,0.02255930606459343,0.017805321925034034,0.02370448833456696,0.03828531106050306,0.04273300739978551,0.05496256916241473,0.01708816801394167,0.05189614338062279,0.04706322530537293,0.027394811148864665,0.05456218528187728,0.006353963899816963,0.05803726200177057,0.03242282788606907,0.03735446995612888,0.0015035893823342594,0.04200601008847871,0.029061163477571258,0.11144081173074864,0.06919851246500253,0.0029619930114925712
231,4ce3e99a-a195-414c-a967-7d3795d48934.FPKM.txt.gz,0.08435549552389514,0.03830353788357072,0.029874077237695418,0.034240935227438755,4.7399420097153676e-05,0.0336902073984738,0.032632611269893454,0.025348123176346996,0.07011285271711927,0.005556272570894094,0.03244461661919984,0.035606308056500294,0.023529843181545457,0.035519505827809446,0.04343208855144813,0.027438511914096166,0.04463181630174079,0.03787215826321683,0.03948612984304648,0.011873166957772779,0.05723420665422346,0.05281497044003527,0.040055192649467726,0.012722874329749877,0.033176008347645086,0.03587781818022921,0.05656601969237968,0.01786929994571868,0.007687951818749832
232,3ef6e68c-dde3-4c06-9a68-e99db9fb2a5c.FPKM.txt.gz,0.020358682013577364,0.030540293825263617,0.0054044890369088884,0.02606679879850037,6.71865145635858e-05,0.02635468298263581,0.021873457251814627,0.04012019062860997,0.009354823385587017,0.006951944277241454,0.06478013132704875,0.035507130603652286,0.04861682711892682,0.03139364716945891,0.032449809710385344,0.04496476046633926,0.06026470649358229,0.04882866796632931,0.05466323665884917,0.046637667582438355,0.06032199777346827,0.05377574341606472,0.027814754483706676,0.018800828821190486,0.03076551691564616,0.07336852223166339,0.026318591596355922,0.019557606489200147,0.034077304460991116
233,f828b2e0-2ad4-4669-9f1e-2ef2dd74706d.FPKM.txt.gz,0.03317759306115081,0.04794509852414452,0.029304500678162655,0.02757511251726794,5.765579063392982e-05,0.03926519086617892,0.034505691821847616,0.04224003510734064,0.05881417766800506,0.007303132582529527,0.05504869897352471,0.050982922365713564,0.02909314217253641,0.032864062939358556,0.01277018979779511,0.031357764424435386,0.056385701197976965,0.059186907501509435,0.05162139521069723,0.01829344872841069,0.05658462348274972,0.04863966837423569,0.044829726080102786,0.0019298084845791917,0.027047851578893393,0.05925169928418078,0.02739470017965401,0.014636572796103005,0.0018929278102815907
234,6a508e94-c094-4c0f-85c3-5ea50b54a399.FPKM.txt.gz,0.05263751589040706,0.017930730418980082,0.14198299291275382,0.01654505109858864,0.00026145045306975363,0.018484158980793752,0.01929155410193999,0.009107915821453032,0.12693650195691566,0.006144520175376489,0.013831917362117599,0.014846921126970386,0.008680895187052113,0.018646460838943973,0.18281044617582992,0.010237057137683287,0.017626054271271323,0.017573660399001233,0.01779031170182221,0.00565820713853854,0.04332976754425452,0.026426905078127196,0.026412660630997793,0.09294790416013135,0.01527722725311207,0.017840643388862282,0.04402689567256839,0.011836417841235024,0.0048772552812021575
235,15b1a310-59b4-41e8-bbc3-19131f12ee09.FPKM.txt.gz,0.06854549797239584,0.01534691930086227,0.27782307477018003,0.019493761314117144,0.00011385657620124701,0.018960628273393263,0.018348555120652945,0.005942447280002065,0.1376782726099654,0.011419847111155158,0.010435335453540912,0.01460196695123942,0.007722742498125915,0.018447811706939175,0.08267020247432841,0.010469672175605061,0.021682368088745612,0.014140781136630793,0.018914031441339695,0.0026243319357113267,0.048136179490216834,0.02070978446296179,0.022478089460129726,0.017013147624734447,0.016490123494683356,0.015088136757641509,0.05775845597413506,0.01410804754704374,0.012835930997321788
236,b4824c2d-fed2-4fad-bf6f-797119546006.FPKM.txt.gz,0.0025960443879554443,0.005512512404243926,0.0020598957330952477,0.003386468987769159,0.0001059195506477922,0.006610964760993735,0.003849419002927618,0.00976760385741347,0.0028633290161833957,0.0011145456582690972,0.0077602440266150395,0.006055955399220496,0.006711109053327526,0.00449240080226259,0.001704970120189865,0.0050624660473816375,0.004870105206016035,0.006496631631216837,0.0049133497562583875,0.7372375092050756,0.00483205740258781,0.006906612895737142,0.004982732939768466,0.14130194558304113,0.00411998463638219,0.007071442428023303,0.0034690107549750306,0.003924660665845241,0.00022010808657671932
237,b33cca42-eff2-412d-a35b-9b35379f2997.FPKM.txt.gz,0.023808387572402372,0.04846310302562166,0.009317066610051973,0.01900023384016864,0.00018714750354515848,0.037112189557293285,0.02866772810243488,0.05684170808818867,0.019049547586101157,0.0038788923375084913,0.09040814405605724,0.043111723281557816,0.03251822820433181,0.027248538867508856,0.012401894046323116,0.037480825237761965,0.052763271334290304,0.07687736112410712,0.044577094567599035,0.04905347986290472,0.045605694813609016,0.06731815859533181,0.03675225109046372,0.007128262042435832,0.02554845438404107,0.0774037259970255,0.01872499303862302,0.0067099533221532635,0.0020419419105586374
238,7d9d7119-4a9e-46f6-b758-153bfcc869a5.FPKM.txt.gz,0.033654596303947314,0.02293951523172269,0.02061317050704656,0.04228103776179424,4.0936285352480274e-05,0.029557754359939292,0.0243864446074249,0.02016456789157422,0.02311638690566335,0.020062454413207784,0.029452536518993426,0.03861895078390973,0.05767757129748962,0.04512429925784141,0.016779454372645206,0.04974750611338984,0.056320966396826114,0.030459721816806666,0.062222604863744126,0.006028716731618489,0.07129699241261836,0.03668108357867055,0.033298424720544464,0.0017001737938469865,0.0392034849909817,0.03778311108081451,0.07446834652216819,0.06204392795011634,0.014275262529301419
239,0c2cf133-50aa-44c9-b4a8-5d17ac2f54f4.FPKM.txt.gz,0.043248222592232814,0.02973710835419818,0.020382763190383454,0.017441278341053044,5.1827629892268604e-05,0.019569734087385417,0.02153920790754063,0.029001249450912335,0.036177930131898385,0.007841254859518048,0.06657577679559817,0.022875099000330558,0.019550828333853295,0.020480317695868628,0.04826533479646189,0.01704327390993002,0.04509471310632597,0.06483711145995238,0.047249724656723904,0.07895270561857164,0.086214719600278,0.08699235761877716,0.02663583505709077,0.01890396002089222,0.016228814565182187,0.07114262898216604,0.027191660982077467,0.006760218690723394,0.004014342564181682
240,462312a9-821f-4049-9712-b937358a60ce.FPKM.txt.gz,0.018523227980725795,0.045929666991534585,0.020621951907576215,0.023259411117318572,5.7428988138430184e-05,0.0850481570288523,0.03519177234056219,0.05018846404392942,0.028450917516890134,0.07055319041474786,0.04679982567477955,0.047868793075230155,0.027178402906890786,0.03568673085789145,0.0165872407458271,0.032534528221821846,0.038798622536506476,0.04242080553191992,0.048058905986078405,0.028831563619053605,0.03663369194410222,0.030865155584228476,0.06205805826036988,0.0052521000112897565,0.02675718452499714,0.04282832517444166,0.02847487302797301,0.0233920963429715,0.001148907643351457
241,996415ad-eec3-4712-a0c7-e099ff6df33b.FPKM.txt.gz,0.021025706776908168,0.038867162435946075,0.007691873922139659,0.014132813532820558,7.790156588870365e-05,0.03841511261688388,0.026702061821518182,0.054546931036612636,0.05138837372785275,0.0018523391531430644,0.09184061826349242,0.03024507435148099,0.02407276215931377,0.016684370919278903,0.01085511803925558,0.021031336515387394,0.09045776932991682,0.05859387174953264,0.037207220221302316,0.08347114250032595,0.04325780105781062,0.08182952668484657,0.024691155609086655,0.008798677433404048,0.016742038063862524,0.08336331368864942,0.011703772773570606,0.006645927674859223,0.0038082263749099144
242,09469727-dd69-43ea-b577-6941f597d6d9.FPKM.txt.gz,0.015631884798192303,0.052301486770074644,0.003466313747012261,0.022333697511336913,0.0018977132071813804,0.023226404389625435,0.018649149263778364,0.07031968040372363,0.007751019063080789,0.0029740572680237005,0.101564177960233,0.02924217922517201,0.029423356964491436,0.017681382481619577,0.006026583596496169,0.030204360208960526,0.03047494826607878,0.07213427491345245,0.02880904716699413,0.13487144547132468,0.02569482431084717,0.03804184920315689,0.021971718315377357,0.002411475548871177,0.02536453587073106,0.08478230029326476,0.008488348660448996,0.012278312730565948,0.08198347238988449
243,57b2e9d8-ddae-4457-9959-0d911288e8dc.FPKM.txt.gz,0.0508149290485779,0.014260920256165033,0.4717052169496748,0.028585061151392935,2.407110063979302e-05,0.018897176916560683,0.01821434125459875,0.006702063913686764,0.0843800869700785,0.010100382434994799,0.005466662309887002,0.015345765225549828,0.01096164180925454,0.02231574646422064,0.023076440810165865,0.012976931284298157,0.01366009398994312,0.009787679828077413,0.01599885257532236,0.0013381086649118783,0.02282851468633376,0.010752169604845381,0.017670195399195225,0.0053332420999520685,0.02308034212839344,0.007511323745238795,0.04386233277979251,0.022809793292839515,0.011539913305408543
244,f40edd33-8549-48a2-9fc7-a9313468b155.FPKM.txt.gz,0.05540891904056315,0.013517678351270459,0.37050782025797396,0.019723278021981577,4.688252576830058e-05,0.016451864361417066,0.018813237296898815,0.00547156269425296,0.21541422293953924,0.008904265736154052,0.0060378147496328895,0.011625139019738051,0.006409236290587273,0.0151725430182576,0.016519077392511437,0.008064704045829763,0.013018850073566013,0.012456770501031146,0.014419402320904795,0.0021502917939828585,0.039276691478525055,0.011952256324942439,0.020308022671337633,0.0007769870635699817,0.014813048730013437,0.008639322110713294,0.046251410374335465,0.016012434543088552,0.011836266271612736
245,40d9de72-e2ee-4bd1-9c1f-b5a6df9ce3e1.FPKM.txt.gz,0.05232262893311316,0.04830808376660167,0.013198101949655261,0.02447492283120308,0.0007792155624225868,0.028036011194160538,0.030421791505247764,0.045166009100764744,0.0456990444724771,0.0026841077636485136,0.07526920947901507,0.03756141267154436,0.022759787949584054,0.022460759182340025,0.021678130836706597,0.0223080300972263,0.04036297008971325,0.06890224268333363,0.03349033597625571,0.04897836990785257,0.053074953652835224,0.07938989078409071,0.036461611889438736,0.012624882306003659,0.022812235893557374,0.08004139449203457,0.01931407640529979,0.005825273429342118,0.005594515194531808
246,f4bb4f4b-2e42-4098-9edf-042f1fffea0f.FPKM.txt.gz,0.18335194473698768,0.016481274948783053,0.14116349788093627,0.02805439263537436,0.00022743055308086047,0.011001039564228897,0.01478687121332888,0.004328841416054403,0.17472620805042038,0.004455631836772869,0.0060197366239743266,0.00967304362033748,0.005385404513081633,0.015071835387393633,0.12408844191659021,0.006120144014921234,0.0101965180636928,0.009576641783917414,0.010652075322933661,0.001844526609492194,0.029249519935900394,0.013841579147795031,0.01865981763946145,0.05244266186607099,0.01711758090274874,0.00861577602841532,0.04299872946406485,0.007919464288234621,0.031949370035006336
247,b938ae4d-f9cc-42d2-bcf4-5dc14e8fb372.FPKM.txt.gz,0.05362072413696302,0.023063050647241186,0.022064719233979367,0.05322510798222436,5.530774967100981e-05,0.017333329115761284,0.015028305906195243,0.017246466787470133,0.03626128437819355,0.15966126762643743,0.012159932753822092,0.02404460354234842,0.0322105621585889,0.031754553871121804,0.06929887277399456,0.024525769519028236,0.0180893031986055,0.014673447851424224,0.01958995119650671,0.004822225297897445,0.019858013226810783,0.01939834643499007,0.023727741089302545,0.003812079484559422,0.035618817177357216,0.013957773321576019,0.03235870446739724,0.04378947396180552,0.1587502651087267
248,3db1a6bc-c9e9-48d3-ba3f-394cd2f693c5.FPKM.txt.gz,0.006540056434140749,0.018670996701966574,0.002373355011412523,0.014619195146559039,7.575548653565956e-05,0.011348244828909003,0.008682921808297906,0.04120365064328249,0.006433357008957252,0.13773201970643062,0.02122702160113089,0.018779638817059182,0.0722081822790951,0.027725471716307307,0.3744359288177944,0.026446579228698888,0.017871117935860326,0.018526661559360426,0.017953983663465508,0.014325117027135636,0.012898602057290895,0.02212029844032398,0.01567141653128147,0.019826674094053177,0.017332427453081216,0.022779360352522416,0.008952755210379457,0.020958660422870635,0.0022805500157972464
249,71de586e-9fef-4c8e-9c89-1936e9415ab3.FPKM.txt.gz,0.015778838124047057,0.03326994039138667,0.0055448797793423675,0.015385635927369024,0.0003656944518314743,0.024986134178954587,0.02018257349096491,0.03297114218949553,0.013105036874351654,0.38915364338708175,0.037641996949051654,0.029295697020026254,0.02533969503729256,0.02493199797571259,0.010242120411080146,0.026834232957404527,0.033497747142007844,0.03699316284078645,0.0336351493423506,0.011036489329288534,0.029272302622860062,0.03817751612306393,0.02693847073752884,0.002311655078324465,0.019647381476116218,0.03478657929525372,0.01606581516683483,0.011768408043213642,0.0008400636569780665
