i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
20,dc674030-76f0-412d-8491-586a928803fb.FPKM.txt.gz,0.02697827996532154,0.0262928048770694,0.025918708963467655,0.026252814928457456,0.02635142495672117,0.026664583628988284,0.026992368424583343,0.026542949840584827,0.02603961314115305,0.02671361495066592,0.02712252096649236,0.02611704266749227,0.025737229987173746,0.02671292961290195,0.026103667391402293,0.026368878578579533,0.02558134099612832,0.026394848102329012,0.025683427412453476,0.026238826587384505,0.026268000525434584,0.02603367029307124,0.026656447484291468,0.0255964173941763,0.026574056252935553,0.026554595288654035,0.026499649951500788,0.026903583000866566,0.02621972698868199,0.02666657474318938,0.026499867924540326,0.026800938194627994,0.02579842527279226,0.02596929901333554,0.026463299853740095,0.02610765469127328,0.02559578022584891,0.0259841369216895
21,b30ff193-2e02-443a-9a87-7ab4027bccaf.FPKM.txt.gz,0.02487145328908477,0.026683197563017357,0.02711288997851021,0.026089676364995748,0.0257973427553158,0.025511105479517633,0.02552963746384023,0.025691771068049544,0.026754950421366504,0.025766913539702202,0.025788808771258342,0.026519019433713386,0.027283217546989244,0.026693959312947477,0.026441158266480764,0.026417724206215007,0.02635547826138519,0.027064875556108654,0.026225007720097004,0.02663249044612781,0.0258804953708798,0.02689375148117701,0.025347522093202547,0.027185064756745318,0.02621591796224461,0.025755955071169602,0.02646484139786465,0.02518690445598601,0.025692237701664945,0.025964974731672173,0.0266990624680157,0.025972476639817145,0.027582688232201565,0.026333758265199837,0.026359449636837732,0.026939461995257406,0.027194657698974497,0.02710010259636655
22,23e87533-2220-4b0d-b3e2-43707cb25858.FPKM.txt.gz,0.025163817493951846,0.0264957601950502,0.027128914502665143,0.026421106271724334,0.02584460146694155,0.02539436669146565,0.025434551401809825,0.025826768062870414,0.026688433302645,0.026229257632713204,0.025332004367693395,0.02659380947240155,0.026948439012010172,0.02662699494587808,0.026537099007130378,0.026258858836844295,0.02656382582149288,0.026967987409727095,0.026371645325627226,0.026735320422399473,0.02575608409463591,0.026719752821305582,0.025340400761595362,0.026934227120221144,0.026267350696919278,0.02584983593352336,0.02646777559607965,0.025648431628281513,0.025723576064651206,0.025908401362492277,0.02622614752208478,0.02597790656211697,0.027436148204202083,0.026478207421544206,0.026110148006413637,0.02675234860354111,0.027723330912603237,0.027116365044746925
23,f387829d-a128-4eda-9d8a-10d63bb1ee9c.FPKM.txt.gz,0.025513071363681823,0.026496182701879305,0.027259295840784466,0.026577957913636374,0.025908001748671698,0.025498899661323085,0.025527175596922264,0.02590496802958948,0.026649705128259905,0.026596387568874672,0.02549790811524448,0.026446782282936537,0.02690048908399418,0.026629424673202947,0.026159213512263274,0.026457276788031826,0.026373743935535533,0.026513201003891693,0.02586666996101189,0.026433936788684838,0.025907059142464234,0.026200549274337674,0.025597531279405093,0.02660555582240149,0.026344036145158022,0.026152421590904848,0.026499338032821167,0.025799196972098492,0.0256841337837119,0.026314587240814796,0.026360124828878954,0.02663915096233638,0.027359389285621948,0.02657204587125166,0.02606275783121155,0.026712554364121614,0.027220722814626664,0.026758553059413225
24,5774022a-7bf2-4fdd-a4a5-f9aa33c2174d.FPKM.txt.gz,0.024984525019130652,0.027991755799800355,0.027114094675587296,0.026487614433794122,0.026055169105134994,0.02537633014875925,0.025939539852707957,0.02599058277746414,0.02787040149227519,0.025792486394689413,0.025497745881336534,0.02651144710308407,0.026926533755067004,0.026264060396630002,0.025861453315875766,0.026479798683057856,0.026486331458331097,0.026431354408698166,0.025484033717733973,0.026250577399074528,0.02570243804525632,0.026129938907615956,0.02530186225747692,0.026365390759794338,0.026192888533416142,0.025754424758743965,0.02645306084821432,0.026210759942396866,0.02565546497194912,0.02634261577589813,0.026391861510645945,0.02547350335610091,0.027407334809205826,0.026453971764198916,0.026253130245526744,0.02783394082466752,0.027610487906468806,0.02667108896419095
25,18ec943b-2068-467c-82df-07c60f4ed200.FPKM.txt.gz,0.02751094293375422,0.025743978894530985,0.025223822470881375,0.026317987113636407,0.026845149647845103,0.027896227390556555,0.027096352792560355,0.027307091605112212,0.025239536269696727,0.026433358208749102,0.027491247382363273,0.02600387678529397,0.02545007121055629,0.02615076112535294,0.026324843237805144,0.026342911137169987,0.02587871874691362,0.02599700237311046,0.026330082552610108,0.026077494769350396,0.026528611248655784,0.02602877892676202,0.02745702058516222,0.026114915091694033,0.02645489570280457,0.02666118447601785,0.026107900084128166,0.026786744959670535,0.026761012629862396,0.026970551855194487,0.027131336455189205,0.0264021475678428,0.02496324366020268,0.026188895448858326,0.02656432028805125,0.025560330672955336,0.02450747706335438,0.025149176635744588
26,d20acb1e-7d44-4a0f-9ad4-2cc39c8fb151.FPKM.txt.gz,0.02599662082355663,0.026118545867773083,0.026321069590299888,0.02636396279262456,0.026446465203506804,0.026167775986825608,0.026394498069484084,0.026006778572352993,0.0261832159803155,0.026497593187698364,0.026893721472648586,0.026196916231809916,0.026091975726237362,0.02651111737990616,0.026512017597100562,0.02644705246344491,0.026066191641283896,0.025955137986419814,0.026026118006236207,0.026358861275805837,0.026183367933503468,0.026211437768000848,0.02633262940672489,0.025953854770327182,0.02624578441375631,0.02651380641440935,0.026076985730644753,0.02668075240816381,0.025913395132025223,0.026774689199492694,0.02669234916250554,0.02674272890203703,0.02628692349979719,0.026239912142178766,0.02634245822762489,0.02628270554806157,0.026538727448040037,0.02643185603737575
27,430d5203-9a93-4e33-94fa-aa4e0970989c.FPKM.txt.gz,0.02776930318653419,0.02540948056615965,0.024959427962181705,0.026506418526335875,0.026836265646155117,0.02768646337456324,0.027827413123680044,0.026969016471479985,0.025366827859628308,0.02687259884343913,0.027692700355930674,0.02578432021503594,0.025456152245094427,0.02644990009841933,0.026052724095024377,0.026219313522713523,0.02569601488220881,0.026000090927545787,0.026041454199686266,0.02608486054803173,0.02683808348879143,0.026138280713039544,0.027566573643157895,0.025670733893306485,0.02660403010398653,0.02670488636709434,0.02612698829110112,0.027196723122774203,0.026589768529396044,0.02685084930001328,0.02662737560841227,0.026614529241389098,0.02458974862131372,0.025936774295262574,0.026473789858330588,0.02545416422406594,0.024834858009000465,0.02550109603971644
28,e78e2bc9-95d1-4ee7-a42f-c548715ca6f7.FPKM.txt.gz,0.027596442985703934,0.025362112399070973,0.024692051473142563,0.02637321933235301,0.026732943218060978,0.02796454504685924,0.0275608711071191,0.027449703665177613,0.025274494497164294,0.026705297161746903,0.027977225928262704,0.026041502153229562,0.025711686456126974,0.026049687997926986,0.026474546726348726,0.026208591412042955,0.025675603346074417,0.025722050965052944,0.026251353763135057,0.026372680560585855,0.026927987881795554,0.026091060896852786,0.027797852586370707,0.025440033856805856,0.026508275583466107,0.026793556224027685,0.025898704346159675,0.0273662414418544,0.02654491138275189,0.026568404205806473,0.027079135043820993,0.02661267015763452,0.024673247320527485,0.025866968505378413,0.02644211408078922,0.025237186360471828,0.024611734532137542,0.025343305398163988
29,ac3052a6-d735-4755-9145-80b9f633c838.FPKM.txt.gz,0.0260517100337658,0.025981253654826227,0.027074739122131375,0.026317605705456795,0.02622869004412522,0.025764590300333606,0.025829286299902367,0.02584583375087314,0.026228406669017785,0.026930508747111795,0.026000570261811143,0.026418127300253957,0.026193423500794382,0.026755020185539522,0.026330922769469182,0.026594791537768593,0.026152676720033192,0.026529549696645685,0.026088565236947928,0.026539355092554118,0.02620267533554201,0.02634507558492773,0.026126780228606577,0.02606249949238871,0.026492886676673766,0.02637944751709654,0.02635151368443682,0.02599675537329801,0.02587713575172626,0.026640376439319675,0.025898598335856126,0.027034084546796767,0.026521384834253325,0.026018197265116706,0.026105124514967045,0.02632909277884722,0.02658168045214525,0.02718106455863991
30,60f8b5a7-a7da-4dd6-88d0-97dbf4c3c269.FPKM.txt.gz,0.025268438230290426,0.026755863437503406,0.02733819639269346,0.02632154843746952,0.025706429563177223,0.025150630702080637,0.025612165667581656,0.025459695420625452,0.026865120832458966,0.026333646980662612,0.025452329568856125,0.026606745651576353,0.026834601026057846,0.02680729929140746,0.026158380845564797,0.026451796603525903,0.02642577170688388,0.02684175415496203,0.025802407076094446,0.026660983051951127,0.025669260319392186,0.026348352214802064,0.025349402356726603,0.02669763220530259,0.02637695548270569,0.025881066474543402,0.026667337129472175,0.025921946540669503,0.025748371091756563,0.026264704364517114,0.026395028818640986,0.026154140336817882,0.027401311581244297,0.026384803590292303,0.02625085922861738,0.0270476488453447,0.02770884797332067,0.02687852680441065
31,60a2aca4-1635-4343-81cd-9d7f68d3c395.FPKM.txt.gz,0.027724769406449478,0.025740520259109476,0.02543922338304553,0.026219934682363246,0.02650642533234642,0.02749502720698517,0.027205907511104962,0.02685146997623608,0.025379865770089483,0.026517721640454517,0.027525982666640626,0.02616310654303239,0.0254633737181128,0.0268009519838112,0.026400976410004356,0.026304471526830207,0.025396683553001273,0.02628542038216113,0.026030131146644032,0.026177879967087907,0.026529809773842405,0.026237816685546745,0.027426285015330846,0.02551434318877538,0.026613804463477594,0.026503813265546062,0.026249805747707362,0.02718228954222673,0.026413604901699368,0.026698726161621996,0.026579452486460813,0.026964286849462428,0.024752700384959008,0.025696641030747806,0.026487516192833148,0.025557099227445184,0.025063836062609,0.02589832595419795
32,55adf423-02a4-425b-b57d-2d804a96320d.FPKM.txt.gz,0.02535018689609878,0.025968632658406276,0.026575913555459706,0.026122972992212827,0.026155106947375426,0.025919998221668406,0.025499972124462016,0.02567429130555773,0.026270907063973715,0.026164837162541987,0.0259378708065392,0.02666307908773502,0.02699052734863378,0.026768671863399447,0.02667547018393273,0.026258828506079957,0.026300699358177342,0.026691291729187046,0.02651192471374148,0.026730971063938912,0.02607232279254006,0.026665505475451125,0.025954161596729166,0.02696050129463473,0.026313424682449706,0.02602015405316458,0.026339913915198788,0.025909406108924633,0.02553999412276133,0.02580730214881884,0.026627477951244143,0.026172878220923814,0.02687717762040728,0.026346336090314993,0.02645417099965183,0.026506638430383065,0.02713785274619156,0.02706262816108861
33,7ea958f2-f45d-4549-9d45-07c51eebae99.FPKM.txt.gz,0.025373181925511162,0.02635456672397706,0.027262719888959275,0.026230858144445746,0.02603409535508968,0.025203045192968176,0.02567765629073752,0.02547994159818884,0.026514807019581962,0.02659647939773203,0.025960025843920195,0.026366400501071523,0.026739830471409,0.026833845998048687,0.026103888441459017,0.026522732329710107,0.026324760900053795,0.02676977930346656,0.025849043175682266,0.0266695611128081,0.025904824631100543,0.02637657090732544,0.02549141221196195,0.026445225371568536,0.0265485935420714,0.0261857707833753,0.026457706190630412,0.025769532108533902,0.02576165803744838,0.02623907041964069,0.026198381783027042,0.026563283801829107,0.027435679276597555,0.026289806425658466,0.02650080091641091,0.026705966604054842,0.027273875209624446,0.026984622164320515
