0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
ENSG00000090924,28.151371926495727,27.707796300820686,33.89904213763365,22.470275215831748,23.93117786237558,27.18770603058774,20.6061242406685,19.143730991101577,26.893322376599993,25.7578343880547,27.120376241148172,29.550491722073136,31.17657121004824,29.53370281251024,22.004425087988796,29.322836340361214,26.599310547380714,29.52673743584072,16.601100155071382,27.29257296195843,23.738578375155083,27.04658580587503,25.74435832772462,32.62758728226017,35.566644439974276,25.269201461552644,26.205580346956264,18.715354311730863,27.48369294866484,25.60582134730894,28.413235828763028,30.700826416744125,24.576852971767032,27.988208501372807,27.0817265486956,32.34932104358904,24.830648224793503,28.992349523995014
ENSG00000091106,9.205459080542735,10.079526732164885,11.292678286981987,12.3170338924121,14.744547780667183,12.22928117530041,9.994469602146841,11.854832771574683,13.613118648448044,11.96091195132896,8.38213740552582,10.738932597611214,14.067424147338086,11.650296048916907,11.388353680253422,12.540993185329942,9.993812722476303,15.007682893561178,11.834620709151537,10.01986539767362,10.306523551450704,12.244471388017027,10.458999714305738,11.39310472852508,10.161239319898028,10.833156322819837,11.157053219236502,16.607658520553528,10.58703038713238,11.936234158064023,16.129528900500574,15.604614119134158,12.396502063092381,8.825744967148236,11.673369383405916,12.625316756968074,16.135818750852813,13.228269034325601
ENSG00000091129,11.696632640020722,15.065874288362927,17.20557893624117,13.369039395157222,14.477214153679071,18.607957100673232,12.823605426124654,13.953814437657742,13.285970394054939,11.129766803891263,20.230533068993896,11.738875552416342,13.020503161326603,8.987781969337933,13.44016567465175,12.884995751599941,13.534597502469111,14.884913622704037,10.775040424369662,13.755950917214356,21.87007605479424,13.013711540796141,16.65330501246435,11.446456310886889,15.645056825659706,12.983051753817666,12.651069088444467,12.400698942386652,14.701000473499557,15.446145719581283,16.649833242376396,14.723872093572323,15.877558665927847,12.18702987018486,17.96736944836213,14.952565799266042,13.612458767746881,13.182421987957483
ENSG00000091409,46.929528633266294,40.149540997427465,47.48753904432796,47.87169206992125,58.70365298683591,40.811360482790334,42.25424805143825,41.20706848342817,42.876831370463215,54.90894320361995,44.950448038502955,40.954700492801756,32.51911779153068,53.407372364426905,50.06958018189086,49.18026246163311,36.24275823666395,44.20205909881222,43.27322872525568,45.10372704084701,64.39260170189807,52.014437179174934,36.121459489630304,53.13289963698574,52.834499094312314,45.87629030286509,39.111759895343084,36.191140033681606,47.988120054600344,45.99320247366529,46.09834554507527,49.12876236182669,42.70382892180106,44.73667435630775,55.51710139869547,55.55909257399644,35.49186167556425,43.4904229065711
ENSG00000091513,5.9874885361629575,7.693405439173337,9.475621580129353,8.790445884823692,8.596770925294198,8.443155033444322,9.133899843795614,6.096098662204892,7.235201894618827,10.117961079868822,9.52870933524837,8.638102156396586,7.782793369395247,7.815674896804086,8.665416256806937,7.409001152991556,7.692474958420732,8.557979589069133,9.822620936448404,11.062449722907933,9.419003023830758,9.151601036951309,9.584044807830468,8.072900904010185,8.773883281684244,10.296354180641544,11.148775873987297,7.410824795178048,7.538632702897971,9.198678332146216,10.442101104921225,10.571408789337037,9.714816716745892,7.50143468389688,10.356178806322363,8.765292616509628,9.583037647047497,8.928021823122368
ENSG00000091583,10.64315231476585,12.08706159683674,14.36565302487842,11.133564815976792,15.049485803461737,12.706959462523178,13.799989953981227,10.47780138437513,15.108441172420475,12.34552584142157,13.9149104304504,15.573471119237096,13.802109226232995,13.814642800499492,12.030815376296662,14.76519985259247,18.304958580814297,18.038400046457486,11.402357672788492,13.133773622283222,15.164435962972286,11.074166963898726,15.916569550293985,16.04271007812022,12.775124138459399,9.365284945953583,13.590420176087814,12.399559126540032,8.722640093920663,13.824280683039147,14.782239999710269,13.223499292927553,14.837019945731296,14.117807234268007,16.41680768772751,14.21855330894531,12.423618086810666,14.121594195915517
ENSG00000091844,8.6137361466891,7.076286053948469,9.3119021141152,8.529391214175721,10.7848087791634,6.7552888937520725,8.573542862622904,8.000111189384658,8.330671635971534,9.904682948762362,8.899754872461845,10.051161348175699,9.307431824531694,9.763227534794911,9.602913992241099,9.259510892542023,9.605678298154146,11.518364374948648,9.611751702298688,6.653398750354589,7.8125293800515845,8.865774269534747,9.3208536683948,8.783999493932273,9.384681083077886,8.220502216399574,8.701613067157162,7.195260681276554,8.578152124002493,8.256772979868831,9.177301490056918,8.274764603655068,10.28355864788364,10.592602656387326,8.670853027168716,7.842110730176702,9.443444617799168,12.299513982807385
ENSG00000091972,19.18414267179925,19.703793358042226,22.356453910757484,15.971926891860486,23.61355339435536,23.68980441895048,31.22607911058938,26.375518253212086,19.51740403042335,23.591744827880817,24.04717956618354,23.779843299669416,21.95114148009914,23.961389230271692,27.530866307362267,24.333883103867745,14.491418377945212,22.26674247476707,18.003794307566128,21.735221903844128,22.10078835677342,29.436179693834017,22.085485860453616,23.825985787740294,22.278992386508598,21.24917832796654,21.661802086158,23.65893362940071,23.93772269862508,22.23519959354026,20.177807360213535,24.21698686059046,24.405650835556365,18.918590057473246,19.557877262997952,24.044623465374244,22.17062407471736,26.00231883137816
ENSG00000091986,33.90096900815979,36.63732603640732,38.508532460468885,28.423642162747644,34.504111086609576,41.34614449387561,30.885016492035955,33.800634669226405,25.706456309349093,48.540235309309985,42.451881342109566,29.63962037747178,33.17601339754213,57.974407496557255,34.42045942152115,43.60904305667885,35.192251826436035,37.88636805943872,38.77298406145859,34.68772879697668,36.85479442691029,38.72637611845224,32.892405610506295,25.061527977784515,32.18757312645851,40.234970191582086,33.34378732453816,24.496128518559594,32.78585696844397,39.487705842624415,30.33069974202222,36.4522820025664,32.40444766348113,27.450228883673468,34.907208200922256,33.71917543050763,32.96740322583847,42.27356773787944
ENSG00000092054,1.3026886498790156,1.2531028996017832,1.25874883059806,1.281530541560011,1.280957825615913,1.291501112941368,1.2538097542273396,1.2940911416374163,1.2623331542850162,1.2588128973463277,1.263656574285795,1.241039553538837,1.2612557023621835,1.2414022063726056,1.284283140620804,1.252050512931614,1.2816326459529155,1.262589206265553,1.2838531371307624,1.2983878919230576,1.2719579631763844,1.2696346700015986,1.269071924415463,1.2910100768176471,1.2581077144385133,1.2983697650974633,1.26691435583315,1.2481690454692682,1.3345038070263469,1.260466740158661,1.303649392733027,1.2551610830582307,1.2625056844568123,1.281417656094851,1.283208383175215,1.2769713572532677,1.2786379952761049,1.2599375190221829
ENSG00000092068,32.70189073431541,36.41835315196154,33.709184266394004,29.370650790588638,42.32185333087284,29.796581440084125,56.75935992272989,33.9499830420767,42.00601672357429,35.77944218882742,36.56665109393669,37.34744213958002,40.734368973317885,33.33295896576726,43.404752040932664,42.774659849300654,31.730066415875825,33.509355662882264,40.68102525242559,32.845658544994556,37.41927050110002,43.979314538934055,39.008314793206964,36.36405595668704,34.70087905488847,37.96402257422756,39.78876983062034,32.84602247462794,31.52825875656503,35.54285841951099,48.76353028429484,31.61043152645543,38.17037697374182,37.50955821148927,33.54730801634556,31.994196766746153,35.474301042817686,39.09306503627762
ENSG00000092208,21.90435604413621,32.24458705570169,26.686589161258812,21.186347990584224,25.05648314369203,22.597216663440072,24.70885004070368,27.0631259967985,22.2724771458596,36.75611651141228,19.634600755505364,23.7441213399327,20.29126323474649,23.439506141696484,27.139006072784944,30.87761440382928,23.20432149285787,33.194804904879476,29.62954903668746,27.48381805552857,23.418712402853362,27.973517296550632,29.807058786858267,25.68825733247627,37.34681693231475,22.65799823675729,29.068952160916695,18.047096788294724,18.606292407819986,24.254382575606456,27.223491077589646,22.03296298377958,24.58529289657006,20.593836318382415,27.311375286767248,20.37625478354735,17.50565150290933,25.97737560772981
ENSG00000092295,14.323868867904634,11.248759797022833,12.837710878555734,16.109162502098183,13.074298860373307,15.616422842589781,17.488785960078214,13.665967584761038,15.918623181097544,12.629768143942805,14.891504246173827,12.510586126856685,13.170354996832659,13.178226742296715,11.858889166640928,14.823579246509968,14.14488289513992,10.205873454925351,13.255872095129606,11.044148802907834,17.361148874693377,12.704767369729398,12.247232978673914,12.26292697159435,13.793332400685546,14.731142806141309,13.439738560536204,13.999081402777152,11.364361340008914,15.507817757252017,11.32534912985307,11.399233925220093,13.225153316428992,13.931926063929515,13.749044268808925,10.870361925915509,11.142454930937932,15.155970811946661
ENSG00000092421,11.509982549602439,9.842645585683464,11.752669524165972,12.16447888167434,13.633487469239997,12.09024136069455,14.961935610313525,13.395163242889522,16.81370081226629,10.432083948179612,14.953086379512014,11.531690375378016,16.114952553381602,13.746666205958757,13.173182093195258,13.285172120510254,11.517462176822807,10.000873240925285,11.063264399731082,13.341096435137368,11.517837642845942,13.155876574571941,11.426261085771534,10.338366487604196,15.510532886752003,13.64156604209138,15.399837062567325,15.708997180914906,13.354094338128116,13.166284778895026,13.665965298752623,12.808159208296509,13.600556676439263,12.549306968871342,12.09368532736092,12.886257784416374,13.286124014279203,8.439927302054837
ENSG00000092607,13.441435142821735,12.782713676651678,16.03795077459011,11.027006773661835,13.120959539972116,12.502205519667378,10.877255367447882,10.787770423612216,12.714316330420381,12.526251310795942,11.12757426063908,14.428072265858384,14.517127499225507,14.938538672226287,13.96910247776359,12.709802954609811,10.559531948707159,16.498009064203945,12.221981253180285,12.474874309223107,13.40403086629587,13.695618467233908,9.250653636187808,14.35716148936374,15.41252158893325,14.165382998838698,11.997632282534823,10.081050050858138,10.78974026539294,12.470714979641135,12.60732946545862,12.767896070873102,13.378223162642334,10.95053125559567,13.124517435698216,12.666770658060969,14.4971994526715,14.290961698894392
ENSG00000092621,31.896103106185027,28.615961035362666,32.6589280915974,35.88059603290002,27.871930346031593,33.001902003481455,47.89074997093177,26.781663072994377,36.59488531950205,40.19815068195517,33.76883608598585,29.708560194673122,28.091992449759665,33.23950758890295,25.354600137306655,33.17347646934424,25.31052986129218,43.121035105220024,26.023782214256386,36.128011317124496,35.05770165439943,32.6612772183951,33.535192424206855,34.59596300217177,33.735634652726155,34.29680509896186,25.455572237693886,31.898533240059347,22.886244403061287,26.900097212382104,35.09334749494135,24.91496413457806,27.607772795209442,28.294039852764637,36.29836662495737,24.773855511974546,27.065247673208734,30.659357570108682
ENSG00000092758,7.244507963596358,8.043024158315037,8.012152945192565,6.919891642310368,7.37543449337611,8.821921315209417,8.191909917560087,8.516790535728244,6.34795120652516,8.135990947984089,6.800029598487843,7.417993467463142,7.792203406876872,6.3280631698982255,7.95061596252077,7.930599439595543,7.084301846571687,7.695124961296574,7.801758075931529,7.961184539593303,8.271398590260251,7.427785743601399,6.970677111307762,7.176968617566307,6.910983358027986,7.967673628747854,8.52711847370965,7.261386447089216,7.670918213187727,6.038958985714527,7.578566759346783,6.167883525615208,7.823756707248028,7.520261100908473,7.067982884316647,6.664116524428733,7.138741021087032,7.456919826701748
ENSG00000092929,25.7855398951516,25.39465949182608,23.102825635670456,29.019227341617647,33.122742339854554,24.535985986049372,27.715031685498012,28.16631518403463,31.53748526797197,27.457282158085977,24.261380036792854,20.9382103489726,37.759118534142736,35.384528341267796,28.35235733733369,37.02225114724759,34.11882328254265,39.772981088591834,26.27289744241618,37.81472280730816,28.22345776646523,28.290224168167956,19.736242491840603,33.946035603146576,24.20535068947268,28.49664988798321,27.789561630398943,26.718753139171756,24.50624142294135,28.22317938514141,28.00868803105953,32.03211415603489,36.29597588114822,25.878242316729757,23.50471407648486,25.34111145490017,22.42734236230315,25.309301638149638
ENSG00000092964,38.57603957804738,46.66965234705234,44.831801691395434,45.70160362110562,36.56060781352149,43.059308083004694,35.59019066539375,41.753150391589685,44.34305620688429,49.57806055171413,49.398921234378236,41.07405619338432,47.71566506204292,61.578994625598824,36.003072888467074,25.639806215910863,37.06266215529179,48.49490514355235,47.497114598661085,34.066940411899324,40.993127159451035,37.763436486076245,42.86890414167529,41.28452239345243,50.26533368678966,45.82600498270887,47.54693865993512,53.08204448281201,51.59235965978945,33.311393797068654,38.403047614789806,41.486581261291704,41.330592560513274,45.91924223522095,35.93577986366933,45.12333350116074,51.97327811228379,53.6740129091453
ENSG00000092969,17.118892331809644,16.804060978941372,17.31133401233134,19.937542592499188,20.192362977529932,15.800704732926748,18.117407432941512,13.034075585931385,17.940462700400094,24.31054954289365,17.364310282735655,18.354237885864734,15.104864178296813,24.951968597336467,17.862485306749576,16.670448365458682,14.746629574610122,16.135192313022003,14.93738859862748,17.219526604945276,17.959228329729598,19.050405898916416,22.369917459792816,16.964655068408057,16.778064927352652,14.983642461663246,18.447141696800657,15.345961788522791,14.761724678456577,18.597111469437984,18.15864773761542,19.909866457558397,17.1106251694754,15.432449353489428,17.74530967646853,20.704437522669647,18.109139364732314,20.132645312136038
ENSG00000094804,23.738391930370568,29.234810420220434,20.10593762225659,21.958046110247977,31.409935471154498,36.261526116500036,31.093729103712633,26.15446171409429,28.215876074073993,18.154200698212097,27.518016496442968,30.28645769087879,26.642258616685776,25.84371526153977,32.356443955956586,27.374327822891452,28.32425935887227,26.0082809694017,22.096366526552085,27.908351258163826,25.39741818166263,23.927623005187684,23.514498647467615,25.01254371608561,22.53172990913328,22.385339327277933,18.965102665488107,22.211423702485174,25.547800423333776,27.030952582388554,26.43624275959092,32.77552748673599,32.22679155653966,23.399053537448044,25.499033383553734,23.920304927527365,19.146601989677244,24.743138236587495
ENSG00000095209,20.436266316131135,23.160817647675547,30.40714870976262,20.613485362188257,27.767974863296374,23.414282645181625,23.24697632078685,21.15298253581358,22.61551031469059,19.125522967311593,25.377109978136822,20.06267364386359,25.699477708228418,22.21541038224618,27.314255866070425,24.23430639501116,23.257260419290688,25.675046723817463,22.412469543428628,19.99527430869153,27.86237341187557,27.531195303796157,25.615397308181002,22.716639723895522,20.769304649513263,20.552957275740404,21.936837693437674,23.867182754094646,21.6529822999695,28.707605871468623,27.615003993897105,24.16184310492119,30.32407278760822,27.22953942351687,22.33945438161301,22.187107819993585,22.791633003718378,28.71937784922508
ENSG00000095303,17.97028932333053,33.11694516534914,27.67953889508963,21.31880508089605,25.638741501279483,19.024817943045377,23.671989783992224,23.142969913972262,23.481550740657518,21.634762630617455,32.264612188603365,19.491571101996783,25.379853833334977,28.027114765510778,19.783805058549277,29.42357849135329,20.30029843366501,24.705525099421518,22.1270757551829,17.345400861878005,22.417123198931645,24.075809391905494,28.241713889426798,24.133818604647235,20.998089546652444,21.975150540542987,21.58208522650309,19.90982760868782,25.788709336647674,25.65296809940534,23.319533717669614,23.666826157501248,24.932713285058515,27.10271825266465,25.73547607526628,21.692298149233206,25.94074118614824,26.871659532849712
ENSG00000095370,24.191897114770608,22.103371058635148,18.76848359517483,19.65611360066397,24.075475952401522,23.8071266309897,23.71988199873343,21.545088210947544,21.199501496401012,21.070249294974797,24.474168399048338,22.75066443161132,24.265385873068702,27.560483322821465,26.788287643575874,21.583841616324566,17.16707079977161,24.03599968428444,19.09121681206797,29.193799617666247,23.911833941108263,24.361755435283197,21.431905830003927,22.72404170981852,19.097259402990858,21.658343057397666,20.657475176737307,19.957968135192484,23.89791647222632,27.03982129129888,20.59662156624677,16.780503674769054,22.326575328069584,19.745160052997903,24.002060396535374,22.01774154550675,26.181234153125573,19.412377249174483
ENSG00000095539,14.618525819106537,19.469566253748415,20.91856178926215,17.64625362024288,17.880445168819946,14.45461938654187,12.27168211929753,13.671884343641215,18.502249260988958,14.014809931801272,15.13019590622596,20.89599158297107,16.640809948733718,15.952479728208612,13.996852296181647,15.328053799429576,16.404023725624814,18.570831844843937,13.110753013285882,21.762674505771734,13.722840887539217,18.33831924396593,13.25637217986321,17.686303704806473,16.416984510479992,17.215693992961114,17.22221891033357,9.947734192624543,15.07368409584316,16.949379898402306,14.234694424478882,14.34641096533029,19.298843350287214,16.491344994671117,14.613319621943555,17.852883074704664,16.552926723660587,16.068225949138313
ENSG00000095739,29.42455882982071,37.396626248369195,30.30666794355495,31.24039635593212,31.57744304898025,34.59427782304525,24.840223820170507,29.507994667564326,33.17777848318248,33.14403322000184,21.54897193382349,27.429170835532265,31.364239060067742,33.45578803087352,38.11874621478854,30.33020255902514,24.02690024622371,38.40091716863319,19.94096914983231,27.669087021116933,29.234664541499093,24.380686924161207,26.134627790172008,34.6997351705513,27.88116335327457,33.330274660229804,39.68742202847331,29.254667869204987,25.00877329991378,27.97988414571818,32.3520611887064,31.309241180076096,33.664192934122184,25.880725323948692,34.60371835008839,35.47116208495724,31.451147974806556,22.90946452090515
ENSG00000095932,7.039564504890667,6.716950594878894,8.568513179824619,8.585798298475245,7.167425738591082,7.058672695338013,7.69651391556219,7.397696792438642,8.33729930087943,9.229143941051491,8.361219511624999,8.30029923216597,8.51752638408805,9.786648023040168,9.361152558177356,7.823175450995385,8.026512187766405,7.0370858529704226,6.9651770497919525,9.536147754625844,6.769049960483634,7.720220012742873,7.484630188341643,6.946691327411568,8.310631659919142,9.977891285214024,6.932954373355454,8.377461931979823,7.405525689287025,7.839910083918099,6.868561378788544,6.294751406778087,8.47219451590615,6.515083208709656,6.112782607246037,7.9249515028099,8.614247745524885,8.558176367526018
ENSG00000095970,35.32387134552689,50.12469111854645,44.07056509533501,35.64951179997596,42.293810431861026,30.007389115992396,41.803011494085425,50.42852803113097,59.52488652054469,56.53594412998451,48.52412062908936,41.532286702142294,49.90321241752607,51.74524212791344,44.86120152767982,40.90770829559575,47.09992928296208,46.52596555279113,39.11957697275128,52.03555687675926,44.40641993711805,51.45955220075136,40.16614454427652,44.944142128879164,44.88882773319203,35.432991450734306,58.153289751582726,37.49047375133429,39.99761939435607,49.340812811266225,38.700470555437484,62.437822793014476,48.220574527365116,33.613093216425526,47.83911892105413,51.345321815879664,54.570583998974485,32.47043799809654
ENSG00000096060,26.377846204253895,27.108488697637558,39.20368816572897,32.79249748182829,32.30580981861541,26.955696415183883,32.74284592334745,34.518709856302614,28.493652434453203,38.335326062319226,32.189954124508205,40.21153865394277,39.08618109056195,31.668335059252033,33.30347677667493,29.224281473057776,27.891454192997994,28.733446595475392,39.90382404383323,38.146988996640594,25.104735340637475,34.8232446869992,30.654535526875975,32.012919481521564,33.43844789164161,30.720146078664516,38.561156982326175,32.92471193608405,39.6265860455984,19.383654726000746,46.461084331195075,33.30181487522512,36.54927784744519,34.973263526298794,33.26537815899125,28.278171417934615,42.145618576125884,34.22271993510671
ENSG00000096088,27.798783385755527,43.29546037539569,43.707098308405136,49.18463194865674,44.441505295166564,37.84367058162225,42.38448236043642,45.30576977696077,42.204426317064986,39.75701708647686,27.7065836172267,32.77281100392551,50.12509922665639,41.38053779687586,41.99417286683296,41.864133136901074,30.83922633425718,47.05975688007687,41.91516520328302,51.82873729736667,41.38398269099797,33.54129430733615,36.33473436720482,44.67647220400652,34.5824363719695,41.40440372996555,49.565655832408595,29.91143657348515,31.307114104514635,39.0287349389894,53.521774182488784,51.9190947110638,38.31345665411509,33.046919603529766,31.534079494686488,42.29067132646191,51.81541774070273,42.88665093351101
ENSG00000096092,46.88114293869067,45.11356153543594,59.87347764356071,74.04401167501501,53.64443247670854,44.40607458717107,52.665423906500635,46.55261170301982,50.483941520776696,67.66499736994054,63.01095794598574,50.69024683253464,62.72105600615105,50.94325084291488,55.31948887966461,58.52888651296724,59.72941278398953,49.396084123007284,62.14988714198234,48.882341756043616,54.76413088586127,59.86976789827108,49.336705281064994,59.141773669593675,36.979022589160365,46.244133921476,55.26400020337289,60.29532947093023,64.10017381661886,37.86096048170471,48.44203463716986,62.24362316042095,60.942627493343664,49.41736346515944,54.79312524986846,69.96017783993112,51.38672684814741,68.66837437884016
ENSG00000096696,42.50260633192221,60.40120537338845,62.09278259836183,46.98024922157199,49.75811945631447,49.37963913382683,74.23341294189511,61.018820340690574,44.76602368350157,53.15930622005719,63.47094762402571,54.315844482184694,56.30069435928003,56.61991596178324,55.48921880984899,59.882463193424684,37.90619771260174,60.87030582363793,57.46870110713174,59.264779316214145,61.72346752746989,47.64806832580383,45.64425033061796,51.35109201778603,61.158074227649706,61.82549662996243,65.50511758994884,51.339470186014964,37.587782686091174,53.30948917917952,65.50303405931233,63.461384882377025,75.3355932958629,58.644371251442365,47.90655538340654,40.822765648354014,59.2800456700156,45.062571906701535
ENSG00000096872,22.402627750911876,18.352740332628983,22.14185062298382,22.140832842347006,22.100965135557658,21.56881181924412,22.935038868226282,18.00315211998809,19.123409286620564,22.41334328424857,15.147154550125308,12.699215992510831,17.066546861893016,18.901386284292922,21.605842715594214,20.05496505690323,22.4925340651931,18.76983172368611,24.24168325601751,19.03531300362573,16.08720597602655,19.683608475691848,18.215926037642895,24.250951253968143,21.493524643489195,24.302833240259208,23.519264938853404,20.400578848656743,21.244470677507067,26.175045657872023,23.2072314093355,25.764903573966972,24.56280544917552,19.818315436027298,15.825754184728456,19.511924662990445,20.42454101322537,20.18859642445112
ENSG00000096968,23.510353038366283,17.071706717967732,22.341353978720868,19.424569976591872,23.08802709347619,23.085006194312513,20.16947681819785,17.61472303211313,20.815901179303793,21.831735460774265,24.275109965203498,23.34073457859499,22.745723963853518,17.811514037961985,20.232942499884295,28.107896033378832,28.455937328660728,28.45314975691169,20.25998691487043,26.52038583001411,28.96614245562023,25.045913746090605,18.011070706198062,28.44212388309451,20.322799730325258,25.593713803790205,28.29576771790699,18.321318974267825,18.09425181735418,23.727745210577734,18.68294024612247,22.722246576137167,19.1062159255617,16.698865167691558,23.824304907353053,17.88706303998949,25.399856801507195,28.43885299225502
ENSG00000097021,34.309636924870915,36.380523117485865,36.59967361446635,28.602594964663965,30.22752528485661,36.83872074158932,35.297090083433574,35.10732689895312,27.731675871939718,34.5654869564281,46.340448111822525,30.46923882370977,31.967221060392603,33.88744257398071,51.719796567673676,38.94104169235468,34.62097784971808,34.22650592014279,43.17186766647856,31.745539793321537,33.58057250141479,39.513721374526945,31.825009710492296,40.686361319787544,33.453551060013844,25.12737617285464,35.78305571088647,31.071178363795664,29.686959920771322,35.221735497968474,36.04657475669813,45.57672287674174,42.96971965307471,26.203957682334696,45.04425311008146,39.52990331106221,39.097368255323715,34.03910435611023
ENSG00000099219,29.915033775133494,43.46272769964986,27.044316991111415,28.53036594701185,30.53959442744212,34.33549562566361,43.01049864028508,33.35228098002906,32.0932119472613,26.968143578681136,32.69838006550853,29.483041969329893,38.46780514542112,37.4448776504658,42.58438632258202,31.754251267719614,40.055714319828304,33.06700413773975,37.56846189491316,27.769487254605593,36.58717595963011,37.47321131309284,33.088134656994285,37.67854943436024,39.13908734779555,34.41030445543324,35.85364025765205,49.82210032494023,32.19616521412605,31.58858981878673,35.3381994052328,41.14770058271215,31.044883019789037,31.190108446277744,30.5316894683948,35.38683403246319,36.837385992372376,39.34775255951424
ENSG00000099284,27.821143030511205,27.886539139239886,35.310867459295395,40.19149533654712,28.223938622988303,43.1397560312638,39.29943295399751,31.907088655846298,38.83052807259889,34.80528070150122,35.50813930616017,48.04919978158225,28.96365159198472,38.07268275969834,32.827923191495564,37.37553251465881,37.47518259130911,34.02290411445521,33.3440661445087,38.70573919849378,31.10204556257054,38.31200906014025,31.218241615119943,22.959620153113466,29.680765383762868,39.672085076364944,35.517409268997284,37.215369864707675,29.981561344647627,34.24155262084822,41.97889496253352,22.66344054163632,41.4145217213583,31.28399738370863,37.86188793324834,42.209628912321456,34.58827694217944,35.84510935479845
ENSG00000099337,23.01504664489858,29.6807502310555,16.993706470120586,23.834067206939796,24.535682665621675,25.25569301891142,21.999213267499048,24.525783580223834,24.25574770427358,26.545093048102103,21.066055820099518,23.766374543752228,29.94222482398811,22.81094433069297,25.595632377236655,25.295154687412012,23.975152616533272,27.719488092365374,18.888192972388644,19.731384588620767,22.815754208681806,23.945307866092307,30.79810566058967,21.49748382484799,30.44199718073591,25.538505289147604,28.261132206234738,24.83952611677628,19.442303947423337,33.98527533074558,27.241147133199643,25.6875644286398,26.665804196220325,22.891973252220595,26.06637007098782,23.653999710097036,28.98214081288902,31.778678193609096
ENSG00000099338,4.87814301418104,4.854352041961752,5.051452583074725,4.966937122409858,4.539897391846433,4.741223099519898,4.560958463255434,5.890073293597108,6.120408664970785,4.460196198238463,4.987694348989063,5.515851825197188,5.936605522422801,5.849057680471716,5.146862793319993,5.481131186758818,5.297264746345972,5.672626326202466,5.494404403389482,5.144026496491312,5.072209671756298,5.151053371817606,4.872875871451996,6.252290748431034,5.237047042339027,4.612354864455748,5.182344556145916,5.110380621725583,4.844458969571879,5.2088978815468465,5.794308111480268,4.847312009950953,5.096103376619543,5.8299485860984985,5.004468859650026,5.1167147357405645,5.2133506816529485,6.058242557140287
ENSG00000099822,6.148697559237666,5.979463767699106,6.156696204470549,5.85068335283101,5.7669395504479875,5.65025003747951,5.43930390460581,5.192995793059375,5.331074664550855,5.233409709685078,6.473513302149829,5.024266257312937,6.002671853050953,5.727300349909714,5.428389855608037,5.839953719094726,5.993600758077121,5.958943899749703,5.106864474944558,6.8884245561212305,6.25244028348563,7.0421490295543805,5.773009697443539,6.201087667880568,5.031577384685682,5.228681352071507,5.1111960639920815,4.475710586998417,4.289180577025697,6.200053706001952,5.508002233294183,5.876185933033188,5.797472060131251,5.838531010627412,7.049656124918711,5.867060970955195,6.534749298990947,6.454325972508811
ENSG00000099860,34.79221609071065,53.09797742880639,51.52621867157607,38.97571605512263,43.244027930572784,50.34618964869787,58.08207010920311,50.435216845388965,51.46150100078001,45.05966536391135,35.00265116960922,50.95948084186634,52.10061349931115,44.65376051402933,39.7492379242913,48.77434770332888,34.1720698743898,52.58572537377179,59.172087777436516,29.37819035967689,51.909226973347245,56.86431632760234,53.74413934647369,58.544352794435326,50.900313897186535,51.740451181685124,38.01866584475733,53.55255768558953,45.15887427731273,50.98673278226048,46.16307260302085,50.14027565405616,49.65698207090593,49.443727166579286,53.78910589262482,34.68859169908263,65.95084810359677,45.53344778429558
ENSG00000099864,22.39441409624211,19.92845877411572,20.006008972614776,24.1293852397025,17.659087440874472,19.34510674687751,20.33578265338827,23.61483145560941,25.109598060936023,21.493698138582406,20.8656303803921,21.73329170314146,28.484353918460837,22.090757141027265,23.628361436710357,21.207572242941904,21.95254034742566,22.25278782488884,21.704866315906635,24.629089724400313,24.817138533617474,20.86514305286406,24.046072458349272,18.881767601398664,24.858229945323593,18.49008545432447,19.958610624936966,27.01578572202908,17.712387204895304,29.938240580295087,19.78365634749366,25.05220046223398,21.889992502072317,25.521259723931763,27.134818870764818,20.351125335744157,21.27454249730692,19.914735260365667
ENSG00000099901,39.39429298952552,50.3276833623116,46.02080320046822,43.96803292175216,39.454920041980074,55.247796011717554,52.87414047784076,39.72930855320091,36.58536514046431,48.01136791388531,57.1269186684446,46.225235094809946,50.1613407876277,56.55289741171721,43.76679556802325,41.822594725873486,51.72281173130342,44.04346971930278,33.94198764846647,46.431261759019804,46.744583312565254,37.044566799837895,38.60284554308524,42.65208897933702,54.20750232692555,39.48079237656944,38.646984472035356,49.31093894925337,43.85705038562207,45.758119123780695,36.63031978469931,37.08963515661914,52.407822598369016,40.342827322653335,32.56313001084742,43.158224296509125,36.64744217188982,39.9884985090823
