0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
ENSG00000006128,1.8436093654973802,1.8734945870788204,1.744655278408157,1.9479749728229423,1.8102930994483215,1.8624928845799957,1.910020962519241,1.829651427996223,1.883311491631794,1.8977997892686955,1.9209558160095765,1.983132367506689,1.9562069615937019,1.7735945771832355,1.8336433851101785,1.8253829644079274,1.9360829335466678,1.9303255924739444,1.8131430924121181,1.8193719462536833,1.765951512099433,1.776282079466525,1.915612487488473,1.9076585553560372,1.916701511243331,1.964555175587289,1.7886246077467969,2.0028701933861366,1.8557677870666296,1.7377234547118783,1.8716930616523582,1.8312640944488063,1.9069530084817234,1.7249755451883593,1.7540741115227112,1.7908384162972475,1.928930961598881,1.6701980202412081,1.8279508368057684,1.7061295898103521,1.8479371510140048,1.9044671723510918,1.8382622678314688,2.022869623658958,1.8414211919141479,1.8282133858721061,1.9606964001457836,1.8424309390118634,1.8080645018902421,1.8703343027093442
ENSG00000006210,28.56656390403749,41.1990365706559,27.560747901278532,29.839506123592926,36.521651383152715,28.929273659186695,32.744164045678104,32.0368733280319,36.3592170006064,24.39181784678985,31.800766240817644,22.381809754742083,30.79081663576559,28.512134814086714,30.714075560675425,24.73453159080305,29.855752190471208,25.730311855969855,27.40146968515978,32.29682374922611,23.9701939363012,40.822350718516795,46.7191622860572,33.475836469197105,32.73729563002303,33.947196762597095,33.31025114551656,40.18552497558146,28.398942710802697,30.33120671290338,30.248355554509107,47.16586157061499,28.499323614304288,26.34444017195994,42.024030812929325,34.5269163273442,32.615884431826196,39.5950918495845,26.358727722507,37.076823284156966,38.16806559833402,18.26878409369123,24.172765688903315,27.95968801629398,30.20849204944657,32.68670109814441,38.05122096657773,28.539146895816003,29.026671462757886,33.753818431869604
ENSG00000006327,52.31735817756836,43.62734002724451,39.191611420533334,38.76264202083661,38.6854553565547,40.18347314205494,50.84295512627227,23.7194974702005,42.7285443258453,40.48159690699063,51.260411069662354,48.461988208487405,32.96819318501394,37.04269478642,49.310998279258584,45.85172121383637,40.50049663066687,39.85944987641824,37.74155235568107,37.079757817149655,35.504657007759604,45.3065015342669,33.82636231361133,33.12722875031562,51.77504503966157,43.44779647651606,50.113442483029814,37.297628039428645,44.75458467212002,43.50220863633346,42.96519152642435,40.43608872144276,38.89016375123634,48.18633669352679,42.21128754800558,44.28231390497749,46.406441373746,51.15525693718518,45.812808511597986,38.350498524587735,51.654704879395645,30.590304832621797,45.39537521894189,34.77303762491188,42.14617666580212,38.23870370905028,40.6707851238542,45.94451387260235,36.9834713027576,41.64224288374651
ENSG00000006453,29.588385772061187,24.27285859871771,31.662779274862004,38.15911459407556,31.414939788895524,28.1140851177817,30.921644848789292,37.87996818618426,27.97658852398158,32.52175468594763,37.65516579927847,31.818178431199282,24.297854163465804,35.954860957027,31.25402203738316,39.44889474293953,40.71954990968204,29.620847070716657,39.97322065979914,27.110676866409392,31.513305736633015,52.0341861641956,39.40297897776374,35.81949091576911,33.19501272231213,37.52786690382598,31.810100447312422,28.19765987034701,32.31296371335794,36.275410301511556,37.082858225876755,34.204479318584006,25.718160387599198,33.63195088347766,41.3896368291988,30.69214303195864,37.40979551012599,56.5793782245932,30.177879519923973,28.73157354435932,31.13119201062697,30.60430338985175,32.44996696355566,34.09596967656531,42.130746791002124,32.49196559905165,25.269796307826883,31.389456531585154,36.26422703240862,40.3759946023954
ENSG00000006534,23.05174287705582,29.888619280707328,31.54276527412005,22.78454565345321,24.47609334142443,25.17613237950592,25.066301946611333,28.318042176270655,33.62707505586147,25.549003483542513,28.770055592915362,24.017203255610205,25.251510053352014,26.243614395595497,30.300150817454714,29.453509040312195,27.364014815895352,19.06759457404594,26.976808612322863,31.279901926030902,24.140722172850587,32.530677276554805,29.120396815973635,29.573180991287945,23.642622073863965,28.70343589841668,24.794249186388143,24.693904104326457,24.575622314530115,24.50818847167025,22.10275059930148,23.747813698527274,19.248680717756063,29.468744345917205,25.24688332533685,23.740905948160773,24.72744334325849,29.34179311509142,30.57626289056264,29.95102923366068,28.596706703643882,22.0563470668254,27.804074633688177,22.936505286493677,26.260851955480383,24.412498815374285,25.136074462477623,22.478411141147873,28.94885822655626,34.52182819091378
ENSG00000006652,22.979200109193435,22.72054398801029,18.00365872707303,24.2582438280032,15.618663531695535,22.05424722585408,26.79627207986353,16.736130104211846,17.314434369638207,15.895123208314743,18.646423720945272,20.08608624779929,23.463845640116574,21.390340715774563,29.12034753684652,24.026703187344403,22.578593555195244,18.484522443510585,17.319318291743304,22.36696185991155,18.966281605989717,24.875945989189532,23.893734994582033,20.61709546456666,19.503652324020834,16.111054747647895,26.106188693861178,18.678573253062794,23.899911449026227,28.06834304342491,14.760059581750063,18.29025134564323,17.355715009528804,23.26037480386957,20.477168885659566,23.765945387617098,19.62836783278877,24.468590957914124,25.17958956989361,24.445272649519246,18.674973947119096,19.703838929419973,17.325709685010125,20.491620774693526,19.75684897666836,19.566801348468974,18.460340011681392,24.25907487914389,19.673755000050914,26.622647317655986
ENSG00000007312,19.63802595285106,17.586179900077013,17.382930840407425,17.29070946183601,17.965981589498448,17.5138380230402,16.87032805532811,14.626002254203545,15.65181907422977,16.857678114769957,18.278176907550716,14.740679795793943,11.697122538114876,14.152882615526659,20.02097973581449,15.305650668678798,15.480531549905551,16.18088283475524,13.301215554516181,19.377969931152872,21.222954451345707,18.80696977415606,15.87032991011333,14.660787139280773,17.526153924966174,20.319224236017583,17.01641148590335,12.540440718895228,13.03923679974997,13.971312638117585,16.44569150105772,21.766361127803595,16.217879209533965,15.694430487927256,18.494261702945046,16.01369318366212,16.749452945315646,21.43460962784298,15.890530254569153,18.069846312375123,18.893553818521543,14.623257432200164,15.419261098020215,15.196149048749547,13.101226519133702,13.951459562980896,14.00357363766666,13.984752244040786,14.912678980052025,13.717162234377605
ENSG00000007516,11.782635803625455,13.465849543565861,11.014779749831844,12.897766978462375,11.47370468149461,13.447355399058786,10.442309492584466,12.436525675205605,15.159826666128593,9.695409581601968,11.305504121369717,12.234051215337962,10.16116270456638,9.141805681129162,12.50176010588398,10.729073287946322,10.902275105142271,8.799587465936364,11.08346945249486,11.580893609767227,10.075083121924735,15.041106977896412,10.894743858033408,12.337940426947108,9.429976060680737,12.053790885301975,13.350870690592139,10.142349435735818,11.745161502000295,10.727136001535689,12.098923495120166,11.644947755234861,10.291946995891806,11.293380661578302,12.269275655786132,14.365828796040045,9.864233442805135,13.461774952079193,12.10697320221094,12.529640679119844,8.865434491808847,11.164977371968567,14.041516331090413,9.888432530854516,11.418988483567702,10.08246982114504,13.123721433339117,12.58487388971581,10.206252962987987,11.834888368180948
ENSG00000007944,31.15360277607303,23.44900953108743,38.340104601437865,36.483513049696064,35.27617052468023,22.63389676788893,26.75982273871828,26.378016498798683,30.49672220949134,31.605535654183512,31.65033495611187,33.01547302740913,32.432131664575415,28.410847151752094,26.559837080912004,30.131581327450725,27.867389288824725,27.064254891227034,27.877441895624077,33.79595317704444,32.9964690242139,36.747863456741946,32.46722292098035,38.16404982467674,23.447151157236192,33.562793135149,31.911341572719348,29.180694872896055,25.35973628361861,38.7103684530444,32.450159523032916,38.03729392051079,21.563234747057244,24.27876980775068,36.25663425494971,26.249210883275225,30.443056746717602,32.033860166442885,35.79210742757172,35.9421210752485,27.257369399701716,29.6760055704415,34.0336079059296,28.55309316166952,32.21037251532374,29.359046954288264,24.255178450305504,32.95229710535649,27.154344331990828,31.864423453748735
ENSG00000008256,24.646357633913965,21.7158297932074,23.580416006423444,25.067163267956083,28.15416328647451,33.29770549376318,24.491934468534886,24.45166087028532,28.87601834409493,27.45957138572909,20.59093579410116,27.637322597806087,25.107737070880308,25.691094950317776,26.41504029351983,23.658331054586107,24.17699692142985,23.480289557169844,26.58206230109493,23.356040725976495,28.045785924785896,30.001788374829502,27.756182385879608,21.37514257577271,20.71953599685268,23.968414814365296,21.422750467102535,23.883689229526194,28.90206163602168,21.05484905464135,27.058470214950372,23.67892026294833,31.980009093426556,17.216390636484654,26.049650065052397,27.402084915806583,21.993721453795374,29.21212208921119,26.86895977627942,29.388341708549905,25.123705296553553,23.133548005067414,30.582000540517235,32.03205502043066,25.22620855537051,21.979757921825033,20.794749409795624,24.502984700377873,24.027036399460147,26.173705411642253
ENSG00000008311,14.312096445018447,14.235897877712354,11.496005993348298,12.694320589765578,14.938615569568475,16.55394483049256,16.820555624153197,14.104920952405777,12.884142525811685,14.161965087938592,8.878596990906303,15.58931915883629,14.65518211643697,15.02065857514112,16.375578606872352,14.335408946536884,10.470143547269762,13.863958245210256,19.542217290002025,15.193246015443542,15.986888823006355,14.596422130508351,12.422356389039631,12.994325652547412,17.229335765096796,16.243936637711677,16.02437813724679,16.720438777737222,14.136870085944368,18.04760460326219,15.961908999746182,15.24929319390675,14.066050101538336,16.77013919251832,13.4381289493596,14.226303504930378,14.002437478976777,12.406356517618924,11.996143018426682,15.704653666435377,15.139371048547853,12.494576097422929,15.37064374881803,13.837748080847598,15.625163060092984,14.383699236501725,13.049780233444244,13.890032898248307,15.460559657646373,11.968646513703627
ENSG00000008394,49.06952278910302,39.70997796915785,37.989007502720646,34.372902258512894,41.002759402470275,40.87231354463631,26.991618053604093,34.48880799316401,41.31665996635056,36.913373419088956,43.59289328515897,29.712764282081405,37.892215270398594,41.121266986747884,36.770251364935355,41.86217992292091,42.70550444847918,44.83586779586379,43.106155406843634,39.23507670998161,36.603231487673995,52.184873390884064,48.32204322019318,39.47600688280928,42.50589214500079,26.367046047418413,49.74909901115198,47.06634608461087,42.47135358821426,33.26568307464287,35.726902304491524,46.2940308037757,39.552102342106025,43.25335462442627,50.475388532812644,35.651632429174384,43.14783728163345,48.09882767934687,36.82701514018326,48.87438181039963,38.800873014542475,38.49241044672077,44.08944440167222,28.309255200551775,43.50974264829942,29.058726183665325,29.379364681677657,31.61854048672739,35.237853937673414,41.94918328899669
ENSG00000008438,2.4111342532076923,2.391242886795221,2.2873011276487065,2.429763808715089,2.3509976030746924,2.263473478073264,2.369458951127956,2.3330170224431024,2.4687274330619386,2.267904630571109,2.445906053120379,2.3962609393100958,2.3954338071700088,2.2817096203949294,2.4728218592138616,2.428467501145463,2.2930798958457044,2.316745439488346,2.3516078844636508,2.452161290371998,2.3593457751217604,2.455725927958348,2.3434886759727185,2.31794621513003,2.4807181356215984,2.3713401141339765,2.321271047910687,2.381242908143004,2.519740897463669,2.3108733521528797,2.629972047300075,2.3916504619784145,2.3285025055082675,2.553493306369218,2.4133126710441153,2.319910154970478,2.3545611186172404,2.569568034129211,2.5991519147081017,2.4293034879603175,2.3942933827449204,2.361190550468957,2.6735369515875758,2.4537082972919233,2.4636478577076666,2.4657599944345012,2.3992248618428493,2.386311996418664,2.2752516334617283,2.2922833753640037
ENSG00000008441,28.6383980295343,23.557593081181018,24.80190297009978,31.843645261352933,26.190832761555743,28.09584450374638,32.647047191624566,21.501700554894605,29.67610166851865,24.932217395545383,26.878242101773484,29.901432388849532,27.85829438202885,29.093341802322733,24.632596814718063,31.735223149456967,31.321838079398674,26.310592870484115,29.970512720390236,31.169313287486524,35.56020699884679,37.2687856299439,34.02134804089214,33.007551613298645,28.47103199174863,30.719383819876654,33.34381188999479,26.762407469195068,39.40885780992875,34.700973944913606,27.174387044680717,27.65761071132055,20.8759851954699,26.88866302447133,25.44450979584041,28.67164159833618,24.128098648289157,33.659670175690295,30.719089457653443,24.74420440924078,27.700274070886618,33.63082453758978,29.060490335914047,31.04037498875215,24.6505401794939,24.62996142854209,28.104018324116446,31.01399794494585,24.1340000891604,28.02444684427421
