i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
106,a874f8c4-d1f9-4122-b78a-7bc017878fd3.FPKM.txt.gz,0.03603710281038965,0.03880324287148342,0.040074113329505834,0.039466537221302514,0.03968893592923791,0.03889350845664615,0.03800020180572126,0.039772875022666083,0.03819293599004523,0.03820716262063475,0.03983809077814572,0.03802344658587463,0.03780058371314872,0.040178227119408584,0.036988906789034,0.03833620046387005,0.03757949228113229,0.037802987037209794,0.03831607156974211,0.03724693371297877,0.03844014280279515,0.0389789114277469,0.038501368105640595,0.03888866575357872,0.03859891390549335,0.03734444189656786
107,54e1ee85-dbfa-499a-9bdd-6935a7661970.FPKM.txt.gz,0.039443819514888644,0.03847300759282311,0.03810437418329542,0.03863756185226718,0.03857666590871186,0.03821243857548441,0.03842974775669131,0.03795861093209286,0.03885536939033454,0.039215132943882375,0.037942323054807964,0.03832631193734066,0.03874090203128616,0.037912474043005275,0.039638572727350885,0.03849437424717125,0.03840242015778762,0.03851065855446067,0.03815945179139811,0.03808891948127813,0.0379527859910925,0.03816176185221571,0.03851722905057641,0.03855835597315125,0.03873738692244206,0.03794934353416372
108,0b89acda-ea9e-4a21-83f8-e3195f4395e9.FPKM.txt.gz,0.03710136633148931,0.03892963132790015,0.03908321818963175,0.03897564694745064,0.03919562044504635,0.0387060806917508,0.03837866283333179,0.039193851009352444,0.03907283826240569,0.03810503802537628,0.039910778895825,0.03820385537416496,0.03844702414670906,0.03914316716468588,0.037536235010357855,0.03836800071174747,0.03802517383365899,0.03814765394126277,0.03811759112497357,0.03742052684199966,0.037848555579932754,0.03824406414848371,0.03825262839330589,0.03871322851717856,0.03901038576255664,0.03786917648942218
109,ec2c4c86-5eaf-4f58-8da7-a9528f9922b9.FPKM.txt.gz,0.03563314458632339,0.03865311934467673,0.04000779449084141,0.039216626448387464,0.03952413032273114,0.039165010241113705,0.038410894600146926,0.0395365687073055,0.03881036966177962,0.038332828002287316,0.04020699669636699,0.03845529966877602,0.038333509186531306,0.03990495649300211,0.03703023754120984,0.038096249812116026,0.03785590356107292,0.03759177070776594,0.03834555698331855,0.03712501370334516,0.03809449074158875,0.03838917166531979,0.03876478308524899,0.038594797891155205,0.03904263277757571,0.036878143080013505
110,48a39e37-0380-4465-8311-6c5c6aff522a.FPKM.txt.gz,0.03656950453857056,0.03884576649191518,0.039744781098111755,0.039370378626799665,0.038407783054435214,0.038872988894119234,0.03829979465542811,0.039007846289623296,0.039432410784026435,0.03852985704359986,0.03956705295955534,0.03819690550823979,0.03863354863839767,0.03958146462455795,0.038055894339054715,0.0385278214951006,0.03792913984517789,0.03786411812320747,0.03792856298101939,0.037936560149922784,0.03748493550714221,0.03857206390310848,0.03854288718209271,0.037541893161306204,0.03966515404340311,0.036890886062084384
111,78f79907-8bb5-408e-8bec-4dbe0d81174a.FPKM.txt.gz,0.03739404561101617,0.03885108953056216,0.03913659801584033,0.03923696686750211,0.03911015280116016,0.03886582934398795,0.03828990753843493,0.03926714566419814,0.038338274196181715,0.03786178864362149,0.039741067805081645,0.03803434255352946,0.038543327398549376,0.03900996771932349,0.037294836613320524,0.03809042431322573,0.03794135533964219,0.03822204849434562,0.03857816663284638,0.03836539331259378,0.037563284496099844,0.03834988014426954,0.038784276883449306,0.03862368541868871,0.03901719809826476,0.03748894656426444
112,cb537a4c-7b5c-493f-8dea-6fd0107e6c58.FPKM.txt.gz,0.03998167142826323,0.037918615487878164,0.036793920579377894,0.03783719320294089,0.03775534064329425,0.03805173446362225,0.03844535152421921,0.03777254596867299,0.038462816893294796,0.03818066631121745,0.03752579792069715,0.03935546259352235,0.03882340394511361,0.03761740883560224,0.03892115607477901,0.03859674766986662,0.03873780268570461,0.03911318255678216,0.038972042854456615,0.0390439486894492,0.039409517297476215,0.03801311001679539,0.03801366269037981,0.03890002241581264,0.03811402115064036,0.03964285610014091
113,fc867c2d-8e5d-4e2a-80b2-48be873efc56.FPKM.txt.gz,0.03854725625395013,0.03845287174076417,0.038265063806750474,0.038315634033764624,0.03883824512612856,0.038548148171409786,0.0386233153067741,0.03843817699574474,0.03854661429707366,0.03844616083785567,0.03848545596497947,0.0383372151860779,0.03897625854176372,0.03825407299211663,0.038779065761387795,0.03808582217986167,0.03851402130030953,0.038035833915377404,0.03838294349876679,0.038024775218532404,0.03879981190644938,0.03849166496905315,0.03834201928886087,0.03843143484983594,0.03875454402587448,0.03828357383053696
114,072e3af5-5598-4189-ab06-c5455442f322.FPKM.txt.gz,0.039557652937531586,0.03803602105500377,0.038055956325370434,0.039101923579533175,0.037490329303956446,0.03818588578729263,0.03864871474012572,0.03822192357891008,0.03869194147021301,0.037904071691902075,0.038282809621629416,0.03845017962629886,0.03873251041336915,0.037724057961736585,0.03859569033308025,0.038698938257986606,0.03859828248432271,0.03916273374791085,0.038105086612650926,0.03909356113300451,0.03802850632999952,0.03855302019495047,0.03807253486871156,0.038460941363929746,0.03847385767543396,0.03907286890514611
115,b7fcdf45-6b26-46e8-aa40-2761354d1251.FPKM.txt.gz,0.036260788913551036,0.03853974869365777,0.03968177164485459,0.03864038288070534,0.03948214356528382,0.03890328482617867,0.03852653213266531,0.03930195420411774,0.03840463390235268,0.037970217410988376,0.04026293170860956,0.03833798504231899,0.03782089295652953,0.03944744307520778,0.03728183779784699,0.03809794630458101,0.03775250980505866,0.0384168205534404,0.038772764748925964,0.03765573807469679,0.03830405836845875,0.03872682844513967,0.03888612817629607,0.03847364041054312,0.03853353025946439,0.03751748609852706
116,9b77c8a1-a670-4011-82d7-bc4cbab06486.FPKM.txt.gz,0.039418824690245206,0.0387468472019846,0.037944851386238224,0.03802849144967246,0.03815422757021166,0.03837630563997225,0.038410477189084496,0.03791251521835722,0.038720996620841656,0.03836616607795149,0.037712900277349595,0.038594857674532475,0.03867690266635684,0.03770769537444966,0.0385792998718111,0.038446623608515654,0.03862940751405775,0.03857241711919101,0.038518850801674685,0.03904616050462787,0.038285969658599595,0.038053688770216025,0.03806064756221408,0.038757741157339015,0.03864986375930911,0.03962727063519637
117,513de6b7-faa2-4611-9f68-1334204ef397.FPKM.txt.gz,0.03691574468125355,0.038661220071702466,0.038934424536219495,0.038530721892851755,0.03894139539075947,0.03864961092965756,0.03890923571134811,0.0389921556087585,0.03842826764380949,0.038072123451862616,0.03952408050733115,0.03829014182828032,0.03877269977744106,0.038921898350838,0.03771298439891745,0.037930371451006625,0.03830522647425208,0.03774157151300552,0.038403911222932394,0.03807023037690451,0.038924623439789606,0.03893787904463122,0.039028959218162365,0.03841661330027678,0.038795134114132726,0.037188775063875246
118,c71da743-de94-46d0-9ec0-fed1574845b9.FPKM.txt.gz,0.039240395936037654,0.0381721558331395,0.03707632677175312,0.037610358153545576,0.03814887143490271,0.03810369920450002,0.038177507400893526,0.03830328591582216,0.03815643046728136,0.038387166691693515,0.03772046477049076,0.03933793533672735,0.038802306824065054,0.03757454970793224,0.03872217855749679,0.038429949438876766,0.03897047829757121,0.038492745935202625,0.03927025384967039,0.0388438315932666,0.0397379678705645,0.037774769856956186,0.038100298705942344,0.039258667581631684,0.0379044755190023,0.039682928345034
119,05582ed0-da34-418a-b96e-fb4505e9ee03.FPKM.txt.gz,0.04080353839943647,0.0379505811541258,0.03666812825703444,0.038167116618876305,0.03752750520174344,0.03817776149284013,0.03835325543557484,0.03755865931241725,0.03879975216947747,0.038365329137584635,0.03770000830413698,0.03886132961401241,0.03795605087792971,0.03688431043351574,0.03911018444813383,0.03829273259475072,0.038961424672779944,0.039372968490101405,0.038841386695691434,0.03898235690027543,0.03914019234721249,0.03846631801512398,0.03855405012078254,0.03847023142419245,0.0380235404445035,0.040011287437746575
120,b468a0f7-2b37-4988-a179-34870f3ff1fb.FPKM.txt.gz,0.040121347169989545,0.03758612157609504,0.03726568850518122,0.0376902946569306,0.03791649084097829,0.037891578485303265,0.038704690322995165,0.037893536204545206,0.03882280358689807,0.03828396129269501,0.03746233076661679,0.03935193072329299,0.03877936010829615,0.037412956389941805,0.03911623660268974,0.038476434810159,0.03853751246802962,0.038770768467108294,0.03903476543845346,0.03943365105195142,0.039093896331274636,0.037858927955466276,0.03824746757626391,0.03883413389202402,0.03792519175864227,0.03948792301817822
121,1da49483-5cea-4652-8357-e8fba5f77268.FPKM.txt.gz,0.03679850740468029,0.03837482080050215,0.03970973673425754,0.03925524557885975,0.03925642361204462,0.038756621138675965,0.038726279580064964,0.03905544356789306,0.03830012205633896,0.03796111780330576,0.04005305753165874,0.03832522683090222,0.03843217750460115,0.03920322156948629,0.03711580331790746,0.03823559826985819,0.03805596551118016,0.0380032950920388,0.038462139691151837,0.03731426296522778,0.03831666450436683,0.03843304012639827,0.03906800136243901,0.03864946926896332,0.039064547722449085,0.037073210454747894
122,5af9de4f-1220-4e7f-a58e-fd3473418754.FPKM.txt.gz,0.03631536446037057,0.03879410131363095,0.0394991389963784,0.03887083480667333,0.03979343603194734,0.03870180034753808,0.038420740596192986,0.03907991102260784,0.03886510175094136,0.038202188322845776,0.03968324546936718,0.03800945681300873,0.03769621052644145,0.039191839830806895,0.037241262945656495,0.03799240374501726,0.037890427876476396,0.03836225640906847,0.03891081278575515,0.037345802804935914,0.03870948850062274,0.03836838929536838,0.038782081519244616,0.03873085858948432,0.03881359508703246,0.03772925015258691
123,2fec727f-b73d-4ae0-8b3c-5e85483e39d8.FPKM.txt.gz,0.03691278307796825,0.03856979972701513,0.03911566920143662,0.03880335960156911,0.03896846446397553,0.03868879862603242,0.038539758288097914,0.03886333679274666,0.038497127095157874,0.0382362616426131,0.03973142383107604,0.038563157656090793,0.038847801928131906,0.03916052625462547,0.03750104741430939,0.03788077531021171,0.038039403735938,0.03786655650888216,0.038696523270705996,0.03752613986474048,0.038462331938768426,0.03848043914404477,0.038910106497098786,0.03859011330037208,0.039438692407825264,0.037109602420566226
124,2391658d-7cf2-4a09-8dd5-19ea7a37dadf.FPKM.txt.gz,0.03927724469675787,0.03872334707706105,0.03759014365932689,0.03725082149287338,0.03817285260872244,0.03802401798227192,0.03801259281558386,0.037881420411668885,0.039606353919279955,0.03823370363978816,0.03795034330737917,0.03803723444905918,0.038412138529081416,0.037741532856928814,0.038688384129746074,0.03861074843793646,0.0389241768416537,0.039182731891987704,0.038535119353799524,0.039254798511634055,0.039051964022113375,0.037901279347057615,0.0378580766567932,0.038588246120589566,0.03748742543444249,0.041003301806463326
125,be6f5b47-f164-4947-9b35-02f94248e462.FPKM.txt.gz,0.03991339273927507,0.038430475593259295,0.03687365777029451,0.03708217422966093,0.038079748890789,0.03774377613612511,0.03783405055499729,0.037933479836979395,0.03799640311816706,0.03873689887603232,0.03671218929989177,0.03932446785425502,0.038882714112284195,0.03720631121112357,0.03909562428025775,0.03856502278975312,0.03904522384755187,0.039148348345860486,0.039912681949587275,0.03894326141977714,0.039666256022288696,0.0379765525840444,0.038222083936229376,0.03918516025160322,0.038086946573661115,0.03940309777625107
126,708e035d-e38b-4969-a96e-f7c324b3f8a3.FPKM.txt.gz,0.03960523438484295,0.038068920525649474,0.037729160238753036,0.037601237785727465,0.037726401118369494,0.038042099606941555,0.03865096278181764,0.03803280039335335,0.03989636638446823,0.037974578514793855,0.03804507934888462,0.03864358676902729,0.0383423585264201,0.03764699008935213,0.03880687307706364,0.03872689362035922,0.03859283037960003,0.03907204691724514,0.03805474660874769,0.03952163876911094,0.03896627204460276,0.038084066034600544,0.037667666217253544,0.038494266333036486,0.037596535534155054,0.04041038799582394
127,58f98e52-c594-4bea-bf7d-9f75c09d0917.FPKM.txt.gz,0.03936613048487462,0.03886859815180484,0.03726349565073597,0.0379016871131426,0.03821607105452779,0.03786471819973153,0.038354311819617584,0.03800036161812857,0.03834435385883091,0.03821668076121801,0.03765847853447683,0.03880148772631535,0.03833079410628873,0.03732052936981027,0.03858427802919976,0.03853774168284698,0.038746167127147214,0.03894191856226873,0.03892124855442599,0.03871026931998731,0.039212473902178115,0.03802116224309667,0.03821949233782607,0.03897682681429269,0.03840537248175294,0.04021535049547382
128,c763a179-e1ba-43a6-b34f-cbe73098e535.FPKM.txt.gz,0.03908457946597494,0.038033812184583855,0.037517383441688694,0.03853347241396847,0.03830168284081647,0.038267168905434294,0.03829993414079055,0.038088728380934564,0.03786440927640051,0.03783742678922887,0.03793905941540331,0.03880950476269423,0.03836598130752402,0.03770028294136775,0.03854139053957636,0.03829843037421425,0.03881780423839081,0.0391524885930981,0.03911495750077974,0.0384132656422632,0.0394319559041568,0.0381824890557255,0.038364635480124414,0.03943623965578445,0.03794449462568814,0.03965842212338767
129,cfccab4c-4b17-4012-a19b-5141f7a5b68f.FPKM.txt.gz,0.03939175944489709,0.038361543765503124,0.037466872327472346,0.03750379320589496,0.03789249214733333,0.03796056704206342,0.038062309681069786,0.03806161200664977,0.03882726896628035,0.0387262442228133,0.037627829018312194,0.038796252865091634,0.038651925288829055,0.037463812567829165,0.03879078558784978,0.038386514830144214,0.0392466156431694,0.03911372088231256,0.038775729230870186,0.039226748874807885,0.03898081911062448,0.03823664989883586,0.03797614125352641,0.03869184645418261,0.038160158544388464,0.039619987139248705
130,acec1346-4e7b-4e74-bc33-980e56dfafee.FPKM.txt.gz,0.03986972286133618,0.03809445767779498,0.03712474330434323,0.03837761537838806,0.038227685325371345,0.03787697989377114,0.038595038382307496,0.0379811221604404,0.03875584976122895,0.03826463620265323,0.0379846344586955,0.03891259043990877,0.03843814376848435,0.03730992564627998,0.03932769943018666,0.03856031396852672,0.03810656539008257,0.03903333245162941,0.03880225626549112,0.03888973379939928,0.03833626392063134,0.03840669527425846,0.03870716308369242,0.03842364494132998,0.038678624474776636,0.038914561738991875
131,36c6972a-3041-478c-a68d-702af9cc4954.FPKM.txt.gz,0.03968254512979822,0.0385826541182988,0.037727341737563716,0.03735800498707553,0.03764465026580905,0.03816716808991376,0.038211767185766805,0.03767041672050555,0.039803140052127095,0.03860579812101767,0.037643874288367025,0.03837150751557058,0.03806307059624306,0.037571535114997265,0.03908936100365738,0.038420682228448404,0.03869736972919254,0.038976052928272185,0.03851446447016023,0.039176233219217864,0.03900956972605969,0.03815847511219391,0.03791011648877167,0.038404486382479695,0.03799040062165089,0.040549314166841516
132,7d9b1591-42eb-4d02-978e-0a194d498d6c.FPKM.txt.gz,0.03723835132241933,0.03899017801631125,0.03935300592662208,0.03949915003023932,0.039225456330056155,0.03875142424495139,0.03833775395606551,0.038961400947908224,0.038208813923431506,0.03815003778526453,0.0396354997355092,0.038073135309120404,0.03848317768371442,0.03917781859053575,0.03721357970954478,0.03802064168778854,0.03805403822643362,0.03842429960675928,0.03872128171312368,0.037798243327548005,0.0381452171681415,0.03864567775354725,0.03831994231711588,0.03823241015575819,0.038781848051669864,0.03755761648042046
133,4b539965-2208-4574-8281-6109028eeec3.FPKM.txt.gz,0.036684200631593215,0.038365595159873485,0.04020027545403019,0.03963421296074857,0.03907380707866709,0.039021467818969355,0.03867488700861522,0.039707057404855035,0.03815454626823496,0.037372418679926765,0.04039537412187624,0.03819709744099375,0.038378090375828275,0.03979567989048394,0.036853673837341366,0.03803545709845337,0.03798274886688128,0.03885432335368733,0.038135897458766145,0.03831165740152746,0.037329347724247855,0.038300811676906646,0.03856802944985326,0.038656309308287895,0.03784983754142781,0.03746719598792357
134,6095b94e-2101-4128-ae51-f0c77daf7811.FPKM.txt.gz,0.038819625764859825,0.03818417110948222,0.037914987078230544,0.03931365858510636,0.03799063054771638,0.03818551543772875,0.03841753237335404,0.03810740342321744,0.03876273255107297,0.03841257264095158,0.0385053569536937,0.0386939115113645,0.03887726740708558,0.03826424842599771,0.03877706197509714,0.03819422175657159,0.038680611114409555,0.038322124091732475,0.03776209418212152,0.0386691152700337,0.03829560338845974,0.03835964982442664,0.03853725812298006,0.03837052113702932,0.038894634004674765,0.03868749132260197
135,5a7f277a-28b9-403b-959b-51e4b024084b.FPKM.txt.gz,0.03768712314123505,0.03866839515553708,0.03908094470342146,0.03866137422535013,0.03907938644458438,0.03914725389038681,0.03881261961457561,0.03862506803313651,0.03855346448217736,0.03816979522933731,0.03883172362777621,0.03847209728230292,0.03840121557914612,0.038801290833142196,0.038359227046761854,0.03782471358809196,0.038169322625384965,0.03786347281863305,0.038686961877431134,0.03798249091515664,0.038342739049802475,0.03844957238848252,0.03848694778122358,0.03842235826488013,0.03902342435828963,0.03739701704375302
136,09572b33-5517-462d-9a46-ec3d9b11b59b.FPKM.txt.gz,0.0398982335962977,0.038324094817090495,0.037068834081872795,0.03834550686221538,0.03807688606282172,0.03775699842719092,0.03854322439170081,0.03728483591527517,0.03836694071239044,0.03881002021745993,0.03777137647409017,0.03873860629952249,0.038770027966862394,0.03748108491675291,0.03909697996505396,0.037725836503742616,0.03862202579208076,0.038225043793468305,0.03925424809904921,0.03868514374350677,0.03877801962193602,0.03857494825656822,0.0391710226411284,0.038948888298297686,0.0386139599492594,0.03906721259436533
137,d0d7fae1-355e-4ada-a469-b69d59c1edfe.FPKM.txt.gz,0.039408408960808765,0.038395013229598735,0.037915820255187166,0.037739702903855775,0.03829385992016968,0.03787771911467797,0.03872494709432376,0.038274921830705744,0.03879840424016168,0.03857583297320604,0.037252579216704405,0.038772400471391286,0.038899599804114615,0.03764545418633276,0.03908940569757518,0.03827682713063664,0.03879114938803252,0.03861600341116451,0.03890196723734074,0.038901315807117275,0.03891736310413394,0.03853395934899324,0.03851583948338314,0.03861047957427449,0.038623931772121214,0.03764709384398881
138,46a20956-b5c5-4bbd-baad-cfcaaad3b3f5.FPKM.txt.gz,0.03674276469035,0.03827076367791912,0.03959444625485602,0.03886895473053909,0.03915487174784526,0.03918189704750874,0.038340661641822156,0.03891314614661975,0.03835899309107607,0.038351219850585094,0.039602567855991554,0.03834913834751072,0.03792646498044695,0.039786541890690974,0.03724919652096697,0.038015319433096786,0.03774060596781787,0.03808641261420205,0.03878241906769651,0.037615215434760915,0.03802981757035647,0.038761037602364226,0.03892476080984511,0.038944466344318446,0.038835055835238004,0.03757326084557512
139,1aeb8b9e-bf79-415d-a8dd-a63c3fbe2bab.FPKM.txt.gz,0.03927113935746837,0.039067006437339166,0.03783061875020713,0.037495366393136366,0.038009551431655006,0.037903967764851915,0.038255177443721027,0.03778925829335517,0.039288920669832986,0.038458991808150114,0.0377551823485016,0.03820472382200252,0.038293483536636114,0.037604238384128845,0.038816750572150296,0.03869371043649366,0.038570526622258315,0.039190958521545,0.038535434330841875,0.03917748161295797,0.03899208865792866,0.037958959933074174,0.03793341505074703,0.03851215616333046,0.03782954127752312,0.04056135038016293
140,b92498c2-6e54-4fd0-b752-18932e915381.FPKM.txt.gz,0.03961112694240136,0.03884653371700981,0.0375770606077229,0.037256989717227004,0.037676773086457574,0.03798639226556183,0.03842812375737628,0.03772439730095636,0.039882954828060084,0.03832460276728786,0.037687650565221754,0.03824848510784711,0.03814582509553605,0.037441366634380614,0.03902174624852955,0.038694356876431434,0.038779565169531044,0.03893129065158125,0.03840243888357523,0.038965362558420674,0.03926932052993185,0.038034953589723364,0.03779680899055007,0.03856975844244972,0.03790774030616284,0.040788375360066326
141,ac6fccd6-d05f-40c7-9afe-82fa33ce919a.FPKM.txt.gz,0.03979354999439232,0.03754331888215381,0.03740383499831264,0.039494859449723294,0.03740157849580999,0.038050818844660474,0.03902037974930298,0.0379968838167601,0.0390295083140453,0.038076627337141546,0.038282093587065545,0.03896173283083195,0.03876213976472306,0.03773514865625484,0.03923732933720769,0.038730688929595074,0.03832561708851813,0.03875424804079316,0.03786586004183506,0.039523007200347064,0.03803728791896617,0.038081087071039466,0.03864904410544072,0.038504159235254236,0.038487686311712385,0.038251509998113
142,962e3a62-1076-47d2-9b42-d95503e967be.FPKM.txt.gz,0.0355987131244857,0.03890107132439735,0.04018599989977927,0.03911591480129942,0.03979556636132715,0.03895042067248159,0.037792488326648395,0.03953579365407144,0.038567656307521916,0.03847157078297533,0.0403869099392521,0.03845136460515603,0.03799539892364824,0.04008835965422327,0.03703863838547653,0.03759915311992444,0.03813331167689195,0.03744431460905827,0.038622573655470865,0.03629321337420152,0.038239679579066,0.0387410839701203,0.039636488965164154,0.03837788115226988,0.03935034042877806,0.03668609270631087
143,bfd76989-9812-4065-9e07-22a1bc498018.FPKM.txt.gz,0.03914447681510211,0.038020391866461174,0.03812802475536281,0.03922234198295437,0.03815764053879738,0.03838318437620764,0.03839959667097074,0.039117264099177755,0.03793984975318233,0.03734017511473314,0.038493863891146896,0.03861911846176416,0.038907617849927044,0.03791045706784174,0.03791353133784655,0.03809588436332514,0.038435318180594306,0.03863032133414255,0.03864006911336579,0.03864979207135969,0.03881153116475315,0.03825055778663509,0.038922572466656404,0.038470033233287355,0.03855609545000623,0.0388402902543985
144,d1757d87-4920-473b-8586-24192541cb02.FPKM.txt.gz,0.03973363345995081,0.03837582447326319,0.03760699359166613,0.03837855346586509,0.037958052711302925,0.03782130741902499,0.03838666165428991,0.038051547600987605,0.038547872737757324,0.03805060565799774,0.03787616584332331,0.03817485285389599,0.0385630844939475,0.03747989801943414,0.03834627844615605,0.0379538055020612,0.0386263640318725,0.03922252797960234,0.038965104730754305,0.038765918798094066,0.03935428087157952,0.03854134448819443,0.038031304726857805,0.038925574951632805,0.038427221091973024,0.0398352203985153
145,cc69ddad-2cd9-4a2c-8f42-56326c61f6de.FPKM.txt.gz,0.03511708888308928,0.03922415415750815,0.040633533699825905,0.03994036712940079,0.040122805479118506,0.03878199470567954,0.038188638901663165,0.04004077848195428,0.03861202559950841,0.038373954296034664,0.04029085119152871,0.03777540043899491,0.037858652866632654,0.04062721086665089,0.036341758626021584,0.0375638762004168,0.03784870374871966,0.03742877157806488,0.038649243281876966,0.036446731759806804,0.038029890237055976,0.0385650173446115,0.03886876029589034,0.03879897413504889,0.03904571834185285,0.03682509775304374
146,5d259206-1431-48f8-abc3-3001bab5243d.FPKM.txt.gz,0.03924885599135949,0.03906169748634533,0.03776074115592225,0.03741860580500807,0.03835751214634405,0.03813858729883144,0.0379617003457475,0.038115435471119175,0.03949665709567865,0.03802103851030995,0.0377944707991547,0.037946104241028684,0.038347589023754014,0.037584810857908345,0.03859658180622582,0.03879675578719463,0.038821614666869154,0.0392919962480945,0.03859495090791973,0.03916923089858136,0.03896328999172347,0.03792294963115342,0.03763399513782621,0.03854471457265436,0.03752479180533703,0.04088532231790863
147,f8332a4b-0365-4732-a6b8-a3998872e24c.FPKM.txt.gz,0.03991658530236886,0.03822731572044787,0.03708508493592053,0.03740708157210595,0.03800950361241248,0.03762375952611392,0.038351512861262094,0.03815872782287614,0.03868038664240829,0.03864291447063365,0.03717415846153604,0.03890855779775948,0.03832929850687847,0.03726020590240163,0.03897200540331816,0.03869499801774983,0.03890659320907709,0.03959019009986645,0.03936584932093488,0.03872290881638578,0.039489181497532395,0.03805872323198979,0.037991653097761556,0.03914392436746892,0.03778397756183333,0.0395049022409565
148,ecc62f3c-7ddb-425d-9c68-e3ce3f5872f0.FPKM.txt.gz,0.039457784660310406,0.038536966653727356,0.03787331036305012,0.037842343626737225,0.038140930729567764,0.038069558476810476,0.03840402367551484,0.03776711306094144,0.038555598524137896,0.038778186965684906,0.037411834477534975,0.03858785339713501,0.038829947614740616,0.03776579496872907,0.0390306859256031,0.038442599360657984,0.038622940658850205,0.03868029439191058,0.03880028430220761,0.039101000682658614,0.03868288214783553,0.03824949488708237,0.03828616484535905,0.03847168552225674,0.038491670892507754,0.03911904918844833
149,99580e31-0d96-415a-9519-91c493709684.FPKM.txt.gz,0.039083112665932965,0.038517093163708285,0.03658436553098473,0.03828840594879785,0.038232242235370265,0.03853575949364031,0.03816279630822154,0.03756643300294842,0.03844324055881797,0.03836889756680789,0.03786830135509964,0.03900354127437123,0.037784562116631164,0.03731821949604951,0.038693102121482865,0.03804589490109564,0.03886846033820582,0.03855007315376559,0.03953972637719313,0.03866474353763244,0.039336421268868695,0.03839345425324701,0.038829994141056326,0.0392735933835064,0.038296173059615475,0.03975139274694891
150,96c5f203-2d5b-4519-8a58-0a70934bb3de.FPKM.txt.gz,0.03852062387236155,0.03800224267900319,0.038167977137250814,0.037721894064618525,0.038728332493092474,0.038234197632002434,0.03879272999479443,0.03910805810252391,0.03859528776402306,0.038822903334541185,0.03830179484753954,0.03846552441118905,0.039039880574807416,0.038153561237003725,0.039095106830394945,0.03794791095596945,0.03832228147208739,0.037818344856774384,0.03873708206929327,0.03817537616115929,0.03928596513415483,0.03872285418527737,0.03841034824999689,0.038868713132819005,0.0387095972309203,0.037251411576401515
151,7dc7ff68-7d6d-4ead-8725-0f643ece6b78.FPKM.txt.gz,0.0366276628831368,0.03887683243187425,0.03978480492322599,0.038821536202998295,0.03958757003382349,0.0391131555927595,0.03837103371915507,0.0395996927863495,0.038388213767313745,0.038091765371025425,0.04035666976745505,0.038386958430785954,0.038160542550533055,0.03934919030890346,0.03720967260160884,0.0384047109597625,0.037953461571454475,0.037806649573461665,0.03853280235723218,0.03748487920709474,0.03782469860122979,0.03861466877216594,0.03849452716311038,0.038483666195239526,0.03864361757797577,0.037031016650324586
152,7f44e5e1-cea0-4cf9-9a2c-972a3f8d6038.FPKM.txt.gz,0.036027137566712567,0.038867769994340697,0.0397780943577625,0.03894946875440745,0.0394150755412583,0.03894187554747066,0.03832993162349872,0.0395450032715165,0.03859226102343942,0.03819803413958963,0.03982563037048595,0.03833582467742407,0.038270785814541214,0.03956719034650287,0.03701410762336476,0.03836195609674893,0.03800301006565216,0.03797890116398962,0.03824061185339857,0.03769116757264307,0.03804491948851655,0.0384101094704495,0.03885381648692696,0.038593541892765655,0.03873134681210968,0.03743242844448395
153,ce84840f-f5c3-4e67-baf6-c574cf585169.FPKM.txt.gz,0.040159935614589685,0.038075826668042025,0.03717760104183821,0.03796905678752998,0.03745740737511456,0.037839317744228586,0.038367523506980784,0.037924108243068744,0.03817854765133382,0.03857009797261854,0.03725510756189053,0.03933478152014051,0.03848598270740519,0.03735867232234004,0.03878382151481259,0.038431082948671265,0.03892340987281782,0.038851627834381494,0.03906563957839505,0.03925467583791995,0.03908798282818812,0.038241977781714426,0.03840636111854463,0.03883994888272372,0.03854622939082483,0.03941327569388489
154,ea440a6e-8009-4fbe-a650-bfdd88f60cd6.FPKM.txt.gz,0.03674269406746184,0.038590467655698055,0.03926122971498719,0.03863611692999357,0.039475024321992166,0.038692954783095014,0.03875184349429412,0.03886035258866779,0.038479850119517205,0.03843110447505194,0.039564794947890086,0.03831960368231948,0.03855243974309573,0.03900605940946564,0.037847284489139627,0.03815283914164556,0.038051991112315345,0.037649627752073554,0.03852049853895601,0.03762110195686963,0.0386973999118278,0.03859513589786781,0.038991121522325596,0.038487535538118345,0.039018646731978184,0.03700228147335266
155,091be805-db73-4d7c-852a-c13b9923c13a.FPKM.txt.gz,0.03654011211244673,0.03841922855527393,0.039753591618828875,0.03896457720989141,0.039157088009668974,0.038447145986828114,0.03872438781643392,0.039040739613200676,0.038619684022656836,0.038291838824239706,0.04012030899095159,0.03839352200039856,0.038383079062974425,0.039265969941404674,0.037320350439170126,0.038058760747421524,0.03800181482121847,0.037870090353147465,0.03864839420638522,0.037695279108313905,0.03837022730839537,0.03855429369703331,0.03894063170301706,0.038378149719092,0.03857491232495152,0.03746582180665565
