i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12
136,09572b33-5517-462d-9a46-ec3d9b11b59b.FPKM.txt.gz,0.699859237351,0.0940895503503,0.100447593591,0.0467521786579,0.0415487054581,0.00118620209721,0.000442848782957,0.00319483764847,0.00692742024768,0.000553560978696,1.58160279627e-05,0.00498204880826
137,d0d7fae1-355e-4ada-a469-b69d59c1edfe.FPKM.txt.gz,0.451463014108,0.136914980966,0.114111368217,0.0465402702097,0.0601254012092,0.000223930730761,0.126912741659,0.0379935806524,0.0250242591625,0.000615809509592,0.0,7.46435769202e-05
138,46a20956-b5c5-4bbd-baad-cfcaaad3b3f5.FPKM.txt.gz,0.330097087379,0.392690193661,0.0614886731392,0.0414290851184,0.0757435660348,0.000821903734525,0.000565058817486,0.00143833153542,0.0159757538398,0.0755124056095,0.000282529408743,0.0039554117224
139,1aeb8b9e-bf79-415d-a8dd-a63c3fbe2bab.FPKM.txt.gz,0.35455537468,0.0649720040786,0.324967352999,0.0621634675587,0.0830575481655,0.00132376880557,0.00175309922899,0.000268331514642,0.000787105776283,0.000804994543926,1.78887676428e-05,0.105329063881
140,b92498c2-6e54-4fd0-b752-18932e915381.FPKM.txt.gz,0.312333971265,0.0527007340969,0.320089119941,0.0422891256534,0.0842783284298,0.000385615127539,0.00219943443115,0.000271358793453,0.00062840983747,5.71281670428e-05,1.42820417607e-05,0.184752492216
141,ac6fccd6-d05f-40c7-9afe-82fa33ce919a.FPKM.txt.gz,0.443269908386,0.232403444542,0.051118101033,0.0939686141047,0.145911755101,0.00173602158855,0.000189071658158,0.00336891318173,0.0253012255281,0.000464084979116,0.0,0.0022688598979
142,962e3a62-1076-47d2-9b42-d95503e967be.FPKM.txt.gz,0.256366355302,0.410697644178,0.00706529984179,0.014477362866,0.0878827940443,0.0037060315121,0.0,4.33453978024e-05,0.040788019332,0.13746992913,0.0414815456969,2.16726989012e-05
143,bfd76989-9812-4065-9e07-22a1bc498018.FPKM.txt.gz,0.427967756011,0.1635394897,0.0306823140344,0.226810279494,0.0479296327768,0.000436350274441,2.2965803918e-05,0.0849734744965,0.0140550719978,0.00287072548975,0.0,0.000711939921457
144,d1757d87-4920-473b-8586-24192541cb02.FPKM.txt.gz,0.278134324626,0.0739135508176,0.152261247895,0.337378519395,0.112487289336,0.000383403623998,0.00435079764624,0.0287886112454,0.00420077014119,0.000233376118955,0.0,0.00786810915334
145,cc69ddad-2cd9-4a2c-8f42-56326c61f6de.FPKM.txt.gz,0.193555035129,0.339634660422,0.00513348946136,0.0200468384075,0.170510538642,0.00088056206089,0.0,5.6206088993e-05,0.0332927400468,0.22699765808,0.00972365339578,0.000168618266979
146,5d259206-1431-48f8-abc3-3001bab5243d.FPKM.txt.gz,0.419323104537,0.064496643137,0.248632229337,0.0604753110923,0.0895221000673,0.0012253844428,0.00132893805768,0.00101827721303,0.00317564418978,0.000500509138607,6.90357432561e-05,0.110232823044
147,f8332a4b-0365-4732-a6b8-a3998872e24c.FPKM.txt.gz,0.413673165736,0.109408513845,0.257966029642,0.0496801994164,0.107611447122,0.00481150122703,0.0239995362408,0.00985488203127,0.00413518579351,0.000541052346815,0.0,0.0183184865993
148,ecc62f3c-7ddb-425d-9c68-e3ce3f5872f0.FPKM.txt.gz,0.499452301943,0.127436450917,0.206884886755,0.0792390218757,0.0532394729212,0.0027707078192,0.00636296272431,0.00114372241374,0.00879538644931,0.00104706981539,0.0,0.0136280163665
149,99580e31-0d96-415a-9519-91c493709684.FPKM.txt.gz,0.459452106967,0.105062705732,0.293914415517,0.0429554666884,0.0886041513643,0.00146902799314,0.000816126662858,0.00242117576648,0.00418945020267,0.000190429554667,0.0,0.000924943551239
150,96c5f203-2d5b-4519-8a58-0a70934bb3de.FPKM.txt.gz,0.36961586491,0.30691666822,0.0184332656142,0.037705254133,0.223715356084,0.000726893183979,0.00173336066949,0.0338657670587,0.00659795351611,0.000540510316292,7.45531470747e-05,7.45531470747e-05
151,7dc7ff68-7d6d-4ead-8725-0f643ece6b78.FPKM.txt.gz,0.402246099023,0.317567445962,0.0117164299984,0.0322336806868,0.0999766031352,0.00133182153591,3.59951766463e-05,0.00187174918561,0.0578262512823,0.0724402930007,0.00268164066015,7.19903532927e-05
152,7f44e5e1-cea0-4cf9-9a2c-972a3f8d6038.FPKM.txt.gz,0.309817712071,0.35061719535,0.0569111525764,0.0360808095306,0.0712645327975,0.000681785560499,0.000161475527487,0.000627960384671,0.0182108511554,0.147785991101,0.00714080665997,0.000699727285776
153,ce84840f-f5c3-4e67-baf6-c574cf585169.FPKM.txt.gz,0.410354446677,0.0766049587422,0.327448647172,0.0521818855705,0.101145075396,0.000546202914383,0.0160934787273,0.00602773930515,0.00587168132961,0.00159959424926,3.90144938845e-05,0.00208727542282
154,ea440a6e-8009-4fbe-a650-bfdd88f60cd6.FPKM.txt.gz,0.350587522066,0.311449102223,0.0183478059305,0.0783303318296,0.189986270349,0.00064190574684,0.0,0.00023179929747,0.0298842786584,0.0197742631457,5.349214557e-05,0.000713228607599
155,091be805-db73-4d7c-852a-c13b9923c13a.FPKM.txt.gz,0.361566396709,0.293643141792,0.0423254917084,0.0508741483481,0.149922869263,0.000289240262245,0.000208895744954,0.00141406350431,0.0154904229335,0.0754435017354,0.00864507006042,0.000176757938038
156,7fd4d7c0-5dd2-4ce8-a1ec-3f0271bf04d2.FPKM.txt.gz,0.290890143056,0.0687265689499,0.393113808924,0.0434447196394,0.109951682975,0.000636106486933,0.00489937336744,0.00093385845954,0.00388430982446,0.000297751972607,0.0,0.0832216763436
157,25b2851d-cbfd-4b98-afc0-038e75ae83a3.FPKM.txt.gz,0.382467158884,0.110676958481,0.147353533416,0.167106146323,0.0722744270783,0.000934893086585,0.00122255249784,0.102238949084,0.00421900469844,0.0055374436667,0.0,0.00596893278358
158,a13a7cfe-e4dd-4d78-83f9-0179332d9efd.FPKM.txt.gz,0.232983348839,0.3904763713,0.0541115267045,0.0220433271944,0.0967172340466,0.000341757010765,7.59460023923e-05,0.000132905504187,0.0198598796256,0.179517363155,0.00330365110407,0.000436689513756
159,837e6048-97d1-4180-b385-683e99e9b628.FPKM.txt.gz,0.372030198157,0.309706341905,0.0109519428747,0.0505249631285,0.0492983455265,0.000949168382471,0.0,0.00105138651597,0.0672741344314,0.112381536485,0.0252916867452,0.000540295848484
160,6f9413df-3cff-4e32-87a0-b3e891ffa786.FPKM.txt.gz,0.310757201173,0.369114011384,0.011441384465,0.0125146131586,0.0614806723011,0.000383295961977,1.91647980989e-05,0.00153318384791,0.0302420514,0.15312673681,0.0493301903064,5.74943942966e-05
161,ae3d90f2-e69b-4711-8e09-368c732cdc23.FPKM.txt.gz,0.447568049978,0.133787675956,0.0903817289359,0.126708855625,0.163827025273,0.000385379903452,0.0177477587116,0.0029004908523,0.0147255689424,0.000446229361892,0.0,0.001521236461
162,15975c7c-40b7-4782-a4e8-a484f11ac63f.FPKM.txt.gz,0.32408545402,0.390941295547,0.0227190572585,0.0406846443031,0.0531015037594,0.000994071717756,0.000144592249855,0.00137362637363,0.0380096876807,0.119487420474,0.00719346443031,0.00126518218623
163,840bb854-0669-485e-9d83-c4e1e4f10626.FPKM.txt.gz,0.296403682792,0.354934974651,0.0149041151635,0.0217203316547,0.127015616257,0.000423894060396,0.0,0.000135646099327,0.0544958204046,0.119741594181,0.0101904132119,3.39115248317e-05
164,2291ce95-0573-4402-8c25-ec5a824212d9.FPKM.txt.gz,0.327060181844,0.0490114013566,0.363991918026,0.0406119209121,0.0552749314475,0.000360802424592,0.00396882667052,0.000230913551739,0.00054841968538,7.21604849185e-05,0.0,0.158868523596
165,153cb1b1-774c-4e65-b209-6a462b68cfc5.FPKM.txt.gz,0.362141020146,0.0728675525075,0.278139734248,0.0513501928847,0.11209815688,0.000375053579083,0.00394342048864,0.000417916845264,0.00413630518646,0.000182168881269,2.14316330904e-05,0.114327046721
166,dc76cdde-f77f-4604-94c4-0b150b9a56b4.FPKM.txt.gz,0.573496334555,0.188957847384,0.0906572809064,0.0574808397201,0.0677065978007,0.0007080973009,0.000458180606465,0.00172859046984,0.00928857047651,0.000166611129623,0.0,0.00935104965012
167,01c43c5e-8c81-41f0-88f8-94710f5cf1ae.FPKM.txt.gz,0.314611714946,0.372129051296,0.0254020557714,0.0390006393547,0.149682781685,0.000737717011754,9.83622682339e-05,0.000565583042345,0.0124182363645,0.0826243053165,0.00196724536468,0.000762307578813
168,9bf66417-4431-4c23-9603-63273db48d39.FPKM.txt.gz,0.56185507911,0.135270962318,0.105652373309,0.0875181533287,0.0687533440342,0.000133761369716,0.00389818848888,0.0117136742337,0.0200259879233,0.00221661698387,9.55438355117e-05,0.00286631506535
169,f1966e5e-98bb-438f-92aa-6fff48741313.FPKM.txt.gz,0.323764896253,0.318067658907,0.0182884689939,0.0355993055439,0.180272051511,0.00176985183812,1.68557317916e-05,0.000151701586124,0.0480219798743,0.0681645793652,0.0058152274681,6.74229271664e-05
170,c5ed8e4f-a283-4605-88de-cadcac24d134.FPKM.txt.gz,0.496111775765,0.108720731499,0.189625705008,0.0603742949923,0.110707571355,0.000534096735601,8.54554776961e-05,0.00564006152794,0.0134378738677,0.0134165099983,2.1363869424e-05,0.00132455990429
171,6d53bf05-58d4-4633-b2da-0dd71d89ee91.FPKM.txt.gz,0.285159474418,0.089527598479,0.102585961921,0.226904288285,0.112613161207,0.000879578884694,0.170137620265,0.00909349246945,0.000297703622512,0.000202979742622,0.0,0.00259814070556
172,4cdd597f-ca43-4545-b84e-e5854c8a63c2.FPKM.txt.gz,0.479020108323,0.331351553259,0.0173068542613,0.0413683620743,0.0943161302372,0.00115171512171,0.000280146921497,0.00174313640042,0.0078441138019,0.0251198406275,6.22548714437e-05,0.000435784100106
173,d751b729-f6cf-4fdf-b55d-f82830f0b26c.FPKM.txt.gz,0.536422365783,0.312541768768,0.0458089471233,0.0379513558395,0.047003787035,0.000405030478544,0.00247068591912,0.00947771319792,0.00727029708986,0.000344275906762,0.0,0.000303772858908
174,7c9551e0-06bb-4846-b407-a95931200318.FPKM.txt.gz,0.435164120897,0.080252681183,0.241245531362,0.16026161846,0.0443207669808,0.00152339941501,0.000284367890803,0.000507799805005,0.00158433539162,8.12479688008e-05,0.0,0.0347741306467
175,99d1feac-dbcb-4f01-8e41-8f6101d06515.FPKM.txt.gz,0.427596529504,0.361383124461,0.0242782485159,0.0479222690142,0.0711096453397,0.00474402557207,0.00020295296565,0.000964026586839,0.0131412045259,0.0472626718758,0.000152214724238,0.00124308691461
176,b375ca9f-6408-496f-83c9-469c74ccc7a2.FPKM.txt.gz,0.328199423414,0.0833385560291,0.34128227626,0.0561230884934,0.132348332916,0.000391702180998,0.00177049385811,0.00230320882427,0.00596954123841,0.000219353221359,0.0,0.0480540235648
177,d8454c9a-0054-49b0-adfd-7b4ce451ef77.FPKM.txt.gz,0.316697800798,0.401800118876,0.0444085930203,0.0207608049588,0.0477838159124,0.00165576972064,0.000148594718519,0.00706886303813,0.0121847669186,0.140825337522,0.00152840281905,0.00513713169738
178,add93641-2f11-4373-a079-b8116e7dd3cc.FPKM.txt.gz,0.372095515734,0.329074852096,0.00898139415245,0.0259581582783,0.0632341593072,0.000728800480151,0.0,0.000321529623596,0.0330318099974,0.137314584584,0.0289805367401,0.000278659007117
179,fa0419a3-7d4d-40fe-aceb-3d70965387e3.FPKM.txt.gz,0.293406739348,0.0434278677243,0.379417339756,0.0517584845521,0.100486556316,0.000205247081266,0.00964661281949,0.000869281755949,0.000845135040506,0.000181100365823,1.20733577215e-05,0.119743561882
180,ae32fcc8-a1b7-47c8-b1c5-1e5cdbcf3725.FPKM.txt.gz,0.460683505753,0.139338471924,0.0903753473258,0.0699832027755,0.0913329461076,0.00127156559552,0.110500620084,0.0261377372412,0.00915213261958,0.00108318550729,0.0,0.000141285066169
181,8a2863d8-26a3-443e-a36f-5c149de57136.FPKM.txt.gz,0.498690848713,0.170924069225,0.14314451753,0.0831790024906,0.0848074589693,0.00121335972923,0.000510888307044,0.00188390063222,0.012931860272,6.38610383805e-05,0.0,0.00265023309279
182,eb514a1a-536a-4ce7-ad6b-ec2267452d7a.FPKM.txt.gz,0.283619663208,0.351930600442,0.0349209049158,0.0335601292737,0.124987242728,0.00146283381527,0.000187106650791,0.000136077564212,0.0317571015479,0.104983840789,0.0314169076374,0.00103759142711
183,258b03ca-d1a3-4102-a953-476df48c3ae7.FPKM.txt.gz,0.435833976659,0.302711048545,0.0524272285546,0.0656645928886,0.0391444530221,0.000249761591208,0.000136233595205,0.00170291994006,0.0572862267835,0.0418010081286,0.00263384950729,0.000408700785614
184,97f3c6a3-a3b8-4f59-9242-8845fa1c90a8.FPKM.txt.gz,0.419617541092,0.275268083655,0.0232374698872,0.129319717739,0.0689662523717,0.00106593898565,0.00138572068135,0.0542989319291,0.0139851194918,0.0127486302684,0.0,0.000106593898565
185,f69a97ec-c6c0-4450-83f1-3280f31ad447.FPKM.txt.gz,0.149276721911,0.34034027078,0.00722699002814,0.0320002779612,0.0334132471654,0.000150562292253,1.15817147887e-05,0.000579085739435,0.0441610784893,0.349721459759,0.0431187241583,0.0
186,394df3ed-9071-4731-8499-d83624d2a7fa.FPKM.txt.gz,0.424325560128,0.244003824251,0.02462207812,0.0597331338072,0.10026187804,0.000304831580552,0.000692799046709,0.00483573734603,0.104030704854,0.0365936456471,0.000207839714013,0.000387967466157
187,e9889edc-cfbf-4213-9629-fde30511bd63.FPKM.txt.gz,0.398105713413,0.0822894388431,0.297756051193,0.102216790576,0.0529924975388,0.00142580710867,0.0495807448145,0.00544862002241,0.000611060189429,5.09216824524e-05,0.0,0.0095223546186
188,29b681e1-b036-4b63-9113-59bb58618c8a.FPKM.txt.gz,0.496221115198,0.170523146639,0.0452379843879,0.0880394804227,0.163167124478,0.000512128125145,0.00072939460248,0.00128807982991,0.0291913031333,0.000450051988764,0.0,0.0046401911945
189,43dc7dbc-8b13-48cf-8e06-ed102da87d57.FPKM.txt.gz,0.344857935203,0.240389245919,0.0657931881964,0.0876965741709,0.134226739069,0.00114581776516,0.000614424018997,0.000481575582457,0.0175359936233,0.0978096614025,0.00504824058852,0.00440060446039
190,97fbdeeb-5066-44c3-93ad-b05917236933.FPKM.txt.gz,0.315184220962,0.0917053154256,0.193962173066,0.162514439406,0.0993086326098,0.000189651902553,0.00124135790762,0.0946880226203,0.0281374459061,0.00129308115377,0.0,0.0117756590404
191,1b5c1647-d213-43f4-961c-ef74b269a152.FPKM.txt.gz,0.289321296263,0.359008020717,0.0280365428191,0.028360248894,0.057655648671,0.000953134553825,3.59673416538e-05,0.000791281516383,0.0474589073122,0.185753335971,0.00226594252419,0.000359673416538
192,245ad8f3-c93e-40ac-8ff0-92e7a5dacc20.FPKM.txt.gz,0.444515862449,0.180662044902,0.078439924705,0.157866948258,0.0920756622745,0.000390248381617,0.000941187273312,0.0040861301134,0.0363390110647,0.0011477893577,2.29557871539e-05,0.00351223543455
193,ae95b302-bd9d-4d3b-a791-2f788bf53d24.FPKM.txt.gz,0.220415485215,0.143938429489,0.0588623343557,0.0228343267172,0.538221167756,0.000868005323766,1.15734043169e-05,0.00664313407789,0.00538163300735,0.000127307447486,0.0,0.00269660320583
194,cea0635c-ac68-4712-937e-56ba8abca332.FPKM.txt.gz,0.260619402612,0.273077500375,0.00897249879088,0.027784726739,0.369240006004,0.000500325211387,0.0,0.000233485098647,0.013692233285,0.0455796267574,0.000216807591601,8.33875352312e-05
195,9fc18ac7-7fce-4840-b2c5-5daac7e422cf.FPKM.txt.gz,0.504644598409,0.142391583269,0.101667949705,0.154503464203,0.067718758019,0.000487554529125,0.000513215293816,0.00721067487811,0.0193225558122,0.000102643058763,0.0,0.00143700282268
196,029d304b-56ee-403e-ad39-0c2ce07d5a09.FPKM.txt.gz,0.26418944571,0.42032080486,0.0813876233865,0.030680523918,0.11090546697,0.000379650721336,0.000237281700835,0.00047456340167,0.0469817767654,0.0441581245254,7.11845102506e-05,0.000213553530752
197,5f02561f-c7c7-4cea-997e-cfdf2ae02128.FPKM.txt.gz,0.306590503392,0.0644769725098,0.19181720814,0.0373580863977,0.0109389503749,0.0018707604427,0.371952873974,0.0117386647626,0.00279900035702,5.71224562656e-05,0.0,0.000399857193859
198,8dda6766-08f1-4f38-944f-30da042d3370.FPKM.txt.gz,0.368659620129,0.358470887904,0.00673900399126,0.0249904731342,0.123167331876,0.00124350668886,0.0,6.01696784934e-05,0.00976754447542,0.106781122766,0.0,0.000120339356987
199,0056ef0b-ecb9-443e-a694-1c0797a21e5c.FPKM.txt.gz,0.257077221278,0.419727679533,0.0107444542822,0.0566656297112,0.0343631099093,0.00100504917562,9.57189691067e-05,0.00301514752686,0.026466294958,0.180884921869,0.00880614515782,0.00114862762928
200,0b4a2460-8f70-4f60-85b3-95d0012d38c8.FPKM.txt.gz,0.273599561363,0.389861098419,0.0100063967833,0.0368500411222,0.100269578726,0.0010509001188,0.0,0.000365530476103,0.020446861007,0.166818971032,0.000251302202321,0.000479758749886
201,01667231-844e-4f98-905c-c0ecafee35b5.FPKM.txt.gz,0.49714893617,0.107276595745,0.0704680851064,0.0657021276596,0.247425531915,0.00140425531915,0.000106382978723,0.00131914893617,0.00842553191489,0.000340425531915,0.0,0.000382978723404
202,6b34f95d-8875-4a62-b90e-9cf9d92c8055.FPKM.txt.gz,0.318037149587,0.1923830759,0.206642331829,0.0349918184597,0.177872080269,0.00163630805747,0.00354233722331,0.00178015931527,0.0149245679967,0.0319169978242,0.000431553773398,0.0158416197652
203,80af6fa2-c963-4ab7-9965-8b1678f49376.FPKM.txt.gz,0.366923321906,0.199610333652,0.0542910133198,0.0723318158827,0.252571235879,0.00127390921523,0.000374679180951,0.0152119747466,0.0358005957399,0.000393413139999,0.0,0.00121770733809
204,ce69433a-55bd-4160-b1fa-85178fe0fce4.FPKM.txt.gz,0.550229362832,0.130572199908,0.0897258620311,0.0570882992033,0.125545971335,0.000658457891618,0.000153640174711,0.00243629419899,0.041768178925,0.00100963543381,4.38971927745e-05,0.000768200873554
