i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42
221,e0c71365-4f21-4bf8-b861-fb3ec1316ce3.FPKM.txt.gz,0.0218988164399,0.00596703361626,0.0426751216054,0.0450973827763,0.032001417909,0.0152228283345,0.0213867937533,0.0644557789637,0.0286141909057,0.00382047696883,0.0401543945332,0.0779259142559,0.0134701352921,0.072845073751,0.00378109060832,0.000551409047047,0.0362354516631,0.0495874278737,0.00527777230745,0.00827113570571,0.023631816302,0.00155576123988,0.0138246125367,0.0121113058548,0.0141790897812,0.0757990507887,0.0179404872093,0.00120128399535,0.00959057878257,0.0308198270939,0.000196931802517,0.00226471572894,0.00011815908151,0.10248331003,0.0625652336596,0.000413556785285,0.0185115894366,0.00124067035586,0.00484452234191,0.0121703853955,0.000433249965537,0.00486421552216
222,67ba85ff-0919-4c9d-ad1e-73b25804c0dc.FPKM.txt.gz,0.0049858625974,0.0685933824006,0.061945565604,0.0308648636982,0.0167922125575,0.00494269495586,0.0987891476549,0.0103386501478,0.00321598929442,0.0203103753426,0.042045282856,0.167619952084,0.0148928363299,0.0502687185686,0.00094968811379,0.000129502924608,0.0137057261876,0.0794716280676,0.00520170080508,0.00112235867993,0.0110509162332,0.0021583820768,0.00220154971833,0.0549092400337,6.47514623039e-05,0.000863352830718,0.00371241717209,0.0123027778377,0.133517515271,0.00144611599145,0.000323757311519,0.0158209406229,6.47514623039e-05,0.00446785089897,0.0150439230753,0.00073384990611,0.00358291424748,0.00220154971833,0.0342751073795,0.00373400099286,0.000884936651486,0.000453260236127
223,f4a1e772-2a5e-4c0a-803a-1bdb2b376a47.FPKM.txt.gz,0.0352800569997,0.00240180192604,0.013928152796,0.0216966604611,0.0412673240019,0.0508745317061,0.0129743271507,0.0171343859891,0.00457376634719,0.0613436300536,0.00882576018755,0.0754326691029,0.0129513434002,0.0136063802891,0.00150543565699,0.00152841940748,0.0435082396746,0.00399917258498,0.0295341193776,0.00270059068239,0.011905582753,0.00135604127882,0.0109862327335,0.00250522880324,0.000402215633547,0.000114918752442,0.00196511066676,0.000781447516606,2.29837504884e-05,0.000988301271001,0.000114918752442,3.44756257326e-05,0.0022868831736,0.00448183134524,0.00212599692018,0.0,0.000149394378175,3.44756257326e-05,0.362327334574,0.0198464685467,0.122285044474,0.00021834562964
224,c9ad1adf-993c-465b-866c-c5c2c5fa9f06.FPKM.txt.gz,0.0106268839728,0.0219434935881,0.0995759464569,0.0246513053696,0.0137178766668,0.0104225208195,0.18747764778,0.0184948653758,0.00301435651152,0.00201808613907,0.042303172738,0.0699177438308,0.0150973279518,0.0629693966178,0.00424053543146,0.000178817759158,0.030884381546,0.0739283707148,0.00166045062075,0.00293772032902,0.0190824094416,0.00107290655495,0.00630971235886,0.0550758698207,2.55453941654e-05,0.000127726970827,0.00863434322792,0.0042149900373,0.0532366014408,0.0307566545752,0.000127726970827,0.027946661217,2.55453941654e-05,0.0437081694171,0.00722934654882,0.000306544729985,0.0328002861084,0.000842998007459,0.00475144331477,0.0014816328616,0.000459817094978,0.00572216829306
225,653ffc71-52ca-473e-8ce4-c934932baa8c.FPKM.txt.gz,0.0397849203096,0.0254382369252,0.0501772237359,0.0501048875172,0.0804137631712,0.013044631447,0.0253900127794,0.0437634123406,0.031466255154,0.00325512984351,0.0259928146023,0.113374966846,0.065729510766,0.060063173631,0.00798109613483,0.000988594989511,0.0332746606226,0.0458611626842,0.0607383116727,0.0165167699467,0.0323342897789,0.000699250114532,0.0228823571962,0.00713717358281,0.0,0.00265232802064,0.0141296747281,0.00356858679141,0.000120560364575,0.0197236756444,0.00250765558315,4.82241458298e-05,0.000289344874979,0.0313939189352,0.00101270706243,2.41120729149e-05,0.01191136402,0.00901791527018,0.0413280929762,0.00431606105177,0.000192896583319,0.00135027608323
226,2b5a102d-0462-4fee-a1f1-21dca1390db0.FPKM.txt.gz,0.035790306478,0.00504831691375,0.0438148699305,0.0340573021644,0.0428165087498,0.0157854088572,0.026126923729,0.0465650724283,0.0214553468834,0.00120556821821,0.0154463427958,0.07585661273,0.0359975135155,0.0352063593724,0.0314389586905,0.000320229057961,0.0278976020495,0.0434192928589,0.0328328969428,0.040800949385,0.0299131614143,0.000602784109104,0.0091171096502,0.00551924199898,0.00664946220355,0.00105487219093,0.00960687173884,0.00461506583533,0.000131859023866,0.0260515757153,0.0602972479138,0.000113022020457,1.88370034095e-05,0.176012959858,0.0055569160058,0.0,0.00612202610809,0.0226420780982,3.7674006819e-05,0.0156912238401,9.41850170475e-05,0.00826944449677
227,7c1d57e4-ea8b-4634-8b1d-65ef201dda59.FPKM.txt.gz,0.0295634973671,0.00427681697896,0.0810724118575,0.0526315789474,0.0758600411644,0.0187378043891,0.0347758680602,0.0296971478977,0.0497714575927,0.0083665232151,0.0352302798642,0.0710218919569,0.0623078773623,0.0393199861003,0.0149421293203,0.0031808826281,0.0402020796023,0.0355777712438,0.0362727540028,0.0120820079656,0.0478736200583,0.00125631498757,0.00633503515009,0.00868728448852,0.0,0.00130977519981,0.031354414477,0.00264628050573,0.000374221485659,0.00622811472562,0.000828633289674,8.01903183556e-05,0.00018711074283,0.103098019299,0.0287348640774,0.0,0.00179091710994,0.00296704177916,0.00398278581166,0.00189783753442,0.00232551923231,0.0131512122103
228,13cf1657-4a38-4e8b-a3e4-8223ba78c6a5.FPKM.txt.gz,0.0683495327394,0.00613133219963,0.0244317206734,0.033246485795,0.04422983915,0.0169586720127,0.0161005975319,0.0328252492316,0.0180663681608,0.026459896719,0.0158821785731,0.219448648143,0.0296581743295,0.0305942555814,0.00460239948828,0.000140412187778,0.0263974913022,0.0119194346069,0.0202661591026,0.0339173440255,0.0196421049347,0.00243381125482,0.0439646161287,0.00405635209136,6.24054167902e-05,0.0188464358706,0.00218418958766,0.00140412187778,0.000218418958766,0.0375992636161,0.0244941260901,0.000343229792346,0.000530446042717,0.0863534954834,0.00455559542568,0.0,0.00218418958766,0.0225127541071,0.0186748209745,0.0154297393014,0.00266783156778,0.0122158603367
229,10d6ec12-4039-4262-b16d-1bd671b99a57.FPKM.txt.gz,0.0373009446694,0.00577597840756,0.0778947368421,0.0573279352227,0.0868556005398,0.0204588394062,0.044318488529,0.034358974359,0.0196221322537,0.0142510121457,0.0261808367072,0.0739271255061,0.0395141700405,0.047044534413,0.00780026990553,0.00232118758435,0.0359784075574,0.0479892037787,0.0335492577598,0.0405128205128,0.0168421052632,0.00059379217274,0.0123616734143,0.0117408906883,5.39811066127e-05,0.00483130904184,0.00920377867746,0.00080971659919,0.000188933873144,0.0187584345479,0.000458839406208,0.00418353576248,0.000161943319838,0.0745479082321,0.00982456140351,0.0,0.000485829959514,0.00121457489879,0.032955465587,0.040971659919,0.00456140350877,0.00226720647773
230,c60f9638-1b5b-4bd5-90f6-c903b8679f2b.FPKM.txt.gz,0.00886884189561,0.00347958526155,0.0290785542733,0.0123718587077,0.0102981664812,0.00322183820514,0.0323824029055,0.0232323824029,0.00280007029465,0.00620936090446,0.0260441684728,0.0988225645832,0.014715013766,0.0567394997364,0.00135902993381,0.0004100521352,0.00830648468162,0.0776521586316,0.00426454220608,0.00769726436647,0.00859937906391,0.000550641438697,0.00317497510398,0.0227871829418,4.68631011657e-05,0.0146798664402,0.00427625798137,0.0278015347666,0.0247437174155,0.000866967371566,0.000562357213989,0.019940249546,2.34315505829e-05,0.0013707457091,0.413824614844,0.000199168179954,0.000210883955246,0.000878683146857,0.012383574483,0.0147970241931,8.201042704e-05,0.00024603128112
231,b448bfa4-4ce9-457c-8e63-5bee1a31e275.FPKM.txt.gz,0.0337901765199,0.0066228745979,0.0957478441867,0.0325737301652,0.0179493417674,0.0192739166869,0.0415484010488,0.0544427324088,0.00983969940259,0.00110831778985,0.0329521801422,0.111102100397,0.0226799664801,0.0391966047631,0.00351417835807,0.0,0.0492525612954,0.109074689806,0.0102181493796,0.00562268537291,0.0648771389182,0.000324385694591,0.00848809234179,0.0144892276917,2.70321412159e-05,0.0011894142135,0.037682804855,0.000675803530398,0.0,0.0394128618928,5.40642824318e-05,0.0,0.0,0.0948557835266,0.0022166355797,5.40642824318e-05,0.0293839375017,0.0057848782202,0.00100018922499,8.10964236477e-05,0.000189224988511,0.00270321412159
232,d146cc22-0cb0-4adf-b507-95c343419dc1.FPKM.txt.gz,0.029571271528,0.00339562721388,0.0243923293026,0.0153413948943,0.0125442775131,0.00836692317088,0.0268718700379,0.0292048369366,0.00473922071577,0.0114205447661,0.0219616465128,0.13759618908,0.0117869793575,0.0393795040919,0.0318431659949,0.00234518138512,0.0115426896299,0.0426652009283,0.00836692317088,0.00747526566508,0.0104311713692,0.00142909490656,0.00877000122145,0.0314156589715,0.000769512641993,0.00123366312447,0.00576523757176,0.0261878588005,0.035055575913,0.0356052278002,0.000684011237327,0.0295224135825,7.32869182851e-05,0.0738121411995,0.193562965677,0.000781727128374,0.00857456943936,0.00503236838891,0.0355197263955,0.00807377549774,0.00492243801148,0.00196653230732
233,2b72861d-7b1b-4b7b-8b9d-1e2fb596bfc7.FPKM.txt.gz,0.0385419124339,0.0115271832552,0.039081195861,0.0227847247969,0.0174255957397,0.0205264754458,0.0627591088341,0.0391149010752,0.00429741481007,0.0148134416394,0.028969631602,0.110384576494,0.0181839630591,0.0333007516263,0.0186558360578,0.00239307020796,0.0314806700597,0.0386935858977,0.0106845529003,0.0119484984327,0.0251440897907,0.0010111564259,0.0142910108194,0.0309919444538,0.000185378678081,0.000438167784556,0.0149314098891,0.0059658229128,0.0550743199973,0.0499174222252,0.000269641713573,0.0402945835721,0.000623546462638,0.0840608042064,0.00657251676834,0.00188749199501,0.01730762749,0.0050557821295,0.0497826013684,0.00438167784556,0.0105834372577,0.00566247598503
234,12b16f45-0e5e-4c24-85b5-fd05a6482fa2.FPKM.txt.gz,0.0443309202721,0.00452751616105,0.0548386315764,0.0353000992664,0.0300462436143,0.023146018449,0.0229523279181,0.0752971939084,0.0341137447643,0.00406750115004,0.0364622424521,0.0824637435537,0.044718301334,0.0339684768661,0.0120814468683,0.000266324480062,0.0683727574268,0.0404571096531,0.00702128174709,0.013049899523,0.111057308186,0.000871607389294,0.013049899523,0.00697285911435,4.84226327385e-05,0.000556860276493,0.0970873786408,0.00242113163693,0.000629494225601,0.0114035300099,0.000217901847323,9.68452654771e-05,0.0,0.079727864804,0.00217901847323,2.42113163693e-05,0.00159794688037,0.0012589884512,0.00135583371668,0.000823184756555,0.000290535796431,0.000847396072924
235,778e1365-7b5e-469c-915d-c3be22bec7a8.FPKM.txt.gz,0.050027965029,0.00351770627888,0.0219451885432,0.0265373406729,0.0714874451738,0.0179564923023,0.0138794854435,0.0323805598893,0.0223425863236,0.0506314209178,0.00986135232993,0.125459951135,0.054958641194,0.0459362397339,0.0109210797445,0.00494539460128,0.0243737305349,0.0166612699067,0.0634217420741,0.0116570015602,0.0148361838038,0.000603455888846,0.0237849930823,0.00266403697271,0.0002207765447,0.000456271525713,0.00319390067999,0.00119219334138,0.0,0.00211945482912,0.00231079450119,0.0,0.00182508610285,0.0109357981808,0.00597568514321,1.47184363133e-05,0.0002207765447,0.0103470607283,0.210208707427,0.023814429955,0.00578434547114,0.000588737452533
236,0b0f745e-573f-4ace-9431-6b17c550b878.FPKM.txt.gz,0.0140064688511,0.00648291379553,0.0447335114611,0.0230347349177,0.0217269019828,0.0120095626494,0.0603009422022,0.023751933624,0.00541414709605,0.011039234988,0.0319926873857,0.0565321333146,0.0247503867248,0.0318520601884,0.0278582477851,0.00329067641682,0.0279285613838,0.0449866404163,0.00666572915202,0.00452819575306,0.0299114048657,0.00147658557165,0.00686260722824,0.0298692167065,0.00053438334974,0.00023906623541,0.0246097595275,0.00932358318099,0.0612009562649,0.0524258191534,0.00046406975109,0.0516101814091,0.0001406271973,0.131359864998,0.0437350583603,0.00544227253551,0.0146111657995,0.0061875966812,0.0303754746168,0.00736886513852,0.00518914358037,0.00417662775981
237,ed82f112-4b2e-416b-89f3-9c408f0f022a.FPKM.txt.gz,0.03521454238,0.00577045022194,0.0566053688438,0.0508983301628,0.0670048615515,0.0258930458677,0.0349820333967,0.0288311139294,0.0157894736842,0.0217501585289,0.016973155781,0.142189811879,0.0428662016487,0.0406890720778,0.0117734094272,0.000232508983302,0.0519129148172,0.0296554639611,0.0242443458043,0.0112449799197,0.022109490594,0.00120481927711,0.0118790953287,0.00644683999155,0.00181779750581,0.00196575776791,0.00944831959417,0.00147960262101,4.22743606003e-05,0.0207144366941,0.00471359120693,0.000147960262101,0.000972310293807,0.0744028746565,0.00634115409004,0.0,0.00109913337561,0.0211371803001,0.066265060241,0.0131473261467,0.0176706827309,0.00247305009512
238,39ef3ef1-d868-4c8c-81a1-238451a08f11.FPKM.txt.gz,0.00974840327877,0.0343392030616,0.0377524371008,0.0296072195071,0.0143769554987,0.0135882915729,0.0170015256122,0.0372611382618,0.0167041605254,0.000206862669046,0.0109507925426,0.476521087063,0.0158767098492,0.0362914695007,0.00334858945518,1.29289168153e-05,0.0174281798671,0.0439971039226,0.00118946034701,0.0213197838285,0.0109120057922,0.000271507253122,0.00713676208207,0.00562407881468,0.0168851653608,0.0381532335221,0.00332273162154,0.00717554883252,0.000129289168153,0.0303958834329,0.0146096760013,0.000323222920384,0.0,0.0105370672045,0.00290900628345,0.0,0.00253406769581,0.00786078142373,3.8786750446e-05,0.00159025676829,3.8786750446e-05,0.00202983994001
239,e3bee637-c8c3-4953-842c-11b16ea1bf73.FPKM.txt.gz,0.0394326526506,0.00739362237199,0.0976259933608,0.0375465244945,0.0194396941958,0.0246454079066,0.0728548435771,0.0536163363847,0.010486872548,0.00183583140529,0.0402122522885,0.051881098481,0.0520319887335,0.0661150789659,0.000679006136204,2.51483754149e-05,0.0646564731918,0.093149582537,0.00528115883714,0.00344532743185,0.0823357811085,0.000628709385374,0.00601046172417,0.0324162559099,7.54451262448e-05,0.000477819132884,0.0723267276934,0.0121466653254,0.0153405090031,0.00452670757469,0.00173523790363,0.00344532743185,0.0,0.0137058646011,0.00271602454481,0.000301780504979,0.00171008952822,0.00379740468766,0.0,0.00165979277739,0.00135801227241,0.000930489890353
240,ffb473b7-a5cf-4607-b97c-fc78b4719ccb.FPKM.txt.gz,0.00968757568419,0.085735044805,0.0766045047227,0.0257205134415,0.0140954226205,0.0113102446113,0.170791959312,0.0141438604989,0.0023250181642,0.00503753935578,0.0372971663841,0.158464519254,0.0161782513926,0.034754177767,0.00152579317026,0.00133204165658,0.035674497457,0.0834826834585,0.00295471058368,0.00169532574473,0.0126907241463,0.000653911358682,0.00409300072657,0.0471542746428,2.42189392105e-05,7.26568176314e-05,0.00627270525551,0.000678130297893,0.0814967304432,0.00712036812788,7.26568176314e-05,9.68757568419e-05,7.26568176314e-05,0.00862194235892,0.00053281666263,2.42189392105e-05,0.00167110680552,0.0195689028821,0.00997820295471,0.0020828287721,0.0020828287721,0.00612739162025
241,73820dc9-48b2-4fce-ae5d-ca8e0a5359d9.FPKM.txt.gz,0.0331162642948,0.0229246082169,0.099639983058,0.049872935197,0.0235069885642,0.0171802202457,0.0445256247353,0.0615205421432,0.0104299025837,0.00322956374418,0.0217333756883,0.12693244388,0.0322691656078,0.0718445573909,0.00767683185091,0.000688267683185,0.0437579415502,0.128944303261,0.00410313426514,0.0258365099534,0.0345192714951,0.00185302837781,0.0165713680644,0.0283513341804,0.000529436679373,0.00121770436256,0.0145065650148,0.00322956374418,0.00132359169843,0.0161742905548,0.00360016941974,0.000502964845404,0.000344133841593,0.0174184667514,0.0048972892842,5.29436679373e-05,0.0053208386277,0.00648559932232,0.00526789495976,0.000688267683185,0.000661795849216,0.00675031766201
242,378bba31-bcf1-49a1-b1ff-e14278f7054c.FPKM.txt.gz,0.0398940355663,0.00666212033783,0.058411582647,0.0539526832083,0.112154435294,0.0286681005088,0.027881235902,0.037900645229,0.0456119183759,0.0168913602266,0.0247337774747,0.12442952316,0.0623196768609,0.0372449247233,0.0019933903373,0.00230813618003,0.0729685778734,0.0328647117453,0.0207732256203,0.0358023396108,0.0433037821959,0.00144258511252,0.00702932382101,0.00744898494466,0.000629491685464,0.00159995803389,0.0232387347217,0.00215076325867,0.000550805224781,0.00973089230446,0.0221108954519,0.0,0.000131144101138,0.0177569112941,0.00139012747207,0.0,0.0017048733148,0.000550805224781,0.00705555264124,0.00343597544982,0.00367203483187,0.00159995803389
243,222a1182-fa38-46be-88c7-0731ba0a81bb.FPKM.txt.gz,0.00462463388315,0.00635116386619,0.135501772776,0.0364421149992,0.0330198859257,0.0174194542932,0.0948049946046,0.0138430707569,0.00706027439494,0.008509326345,0.0338831509172,0.123539386465,0.0305842454139,0.0564821951595,0.00120240480962,0.000123323570217,0.0458147063357,0.0925543394481,0.00517958994913,0.00527208262679,0.0197626021273,0.00326807461076,0.00271311854478,0.0910127948204,0.000246647140435,0.00789270849391,0.0064128256513,0.00690611993217,0.0680437798674,0.00255896408201,0.000339139818098,0.00308308925543,0.0,0.00564205333744,0.00480961923848,0.0,0.000986588561739,0.000832434098967,0.00456297209804,0.0180360721443,0.000462463388315,0.00021581624788
244,88b3eb4d-02ae-4903-89f5-9ee294ee732e.FPKM.txt.gz,0.00895702235908,0.00457892622841,0.0414379434998,0.0181148748159,0.00939884857411,0.00370866247155,0.0342348373276,0.0203641719106,0.00353460972018,4.01660195475e-05,0.0313964386129,0.0551077788191,0.0142589369393,0.02633552015,0.00358816441291,0.0,0.00959967867184,0.0442093988486,0.00159325210872,0.00929173918865,0.00959967867184,0.000334716829562,0.00585085018075,0.0217699825947,1.33886731825e-05,0.000963984469139,0.00326683625653,0.0113402061856,0.0496050341411,0.0194001874414,9.37207122774e-05,0.0513991163476,0.0,0.0227205783907,0.434020618557,0.000240996117285,0.00490025438479,0.000696211005489,0.0,0.0113803722051,1.33886731825e-05,0.0126389074843
245,dbebc784-425a-4946-b5e1-cb43c349c398.FPKM.txt.gz,0.0202113097784,0.00459834031996,0.0472452733339,0.0578749251433,0.0634570964154,0.0132175549662,0.02121652836,0.042326118573,0.0304773718881,0.0841175464112,0.0189280520147,0.0569766447087,0.0743006245188,0.037941654547,0.00513303105484,2.13876293952e-05,0.0302421079648,0.0299640687826,0.0242749593635,0.0335358028916,0.0290871759774,0.00111215672855,0.00776370947044,0.00590298571306,8.55505175806e-05,0.000342202070323,0.0211951407306,0.000791342287621,0.000106938146976,0.0860852083155,0.00115493198734,0.000941055693387,6.41628881855e-05,0.0817435195483,0.00641628881855,0.0,0.00314398152109,0.00192488664556,0.0486354692446,0.000556078364274,0.000470527846693,0.00641628881855
246,8a705b7c-4607-4ede-9486-cbeb1191004e.FPKM.txt.gz,0.0194798793352,0.0312111831858,0.0456239279166,0.02273309805,0.0192432816104,0.0145113271161,0.0919182160532,0.0229302628206,0.00467280506319,0.0264397957373,0.043474831917,0.054338610777,0.0187898026381,0.019755910014,0.00607267493444,0.000985823852994,0.037875352432,0.0459393915495,0.0111200930618,0.00735424594333,0.0331631144147,0.000315463632958,0.0068810504939,0.0518740511445,0.000335180110018,0.000354896587078,0.03259133658,0.00486996983379,0.11835801179,0.0125396794101,5.91494311796e-05,0.0395906859362,0.000374613064138,0.0332222638459,0.0123819475936,0.000926674421814,0.00141958634831,0.00400244484316,0.0778012184783,0.00534316528323,0.00780772491571,0.0113172578324
247,1ef4c9a4-403e-4ed2-b9d6-06302a842278.FPKM.txt.gz,0.0453027753292,0.0175494831317,0.0555065843951,0.0502978336939,0.0818975879478,0.0257232150012,0.0268718113097,0.0814702032748,0.0580441808906,2.67115420573e-05,0.0453561984133,0.0783716643962,0.0285546384593,0.0546785265913,0.00424713518711,2.67115420573e-05,0.0462643908433,0.0404679862168,0.0100435398136,0.0140235595801,0.0541710072923,0.000293826962631,0.0193925795336,0.0139434249539,0.0,0.0188316371504,0.0473061409835,0.00285813500013,0.00964286668269,0.0102839436921,0.000267115420573,0.00040067313086,0.0,0.0275395998611,0.0105777706547,0.000293826962631,0.00205678873841,0.00705184710313,5.34230841146e-05,0.00406015439271,2.67115420573e-05,0.00622378929936
248,a8b5d651-3c19-464b-aa1a-9dc46be11044.FPKM.txt.gz,0.0128118512695,0.00292350968566,0.030488029579,0.0215332457099,0.0203785822206,0.00985149062143,0.0250340871402,0.0668230785294,0.0149000724736,0.00751759633456,0.036040241251,0.0390620201698,0.0208822120404,0.0403149528922,0.00533110589738,0.0032306010392,0.0167794715572,0.031175914211,0.00768956749254,0.00791067326708,0.0350329816114,0.000847572135759,0.00493802896486,0.0230318515152,0.000110552887273,0.000147403849697,0.00986377427557,0.0239039909592,0.0246778611701,0.0402044000049,0.000147403849697,0.00600670687516,0.000196538466263,0.101205026471,0.272770823865,0.00319375007677,0.00223562505374,0.00164600965495,0.00721050498102,0.0143227407289,0.00474149049859,0.00288665872324
249,6fdbffc8-dac1-4a98-9912-9084b2ce3f28.FPKM.txt.gz,0.00585436797476,0.0756507592191,0.0178096036285,0.0753919345297,0.0712507394991,0.0180437783475,0.0126454348255,0.00548461841846,0.00507789390653,0.162837704595,0.00566949319661,0.0820720765135,0.00765381581542,0.0185860776967,0.00028347465983,0.000764149083021,0.0402164267403,0.0075059159929,0.0240213961743,0.0013557483731,0.00760451587458,0.00034509958588,0.00624876750148,0.00218152238217,0.000419049497141,0.00456024452771,0.00214454742654,0.00027114967462,0.000591599290081,0.000505324393611,0.00020952474857,4.92999408401e-05,0.0573851311378,0.000628574245711,0.000579274304871,0.0,3.69749556301e-05,1.232498521e-05,0.0141367580359,0.261191086571,0.00264987182015,7.39499112601e-05
250,1af985f0-777b-4283-b8cb-cddb4ac1e7cc.FPKM.txt.gz,0.00972592772253,0.0163715740965,0.0679117147708,0.0300994421538,0.012660683968,0.00861023526558,0.0948581130245,0.0243754547659,0.00366238176085,0.0025951976716,0.0393160320155,0.0690516614116,0.0208343439243,0.0384186272132,0.00630608780015,4.85083676934e-05,0.0297356293961,0.075479020131,0.00240116420082,0.00383216104778,0.0435847683725,0.00361387339316,0.00557846228474,0.0409168081494,2.42541838467e-05,0.000703371331555,0.0408925539656,0.00502061605627,0.0638127577007,0.0705069124424,0.000194033470774,0.0152316274557,0.0,0.109968469561,0.0122483628426,0.00111569245695,0.0130730050934,0.00613630851322,0.00337133155469,0.000994421537715,4.85083676934e-05,0.00666990055785
251,1916f968-78bb-4ac4-8ddf-0585132076a9.FPKM.txt.gz,0.0768780202079,0.00404524820618,0.0330209401084,0.032416898521,0.0496778444867,0.0194574608288,0.0183225948162,0.0472433738468,0.0188168106604,0.0227339288329,0.0231000146434,0.0997583833651,0.0370661883145,0.0249121394055,0.0134536535364,0.00362424952409,0.0318311612242,0.0220017572119,0.0301471664958,0.0382376629082,0.033149070142,0.000329477229463,0.0127580904964,0.00369746668619,0.000219651486308,0.00129960462732,0.0234477961634,0.00162908185679,0.00038439010104,0.0368465368282,0.000329477229463,0.000823693073656,0.000530824425245,0.0871284229023,0.0528810953287,0.0,0.00631498023137,0.00397203104408,0.0391345731439,0.00671767462293,0.00882266803339,0.0328378972031
252,6b14871d-013e-4817-9bca-2fd62a71a0e2.FPKM.txt.gz,0.0171068903193,0.0104638995466,0.036940736278,0.0241620953166,0.0130006024669,0.00982972381647,0.0652883914133,0.0224339664521,0.00363065605479,0.00527951295304,0.0447410977582,0.0417446174335,0.0176142309034,0.0279671496972,0.005025842661,0.000459777404319,0.0262707296192,0.0408409170181,0.00294891714494,0.0189301455433,0.0180581539144,0.00164885689825,0.00638932048071,0.0612772299204,1.58543932524e-05,0.000158543932524,0.00640517487396,0.0248438342265,0.115721216349,0.0339442559533,0.000285379078543,0.116656625551,6.34175730095e-05,0.0685226876367,0.0744997938929,0.000697593303104,0.011874940546,0.000301233471795,0.00516853220027,0.00694422424454,0.00123664267368,0.0106065890858
253,0633549b-8522-4be3-85b2-055201621efa.FPKM.txt.gz,0.0338935405498,0.00963797361605,0.0493745356705,0.0261229243218,0.0246571491677,0.0297170853161,0.0510411019417,0.0403389354055,0.00965805272775,0.0165251089292,0.0454390297773,0.132180792322,0.0213440957372,0.0307411200129,0.00674658153123,0.00108427203181,0.0367046161878,0.0470453587133,0.010782482983,0.023231532237,0.0323273698372,0.000562215127603,0.0143364857539,0.0326687147361,0.000321265787202,0.000883480914804,0.0208019597213,0.0165251089292,0.0813204023854,0.00212838584021,0.000180712005301,0.0143364857539,0.000301186675501,0.0369455655282,0.00758990422264,0.0136738750678,0.00333313254222,0.00311226231352,0.052828142883,0.00666626508443,0.0110435114351,0.00184727827641
254,8478e2c8-4c90-4e3c-97bc-d201991ad4a6.FPKM.txt.gz,0.0196732677558,0.00226777021854,0.0361687683263,0.0246421400818,0.0117577385853,0.0110210743742,0.0246421400818,0.0358943247967,0.00329332235559,0.00472331758894,0.0287876818188,0.0539642645636,0.0232554780373,0.0267221331484,0.0152532824891,8.66663777787e-05,0.0321965593448,0.027429908567,0.00300443442966,0.00176221634817,0.0390865363782,0.000823330588898,0.00940330198899,0.0239921422484,2.88887925929e-05,0.000144443962965,0.0364143230634,0.00567664774451,0.028455460704,0.117360719909,0.000462220681487,0.0155566148113,4.33331888894e-05,0.261328017795,0.0314887839263,0.00112666291112,0.00829108347417,0.00109777411853,0.00517109387413,0.0028455460704,0.00093888575927,0.0237176987188
255,6095fc44-4542-4435-8e6b-dba09b3f7f92.FPKM.txt.gz,0.0307451716319,0.0048166392994,0.0286339823286,0.0298381421534,0.0439909297052,0.0264446008288,0.0201579482368,0.029322073657,0.00938306357026,0.0263194933146,0.0167331300336,0.0380326843381,0.0205958245367,0.023864258347,0.0437250762374,0.00326843381031,0.0391117366487,0.00994604738447,0.0193603878333,0.0148096020017,0.0180154820549,0.000406599421378,0.0512471655329,0.00545781531003,1.56384392838e-05,0.0169051528657,0.00503557744937,0.00150129017124,7.81921964188e-05,0.0276800375323,0.0107436077879,0.000172022832121,0.000453514739229,0.233216045039,0.000938306357026,0.0,0.00236140433185,0.000359684103526,0.0807412620221,0.0158573774337,0.00229885057471,0.0474157479084
256,fd917385-0e99-45cc-91a2-f6bd48c8019d.FPKM.txt.gz,0.0168255995772,0.0357433875834,0.0530755169908,0.0692624485212,0.0442883255886,0.0248640077521,0.0278150945889,0.0569295483075,0.0294007531878,0.0225075428899,0.0304138128482,0.109190212963,0.0204814235691,0.0410949853547,0.00286299469245,0.000198207324862,0.0419098376902,0.0604532340829,0.0116942321668,0.0356332724029,0.034950558284,0.000286299469245,0.00739974012817,0.0148435263285,0.0237408329112,0.0120025546722,0.0304138128482,0.00191600414033,0.000418437685819,0.0200409628471,0.002070165393,0.00088092144383,0.000814852335543,0.0104168960733,0.00665095690092,0.0,0.0198427555223,0.00814852335543,0.0456097077543,0.00980025106261,0.0112537714449,0.00385403131676
