"","MMdarkred","MMorange","MMdarkturquoise","MMlightyellow","MMcyan","MMlightcyan","MMroyalblue","MMdarkgrey","MMblack","MMdarkorange","MMsalmon","MMgrey60","MMturquoise","MMred","MMmagenta","MMpurple","MMgreen","MMyellow","MMdarkgreen","MMlightgreen","MMgreenyellow","MMtan","MMbrown","MMmidnightblue","MMblue","MMpink","MMgrey"
"ENSG00000128342",-0.00236389921554125,-0.0510870011206151,-0.0646807612144373,-0.061531926929454,-0.0686793351021772,-0.0388898058432232,0.0120283535871964,-0.000696427394916125,-0.0262759822564771,0.0407594800544193,-0.00832988184591213,-0.0269269199688574,-0.0120211513228164,0.0239276217240245,0.057997942255632,0.0258473031375891,-0.00504230884331749,0.098252065703404,0.0164455718164945,-0.00973534027436268,0.0842495216564151,-0.00717875618843266,0.000845141454813885,0.122578527283445,0.0798933149081545,0.325219744872346,0.290673125272759
"ENSG00000128591",-0.0162291163278145,-0.0281494996624596,-0.0329457320475447,-0.0296155837603051,-0.034938673014125,-0.0248029827723645,0.00315905899102535,-0.00310289188960157,-0.00838551255426489,-0.00294353802303349,0.0173540450846946,-0.0145338289810964,-0.00615675509550266,-0.00555504885082083,-0.0335152362876644,0.0171833400740151,-0.0539755839208664,-0.027064587049783,-0.0170479394017964,0.0416899249769118,0.0255622742407716,0.00442291924716681,0.98295771391275,0.0333393616182973,0.124626908030785,0.120714621876468,0.00896990804229749
"ENSG00000128602",0.0846508556414688,-0.0870621073709357,-0.0369179164728724,-0.0726072889597811,-0.103962473660309,-0.00484231267790491,0.0123393635035666,0.00579681745984041,-0.0328085324301799,0.0400916477571031,0.00988016021705531,-0.0552797593577238,-0.0463131464635298,-0.0199495115372668,0.128924174615011,0.0542535875848135,-0.00443884592173601,0.0753900312026373,0.13385638890658,0.0548926716241884,0.15766514177356,-0.0577032141403809,-0.0116050036408454,0.0439990003169802,-0.0446648199426248,-0.00174331081616645,0.588617934269232
"ENSG00000128606",-0.0963783153337954,-0.0502480635644147,-0.0542903838630358,-0.0756316940974303,-0.014155550029573,-0.0647156819939013,-0.00534960835408893,0.0110524501383599,0.0424276847263539,-0.0378323078451702,0.449914175107983,0.132950491708297,0.130921194131419,-0.0389950998967546,-0.0685610790020964,-0.0271492001127045,-0.119179016413425,-0.117351604833164,-0.0999100495852683,-0.0150171758932872,0.374689847874593,0.542853819698098,-0.0172241481861328,0.0611271628804142,0.0868017320087886,0.108701136438677,-0.247953172406666
"ENSG00000128626",0.0555490059115703,-0.0617156439713147,-0.0475609074584622,0.0942245969598855,-0.0652521860286029,-0.0196785009210316,0.00182883786157958,-0.0617345221448029,-0.0496580912775442,0.010854295944397,-0.10418484948209,-0.104073037600623,-0.127161810017065,0.0184814803929207,0.452625792540511,0.0808277697969602,0.09511121167121,0.136883852038062,0.191106749042617,0.0178956729961915,0.118261684310153,-0.192415081369552,-0.0268691955432444,-0.0101870010132723,-0.2355468969374,-0.145199556274825,0.296555012884369
"ENSG00000128656",0.069188896134819,0.0378693931481909,0.0506941428346285,0.0659994487285682,-0.01601563186148,-0.0487175361187503,-0.0149717680991147,-0.0159187276165684,-0.0203078447844167,0.0240825467374995,0.0446634827617151,-0.00730699259667863,0.00846778250990303,-0.00609219848992855,-0.0464342371291572,-0.0143158010247133,0.0633985834808559,0.101312603544403,-0.0108868629706336,0.0250148792373247,0.142172510287646,0.149311452448499,-0.0234669690337097,0.0129054930061381,-0.00355525065646718,0.00149688880349044,0.15091283843083
"ENSG00000128849",-0.0382120325552894,0.00190613350979283,-0.0521229403960955,-0.0682928849140837,-0.0420925504871798,0.0313297211303471,0.0423304238826351,0.0768187806361295,-0.00441726158611028,0.00988098807674352,0.020320403916914,0.0625923710649976,0.0389031207623645,-0.0322891305055309,-0.0768166631663632,-0.0330808762702101,-0.153249503422444,-0.127456742668911,-0.0439860526488839,0.00010572693638343,-0.109166549405482,-0.129699263981424,-0.0230254198175872,0.00114226339289562,0.0224253691613507,0.112956339414847,-0.190249003417872
"ENSG00000128965",0.0696420567103396,-0.00765974504731949,0.022243361577591,0.1417376084617,-0.0644087523452647,-0.0278175503967219,-0.000318649429867339,-0.0505956615396351,-0.0480777043760929,0.0121756496559212,-0.0431554558539287,-0.0687242719542106,-0.069188246688491,0.0030509827215961,0.104887834421983,0.0389859493159664,0.219573660568745,0.1456806618623,0.0708108273047873,0.0976563561423786,0.00552403016014502,-0.0777801992778463,-0.0198879355209239,-0.00814684336794964,-0.146082405323962,-0.0878458912132104,0.402911754700036
"ENSG00000129009",-0.0148241821391447,-0.0862065846113889,-0.0933924847504244,-0.0460841096207543,-0.114173929033127,-0.100737258673064,-0.0105841436549617,-0.0530980534190749,-0.0981585186663173,-0.0502884874677997,-0.0571095837881277,-0.103095811566363,-0.129498850680479,-0.0255901307608758,0.135379767792972,0.020543430723305,-0.0601901915544714,0.0910181780405062,-0.0044621634169785,-0.0744664078430324,0.587201257035668,0.497803812274703,-0.0215364891742411,0.0117113710627779,0.119898694189217,0.118128971590767,0.0692760508490001
"ENSG00000129103",-0.023248872362398,-0.0111321693846391,-0.0423267921001101,-0.0128362868977092,-0.0186564745114651,-0.0206594492397581,0.00645855251767083,0.0159494584997671,-0.0216608080241229,-0.00885620662676321,0.00229709202102297,-0.0315980164421848,-0.0438358048051989,-0.00374226308942913,-0.0133145625899607,0.0269162568233652,-0.0166607404329303,-0.0263239520514694,0.0740447490217217,0.897099488042244,-0.00153837497328497,-0.0720254845036548,-0.0229193701004474,-0.00674533175859409,-0.0769266420665179,-0.0686469141235617,0.0176684847611774
"ENSG00000129167",-0.0352330634764747,-0.0101205684019466,-0.0169312434008016,-0.0314593356030947,-0.0104998779612946,-0.0121209421073954,-0.0050520525279256,0.0173830081286995,-0.00037729939613814,0.0268890737931756,0.00924513517458979,0.00255003534656931,0.00373052199559379,0.00745642101950676,-0.03161745892941,-0.00905085605474549,-0.0279106710820995,-0.0267526353540509,-0.00936156837339827,-0.00468577356462052,-0.0320056010981529,-0.0400337415202457,-0.00231887272230395,-0.00111408082963678,-0.0295586832741298,-0.00518897787582813,-0.093571891315375
"ENSG00000129170",-0.00349967258301743,-0.0152484506461085,-0.0160543684404052,-0.0132581395376433,-0.015875081686932,-0.0119018576728717,-0.00253600046765367,-0.00599039738499783,-0.00496959960632326,-0.0103337932575177,0.000430511966049548,-0.00948905751332959,-0.00856051254983297,-0.0059513529472927,-0.0232230780470688,-0.00479050578151286,-0.0309145063252781,-0.0302072775732151,-0.0161073463619543,0.00557243413940321,-0.0264047104507566,-0.0320086342105923,0.995585305804547,-8.23758328558226e-06,0.024448219642817,0.0367533171207568,-0.00991151569030868
"ENSG00000129194",-0.0102168521054854,-0.0281078500358887,-0.0139175262272594,-0.0125539781736684,0.00841026526976789,0.00956739702784421,-0.00099539810445477,-0.019507004164141,-0.000176036583355437,0.0361887954311448,-0.00656944571991743,-0.0250082055379561,-0.0174224303833624,0.0241848825083737,0.105892852351192,0.457690151663242,0.0230991592469535,0.00219314207393441,0.0136547269874741,-0.000941650354253127,0.0292278677058606,-0.0477543017425969,0.00202660307136885,0.00804257563597011,-0.0220628052319158,0.0294781404202275,0.201398314415247
"ENSG00000129422",-0.0469032130149138,0.17698789286226,0.109130123568962,0.00151427663986134,-0.0635313450389281,-0.0187309274868713,0.00564222328045873,0.0893684387669256,0.0479194813683924,0.0254667672337251,0.0359517167603683,0.112441274579092,0.155491930152455,-0.0106228312740318,-0.212568386870656,-0.0408232096398264,-0.0523954869840766,-0.136044001028178,-0.0764581323129119,-0.0242922813022687,-0.112612712608825,0.0393663362062033,0.0250722436863151,0.00271413436401679,0.121360987465695,0.10072838931441,-0.167677264456161
"ENSG00000129437",-0.00990284108229154,-0.0118166276337654,-0.00657601712046863,-0.0137658205273743,-0.014619850316848,-0.000682148730090098,-0.00214424434549897,-0.0104710973137761,-0.00356272554650449,-0.000880925488638338,-0.00317350956106151,-0.00466730367306899,-0.00439792207798504,-0.00516300726021833,0.0060951912286177,-6.18610123725359e-05,-0.0137044517508509,0.0177168157511588,0.00605609332286653,-0.00346289741267524,-0.0116605672500772,-0.00848783070977693,-0.00298919102571872,-0.0016841168608972,-0.0149992275473165,-0.015809544540447,0.00164336028906526
"ENSG00000129521",0.0367850170957992,0.00638074737699472,0.00771434750418678,0.0366332682591476,-0.0537673556855849,-0.0503021345707967,-0.00722559909815482,-0.0178875748836564,-0.00569822591230205,0.00317290554074681,-0.023757683691209,-0.00971197932535113,0.0284302213196734,-0.00299425592702575,-0.00761777671481793,-9.13028089723697e-05,0.0157212083747107,-0.0283777782680133,-0.0454825976440666,0.0415607321338679,0.0333942632322285,0.237904596732512,-0.024772393322993,-0.0260463777244613,-0.116915758608503,-0.060375023856275,0.0362325154918466
"ENSG00000129538",-0.0147955625211229,-0.0563164098823925,-0.0555176887566397,-0.0460658832065447,-0.105066603481366,-0.0626178899042034,-0.0134636859448568,-0.0172445556643089,-0.0541552622223239,-0.002272161646906,-0.0170851738678548,-0.0818525571689727,-0.0670011169775527,0.023278149431872,0.0477931587396603,0.050114642681998,0.0661176541397063,0.192929000489543,0.013696256681349,-0.000669714820259624,0.281299113264099,0.0594055741507905,0.0158424154568051,0.0833621785637114,0.535386368413665,0.249195389320499,0.233080043629931
"ENSG00000129596",-0.0514276347234309,-0.0492551420046952,-0.0716234862544555,-0.086352705778355,-0.060076869738854,-0.0504561495951087,-0.00787129354858978,0.0169545544106407,-0.0281296654551422,-0.0197718195652668,0.0381715903816681,-0.037698403671895,-0.0188503026390794,0.0422550798098254,-0.0415320476413995,-0.0112582687446864,-0.130582228273269,-0.0175656270094271,-0.033451516882524,-0.0687543258698293,-0.0181110798349877,-0.0931504106165729,0.041420944099374,0.0453624101782654,0.899319178570833,0.407607309264799,0.0582745467488029
"ENSG00000129691",-0.0354868970923818,0.00847595712974657,-0.000811534558049859,-0.031745627342957,0.94176668463022,0.0641317016061,-0.020635165503384,-0.000166435779476147,0.00949425979300109,-0.00355921069370004,-0.019471039819422,-0.00758123634055487,-0.0274278316841827,0.0407967150073199,-0.0591050632845398,-0.024625470708339,0.0426533136980949,-0.124407827493596,-0.0341625192472279,-0.0137478907043214,-0.0916338315913387,-0.0622569038153449,-0.021397931073701,-0.0261291559326479,-0.0944120265311325,-0.111374572227856,-0.152229855516154
"ENSG00000129757",-0.0362695821817653,-0.0743037825359359,-0.0693013892689884,-0.0763288036530319,-0.0394199421599655,-0.0535703252520284,0.00408365777097912,0.0125524831323179,-0.0198251611805359,-0.0145136291954859,0.00773337420915361,-0.0547607317230502,-0.0391055662314032,0.0442516526157991,0.136584966693808,0.0212814296252526,-0.169953549938352,-0.0331163375483696,0.0556561084702626,-0.0769846955799161,0.0499096683484352,-0.148965196467455,0.0576582632221188,0.0523306976573643,0.733493166315321,0.465137150774375,0.180842793785039
"ENSG00000129991",-0.0374930627500959,-0.0180022217041825,-0.0353100988457418,0.00120351999119504,0.0920816232342059,0.0109298497337347,-0.00960683707475844,-0.0298261951028009,-0.00289872410523599,-0.0165041790122612,-0.025232412869985,-0.0100420964698087,-0.0292887438570132,0.0169155575816947,0.122876680845636,0.0204472593678606,-0.000272697249964942,-0.0280544467409882,-0.0126617892442572,-0.00494377462752678,-0.000505864376706776,-0.0585628446028312,0.00323713485362075,0.016621123670977,-0.0957081824729431,-0.0567255757667129,-0.0956567040494186
"ENSG00000130005",-0.129320852104755,-0.0623336282757418,-0.0858646802428583,-0.0147565985918203,0.0430826655738997,-0.00646061990881962,-0.000649066575584029,-0.0286863244640217,-0.0475855419223876,-0.0805854284855699,-0.0704500185399328,-0.0420417185065183,-0.10288845442053,0.072676255440886,0.371137047548104,0.0876961294159277,-0.103481047431642,-0.157630933919924,-0.00463333892280425,-0.0500847496019912,0.0119146255425712,-0.189347816591636,0.190622110958267,-0.0392839182735964,-0.180208778128016,-0.0711995314022856,-0.427542824495001
"ENSG00000130164",0.0261886380499991,0.0699011354870761,0.0633265579887411,0.0538191635685099,-0.0363129185871138,0.0465209978553612,-0.0120499391811227,0.0453055246811319,-0.0313530871490465,0.0169836206064221,-0.00410815562224075,-0.0141756307349782,-0.0258620606614172,-0.00115667410741667,-0.146087469401895,-0.0110265982634774,-0.00698663949244989,-0.062568196848468,-0.0339559485713872,-0.00723153922808103,-0.0282991500493048,0.0262623484154814,-0.0211582886772544,0.499671217022284,0.0485046627246144,0.28712997142466,0.0432373078180277
"ENSG00000130173",-0.0446230729130417,-0.0251751952940751,-0.0449426241808069,-0.052892314708157,0.0262274002803002,-0.030950399850563,0.00116469375279108,0.0144780626431598,0.00911735277291845,0.048635217930605,0.0346346337125869,0.0259130066074053,0.0673834845829491,0.572865513371966,0.0148369411509454,-0.00203611344528735,-0.0996849280067862,-0.0450263266109697,-0.00977798005741401,-0.0469723143505678,-0.0189294826436307,-0.0935403487339598,0.0277614816796206,0.0212493977642166,0.592869256089634,0.287674069947516,0.00844998170059222
"ENSG00000130176",-0.0326597056013755,-0.0452546552178498,-0.0664305076563134,-0.0791006151114327,-0.0874263240268634,-0.0687731132206563,0.0038312643655937,0.00298697338549246,-0.0337301783243334,0.0161921292315443,0.00716325983487009,-0.0354679266016833,-0.0234390513562968,0.0218087844132328,0.091108297605657,0.0655252053434548,-0.169042803586157,-0.0559720870098989,0.0317280320761045,-0.079314121769376,0.0142777165084076,-0.0892422198827219,0.03829375031757,0.137669862252233,0.411196936264961,0.511895811150471,0.11638885828564
"ENSG00000130193",-0.0119172580069255,0.0471278050368166,-0.00228504175832632,0.071666203930194,0.046089119815475,0.0329728436350527,0.0562881554162579,-0.0431697665484495,-0.0431362074471883,-0.0496604471776851,-0.0998473412582232,-0.096077684815583,-0.134548661901638,0.0520144205791256,0.13967354399464,0.0121935971766602,0.034097673253779,-0.0100817008737873,0.18696983541556,0.0357603233910743,-0.0452200295293533,-0.174735373650102,-0.0435959032495498,-0.0402166143083143,-0.238697963469623,-0.203778023006226,0.0571376927009112
"ENSG00000130203",-0.0185596368465671,-0.068238407662759,-0.0595703520509368,0.0532329065373696,-0.103018746475357,-0.0615709784047102,0.0122473567176131,-0.0402892442215775,-0.0615680276553294,-0.0470034689038349,-0.0765031237918838,-0.0845717045501856,-0.106462254670456,0.122469857234753,0.404735819324751,0.137309402290329,0.110154871051438,0.45651093650743,0.0514405901370957,-0.011845986312671,0.511554160691392,-0.0428769018891379,-0.0209794983725209,0.0841576690794689,-0.0152201703084737,0.0394725018783292,0.155787314628566
"ENSG00000130208",0.0249880832679874,-0.025878648268526,-0.0113340246827224,0.0793190948146106,-0.0688774171739546,-0.0342486307604043,-0.00458585166176374,-0.0553947984461881,-0.054854969243724,-0.0471508985820075,-0.0690121395839102,-0.0720204034844295,-0.0916149825870788,0.139602838942461,0.15925114275596,-0.00310567284387884,0.10522297057601,0.3933865001697,-0.010867120420656,-0.00294386219550701,0.108625343460696,0.00129460024025955,-0.0331138297818789,0.0970096766873923,-0.0917954163146978,-0.0368790136659389,0.0975102043205004
"ENSG00000130222",-0.0617224409930861,-0.0763119003959294,-0.0621140133221922,0.00396569462801943,0.0119308474686465,-0.00532142403485597,0.00544570998003333,-0.0180123003775173,-0.0389931091720161,-0.0466341420328789,-0.0529001216986032,-0.0324356799584377,-0.0664113166976952,0.118059560868848,0.385181770591336,0.0407928068031833,-0.0636020112227954,0.0297052153369797,0.0366383138462265,-0.0245567310053469,0.103984955275917,-0.116284395771017,-0.00397987417098865,0.000500140339266699,-0.0922136596553279,0.0845151573946717,-0.208870387992195
"ENSG00000130294",0.081464527174578,0.0286572106261638,0.00425199921328475,0.0444887062331919,0.0160182694072609,-0.00146622749300651,-0.0139672898806933,0.000878514357781041,-0.0082247900848168,0.12492302641098,0.0507609392917769,-0.000167215976574701,0.0107750235270911,0.0034899455455904,0.0202744719104902,-0.0048993948935741,0.0787363470153149,0.0355570475888526,0.0646224918524356,0.101361760825329,-0.0277176992098309,-0.0700387382951631,-0.00473927909424515,-0.00842755117496271,-0.0949027422907995,-0.103786675800625,0.403508885482404
"ENSG00000130303",-0.0231257954917274,0.00681463561717771,-0.00642694360091717,0.0494315775916951,0.0287127128748083,-0.0293806878958476,-0.0125717043713662,-0.0589927914993778,-0.0537439649730893,-0.0681154184426504,-0.0755302583308944,-0.0625506923477549,-0.101492953769136,0.032928047734454,0.238759158244917,0.0501578493524127,0.501393596633365,0.193255600995646,-0.000634139208877302,-0.00859511033837894,0.0716837641605256,-0.106829484674817,-0.0349170543949962,-0.00480973113621963,-0.160368649619135,-0.095354768757159,-0.0907627922705148
"ENSG00000130347",0.948307381989033,0.0728485835701152,0.0536318936613583,0.0859467015058556,-0.0418552534720784,-0.0135564305824267,-0.0140885371898868,-0.0321590768628615,-0.00264863577305283,-0.00876682545198707,-0.0402842798400859,-0.0376840583011398,-0.0426216205936661,-0.0118395110807724,0.0637275567060609,-0.00206267182031692,0.0521384209095785,0.0259158788281353,0.072723099550293,0.0336585622796352,-0.0274006168668473,-0.0433525276187936,0.00483860435499736,-0.0145725558304163,-0.105096141417544,-0.0939057212646041,0.171402532883384
"ENSG00000130348",0.950644349859306,0.0368612561073882,0.0302756675625235,0.0519514620635326,-0.0374885305352856,0.00949418276319264,-0.00867334396053172,-0.0189958718916979,0.0245638932353535,-0.00756253206831272,-0.0160800792987309,-0.0178602723304528,-0.00555266013570589,-0.0195359737223264,0.00519257968610452,-0.0192874384714939,0.0675757552054882,0.0476626542687586,0.0460796468757771,0.0293982152333894,-0.0675792264509587,-0.0307690324544859,-0.00694588221261886,-0.0206478983739832,-0.0877803807050498,-0.0885978016123403,0.145401066527198
"ENSG00000130349",0.918211326859322,0.0337100939300409,0.0214971724924961,0.063754819139757,-0.0513501698450622,-0.013977958929706,-0.00816580200211394,-0.035564320169843,-0.0244303397555434,-0.0222906598191482,-0.0410760546944333,-0.0332743574680741,-0.0498767844953588,-0.00972104518726487,0.105597245229449,-0.00421641208133277,0.0335293347469908,0.00939337920219556,0.0267909852695947,0.0134736736456718,-0.019197869596111,-0.0616926253851241,-0.00645367639531406,-0.0176494634602217,-0.0544429660583963,-0.0647720554152647,0.109628783193587
"ENSG00000130396",0.0355467689625171,-0.00979919160358905,-0.00703349393127081,-0.0935335290768566,0.0363227303386592,0.070090980721951,0.00455069918415709,0.422959871903911,0.268810600801569,0.161131866871763,0.052734615068021,0.127228937786163,0.271452134189678,-0.03328045829024,-0.173259406224536,-0.040113617022523,-0.0354603673564656,-0.117501960868114,0.0348379723672616,0.0306249306739636,-0.187169665046734,-0.0899668609918042,-0.0173002329260393,-0.0278601962734323,-0.0175965048234209,-0.0158231174172471,-0.00935893249611127
"ENSG00000130413",-0.00631525398658302,-0.0645040088763507,-0.044203834684861,-0.0785138282127354,-0.0306652151373465,-0.0170195923419073,0.0202892630129177,0.00212822055216844,0.0676312096279723,0.0890454270949239,0.450394062132763,0.135569267444044,0.196629321422086,0.00380415829754575,0.117224391933949,0.0117918727460065,0.0208797002499442,0.110620139797408,0.0410172745718622,0.0630355852216956,-0.0437731331712347,-0.0822351019203856,0.0299639878381653,0.187465735181255,-0.0380588041476441,-0.0333833791502039,0.270829156943462
"ENSG00000130508",0.059629507316717,0.00985393292805227,0.0239991351498861,0.0174699802393805,-0.0610876085931784,-0.0231350881007445,-0.000794222408802225,0.024926661292044,0.0281903295598163,0.0515131925133761,0.112529508365362,-0.00432143307215553,0.0512288198106105,-0.0469862290237803,-0.212520770019075,-0.0367829489523166,-0.0955884334800823,-0.0634332358697108,0.0307774408568272,0.131990700789732,0.238348223312558,0.544141999046282,-0.0270320025028739,0.0604301969511062,0.101874715680768,-0.0157907623100105,0.213604021252411
"ENSG00000130513",-0.0579835855062635,0.00459315451172774,0.00232686549411876,-0.000689546970110091,0.0714554426393265,0.0426212698031948,-0.0105661774841288,0.0331430189360222,-0.027613703525081,-0.0261220695826342,-0.0340008250438667,-0.0209795731152866,-0.0527667439438313,0.332370958872739,0.0404214741781945,-0.016457025001249,0.0299483099901316,-0.0960181462755305,-0.0265828374882664,0.00174070428580074,-0.0131666209551272,-0.0529054206361525,-0.0242445529697387,-0.0178730755770311,-0.119230960688224,-0.0299534749712847,-0.207605569885421
"ENSG00000130528",-0.0216973128679047,-0.0235847855759238,-0.0284129111455767,-0.0227152984882238,0.000991740603389924,-0.0234046085182799,0.000863420275079562,-0.00785002646809068,-0.0119067910132703,-0.0186074319735797,-8.90310250380641e-06,-0.010939942691454,-0.015981752923235,-0.00328466408986226,-0.00523024607304643,-0.00375378642952751,-0.0654038439571087,-0.0462199296166419,-0.0222369919276945,-0.00940179248178811,-0.0161951712028464,-0.0566792422384879,0.979908256314916,0.00454613429531476,0.099600079210742,0.0917599658703287,-0.052543806993908
"ENSG00000130589",0.028845510990577,0.0511525229822685,0.0252717540782282,0.0261645841850132,0.0968017050772031,0.0227889467204937,-0.0121050622941764,0.00650915927392893,0.00700552729144333,0.0174071735269382,-0.0373235438434704,-0.0145718271562572,-0.00991618548108253,0.0203801003424938,-0.11811144538651,0.0329886430915908,0.658999692176681,0.192622982918557,0.0373211098620457,0.0201712340178356,-0.0271542165019192,-0.0866430171242537,-0.0390995582749618,-0.00545378567162311,-0.178198850068523,-0.105454306782343,-0.0299478916034986
"ENSG00000130595",-0.00490598532719273,-0.0194993903801398,-0.0196064257946784,-0.017385005925145,-0.018912192252041,-0.0166325424341614,-0.00239311447713391,-0.00700879077269597,-0.0072181976302019,-0.0101789812990118,-0.00118322257181094,-0.0128100047100918,-0.0115288488039848,-0.00551191378064439,-0.0126496207834547,-0.00266752205400665,-0.0305850869665543,-0.0102025002040252,-0.0131415177468607,0.00294058282643845,-0.0245259299266744,-0.0409678849821739,0.977972747350612,0.000433441296741367,0.0512015480193273,0.0536494542352153,0.00501238664759099
"ENSG00000130598",-0.00271413800226707,-0.0196428086943644,-0.0192697468426716,-0.0154580474019543,-0.0218893745767888,-0.0143142457761957,-0.00031468402822751,-0.00637127568917134,-0.00661200594813018,-0.00721951088354198,-0.00152290225929464,-0.0119723374242284,-0.0100499769931555,-0.00470132360425238,-0.00465619223356124,-0.000565177802780272,-0.0272299656789518,-0.021118313743479,-0.00818921966892022,0.00402768443162793,-0.0173753575020949,-0.0363225434973087,0.993658166266357,7.32418589640576e-07,0.0251602368812445,0.0428074722344356,0.0143662473281871
"ENSG00000130600",-0.0322877624979586,-0.0484884720491648,-0.0354384536915692,0.042332263152732,-0.0227047531885629,-0.0402372545631436,0.0274434464090069,-0.014101677273205,-0.0287033102327151,0.00706869025902825,-0.0136958477690217,-0.0229496573923071,-0.0297386756605796,0.0757265462072224,0.0864540875955257,0.0333064724510977,-0.0776217278137424,0.0466090507849249,-0.000568714521854015,0.00939450619624345,0.212118258107866,0.0492711332959104,0.112644830972091,0.0481427160204857,0.094881156479116,0.0697877567737677,0.117285110224344
"ENSG00000130635",-0.0484437205221084,-0.0329123761264166,-0.0163223402308683,0.0352592528755151,-0.0785612289592496,-0.0749589279175726,0.0108990719888447,-0.017355314296903,-0.0295759892809392,-0.0113975521640181,0.00512111427016608,-0.010354684386557,0.00757436476971817,-0.0424303351300417,-0.119397304652922,-0.026540256351626,-0.0879330343492054,-0.00791025177886437,-0.0913409800427525,-0.0390512266647882,0.562945262911065,0.825676009332614,-0.0450741467773542,0.0512380250429324,-0.0978989867824999,-0.0603010136966901,-0.0972645929626478
"ENSG00000130649",-0.0248851950900769,-0.00878874810095749,0.0119322237070052,0.00958824901942582,0.0736528926759188,0.00914086167743817,0.0423714394306438,0.0025045468510396,0.0324186459502631,0.0358406379776707,0.148542607205127,0.0961019354366015,0.119843844679982,0.924633895509021,0.0764495981289038,0.00634588716597959,-0.0401892744222202,-0.0229710747297306,0.0171097216023981,0.0179941756764137,0.00612570359153129,-0.0421395176998127,-0.00263415283858674,0.0163510753752701,-0.00642793641495298,0.0182197742736118,-0.0483106005569572
"ENSG00000130707",0.0491457802431638,-0.00218952796154694,0.0182968402961527,0.0896345616490958,-0.130094330260054,-0.102501071318574,0.0185894226519639,-0.0474921304834172,-0.0687617862932966,0.0140852210792374,-0.0557587927457097,-0.096220709381772,-0.0918244233613709,0.0447082712366943,0.111992186513056,0.0618412222282215,0.0958972512530957,0.119051156559371,0.0443271936580142,0.0256907738606575,-0.0211706521890803,-0.134487638862257,-0.000735211241413501,0.0273225758686788,0.208362916847766,0.06493366774567,0.434019284964316
"ENSG00000130748",-0.044833791420206,-0.099844785726203,-0.0777155534114626,0.00965652810970269,-0.0541664912072054,-0.0628206075251779,0.0364837342716636,-0.0648138507091835,-0.0537830562184199,-0.056739899047655,-0.0870924372045818,-0.0768917688645186,-0.112953481053691,0.0195721065911326,0.586640275756046,0.154137170006589,-0.0328543322709006,0.0673385210716928,0.0762797394606616,-0.00899985103200936,0.247214019563932,-0.156986430720047,-0.0163805681087729,-0.00516163991483525,-0.144560215060839,-0.0478880670251295,-0.0358562026969755
"ENSG00000130755",-0.0294188362341752,-0.115123981758174,-0.10769193742687,-0.0434376185869899,-0.141313222521185,-0.0819558329786988,0.00587850310808655,-0.030560352249722,-0.0696656324469971,-0.0374836316387825,-0.0582397414470392,-0.08179792243373,-0.0854244397256951,0.0266202681255155,0.313245417739022,0.0472405260596316,0.161878394400765,0.83389628813419,0.037038130148836,-0.0106611222196402,0.299809132164668,-0.0872216252202657,-0.00677651595034363,0.0646925024274155,0.238219236417087,0.212581365938769,0.21330186094909
"ENSG00000131015",0.0693862684689079,4.03255748532734e-05,0.0340920534913894,0.082826497398845,-0.0896169213399569,-0.0756951834989351,-0.000988625899484213,-0.0319758524653086,-0.036378512943158,0.033825381799302,-0.0164620932912138,-0.0560510430777307,-0.0464395848254238,-0.00174675971183923,0.0143192353453968,0.0308813923526411,0.012361770554529,0.0684478624308139,0.122476799622255,0.211359073879912,0.110200022400797,0.0888611299958432,-0.0163880554136842,0.0371500712827087,-0.0960751105686857,-0.0780823353605726,0.386843998697471
"ENSG00000131016",-0.0590170823162692,-0.0441089354177619,-0.0652261787308366,-0.10308454118671,-0.0696186674479503,-0.0278690023222391,-0.00316176985239964,0.0275884780876965,-0.00292045287432296,0.00445305888556292,0.0783874957293283,-0.00841795462666987,0.0272700091963932,0.0198693450632471,-0.146737414429072,-0.0140069869990001,-0.148120223606969,-0.0409162489899643,-0.0659856398819193,-0.0601835677487554,0.0241076958386781,0.0772558521001103,0.0511647677592573,0.182906671511919,0.856875308508042,0.458933232454564,0.00933546523995126
"ENSG00000131037",-0.0160265412738817,-0.0477411094356858,-0.0348863810355853,0.065015177947606,-0.0222923741114967,0.0156003480392564,0.0862941881115607,-0.0274998654629197,-0.0414541066753653,-0.0456116268097193,-0.0711439339755228,-0.0114502909366868,-0.0522810527425973,0.0808593325268934,0.384563992943428,0.10668508243722,-0.0403783540671186,-0.04460225679752,0.0166667069829494,-0.0364068225468912,0.096498431935009,-0.0709653288431179,-0.044260984956399,-0.0439610937103716,-0.230027742719722,-0.0536658978159453,-0.250108193045248
"ENSG00000131069",-0.0499553880256507,-0.0412388016696158,-0.0708091070059346,-0.0583440200939057,-0.0570547744275503,-0.0230532613847124,-0.0104609593254264,0.0147246375630835,-0.0265686456001353,-0.00204786430140306,0.0031454493678997,-0.0562583447086989,-0.0417736537276136,-0.000702184820672582,-0.0718221370312192,0.00149837702053402,-0.108077380437471,-0.0972658654589832,0.00413087122325709,-0.0263025409127522,-0.0982885496561956,-0.176580207503017,0.0980497488420424,0.0310977771814834,0.749882119754795,0.318604845714738,0.0543592984155786
