i_doc,doc,MEdarkred,MEorange,MEdarkturquoise,MElightyellow,MEcyan,MElightcyan,MEroyalblue,MEdarkgrey,MEblack,MEdarkorange,MEsalmon,MEgrey60,MEturquoise,MEred,MEmagenta,MEpurple,MEgreen,MEyellow,MEdarkgreen,MElightgreen,MEgreenyellow,MEtan,MEbrown,MEmidnightblue,MEblue,MEpink,MEgrey
522,519e5c0f-8649-4676-8618-79cdc1770de0.FPKM.txt.gz,0.0007015328184572441,0.0642159434705376,0.0789138719652427,0.0326545386667014,-0.00926343795923378,0.06053904363730901,-0.0018350017469031899,-0.00315190470374393,-0.00213030278148592,-0.0063412374253989205,-0.00559351458099545,0.000867242544604696,-0.00305534493344953,-0.00046590207445653,-0.014107083034997,-0.00024500702510489504,-0.0140668569765519,-0.016751106917741,-0.0046816959442375706,-0.009220804061971491,-0.0180371088191433,-0.0181381771852405,-0.00289169569007255,-0.0039680258901485,-0.0136061459530934,-0.00190688986312026,-0.00979872797076347
523,00a47e69-ef6a-4be9-827d-d48609859a7e.FPKM.txt.gz,0.0013008094537590301,-0.006502567082292929,-0.00571348706590397,-0.00861544150987468,-0.0133051841309246,-0.00296510266448479,-0.00227825152144025,-0.00450463869558433,-0.00367660969577284,-0.00819418142022192,-0.0064305877005013294,-0.00618058802477007,-0.00744685404318902,-0.0045668828653063105,-0.000780313510262632,-0.000912308569706324,-0.0240321588658219,-0.020453487919595,-0.00643055158454133,-0.0021961266497379,-0.00773440821228247,0.004063751387213,-0.0033227002388741397,-0.00504839832027945,-0.0153228035424446,-0.0127567830492385,-0.0170811398144715
524,ef9be0f1-2a17-49b9-b90e-2bb2e4f43c84.FPKM.txt.gz,-0.00359443736863605,-0.0166089586398773,-0.0131402629848911,-0.0120736269006352,-0.00893272628731964,-0.00973640598579013,-0.00044981247105835097,-0.00573979981034806,3.8546544909580104e-05,-0.00707148469468735,-0.0035254926812270295,-0.00385157467486146,-0.00229135659469507,-0.000860307598107375,-0.0158909238336113,-0.00333996805172014,-0.0142331618073381,0.00692803541269414,-0.00643482995236061,-0.00654296067561426,0.0240477593246601,0.0296736815718898,-0.00307759589787476,-0.00048790344966060897,0.000630849707304113,-0.00285401681703497,-0.00590939933826344
525,62299b4e-203a-4f74-a2d9-94e0617acfb8.FPKM.txt.gz,-0.00175294414122355,-0.00803729028810473,-0.0106691495322678,-0.009321322286716371,-0.0113666898433136,-0.009830119428792871,-0.0019960805213339603,0.0019313540666243897,-0.00402925930589561,0.000943149846263706,-0.0038031404690479103,-0.0074808181671703,-0.00628842623770718,-0.000379719525817345,-0.0118594003498662,0.0022893300105908897,0.0266386419862075,0.0156004792342631,0.0008398409754124629,-0.0011240491409760301,0.00324920351816577,0.0121958942280008,-0.0012197462714624802,0.00312419909412655,-0.0104479994698952,-0.0106440270878442,0.0512578261116459
526,db106f15-9af2-4808-ab7b-d1ebb66a2954.FPKM.txt.gz,0.0114342646273415,0.0071852739032455095,0.00219958643431551,-0.00419953494469902,-0.0027372339920585602,0.0032022542664086303,-0.0024696421533432398,-0.005212983018386371,0.00140657877695646,-0.00824959134885,-0.00033249061622176097,0.00513693514687372,0.00488084078778291,-0.005367326912720321,-0.000800231652999629,-0.0021484617295463603,-0.027069897200859,-0.027605479829366997,3.2723285127691e-05,0.00146311026812908,-0.0155186008740513,-0.0120057346458024,-0.00272595873548495,-0.0057489247761385795,-0.0152697894256552,-0.0185628566430801,-0.0195655485376643
527,53a59278-dd3f-4678-bbee-a7c9aacff1a5.FPKM.txt.gz,-0.00951748502400645,-0.0175000716019,-0.0109866259971704,-0.0107576668048837,0.00930458544141208,-0.00924650592839003,-0.000273694249983404,-0.006197793486593,-0.0037788528891987204,-0.008298286735721609,-0.00816790901201892,-0.00819522656924193,-0.00869073432011155,-0.0048475975743274,0.00720140485964978,-0.00210733185736567,0.010891840986650999,-0.0130002279408256,-0.00110439204352135,-0.0026828170404545,0.0212303754861528,0.043039107553232,-0.00313815829799327,-0.00527306107853291,-0.0118567539042949,-0.0155682764696561,-0.0112418190701652
528,02759563-fa2b-4d96-ab78-dd7fee7513d4.FPKM.txt.gz,0.0052600662439370605,-0.0137061745118169,-0.0103403020589012,-0.0100761812149135,-0.0123043606225299,0.0184833916924034,-0.000296229446467677,-0.0101525469690176,-0.00319220239260538,-0.00383894750952287,-0.0075410515709517295,-0.00968032252751405,-0.0053909759381545,-0.00468166566987013,0.0115024819582351,0.0236022344807823,-0.0272825968754044,-0.0174537493502379,-0.00628205431718019,0.006116410601230021,-0.01273630194432,-0.0316972047656538,-0.00165085562009982,0.00127713649601225,-0.003930403538773,-0.0155068753392501,0.0389814620561133
529,352a2653-8001-44cd-852c-288684114104.FPKM.txt.gz,-0.00329377333835609,-0.00345065123471341,-0.00435607553393625,-0.00861813116941673,-0.0073476895785353795,-0.00538384541407641,-0.0021903380223903,0.0032776411663504802,-0.00116489427005835,0.0017056959743272301,0.00205595317268444,-0.0020253387524814103,0.00500489486628867,0.00106083202442554,-0.0100323853921785,-4.3408991900368605e-05,-0.0037448107959893798,0.00456138143332252,-0.0006545614623829959,-0.007424061272686459,-0.000454976027127975,-0.0123802381965581,0.00467985615991279,0.00388062155163613,0.0531919081820613,0.00200623376617203,0.0157446337768656
530,7795a8f6-c33c-47f5-95f8-f976e8e15bd2.FPKM.txt.gz,0.0024245756244196197,-0.00174359461739471,-0.00916744781641692,-0.0058207745493401705,-0.0162622331538203,-0.0137247171372792,-0.00174109583585757,0.000220951877096654,-0.0038512610914066703,-0.0014155191261033,-0.00509380771585585,-0.0045043432391031705,-0.006348002137837171,0.0007358394675121541,0.0136592946634375,0.00425657535382591,-0.0103338008709974,0.00614415196755612,0.911043686217744,0.00047250556791660596,0.0102105343903829,-0.0171653712991378,9.19188851817518e-05,-0.000750559904325409,-0.0112796712682187,-0.000686466689485532,0.067975572070666
531,1f1cef0c-bdbe-41be-bcc1-c4d30bddead4.FPKM.txt.gz,-0.0144216396583041,-0.00571187634435698,-0.00774414449785152,-0.00409126631727275,0.0751458816374574,-0.007539820042485409,-0.000460492654046034,-0.0016292539531292901,-0.00233953266207463,0.00311168918225273,-0.004333521688128721,0.00291119257303662,-0.00605157423490233,0.990199201153851,0.0454039528305138,0.00145419096719749,-0.0168851904753652,-0.0199892848659868,0.00110158825298992,0.0009077788381570061,-0.00521089750037335,-0.0257554325840659,-0.0013487783305416,0.0119831133854084,0.0025955584457799,-0.00250536416753855,-0.00779542448390639
532,9410727e-c872-4d2b-bba9-1f63c73b6908.FPKM.txt.gz,-0.0110165253763776,-0.00290000026522338,-0.00797789168410729,-0.00690205451195127,0.0832068305537507,0.018746231472388002,5.74243532650497e-06,-0.00641265118908053,-0.0023153797357929303,-0.00347707891480172,-0.00318078793166406,0.00831211098959803,-0.00145847277409882,-0.00245518907180093,-0.0119810167463114,0.012175514245498,0.0248871011709271,-0.0043160558740145604,-0.000219331130286948,0.0135533024672454,-0.007254781753329559,-0.00369736270018655,-0.00235576149547949,-0.00294029441663643,-0.0129803010702055,-0.0137682709239132,-0.0162477992504188
533,0d82c41a-3bc8-4c71-a97d-90217b1af358.FPKM.txt.gz,-0.0015846048121120801,-0.0125672592949873,-0.00800387223009264,-0.00891446411109744,-0.0020626677943135197,-0.0105790546732355,-0.00148886778920986,-0.00862477637246548,-0.00337804537711838,-0.00445382750257366,-0.00537499918234509,-0.00728523335113716,-0.00482945721166017,0.000863069024891589,0.0309221694785707,0.00356384849535431,0.0181993137265133,0.10288991848921601,0.0165327038699661,0.00316584438691599,0.0207687538067402,-0.0039398957234433,0.00126091633070145,0.00207972810631539,-0.0048938667524039605,-0.0066506099781431394,0.0611920795657497
534,c18ab48c-9c87-46d5-ae3d-a97f7b3875c8.FPKM.txt.gz,-0.000640490687599216,-0.006910699215269911,-0.00596057222213936,-0.00793820274529855,-0.00719635815496306,-0.00771085978050573,0.000642088125560603,-0.00168034724504432,-0.000166517391058423,-0.000255080495065465,3.40130065082924e-05,-0.00281819426806982,0.0018337290418263,0.00149955644184096,-0.0168595913579047,-0.00209966699727619,-0.0177761171007798,-0.00497076021122042,0.000698655095163274,-0.00809115329845114,0.000926800010189492,-0.0131812427857521,0.00254625765657284,0.0017731065087892102,0.0152234632894602,0.0209167357464762,0.0116710491470365
535,6d29821a-4682-4942-aa03-b3260d2788e8.FPKM.txt.gz,0.000331224419596634,-0.00683750046176032,-0.00409562662127157,-0.00735740568760554,0.00032413752622273596,-0.0062836919386886,-0.00152411538099672,0.0254410639799123,-0.000253357864201859,-0.00082906642757674,-0.000846034079353508,0.0104171142192669,0.00252405930646654,-0.0019184430750465603,-0.0061889337834136,-0.00259670825995511,-0.0106763076514014,0.0486489283290146,-0.000103614509264451,-0.0046349303709071294,0.000750553915569201,0.0151158999745022,-0.0009497690090125151,0.00211599028076968,-0.0033378181886685,-0.0137383654355073,-0.0106795434064023
536,33895df9-2355-4a0b-ab6e-6218062ff40f.FPKM.txt.gz,-0.011548546207806003,-0.00561889812170526,-0.00422030459521352,-0.0106018162949004,-0.00490667255178272,-0.00536565010517616,-0.0024772136508690802,-0.00556371767643308,-0.00102998620557665,0.0058552933342581395,0.0030648079894341,-0.0025848132572897,-0.00360680460556302,-0.00113930322305549,-0.0225291151444196,-0.0035302843686850203,-0.0165672058631139,-0.0196408534803596,-0.0063208062496052896,0.00019558296757793,-0.0244697138944171,-0.027179114288959996,-0.00380357548684864,-0.0041347497786014,-0.0136733151170044,-0.0167573793676841,-0.0351824269380385
537,dbb50b30-9856-4a56-91e1-d31ad106fd48.FPKM.txt.gz,-0.00683831178252436,0.008517628287043841,-0.0008637049819987019,0.0166819266118089,0.0462059447792293,-0.0072821721689182405,-0.00103970320478382,-0.00747588764032147,-0.00147437342512076,-0.00663977997794505,-0.00617444019567737,-0.00251593899349692,-0.0015926699454992198,0.000707976491234462,-0.0036680530502898,-0.00241123143733337,-0.0154753086181562,0.0035683963248324796,-0.0021867205383961897,-0.005247867586859771,0.0238183166494194,-0.000698597081167431,-0.00144375093504298,-0.00216699298874578,-0.00816020019144576,-0.008492284796295371,-0.0075458491486383
538,0d6bb28b-f5d1-4847-9aa9-bd58af1a7198.FPKM.txt.gz,0.0074282453082244295,-0.00927071949805975,-0.007969848683226791,-0.0107499017468673,0.0125265847951203,0.0018635748398557,-0.00146812715354505,-0.00567803776128446,-0.0036340093496534205,-0.00229905656588939,-0.00463167247066826,5.6833556738239506e-06,-0.00253201932368953,-0.00261913793117981,0.00536475681976131,-0.0016662892532670198,0.0543237587883317,0.0506753107212274,0.009710157133015991,0.00395487375694695,-0.0170833512358803,-0.022244992479919,-0.0017075762825045,0.000807821426565667,-0.0110673158524995,-0.0155004535130085,0.0151875218258992
539,ca45d175-81b4-430e-bf28-e51c591b3683.FPKM.txt.gz,-0.0009036306628868949,-0.0027244125541312897,-0.00236932218260474,-0.0061811842441264605,-0.00344720472845725,-0.0072965217679172405,-0.00248015812212912,-0.007089681879492459,-0.00457214490603522,-0.00446301985686897,-0.00231235077713137,-0.00308417055405048,-0.00651121309363231,-0.000307831669304855,-0.00630921300806842,-0.00215908963519095,0.00398811262720029,0.0374556743420498,-0.00564009953099506,-0.00241092084472485,0.00839698438440257,0.0532956151751462,-0.00146819153806288,0.0020244826951474103,-0.00422755383956632,-0.00501316974619497,0.00220571749971796
540,cadaaf79-d226-4eb9-a4ef-64cda5a1fe3e.FPKM.txt.gz,-0.0069155671343073604,-0.0117726865282071,0.0266482948977626,0.0743309312291393,-0.0164620856502777,-0.009889650284907991,-0.0020364359741028397,-0.00490487883472295,-0.00409797263453882,-0.00064492059459188,-0.00583774188168381,-0.00571201897377846,-0.00551739474823987,-0.00196395785038223,-0.0138427824595795,-0.0033337870343335,-0.00130479534630874,0.0343818774208429,-0.008237640279163691,0.0035601440106904298,0.0213668042437136,0.00832745906235819,-0.0029123189141184802,-0.000729346352117472,-0.00463334941694035,-0.0135207561482952,0.0119035956449982
541,56b1cfde-d0f9-472f-bb70-f1fd1f6fa7a4.FPKM.txt.gz,-0.00599933669365005,-0.00914553887022017,-0.007198417606684059,-0.00544135233482426,-0.011808759813939,-0.0104801688983285,0.0033936782428440303,-0.00682661698361791,-0.00462473033462245,0.00169269492231756,-0.00489432548447133,-0.005847428886291721,-0.006740647503364771,0.00554272709778112,0.12144959374104598,0.00566697362558229,-0.0145153537837447,0.0213710223941816,0.0144795599571498,-0.008295065519202241,0.0152868737489923,-0.0210994835574885,0.00452013025514047,0.00596108201816591,0.0136381740524335,0.09007944593136501,0.019914825933139
542,043440ba-20d0-47b1-8589-8b89769e5cf1.FPKM.txt.gz,-0.0104634383517656,-0.0144344529095112,-0.0149184225102431,-0.0110795604163286,-0.00824560093041845,-0.00537076535300569,0.0089788827444672,-0.00387129810538905,-0.00134102745117413,-0.00817254595581739,-0.0048859177812249,0.00376229611649012,-0.000232346634094496,-0.00435287213110037,-0.0187762975083209,-0.00064924597992136,0.0876107452484926,-0.0181064627467887,0.00360696193004217,0.00314761027033915,-0.00499180373930347,-0.0044957083729837205,-0.0028516445407442,-0.00490321039175304,-0.016268437517588,-0.0160387845858746,-0.0278940685110548
543,a763a168-2e72-45e5-a96f-387a4825e84e.FPKM.txt.gz,-0.00690092060148334,0.0456813067135949,0.0168071253256483,0.0153485098159985,-0.004036622755806371,-0.0072322293057856,-0.00247679301211764,0.00138072722370918,0.0014299610648962802,-0.0034105381274542198,-0.00559338963085586,-0.00011176781710028601,-0.00382923644362947,-0.00182074467403474,-0.025183301587584,-0.00420937876910995,-0.0182841776967605,-0.021401772452494,-0.007453141784038059,-0.00870241126587702,-0.0111748836248939,-0.017873852936382998,-0.00223722548345356,-0.00631909111191734,-0.0117869747076306,-0.0115491774190966,-0.0386289369190086
544,f288f879-8851-4adb-aff3-90c19dcf8b8c.FPKM.txt.gz,0.00220973288679492,-0.0035601515540865203,-0.00750278855391575,-0.0052749634948084795,0.00299147531185258,0.00467321435897259,-0.0021178688796059998,0.0069872932196924,-0.0018347299620753398,0.0020556103200582,-0.00653807078125401,-0.00350074818292218,-0.0037312432622429704,-0.000442313952868982,-0.0167363590258838,-0.0035430913425397795,0.0522944041819173,-0.00861887530553898,0.0066431714681397,0.0115052054672894,-0.0108199960422808,-0.0242769315705102,-0.0031456591793648397,-0.00384992287926375,-0.016444920100435,-0.0177264383399803,-0.00545763995417916
545,b52e7b94-7fcc-4e31-ade1-0898a418598a.FPKM.txt.gz,-0.0055219965637586105,0.0185602992996174,0.006538041859736579,-0.000785541941281842,0.0142547879133203,-0.0126661293278245,-0.0024818406771348602,0.10632524860148,0.0032018162988837,-0.007393443837240091,0.00194943845382055,-0.00432287198050873,-0.00325054415135685,-0.00451900749342957,-0.0209613238586687,-0.00337701533267333,-0.0213306500746095,-0.0243424759707771,-0.00797872588281028,-0.0037388442854706205,-0.0224774465752632,-0.026793938118909996,-0.00277836843718215,-0.006734988185852921,-0.0147141492078221,-0.0033984044895077397,-0.0338651567452692
546,d7047346-49fd-444e-84d2-c3e4b7cda15b.FPKM.txt.gz,0.00470277771008899,-0.00500309045774849,-0.00231212890068335,-0.00923770977086915,-0.00616042651277695,-0.0034091212534866897,-0.0018757519710546101,-0.000823693576282062,-0.0013448278842144801,0.00989508018863957,0.00445925798922358,-0.000852562018733221,0.0025079960761585102,0.0038776070602846795,-0.0060603159098170396,0.0028175404387392397,-0.0207232614358195,-0.0191070491178862,-0.00124512088159058,-0.00880316122911933,-0.0187200586972682,-0.0212715965386888,0.00493657665499553,0.00147104947006871,0.0223025634697546,0.0271324404766095,0.0103651943791519
547,1785abbf-4f85-4a72-8365-44c743ea786b.FPKM.txt.gz,-0.00606663247873717,0.004097721369211329,-0.00208589030548799,-0.00112530947422795,-0.00093999301480962,-0.009571127457938259,-0.0020331929292121,-0.00844132561640222,-0.000704285877169945,0.00761741090622735,-0.0053575421874278795,-0.004328581406235371,-0.0045543304723197,-0.00332183073981776,-0.0128948193596221,0.000415794164764733,-0.0195901120247013,-0.0112345277706363,-0.00664478588623054,0.0019339969149708399,-0.0104125596223309,-0.0213626644697367,-0.0028071410885684898,-0.0038244217968385298,-0.0133114803587373,-0.0132641849063074,-0.0281073438243416
548,987f148b-b2ba-4d97-a09a-20487b27051c.FPKM.txt.gz,-0.00876819157684705,-0.00820115874034564,-0.00847620534745707,-0.00633509359796765,-0.007844244208910979,-0.00649474045750969,-0.00149754599877661,0.0170888244840959,-0.00262046217435182,-0.00323539118010324,-0.000130808246063121,-0.0042120032244084,-0.00275097488088231,0.00260910183342077,-0.00435503723928288,-0.00279298883351043,-0.0149074377016036,-0.0061664329782505,-0.0026891419463499,-0.0065251622501858704,0.0132594631589822,0.0024641814124677303,-0.00127036506849398,-0.000140794824743031,0.00167815489144595,0.19221184866591398,-0.0161165806855001
549,793d9283-e8c4-4548-8f2f-b57f94308b5c.FPKM.txt.gz,0.0115138243199044,0.0194900781420018,0.132925908553066,0.0628657560014011,-0.00455653507359045,-0.00511073187652212,-0.00163592564678909,-0.00835840441171933,-0.00206468497909523,0.000321486901284987,-0.00228505349480309,-0.00585567615990038,-0.00247273877744196,-0.00484760198287266,-0.00445931647970708,0.0156632852285508,0.00494687614086782,0.0072465588281946,-0.0125660292845096,-0.0060128408444266,-0.0159763304851778,0.0148445927645834,-0.00167334323322021,-0.0018861929598803,-0.009110691690867291,-0.0133734335436141,0.0485635344230479
550,df706741-6d56-4953-8d15-ef916d73848a.FPKM.txt.gz,0.336598399957243,-0.012233648763107001,-0.00957788620634813,-0.00812024298486925,0.0071101078587768795,-0.00269072502242958,-0.00247090406959755,-0.00951251105553425,-0.00450736967727406,-0.00221024658434698,-0.0071856289560932,-0.00939729020768146,-0.0083488527773362,-0.00134669959706863,0.10555165805699698,-0.0031153975173306603,-0.00160829078184278,-0.0135645942846547,0.00141036514252127,0.00542027469060264,0.0111055415692064,-0.005324903016631971,-0.0023389758481052896,-0.00526508448568189,-0.0162889604974783,-0.0132690991172652,0.0122762466426831
551,83da7937-9e38-46f0-967a-bcfaeaea1588.FPKM.txt.gz,-0.0009292859484148641,0.0067272230278952105,0.0117929678944557,0.0126727846115196,-0.00291634737064528,-0.00536105416774721,-0.0016790409678726,-0.00238992176673823,-0.00173993637098124,-0.0020182584395800397,-0.00228308966794298,-0.00275393681037935,-0.000215122309318828,-0.00344174757323097,0.00534682702442467,-0.000318754144935936,0.0550649744174802,0.0136306880702969,-0.00872231826690322,-0.00524230673089044,-0.00192792707643681,0.0157906054055628,-0.0017329408719664301,0.000898992307294584,0.0048255529163969395,0.010969759896034,-0.0030757282580797397
552,7f08d0f0-7b1b-4ef0-a3ba-4bc12097a0bb.FPKM.txt.gz,0.0572209177535655,0.0813926826079109,0.00462367931063084,0.0676910883667819,-0.0119025839618434,-0.0127640126405091,-0.00208354751426357,-0.00507465082087214,-0.00443896938770771,-0.00155999913900897,-0.00558226929014467,-0.00924784803490393,-0.00766954379928989,0.0037288459765534,-0.0117572976877295,0.00557640028076572,-0.0207275708187031,-0.0193126366419998,-0.0131176077536894,0.00218970419714087,0.0173812328929752,0.0214329775186755,-0.00349773102310661,0.00151939057560058,-0.00979843051603602,0.00911950418971834,0.0127614747628528
553,003d640d-3bfc-4791-b241-4a3206d49468.FPKM.txt.gz,0.0445846836492847,0.0106940763676007,0.0023242679471261103,-0.0101171513154583,0.00988073975686731,0.000165646761118131,-0.00120812523349268,0.007273975831545259,-4.79462444882102e-06,0.0354833434834368,0.00993441473578782,-0.00431535360834914,9.948326995370571e-05,-0.00407408879674446,-0.0229791562731486,-0.00138275728507132,-0.0059433748640088,-0.00763448903963387,0.0148574837636929,0.0128569790550721,-0.0120302082283719,-0.00942698711144819,0.00254933135519131,-0.000276921152750059,-0.0029915460867267103,-0.0024107254146382697,0.0593337405858236
554,2de4e8e1-2f87-43ca-aba6-19720e119397.FPKM.txt.gz,0.0104540090784009,-0.0127556516348069,-0.00926042128858761,-0.0114052044512584,0.0359177967408208,0.00130558506766935,-0.00247342790210616,-0.00853763681326149,-0.00152885692380407,-0.0026204060660244698,-0.0053165774896053895,0.0018024063640332399,-0.000456531286730384,-0.00449729331384113,-0.0068181252771983706,-0.00213039593618537,-0.0176492268692338,-0.00484565413572672,-0.0142210412428119,-0.0036947033502837,-0.013921607365568998,-0.00985970295672605,-0.0029984956643030604,-0.0031837382830147,-0.0115402017337884,-0.0145510656839185,0.0083736408284347
555,44a7b09b-a258-4e97-ac42-02d7f09b8b32.FPKM.txt.gz,0.0143967516682641,-0.0160329345426336,-0.00850240488881474,-0.00636120560950579,-0.01707727154886,-0.0115782422606994,-0.00202098548077139,-0.00527414188394055,-0.004882150635419929,0.0240284644618618,-0.0106522821512718,-0.00529360320161957,-0.00836172555901951,0.0128261426833804,0.0460764084962952,0.0134270172805673,-0.00616060529150861,-0.0109975369446021,0.0217783539967264,-0.00025348920014257203,0.0560601866737995,0.0110996412394753,0.00169331173520849,0.00126084039615884,-0.00795234018664399,-0.0158939537307112,0.0770201996657329
556,7cf82e1d-569e-4a10-a384-3144f3c00305.FPKM.txt.gz,0.0797254585290028,-0.00887108780049617,-0.008104997894716621,-0.00825446963707203,-0.00639612267804236,0.0134467786145761,-0.00216388951578769,0.008739769943300571,-0.00271144123457835,-0.000369574725012338,-0.00213159239487626,0.00612460075738916,-0.000586696117703728,-0.0019504454195639,-0.0120313018075543,-0.00338529824271084,0.00422879218392261,0.0688801415985785,-0.00438109231816107,0.00342211049172688,-0.00227367441200356,0.0184741183394633,-0.00219201699517008,0.00295506909261579,-0.00628520046400171,-0.0141806269981506,0.0009679945553638119
557,8dfe19ae-aec1-4de5-9b94-1a48c05c11c5.FPKM.txt.gz,0.00793948262534956,0.00295161206054805,-0.00417545653853386,-0.006846798669151471,-0.00876524492862292,-0.0061226089931151,-0.00162690763006354,0.0056414654252895,-0.00111902299826357,0.0107363340828837,-0.00118520538201222,-0.000494450607131962,-0.00053424370566901,-0.0038834554422542103,-0.0180549951660611,-0.00339766055911154,-0.0018548644603160898,0.0620792371450617,0.0308742227778042,0.0133458371914093,-0.00854664231919596,-0.0139940290004658,0.00259920350919288,0.008237389736903659,0.000111977722598944,-0.0144441527759544,0.0442704072844337
558,58050606-3a53-439b-836b-de391c4c630f.FPKM.txt.gz,-0.0044277929112536705,-0.00822951033767516,0.00336389113295288,-0.00546876060207011,0.0281355454465863,-0.00823325073312685,-0.00184131132817472,-0.0061407978544064,-0.00189061837875602,-0.0037301643476061897,-0.00634691645526635,-0.0056859067840422705,-0.007545228827316309,-0.00271419029009217,-0.007322135989269609,-0.0032460595283031603,0.00643317877982734,-0.016694010711557,-0.007113130313275459,8.327321479423291e-05,-0.006865425380994579,0.00989288345187425,-0.00213534877639242,-0.00400756199745455,-0.00814891872798091,-0.0123148945596466,-0.0171083549065289
559,509529b1-8dbc-4abd-a037-84fa6c48575a.FPKM.txt.gz,-0.004497112983632721,-0.00565707036254172,-0.00714643675498473,-0.005624830035041111,-0.007576909920609609,-0.00597599328580353,-0.0011810119578971301,-0.00851654158343251,-0.0037021095585511,-0.00569607503611911,-0.0041070721715025,-0.00490719886842221,-0.00858218130610865,-0.00470853281597608,0.00349620784514496,-0.00149071939043371,-0.0206411054346648,-0.0133761419863275,-0.00335653152096043,-0.00135354298282509,0.000243858844788627,-0.0113898880205385,-0.00221850431129023,-0.00481168949214985,-0.00969360956819327,-0.007527104902735891,-0.0232381619890826
560,f2fe0734-ec9d-4c91-9651-4d19d16be53c.FPKM.txt.gz,-0.0033100411355397397,-0.000660113113564458,-0.0059026853415913,-0.00668554069750488,0.0168676946348803,-0.00123538754061288,-0.00246753895958607,-0.0020524368723661896,-0.00179910175368673,-0.00595905370249159,-0.0028235419725923102,-0.00602446924929158,-0.00510820029190654,-0.00143160785241288,-0.0192644237436779,-0.0039047222608691898,0.0224466355880112,0.00935573654821392,-0.00720175993125318,-0.000485059855995926,0.00538676660148945,0.00689019078326555,-0.00269438669682875,-0.00393142113014213,-0.00849403838790322,-0.0132647067572409,-0.0174847293877892
561,95e7a64b-f228-4d19-8e57-a02adde8d01d.FPKM.txt.gz,0.00120281188882573,-0.00817898697611195,-0.00521643157856813,-0.00651389046524732,-0.008816196624562121,-0.00431267070445189,-0.000693930879380384,-0.00441820961692741,-0.002604939155854,-0.0025518319251408897,-0.0038598386199530897,-0.0054598357999287,-0.00447823168671049,-0.0010424556920729802,-0.0151754743437383,-0.00212496318337205,0.0228812202610175,0.131974845630338,0.0011117927457984,-0.000225487523161823,-0.0015905207365362198,-0.0225730760456646,-0.00139679309677343,0.00660381483468119,-0.000317887987287714,0.00065434383367982,-0.00336895110165443
562,74fcc4a6-24a4-4de8-83b6-408f248bce01.FPKM.txt.gz,-0.00466094847359494,-0.0035681082121432296,-0.00313578812438721,-0.00810411317743833,-0.00610978027544063,-0.00174511610445362,-0.00230856337891248,0.0040322999798776205,-0.00232868666572966,-0.0021022980907025803,0.0144299729794778,0.00163951849325383,0.00404574541210525,-0.00475350255548033,-0.0104471169902868,-0.00179541979928383,-0.0167804504471479,-0.0101830826210594,-0.00579150679486913,-0.00505469107851782,0.0156562922139584,0.0433976832496163,-0.00122680580647679,-0.00105215136497209,-0.00168846272623745,0.0026625178146801104,-0.0158358203354327
563,d464fbfd-a937-41d5-ae6c-e4ad47b25c07.FPKM.txt.gz,-0.00275600154160303,-0.00791312969844545,-0.00468189484072001,-0.00994122021579646,0.0145405638512249,-0.009289107173244179,-0.0016456625740195801,0.000893825254894445,-0.0024717027895184,0.00281673970063186,0.00269364285763968,-0.00160110362030193,0.000286900672223689,-0.0016427589889073599,-0.0113994669004354,-0.00195576602947768,-0.000153510862377232,0.0402674204318249,-0.00241325382319423,-0.005667326374086189,-0.0026892185165839698,-0.0117073707938788,0.0011544478780425,0.00127304637839624,0.0169890010754059,0.0268709880520672,0.0019183792183067603
564,60cc2580-b21c-4526-ab37-e5dadb4fa9b7.FPKM.txt.gz,-0.0012176266788851,0.00307822790840851,-0.0027060095785542,-0.009211789754133979,-0.00526710064586273,-0.00195414588360852,-0.00223240189753382,0.00329595492658689,0.000855998456599036,0.0011928321312719,0.00406164672326189,0.000903615018121815,0.00650825035336647,-0.00110990051632948,-0.006492147903945871,-0.00035090519474400005,-0.0147307329021571,-0.00860108162214407,0.00134548897896231,-0.00932615184880025,-0.0113813153999585,-0.0177441376309831,0.0050582693187448706,0.00311665785907865,0.0594378053076101,0.0909521127778264,0.00627982792262086
565,61f88053-5c64-4141-b6ed-f2a472095b3e.FPKM.txt.gz,-0.00347473030840581,-0.0103467017347313,-0.008457842268016741,-0.00983246495547675,-0.00862619125775184,-0.00871086007339167,-0.00211509542062121,0.00425287206741506,-0.0029804725372070003,-0.00602602467131047,0.000822174131973734,-0.00789755102382697,-0.00523015543251047,-0.0037185693927605703,-0.0155548733886865,-0.00200311442805647,-0.0141927889694021,-0.00173615830108282,-0.0103907429669587,-0.0007811163490956231,0.0148989994160296,0.0349209079508387,-0.0020838807858024697,-0.0005693908713742611,0.0145517311995557,-0.00796353173213059,-0.0165987586759504
566,d8fea32d-3ef0-4d7b-8b3e-7619ec2ad987.FPKM.txt.gz,-0.00400808517188304,-0.00927923727430945,-0.0100551236256282,-0.00561449465945332,-0.00978045775582884,-0.0037678364903669,-0.00130799312609275,-0.00190674248632666,-0.00484766395251956,-0.00441212129535355,-0.00119652930322012,-0.0077093649251985,-0.00809186872544515,0.0026518628724491,-0.007521863725296009,-0.00296181528004726,-0.0182609483847196,-0.0253631137648636,-0.00279010029755447,0.0071682647595232,-0.018928485911274,-0.0340427455800248,-0.000370100748719022,-0.0063075239972758,-0.0176292562267149,-0.0187160538556061,-0.0370279501031071
