i_doc,doc,MEpurple,MEturquoise,MEbrown,MEred,MEgreenyellow,MEpink,MEmagenta,MEgreen,MEyellow,MEblack,MEblue,MEgrey
660,GTEX-13O61-0726-SM-5J2MD,0.0411347439583331,0.0390622961198926,-0.0247005340130806,-0.005623910946514639,0.00132998386596273,0.0239902286886241,0.00783144384649239,-0.0534390715835034,-0.0465282437004356,-0.0198374665679539,-0.0295863040842915,-0.0128681369687754
661,GTEX-WFJO-0326-SM-3GIL3,0.00847640176556364,0.0395953472277912,-0.0165690692585094,0.0297999494608722,0.0266838746806975,-0.00672386642863754,-0.0113378820921545,-0.0455317785535056,-0.0393610545551972,-0.022945368307558996,-0.0374954657576134,-0.0183643307936611
662,GTEX-13O3P-1026-SM-5N9E7,-0.0007359713116839741,0.0278839605758594,-0.0065688691226853104,-0.0268886092517321,-0.0345617696869282,-0.0039738357997188,-0.0113378820921545,-0.0302257702095038,0.00258277023558952,-0.0131136021776259,-0.0357086512212983,-0.0121032131496595
663,GTEX-TML8-0326-SM-4GICN,0.0175880276083436,0.0396084268212789,0.0157854483634652,0.0258586571796402,0.004327398652541421,-0.00672386642863754,-0.0113378820921545,-0.0371158968173366,-0.0262496675820039,-0.0184038939826205,-0.0327320031435901,-0.013044762230322998
664,GTEX-RWS6-0226-SM-2XCA9,0.0328843859097565,0.035716121348678,-0.0104556519435983,0.0128318429986965,0.0263013976355076,-0.00672386642863754,-0.0113378820921545,-0.0326468824936043,-0.0498743818403596,-0.00153787812533304,-0.0338043717560325,-0.0132643984445415
665,GTEX-YB5E-0726-SM-4VDSH,-0.00382912586903259,0.0387229900429516,-0.00164557489951913,0.0415608682152257,0.0263130526728968,-0.00672386642863754,-0.0113378820921545,-0.0495500019253751,-0.0321874439726979,-0.022945368307558996,-0.0293466631942232,-0.0220079721069503
666,GTEX-111FC-1126-SM-5GZWU,0.0298689460295158,0.040486064897773,0.0278796609744602,0.0297531978780887,-0.0303197807782886,0.00786702805462049,-0.0113378820921545,-0.0274431683827693,0.00612384140152635,-0.0109063888018596,-0.0140042223040615,0.00705986818789757
667,GTEX-P4PQ-0526-SM-2HMKR,0.0421455010767521,0.0409273992273554,-0.0235601499754049,-0.00899789819740646,-0.0227598540970234,-0.00672386642863754,-0.0113378820921545,-0.03460574051444,-0.0300621004400374,-0.022945368307558996,-0.0335405211726343,-0.00833517151117282
668,GTEX-12WSJ-0226-SM-5GCP7,0.0117205089905401,0.0333420732705242,-0.0290819759776785,-0.007551765887757959,0.0417514840362138,-0.00672386642863754,-0.0113378820921545,-0.0342974217175244,-0.0393301436230096,-0.016393158407112,-0.0270695164451256,-0.0202928217334259
669,GTEX-139YR-0926-SM-5LZYB,0.000481314351889637,0.023037542573451,0.0249462070544197,0.0226219885379149,0.0039445596008718,-0.00672386642863754,-0.0113378820921545,-0.014158121443251001,-0.0349838740007412,-0.022945368307558996,-0.0237265515449498,-0.0178324837945286
670,GTEX-133LE-0526-SM-5N9EJ,0.024504921487785,0.039702184055816,-0.0118496652431162,-0.0108591748960785,-0.024300767104846997,0.0040016914071412,-0.0113378820921545,-0.0442635778948894,-0.0264406683610401,-0.0132330059928772,-0.030713570778192003,-0.017722986876094
671,GTEX-QDVJ-0926-SM-2I5FU,0.0284587706151003,0.0337353134578322,-0.005159180987371561,-0.0137540221185373,0.0018471820621834,0.0146201708048177,-0.0113378820921545,-0.0171630682438383,-0.03166839299087,-0.00602785410482325,-0.0100517409858519,-0.0152215216001416
672,GTEX-11EI6-0826-SM-5985V,0.0288695916381691,0.0324581233178967,0.0150694829155402,0.0133654357519254,-0.027541574613035,-0.00672386642863754,0.0538769609828632,-0.0119672363798356,-0.00244469471757388,-0.0160098064832746,-0.024576824993237996,-0.000342560000511006
673,GTEX-X3Y1-0626-SM-3P5YS,0.0171008948932009,0.033601225279191,0.0721094692502788,-0.00284903053557159,-0.0245631810045228,0.0404728245412639,-0.0113378820921545,-0.0021759599455592102,-0.0332864346962141,-0.00610749618999205,-0.0112866342825612,-0.00212859283833413
674,GTEX-SE5C-0526-SM-2XCE1,0.0203317650148186,0.0366894730529745,0.00363910573719497,-0.0087706731129895,0.0293935323757472,-0.00672386642863754,-0.0113378820921545,-0.0297577368080072,-0.0475822324627767,0.0111626537629672,-0.0266746165120239,-0.008987273427868241
675,GTEX-S33H-0626-SM-2XCBJ,0.0376871295440816,0.0188227794238431,0.0108838610553958,0.0116928635102811,-0.0199687848448548,-0.00672386642863754,-0.0113378820921545,0.0126798900188324,-0.0244003538985321,-0.022945368307558996,-0.0218289014982845,0.0030687982499215697
676,GTEX-14E7W-1326-SM-5RQIV,0.0337015783233257,0.0383068411089945,0.00502751979668094,0.0185059649940461,-0.0288412361791124,-0.00672386642863754,-0.0113378820921545,-0.0210320781771558,-0.00930631389323753,-0.022945368307558996,-0.020725360852831002,-0.008514050111447
677,GTEX-O5YV-0526-SM-2I5GE,0.00510159735544398,0.0229997569060026,-1.20329628208987e-05,-0.00995381926019382,0.00854047973968774,-0.00672386642863754,-0.0113378820921545,0.0136248450996433,-0.0286513912397625,-0.012895375804590001,0.00909063124429296,0.0121937136882945
678,GTEX-WY7C-0426-SM-3NB3C,0.00508212810038719,0.0435535899241225,0.0154439834445025,0.00619396635545262,-0.004336355995420999,0.000502779096280487,0.005593660751645429,-0.0308932454836419,-0.0396202252268777,-0.022945368307558996,-0.0229844033131682,-0.0118835382999187
679,GTEX-XUJ4-1426-SM-4BONT,-0.000713067213235963,0.0406206060826764,-0.0130408021090014,-0.0011426035092662,0.0198212988185832,-0.00672386642863754,-0.0113378820921545,-0.0125875918505264,-0.0303307394673909,-0.00474679960979162,-0.0218026337636977,-0.0186110910466009
680,GTEX-111YS-0626-SM-5GZXV,0.0423321447398906,0.0432665872770923,-0.0200531107947449,0.00699947702655774,-0.0345617696869282,0.0392298511630078,-0.0113378820921545,-0.05137904553565201,-0.0434722448655712,-0.0110875180274797,-0.0161799475236814,-0.000701519671153548
681,GTEX-ZAB4-0626-SM-5CVN3,-0.0117859446182103,0.0308870328687953,0.0381627046681904,0.0198710459218041,0.00582350661096714,-0.00672386642863754,0.0782711170445654,0.0198879728727982,0.0175575553381461,-0.0113987438483663,-0.0163393297043899,-0.00416662827490047
682,GTEX-11I78-0126-SM-5HL6F,0.000673142485202417,0.0307474751606435,-0.0180130984753876,0.00625582865524232,0.0468427912138916,-0.00672386642863754,-0.0113378820921545,-0.0446088755552518,-0.0490239082188104,-0.022945368307558996,-0.027800553565157995,-0.0253862795114822
683,GTEX-13PVQ-0926-SM-5IJFD,-0.000211004527077128,0.0259823622874002,0.0025976158162557897,-0.00769008326114077,-0.0199326915209079,-0.00672386642863754,-0.0113378820921545,0.0109425395952925,0.00508958118977856,-0.022945368307558996,-0.022296534099232997,-0.007564840116268741
684,GTEX-RVPV-1726-SM-5SI8C,-0.00544390155501365,0.0346147275795798,0.0303592951005123,0.00916721919510493,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0276730017951795,0.0325243276838383,-0.022945368307558996,-0.0335999086199473,-0.00303153035917257
685,GTEX-WFG7-0526-SM-3GIKI,0.0324844219521792,0.0348733299276193,-0.024062618177465002,-0.0287435339187323,-0.0229444498823294,-0.00672386642863754,-0.0113378820921545,-0.0310456952699895,-0.0458197464561591,-0.0133667672059545,-0.0328956789749658,-0.0171799620185066
686,GTEX-131XW-1126-SM-5EGK4,-0.0172707934660533,0.0252939625834944,0.006781014395933979,0.0126674512823351,-0.0345617696869282,0.0056076161249367104,-0.0113378820921545,0.00211564578284736,-0.00549294485925267,0.00462415568821733,-0.0297284989828218,0.00267347333930323
687,GTEX-RWSA-1126-SM-2XCAZ,0.0421498150183514,0.0403912789956388,-0.0123021146242558,0.00887292746252263,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.025444567504795,0.0239252121166367,-0.0183119312963782,-0.0301609709855675,-0.00254276035939713
688,GTEX-131YS-0926-SM-5IJB9,0.0438433273703873,0.0433538033502111,0.0263399594591873,0.0478243699156908,-0.0273712596738022,-0.00672386642863754,-0.0113378820921545,-0.0205570578691828,-0.009023161752996821,-0.0197841315667532,-0.0232215349271413,0.0019589293787177
689,GTEX-117YX-1326-SM-5H125,0.0260393612873583,0.0386992078264932,-0.0054375202572849,0.0257244199919874,0.00627114990139836,0.0123143072583184,-0.0113378820921545,-0.0456386713462707,-0.03622495034089,-0.022945368307558996,-0.0313779864398369,-0.0176476015281544
690,GTEX-OXRO-0326-SM-33HBM,-0.000530501482826194,0.0286707455534108,-0.0104384576825247,-0.0139223662407018,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0341196442827568,0.000253004007565136,0.000372532202265928,-0.0247201320656436,-0.00405517992727017
691,GTEX-13YAN-1026-SM-5O9CF,-0.00404009346809004,0.0359140723954481,-0.00703039312507641,-0.0101521169294647,-0.0289059535570371,-0.00672386642863754,-0.0113378820921545,-0.0251186481750981,-0.0207459189724699,-0.0188604111623836,-0.0305180322231235,-0.0123501370079156
692,GTEX-12ZZY-0926-SM-5EQ6I,0.0234113934715759,0.0381587130284527,0.0288859201834853,0.0385938792827683,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0213071336940125,-0.0258800273563687,-0.0065848582089808,-0.0227167565616889,0.000450008629545803
693,GTEX-N7MT-0126-SM-2D7VT,-0.00792418205106275,0.0341570786577973,0.0292813958531595,0.0508801108553274,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,0.00867754536386015,0.00388050322523278,0.00215942075937548,-0.0236391505512846,0.00459620213824502
694,GTEX-13FTY-0126-SM-5J2NZ,0.00205443931786833,0.0386562403789677,0.0361464580275287,0.0745330964088683,-0.008337209717521459,-0.00672386642863754,-0.0113378820921545,-0.0167133480845434,0.00509710862937342,-0.0119075185753339,-0.020381796565518997,-0.005763446069779629
695,GTEX-ZZPT-1326-SM-5E43H,0.0349230920512057,0.0306540309407715,-0.0141402614862536,0.05349252880258401,-0.0290765765908246,-0.00672386642863754,-0.0113378820921545,-0.0445460465151466,0.00734531247393999,-0.016527919309978,-0.033626757419978,-0.00705729669860397
696,GTEX-12WSN-0626-SM-5BC61,0.0271252458171579,0.041625956849248,-0.00147515253724718,-0.00230605130026208,-0.0220835840934359,-0.00672386642863754,-0.0113378820921545,-0.04554252668465,-0.0490734510643765,-0.0197009280978358,-0.031549878853483995,-0.0144995265508656
697,GTEX-11GSP-0726-SM-5986L,-0.004632149169039,0.0331205506020861,0.0176623447419202,0.013818493392058,-0.0282369681256264,0.012496818827381002,-0.0113378820921545,-0.00553476811577228,0.0280831776326221,-0.0161738765136795,-0.0211932735444338,-0.00419842294690141
698,GTEX-WOFM-0126-SM-3MJFE,0.0242916132764011,0.0376468428961482,-0.00721947812231466,-0.0224360452967713,-0.0103370221120046,-0.00672386642863754,-0.0113378820921545,-0.0280880003768545,-0.045887837857627005,-0.0213337091071645,-0.0317025241152688,-0.0153196908452189
699,GTEX-13113-0426-SM-5GCOD,0.0125213062352127,0.0323583356525946,-0.0290683382726312,-0.00704258740993745,-0.012722792590818998,-0.00672386642863754,-0.0113378820921545,-0.0290735961367382,-0.0474369090018812,-0.0135484381989402,-0.03232020374531,-0.0182003297226747
700,GTEX-139T6-0426-SM-5IJEM,0.0130838016867409,0.0370962361734716,-0.0165804569423819,-0.00514882083400473,-0.00198716887355784,-0.00672386642863754,0.0180303102781574,-0.0311689161620894,-0.0385180136395402,-0.022945368307558996,-0.0275854529654793,-0.0165412270010529
701,GTEX-R55G-0826-SM-2TC5U,0.0186409226804398,0.0390789435172002,-0.0389350363309732,0.0062851733229602,0.00731267083493647,-0.00672386642863754,0.00933847601204705,-0.0300100427591553,-0.0348324088928448,-0.0133378768295635,-0.0182774961607983,-0.0140394417272463
702,GTEX-12696-1026-SM-5FQUV,0.0173755463027542,0.0381845724697413,0.0163142267370047,0.00761538883255643,-0.030428166413290998,-0.00672386642863754,-0.0113378820921545,-0.0030211577883363103,-0.032896624970949,-0.00900551056229457,-0.0136371047251647,0.000266198188527617
703,GTEX-QDT8-0926-SM-32PL2,-0.015332653775394,0.033880517736938,0.0036949277624426,0.0762305636222744,-0.0226605795643674,-0.00672386642863754,-0.0113378820921545,-0.0285315088830875,-0.000611629184809389,-0.022945368307558996,-0.0363533038799403,0.0053343109372371205
704,GTEX-RN64-1226-SM-2TC6E,-0.0123566983024641,0.0344842779591654,0.0215743832830126,0.00696932767148501,0.0140329816990425,-0.00672386642863754,-0.0113378820921545,-0.0125236700874267,0.0110038266836295,-0.022945368307558996,-0.0232135886640421,0.0108410630550256
705,GTEX-U3ZN-0626-SM-3DB7U,0.0239090059732018,0.036872337667414004,0.00551303832023704,0.0211453209994514,-0.0128572245051823,-0.00672386642863754,-0.0113378820921545,-0.0179639626495392,-0.0418328536332328,-0.022945368307558996,-0.0192858758467406,-0.0111300883352708
706,GTEX-SIU7-0526-SM-3NM8I,0.0327265014363969,0.0187437193467292,-0.0236200818753094,0.127542965149146,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0143024294876509,-0.0452867330551267,-0.022945368307558996,-0.0245931277084669,-0.00904693891764733
707,GTEX-ZDXO-1326-SM-57WBS,0.00274629053428392,0.034142466864869,-0.00148677258584937,0.00619518701235989,-0.0156365092661289,-0.00672386642863754,-0.0113378820921545,0.00164240869925046,-0.00106656595745055,-0.0183880292958742,-0.0315496881807493,0.00753636932304628
708,GTEX-YEC3-0226-SM-5IFJO,0.0194220644967791,0.0360153684462146,-0.0213043179025331,-0.0105835013353959,-0.0304606480610406,-0.00672386642863754,0.0187530985063542,-0.021504050574186,-0.0507254922774648,-0.0213816835587847,-0.0309654355252694,-0.00905995132475002
709,GTEX-13S86-0626-SM-5Q5E7,-0.00553212637027677,0.0321091601830819,0.013545180443137,0.024097466482317996,-0.0237233045225711,-0.00672386642863754,-0.0113378820921545,-0.0417752799727378,-0.0269528613922316,-0.00979501465041361,-0.0327111776153384,-0.0128761149673336
710,GTEX-U3ZH-0526-SM-3DB75,0.0212778857406256,0.0375828805609551,0.0182874152963689,0.019162799253483003,-0.0189665759841822,-0.00672386642863754,-0.0113378820921545,-0.0151909583126345,-0.022582394595932996,-0.022945368307558996,-0.0277966100355891,0.000230828795500861
711,GTEX-1477Z-0626-SM-5NQB7,0.0315547055969523,0.0364315540276986,0.0192056997237896,0.0111752324170581,-0.0058136966308183205,-0.00672386642863754,-0.0113378820921545,-0.0164181366501877,-0.0073679527355558294,-0.0109592470604234,-0.029119597181753994,-0.00966628773218638
712,GTEX-ZYW4-1526-SM-5SIBA,-0.0203392692382761,0.0237751893454657,-0.031185612461688002,-0.00228207128695083,-0.0305221707880084,-0.00672386642863754,-0.0113378820921545,0.012728016958926001,-0.0284833862646355,-0.022945368307558996,-0.0304799653224629,-0.00345197958584902
713,GTEX-117YW-0526-SM-5H11C,-0.0306083978892194,0.0268177364362097,0.027249495882622002,0.0285212918695563,-0.0298373607895972,-0.00672386642863754,-0.0113378820921545,0.0213657654106226,-0.0156943068503411,-0.022945368307558996,-0.0218530566472576,-0.00196318261815069
714,GTEX-11NV4-1126-SM-5HL6J,0.00956841018632703,0.0278068947736615,0.0451147697348521,0.058469105870658,-0.0168738931020089,-0.00672386642863754,-0.0113378820921545,-0.0323526574832487,0.00917176879051205,-0.022945368307558996,-0.0340030296628309,-0.00564262363699756
715,GTEX-12BJ1-1026-SM-5EGJA,0.0324253294965116,0.0402278465268411,-0.0284016758884796,-0.0244451963335479,0.0166869651256316,-0.00672386642863754,0.0375200899948179,-0.0498649867790602,-0.0291321001847321,-0.022945368307558996,-0.0327912189405635,-0.00987869451163503
716,GTEX-11EMC-0126-SM-5EGKV,0.00950436195800803,0.0402989611683502,-0.00895735299966279,-0.00619695069306869,0.0694090794601597,-0.00672386642863754,-0.0113378820921545,-0.0286423640717515,-0.0379228832681916,-0.015741313426021003,-0.0291824883496236,-0.0124145571160646
717,GTEX-WFON-0426-SM-3GIL4,0.032652718665694,0.0386250488412911,-0.0225371448509024,-0.00567074939072174,-0.0266388964039847,-0.00672386642863754,-0.0113378820921545,-0.0420793707038323,-0.0467233471963967,-0.0197223823491925,-0.0311136017003028,-0.0170810834098532
718,GTEX-144GM-0126-SM-5Q5AX,-0.0183165944851885,0.0221870284398745,0.0330085513795625,0.0209889681861385,0.033173488369126,0.0180942600013182,-0.0113378820921545,-0.0421960937445179,-0.00920297455358408,0.0176324213752935,-0.0315003151764101,-0.015320973988721
719,GTEX-13FHP-0726-SM-5K7YI,0.0382845686299777,0.0316059619198292,-0.00447364855014522,0.0421340440503774,-0.0299432699360221,-0.0010575024179533099,-0.0113378820921545,-0.0241893240101562,-0.0188644141248171,-0.0119236753189145,-0.0354721395874094,-0.00497711287465265
720,GTEX-11ZUS-0126-SM-5EQM5,0.00750340125201013,0.0386119222990155,0.0203145116197113,0.04000585525961,-0.0345617696869282,0.0332311414829587,-0.0113378820921545,-0.0169754841764755,0.007893916643992121,-0.0171164698704505,-0.0199767312968735,0.00340440193655585
721,GTEX-PX3G-0526-SM-2I3EM,0.0252195528308638,0.0329836417195315,0.0262515971369086,0.0276967524285267,-0.0184649881793216,-0.00672386642863754,-0.0113378820921545,0.0037962524796557704,-0.037335757477958004,-0.0162453780114688,-0.0178007215540941,-0.008219983749080909
722,GTEX-WYJK-0826-SM-3NM8Y,0.0508496938122062,0.0408071573748938,-0.0187070041254594,0.0109059399216123,-0.0321580705451443,0.007254024955172209,0.00516074814574266,-0.0286066343156413,-0.0133855870605413,-0.00493705332965597,-0.0261370205857367,-0.00328631550959813
723,GTEX-1128S-0726-SM-5N9D6,0.0177690267742288,0.0366188989461538,0.027384378023233,0.009276621232406971,0.0274885612192487,-0.00672386642863754,-0.0113378820921545,-0.0273495209273124,0.0133144317101677,-0.022945368307558996,-0.0244516490896323,-0.00692988418502683
724,GTEX-OHPL-0526-SM-3NM8U,0.0146898729833553,0.0344245635001676,0.0378962664533094,0.0035611005467424102,0.0140560579772822,-0.00672386642863754,-0.0113378820921545,-0.00572436155285165,-0.0488370158754455,-0.0151515229204333,-0.0222441513106636,-0.0099623978882829
725,GTEX-145MN-0926-SM-5NQBT,0.0298707157546825,0.0422170644642718,-0.00371560746099771,-0.00136422335279217,-0.00879161376794918,-0.00672386642863754,-0.0113378820921545,-0.0420643893815965,-0.0288017625853598,-0.0156534203212282,-0.0206516996654475,-0.0113269079485287
726,GTEX-13O21-3026-SM-5J2NI,0.0290108728668931,0.0355225675661913,-0.0355368005655814,0.0146030977229712,-0.0059778170698436,-0.00672386642863754,-0.0113378820921545,-0.0390245073664743,-0.0374212368710407,-0.0204954037353344,-0.0380412811778641,-0.0142042365624973
727,GTEX-147F3-0726-SM-5NQ9U,0.0557845664206887,0.0391318942666398,-0.00899515148125513,0.0154696382555744,-0.0113270726353661,-0.00672386642863754,-0.0113378820921545,-0.0388422168572129,-0.030239168707704,-0.0098324115622141,-0.0320054612226914,-0.0209060964177054
728,GTEX-T6MO-0426-SM-32QOI,0.000365210295521902,0.0268667408508345,-0.0147073326904305,-0.0212414363582138,-0.005637961107043171,-0.00672386642863754,-0.0113378820921545,-0.0158111231126422,-0.0416401499911044,-0.016268455190214998,-0.0295133293768646,-0.0141948276853627
729,GTEX-X4EO-0926-SM-3P5Z2,0.00853395859998578,0.0253826999960006,0.0759885824059355,0.0073738630562536,0.00211702416116708,0.0283287540395424,-0.0113378820921545,-0.00969610526901121,0.0147022688046385,-0.0127714849743058,-0.0330542453139212,-0.00715235565738087
730,GTEX-13QJC-0526-SM-5RQKB,0.0114800187885939,0.0348566810469767,0.0280507750190811,-0.007346194298316179,0.00284400479191406,-0.00672386642863754,-0.0113378820921545,-0.0328269253234204,0.00043836091755449,-0.022945368307558996,-0.028576852298042996,-0.0150998623986096
731,GTEX-13FLV-0426-SM-5KLZA,-0.0123509161906936,0.0390784037428485,0.0261345798495147,0.0405094903126659,-0.0136256633514874,0.00947216608527986,-0.0113378820921545,-0.00501481711320879,0.00128961814903247,-0.0202902311203126,-0.0295501995393972,-0.00483612182262977
732,GTEX-PLZ4-0726-SM-2TC6Q,-0.0282612277163324,0.0266008948207538,-0.0047321912755830895,-0.000947379068914024,0.011839207101383002,-0.00672386642863754,-0.0113378820921545,-0.00747427889175621,-0.0216463081501973,-0.014832426143622,-0.0261942331863524,-0.0013308441538305
733,GTEX-13N2G-0826-SM-5IJE6,0.0311467067715436,0.0432104099094909,0.00175509852171843,0.0142302979513305,-0.00590453256440634,-0.00672386642863754,-0.0113378820921545,-0.0388500348802671,-0.0352209772556463,-0.0169807863865951,-0.0216930306675987,-0.0159463510760769
734,GTEX-1339X-0626-SM-5IJER,0.0007670083403894941,0.0229440446181111,-0.0190234018611623,-0.0198718369120332,0.00689202630655832,-0.00672386642863754,-0.0113378820921545,-0.0493675455009609,-0.016185663718373,-0.0200092949891051,-0.0364355220716357,-0.026145628677215
735,GTEX-WHPG-1426-SM-3NMBB,0.0064171304527069,0.0404386938901838,0.0359117499180797,0.0377955905418874,0.0239277995970831,-0.00672386642863754,-0.0113378820921545,-0.0274908156580423,-0.0370467816521733,0.0096441809744892,-0.0225864819388052,-0.0167408327667521
736,GTEX-1497J-0326-SM-5Q5CN,0.0266111120815571,0.0335467966019874,-0.0334357976167933,-0.0226440436071711,-0.0307831615338513,-0.00672386642863754,0.0112270426470322,-0.0258798480831707,-0.00426432531069722,-0.022945368307558996,-0.0203045203559946,-0.007537391001169391
737,GTEX-P4QS-0526-SM-2I3ET,0.0168565261127105,0.0299878792561635,-0.00240710399148699,-0.0089098717363703,-0.0005098010685264231,-0.00672386642863754,-0.0113378820921545,-0.0226712837898486,-0.0383718866453207,-0.0180073371783974,-0.0213114214265046,-0.0166481453498014
738,GTEX-1122O-0126-SM-5GICA,0.032696160397821,0.0386562864182726,-0.0093603939280092,0.0176558503907842,-0.0345617696869282,0.0200131279793338,-0.0113378820921545,-0.0563364826667839,-0.0248444926386988,-0.022945368307558996,-0.0331967145917177,-0.014374480780861999
739,GTEX-ZPU1-0926-SM-57WDO,0.0333951367139334,0.0461442278172184,0.032066882146108,0.0559351637027111,-0.0294177537947233,-0.00672386642863754,-0.0113378820921545,-0.0315393910222997,-0.033287783426794997,-0.0024152964646204198,-0.0157480314748861,-0.0101003625637145
740,GTEX-X4XY-1026-SM-46MVX,0.0208733450730133,0.0295143991340841,0.0200733632293136,-0.00562099668393742,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,0.00121583309351354,-0.00702098888339432,-0.015759948918376003,-0.0191975957557443,-0.00316884508345502
741,GTEX-13QJ3-1026-SM-5QGQU,0.0267050212196387,0.03698901435425601,0.00868593660299631,0.0404204103209125,-0.00589543332205542,-0.00672386642863754,-0.0113378820921545,-0.0157547135576995,0.007354377395224641,-0.022945368307558996,-0.0191546391975407,-0.00681621873656311
742,GTEX-13VXT-1426-SM-5LU4B,0.0216169966876077,0.0426979014443984,-0.020566950642682998,-0.0082901942832014,0.0170131878766138,-0.00672386642863754,-0.0113378820921545,-0.0473646929332226,-0.0289753116669811,-0.013326785832632,-0.0208339608801473,-0.013719923783353998
743,GTEX-12ZZW-0926-SM-5LZUD,0.0250693888739895,0.036516036270251,-0.0281379206521615,0.0264709027216325,-0.00103674832165044,-0.00672386642863754,0.0110307087184483,-0.024698717247000002,-0.00314616943984854,-0.0123907857575485,-0.0306681161350801,-0.0067184909009306605
744,GTEX-XBEW-0226-SM-4AT6A,0.0423203260000396,0.0357458643123369,-0.0281404292712623,-0.0256986519079487,-0.027791240513335,-0.00672386642863754,-0.0113378820921545,-0.033627569983956,-0.0264857744600163,-0.0128101028130416,-0.0079058108642167,0.00213757945658698
745,GTEX-13N1W-0726-SM-5MR57,0.0338059020885406,0.0327989900960061,-0.00850262498296625,0.0341848303194019,-0.00350501304190029,-0.00672386642863754,-0.0113378820921545,-0.0141820534311066,-0.0352193363169311,-0.022945368307558996,-0.0303413112760501,-0.00860893968585329
746,GTEX-T6MN-0826-SM-32PM4,0.00841598562299132,0.0330518230392431,0.0328433336128,0.0261642168694535,-0.0252192842360941,-0.00672386642863754,-0.0113378820921545,-0.008478671099540641,-0.0152535846992708,-0.00567177986051546,-0.0320891609881465,0.00405807323747317
747,GTEX-ZAB5-0626-SM-5PNVB,0.0321544135355536,0.0410476441672552,0.0307147022266859,0.0594249923748959,-0.009590010486575441,-0.00672386642863754,-0.0113378820921545,-0.0208656269341695,-0.0354550143109146,-0.0164801460281567,-0.0276107295375224,-0.0071434925678899594
748,GTEX-13QBU-0726-SM-5J2OA,0.0210801802300304,0.0285588311505985,-0.0509941426478394,-0.0192853764269883,-0.0244976445692611,-0.00124727631404975,0.0203997647711466,-0.0337962963591607,-0.0420005477261844,-0.0182235318921724,-0.0364692622954104,-0.0175293123718317
749,GTEX-WRHU-0226-SM-3MJFV,0.025807690901508997,0.0428809644612472,0.0181167305791148,0.0219347876812453,-0.0269251524304156,-0.00672386642863754,-0.0113378820921545,-0.0185006260535685,-0.0394442493047755,-0.021283816383182996,-0.0231128778513182,0.0029653915028644
750,GTEX-QESD-0626-SM-2I5G4,0.0348432575149684,0.0280582514625125,0.00524959341720138,0.0655680443305072,-0.0150944057894896,-0.00672386642863754,-0.0113378820921545,-0.0380815364919782,-0.042633212636917,-0.022945368307558996,-0.0291889489539304,-0.0128146863284441
751,GTEX-ZT9W-0726-SM-4YCDC,0.0264644642556104,0.0378337392345867,0.0104512671486116,-0.0142494139394843,-0.0345617696869282,0.0153303232956168,-0.0113378820921545,-0.0515074805599123,-0.0429405420202649,-0.0168110716712034,-0.03344527037866701,-0.0180290261345722
752,GTEX-ZE7O-0826-SM-57WCP,0.0346087176914453,0.0346123206223988,0.0148327470584833,0.0274980015385295,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0257648569134306,0.0008789384577694861,-0.00995714518103851,-0.0119353328387519,-0.000118242794084828
753,GTEX-13VXU-2726-SM-5LU4N,0.00923256877265417,0.0254756554514551,0.0102955048059537,0.0116577662267954,-0.0189212630999953,-0.00672386642863754,-0.0113378820921545,-0.0231231748029991,-0.0026738019463862397,-0.019642452624471,-0.0253156917252281,-0.00646080274072075
754,GTEX-P78B-0926-SM-2I5FA,0.0200436931004501,0.0396917715345971,-0.0073618562225674705,0.0396212169651155,0.014450999566473,-0.00672386642863754,-0.0113378820921545,-0.0324431372077604,-0.0222259796464652,-0.0110360644934303,-0.0327601666207206,-0.0106757851032153
755,GTEX-132QS-0726-SM-5IJE9,0.0335011879400045,0.0343912381764473,-0.0288080271242815,-0.0112160179347439,-0.000125333134706129,0.0107344928878704,0.0120518352797249,-0.0276668701172497,-0.0558838747023864,-0.0206989042401338,-0.0303732019484302,-0.0144489209735632
756,GTEX-13O3Q-0526-SM-5KM18,0.0155658355033004,0.0287218784529951,0.00017256190349563,7.606057239135691e-05,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.0116985687341929,0.0111379897001513,-0.022945368307558996,-0.0335110826020343,-0.00897642033375546
757,GTEX-Q2AH-0426-SM-2I3EP,-0.0103162810969588,0.0378204574068379,-0.00367134562055375,-0.00454242232716625,-0.0310447800047717,-0.00672386642863754,-0.0113378820921545,-0.0189486132123378,-0.0442680282523119,-0.022945368307558996,-0.0283915510998016,-0.00909843419554961
758,GTEX-ZDYS-0426-SM-5IJEQ,0.0208540780325995,0.042365692941740994,0.00598308413352883,0.0243565022334748,0.0118347540735527,0.0223429993514172,0.029947774972059,-0.0380193391841417,-0.0463385637655953,-0.00851227097951215,-0.0182797989431545,-0.0093663344985082
