"","MMpurple","MMturquoise","MMbrown","MMred","MMgreenyellow","MMpink","MMmagenta","MMgreen","MMyellow","MMblack","MMblue","MMgrey"
"GJB1",-0.240457586992753,0.51724890904482,0.0947595946643899,0.15999027749324,0.216675454213802,-0.0875752240927523,-0.153804852877582,-0.268881222658101,-0.364285537676709,-0.349333039540075,-0.542952827681978,-0.590618690969816
"GJB2",0.085466268199608,-0.707325410312683,-0.0692819901110458,-0.250288125126319,-0.0150883434061168,0.102332506907333,0.232872399743733,0.622359204436836,0.442720065880182,0.454479246944515,0.805194591273731,0.515913837068279
"GJB3",0.373807283775262,-0.538423014430904,-0.0684304319956321,-0.134252428889661,-0.132372682550065,0.0846871461883871,0.234055730320546,0.437155857872022,0.358291683666418,0.37814181733093,0.771028190583241,0.556841684882829
"GJB5",0.451882549841671,-0.506472324610279,-0.0891553546628736,-0.188107910326141,-0.272339956682932,0.0960336201842,0.176961167563695,0.32906442043493,0.292244436528507,0.427526691796236,0.828166071275089,0.699475082279586
"GJB6",0.238217158848186,-0.628387328228582,-0.117364279300473,-0.272547843119914,-0.19449797984626,0.100775579910984,0.187301123568224,0.427042113887622,0.40290945232255,0.474553991576113,0.812596190784249,0.677919937788798
"GJD2",-0.0297689658539114,0.0244763527312102,-0.0511287598629107,-0.0263857507763393,-0.0208056848513101,0.0322802808521963,-0.0059792503425901,-0.0366155347732401,0.0107465509846694,0.0639079085195867,-0.0374602028332455,0.0423475096380518
"GKN1",0.223423148602337,0.103077686403795,0.0464918661461491,0.0572424956632725,-0.167796770202573,0.0389308720973202,0.0103691414518809,-0.0577702854876561,-0.0280311087869257,0.0146830537645708,0.0540853032812259,0.118090387655204
"GKN2",0.19965711494324,0.827600158660946,0.117910420104954,0.225000507095695,0.0354014232855482,-0.0981998849540962,-0.196473205674158,-0.534757529607915,-0.551040627118485,-0.439691122418619,-0.653529401361149,-0.460396441775436
"GLB1L3",-0.278321808758882,0.0439045863125619,0.142976908549984,0.126326124976864,0.330752214428518,-0.034192162380179,-0.0384284112960022,0.187607362242748,0.0784741313580839,-0.091585437486879,-0.0930778128347618,-0.249047685382246
"GLIPR2",0.267597640701955,0.852639496591718,0.404774804713924,0.488211745795539,-0.0180081070542348,-0.0557695009954667,-0.148794775304196,-0.244996011995138,-0.413177732800077,-0.379810907508626,-0.543208420364071,-0.255282175170542
"GLP2R",0.176466071350954,0.614411138381469,0.14467901312846,0.309067862476047,-0.0269682964762009,-0.0679126060519072,-0.00331889220673435,-0.195658334940584,-0.37558200497904,-0.342347836937422,-0.476419067586313,-0.277664223520498
"GLRA2",0.170267471986933,-0.0673606453606537,-0.0464366072140181,-0.0457862240588511,-0.221097846040356,0.0138034530048361,-0.0251083653347981,0.0148672990838795,0.0544498670208224,0.0973535880458578,0.210691860221784,0.335839394653038
"GLRA4",0.168259245000527,-0.00606137317454221,-0.0183979783725932,-0.0189767548163086,-0.173998022087712,0.0556679206619458,0.139006001655285,0.148055515769468,0.0323778924108601,0.0980387156776694,0.132768948045316,0.233421283802623
"GLRX",-0.0207832082671348,0.666434660739139,0.319887987796786,0.394289995919225,0.210459862609422,-0.0593096041992624,-0.083828749451104,-0.221197974954328,-0.352201037636846,-0.397791819230426,-0.612098412069817,-0.525301950192361
