i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110
694,04c6e85b-a520-402d-b3e7-cc569f9565d8.FPKM.txt.gz,0.03865351131746953,0.06802089378990134,0.004701102727800348,0.023215322112594312,0.001596053395240859,0.0016831108531630877,0.013522925130586188,0.014944863609982588,0.031195589088798607,0.003163087637840975,0.08238537434706907,0.010388856645385955,0.0006384213580963436,0.05908299477655252,0.04236796285548462,0.002089378990133488,0.027771329077190945,0.012565293093441671,0.010156703424260012,0.009402205455600696,0.019413813116656995,0.0,0.013348810214741729,0.060591990713871155,0.0038015089959373186,0.00023215322112594313,0.0009576320371445154,0.005803830528148578,0.0005803830528148578,0.01004062681369704,0.030150899593731864,0.0009576320371445154,0.0003482298316889147,0.023853743470690657,0.00037724898432965755,0.03905977945443993,0.00023215322112594313,2.901915264074289e-05,0.0,0.0009866511897852583,0.003946604759141033,0.000522344747533372,0.0,0.004352872896111433,0.0002901915264074289,0.09866511897852583,0.003627394080092861,0.0006094022054556007,0.0014219384793964017,0.012217063261752757,0.024753337202553686,0.0029599535693557747,0.0004933255948926292,5.803830528148578e-05,0.0,0.0011317469529889728,0.0011607661056297156,0.004236796285548462,0.004468949506674405,0.00046430644225188626,0.0010156703424260012,0.00020313406848520023,0.0,0.0009866511897852583,0.00652930934416715,0.003946604759141033,0.0019733023795705166,0.0,0.0,0.0011897852582704585,0.024492164828787,0.00011607661056297156,0.0017991874637260591,0.0044399303540336625,0.00020313406848520023,0.0007544979686593151,0.00017411491584445735,0.00441091120139292,0.00017411491584445735,0.005571677307022635,0.0013639001741149158,0.00037724898432965755,0.0017991874637260591,0.00812536273940801,0.002640742890307603,0.0022925130586186884,0.0,0.0,0.0,0.0017411491584445734,0.0006964596633778294,0.0015089959373186302,0.00011607661056297156,0.027829367382472433,0.002901915264074289,2.901915264074289e-05,0.00014509576320371445,0.0008705745792222867,0.03726059199071387,0.00017411491584445735,5.803830528148578e-05,0.00014509576320371445,0.00040626813697040046,0.0,0.0030179918746372604,0.0008125362739408009,0.0018862449216482879,0.00017411491584445735,0.010156703424260012,0.0017991874637260591
695,04c61105-b954-48fe-bfea-3018dd304295.FPKM.txt.gz,0.043057890944030744,0.06344583233245256,0.0024621667067018975,0.024441508527504204,0.007596685082872928,0.0054648090319481145,0.011109776603411002,0.01996757146288734,0.030446793177996638,0.0023120345904395867,0.06374609656497718,0.01927696372808071,0.001441268316118184,0.06680879173672832,0.03834374249339419,0.0025522459764592844,0.033029065577708384,0.013061494114821043,0.010779485947633918,0.004594042757626712,0.03837376891664665,0.0,0.015613740091280326,0.06197453759308191,0.0027324045159740572,0.0005104491952918569,0.0015613740091280327,0.00180158539514773,0.0007506605813115541,0.01053927456161422,0.0271438866202258,0.000360317079029546,0.0011109776603411001,0.027263992313235647,0.0008107134278164785,0.037533029065577705,9.00792697573865e-05,0.002372087436944511,0.00024021138601969732,0.000360317079029546,0.012971414845063657,0.0002702378092721595,3.0026423252462165e-05,0.005284650492433342,0.0002702378092721595,0.13046480903194813,0.003543117943790536,0.00024021138601969732,0.0007506605813115541,0.01759548402594283,0.0,0.005644967571462887,0.0006605813115541677,6.005284650492433e-05,3.0026423252462165e-05,0.002372087436944511,0.000360317079029546,0.004684122027384098,0.00540475618544319,0.0004203699255344703,0.0003002642325246217,0.00048042277203939464,0.0,0.0006906077348066298,0.00804708143165986,0.0037232764833053087,0.0009608455440787893,0.0,0.00024021138601969732,0.009037953398991112,0.006125390343502282,0.0,0.0011710305068460246,0.0063656017295219795,0.001651453278885419,0.00039034350228200817,0.000180158539514773,0.001981743934662503,0.0006005284650492434,0.0012010569300984868,3.0026423252462165e-05,0.0007806870045640163,9.00792697573865e-05,0.009037953398991112,0.0,6.005284650492433e-05,0.000180158539514773,0.0,0.00024021138601969732,0.0012010569300984868,0.0008407398510689407,0.01122988229642085,3.0026423252462165e-05,0.022519817439346626,0.0025822723997117464,0.0,0.00048042277203939464,0.0005104491952918569,0.0,0.0004203699255344703,0.00021018496276723516,3.0026423252462165e-05,0.0,0.000180158539514773,0.008377372087436944,0.000360317079029546,0.00048042277203939464,0.00582512611097766,0.00498438625990872,3.0026423252462165e-05
696,325a69a6-7312-4c08-94d5-9d76fd913376.FPKM.txt.gz,0.03807455121963398,0.07048161186427983,0.010236436721344219,0.026265198611839312,0.0023968242079245,0.001223379022794797,0.01453074676054228,0.022145657004469077,0.03340573739794772,0.0014730482111202656,0.07517539260479864,0.014755449030035204,0.0010735775097995156,0.050857613661897984,0.030209971787381718,0.003045964097570719,0.03335580356028262,0.007040671110778219,0.013082665468254562,0.008663520834893766,0.03827428657029436,4.9933837665093754e-05,0.009787032182358376,0.05585099742840736,0.0017476843182782813,0.00022470226949292187,0.0013731805357900782,0.0038948393378773127,0.0010486105909669687,0.00871345467255886,0.03243202756347839,0.0005742391331485781,0.0007490075649764063,0.02167128554665069,0.00037450378248820313,0.031658053079669436,0.00012483459416273438,2.4966918832546877e-05,0.0,0.0006241729708136718,0.008363917808903203,7.490075649764063e-05,2.4966918832546877e-05,0.002946096422240531,0.00024966918832546877,0.08066811474795896,0.02109704641350211,0.0032456994482310936,0.00047437145781839064,0.028886725089256736,2.4966918832546877e-05,0.0036951039872169375,0.0005492722143160312,4.9933837665093754e-05,7.490075649764063e-05,0.0035203355553891096,0.0016977504806131875,0.0044940453898584375,0.003045964097570719,0.000599206051981125,0.0005243052954834843,0.00039947070132075003,0.0,0.005892192844481062,0.007090604948443313,0.006616233490624922,0.004818615334681547,2.4966918832546877e-05,0.00024966918832546877,0.0002746361071580156,0.010635907422664969,0.0,0.005842259006815969,0.060819414276084185,0.00037450378248820313,7.490075649764063e-05,2.4966918832546877e-05,0.005692457493820687,2.4966918832546877e-05,0.0026714603150825157,4.9933837665093754e-05,0.0006990737273113126,0.00017476843182782814,0.004943449928844281,0.0,0.0016478166429480937,2.4966918832546877e-05,0.0,0.0,0.006266696626969266,0.0011235113474646094,0.00019973535066037502,2.4966918832546877e-05,0.002421791126757047,0.010361271315506954,0.0,0.00014980151299528126,0.009861932938856016,0.0,0.00037450378248820313,4.9933837665093754e-05,9.986767533018751e-05,0.00014980151299528126,0.00014980151299528126,0.0035203355553891096,0.0007240406461438594,0.009562329912865453,0.0004244376201532969,0.004469078471025891,0.0
697,bb61735e-8207-42e2-95bb-3d2c8001595c.FPKM.txt.gz,0.03358024691358025,0.023641975308641976,0.0032253086419753085,0.010401234567901235,4.6296296296296294e-05,0.008904320987654321,0.016589506172839507,0.0022530864197530865,0.027916666666666666,0.007314814814814815,0.029675925925925925,0.002839506172839506,0.005895061728395061,0.048873456790123455,0.024583333333333332,0.003719135802469136,0.007453703703703704,0.008796296296296297,0.004228395061728395,0.0030864197530864196,0.025262345679012345,0.0006018518518518519,0.021496913580246912,0.04666666666666667,0.004845679012345679,0.0005709876543209877,0.0025,0.0027623456790123457,0.00038580246913580245,0.015385802469135802,0.030771604938271604,0.0008487654320987654,0.0005401234567901234,0.00962962962962963,0.00016975308641975308,0.044814814814814814,9.259259259259259e-05,6.17283950617284e-05,0.0001234567901234568,0.0017901234567901235,0.0008333333333333334,0.00020061728395061727,0.005015432098765432,0.0017901234567901235,0.003441358024691358,0.07391975308641975,0.0005246913580246914,0.00035493827160493826,0.0005709876543209877,0.0059722222222222225,0.0,0.0032253086419753085,0.0013271604938271606,0.0002314814814814815,0.0008796296296296296,0.00018518518518518518,1.54320987654321e-05,0.0026697530864197533,0.1528395061728395,0.00016975308641975308,0.00015432098765432098,0.003410493827160494,6.17283950617284e-05,0.0004938271604938272,0.0077314814814814815,0.0017901234567901235,9.259259259259259e-05,1.54320987654321e-05,3.08641975308642e-05,1.54320987654321e-05,0.0020833333333333333,1.54320987654321e-05,4.6296296296296294e-05,0.0015277777777777779,0.0,7.716049382716049e-05,0.0007098765432098765,0.0004166666666666667,0.00016975308641975308,0.0076851851851851855,0.001095679012345679,0.0018364197530864198,0.0002160493827160494,0.0005864197530864197,0.0,1.54320987654321e-05,0.0,0.0,7.716049382716049e-05,0.00040123456790123454,9.259259259259259e-05,0.00018518518518518518,0.000941358024691358,1.54320987654321e-05,4.6296296296296294e-05,1.54320987654321e-05,0.0008950617283950618,0.0011265432098765433,0.0,0.0005092592592592592,0.0001080246913580247,0.0,1.54320987654321e-05,0.0019135802469135803,0.0012808641975308641,0.0024382716049382715,0.0022222222222222222,3.08641975308642e-05,0.22046296296296297,0.0004320987654320988
698,5fad0e23-8efc-4911-accd-2e9f2fb8d987.FPKM.txt.gz,0.02285632757882722,0.0674561278356399,0.0018547581680696248,0.0219146811242688,0.011271222713653873,0.0005706948209444999,0.009302325581395349,0.021572264231702096,0.016664288771579397,0.0042802111570837496,0.07638750178342131,0.013896418889998574,0.0009131117135111999,0.07436153516906834,0.03726637180767584,0.00045655585675559993,0.04260236838350692,0.014267370523612499,0.014153231559423598,0.009330860322442574,0.028620345270366672,5.706948209444999e-05,0.015865316022257096,0.04297332001712084,0.0021686403195891,0.00014267370523612499,0.00042802111570837496,0.0021401055785418748,0.0005992295619917249,0.014181766300470824,0.028848623198744473,0.00037095163361392495,0.00031388215151947495,0.029761734912255672,0.0007704380082750749,0.0449707518904266,0.00028534741047224997,0.005592809245256099,5.706948209444999e-05,0.0007419032672278499,0.011613639606220574,0.0006848337851334,2.8534741047224996e-05,0.008731630760450849,0.000542160079897275,0.12729347981167072,0.004822371236981024,0.00019974318733057496,0.00017120844628335,0.014780995862462547,0.0,0.004822371236981024,0.00031388215151947495,8.5604223141675e-05,0.00019974318733057496,0.0006277643030389499,0.00011413896418889998,0.004765301754886575,0.0005992295619917249,0.00022827792837779997,0.00037095163361392495,0.00014267370523612499,5.706948209444999e-05,0.0006277643030389499,0.008132401198459123,0.004736767013839349,0.00017120844628335,0.00011413896418889998,0.0,0.006933942074475674,0.021686403195890998,0.0,0.0016550149807390499,0.02037380510771865,0.00037095163361392495,0.00025681266942502494,0.0005136253388500499,0.0026251961763446995,0.00245398773006135,0.00017120844628335,0.0013411328292195748,0.0008275074903695249,0.0007704380082750749,0.014324440005706948,0.0,0.0035383078898558996,0.00028534741047224997,0.0,0.0,0.00022827792837779997,0.00048509059780282496,0.00199743187330575,0.0,0.02342702239977172,0.009387929804537024,0.00011413896418889998,0.00022827792837779997,0.00025681266942502494,0.0,5.706948209444999e-05,2.8534741047224996e-05,2.8534741047224996e-05,0.0022827792837779998,0.0024825224711085745,0.0011699243829362248,0.0021115708374946497,0.0005992295619917249,0.0003424168925667,0.0013696675702668,2.8534741047224996e-05
699,f5d3e683-9177-45fc-93e3-357bf7366ac4.FPKM.txt.gz,0.12176022722789853,0.04487356503215117,0.0027022762239141585,0.005483451023709022,0.0001577971517614107,0.216892185096059,0.11655292121977198,0.005088958144305496,0.06781332596946625,0.0009862321985088169,0.011223322419030337,0.0025839283600931004,0.005404552447828317,0.025070022486094128,0.04228963667205807,0.0004536668113140558,0.006982523965442424,0.008067379383802122,0.004714189908872145,0.004674740620931792,0.011755887806225098,0.0007100871829263482,0.0013018265020316383,0.03741764961142451,0.0035109866266913882,0.00037476823543335043,0.00039449287940352675,0.016193932699514774,0.0,0.027811747997948638,0.03716122923981222,0.0017357686693755179,0.0005522900311649375,0.020434731153102688,0.00011834786382105803,0.01798887530080082,0.009645350901416229,0.0005522900311649375,3.9449287940352674e-05,0.00023669572764211606,0.0017752179573158704,0.00023669572764211606,1.9724643970176337e-05,0.00824490117953371,0.014083395794705906,0.041540100201191366,1.9724643970176337e-05,0.0005128407432245848,0.0006509132510158192,0.0014793482977632254,1.9724643970176337e-05,0.0011243047063000512,0.001104580062329875,0.00140044972188252,0.0,0.00029586965955264507,9.862321985088169e-05,0.0007889857588070535,0.0010059568424789932,0.0,5.9173931910529015e-05,0.00013807250779123437,0.0,0.0010848554183596987,0.0027022762239141585,0.004378870961379147,0.0,1.9724643970176337e-05,0.0,0.0001577971517614107,0.0054440017357686695,0.0,1.9724643970176337e-05,0.006686654305889779,1.9724643970176337e-05,0.0003155943035228214,0.0008481596907175825,0.00023669572764211606,0.00011834786382105803,0.0003353189474929978,0.0005917393191052901,0.00017752179573158705,0.0007692611148368772,0.0027220008678843347,0.0,0.0,0.0,0.0,5.9173931910529015e-05,0.003964653438005444,1.9724643970176337e-05,0.0001577971517614107,9.862321985088169e-05,0.0,3.9449287940352674e-05,0.0,0.00029586965955264507,0.0026628269359738055,0.0,1.9724643970176337e-05,0.00021697108367193973,0.0,0.0,0.0,1.9724643970176337e-05,0.0,0.007949031519981064,0.0006903625389561718,0.00027614501558246874,0.0005917393191052901
700,383e04eb-e6c6-4138-b336-1847e128807b.FPKM.txt.gz,0.03492622174089617,0.035235645632288384,0.0023593571718656327,0.012299599682840511,0.0018758823415652981,0.006981376549536831,0.029182540756928194,0.009340733721402464,0.04724516041694869,0.0033069678392542885,0.07232783461293005,0.008605851979345954,0.005414918099363747,0.048560211955365605,0.030168829410740877,0.0024947301243497264,0.03568044247616469,0.00943742868746253,0.022684639037691696,0.003655069717070529,0.021737028370303044,0.0001160339592720803,0.01148736196793595,0.10114293449883,0.0017791873755052313,0.0003287628846042275,0.0008315767081165755,0.004622019377671199,0.001914560327989325,0.011100582103695682,0.028776421899475914,0.0011796785859328163,0.0020112552940493916,0.017192364965479896,0.0002127289253321472,0.062000812237714906,0.00015471194569610707,3.867798642402677e-05,0.0,0.0014891024773250304,0.0027074590496818734,0.0002320679185441606,0.0,0.005782358970392002,0.0010829836198727495,0.08967491152410606,0.001914560327989325,0.0014504244909010037,0.0004834748303003346,0.012821752499564873,0.0,0.003326306832466302,0.00030942389139221413,0.0009669496606006692,0.0003481018778162409,0.0015471194569610706,0.0001160339592720803,0.003732425689918583,0.008547834999709914,0.0002707459049681874,0.00015471194569610707,0.0007735597284805353,0.00029008489818020076,0.0011216616062967762,0.01075248022587944,0.0025914250904097934,0.000908932680964629,0.0,0.0,9.669496606006691e-05,0.015219787657854532,0.0,0.0021466282465334853,0.007000715542748844,0.0013730685180529502,0.00030942389139221413,0.003036221934286101,0.0026494420700458334,0.0005801697963604015,0.005743680983967975,0.00015471194569610707,0.0008895936877526156,0.0003481018778162409,0.003345645825678315,0.022143147227755323,0.0027074590496818734,0.00017405093890812044,0.0,7.735597284805353e-05,0.0015857974433850974,0.00019338993212013382,0.006846003597052738,5.801697963604015e-05,0.0014117465044769769,0.008567173992921928,0.0005414918099363748,0.0006188477827844283,0.003326306832466302,0.0,0.00025140691175617395,0.0003287628846042275,0.0,0.0037711036763426096,0.020828095689338414,0.0011796785859328163,0.0025914250904097934,0.01183546384575219,0.0004834748303003346,0.025527471039857665,0.00025140691175617395
701,8a244dd2-0dc1-429c-81a1-5873ce536b47.FPKM.txt.gz,0.022667944691438593,0.01869111228943182,0.003456785087898193,0.009513806746339275,0.00016315209854386752,0.0008565485173553045,0.007657951625402782,0.0015499449361667415,0.014867234979809928,0.0008973365419912714,0.028419056165109924,0.004629440796182241,0.0036913162295550027,0.032650813721091486,0.017518456581147774,0.0021719623118652363,0.012634090630990741,0.005485989313537545,0.005496186319696537,0.004048211445119713,0.018150670963005263,0.0,0.00930986662315944,0.02686911122894318,0.0030081168169025572,0.0001019700615899172,0.0034465880817392013,0.0007545784557653872,0.00032630419708773505,0.009095729493820615,0.021913366235673207,0.00022433413549781785,0.0008055634865603459,0.008677652241301953,7.137904311294204e-05,0.08849981645388914,1.019700615899172e-05,0.00018354611086185096,0.000693396418811437,7.137904311294204e-05,0.0012236407390790063,0.0003874862340416854,1.019700615899172e-05,0.0008259574988783294,0.0001427580862258841,0.06642329811967207,0.0003670922217237019,0.00021413712933882612,0.00018354611086185096,0.004190969531345597,0.02715462740139495,0.0036301341926010524,0.002294326385773137,0.0011420646898070727,0.0,0.0008055634865603459,0.0035179671248521433,0.0028245707060407066,0.15857364277848024,0.0002957131786107599,0.0002753191662927764,0.0005710323449035364,0.0,0.00023453114165680955,0.007199086348248155,0.001488762899212791,0.0001937431170208427,0.0,0.0,1.019700615899172e-05,0.0035383611371701267,0.0,0.00033650120324672675,0.0009381245666272382,5.09850307949586e-05,0.00011216706774890893,0.003956438389688788,0.0001427580862258841,0.00043847126483664394,0.008810213321368845,0.0,0.0004690622833136191,0.00024472814781580126,0.0017742790716645592,0.0,1.019700615899172e-05,0.0,0.0,0.006903373169637394,0.0002651221601337847,0.000254925153974793,8.157604927193376e-05,3.059101847697516e-05,0.042643879756903376,5.09850307949586e-05,0.004537667740751316,0.015009993066035811,0.00023453114165680955,0.0011114736713300974,7.137904311294204e-05,4.078802463596688e-05,0.0,0.02478892197250887,0.015275115226169596,0.0003772892278826936,3.059101847697516e-05,0.006862585145001428,0.00013256108006689236,0.18699269894359016,2.039401231798344e-05
702,fa43e80b-8b46-43d6-aaed-389cc4d535f6.FPKM.txt.gz,0.04735234215885947,0.0655040733197556,0.003335030549898167,0.020773930753564155,0.002291242362525458,0.0023676171079429734,0.023472505091649696,0.013543788187372709,0.04037678207739308,0.0023676171079429734,0.055829938900203664,0.017133401221995928,0.0013238289205702647,0.05068737270875764,0.0364816700610998,0.0025712830957230143,0.0340122199592668,0.021257637474541752,0.006975560081466395,0.007102851323828921,0.024389002036659876,0.00017820773930753565,0.0068228105906313645,0.04936354378818737,0.005397148676171079,0.00010183299389002037,0.001094704684317719,0.0029022403258655806,0.00043279022403258654,0.013543788187372709,0.023370672097759674,0.001120162932790224,0.0002545824847250509,0.02640020366598778,0.0004837067209775967,0.0314918533604888,0.0003309572301425662,0.00140020366598778,5.0916496945010185e-05,0.0029276985743380856,0.012881873727087576,7.637474541751528e-05,0.0,0.004607942973523422,0.001094704684317719,0.13841649694501018,0.005218940936863543,0.00045824847250509166,0.0003054989816700611,0.010259674134419552,0.00010183299389002037,0.0024185336048879835,0.0006109979633401223,0.0,5.0916496945010185e-05,0.00045824847250509166,0.0012983706720977597,0.002774949083503055,0.0072810590631364564,0.0003054989816700611,0.0003054989816700611,0.0003564154786150713,2.5458248472505093e-05,0.0007382892057026477,0.009394093686354379,0.008732179226069246,0.00015274949083503056,5.0916496945010185e-05,0.0,0.005575356415478615,0.04259164969450102,0.0,0.0008910386965376783,0.006771894093686354,0.000534623217922607,7.637474541751528e-05,0.0005091649694501018,0.003029531568228106,0.000280040733197556,0.008630346232179226,0.0009928716904276985,0.0006619144602851324,0.00020366598778004074,0.017922606924643585,0.0,0.0002545824847250509,0.0,0.0,0.0,0.0013492871690427698,0.000280040733197556,0.000814663951120163,0.0,0.006313645621181262,0.002036659877800407,2.5458248472505093e-05,0.00015274949083503056,0.001094704684317719,0.0,0.00010183299389002037,0.00012729124236252545,0.00015274949083503056,7.637474541751528e-05,0.0,0.0015274949083503055,0.0026476578411405295,0.0026985743380855396,0.0007637474541751527,0.03347759674134419,0.002240325865580448
703,6598740f-64d5-4b20-af26-dac644efc45f.FPKM.txt.gz,0.06631079159848709,0.07352665039298265,0.002548351618873897,0.01193701547788299,0.0009120416320180263,0.0041578368518468845,0.03012419861047775,0.010568953029855952,0.041739317041766144,0.01571930577536951,0.05220097105609056,0.008691220258054133,0.021084256551946137,0.0626358003165321,0.033611416615252555,0.00085839212425226,0.01794576034764881,0.01826765739424341,0.007189034040612678,0.003031197188765793,0.019796668365567746,0.0003487218004774806,0.0057404973309369885,0.04235628638107245,0.00300437243488291,0.0012607634324955069,0.00128758818637839,0.011722417446819925,0.0009388663859009093,0.02258644276938759,0.034818530539982295,0.0012071139247297406,0.00040237130824324685,0.022935164569865073,0.0006706188470720782,0.018079884117063225,0.000214598031063065,0.0027629496499369617,0.00029507229271171436,0.003916414066900936,0.007108559778964028,0.0008315673703693768,2.6824753882883125e-05,0.0048552804528018455,0.02033316344322541,0.08962150272271252,0.0017972585101531694,0.0005096703237747794,0.00037554655436036375,0.007269508302261327,0.00029507229271171436,0.0033530942353603905,0.00040237130824324685,0.00013412376941441563,0.00016094852329729875,0.00026824753882883127,0.00016094852329729875,0.0018240832640360526,0.0030848466965315595,8.047426164864938e-05,0.00048284556989189624,0.0038359398052522867,0.0013948872019099224,0.0010193406475495588,0.006706188470720781,0.006733013224603664,2.6824753882883125e-05,0.0005096703237747794,2.6824753882883125e-05,0.00016094852329729875,0.039003192145712066,0.0,0.0005901445854234287,0.006572064701306365,0.0005633198315405456,0.0001072990155315325,0.013492851203090211,0.0013948872019099224,0.00013412376941441563,0.008262024195928003,0.0008047426164864937,0.0007510931087207275,0.0007779178626036107,0.004747981437270313,5.364950776576625e-05,0.0006169693393063119,0.00128758818637839,2.6824753882883125e-05,5.364950776576625e-05,0.004131012097964001,0.00024142278494594812,0.0013144129402612732,8.047426164864938e-05,0.023847206201883096,0.0015290109713243382,0.008798519273585666,0.0006974436009549612,0.004533383406207248,0.0,0.0007242683548378444,0.0022801040800450654,0.0003218970465945975,0.0015290109713243382,0.00029507229271171436,0.0020118565412162344,0.010568953029855952,0.0038091150513694036,0.00013412376941441563,0.013036830387081198,8.047426164864938e-05
704,6eff5754-c9e3-402d-a341-63b891dd95d9.FPKM.txt.gz,0.023724176964437318,0.07515800396189039,0.002971417790774455,0.01832374304310914,0.005376851240449014,0.00044807093670408453,0.005541930006603151,0.02565795679652863,0.011909253843976984,0.0006367323837373832,0.05414583529855674,0.021082916705971136,0.00040090557494575985,0.04004339213281766,0.014951419677388925,0.0005424016602207339,0.05030185831525328,0.008230355626827657,0.018087916234317516,0.0053296858786906895,0.07555890953683615,0.0,0.021931893217620978,0.0920667861522498,0.001438543533628903,9.433072351664937e-05,0.0015328742571455523,0.004079803792095086,0.0012970474483539288,0.0036788982171493253,0.013465710782001698,0.0002594094896707858,0.007381379115177813,0.025139137817187057,0.0010848033204414677,0.05013677954909914,0.00014149608527497405,0.0,0.0,7.074804263748703e-05,0.03862843128006792,0.00018866144703329874,0.0,0.003443071408357702,4.7165361758324685e-05,0.06272993113857184,0.003843976983303462,0.006225827752098859,0.0007782284690123573,0.022969531176304122,0.0,0.0010848033204414677,0.0003773228940665975,0.0,0.0,0.0019101971512121498,0.00018866144703329874,0.003042165833411942,0.00332515800396189,0.00014149608527497405,0.00035374021318743516,0.00035374021318743516,2.3582680879162342e-05,0.0013442128101122535,0.005990000943307235,0.03549193472313933,0.0007782284690123573,0.0008961418734081691,0.0,0.0025705122158286953,0.024337326667295538,0.0,0.00150929157626639,0.02919535892840298,0.0017922837468163381,4.7165361758324685e-05,0.0005424016602207339,0.0035845674936326763,0.00040090557494575985,0.001650787661541364,0.0,0.00014149608527497405,0.0009433072351664937,0.015965474955192908,0.0015328742571455523,0.0010376379586831432,0.0,0.0,0.0,0.00018866144703329874,0.0008489765116498443,0.009385906989906613,2.3582680879162342e-05,0.0009668899160456561,0.012828978398264315,0.00018866144703329874,2.3582680879162342e-05,0.0002594094896707858,0.0,0.00044807093670408453,0.001580039618903877,0.0,0.0002829921705499481,0.0,0.000683897745495708,4.7165361758324685e-05,0.003773228940665975,0.00018866144703329874,0.006603150646165456,4.7165361758324685e-05
705,8acd201e-0b81-4787-8365-1e52c4c7ac6e.FPKM.txt.gz,0.05632707044773797,0.04273155171743105,0.0025868440502586844,0.009938927140467577,0.0005640487026879838,0.012856420430233011,0.0531761776947913,0.008927529466682226,0.06638269731979617,0.006243435640098028,0.04607694402302875,0.006632434745400086,0.009180378885128564,0.04232310265686389,0.04839148869957599,0.002120045123896215,0.015754463764733342,0.012895320340763216,0.007390983000739098,0.003578791768778932,0.016979810946434824,0.0004473489710973665,0.003734391410899755,0.05055043373400241,0.0021978449449566264,0.00031119928424164624,0.0009141478974598359,0.012409071459135643,0.0011280974053759676,0.019955654101995565,0.02987513128719804,0.0021783949896915238,0.000175049597385926,0.015443264480491695,0.0003695491500369549,0.01775780915703894,0.00023339946318123468,0.0002139495079161318,0.0,0.003928890963550783,0.0038510911424903724,0.00011669973159061734,7.779982106041156e-05,0.008577430271910375,0.007157583537557864,0.07206208425720621,0.002256194810751935,0.0005056988368926751,0.0011086474501108647,0.005445987474228809,0.00011669973159061734,0.005698836892675147,0.0001944995526510289,0.00046679892636246936,7.779982106041156e-05,0.0005056988368926751,0.00013614968685572024,0.001400396779087408,0.021297701015287666,0.00013614968685572024,0.00027229937371144047,0.00029174932897654333,0.0002139495079161318,0.00087524798692963,0.00881082973509161,0.004687439218889797,0.00011669973159061734,0.0,0.0,0.00013614968685572024,0.021920099583770957,0.0,0.0009724977632551445,0.005212588011047575,0.0005056988368926751,0.00011669973159061734,0.0018477457501847746,0.0022172949002217295,9.724977632551446e-05,0.03049752985568133,0.0006223985684832925,0.0003695491500369549,0.0006223985684832925,0.0019060956159800831,1.944995526510289e-05,0.001244797136966585,0.00031119928424164624,0.00011669973159061734,0.0005445987474228809,0.004317890068852841,0.0002139495079161318,0.0027618936476446103,1.944995526510289e-05,0.0027813436029097134,0.001439296689617614,0.0018671957054498774,9.724977632551446e-05,0.004726339129420002,0.00033064923950674915,0.0005640487026879838,0.0008363480763994243,1.944995526510289e-05,0.009588827945695724,0.0006418485237483953,0.0021589450344264207,0.010308476290504532,0.009919477185202474,9.724977632551446e-05,0.09802777453611856,0.0006612984790134983
