i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35
495,6e0e0989-0b95-4f1f-8853-2da52fd6a6fd.FPKM.txt.gz,0.43040750610703976,0.04138907395069953,0.23484343770819455,0.005579613590939374,0.06906506773262269,0.004108372196313569,0.00013879635798356651,0.0008605374194981123,0.007966910948256719,2.7759271596713303e-05,0.005079946702198535,0.00044414834554741284,0.003997335109926716,0.06104263824117255,0.00041638907395069954,0.0012214079502553853,0.11148123473240062,0.0,5.5518543193426606e-05,0.00016655562958027982,0.00907728181212525,0.003220075505218743,8.327781479013991e-05,0.003969575838330002,0.0,8.327781479013991e-05,0.0,0.00019431490117699312,0.00011103708638685321,0.00319231623362203,0.0,0.00022207417277370642,0.0,0.001554519209415945,0.0
496,b140b49a-5eb6-4272-a534-ab9a3685b87e.FPKM.txt.gz,0.529599889561236,0.023951406943837288,0.21503347675033938,0.0007592665025423923,0.029910498585003335,0.010054529139728045,0.0003221130616846513,0.0010123553367231899,0.008628028437981732,0.0,0.006235188551181465,0.0012654441709039873,0.0015875572325886385,0.03126797505924579,0.00027609691001541543,0.00029910498585003335,0.08662540551733658,4.60161516692359e-05,0.0003221130616846513,0.005590962427812162,0.004279502105238939,0.0016105653084232566,0.00023008075834617952,0.0016335733842578746,2.300807583461795e-05,4.60161516692359e-05,0.0,0.00013804845500770772,2.300807583461795e-05,0.012792490164047581,0.00011504037917308976,0.02335319697213722,4.60161516692359e-05,0.0012194280192347514,0.0017025976117617284
497,8d38b4b8-6074-469a-9af0-8200f4ee8bb5.FPKM.txt.gz,0.43023398010761454,0.039051035382357734,0.13215392140877222,0.0008356432414805152,0.017263166476438937,0.09783140388064569,0.0002038154247513452,0.0015897603130604924,0.0031387575411707157,0.0,0.002792271319093429,0.0003872493070275558,0.0008967878689059188,0.013248002608837437,0.005666068808087396,0.0004280123919778249,0.10249877710745149,2.038154247513452e-05,0.000672590901679439,0.0001019077123756726,0.142120495679113,0.0034648622207728683,4.076308495026904e-05,0.0003872493070275558,0.0,8.152616990053807e-05,0.0,0.0033629545083971955,6.114462742540355e-05,0.0005706831893037666,0.0,2.038154247513452e-05,0.0,0.0007948801565302462,8.152616990053807e-05
498,a0c5137f-e9b4-413c-a0b3-96c2c11e68f2.FPKM.txt.gz,0.39971127151582453,0.07646862853970017,0.20357579122709607,0.005485841199333703,0.04499722376457524,0.007218212104386452,0.001932259855635758,0.0015991116046640756,0.006463076068850639,0.00028872848417545806,0.0056413103831204885,0.0010438645197112714,0.0021765685730149916,0.04797334813992227,0.00035535813436979454,0.004042198778456413,0.08555247084952804,0.0,0.002065519156024431,0.0004664075513603554,0.05508051082731816,0.007529150471960022,0.0003997779011660189,0.0014436424208772905,2.220988339811216e-05,6.662965019433648e-05,0.0006662965019433648,6.662965019433648e-05,0.014991671293725709,0.001243753470294281,2.220988339811216e-05,0.01705719044975014,0.00015546918378678512,0.0040866185452526375,0.0001110494169905608
499,57cbdd69-7be9-4865-86dd-82bfb0ea803d.FPKM.txt.gz,0.4034674492238783,0.1798208355857595,0.22237238396787395,0.0011390840991582362,0.03560120472623369,0.007239941308209128,0.002258861688161248,0.0003282106726388138,0.005483048884083713,0.0021237161170746775,0.008456251447988263,0.0009074059772955441,0.0046335624372538416,0.02139161325198857,0.0009074059772955441,0.009286431384662909,0.04770638659355935,1.930651015522434e-05,0.0010425515483821145,0.00030890416248358944,0.020252529152830333,0.011892810255618195,5.791953046567303e-05,0.00038613020310448683,1.930651015522434e-05,9.653255077612171e-05,1.930651015522434e-05,0.001525214302262723,0.0017955054444358637,0.00011583906093134606,3.861302031044868e-05,0.003784075990423971,0.0,0.004788014518495636,0.000733647385898525
500,5310b432-6d4a-4b07-a9c3-d3db29515dfc.FPKM.txt.gz,0.37372523893427306,0.019995728549308558,0.22741470446900527,0.0007341555875914357,0.007021197074056277,0.0019755459447915,0.0016017940092904052,0.0001868759677505473,0.002789791232847456,0.0,0.007168028191574563,0.04045864701799349,0.0015750974424688985,0.006380479470340115,0.0002402691013935608,0.0015484008756473917,0.06292380799829142,0.001268086924021571,0.002442735864167868,1.3348283410753377e-05,0.013601900795557691,0.006687489988787442,0.0002402691013935608,1.3348283410753377e-05,0.0,0.0,0.0,0.15068877142399487,0.003817609055475466,2.6696566821506754e-05,0.0015484008756473917,0.04670564365422607,2.6696566821506754e-05,0.00036040365209034117,0.016818837097549257
501,98921931-2f32-470d-97ae-824716d1c034.FPKM.txt.gz,0.3542511656116144,0.23732989651643227,0.24938402638262386,0.00036010765323528295,0.015257192676547515,0.004927788939009135,0.003582123497972025,0.0002274364125696524,0.0015541488192259581,0.0001137182062848262,0.0033167810166407643,0.0011561350972290664,0.000568591031424131,0.021758083469163414,0.00020848337818884803,0.006159736173761419,0.04044577536863652,1.8953034380804366e-05,0.0015351957848451538,7.581213752321746e-05,0.04245479701300178,0.002160645919411698,5.68591031424131e-05,3.790606876160873e-05,7.581213752321746e-05,7.581213752321746e-05,0.0001137182062848262,5.68591031424131e-05,0.0017057730942723931,0.00018953034380804368,3.790606876160873e-05,0.0014404306129411318,3.790606876160873e-05,0.009154315605928508,0.0001705773094272393
502,c14af0e0-81e9-43e7-b08d-b751194e35ef.FPKM.txt.gz,0.4009836727629377,0.03817861881959268,0.16099348064385854,0.0016442623896613397,0.008596319159983845,0.012591588299774996,0.0005769341718109964,0.00041827727456297234,0.008769399411527145,0.0,0.0077164945479720765,0.001572145618184965,0.0008365545491259447,0.020755206830900593,0.0004903940460393469,0.00024519702301967347,0.06011654070270582,2.8846708590549817e-05,0.0006634742975826459,0.0005336641089251716,0.21221081174637973,0.005048174003346218,0.001442335429527491,0.00021635031442912363,0.0,0.00010096348006692437,0.007976114925287025,0.021548491317140716,0.0005625108175157215,0.0040818092655628,8.654012577164945e-05,0.01342814284890094,0.006360699244216235,0.0011971384065078174,2.8846708590549817e-05
503,a3b9677e-a154-41f1-857c-4cd5244b77c3.FPKM.txt.gz,0.4541018133251143,0.0319001386962552,0.15364462937278472,0.002260235269944008,0.03868084450608723,0.0106333795654184,0.0013099090768993681,0.0003082139004469102,0.005522165716340474,0.0,0.002850978579133919,0.004828684440334925,0.0008219037345250938,0.01975137412030616,0.006806390301535932,0.0001284224585195459,0.1063081111624801,0.0,0.0003595828838547285,0.00017979144192736425,0.025145117378127087,0.03408332049108748,0.0023372887450557353,0.0006677967843016386,0.0001541069502234551,0.00020547593363127344,0.0001541069502234551,0.03711409051214876,0.020573277854831252,0.001720860944161915,0.000282529408743001,0.0240663687265629,0.002260235269944008,0.010838855499049675,0.0
504,2eecdef2-2e2a-450f-ad52-f053f97275a3.FPKM.txt.gz,0.5291106290672452,0.0560231381055676,0.2097180043383948,0.0002024584237165582,0.01648590021691974,0.017411424439624006,0.0004049168474331164,0.0011569052783803326,0.0032393347794649314,0.0,0.0019378163412870572,0.0037020968908170644,0.0018510484454085322,0.0072306579898770785,0.0010412147505422993,0.0011279826464208242,0.12966015907447578,0.0,0.0008966015907447578,0.0,0.006247288503253796,0.008561099060014461,0.0008098336948662328,5.784526391901663e-05,0.0,0.00014461315979754158,0.0,0.0027765726681127983,0.0,0.0,0.0,0.0,0.0,0.0002024584237165582,0.0
505,aab22bf4-8c7f-46b5-8170-844f24a65522.FPKM.txt.gz,0.5000920223685142,0.055992071919020316,0.20794223826714803,0.0035251645784667657,0.019933460748920506,0.01713031783110356,0.0007928080979684293,0.0006512352233312098,0.005832802435053444,5.6629149854887806e-05,0.005408083811141785,0.0009485382600693707,0.0016847172081829122,0.029999292135626812,0.00015573016210094145,0.0009768528349968146,0.08580731931761874,4.247186239116585e-05,0.0006937070857223756,0.00021235931195582927,0.03141502088199901,0.0024492107312238977,2.8314574927443903e-05,0.0007078643731860976,0.0,0.00018404473702838536,0.004218871664189141,0.0009485382600693707,0.0009060663976782049,0.01466694981241594,0.0,0.0008777518227507609,9.910101224605366e-05,0.003454378141148156,0.0021660649819494585
506,6fdbbe35-6392-4100-8f96-0e0d02257b73.FPKM.txt.gz,0.44082745349583063,0.025898011545862732,0.20170515287577506,0.009594825742997647,0.08867864015394483,0.002378661535172119,2.6726534103057515e-05,0.0005612572161642079,0.015635022450288645,0.052303827239683555,0.003420996365191362,0.00042762454564892024,0.0004543510797519778,0.03755078041479581,0.0,2.6726534103057515e-05,0.08365405174257003,2.6726534103057515e-05,2.6726534103057515e-05,0.0001336326705152876,0.014325422279238829,0.0010957878982253582,0.0,0.006307462048321574,0.0,0.00042762454564892024,0.0,0.0005078041479580928,5.345306820611503e-05,0.013790891597177678,0.0,0.0,0.0,0.00016035920461834508,0.0
507,cd052da2-9e32-4881-87c0-5e66cdc6f5f7.FPKM.txt.gz,0.4414473518205445,0.033509121647195377,0.21831394615326385,0.0145340768590245,0.08056824203275213,0.015694784385960486,0.0008074487143902501,0.0010093108929878126,0.014407912997401025,0.007342736746486336,0.005046554464939063,0.00020186217859756252,0.0008326814867149454,0.01624990537710378,0.00015139663394817188,0.00030279326789634377,0.08341954530544271,0.0,2.5232772324695315e-05,5.046554464939063e-05,0.06308193081173828,0.00015139663394817188,0.0,0.0015896646564558048,0.0,0.0001766294062728672,0.0,0.000479422674169211,0.0,0.00025232772324695316,0.0,0.0,0.0,0.0003532588125457344,0.0
508,03895e36-d4e0-4849-a0f1-26550373338d.FPKM.txt.gz,0.469968615850799,0.05115255582410447,0.1450705241513654,0.00014429493885501966,0.006980267667111576,0.01596262761083655,0.000865769633130118,0.0006673640922044659,0.002416940225821579,0.0,0.003589336604018614,0.004238663828866202,0.0017495761336171133,0.003427004797806717,0.0031384149200966776,0.004906027921070669,0.11774467010569604,0.0,0.00037877421449442663,1.8036867356877457e-05,0.13947909527073338,0.011742000649327225,0.00036073734713754915,0.0003066267450669168,0.0,0.00010822120414126474,0.0,0.006745788391472169,0.00016233180621189712,0.0,0.0,1.8036867356877457e-05,0.008296958984163631,0.00036073734713754915,0.0
509,ee7de819-1be1-4028-8e15-7da042502687.FPKM.txt.gz,0.4094594880697817,0.022336078589122014,0.1651599517286643,0.009696610420680457,0.04812313424935956,0.005377596172167764,0.002625283170664578,0.0019477907395253318,0.008172252450617153,0.0,0.002286536955094955,0.002752313001503186,0.0013338132238053903,0.05093896216628205,8.468655389240573e-05,0.00023288802320411576,0.08786229966337095,2.1171638473101433e-05,0.001270298308386086,6.35149154193043e-05,0.0051658797874367494,0.0028158279169224905,0.0005928058772468401,0.0011432684775474775,0.0,6.35149154193043e-05,6.35149154193043e-05,0.003218089047911418,0.003853238202104461,0.0007621789850316516,0.0,0.10979611712150403,0.0002540596616772172,0.052526835051764656,0.0
510,2d21d348-762a-424f-8965-e5132ff2359c.FPKM.txt.gz,0.4260897586126084,0.01942231075697211,0.231515116006562,0.015028122802906023,0.07350011717834544,0.002314272322474807,0.007499414108272791,0.0011131942816967424,0.008056011249121163,0.0,0.003075931567846262,0.0033981720178111086,0.002226388563393485,0.06465315209749238,5.858917272088118e-05,8.788375908132178e-05,0.11076283102882588,2.929458636044059e-05,0.00020506210452308414,8.788375908132178e-05,0.0075580032809936725,0.001435434731661589,0.00043941879540660886,0.006386219826576048,5.858917272088118e-05,0.00014647293180220295,0.0,0.00014647293180220295,0.004657839231310054,0.00594680103116944,0.0,2.929458636044059e-05,0.003661823295055074,0.0003222404499648465,8.788375908132178e-05
511,8b86fbec-ded3-4910-9a7b-c9e9d1c7a377.FPKM.txt.gz,0.4339149907984302,0.09551894636482561,0.18055032039200905,0.002727212256934436,0.030886233121216824,0.010265847763907673,0.008359016429790913,0.0017959690472495067,0.005033147823773309,4.4344914746901396e-05,0.0030597991175361967,0.0013081749850335912,0.006319150351433449,0.016828895146449082,0.0009977605818052816,0.014101682889514645,0.07984301900179597,6.65173721203521e-05,0.0001995521163610563,0.0005764838917097181,0.06538657679430611,0.013613888827298729,2.2172457373450698e-05,0.0009090707523114787,2.2172457373450698e-05,0.0001330347442407042,0.000443449147469014,0.0005764838917097181,0.001840313961996408,0.0007095186359504223,2.2172457373450698e-05,0.00412407707146183,0.000665173721203521,0.019134830713287955,0.0
512,31e5c917-1866-4156-9eaa-84a72c310edc.FPKM.txt.gz,0.43832915528265215,0.013773483930935413,0.23485339267104188,0.02070247584711151,0.10317437962989043,0.0012111652536405373,5.6333267611187785e-05,0.0007323324789454412,0.018533645044080782,0.00011266653522237557,0.016308480973438864,0.0006478325775286595,0.0008449990141678168,0.02591330310114638,2.8166633805593892e-05,5.6333267611187785e-05,0.05069994085006901,0.02025180970622201,0.00405599526800552,0.0,0.0014646649578908824,2.8166633805593892e-05,0.0,0.00011266653522237557,0.0,5.6333267611187785e-05,0.0,2.8166633805593892e-05,0.0066473255781201585,0.041123285356167084,0.0,0.0,0.0,0.00014083316902796948,0.00011266653522237557
513,6515c0f7-2334-4bad-bde7-b562f5f67148.FPKM.txt.gz,0.5327559715044,0.039390976393351027,0.180379010103832,0.00039577222144619826,0.01583088885784793,0.006472039856590771,0.00011640359454299948,0.0003259300647203986,0.01578432742003073,0.0,0.0032360199282953856,0.005028635284257578,0.0007449830050751967,0.007193742142757368,0.0005354565348977976,0.0009312287563439959,0.08546351911347022,0.0028169669879405876,0.0001396843134515994,0.0014201238534245937,0.07668668808492807,0.002747124831214788,0.00023280718908599897,0.0,0.0,0.000907948037435396,6.98421567257997e-05,0.007915444428923965,0.00044233365926339805,0.0014201238534245937,0.0003259300647203986,0.0005121758159891978,0.006611724170042371,0.003166177771569586,0.0
514,87a1f0a2-5c97-4e4f-92f0-af2259c42be7.FPKM.txt.gz,0.48409538663602036,0.06000656706616319,0.14441388934493515,0.00010261040879986865,0.011594976194385159,0.06341323263831883,0.000841405352158923,0.0004720078804793958,0.0024216056476769002,0.0,0.0017033327860778197,0.0009850599244787392,0.0021137744212772944,0.009665900508947627,0.0002052208175997373,0.00153915613199803,0.0967205713347562,2.052208175997373e-05,0.002503693974716795,8.208832703989493e-05,0.11151699228369726,0.0027704810375964537,4.104416351994746e-05,8.208832703989493e-05,0.0,0.0001846987358397636,0.0,0.0019701198489574783,0.0,0.0,0.0,0.0,0.0,0.0005130520439993433,2.052208175997373e-05
515,f488d4bd-07b5-4a18-b6e8-982c6303f4a9.FPKM.txt.gz,0.37691725429265766,0.0360344209394048,0.16226445161547348,5.9758575355563525e-05,0.006991753316600932,0.013863989482490737,0.00043822955260746586,0.0008366200549778894,0.0020915501374447233,0.0,0.00848571770049002,0.008087327198119597,0.002629377315644795,0.005278674156408111,0.0016533205848372574,0.024859567347914426,0.09818333930919088,9.959762559260588e-05,3.9839050237042346e-05,1.9919525118521173e-05,0.19104816541173658,0.032847296920441416,3.9839050237042346e-05,0.0,0.00035855145213338117,7.967810047408469e-05,5.9758575355563525e-05,0.004382295526074658,0.0,1.9919525118521173e-05,0.0,0.00033863192701485994,0.014003426158320386,0.0003983905023704235,0.007589339070156568
516,cc55afdc-78e2-48c5-b1ac-386033852bca.FPKM.txt.gz,0.4249012367992977,0.03392806424126624,0.2019675178806579,0.016292700560303647,0.06832089648583749,0.011386816080972915,0.0020656355702445197,0.0011360995636344859,0.007281365385111932,0.0,0.0028918897983423275,0.0015750471223114461,0.002246378682640915,0.04177747940819541,0.00038730666942084744,0.0012135608975186553,0.10687082031552583,0.0,0.0003098453355366779,5.164088925611299e-05,0.03289524645614397,0.003485760024787627,5.164088925611299e-05,0.006326008933873841,0.0,0.00028402489090862147,5.164088925611299e-05,0.003640682692555966,0.02003666503137184,0.0028918897983423275,0.0,0.0013168426760308812,0.0,0.0044152960313976605,0.0
517,aacd6622-4f35-4a5b-8c57-be7f37bba2ed.FPKM.txt.gz,0.4367024848891874,0.015077233042310276,0.21840161182001344,0.011584956346541303,0.12884486232370718,0.0031229012760241774,0.000167897918065816,0.00047011417058428475,0.011853593015446608,0.00010073875083948959,0.00987239758226998,0.0016789791806581598,0.0,0.0851242444593687,0.0,0.0,0.06390194761584957,0.0,3.35795836131632e-05,0.00047011417058428475,0.00030221625251846876,0.00030221625251846876,0.0,0.0032907991940899933,0.0,6.71591672263264e-05,6.71591672263264e-05,3.35795836131632e-05,0.007051712558764272,0.0014775016789791806,0.0,0.0,0.0,0.0,0.0
518,8131b1ee-eb8a-4d50-a106-724a798645a9.FPKM.txt.gz,0.49872555325281687,0.04323590366611877,0.2397389170775864,0.0001429286071607232,0.007932537697420139,0.02582243502703733,0.00011910717263393602,0.000929035946544701,0.0028823935777412516,0.0,0.0013101788989732961,0.0019057147621429763,0.00035732151790180804,0.005288358464946759,0.0010005002501250625,0.003978179565973463,0.14269039281545534,0.0,9.528573810714881e-05,0.0,0.01422139641249196,0.0019295361966697635,2.3821434526787203e-05,0.0,0.0,9.528573810714881e-05,0.0,0.003072965053955549,2.3821434526787203e-05,0.0,0.0,0.0,0.004240215345768122,0.00021439291074108483,2.3821434526787203e-05
519,80972822-9505-4450-8648-220cfda9f695.FPKM.txt.gz,0.5246700211478159,0.056778239626631664,0.15172464085174653,0.004842120615474368,0.027667177131189383,0.012061547436738861,0.0006563115292058631,0.0002041858090862685,0.0049442135200175015,0.0,0.0025669073142273757,0.0002187705097352877,0.0018085028804783782,0.015211842776927003,0.0001458470064901918,0.0007584044337489973,0.08712900167724058,1.4584700649019178e-05,0.0004812951214176329,4.3754101947057534e-05,0.09783417195362065,0.0021731203967038574,2.9169401298038356e-05,0.0004375410194705754,0.0,0.00018960110843724932,7.29235032450959e-05,0.00042295631882155617,0.0002625246116823452,0.0035732516590096988,0.0,2.9169401298038356e-05,0.0002625246116823452,0.0027127543207175675,7.29235032450959e-05
520,883f822b-3d64-424c-b557-526c49ffa7b4.FPKM.txt.gz,0.5642897248736665,0.027827063447501403,0.1708253790005615,0.0019090398652442447,0.03175743964065132,0.012801796743402583,0.0004042672655811342,0.0002695115103874228,0.01012914093206064,4.4918585064570466e-05,0.0038180797304884894,8.983717012914093e-05,0.0017742841100505335,0.014351487928130263,8.983717012914093e-05,0.00029197080291970805,0.09250982594048288,0.0,8.983717012914093e-05,6.73778775968557e-05,0.03676586187535093,0.0006064008983717012,0.00035934868051656373,0.0009432902863559798,0.0,0.0002021336327905671,0.0,0.024503088152723188,4.4918585064570466e-05,0.0020662549129702415,0.0,6.73778775968557e-05,0.0,0.0005390230207748456,0.0005614823133071309
521,03d7d46d-fc0b-41ad-9086-414355a432af.FPKM.txt.gz,0.5201039979930212,0.051930576778342875,0.17437909092982415,0.005199899651059365,0.02688895477455698,0.011859420256802061,0.001049102561178644,0.0004789381257554679,0.009099824389353889,0.0,0.006157775902570301,0.00020525919675234338,0.0020297853901065067,0.04004834994412389,9.122630966770817e-05,0.001071909138595571,0.0748055739275207,0.0,0.00029648550642005154,2.280657741692704e-05,0.015531279220927315,0.00385431158346067,0.0006385841676739572,0.0017561064611033822,0.0,0.00020525919675234338,0.002668369557780464,0.00018245261933541633,0.015485666066093461,0.008392820489429152,0.0,0.007252491618582799,0.000547357858006249,0.0007754236321755194,0.016990900175610647
522,519e5c0f-8649-4676-8618-79cdc1770de0.FPKM.txt.gz,0.4864277084172372,0.035306752584239494,0.23812592294267687,0.004269029399919452,0.039307289569069676,0.006604913411196134,0.0005101355886696201,0.002819170358437374,0.0064169687206336425,0.004644918781044435,0.004967109679151564,8.054772452678212e-05,0.0006443817962142569,0.01871392133172238,0.0002953416565982011,0.0011008189018660223,0.10637669485837026,0.0,0.0,8.054772452678212e-05,0.03428648140690026,0.002013693113169553,0.00021479393207141898,0.00013424620754463686,0.0,0.00010739696603570949,0.0,0.002389582494294536,0.0019331453886427708,0.00024164317358034635,2.6849241508927372e-05,0.00034904013961605586,2.6849241508927372e-05,0.001584105249026715,0.0
523,00a47e69-ef6a-4be9-827d-d48609859a7e.FPKM.txt.gz,0.4290632039891665,0.026881312172526386,0.21444301009947606,0.00372085959450224,0.04951021337990736,0.0036196117143797303,0.002834940643430278,0.0005315513706431772,0.011339762573721112,0.0,0.0036955476244716124,0.002303389272787101,0.0006834231908269421,0.05426886374566532,0.001417470321715139,2.5311970030627484e-05,0.14567038752626116,0.0,0.00012655985015313742,7.593591009188245e-05,0.001670590022021414,0.0027843167033690234,0.0001518718201837649,0.0019490216923583163,0.0,0.00017718379021439238,0.00010124788012250993,0.0071379755486369505,0.017819626901561747,0.00025311970030627483,0.0,0.009542612701546561,0.008125142379831422,5.062394006125497e-05,2.5311970030627484e-05
524,ef9be0f1-2a17-49b9-b90e-2bb2e4f43c84.FPKM.txt.gz,0.515938577559475,0.051102676688745005,0.20359207164297585,0.005159881918086875,0.03190196224355635,0.01302374041824812,0.00029768549527424274,0.0004961424921237379,0.00967477859641289,0.0,0.005804867157847734,0.0005457567413361117,0.0032497333234104836,0.020837984669196993,0.0,0.0005209496167299249,0.11049093299595644,0.0,0.00032249261988042966,9.92284984247476e-05,0.012428369427699636,0.00431643968147652,9.92284984247476e-05,0.0008930564858227283,7.442137381856069e-05,0.00029768549527424274,0.0008930564858227283,0.0004961424921237379,0.0025799409590434373,0.00071940661357942,0.0,0.00014884274763712137,0.0,0.0032249261988042967,0.0007690208627917938
525,62299b4e-203a-4f74-a2d9-94e0617acfb8.FPKM.txt.gz,0.42398359568924315,0.033672006290374805,0.12292440757928494,0.00016959343827569726,0.009188880837483234,0.009019287399207536,0.0005396154854226731,0.0002004286088712786,0.003546044618491852,0.0,0.0018346926504370885,0.0026826598418155747,0.009250551178674396,0.0038235611538520835,0.009790166664097068,0.002543901574135459,0.09378517136646058,0.0,7.70879264889533e-05,1.541758529779066e-05,0.24333574875502997,0.018593607869135536,6.167034119116264e-05,0.0,0.0,0.00013875826768011595,0.0,0.009882672175883813,0.0,0.0,0.0,0.0,0.000817132020782905,0.00010792309708453462,1.541758529779066e-05
526,db106f15-9af2-4808-ab7b-d1ebb66a2954.FPKM.txt.gz,0.41996158887906593,0.028320580434716337,0.24525195866231747,0.003871597110020425,0.06258573910922781,0.009115019967685883,6.097003322866811e-05,0.001006005548273024,0.00789561930311252,3.0485016614334054e-05,0.0029875316282047372,0.0013413407310306983,0.0008840654818156876,0.0788647379812822,0.00012194006645733622,0.00018291009968600432,0.11989757034417584,3.0485016614334054e-05,3.0485016614334054e-05,0.0003048501661433405,0.007316403987440173,0.0007316403987440173,0.0,0.002225406212846386,0.0,0.00012194006645733622,0.0,9.145504984300216e-05,0.0003963052159863427,0.004786147608450446,0.0,0.00048776026582934487,0.0,0.001097460598116026,0.0
527,53a59278-dd3f-4678-bbee-a7c9aacff1a5.FPKM.txt.gz,0.48988974690889614,0.019149221086461634,0.19318841226621436,0.005624246752667053,0.04385573360710619,0.00461991697540508,8.927375797884212e-05,8.927375797884212e-05,0.016493326786591083,0.01555595232781324,0.003146899968754185,8.927375797884212e-05,0.00294603401330179,0.03564254787305272,8.927375797884212e-05,0.00011159219747355264,0.09681739052805428,0.0,2.231843949471053e-05,2.231843949471053e-05,0.05947864125340356,0.0008704191402937107,0.0,0.0009373744587778423,0.0,6.695531848413159e-05,2.231843949471053e-05,0.0002455028344418158,0.009351426148283711,0.00026782127393652636,0.0,6.695531848413159e-05,0.00011159219747355264,0.0011159219747355264,2.231843949471053e-05
528,02759563-fa2b-4d96-ab78-dd7fee7513d4.FPKM.txt.gz,0.48588511832766607,0.045779228188685274,0.17236815080216344,0.00027385380770898467,0.008489468038978525,0.004358839772701339,0.0006846345192724617,0.0006618133686300463,0.004769620484264816,0.00034231725963623083,0.006344279878591479,0.001004130628266277,0.0011866998334056002,0.003491636048289555,0.04251580364681987,9.128460256966157e-05,0.12597275154613297,0.0,0.002099545859102216,2.2821150642415392e-05,0.003331887993792647,0.014286040302152034,4.5642301284830784e-05,9.128460256966157e-05,0.0,0.000524886464775554,2.2821150642415392e-05,0.06896551724137931,0.0,4.5642301284830784e-05,0.0,0.0016659439968963235,0.004495766676555832,6.846345192724617e-05,0.00011410575321207696
529,352a2653-8001-44cd-852c-288684114104.FPKM.txt.gz,0.44432534126706336,0.1276907595379769,0.18240287014350717,0.0009625481274063703,0.025332516625831292,0.011966223311165558,0.00280014000700035,0.0009844242212110606,0.004462723136156808,8.750437521876094e-05,0.00463773188659433,0.0015532026601330067,0.0046814840742037105,0.0197103605180259,0.0009844242212110606,0.00925358767938397,0.06536576828841442,0.00024063703185159258,0.00048127406370318516,8.750437521876094e-05,0.05105880294014701,0.02321053552677634,0.0001312565628281414,0.00024063703185159258,6.56282814140707e-05,0.00010938046902345117,0.0001312565628281414,0.002143857192859643,0.007000350017500875,0.00028438921946097307,0.0004593979698984949,0.0022751137556877845,0.00035001750087504374,0.004506475323766189,2.1876093804690234e-05
530,7795a8f6-c33c-47f5-95f8-f976e8e15bd2.FPKM.txt.gz,0.515390876466018,0.04384179954863295,0.16506345036812312,9.249324799289652e-05,0.006955492249065818,0.011099189759147582,0.0020903474046394615,0.0002959783935772689,0.0032372636797513782,0.0,0.003588738022124385,0.0030152798845684264,0.0127825668726183,0.0032557623293499576,0.0049761367420178325,0.007084982796255873,0.09103185467460875,1.8498649598579305e-05,9.249324799289652e-05,3.699729919715861e-05,0.1027969958193052,0.00960079914166266,0.00014798919678863444,0.0,3.699729919715861e-05,7.399459839431722e-05,0.0022753339006252545,0.0009064338303303858,0.0,1.8498649598579305e-05,0.0,5.549594879573791e-05,0.0008694365311332273,0.00018498649598579304,0.009082836952902438
531,1f1cef0c-bdbe-41be-bcc1-c4d30bddead4.FPKM.txt.gz,0.3061356702828133,0.14760238877698859,0.12404443030966937,0.0033805670400603085,0.06800004711591694,0.002450027680601199,0.00011778979233659611,0.00040048529394442675,0.009164045843787178,0.0,0.05567923483750898,0.008327738318197345,0.002155553199759709,0.018210301895237757,8.245285463561728e-05,0.0001060108131029365,0.038917747388011355,0.00011778979233659611,0.12661224778260716,0.0009658762971600882,0.0038046102924720543,0.0037103784586027776,0.00016490570927123457,0.0033098931646583507,0.0,4.7115916934638446e-05,0.0,0.0011425609856649823,0.00027091652237417105,0.0005182750862810229,0.0742782430474575,0.0,0.0,0.00027091652237417105,1.1778979233659611e-05
532,9410727e-c872-4d2b-bba9-1f63c73b6908.FPKM.txt.gz,0.5172624659209621,0.0241801921165949,0.18671490814584554,0.006013198461028869,0.09458047748872525,0.008586643565113256,0.00040767447193416055,0.00015287792697531023,0.006777588095905419,5.095930899177007e-05,0.002063852014166688,0.00028027619945473537,0.0011211047978189415,0.03289423395418758,7.643896348765511e-05,0.00012739827247942517,0.07149591051545341,0.0,2.5479654495885034e-05,0.00010191861798354014,0.022345656992891177,0.0006369913623971259,5.095930899177007e-05,0.002165770632150228,0.0,0.00012739827247942517,0.0,0.0010956251433230566,0.00010191861798354014,0.0025224857950926186,0.0,0.0,0.0,0.0008408285983642062,0.0171987667847224
533,0d82c41a-3bc8-4c71-a97d-90217b1af358.FPKM.txt.gz,0.5383529324341898,0.04192907168998124,0.17397685262590798,0.00020435081461665645,0.009325828085232867,0.029816641587248508,0.00044585632279997773,0.0006873618309832989,0.003251035687083171,0.0,0.0018948893718999053,0.0009474446859499526,0.00293522079176652,0.006743576882349663,0.005628936075349719,0.00293522079176652,0.09565475858737855,1.8577346783332405e-05,0.00020435081461665645,3.715469356666481e-05,0.06607962250831337,0.00594475097066637,3.715469356666481e-05,1.8577346783332405e-05,5.5732040349997216e-05,7.430938713332962e-05,0.0,0.00018577346783332405,0.0,1.8577346783332405e-05,0.0,0.0,0.008434115439632912,0.00033439224209998327,0.0038269334373664753
