,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65
HTN3,1.1259538880572837,36.56451203865836,1.136631355910263,24.312168277559113,1.2010928441571038,1.0897306571515883,1.119282155001062,1.0842527849677919,1.1920605600211254,1.157318923307094,62.858638672594665,1.1102712395143586,1.1014849041163648,1.175300858812868,30.333627228203884,67.12061414078914,1.1906478154994529,1.1797688372326662,2.91294177892362,1.245102507931376,1.1487434980329791,1.12431584173182,1.0829339114060819,1.1115680282616602,1.2174436152106312,1.1094876714568969,1.131851562627741,1.1287559942275567,1.164837286727128,1.1490528528614847,1.1542970379130193,1.1299093758817453,1.1234472985786317,1.1337561189115861,575.1639938498787,1.137256664482091,154.69594096418635,1.212590449517294,1.1394789563029064,1.119896240619847,1.1711294077619914,1.1936707161185856,22.804100617917413,1.1291359678631505,27.803275214809094,1.2182827747160991,1.1681679435864,1.1314272313484226,1.0764534901286649,1.0475706101363105,1.110645840456969,1.108181645449327,1.0732955174363366,1.188035887602654,1.109260063976633,1.1679229103567952,1.4743390675353412,1.1181975810857934,1.1180075790129993,1.144672109875779,1.10980239967039,1.1226945906629928,1.145895334563195,1.0950907353699322,1.1259799679886386
HTR1A,1.0345389677656067,2.008219938737539,1.0512997190536433,74.32523350654553,1.044460749529729,1.0359350809221395,1.0797932637855645,1.0477149291968202,1.0512393812754406,1.0552349938896914,53.486656687824826,1.031439116119689,1.0582584061590177,1.0378040944119962,1.7666700340995787,1.8085582970986052,1.036893162850746,1.065757210888539,24.648108768142087,1.0747890610566726,1.0436442269467867,1.0470691640765022,1.0308764318843044,1.0275629779961462,1.047601232006116,1.0322279490532364,1.0348106241001647,1.050446045724034,1.0451797997042038,1.062292794445998,1.0565518131211096,1.0844208304049272,1.074027668328758,1.0538017200125758,64.38995176908011,1.052474615480002,17.293074528739297,1.0453401177914745,1.0395986158371393,1.0641480743150398,1.0531052050604268,1.0549975477732842,5.383147821238959,1.0617543711859228,1.701535645800045,1.0720571320207122,1.0478169360805178,1.0386675203034246,1.0456707816376931,1.046595466744232,1.0461074462699256,1.042672847703076,1.037428485251843,1.0477686107339028,1.0441742115048553,1.0558486250239572,1.0564739486855106,1.051862848131422,1.0399020440260784,1.064444943899327,1.0588583450282347,1.058439131470856,1.0630016666251225,1.0410887447988622,1.0467610104236553
HTR2C,2.4300730891877187,2818.2083956920346,2.5255653646330747,601.2864652163532,1.6408273781180815,1.6061531051984226,2.0976471779975423,1.375696281787976,1.8751292483406103,2.611982156197306,33.784579222330066,1.5378650743232962,1.7301330817472689,2.072388658021026,1526.4475867221724,565.5752403265307,5.891085679153772,1.6246020873733418,54.45314099526959,3.950414716904707,2.4162804013146286,2.3917256594134537,1.4508480844428229,1.611594323755573,5.162314627049869,1.776497508279827,2.2345290324264653,1.9153821597227842,4.043799413991213,1.4780967854989584,2.6256554081584467,2.1318065828165746,1.621286278206112,2.1228245507982946,7511.863821103633,2.240602737892384,241.00624820403053,3.270572913435637,2.085473092429239,1.7121214877846427,2.030339126752998,2.693326197077258,78.71176963948491,1.6551055460285127,1502.3773283576925,1.8465608752762952,1.9367500931757122,1.7154328536977999,1.6915834967306238,1.5704581661406742,1.5835827770891475,1.4894005162789516,1.606959345294419,1.6711370438140725,1.9052394045583019,1.5072911569391965,5.88222905419053,2.2209297981151868,1.4937451845594563,1.9197259784439837,2.5158997057570245,1.5478054623759296,2.513590493746495,1.6518709472545874,1.959331126366003
HTR3A,11.440787151273954,29.107256925842496,17.070767596740254,21685.923890418162,13.801496932809307,14.75430942632092,12.776556354629792,16.16249683618027,12.495876236856445,14.26468670296009,79.39857790558888,9.252983080127484,12.298008785128005,17.38044341460787,24.716810830643208,32.30055987077084,13.66420196055831,18.614170240974147,9638.142562253994,14.574476789443374,11.422411136701644,15.15611207470234,12.810882493766725,12.962464975306625,14.90480311554768,13.04516664686494,11.461752056642194,13.821988319089384,9.966448576110368,13.09911462964892,14.46313768283969,16.527051304991144,11.958110226350152,13.993046973874055,24330.696682456288,9.933041300420978,4023.4417609189613,12.338106500973145,15.716979068499304,20.4086578726363,16.19138683487226,15.076361279082567,44.00509606519651,17.63012886596856,17.82193205687636,11.364335672018935,16.68125209123659,18.047362024528148,11.736867565520688,15.321180824279045,14.244760680974967,13.32408778644469,18.84711388329579,15.747622457287756,13.759488553391906,11.040274416495874,14.048395712950377,15.22292326464567,12.203262346834594,12.700769262448496,9.423076839843676,11.954194076141102,19.166959424863776,14.413645010591903,17.605455211831075
HTR3B,1.2980557726255895,3.6404929054687543,1.2275937422925456,103.21729317221279,1.3658480043325347,1.2877617861764057,1.5237882154008482,1.265333490721122,1.6710208830239417,1.4298206243183895,19.332698945159475,1.228032932249036,1.307320762940582,1.4302208051745289,3.941470449743275,7.08593787343723,1.231318519634817,1.3878453595243305,1235.1989418449045,1.400599400021127,1.3402160320789602,1.3367624370853164,1.2803019420130917,1.438011516177252,1.5157754299008699,1.4251151754278069,1.3839479715724778,1.3461188508843507,1.5159461746723113,1.449490317000666,1.1833463064441536,1.3035837323954786,1.4064975257515575,1.2802281010401875,274.7122445094497,1.4040650176837148,48.68209884487831,1.3859204098378417,1.2282733692585555,1.4780454174654414,1.4956258342331619,1.6029784368435822,6.002172408844981,1.2983543206593635,3.9612374540502415,1.4959373740978266,1.4615758969601917,1.3303841222163462,1.2607265657558908,1.2364114242334376,1.353285287337961,1.6216857653852141,30.617958078717734,1.2895653253036548,1.3055354297452282,1.2465698347310223,1.4031065793055422,1.4101334691532563,1.5671686306938413,1.4572127156874937,1.3269505484450472,1.368558064896771,1.5180552885497947,1.8476612425529069,1.3538465048558677
HTR3D,1.0295375236869904,3.0361082921398874,1.0210294763571925,42.18872561432411,1.030433351096498,1.021603167394281,1.0902598778331758,1.0264010294637749,1.0266779994600976,1.0215329060252818,5.9782889391808,1.0170286558005692,1.0341120612416352,1.0344441871450631,2.6125464090857675,7.246315538845617,1.0368269689230476,1.0206269542579156,9.986126208989965,1.0572114776565793,1.0305673864748413,1.0308152776457074,1.0097426824758913,1.0495945095631531,1.037950545214263,1.0311504242624348,1.0159860868111426,1.0190358996501157,1.025313325411523,1.0225472729297627,1.0228569936267253,1.0185318780059018,1.0256773037823617,1.0247759972289874,275.38500100886307,1.0278161362589484,61.974408924236165,1.0326797593802777,1.0220843461650353,1.0257006267641866,1.0293584700423262,1.0330044291738112,44.39009589150379,1.023864874087773,2.927872950576623,1.0350894397551538,1.0246434725089368,1.0267673856441641,1.0183314843262035,1.013623523473346,1.016976518002539,1.0210676187468684,1.0147682591375737,1.0287068414292775,1.0261896838446745,1.0406132701123734,1.0868142747666296,1.0291021540556504,1.0262257097087537,1.6589359953607339,1.025941275580655,1.0262507821151217,1.0317148126649827,1.0227312992282531,1.0229754531340611
HTR3E,1.3868240565752887,25.18168255693245,1.4708964347479174,489.01011168701604,1.2976015180757088,1.3128088540747975,1.4804210287510555,1.2281963349257725,1.2144727438559235,1.208572001283722,43.61592172432036,1.165420898808001,1.277802925057382,1.3821351175534438,12.377916134618703,38.18046524200116,1.3890372772474766,1.2300736689266407,18.2237152490695,1.3608986517651536,1.3301794621641647,1.2347330844108044,1.2522519640005203,1.2331685157226537,1.5120871745809166,1.1923505491309139,1.2841676904375416,1.2148008133815014,1.3987116276626195,1.3152503788573229,1.481598528947415,1.2203255067614003,1.2768879442140555,1.2996919956248272,1527.696080360389,1.3026598006444923,203.6469162192544,1.4273833383133072,1.3212076228394933,1.1634246624090034,1.2741972253949034,1.4076534163589027,158.23424211958232,1.2335556391835838,23.78457546940239,1.2591320871328284,1.27312717834501,1.3563294516246687,1.2291476305938245,1.170273420796462,1.1351562827165476,1.2198202896187569,1.1967990640879742,1.27736018414886,1.2133975308332987,1.3511661398473347,1.463281087951974,1.2731895525075871,1.3680069653882416,2.227277692328776,1.2834472781199635,1.1616425788715514,1.3549616991283062,1.2506164460486047,1.2783931244455538
HTR5A,1.024261860225792,6.540739748639608,1.015679113146393,66.4883632040625,1.0204881147480542,1.0135426646338803,1.0311956823564212,1.0115850468704883,1.0164695985625631,1.0171051261672417,4.661833935529904,1.019027907554996,1.0253227416608777,1.0208614862902854,4.904739277744419,6.2443547040016,1.0243068751710716,1.02030505776677,3.6880403943916633,1.0299412989861054,1.0195218340801628,1.019025893106748,1.0633712967208666,1.0186132568841,1.02506763481158,1.0140335789432209,1.0142683659702312,1.0178510014794584,1.0186012855500433,1.0151827360836863,1.0265189265168448,1.0160236299169987,1.0212531073725037,1.0166853075931448,286.6349461473322,1.017759109538071,47.82256881861438,1.0203097442208544,1.0160323319356692,1.0154721435078147,1.0171892131348212,1.0258491002131327,4.923135702614174,1.0179332029922443,5.527105641931498,1.0237643104981964,1.0206848692746564,1.020103922936387,1.013736263787976,1.0115634345195461,1.0150509277936435,1.017699938223018,2.8518003017503246,1.020419397988646,1.0193656838027163,1.014921326663449,1.0881445449616785,1.0183410128338866,1.015637848992833,1.0381610234773246,1.0196694977592513,1.0200750069657156,1.0223966343617428,1.0166933940288487,1.0145270219620568
HTR5A-AS1,1.017405209034269,2.920855698686704,1.0164251747891837,60.4598835722648,1.0175101973622023,1.0144686586945921,1.0185689163941016,1.0106620528065018,1.0129021481153322,1.0178422555511546,3.4491565119911276,1.013421583428824,1.0129131158554219,1.0189758266719653,2.799973088747934,3.3162527179068815,1.0239985827026328,1.0144199665232785,3.1397280097467615,1.028206574709937,1.0178621208892866,1.0199359960628356,1.2355613502368938,1.011583256635591,1.0280704626867971,1.0194262237620026,1.0119272020870806,1.0111733960556881,1.0186640714948203,1.0127793264433416,1.0191737379522214,1.0185630670869048,1.0157351077398327,1.0138951292935918,310.7228246626366,1.019338470562219,45.70423678563323,1.0218796384647404,1.0214756370811267,1.0148493248582025,1.0163507620151881,1.018106287035317,1.8727292993250935,1.0118767144561476,3.20888408770925,1.0181952186002896,1.0112518484159052,1.011316818301233,1.0119402247304963,1.0081020576718056,1.0084251960862571,1.010893206861393,1.0101050860819385,1.0133221166677513,1.0191487678492028,1.0166003007497018,1.044886815555739,1.0184059134078494,1.0146329073948959,1.1163903012122989,1.017471349545234,1.015293733740684,1.0245069985088162,1.0120407345383273,1.0109097848307713
HYAL1,148.69706725385683,43955.220439171404,109.4912186903096,73719.16489770649,99.99243684792553,66.2775906294493,280.06678900245845,65.92706308882684,79.12541406194997,128.0834427716771,61647.19129960486,58.541919885535705,114.08189913182926,118.42463242238406,50722.77576900468,182153.46142294025,382.32710167788986,65.12163848426964,62769.7858685032,284.7120672263447,143.3168854639516,108.88426264959048,126.85652831588351,80.67554100509875,220.76140331482824,117.6099520261264,70.45597396162384,109.72046286576858,147.1450984785295,94.34834616181115,162.38513793522526,109.96591936844689,93.79852815488078,102.66876028993188,31237.05559114996,152.98628608607598,182776.19469444267,162.5800842750758,103.48124735733766,79.38249484686293,95.3320190458848,164.10035226476901,99556.08239194793,83.36909359992183,49962.032590412295,135.8481854973943,73.78362336518215,84.41060259400022,82.05057782764703,51.40660806645529,58.359411313565886,67.06497694316893,262.05396069518093,95.85615081057993,96.9139702986893,121.55444562215298,719.9591517490112,151.1300347260337,114.89484024008809,576.6754390955579,135.69578001111267,78.25108275835865,170.7839393542851,75.29987773866615,90.47035564800001
IBSP,7.734800181283632,46.312343490202814,7.970288271342255,18442.351913490413,7.48327523868756,7.924697530959562,9.066374331426188,12.866317175163697,7.6469967768055085,8.388608471908183,97.65407965060369,7.707598500817439,10.091986199028597,11.638882490857371,26.734558295284675,44.92793790161664,7.787424866512573,7.803876139860663,1129.0141112599679,8.623302392946137,11.029806607206762,6.3484648624131,7.714108362925582,7.198270554403752,7.301539020198926,5.74762325375693,6.260000223760524,8.362878915304625,5.294938061129407,5.229178536952445,13.58540920556541,8.12279654027345,8.56500101574612,9.487407791028025,12636.521215210692,6.359769272554003,1183.256958078736,8.227697740228384,10.740286667180314,6.248334320867288,9.682766311766503,6.770795645093208,51.89556845090784,11.444548636749666,29.444824388321017,11.647978229933353,6.820023560828835,9.28506095195421,7.32452008840941,8.129009771523654,6.46366285748807,8.011106545295615,25.68068235723282,7.9735171885991365,8.462498551640438,6.4897909986639,7.034274483543833,5.908755869624837,10.00573032571818,7.2459595300362825,8.869340480679032,9.331141794179844,7.791740849045138,8.496045287664721,12.992363765985512
ICAM1,2096.895225654521,173389.69982346607,1292.95683900106,2369722.2599031483,1771.4886534953262,1470.266021960206,3487.8138349921373,960.0117004000308,1009.1168743132612,1465.5929382567983,1049216.9191865576,1297.0186035954348,1343.0034656591322,1842.915825282687,210676.31331293183,558239.648632348,1733.4659033148362,1521.4972158964629,188045.2585014815,3342.5255611574157,1705.677577317115,1676.8269571487456,1019.0435385021265,1177.038281728279,2678.549534013241,1420.3440827733587,1028.9079833570815,1698.5337236937705,1486.3097521532543,812.1273252544194,1751.39310240849,1647.3338889603133,1762.3768443057356,1761.3202181785982,352173.35686627624,1612.1079256157273,1918896.0232473805,2277.9602106440257,1836.584118819539,885.871243909672,1264.3420575379719,2896.4840530693864,966035.4572919393,1036.3808365234977,202484.79105795163,1971.3581897715917,1272.5209055658788,1097.3714917291463,1236.7820475425638,1022.2221606060851,906.1153629491828,916.1722857886646,11225.214951556858,1322.2754325072679,1541.9238825375633,1677.0087754394958,7105.123372976053,1310.9103454882281,1720.8877704623735,3140.1638203309976,1857.8325948553318,1242.3256960131673,2192.986408188086,983.8767398305718,1572.932148084101
ICAM2,535.8959128747008,39382.46321004564,312.3304840476856,582461.7489887577,296.5507618148402,207.32746650498478,650.4158745871468,171.9606687964755,264.0920606433828,324.9854105676637,163914.5545748618,180.1023860648785,271.47989103035087,363.54556662827224,30725.725102014767,119666.0062383178,476.97979018260753,343.6190419003547,56887.96958407065,731.1270015460285,344.98155798677647,375.28293996685323,508.99427991359164,207.86162454782846,567.5980919924347,282.57141274295816,187.13808322562298,239.02978669585883,433.21017260363203,227.44216039114215,766.3374501111185,306.11529297477307,330.59667855762734,446.17929299753877,80728.3366838818,365.9074288716148,462389.32854507957,431.7702851242285,307.8196032976053,212.17932628626002,320.36261448132814,425.3335067020481,318384.86173542164,274.8532754743482,41918.72710185703,395.03667261118665,275.790370616881,242.32395604305236,260.7827175802389,139.9038992268073,164.67000128230842,242.54230420842472,2410.3840924991346,253.04485439377157,352.6521401957818,307.56287044668073,1459.2371012805324,210.3651386776406,321.64247843929144,951.0237929141689,397.1714938261267,384.1291287648609,641.8076492301836,153.13132678292098,360.27734702838643
ICAM4,52.46165859977692,25689.19358839012,60.59365228162631,67153.03546865558,53.969933752245524,31.692406314329478,153.40293663924479,41.41118963649792,32.038027835697136,76.21086313539926,23134.135970769647,27.84123074057515,44.0156522724255,55.222245647975775,25746.707005737164,43580.3503841281,149.87156120676562,41.54577255176435,14095.371280751739,152.20678790726294,54.54184308618839,66.88341938800352,37.760118900247676,39.02734856594115,172.35676623331932,57.20858775838601,42.34231027266212,54.797040655989505,70.4361890199012,44.621699200368866,84.31920149735845,50.34603434492846,67.70944126091611,74.20600077083773,13466.294773900212,39.42236876997817,95184.74835679652,67.65442697494703,57.98030248553243,43.909270490006584,47.50635071871124,109.38398229914388,44646.0760977725,58.06775113144786,34715.41039599503,63.06199399915422,50.663646406013456,45.85743044524199,30.671674833269382,28.290601548950047,34.14735822840309,48.70719990360214,38.97668475556572,49.6852069857197,60.816348648430164,88.46634927458003,307.16770915962195,75.71714962068407,51.10373385499683,225.96522245486622,51.06900911711444,47.312881097370514,89.99507673811105,45.02397985382038,57.20408709234572
ID1,652.076791456323,153666.60644453534,600.7235798445049,824650.8488629333,669.6484857348372,400.8703709375238,896.8887398286602,477.6906097254398,530.7440831176914,773.2378100615894,149471.67150788897,352.50635101889804,576.6945152233131,701.6550685864379,199901.6859524541,330539.12164921925,1223.3334686710648,455.4981198806599,374101.01897314825,1299.5100184884736,606.1121797854207,500.58763005942603,388.0514678099865,699.5916135271001,1535.921090195845,731.9897843944522,448.60173135266615,620.2477265767607,813.9869704896288,364.4545541113698,749.9410775926732,603.7015109073695,815.5205749037518,626.2389237431771,1518915.822965334,436.2163535723095,859850.7954443824,828.3632534477147,689.3534094773902,499.3442876787136,802.2577632874892,1101.758469448202,311242.75735140854,482.70326815116914,167236.62143110682,675.3169253942475,371.775434530292,412.1382747752358,378.746415004504,333.252382562309,478.2085021275685,622.3133993917997,6316.899982802332,574.4993172719202,446.3059275168486,701.2240563460834,3999.9705212144386,586.8745051165881,677.0131436957332,1407.555718078538,893.7581988095087,494.10020897061753,1072.4572523989407,450.67442059720486,721.5412337026115
ID4,160.02190548516265,13731.831100879668,90.98944181585885,163983.80323016585,128.3478117307331,102.01103091576225,334.9650030391888,61.22368733650215,92.17487811621125,133.65196739344594,46712.664243347645,64.24015230645135,76.61375072336202,128.91770607381173,21782.34666270569,67720.55499078296,172.62641704895285,95.05504137601172,43009.90466632305,222.12737195652608,116.27347471196344,185.02210914163277,286.16752026381727,83.90768449098475,220.6469801531096,179.74219268190444,78.82335654657585,87.33442836439431,132.39874365731097,84.03277503586975,144.10900296035507,105.22731775221055,116.81319760048169,129.76175184495233,55229.4793528628,181.1905643316362,149201.18178667236,148.59820460656812,113.61096303686813,106.8930794621743,124.52057510259577,147.9989598522167,114012.3979586421,63.0041238911594,20480.96206162381,174.09181881840337,79.00658009190485,84.9574002438041,58.34857478222609,57.33348854425126,52.37829847597889,92.5735892973303,174.52837828531554,104.82422107650284,100.62020605000964,101.30632302912053,632.5738311078862,117.9776350531713,67.10331124258917,310.3598910316536,120.5072289841881,91.67423111835463,197.49121085151344,79.88636414899622,117.45338448755511
IDO1,236.61789174370642,17396.1319030688,281.2110392524809,527687.919035745,226.45077294165847,172.51540454881737,339.6203924421843,157.02822436353853,229.9238486966338,148.75510602984104,57860.16027887494,121.44337439436796,250.11773352953412,206.26804756151427,9038.85346445711,21995.09372070115,237.03520175713635,235.50492131807454,22806.503528499303,348.9926071434834,257.6764059145852,180.81967671682088,175.24861240977688,171.6870440639919,404.81713478945517,171.0428162670812,178.01363038507762,177.4798061201446,264.1478883167023,127.17788462987762,369.242198611595,175.11986627684263,183.75891719131826,249.8571152237415,289184.3124718242,247.692237118645,249549.73525189693,222.03515589343698,191.53951170158714,193.04777700366031,241.12939357017657,250.18295921834002,38435.914921940326,272.75829229680255,11201.052003289615,281.84430981777234,225.27592885093568,192.47083646009835,174.87151636271707,139.55499991324695,104.87674325665589,186.3057083299802,1606.2854168163778,190.864971814338,214.31565762091563,216.02517694799047,499.86239726582284,190.75830144037906,168.67838685092804,261.66343050810576,222.2070119881513,279.707554532317,308.49670488085593,173.5035489276843,191.04646278517987
IER3,590.9673529229345,15085.897387124274,772.6816399323926,1552849.5435889824,935.2623772215757,695.7166016248253,726.1645873779927,473.25909455055984,610.1225825899868,656.6301093725284,142979.24158257284,712.4219396766417,783.2934560152503,794.0698271942006,11231.694888692597,21585.107545635216,669.4900862875719,871.3834041624925,199167.50967510213,936.3548306392244,803.7264406466136,860.7552922279879,1039.8377883362512,705.9546694930303,969.8230539097071,609.2799439585725,541.3295383007869,533.5489251705883,667.0372748505958,665.0762719844008,824.5981593122233,859.947669651155,760.706496307815,712.8155882370479,2014834.7213407909,490.08623167965766,529836.2026210321,907.547026628389,650.0181930833369,831.0653120279454,853.8386908113146,858.6411110909461,60624.18528578924,880.877880401082,9910.350779871347,914.1432075935558,782.7786576617525,625.1084685917293,566.679820913045,546.4598185026564,328.323617858655,699.8295153626353,8192.126842489415,693.0561978368303,682.9876814737185,866.7130169921011,1856.4886959579214,753.651481692538,587.2338853428607,871.5349577644384,846.401384855045,531.7923213057206,644.7416183737198,670.4567737695567,1084.4871523973452
IFI44,236.5055631142277,7626.046088602709,267.4446476449647,570829.6590383169,278.87161231547555,246.84178480380635,376.13231691572366,176.83055233810217,241.0984350544876,236.11510335448224,71598.82011669397,155.81770908429235,336.9608948629965,228.65091910574245,7192.319403100313,14751.357739901205,282.87309012872737,279.2646692852545,29164.12214820535,419.5062717204203,238.80269109471394,178.68627278066768,415.15629307614626,168.43334619165347,278.44386697561373,226.45829120853261,123.25437711040001,278.1667046741014,236.71810542147765,205.71520415248804,378.50366796029226,182.03795726933257,228.1885325074506,209.894977377367,331644.07361794554,274.81663403187287,299574.9091663706,280.08066802640013,261.5672087614527,168.62192648678425,130.49997048341243,320.5945055773186,68272.7054921468,269.07877346687206,7498.366878476525,333.5007297807958,187.82500844535534,202.5715264667301,160.1653841448871,150.12081772910017,119.86868885183512,225.3770294598394,674.1168695199398,211.57081886799492,245.2967058698053,192.1631735590204,588.1319658456264,195.7127612349857,162.59052164593433,471.8660524806305,265.68759298010684,211.94964483653945,181.5118806860634,148.4811648408587,302.44571848589857
IFI44L,128.22483750801015,2669.0076893053733,84.46842105168226,286484.8988468384,87.85495432533382,101.53931046656629,126.39707131757211,58.853348265463595,71.72527506480982,82.70628951828695,23932.98282392159,91.76736147623554,112.77082383922921,135.33794786493536,2042.864779289709,7661.1853825385315,155.7530581933229,104.4784242004774,7900.935676268209,148.63206802779035,117.11267151913574,126.72842204761774,105.29875123022197,57.02938620057186,149.84702479582515,80.99075095308558,50.677790395914265,59.93185925578612,95.5474562538799,75.99636164332406,188.59445696201732,93.44447288001594,106.3800813464981,112.33098478262536,74820.72917469313,107.85213856744015,84396.82492538304,100.46477861913912,155.53218310329024,101.60985522299295,104.06556519397135,118.68752889494617,33759.40132306757,122.28325189985472,2357.852278626553,127.19597327902258,82.9739321556804,102.20641719489569,64.33720616878944,81.49809772597543,52.83727275329179,65.30925289432244,282.3412706539268,90.32228555468994,87.08462949351534,85.30348622301194,134.4929195461281,87.55249044713943,105.44993373253257,195.93557433568327,90.97522477138814,81.80104854342974,89.81619527075249,62.46876387541902,89.67079323456024
IFI6,2074.576078625874,106516.25316242185,1604.2637163783468,6221427.114714586,1427.7397375585185,2098.624789352171,1329.7285354532212,1646.733878136726,1336.6833901032658,2514.6783306813277,271327.43253159936,1091.4440701399267,3065.077015531508,1951.6284310239264,104063.34033700524,193085.96629110607,3333.8460770383213,1693.0874624036246,465680.4133232958,2970.3118496314987,1735.7521838096343,3564.559183875145,2273.929232203835,2421.564018752607,3284.1470480770836,1717.9495312772797,1019.7600385264648,1333.7627184197295,1933.4887368962304,1861.1022925297057,2657.3589078738805,2656.1834768204158,1828.7867010724153,1884.4460581971252,2229228.553472781,2242.164333372982,1341580.6654639435,2640.3135291134204,1303.5225784449465,3261.832477874846,2009.0738396398233,3240.3238581726096,403800.38455536385,1945.2716129799746,89143.36644808353,2087.708301841925,1333.7853047540777,2264.857911666377,1071.1772042171474,1269.6535388072493,870.0145387895778,1481.8130868794462,6620.730791591413,1301.0295323672442,2394.2323405425013,2092.5071124174056,5137.944777923744,1896.0077986327624,1762.3238612471698,3765.7868196573118,3643.5137910863696,2083.586193949038,1794.0579170010815,1746.3341456264386,2225.3494549967872
IFIT1,152.54813359137242,11133.066186230091,181.40789785294265,402545.31620398076,121.48922559521682,142.45048580625465,262.1662742508022,115.613083208202,100.06149170082391,93.23497645047242,37043.50205473807,124.29169198986438,144.6578036446286,180.21697203856726,7628.957340638905,35713.32804968783,251.9643079337089,147.0038059690598,14088.713420148624,253.71325450635536,146.69418004876837,180.92792036753605,242.44323807505353,202.3069800350724,254.2391992456448,126.84757123159925,100.43821792761956,136.89553069416982,172.39410610117264,107.87874271837477,242.57647063394478,172.20971345464628,148.79311090493022,176.05664424710588,146088.3019072188,144.30021367576123,183547.64826621697,185.91034336924184,126.83892287705078,199.24951899019123,133.48499638205408,169.11444388422342,68272.51456903198,134.79467506378492,12998.459793993854,235.65794930488795,125.54617229383517,151.25402123730348,112.25777251568444,103.404066986206,106.04935489202148,109.13633801818689,234.6680564436862,163.26439365793652,187.85484478830838,130.23474382409736,320.2140946534646,133.4649485180097,140.68380001576057,255.37174868656723,172.40276577687112,90.80312109520621,189.63358583345885,102.87954914876822,115.11807145211785
IFIT3,217.32914428689463,16319.791471176133,233.97295396709836,445215.995339697,188.76002569708194,130.88117002558613,252.8833759199248,178.29572122663492,125.62161535291287,197.62413346463018,55034.43922252941,110.2209197379055,163.53520176709424,197.2136945183972,20807.393465662382,70673.63564007841,254.7923485805824,141.0810480451172,19488.571010689855,268.3172491992453,193.8461153346313,197.07920736321688,212.2590544105886,179.2859403824429,386.45034011241876,200.03453018939678,88.59762738045912,129.17952571690543,196.17702807554983,153.22998513682296,260.11379518028724,181.0177344596157,209.52791958865905,243.22251838163444,162766.69956577316,136.97272833857687,223206.98646459478,200.0926207492287,206.20151687908145,174.5847274788188,161.73937076894077,234.40651324983196,97882.00076383297,163.31766789764427,16548.42192961469,342.4253503708934,123.94157904566543,170.37599791172175,119.65486709621827,96.78325141237744,94.82709765204022,150.01755563246658,1633.3134382437497,143.4468822197934,189.81442860081083,143.28883060693582,491.7691595118155,194.4356274340989,159.3849222261119,365.2701300661807,158.79331923423757,149.58476922334597,249.03930560171418,141.50541417734416,197.12603507136436
IFITM5,2.76951410500665,15.37511066703589,3.30229801487114,2262.0712214083164,2.444852614541826,2.525390204815407,2.1760344375979677,2.3420994028595277,2.2238116510810833,2.662505250150219,46.63176399179953,2.177921864361558,2.424002701021157,2.9465469568594167,19.450663959799076,19.039139690510357,2.6407505803226803,2.7546860465696135,3083.1271976231724,3.8573097325852856,3.056278558259977,2.5165793124433393,2.732663500747106,2.124340122544294,3.247416922676083,2.5776257291381213,2.505373860048797,2.8905688568379273,2.3366754856464627,2.7433019005935644,3.0621972724297124,2.4486680173217374,2.8198748994088065,2.704282065190267,1123.3330328086224,2.1909333543024037,714.2968792386613,2.2358548712876747,2.2289869695762494,2.404485014670433,2.62352752915193,2.414401878461999,52.23766107880434,2.5368294295384803,14.606445808399334,3.055473350146817,2.597063965879657,3.0287115298601766,2.3050397941094785,2.16632300434894,2.2814830618105395,2.8876584033310992,2.6280664198934054,2.534624188198427,2.6857986256645563,2.5747704034838192,4.052054763416852,3.228488399024447,2.1170024614985428,2.8701378063929326,2.480680701492554,2.1843632059577107,2.3231428277427084,2.946302114983493,2.6296769162564533
