subtissue,tissue,l0,l1,l2,l3
LumB,BRCA.Lum,0,0,0,0
LumA,BRCA.Lum,1,0,0,0
LumA,BRCA.Lum,2,0,0,0
LumA,BRCA.Lum,3,0,0,0
LumB,BRCA.Lum,4,1,0,0
LumB,BRCA.Lum,5,1,0,0
LumA,BRCA.Lum,6,1,0,0
LumB,BRCA.Lum,7,1,0,0
LumB,BRCA.Lum,8,1,0,0
LumA,BRCA.Lum,9,2,0,0
LumB,BRCA.Lum,10,2,0,0
LumA,BRCA.Lum,11,2,0,0
LumB,BRCA.Lum,12,2,0,0
LumA,BRCA.Lum,13,3,1,0
LumA,BRCA.Lum,14,3,1,0
LumA,BRCA.Lum,15,3,1,0
LumA,BRCA.Lum,16,3,1,0
LumA,BRCA.Lum,17,3,1,0
LumA,BRCA.Lum,18,3,1,0
LumA,BRCA.Lum,19,3,1,0
LumB,BRCA.Lum,20,4,1,0
LumA,BRCA.Lum,21,4,1,0
LumB,BRCA.Lum,22,4,1,0
LumA,BRCA.Lum,23,4,1,0
LumA,BRCA.Lum,24,4,1,0
LumA,BRCA.Lum,25,5,1,0
LumA,BRCA.Lum,26,5,1,0
LumB,BRCA.Lum,27,5,1,0
LumA,BRCA.Lum,28,5,1,0
LumB,BRCA.Lum,29,6,2,0
Her2,BRCA.Her2,30,6,2,0
Her2,BRCA.Her2,31,6,2,0
LumA,BRCA.Lum,32,7,2,0
LumB,BRCA.Lum,33,7,2,0
LumB,BRCA.Lum,34,8,2,0
LumB,BRCA.Lum,35,8,2,0
LumB,BRCA.Lum,36,8,2,0
LumB,BRCA.Lum,37,8,2,0
LumA,BRCA.Lum,38,9,3,0
LumB,BRCA.Lum,39,9,3,0
LumA,BRCA.Lum,40,9,3,0
LumA,BRCA.Lum,41,9,3,0
LumA,BRCA.Lum,42,9,3,0
LumA,BRCA.Lum,43,9,3,0
LumA,BRCA.Lum,44,10,3,0
LumB,BRCA.Lum,45,10,3,0
LumA,BRCA.Lum,46,10,3,0
LumA,BRCA.Lum,47,10,3,0
LumA,BRCA.Lum,48,10,3,0
LumA,BRCA.Lum,49,10,3,0
LumA,BRCA.Lum,50,11,3,0
LumA,BRCA.Lum,51,11,3,0
LumA,BRCA.Lum,52,11,3,0
LumA,BRCA.Lum,53,11,3,0
LumA,BRCA.Lum,54,11,3,0
LumA,BRCA.Lum,55,11,3,0
LumA,BRCA.Lum,56,12,4,0
LumA,BRCA.Lum,57,12,4,0
LumA,BRCA.Lum,58,13,4,0
LumA,BRCA.Lum,59,13,4,0
LumA,BRCA.Lum,60,13,4,0
LumA,BRCA.Lum,61,14,4,0
LumB,BRCA.Lum,62,14,4,0
LumB,BRCA.Lum,63,15,5,0
LumA,BRCA.Lum,64,15,5,0
LumB,BRCA.Lum,65,15,5,0
Her2,BRCA.Her2,66,15,5,0
LumB,BRCA.Lum,67,16,5,0
LumB,BRCA.Lum,68,16,5,0
LumA,BRCA.Lum,69,16,5,0
LumA,BRCA.Lum,70,16,5,0
LumA,BRCA.Lum,71,17,6,1
LumA,BRCA.Lum,72,17,6,1
LumA,BRCA.Lum,73,17,6,1
LumA,BRCA.Lum,74,17,6,1
LumB,BRCA.Lum,75,17,6,1
LumB,BRCA.Lum,76,17,6,1
LumA,BRCA.Lum,77,17,6,1
LumA,BRCA.Lum,78,17,6,1
LumA,BRCA.Lum,79,17,6,1
LumA,BRCA.Lum,80,17,6,1
unknown,BRCA.Lum,81,17,6,1
LumA,BRCA.Lum,82,18,6,1
LumA,BRCA.Lum,83,18,6,1
LumA,BRCA.Lum,84,18,6,1
LumA,BRCA.Lum,85,18,6,1
LumA,BRCA.Lum,86,18,6,1
LumA,BRCA.Lum,87,18,6,1
LumA,BRCA.Lum,88,18,6,1
LumA,BRCA.Lum,89,18,6,1
LumB,BRCA.Lum,90,19,6,1
LumB,BRCA.Lum,91,19,6,1
LumB,BRCA.Lum,92,19,6,1
LumA,BRCA.Lum,93,19,6,1
LumA,BRCA.Lum,94,19,6,1
LumB,BRCA.Lum,95,19,6,1
LumB,BRCA.Lum,96,19,6,1
LumB,BRCA.Lum,97,19,6,1
LumB,BRCA.Lum,98,19,6,1
LumA,BRCA.Lum,99,19,6,1
Her2,BRCA.Her2,100,19,6,1
LumA,BRCA.Lum,101,20,6,1
LumA,BRCA.Lum,102,20,6,1
LumA,BRCA.Lum,103,20,6,1
LumA,BRCA.Lum,104,20,6,1
LumA,BRCA.Lum,105,20,6,1
LumA,BRCA.Lum,106,20,6,1
LumA,BRCA.Lum,107,20,6,1
LumA,BRCA.Lum,108,20,6,1
LumA,BRCA.Lum,109,20,6,1
LumA,BRCA.Lum,110,21,6,1
LumA,BRCA.Lum,111,21,6,1
LumA,BRCA.Lum,112,21,6,1
LumA,BRCA.Lum,113,21,6,1
LumA,BRCA.Lum,114,21,6,1
LumA,BRCA.Lum,115,21,6,1
LumA,BRCA.Lum,116,21,6,1
LumA,BRCA.Lum,117,21,6,1
LumA,BRCA.Lum,118,21,6,1
LumA,BRCA.Lum,119,21,6,1
LumA,BRCA.Lum,120,22,6,1
LumA,BRCA.Lum,121,22,6,1
LumA,BRCA.Lum,122,22,6,1
LumA,BRCA.Lum,123,22,6,1
LumA,BRCA.Lum,124,22,6,1
LumA,BRCA.Lum,125,22,6,1
LumA,BRCA.Lum,126,22,6,1
LumA,unknown,127,22,6,1
LumA,BRCA.Lum,128,22,6,1
LumA,BRCA.Lum,129,22,6,1
LumA,BRCA.Lum,130,22,6,1
LumA,BRCA.Lum,131,23,6,1
LumA,BRCA.Lum,132,23,6,1
LumB,BRCA.Lum,133,23,6,1
LumB,BRCA.Lum,134,23,6,1
LumA,BRCA.Lum,135,23,6,1
LumB,BRCA.Lum,136,23,6,1
LumA,BRCA.Lum,137,23,6,1
LumB,BRCA.Lum,138,23,6,1
LumA,BRCA.Lum,139,23,6,1
LumB,BRCA.Lum,140,23,6,1
LumB,BRCA.Lum,141,23,6,1
LumB,BRCA.Lum,142,23,6,1
LumA,BRCA.Lum,143,23,6,1
LumA,BRCA.Lum,144,24,6,1
LumA,BRCA.Lum,145,24,6,1
LumA,BRCA.Lum,146,24,6,1
LumA,BRCA.Lum,147,24,6,1
LumA,BRCA.Lum,148,24,6,1
Normal,BRCA.Normal,149,24,6,1
LumA,BRCA.Lum,150,24,6,1
LumB,BRCA.Lum,151,25,6,1
LumA,BRCA.Lum,152,25,6,1
LumA,BRCA.Lum,153,25,6,1
LumA,BRCA.Lum,154,25,6,1
LumA,BRCA.Lum,155,25,6,1
LumB,BRCA.Lum,156,25,6,1
LumA,BRCA.Lum,157,25,6,1
LumA,BRCA.Lum,158,25,6,1
LumB,BRCA.Lum,159,25,6,1
LumA,BRCA.Lum,160,25,6,1
LumB,BRCA.Lum,161,25,6,1
LumA,BRCA.Lum,162,26,6,1
LumB,BRCA.Lum,163,26,6,1
LumA,BRCA.Lum,164,26,6,1
LumB,BRCA.Lum,165,26,6,1
LumA,BRCA.Lum,166,26,6,1
LumA,BRCA.Lum,167,26,6,1
LumB,BRCA.Lum,168,26,6,1
LumA,BRCA.Lum,169,26,6,1
LumA,BRCA.Lum,170,27,6,1
LumA,BRCA.Lum,171,27,6,1
LumA,BRCA.Lum,172,27,6,1
LumB,BRCA.Lum,173,27,6,1
LumA,BRCA.Lum,174,27,6,1
LumB,BRCA.Lum,175,27,6,1
LumA,BRCA.Lum,176,27,6,1
LumA,BRCA.Lum,177,27,6,1
LumB,BRCA.Lum,178,27,6,1
LumB,BRCA.Lum,179,27,6,1
LumA,BRCA.Lum,180,27,6,1
LumB,BRCA.Lum,181,27,6,1
LumB,BRCA.Lum,182,27,6,1
LumB,BRCA.Lum,183,27,6,1
LumB,BRCA.Lum,184,28,6,1
LumA,BRCA.Lum,185,28,6,1
LumA,BRCA.Lum,186,28,6,1
LumA,BRCA.Lum,187,28,6,1
LumA,BRCA.Lum,188,28,6,1
LumA,BRCA.Lum,189,28,6,1
LumB,BRCA.Lum,190,28,6,1
Basal,BRCA.Basal,191,29,7,2
Basal,BRCA.Basal,192,29,7,2
Basal,BRCA.Basal,193,29,7,2
Basal,BRCA.Basal,194,29,7,2
Basal,BRCA.Basal,195,29,7,2
Basal,BRCA.Basal,196,29,7,2
Basal,BRCA.Basal,197,29,7,2
Basal,BRCA.Basal,198,29,7,2
Basal,BRCA.Basal,199,29,7,2
Normal,BRCA.Normal,200,30,7,2
Basal,BRCA.Basal,201,30,7,2
Normal,BRCA.Normal,202,30,7,2
Basal,BRCA.Normal,203,30,7,2
Basal,BRCA.Basal,204,30,7,2
Basal,BRCA.Basal,205,30,7,2
Basal,BRCA.Basal,206,30,7,2
Basal,BRCA.Basal,207,30,7,2
Basal,BRCA.Basal,208,30,7,2
Basal,BRCA.Basal,209,30,7,2
Basal,BRCA.Basal,210,30,7,2
Basal,BRCA.Basal,211,30,7,2
Basal,BRCA.Basal,212,30,7,2
Basal,BRCA.Basal,213,31,7,2
Basal,BRCA.Basal,214,31,7,2
Basal,BRCA.Basal,215,31,7,2
Basal,BRCA.Basal,216,31,7,2
Basal,BRCA.Basal,217,31,7,2
Basal,BRCA.Basal,218,31,7,2
Basal,BRCA.Basal,219,31,7,2
Basal,BRCA.Basal,220,31,7,2
Basal,BRCA.Basal,221,31,7,2
Basal,BRCA.Basal,222,31,7,2
Basal,BRCA.Basal,223,31,7,2
Basal,BRCA.Basal,224,31,7,2
Basal,BRCA.Basal,225,31,7,2
Normal,BRCA.Normal,226,32,7,2
Basal,BRCA.Basal,227,32,7,2
Basal,BRCA.Basal,228,32,7,2
Basal,BRCA.Basal,229,33,7,2
Basal,BRCA.Basal,230,33,7,2
Basal,BRCA.Basal,231,33,7,2
Basal,BRCA.Basal,232,33,7,2
Basal,BRCA.Basal,233,33,7,2
Basal,BRCA.Basal,234,33,7,2
Basal,BRCA.Basal,235,33,7,2
Basal,BRCA.Basal,236,33,7,2
Basal,BRCA.Basal,237,33,7,2
Basal,BRCA.Basal,238,33,7,2
Basal,BRCA.Basal,239,33,7,2
Basal,BRCA.Basal,240,33,7,2
Basal,BRCA.Basal,241,34,7,2
Basal,BRCA.Basal,242,34,7,2
Basal,BRCA.Basal,243,34,7,2
Basal,BRCA.Basal,244,34,7,2
Basal,BRCA.Basal,245,34,7,2
Basal,BRCA.Basal,246,34,7,2
Basal,BRCA.Basal,247,34,7,2
Basal,BRCA.Basal,248,34,7,2
Basal,BRCA.Basal,249,34,7,2
Basal,BRCA.Basal,250,34,7,2
Basal,BRCA.Basal,251,34,7,2
Basal,BRCA.Basal,252,35,7,2
Basal,BRCA.Basal,253,35,7,2
Basal,BRCA.Basal,254,35,7,2
Basal,BRCA.Basal,255,35,7,2
Basal,BRCA.Basal,256,35,7,2
Basal,BRCA.Basal,257,35,7,2
Basal,BRCA.Basal,258,35,7,2
Basal,BRCA.Basal,259,35,7,2
Basal,BRCA.Basal,260,35,7,2
Basal,BRCA.Basal,261,35,7,2
Basal,BRCA.Basal,262,35,7,2
Basal,BRCA.Basal,263,35,7,2
Basal,BRCA.Basal,264,35,7,2
Basal,BRCA.Basal,265,35,7,2
Basal,BRCA.Basal,266,35,7,2
Basal,BRCA.Basal,267,36,7,2
Basal,BRCA.Basal,268,36,7,2
Basal,unknown,269,36,7,2
Basal,BRCA.Basal,270,36,7,2
Basal,BRCA.Basal,271,36,7,2
Basal,unknown,272,36,7,2
Basal,BRCA.Basal,273,36,7,2
Basal,BRCA.Basal,274,36,7,2
Basal,BRCA.Basal,275,36,7,2
Basal,BRCA.Basal,276,37,7,2
Basal,BRCA.Basal,277,37,7,2
Basal,BRCA.Basal,278,37,7,2
Basal,BRCA.Basal,279,37,7,2
Basal,BRCA.Basal,280,37,7,2
Basal,BRCA.Basal,281,37,7,2
Basal,BRCA.Basal,282,37,7,2
Basal,BRCA.Basal,283,37,7,2
Basal,BRCA.Basal,284,37,7,2
Basal,BRCA.Basal,285,37,7,2
Basal,BRCA.Basal,286,37,7,2
Basal,BRCA.Basal,287,37,7,2
Basal,BRCA.Basal,288,38,7,2
Basal,BRCA.Basal,289,38,7,2
Basal,BRCA.Basal,290,38,7,2
Basal,BRCA.Basal,291,38,7,2
Basal,BRCA.Basal,292,38,7,2
Basal,BRCA.Basal,293,39,7,2
Basal,BRCA.Basal,294,39,7,2
Basal,BRCA.Basal,295,39,7,2
Basal,BRCA.Basal,296,39,7,2
Basal,BRCA.Basal,297,39,7,2
Basal,BRCA.Basal,298,39,7,2
Basal,BRCA.Basal,299,39,7,2
Basal,BRCA.Basal,300,40,7,2
Basal,BRCA.Basal,301,40,7,2
Basal,BRCA.Basal,302,40,7,2
Basal,BRCA.Basal,303,40,7,2
Basal,BRCA.Basal,304,40,7,2
Basal,BRCA.Basal,305,40,7,2
Basal,BRCA.Basal,306,40,7,2
Basal,BRCA.Basal,307,40,7,2
Basal,BRCA.Basal,308,40,7,2
Basal,BRCA.Basal,309,40,7,2
Basal,BRCA.Basal,310,40,7,2
Basal,BRCA.Basal,311,40,7,2
Basal,BRCA.Basal,312,41,7,2
Basal,BRCA.Basal,313,41,7,2
Basal,BRCA.Basal,314,41,7,2
Basal,BRCA.Basal,315,41,7,2
Basal,BRCA.Basal,316,41,7,2
Basal,BRCA.Basal,317,41,7,2
Basal,BRCA.Basal,318,41,7,2
Basal,BRCA.Basal,319,41,7,2
Basal,BRCA.Basal,320,41,7,2
Basal,BRCA.Basal,321,41,7,2
Basal,BRCA.Basal,322,42,7,2
Basal,BRCA.Basal,323,42,7,2
Basal,BRCA.Basal,324,42,7,2
Basal,BRCA.Basal,325,42,7,2
Basal,BRCA.Basal,326,42,7,2
Basal,BRCA.Basal,327,42,7,2
Basal,BRCA.Basal,328,42,7,2
Basal,BRCA.Basal,329,42,7,2
Basal,BRCA.Basal,330,43,7,2
Basal,BRCA.Basal,331,43,7,2
Basal,BRCA.Basal,332,43,7,2
Basal,BRCA.Basal,333,43,7,2
Basal,BRCA.Basal,334,43,7,2
Basal,BRCA.Basal,335,43,7,2
Normal,BRCA.Normal,336,43,7,2
Normal,BRCA.Normal,337,44,7,2
Basal,BRCA.Basal,338,44,7,2
Her2,BRCA.Her2,339,44,7,2
Normal,BRCA.Normal,340,44,7,2
Normal,BRCA.Normal,341,44,7,2
Basal,BRCA.Basal,342,45,7,2
Basal,BRCA.Basal,343,45,7,2
Basal,BRCA.Basal,344,45,7,2
Basal,BRCA.Basal,345,45,7,2
Basal,BRCA.Basal,346,45,7,2
Basal,BRCA.Basal,347,45,7,2
Basal,BRCA.Basal,348,45,7,2
Basal,BRCA.Basal,349,45,7,2
Basal,BRCA.Basal,350,45,7,2
Basal,BRCA.Basal,351,46,7,2
Basal,BRCA.Basal,352,46,7,2
Basal,BRCA.Basal,353,46,7,2
Basal,BRCA.Basal,354,46,7,2
Basal,BRCA.Basal,355,46,7,2
Basal,BRCA.Basal,356,46,7,2
Basal,BRCA.Basal,357,47,7,2
Basal,BRCA.Basal,358,47,7,2
Basal,unknown,358,47,7,2
Basal,BRCA.Basal,359,47,7,2
Basal,BRCA.Basal,360,47,7,2
Basal,BRCA.Basal,361,47,7,2
Basal,BRCA.Basal,362,48,7,2
Basal,BRCA.Basal,363,48,7,2
Basal,BRCA.Basal,364,48,7,2
Basal,BRCA.Basal,365,48,7,2
LumA,BRCA.Lum,366,49,8,3
LumA,BRCA.Lum,367,49,8,3
LumA,BRCA.Lum,368,49,8,3
LumA,BRCA.Lum,369,49,8,3
unknown,BRCA.Lum,370,49,8,3
LumA,BRCA.Lum,371,49,8,3
LumA,BRCA.Lum,372,49,8,3
LumA,BRCA.Lum,373,49,8,3
LumA,BRCA.Lum,374,49,8,3
LumA,BRCA.Lum,375,49,8,3
LumA,BRCA.Lum,376,49,8,3
LumA,BRCA.Lum,377,49,8,3
LumA,BRCA.Lum,378,49,8,3
LumA,BRCA.Lum,379,49,8,3
LumA,BRCA.Lum,380,49,8,3
LumA,BRCA.Lum,381,49,8,3
LumA,BRCA.Lum,382,49,8,3
LumB,BRCA.Lum,383,49,8,3
LumA,BRCA.Lum,384,49,8,3
LumA,BRCA.Lum,385,49,8,3
LumB,BRCA.Lum,386,50,8,3
LumA,BRCA.Lum,387,50,8,3
LumB,BRCA.Lum,388,50,8,3
LumB,BRCA.Lum,389,50,8,3
LumB,BRCA.Lum,390,50,8,3
LumA,BRCA.Lum,391,50,8,3
LumA,BRCA.Lum,392,50,8,3
LumA,BRCA.Lum,393,50,8,3
LumB,BRCA.Lum,394,50,8,3
LumB,BRCA.Lum,395,50,8,3
LumB,BRCA.Lum,396,50,8,3
Her2,BRCA.Her2,397,50,8,3
LumB,BRCA.Lum,398,50,8,3
LumB,BRCA.Lum,399,50,8,3
LumA,BRCA.Lum,400,51,8,3
LumA,BRCA.Lum,401,51,8,3
LumA,BRCA.Lum,402,51,8,3
LumB,BRCA.Lum,403,51,8,3
LumA,BRCA.Lum,404,51,8,3
LumA,BRCA.Lum,405,51,8,3
LumA,BRCA.Lum,406,51,8,3
LumB,BRCA.Lum,407,51,8,3
LumA,BRCA.Lum,408,51,8,3
LumA,BRCA.Lum,409,51,8,3
LumA,BRCA.Lum,410,51,8,3
LumA,BRCA.Lum,411,51,8,3
LumA,BRCA.Lum,412,51,8,3
LumA,BRCA.Lum,413,51,8,3
LumA,BRCA.Lum,414,51,8,3
LumA,BRCA.Lum,415,51,8,3
LumA,BRCA.Lum,416,51,8,3
LumB,BRCA.Lum,417,52,8,3
LumB,BRCA.Lum,418,52,8,3
LumA,BRCA.Lum,419,52,8,3
LumA,BRCA.Lum,420,52,8,3
LumA,BRCA.Lum,421,52,8,3
LumA,BRCA.Lum,422,52,8,3
LumB,BRCA.Lum,423,52,8,3
LumA,BRCA.Lum,424,52,8,3
LumB,BRCA.Lum,425,52,8,3
unknown,BRCA.Lum,426,52,8,3
LumA,BRCA.Lum,427,52,8,3
LumA,BRCA.Lum,428,52,8,3
LumA,BRCA.Lum,429,52,8,3
LumA,BRCA.Lum,430,52,8,3
LumB,BRCA.Lum,431,52,8,3
unknown,BRCA.Lum,432,52,8,3
LumB,BRCA.Lum,433,52,8,3
LumB,BRCA.Lum,434,52,8,3
LumA,BRCA.Lum,435,52,8,3
LumB,BRCA.Lum,436,52,8,3
LumB,BRCA.Lum,437,52,8,3
LumA,BRCA.Lum,438,52,8,3
LumB,BRCA.Lum,439,52,8,3
LumB,BRCA.Lum,440,52,8,3
LumA,unknown,441,52,8,3
LumB,BRCA.Lum,442,52,8,3
LumA,BRCA.Lum,443,52,8,3
LumA,BRCA.Lum,444,53,8,3
LumA,BRCA.Lum,445,53,8,3
LumA,BRCA.Lum,446,53,8,3
LumA,BRCA.Lum,447,53,8,3
LumA,BRCA.Lum,448,53,8,3
Normal,BRCA.Normal,449,53,8,3
LumA,BRCA.Lum,450,53,8,3
LumB,BRCA.Lum,451,53,8,3
LumA,BRCA.Lum,452,53,8,3
LumA,BRCA.Lum,453,53,8,3
LumA,BRCA.Lum,454,53,8,3
LumB,BRCA.Lum,455,54,8,3
LumB,BRCA.Lum,456,54,8,3
LumB,BRCA.Lum,457,54,8,3
LumB,BRCA.Lum,458,54,8,3
LumB,BRCA.Lum,459,54,8,3
LumA,BRCA.Lum,460,54,8,3
LumB,BRCA.Lum,461,54,8,3
LumA,BRCA.Lum,462,54,8,3
LumB,BRCA.Lum,463,54,8,3
LumA,BRCA.Lum,464,54,8,3
LumA,BRCA.Lum,465,54,8,3
LumA,BRCA.Lum,466,54,8,3
Her2,BRCA.Her2,467,54,8,3
LumB,BRCA.Lum,468,55,9,3
LumB,BRCA.Lum,469,55,9,3
LumA,BRCA.Lum,470,55,9,3
LumA,BRCA.Lum,471,55,9,3
LumB,BRCA.Lum,472,55,9,3
LumA,BRCA.Lum,473,55,9,3
LumA,BRCA.Lum,474,55,9,3
LumA,BRCA.Lum,475,55,9,3
LumB,BRCA.Lum,476,55,9,3
LumB,BRCA.Lum,477,56,9,3
LumB,BRCA.Lum,478,56,9,3
LumB,BRCA.Lum,479,56,9,3
unknown,BRCA.Lum,480,56,9,3
Her2,BRCA.Her2,481,56,9,3
LumB,BRCA.Lum,482,56,9,3
LumA,BRCA.Lum,483,56,9,3
LumB,BRCA.Lum,484,57,9,3
LumB,BRCA.Lum,485,57,9,3
Her2,BRCA.Her2,486,57,9,3
Her2,BRCA.Her2,487,57,9,3
LumB,BRCA.Lum,488,57,9,3
Her2,BRCA.Her2,489,57,9,3
LumB,BRCA.Lum,490,57,9,3
LumA,BRCA.Lum,491,57,9,3
Her2,BRCA.Her2,492,57,9,3
LumB,BRCA.Lum,493,58,9,3
LumB,BRCA.Lum,494,58,9,3
LumB,BRCA.Lum,495,58,9,3
LumB,BRCA.Lum,496,58,9,3
LumA,BRCA.Lum,497,58,9,3
LumB,BRCA.Lum,498,58,9,3
LumB,BRCA.Lum,499,58,9,3
LumB,BRCA.Lum,500,58,9,3
LumB,BRCA.Lum,501,58,9,3
LumB,BRCA.Lum,502,58,9,3
LumB,BRCA.Lum,503,58,9,3
Her2,BRCA.Her2,504,59,9,3
LumB,BRCA.Lum,505,59,9,3
LumA,BRCA.Lum,506,59,9,3
LumB,BRCA.Lum,507,59,9,3
LumA,BRCA.Lum,508,59,9,3
Her2,BRCA.Her2,509,59,9,3
LumA,BRCA.Lum,510,59,9,3
LumB,BRCA.Lum,511,59,9,3
LumA,BRCA.Lum,512,60,9,3
LumA,BRCA.Lum,513,60,9,3
LumB,BRCA.Lum,514,60,9,3
LumA,BRCA.Lum,515,60,9,3
LumB,BRCA.Lum,516,60,9,3
LumB,BRCA.Lum,517,60,9,3
LumB,BRCA.Lum,518,61,9,3
LumB,BRCA.Lum,519,61,9,3
LumB,BRCA.Lum,520,61,9,3
LumA,BRCA.Lum,521,61,9,3
LumB,BRCA.Lum,522,61,9,3
LumA,BRCA.Lum,523,62,9,3
LumA,BRCA.Lum,524,62,9,3
LumA,BRCA.Lum,525,62,9,3
LumA,BRCA.Lum,526,62,9,3
LumA,BRCA.Lum,527,62,9,3
Normal,BRCA.Normal,528,62,9,3
LumB,BRCA.Lum,529,62,9,3
LumA,BRCA.Lum,530,63,10,3
LumA,BRCA.Lum,531,63,10,3
LumB,BRCA.Lum,532,63,10,3
LumB,BRCA.Lum,533,63,10,3
LumB,BRCA.Lum,534,63,10,3
LumB,BRCA.Lum,535,64,10,3
Her2,BRCA.Her2,536,64,10,3
LumB,BRCA.Lum,537,64,10,3
LumB,BRCA.Lum,538,64,10,3
