i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110,Topic 111,Topic 112,Topic 113,Topic 114,Topic 115,Topic 116,Topic 117,Topic 118,Topic 119,Topic 120,Topic 121,Topic 122,Topic 123,Topic 124,Topic 125,Topic 126,Topic 127,Topic 128,Topic 129,Topic 130,Topic 131,Topic 132,Topic 133,Topic 134,Topic 135,Topic 136,Topic 137,Topic 138,Topic 139,Topic 140,Topic 141,Topic 142,Topic 143,Topic 144,Topic 145,Topic 146,Topic 147
1080,1968f4d3-ab4e-47f5-ae81-41b42fbd7da7.FPKM.txt.gz,0.010135135135135136,0.018581081081081082,0.005067567567567568,0.006756756756756757,0.0016891891891891893,0.008445945945945946,0.008445945945945946,0.0033783783783783786,0.005067567567567568,0.010135135135135136,0.0,0.008445945945945946,0.0033783783783783786,0.005067567567567568,0.006756756756756757,0.013513513513513514,0.0033783783783783786,0.0016891891891891893,0.05574324324324324,0.0016891891891891893,0.005067567567567568,0.005067567567567568,0.030405405405405407,0.011824324324324325,0.0016891891891891893,0.0016891891891891893,0.006756756756756757,0.0016891891891891893,0.0033783783783783786,0.013513513513513514,0.0,0.008445945945945946,0.0016891891891891893,0.005067567567567568,0.0016891891891891893,0.005067567567567568,0.028716216216216218,0.0016891891891891893,0.008445945945945946,0.005067567567567568,0.010135135135135136,0.048986486486486486,0.0016891891891891893,0.016891891891891893,0.0016891891891891893,0.016891891891891893,0.0,0.03209459459459459,0.0016891891891891893,0.0016891891891891893,0.0033783783783783786,0.0016891891891891893,0.006756756756756757,0.0016891891891891893,0.0,0.0033783783783783786,0.0016891891891891893,0.0033783783783783786,0.010135135135135136,0.0016891891891891893,0.0472972972972973,0.02195945945945946,0.015202702702702704,0.0016891891891891893,0.0016891891891891893,0.0033783783783783786,0.005067567567567568,0.005067567567567568,0.04391891891891892,0.013513513513513514,0.0016891891891891893,0.005067567567567568,0.006756756756756757,0.0,0.0,0.005067567567567568,0.0033783783783783786,0.011824324324324325,0.02533783783783784,0.018581081081081082,0.0016891891891891893,0.011824324324324325,0.0033783783783783786,0.0,0.0033783783783783786,0.005067567567567568,0.008445945945945946,0.005067567567567568,0.0016891891891891893,0.0016891891891891893,0.0016891891891891893,0.0,0.015202702702702704,0.0,0.0033783783783783786,0.07601351351351351,0.0,0.0016891891891891893,0.0016891891891891893,0.0,0.0,0.005067567567567568,0.0033783783783783786,0.0016891891891891893,0.0016891891891891893,0.010135135135135136,0.005067567567567568,0.0016891891891891893,0.006756756756756757,0.0033783783783783786,0.0033783783783783786,0.0033783783783783786,0.0016891891891891893,0.005067567567567568,0.0016891891891891893,0.005067567567567568,0.0,0.0033783783783783786,0.0016891891891891893,0.0,0.0,0.0016891891891891893,0.0033783783783783786,0.0016891891891891893,0.006756756756756757,0.0,0.0,0.0016891891891891893,0.0,0.005067567567567568,0.0,0.0016891891891891893,0.0016891891891891893,0.0033783783783783786,0.013513513513513514,0.0,0.005067567567567568,0.005067567567567568,0.0033783783783783786,0.0,0.0016891891891891893,0.0016891891891891893,0.0016891891891891893,0.0016891891891891893,0.0033783783783783786,0.0016891891891891893,0.0016891891891891893
1081,0733fd68-9cd5-440a-a849-fb14ef76c00d.FPKM.txt.gz,0.004273504273504274,0.008547008547008548,0.004273504273504274,0.008547008547008548,0.002136752136752137,0.008547008547008548,0.008547008547008548,0.002136752136752137,0.0,0.00641025641025641,0.0,0.0,0.004273504273504274,0.00641025641025641,0.008547008547008548,0.014957264957264958,0.004273504273504274,0.0,0.06196581196581197,0.002136752136752137,0.004273504273504274,0.004273504273504274,0.03205128205128205,0.017094017094017096,0.0,0.0,0.004273504273504274,0.002136752136752137,0.004273504273504274,0.010683760683760684,0.0,0.002136752136752137,0.002136752136752137,0.004273504273504274,0.002136752136752137,0.00641025641025641,0.03632478632478633,0.002136752136752137,0.004273504273504274,0.004273504273504274,0.00641025641025641,0.053418803418803416,0.002136752136752137,0.014957264957264958,0.002136752136752137,0.021367521367521368,0.0,0.029914529914529916,0.002136752136752137,0.002136752136752137,0.004273504273504274,0.0,0.00641025641025641,0.002136752136752137,0.002136752136752137,0.002136752136752137,0.0,0.004273504273504274,0.010683760683760684,0.0,0.053418803418803416,0.023504273504273504,0.010683760683760684,0.002136752136752137,0.002136752136752137,0.004273504273504274,0.00641025641025641,0.00641025641025641,0.05128205128205128,0.014957264957264958,0.0,0.002136752136752137,0.002136752136752137,0.0,0.004273504273504274,0.00641025641025641,0.002136752136752137,0.00641025641025641,0.029914529914529916,0.019230769230769232,0.002136752136752137,0.014957264957264958,0.002136752136752137,0.0,0.0,0.004273504273504274,0.008547008547008548,0.008547008547008548,0.004273504273504274,0.002136752136752137,0.002136752136752137,0.0,0.017094017094017096,0.0,0.008547008547008548,0.0876068376068376,0.0,0.002136752136752137,0.004273504273504274,0.002136752136752137,0.0,0.004273504273504274,0.00641025641025641,0.002136752136752137,0.002136752136752137,0.010683760683760684,0.0,0.002136752136752137,0.008547008547008548,0.0,0.002136752136752137,0.002136752136752137,0.0,0.004273504273504274,0.0,0.004273504273504274,0.0,0.0,0.0,0.002136752136752137,0.0,0.0,0.004273504273504274,0.0,0.002136752136752137,0.0,0.0,0.002136752136752137,0.0,0.004273504273504274,0.0,0.002136752136752137,0.002136752136752137,0.002136752136752137,0.014957264957264958,0.0,0.00641025641025641,0.004273504273504274,0.004273504273504274,0.0,0.002136752136752137,0.0,0.002136752136752137,0.002136752136752137,0.004273504273504274,0.002136752136752137,0.002136752136752137
1082,f6466e05-5aea-4d32-a97a-c65589f327e2.FPKM.txt.gz,0.005042016806722689,0.015126050420168067,0.0016806722689075631,0.0067226890756302525,0.005042016806722689,0.008403361344537815,0.008403361344537815,0.0033613445378151263,0.0033613445378151263,0.0033613445378151263,0.0016806722689075631,0.0016806722689075631,0.0033613445378151263,0.005042016806722689,0.0067226890756302525,0.013445378151260505,0.0033613445378151263,0.0016806722689075631,0.058823529411764705,0.0016806722689075631,0.008403361344537815,0.0067226890756302525,0.03529411764705882,0.011764705882352941,0.0016806722689075631,0.0016806722689075631,0.008403361344537815,0.0016806722689075631,0.0033613445378151263,0.013445378151260505,0.0016806722689075631,0.010084033613445379,0.0016806722689075631,0.005042016806722689,0.0016806722689075631,0.005042016806722689,0.031932773109243695,0.0016806722689075631,0.010084033613445379,0.005042016806722689,0.008403361344537815,0.04873949579831933,0.0016806722689075631,0.01680672268907563,0.0016806722689075631,0.015126050420168067,0.0016806722689075631,0.03361344537815126,0.0016806722689075631,0.0016806722689075631,0.0033613445378151263,0.0,0.0067226890756302525,0.0016806722689075631,0.0016806722689075631,0.0033613445378151263,0.0033613445378151263,0.0033613445378151263,0.010084033613445379,0.005042016806722689,0.0453781512605042,0.020168067226890758,0.015126050420168067,0.0016806722689075631,0.0016806722689075631,0.0033613445378151263,0.0016806722689075631,0.005042016806722689,0.043697478991596636,0.01680672268907563,0.0016806722689075631,0.0016806722689075631,0.0016806722689075631,0.0,0.005042016806722689,0.010084033613445379,0.0033613445378151263,0.0067226890756302525,0.02857142857142857,0.020168067226890758,0.0,0.013445378151260505,0.0033613445378151263,0.0,0.0033613445378151263,0.005042016806722689,0.013445378151260505,0.005042016806722689,0.0,0.0016806722689075631,0.0016806722689075631,0.0,0.011764705882352941,0.0,0.0067226890756302525,0.07563025210084033,0.0,0.0016806722689075631,0.0,0.0,0.0016806722689075631,0.0016806722689075631,0.0016806722689075631,0.0016806722689075631,0.0016806722689075631,0.010084033613445379,0.005042016806722689,0.0016806722689075631,0.0067226890756302525,0.0033613445378151263,0.0033613445378151263,0.0033613445378151263,0.0016806722689075631,0.005042016806722689,0.0016806722689075631,0.005042016806722689,0.0016806722689075631,0.0016806722689075631,0.0016806722689075631,0.0,0.0033613445378151263,0.0016806722689075631,0.0033613445378151263,0.0016806722689075631,0.005042016806722689,0.0,0.0,0.0,0.0016806722689075631,0.005042016806722689,0.0016806722689075631,0.0016806722689075631,0.0016806722689075631,0.0033613445378151263,0.013445378151260505,0.0,0.005042016806722689,0.0033613445378151263,0.0033613445378151263,0.0016806722689075631,0.0016806722689075631,0.0,0.0016806722689075631,0.0016806722689075631,0.0033613445378151263,0.0016806722689075631,0.0016806722689075631
1083,43c99312-8f57-4a49-a030-450bafc13d2a.FPKM.txt.gz,0.0,0.010948905109489052,0.005474452554744526,0.0072992700729927005,0.0036496350364963502,0.009124087591240875,0.009124087591240875,0.0036496350364963502,0.0,0.0018248175182481751,0.0018248175182481751,0.005474452554744526,0.0036496350364963502,0.005474452554744526,0.0072992700729927005,0.012773722627737226,0.0036496350364963502,0.0018248175182481751,0.051094890510948905,0.0018248175182481751,0.005474452554744526,0.005474452554744526,0.0364963503649635,0.014598540145985401,0.0,0.0018248175182481751,0.005474452554744526,0.0018248175182481751,0.0036496350364963502,0.0072992700729927005,0.0018248175182481751,0.005474452554744526,0.0018248175182481751,0.005474452554744526,0.0018248175182481751,0.005474452554744526,0.032846715328467155,0.0018248175182481751,0.009124087591240875,0.005474452554744526,0.009124087591240875,0.04562043795620438,0.0018248175182481751,0.016423357664233577,0.0018248175182481751,0.016423357664233577,0.0,0.03467153284671533,0.0018248175182481751,0.0018248175182481751,0.0036496350364963502,0.0018248175182481751,0.0072992700729927005,0.0018248175182481751,0.0,0.0018248175182481751,0.005474452554744526,0.0036496350364963502,0.009124087591240875,0.0018248175182481751,0.04562043795620438,0.020072992700729927,0.016423357664233577,0.0018248175182481751,0.0018248175182481751,0.0036496350364963502,0.005474452554744526,0.005474452554744526,0.04744525547445255,0.012773722627737226,0.0,0.005474452554744526,0.0036496350364963502,0.0036496350364963502,0.0036496350364963502,0.010948905109489052,0.0036496350364963502,0.009124087591240875,0.032846715328467155,0.020072992700729927,0.0036496350364963502,0.012773722627737226,0.0036496350364963502,0.0,0.0036496350364963502,0.0018248175182481751,0.014598540145985401,0.009124087591240875,0.0036496350364963502,0.0018248175182481751,0.0018248175182481751,0.0,0.014598540145985401,0.0,0.0018248175182481751,0.08029197080291971,0.0018248175182481751,0.0018248175182481751,0.0018248175182481751,0.0,0.0036496350364963502,0.0,0.009124087591240875,0.0018248175182481751,0.0018248175182481751,0.010948905109489052,0.0036496350364963502,0.0018248175182481751,0.0,0.0036496350364963502,0.005474452554744526,0.0036496350364963502,0.0018248175182481751,0.005474452554744526,0.0018248175182481751,0.0036496350364963502,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0018248175182481751,0.0036496350364963502,0.0036496350364963502,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.005474452554744526,0.0,0.0018248175182481751,0.0018248175182481751,0.0018248175182481751,0.014598540145985401,0.0,0.005474452554744526,0.0018248175182481751,0.0036496350364963502,0.0018248175182481751,0.0018248175182481751,0.0,0.0018248175182481751,0.0018248175182481751,0.0018248175182481751,0.0018248175182481751,0.0
1084,998523c5-4a3d-4e63-8e3e-bdd0ac9cda0f.FPKM.txt.gz,0.006557377049180328,0.019672131147540985,0.006557377049180328,0.006557377049180328,0.004918032786885246,0.00819672131147541,0.00819672131147541,0.003278688524590164,0.003278688524590164,0.004918032786885246,0.003278688524590164,0.004918032786885246,0.003278688524590164,0.004918032786885246,0.006557377049180328,0.013114754098360656,0.003278688524590164,0.001639344262295082,0.05573770491803279,0.001639344262295082,0.006557377049180328,0.004918032786885246,0.03442622950819672,0.011475409836065573,0.001639344262295082,0.0,0.00819672131147541,0.001639344262295082,0.003278688524590164,0.01639344262295082,0.0,0.00819672131147541,0.001639344262295082,0.004918032786885246,0.001639344262295082,0.004918032786885246,0.029508196721311476,0.001639344262295082,0.009836065573770493,0.001639344262295082,0.00819672131147541,0.04426229508196721,0.001639344262295082,0.01639344262295082,0.001639344262295082,0.01639344262295082,0.001639344262295082,0.03278688524590164,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.006557377049180328,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.003278688524590164,0.003278688524590164,0.009836065573770493,0.004918032786885246,0.040983606557377046,0.022950819672131147,0.014754098360655738,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.0,0.004918032786885246,0.04590163934426229,0.021311475409836064,0.004918032786885246,0.001639344262295082,0.001639344262295082,0.0,0.001639344262295082,0.011475409836065573,0.003278688524590164,0.00819672131147541,0.019672131147540985,0.01639344262295082,0.001639344262295082,0.011475409836065573,0.001639344262295082,0.0,0.003278688524590164,0.004918032786885246,0.013114754098360656,0.00819672131147541,0.0,0.003278688524590164,0.001639344262295082,0.0,0.013114754098360656,0.0,0.006557377049180328,0.07213114754098361,0.0,0.001639344262295082,0.004918032786885246,0.003278688524590164,0.0,0.003278688524590164,0.004918032786885246,0.003278688524590164,0.001639344262295082,0.009836065573770493,0.004918032786885246,0.001639344262295082,0.006557377049180328,0.004918032786885246,0.0,0.001639344262295082,0.001639344262295082,0.004918032786885246,0.001639344262295082,0.004918032786885246,0.0,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.006557377049180328,0.001639344262295082,0.003278688524590164,0.0,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.014754098360655738,0.0,0.0,0.001639344262295082,0.001639344262295082,0.013114754098360656,0.0,0.001639344262295082,0.003278688524590164,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.0,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.001639344262295082
1085,9b4a8702-e00c-4a28-9e56-5a32bf3313af.FPKM.txt.gz,0.01048951048951049,0.01048951048951049,0.0017482517482517483,0.005244755244755245,0.0034965034965034965,0.008741258741258742,0.008741258741258742,0.0034965034965034965,0.0017482517482517483,0.008741258741258742,0.0017482517482517483,0.0034965034965034965,0.0034965034965034965,0.005244755244755245,0.006993006993006993,0.012237762237762238,0.0034965034965034965,0.0017482517482517483,0.05244755244755245,0.0017482517482517483,0.005244755244755245,0.005244755244755245,0.03496503496503497,0.012237762237762238,0.0017482517482517483,0.0,0.006993006993006993,0.0017482517482517483,0.0034965034965034965,0.008741258741258742,0.0017482517482517483,0.005244755244755245,0.0017482517482517483,0.005244755244755245,0.0017482517482517483,0.005244755244755245,0.02972027972027972,0.0017482517482517483,0.008741258741258742,0.0034965034965034965,0.012237762237762238,0.04020979020979021,0.0017482517482517483,0.017482517482517484,0.0017482517482517483,0.015734265734265736,0.0017482517482517483,0.03146853146853147,0.0017482517482517483,0.0017482517482517483,0.0034965034965034965,0.0,0.008741258741258742,0.0017482517482517483,0.0017482517482517483,0.0,0.005244755244755245,0.0017482517482517483,0.01048951048951049,0.0,0.045454545454545456,0.019230769230769232,0.015734265734265736,0.0017482517482517483,0.0017482517482517483,0.0034965034965034965,0.0034965034965034965,0.005244755244755245,0.043706293706293704,0.012237762237762238,0.0,0.0034965034965034965,0.005244755244755245,0.0017482517482517483,0.008741258741258742,0.005244755244755245,0.0034965034965034965,0.012237762237762238,0.02972027972027972,0.019230769230769232,0.0034965034965034965,0.012237762237762238,0.005244755244755245,0.0,0.0034965034965034965,0.005244755244755245,0.006993006993006993,0.005244755244755245,0.0017482517482517483,0.0017482517482517483,0.0017482517482517483,0.0017482517482517483,0.013986013986013986,0.0,0.008741258741258742,0.07517482517482517,0.0,0.0017482517482517483,0.0017482517482517483,0.0017482517482517483,0.0,0.005244755244755245,0.01048951048951049,0.0017482517482517483,0.0017482517482517483,0.012237762237762238,0.0034965034965034965,0.0017482517482517483,0.006993006993006993,0.0017482517482517483,0.0034965034965034965,0.005244755244755245,0.0017482517482517483,0.005244755244755245,0.0017482517482517483,0.005244755244755245,0.0017482517482517483,0.0034965034965034965,0.0017482517482517483,0.0,0.0017482517482517483,0.0017482517482517483,0.0034965034965034965,0.0017482517482517483,0.0034965034965034965,0.0017482517482517483,0.0,0.0017482517482517483,0.0017482517482517483,0.0034965034965034965,0.0017482517482517483,0.0017482517482517483,0.0017482517482517483,0.0034965034965034965,0.012237762237762238,0.0017482517482517483,0.005244755244755245,0.005244755244755245,0.0034965034965034965,0.0017482517482517483,0.0017482517482517483,0.0,0.0017482517482517483,0.0017482517482517483,0.0034965034965034965,0.0017482517482517483,0.0017482517482517483
1086,b8e564b0-affd-4137-a10c-be4fe254a905.FPKM.txt.gz,0.0017006802721088435,0.006802721088435374,0.003401360544217687,0.006802721088435374,0.0017006802721088435,0.006802721088435374,0.008503401360544218,0.003401360544217687,0.0017006802721088435,0.00510204081632653,0.0017006802721088435,0.003401360544217687,0.003401360544217687,0.00510204081632653,0.006802721088435374,0.011904761904761904,0.003401360544217687,0.0017006802721088435,0.05102040816326531,0.0017006802721088435,0.003401360544217687,0.00510204081632653,0.03571428571428571,0.011904761904761904,0.0017006802721088435,0.003401360544217687,0.00510204081632653,0.0017006802721088435,0.003401360544217687,0.01020408163265306,0.0017006802721088435,0.00510204081632653,0.0017006802721088435,0.006802721088435374,0.0017006802721088435,0.00510204081632653,0.025510204081632654,0.0017006802721088435,0.003401360544217687,0.00510204081632653,0.01020408163265306,0.0391156462585034,0.0017006802721088435,0.017006802721088437,0.0017006802721088435,0.015306122448979591,0.0017006802721088435,0.03571428571428571,0.0017006802721088435,0.0017006802721088435,0.003401360544217687,0.0017006802721088435,0.006802721088435374,0.0017006802721088435,0.0,0.0017006802721088435,0.00510204081632653,0.003401360544217687,0.006802721088435374,0.0017006802721088435,0.04421768707482993,0.027210884353741496,0.015306122448979591,0.0017006802721088435,0.0017006802721088435,0.003401360544217687,0.003401360544217687,0.003401360544217687,0.04421768707482993,0.01020408163265306,0.0017006802721088435,0.008503401360544218,0.008503401360544218,0.003401360544217687,0.0017006802721088435,0.013605442176870748,0.003401360544217687,0.011904761904761904,0.02891156462585034,0.017006802721088437,0.003401360544217687,0.011904761904761904,0.003401360544217687,0.0017006802721088435,0.003401360544217687,0.00510204081632653,0.008503401360544218,0.006802721088435374,0.003401360544217687,0.003401360544217687,0.0017006802721088435,0.0017006802721088435,0.013605442176870748,0.00510204081632653,0.00510204081632653,0.06972789115646258,0.003401360544217687,0.0017006802721088435,0.0017006802721088435,0.0,0.0,0.003401360544217687,0.011904761904761904,0.0017006802721088435,0.0017006802721088435,0.01020408163265306,0.00510204081632653,0.0017006802721088435,0.006802721088435374,0.003401360544217687,0.0017006802721088435,0.00510204081632653,0.0017006802721088435,0.00510204081632653,0.0017006802721088435,0.00510204081632653,0.003401360544217687,0.00510204081632653,0.0017006802721088435,0.0017006802721088435,0.0017006802721088435,0.0017006802721088435,0.006802721088435374,0.006802721088435374,0.003401360544217687,0.0017006802721088435,0.0017006802721088435,0.0017006802721088435,0.0017006802721088435,0.006802721088435374,0.0017006802721088435,0.0,0.0017006802721088435,0.0017006802721088435,0.013605442176870748,0.0017006802721088435,0.00510204081632653,0.003401360544217687,0.003401360544217687,0.0017006802721088435,0.0017006802721088435,0.0,0.0017006802721088435,0.0017006802721088435,0.003401360544217687,0.0017006802721088435,0.0017006802721088435
1087,b667a6ae-353f-4045-a442-a4320231ed73.FPKM.txt.gz,0.0,0.0078125,0.0,0.0078125,0.001953125,0.001953125,0.0078125,0.001953125,0.001953125,0.0,0.001953125,0.0078125,0.001953125,0.005859375,0.0078125,0.013671875,0.00390625,0.001953125,0.05859375,0.001953125,0.0078125,0.00390625,0.03515625,0.009765625,0.001953125,0.0,0.00390625,0.001953125,0.00390625,0.00390625,0.001953125,0.005859375,0.001953125,0.005859375,0.001953125,0.005859375,0.01953125,0.001953125,0.0078125,0.005859375,0.0,0.037109375,0.001953125,0.021484375,0.0,0.015625,0.0,0.033203125,0.001953125,0.001953125,0.00390625,0.001953125,0.0078125,0.001953125,0.001953125,0.0,0.00390625,0.00390625,0.0078125,0.0,0.048828125,0.033203125,0.017578125,0.001953125,0.001953125,0.0,0.005859375,0.005859375,0.046875,0.013671875,0.0,0.005859375,0.009765625,0.00390625,0.0,0.017578125,0.00390625,0.00390625,0.03125,0.021484375,0.0078125,0.013671875,0.00390625,0.0078125,0.00390625,0.001953125,0.005859375,0.005859375,0.0,0.001953125,0.001953125,0.001953125,0.015625,0.0,0.001953125,0.076171875,0.00390625,0.001953125,0.001953125,0.0,0.0,0.00390625,0.013671875,0.001953125,0.0,0.01171875,0.0078125,0.001953125,0.0078125,0.001953125,0.001953125,0.005859375,0.001953125,0.001953125,0.0,0.001953125,0.001953125,0.00390625,0.001953125,0.00390625,0.001953125,0.001953125,0.0078125,0.001953125,0.00390625,0.001953125,0.001953125,0.001953125,0.0,0.00390625,0.0,0.001953125,0.001953125,0.001953125,0.015625,0.001953125,0.005859375,0.00390625,0.00390625,0.001953125,0.001953125,0.0,0.001953125,0.001953125,0.00390625,0.0,0.001953125
1088,be5ceb98-a493-4cad-8bab-281342dea3d0.FPKM.txt.gz,0.008695652173913044,0.02318840579710145,0.002898550724637681,0.004347826086956522,0.005797101449275362,0.005797101449275362,0.007246376811594203,0.002898550724637681,0.005797101449275362,0.015942028985507246,0.0014492753623188406,0.010144927536231883,0.002898550724637681,0.004347826086956522,0.005797101449275362,0.011594202898550725,0.002898550724637681,0.0014492753623188406,0.05217391304347826,0.0014492753623188406,0.008695652173913044,0.005797101449275362,0.03333333333333333,0.010144927536231883,0.0014492753623188406,0.0014492753623188406,0.005797101449275362,0.0014492753623188406,0.002898550724637681,0.017391304347826087,0.0014492753623188406,0.008695652173913044,0.0014492753623188406,0.005797101449275362,0.0014492753623188406,0.004347826086956522,0.028985507246376812,0.0014492753623188406,0.008695652173913044,0.005797101449275362,0.008695652173913044,0.04057971014492753,0.0014492753623188406,0.014492753623188406,0.0014492753623188406,0.013043478260869565,0.0014492753623188406,0.03333333333333333,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.005797101449275362,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.004347826086956522,0.002898550724637681,0.008695652173913044,0.004347826086956522,0.04057971014492753,0.021739130434782608,0.013043478260869565,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.004347826086956522,0.04057971014492753,0.017391304347826087,0.004347826086956522,0.004347826086956522,0.007246376811594203,0.0,0.014492753623188406,0.010144927536231883,0.002898550724637681,0.008695652173913044,0.028985507246376812,0.015942028985507246,0.0014492753623188406,0.011594202898550725,0.004347826086956522,0.0,0.002898550724637681,0.004347826086956522,0.011594202898550725,0.004347826086956522,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0,0.011594202898550725,0.0,0.008695652173913044,0.06376811594202898,0.0,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.004347826086956522,0.007246376811594203,0.0014492753623188406,0.0014492753623188406,0.008695652173913044,0.005797101449275362,0.0014492753623188406,0.005797101449275362,0.0014492753623188406,0.004347826086956522,0.004347826086956522,0.0014492753623188406,0.004347826086956522,0.0014492753623188406,0.004347826086956522,0.002898550724637681,0.004347826086956522,0.0014492753623188406,0.002898550724637681,0.002898550724637681,0.0014492753623188406,0.002898550724637681,0.0,0.005797101449275362,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.004347826086956522,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.011594202898550725,0.0014492753623188406,0.002898550724637681,0.002898550724637681,0.002898550724637681,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0014492753623188406,0.0014492753623188406
1089,f02c6de4-67f9-465e-bbc1-3d48ae377313.FPKM.txt.gz,0.003552397868561279,0.019538188277087035,0.003552397868561279,0.0053285968028419185,0.0017761989342806395,0.007104795737122558,0.007104795737122558,0.0017761989342806395,0.0,0.0053285968028419185,0.0017761989342806395,0.0053285968028419185,0.003552397868561279,0.0053285968028419185,0.007104795737122558,0.015985790408525755,0.003552397868561279,0.0017761989342806395,0.06216696269982238,0.0017761989342806395,0.0053285968028419185,0.0053285968028419185,0.037300177619893425,0.014209591474245116,0.0017761989342806395,0.0,0.007104795737122558,0.0017761989342806395,0.003552397868561279,0.014209591474245116,0.0017761989342806395,0.003552397868561279,0.0017761989342806395,0.0053285968028419185,0.0017761989342806395,0.0053285968028419185,0.02486678507992895,0.0017761989342806395,0.010657193605683837,0.0053285968028419185,0.0053285968028419185,0.04085257548845471,0.0017761989342806395,0.015985790408525755,0.0017761989342806395,0.017761989342806393,0.0,0.037300177619893425,0.0017761989342806395,0.0017761989342806395,0.003552397868561279,0.0,0.007104795737122558,0.0017761989342806395,0.0017761989342806395,0.0,0.0053285968028419185,0.003552397868561279,0.008880994671403197,0.0017761989342806395,0.047957371225577264,0.021314387211367674,0.015985790408525755,0.0017761989342806395,0.0017761989342806395,0.0017761989342806395,0.0017761989342806395,0.0053285968028419185,0.04262877442273535,0.012433392539964476,0.0,0.0017761989342806395,0.0053285968028419185,0.0,0.003552397868561279,0.010657193605683837,0.003552397868561279,0.010657193605683837,0.03197158081705151,0.017761989342806393,0.0017761989342806395,0.012433392539964476,0.0053285968028419185,0.0017761989342806395,0.0017761989342806395,0.0053285968028419185,0.010657193605683837,0.007104795737122558,0.0017761989342806395,0.003552397868561279,0.0017761989342806395,0.0,0.014209591474245116,0.0017761989342806395,0.008880994671403197,0.07282415630550622,0.003552397868561279,0.0017761989342806395,0.0,0.003552397868561279,0.0017761989342806395,0.003552397868561279,0.007104795737122558,0.0017761989342806395,0.0017761989342806395,0.010657193605683837,0.003552397868561279,0.0017761989342806395,0.007104795737122558,0.003552397868561279,0.003552397868561279,0.003552397868561279,0.0017761989342806395,0.003552397868561279,0.0017761989342806395,0.003552397868561279,0.0017761989342806395,0.0017761989342806395,0.0017761989342806395,0.0,0.0,0.0017761989342806395,0.003552397868561279,0.0,0.007104795737122558,0.0,0.0017761989342806395,0.0,0.0017761989342806395,0.0017761989342806395,0.0017761989342806395,0.0,0.0017761989342806395,0.0,0.014209591474245116,0.0,0.003552397868561279,0.003552397868561279,0.003552397868561279,0.0017761989342806395,0.0017761989342806395,0.0017761989342806395,0.0017761989342806395,0.0017761989342806395,0.003552397868561279,0.0017761989342806395,0.0017761989342806395
