i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41
666,3e19bb94-c3f1-4d42-868e-0bbc5defd999.FPKM.txt.gz,0.10963455149501661,0.0033222591362126247,0.046511627906976744,0.03488372093023256,0.02159468438538206,0.006644518272425249,0.008305647840531562,0.11461794019933555,0.006644518272425249,0.054817275747508304,0.0049833887043189366,0.0016611295681063123,0.17109634551495018,0.018272425249169437,0.13122923588039867,0.018272425249169437,0.0016611295681063123,0.03986710963455149,0.0016611295681063123,0.04318936877076412,0.0033222591362126247,0.016611295681063124,0.009966777408637873,0.0016611295681063123,0.009966777408637873,0.0,0.0,0.0049833887043189366,0.029900332225913623,0.013289036544850499,0.0016611295681063123,0.008305647840531562,0.009966777408637873,0.014950166112956811,0.009966777408637873,0.0049833887043189366,0.009966777408637873,0.0016611295681063123,0.009966777408637873,0.0,0.0
667,7a494c60-48a3-486a-83c2-aefb4c160a2c.FPKM.txt.gz,0.04827586206896552,0.004597701149425287,0.09425287356321839,0.0022988505747126436,0.041379310344827586,0.004597701149425287,0.0,0.1425287356321839,0.006896551724137931,0.059770114942528735,0.006896551724137931,0.0022988505747126436,0.19770114942528735,0.03908045977011494,0.15402298850574714,0.020689655172413793,0.0,0.03218390804597701,0.0,0.01839080459770115,0.0022988505747126436,0.016091954022988506,0.016091954022988506,0.0,0.0,0.0022988505747126436,0.004597701149425287,0.0,0.02528735632183908,0.01839080459770115,0.0,0.004597701149425287,0.0022988505747126436,0.0,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.0022988505747126436,0.004597701149425287,0.0022988505747126436,0.0022988505747126436
668,fae9bd48-6621-4fdf-86dd-8555f9695a08.FPKM.txt.gz,0.07115384615384615,0.0019230769230769232,0.07884615384615384,0.013461538461538462,0.03461538461538462,0.007692307692307693,0.0038461538461538464,0.1346153846153846,0.007692307692307693,0.051923076923076926,0.0057692307692307696,0.0019230769230769232,0.20384615384615384,0.03461538461538462,0.13846153846153847,0.01730769230769231,0.0,0.028846153846153848,0.0,0.026923076923076925,0.0038461538461538464,0.015384615384615385,0.013461538461538462,0.0,0.0019230769230769232,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,0.026923076923076925,0.013461538461538462,0.0019230769230769232,0.0019230769230769232,0.011538461538461539,0.0,0.015384615384615385,0.0057692307692307696,0.009615384615384616,0.0019230769230769232,0.0038461538461538464,0.0019230769230769232,0.0
669,33fef46f-c248-4d58-bb6e-3a4a55272334.FPKM.txt.gz,0.07936507936507936,0.0,0.050793650793650794,0.01904761904761905,0.01746031746031746,0.004761904761904762,0.004761904761904762,0.11587301587301588,0.006349206349206349,0.04285714285714286,0.004761904761904762,0.0,0.18253968253968253,0.022222222222222223,0.15079365079365079,0.01746031746031746,0.0015873015873015873,0.03968253968253968,0.0015873015873015873,0.044444444444444446,0.0031746031746031746,0.015873015873015872,0.007936507936507936,0.0015873015873015873,0.006349206349206349,0.0015873015873015873,0.0,0.004761904761904762,0.05396825396825397,0.015873015873015872,0.0015873015873015873,0.007936507936507936,0.011111111111111112,0.023809523809523808,0.011111111111111112,0.0031746031746031746,0.011111111111111112,0.0031746031746031746,0.006349206349206349,0.0015873015873015873,0.0015873015873015873
670,15ea8c4e-2ee1-4aa4-89e5-6876e4b80381.FPKM.txt.gz,0.03305785123966942,0.002066115702479339,0.08057851239669421,0.010330578512396695,0.028925619834710745,0.004132231404958678,0.0,0.14256198347107438,0.006198347107438017,0.045454545454545456,0.006198347107438017,0.002066115702479339,0.2066115702479339,0.028925619834710745,0.15702479338842976,0.01859504132231405,0.0,0.03512396694214876,0.002066115702479339,0.030991735537190084,0.004132231404958678,0.012396694214876033,0.024793388429752067,0.0,0.002066115702479339,0.002066115702479339,0.0,0.0,0.03305785123966942,0.012396694214876033,0.002066115702479339,0.004132231404958678,0.01652892561983471,0.014462809917355372,0.010330578512396695,0.004132231404958678,0.004132231404958678,0.002066115702479339,0.006198347107438017,0.002066115702479339,0.002066115702479339
671,41263b0e-e2db-4ecf-8152-136364e1ad66.FPKM.txt.gz,0.08441558441558442,0.0016233766233766235,0.07142857142857142,0.024350649350649352,0.030844155844155844,0.011363636363636364,0.006493506493506494,0.125,0.006493506493506494,0.04707792207792208,0.00487012987012987,0.0016233766233766235,0.18506493506493507,0.030844155844155844,0.1314935064935065,0.017857142857142856,0.0,0.037337662337662336,0.0016233766233766235,0.03896103896103896,0.003246753246753247,0.016233766233766232,0.012987012987012988,0.0016233766233766235,0.00487012987012987,0.0016233766233766235,0.003246753246753247,0.00487012987012987,0.024350649350649352,0.012987012987012988,0.0016233766233766235,0.003246753246753247,0.01461038961038961,0.003246753246753247,0.012987012987012988,0.003246753246753247,0.006493506493506494,0.0016233766233766235,0.006493506493506494,0.0016233766233766235,0.0
672,c9be46f4-2800-4c95-9d0b-4d221dedde19.FPKM.txt.gz,0.04363001745200698,0.0,0.06457242582897033,0.012216404886561954,0.020942408376963352,0.005235602094240838,0.006980802792321117,0.12914485165794065,0.006980802792321117,0.041884816753926704,0.005235602094240838,0.0017452006980802793,0.2024432809773124,0.02443280977312391,0.16230366492146597,0.017452006980802792,0.0034904013961605585,0.034904013961605584,0.0017452006980802793,0.038394415357766144,0.0034904013961605585,0.015706806282722512,0.008726003490401396,0.0017452006980802793,0.0034904013961605585,0.0017452006980802793,0.0,0.0034904013961605585,0.0506108202443281,0.013961605584642234,0.0034904013961605585,0.0034904013961605585,0.013961605584642234,0.019197207678883072,0.013961605584642234,0.0017452006980802793,0.005235602094240838,0.0034904013961605585,0.005235602094240838,0.0017452006980802793,0.0017452006980802793
673,c0ad23b6-ecc7-4756-a37e-bf3439b4cc3d.FPKM.txt.gz,0.0775716694772344,0.0016863406408094434,0.06913996627318718,0.01854974704890388,0.03541315345699832,0.008431703204047217,0.003372681281618887,0.12647554806070826,0.006745362563237774,0.047217537942664416,0.00505902192242833,0.0016863406408094434,0.18887015177065766,0.03035413153456998,0.14502529510961215,0.01854974704890388,0.0,0.03541315345699832,0.0016863406408094434,0.03541315345699832,0.003372681281618887,0.01517706576728499,0.01011804384485666,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.00505902192242833,0.021922428330522766,0.016863406408094434,0.0016863406408094434,0.00505902192242833,0.01517706576728499,0.00505902192242833,0.013490725126475547,0.003372681281618887,0.01011804384485666,0.0016863406408094434,0.00505902192242833,0.0016863406408094434,0.0
674,86b85802-2fb0-4628-a79f-04bdb80b7461.FPKM.txt.gz,0.04868913857677903,0.0056179775280898875,0.08426966292134831,0.009363295880149813,0.035580524344569285,0.00749063670411985,0.0018726591760299626,0.13857677902621723,0.00749063670411985,0.05805243445692884,0.0056179775280898875,0.0018726591760299626,0.2153558052434457,0.035580524344569285,0.14606741573033707,0.026217228464419477,0.0,0.03745318352059925,0.0,0.018726591760299626,0.003745318352059925,0.0149812734082397,0.013108614232209739,0.0,0.0018726591760299626,0.0018726591760299626,0.0018726591760299626,0.003745318352059925,0.024344569288389514,0.009363295880149813,0.0,0.003745318352059925,0.00749063670411985,0.0,0.013108614232209739,0.0018726591760299626,0.009363295880149813,0.0,0.003745318352059925,0.0018726591760299626,0.0
675,48a74528-5279-4175-978d-4ef38e6fc835.FPKM.txt.gz,0.08452950558213716,0.0,0.06220095693779904,0.025518341307814992,0.009569377990430622,0.004784688995215311,0.003189792663476874,0.11642743221690591,0.006379585326953748,0.046251993620414676,0.004784688995215311,0.0,0.18022328548644337,0.014354066985645933,0.15311004784688995,0.019138755980861243,0.0,0.03508771929824561,0.001594896331738437,0.046251993620414676,0.003189792663476874,0.017543859649122806,0.014354066985645933,0.001594896331738437,0.003189792663476874,0.001594896331738437,0.0,0.004784688995215311,0.04784688995215311,0.012759170653907496,0.003189792663476874,0.004784688995215311,0.017543859649122806,0.019138755980861243,0.007974481658692184,0.003189792663476874,0.006379585326953748,0.003189792663476874,0.011164274322169059,0.001594896331738437,0.001594896331738437
676,5ab6232c-5cba-47ca-af29-3799b0263a58.FPKM.txt.gz,0.04690431519699812,0.0,0.07317073170731707,0.009380863039399626,0.03377110694183865,0.0075046904315197,0.00375234521575985,0.12570356472795496,0.0075046904315197,0.04878048780487805,0.005628517823639775,0.001876172607879925,0.2101313320825516,0.0300187617260788,0.150093808630394,0.024390243902439025,0.001876172607879925,0.04127579737335835,0.001876172607879925,0.028142589118198873,0.00375234521575985,0.016885553470919325,0.020637898686679174,0.001876172607879925,0.0,0.001876172607879925,0.00375234521575985,0.00375234521575985,0.03189493433395872,0.01125703564727955,0.00375234521575985,0.005628517823639775,0.0075046904315197,0.001876172607879925,0.016885553470919325,0.0,0.0075046904315197,0.001876172607879925,0.00375234521575985,0.001876172607879925,0.001876172607879925
677,0dd6e77a-a4e0-46bd-a382-64eb35bca67d.FPKM.txt.gz,0.07692307692307693,0.005128205128205128,0.08034188034188035,0.017094017094017096,0.03247863247863248,0.006837606837606838,0.003418803418803419,0.12307692307692308,0.006837606837606838,0.04957264957264957,0.005128205128205128,0.0017094017094017094,0.18974358974358974,0.03247863247863248,0.15042735042735042,0.023931623931623933,0.0,0.037606837606837605,0.0017094017094017094,0.03076923076923077,0.003418803418803419,0.015384615384615385,0.017094017094017096,0.0,0.003418803418803419,0.0017094017094017094,0.003418803418803419,0.005128205128205128,0.020512820512820513,0.010256410256410256,0.003418803418803419,0.0017094017094017094,0.010256410256410256,0.0017094017094017094,0.010256410256410256,0.005128205128205128,0.005128205128205128,0.0,0.003418803418803419,0.0017094017094017094,0.0017094017094017094
678,e2c8d95e-1e56-4b01-a818-7eccc0059d6e.FPKM.txt.gz,0.057724957555178265,0.0,0.05263157894736842,0.022071307300509338,0.011884550084889643,0.0050933786078098476,0.0050933786078098476,0.11544991511035653,0.006791171477079796,0.03904923599320883,0.0050933786078098476,0.0,0.19524617996604415,0.01697792869269949,0.15110356536502548,0.02037351443123939,0.0,0.03904923599320883,0.001697792869269949,0.04753820033955857,0.003395585738539898,0.01867572156196944,0.011884550084889643,0.001697792869269949,0.0050933786078098476,0.001697792869269949,0.0,0.0050933786078098476,0.05432937181663837,0.015280135823429542,0.003395585738539898,0.003395585738539898,0.013582342954159592,0.028862478777589132,0.013582342954159592,0.0,0.006791171477079796,0.006791171477079796,0.010186757215619695,0.001697792869269949,0.001697792869269949
679,0cad7bff-30bd-4c4a-accf-876422f3cb6a.FPKM.txt.gz,0.07272727272727272,0.005454545454545455,0.05454545454545454,0.03090909090909091,0.012727272727272728,0.005454545454545455,0.00909090909090909,0.11636363636363636,0.007272727272727273,0.045454545454545456,0.005454545454545455,0.0,0.19636363636363635,0.016363636363636365,0.14363636363636365,0.01090909090909091,0.0018181818181818182,0.04727272727272727,0.0018181818181818182,0.04363636363636364,0.0036363636363636364,0.01090909090909091,0.007272727272727273,0.0018181818181818182,0.00909090909090909,0.0018181818181818182,0.0,0.005454545454545455,0.04,0.012727272727272728,0.0,0.0036363636363636364,0.01818181818181818,0.014545454545454545,0.016363636363636365,0.0036363636363636364,0.007272727272727273,0.0036363636363636364,0.00909090909090909,0.0018181818181818182,0.0018181818181818182
680,b493310b-77e6-43fb-96cd-ab56d12de273.FPKM.txt.gz,0.05772811918063315,0.0037243947858473,0.074487895716946,0.0111731843575419,0.035381750465549346,0.0037243947858473,0.0037243947858473,0.1303538175046555,0.0074487895716946,0.054003724394785846,0.00558659217877095,0.00186219739292365,0.20297951582867785,0.03165735567970205,0.1601489757914339,0.0223463687150838,0.00186219739292365,0.0297951582867784,0.0,0.0260707635009311,0.0037243947858473,0.0148975791433892,0.01303538175046555,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.0,0.00558659217877095,0.027932960893854747,0.01675977653631285,0.0,0.0037243947858473,0.0148975791433892,0.00186219739292365,0.01303538175046555,0.00186219739292365,0.00558659217877095,0.0037243947858473,0.00186219739292365,0.00186219739292365,0.0
681,cc233ff9-d5fb-4e9b-9007-f58d008df995.FPKM.txt.gz,0.07980456026058631,0.003257328990228013,0.07654723127035831,0.021172638436482084,0.029315960912052116,0.006514657980456026,0.003257328990228013,0.11400651465798045,0.006514657980456026,0.04723127035830619,0.004885993485342019,0.0016286644951140066,0.18241042345276873,0.029315960912052116,0.14006514657980457,0.021172638436482084,0.0,0.043973941368078175,0.0,0.035830618892508145,0.003257328990228013,0.016286644951140065,0.016286644951140065,0.0,0.003257328990228013,0.0016286644951140066,0.003257328990228013,0.004885993485342019,0.029315960912052116,0.014657980456026058,0.0,0.006514657980456026,0.011400651465798045,0.009771986970684038,0.011400651465798045,0.004885993485342019,0.004885993485342019,0.0,0.009771986970684038,0.0016286644951140066,0.0
682,9c407021-6996-4654-9103-c4ae5d65ca9d.FPKM.txt.gz,0.08439490445859872,0.0015923566878980893,0.06847133757961783,0.02388535031847134,0.028662420382165606,0.011146496815286623,0.0031847133757961785,0.11624203821656051,0.006369426751592357,0.04936305732484077,0.004777070063694267,0.0015923566878980893,0.18630573248407642,0.027070063694267517,0.13853503184713375,0.020700636942675158,0.0015923566878980893,0.03980891719745223,0.0015923566878980893,0.03343949044585987,0.0031847133757961785,0.01751592356687898,0.012738853503184714,0.0015923566878980893,0.0031847133757961785,0.0015923566878980893,0.0015923566878980893,0.0031847133757961785,0.03184713375796178,0.012738853503184714,0.0015923566878980893,0.004777070063694267,0.01592356687898089,0.007961783439490446,0.012738853503184714,0.0015923566878980893,0.007961783439490446,0.0,0.007961783439490446,0.0015923566878980893,0.0
683,4138b9da-1f18-437f-8d62-c16d489e7c09.FPKM.txt.gz,0.03536345776031434,0.0019646365422396855,0.05697445972495088,0.01768172888015717,0.011787819253438114,0.0019646365422396855,0.007858546168958742,0.13555992141453832,0.005893909626719057,0.043222003929273084,0.005893909626719057,0.0,0.1905697445972495,0.021611001964636542,0.16699410609037327,0.01768172888015717,0.0,0.03732809430255403,0.0019646365422396855,0.043222003929273084,0.003929273084479371,0.0137524557956778,0.009823182711198428,0.0,0.003929273084479371,0.0019646365422396855,0.0,0.005893909626719057,0.06286836935166994,0.019646365422396856,0.003929273084479371,0.0019646365422396855,0.015717092337917484,0.021611001964636542,0.011787819253438114,0.0,0.007858546168958742,0.003929273084479371,0.005893909626719057,0.0019646365422396855,0.0
684,48436ca7-2b7f-4615-9c88-8ede9398d11a.FPKM.txt.gz,0.07194244604316546,0.0035971223021582736,0.07194244604316546,0.017985611510791366,0.03237410071942446,0.00539568345323741,0.007194244604316547,0.12589928057553956,0.007194244604316547,0.046762589928057555,0.00539568345323741,0.0017985611510791368,0.18525179856115107,0.02697841726618705,0.14388489208633093,0.023381294964028777,0.0,0.02877697841726619,0.0017985611510791368,0.03776978417266187,0.0017985611510791368,0.017985611510791366,0.01618705035971223,0.0,0.0017985611510791368,0.0017985611510791368,0.0035971223021582736,0.00539568345323741,0.03597122302158273,0.01618705035971223,0.0017985611510791368,0.00539568345323741,0.014388489208633094,0.00539568345323741,0.00539568345323741,0.0017985611510791368,0.00539568345323741,0.00539568345323741,0.00539568345323741,0.0017985611510791368,0.0017985611510791368
685,47d55900-0081-4c1f-ba13-beac60c63bec.FPKM.txt.gz,0.08957654723127036,0.0016286644951140066,0.0732899022801303,0.024429967426710098,0.03257328990228013,0.011400651465798045,0.003257328990228013,0.12214983713355049,0.006514657980456026,0.043973941368078175,0.004885993485342019,0.0016286644951140066,0.19055374592833876,0.029315960912052116,0.13843648208469056,0.019543973941368076,0.0,0.03420195439739414,0.0016286644951140066,0.03908794788273615,0.003257328990228013,0.013029315960912053,0.013029315960912053,0.0016286644951140066,0.006514657980456026,0.0016286644951140066,0.003257328990228013,0.004885993485342019,0.026058631921824105,0.013029315960912053,0.003257328990228013,0.0016286644951140066,0.013029315960912053,0.0016286644951140066,0.014657980456026058,0.0,0.004885993485342019,0.0,0.003257328990228013,0.0016286644951140066,0.0016286644951140066
686,b8dffd2d-f096-48d2-bf27-1e8c0ae526de.FPKM.txt.gz,0.08214849921011058,0.0,0.053712480252764615,0.030015797788309637,0.014218009478672985,0.007898894154818325,0.007898894154818325,0.11216429699842022,0.00631911532385466,0.044233807266982623,0.004739336492890996,0.001579778830963665,0.18325434439178515,0.022116903633491312,0.14691943127962084,0.014218009478672985,0.0,0.044233807266982623,0.001579778830963665,0.045813586097946286,0.00315955766192733,0.01579778830963665,0.014218009478672985,0.001579778830963665,0.00315955766192733,0.001579778830963665,0.0,0.004739336492890996,0.04897314375987362,0.01579778830963665,0.00315955766192733,0.001579778830963665,0.01579778830963665,0.018957345971563982,0.007898894154818325,0.001579778830963665,0.00631911532385466,0.004739336492890996,0.00631911532385466,0.0,0.001579778830963665
687,bef64f1a-1c0b-4615-bbbf-9faa7b0a03c8.FPKM.txt.gz,0.07098765432098765,0.0,0.06327160493827161,0.020061728395061727,0.027777777777777776,0.012345679012345678,0.006172839506172839,0.11265432098765432,0.006172839506172839,0.046296296296296294,0.004629629629629629,0.0015432098765432098,0.18055555555555555,0.026234567901234566,0.1404320987654321,0.018518518518518517,0.0015432098765432098,0.032407407407407406,0.0015432098765432098,0.037037037037037035,0.0030864197530864196,0.015432098765432098,0.016975308641975308,0.0015432098765432098,0.0,0.0015432098765432098,0.0015432098765432098,0.004629629629629629,0.043209876543209874,0.021604938271604937,0.0015432098765432098,0.004629629629629629,0.016975308641975308,0.016975308641975308,0.010802469135802469,0.0015432098765432098,0.006172839506172839,0.006172839506172839,0.012345679012345678,0.0015432098765432098,0.0015432098765432098
688,33dbd5a5-f760-491a-aef5-5ff8be13a8cd.FPKM.txt.gz,0.0873015873015873,0.0031746031746031746,0.06507936507936508,0.02857142857142857,0.02857142857142857,0.009523809523809525,0.007936507936507936,0.11587301587301588,0.006349206349206349,0.047619047619047616,0.004761904761904762,0.0015873015873015873,0.173015873015873,0.02857142857142857,0.1365079365079365,0.020634920634920634,0.0,0.03333333333333333,0.0015873015873015873,0.04126984126984127,0.0031746031746031746,0.015873015873015872,0.015873015873015872,0.0015873015873015873,0.006349206349206349,0.0,0.0,0.0031746031746031746,0.03492063492063492,0.01904761904761905,0.0,0.007936507936507936,0.012698412698412698,0.015873015873015872,0.0031746031746031746,0.004761904761904762,0.006349206349206349,0.0015873015873015873,0.004761904761904762,0.0,0.0015873015873015873
689,45c4eed7-f80d-4d33-abbb-321ff5ed0750.FPKM.txt.gz,0.06289308176100629,0.0031446540880503146,0.07389937106918239,0.014150943396226415,0.026729559748427674,0.009433962264150943,0.0031446540880503146,0.12106918238993711,0.006289308176100629,0.04716981132075472,0.0047169811320754715,0.0015723270440251573,0.18238993710691823,0.02830188679245283,0.14150943396226415,0.025157232704402517,0.0015723270440251573,0.04716981132075472,0.0015723270440251573,0.036163522012578615,0.0031446540880503146,0.015723270440251572,0.018867924528301886,0.0,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.0031446540880503146,0.040880503144654086,0.014150943396226415,0.0,0.006289308176100629,0.014150943396226415,0.0047169811320754715,0.012578616352201259,0.0047169811320754715,0.007861635220125786,0.0,0.007861635220125786,0.0015723270440251573,0.0015723270440251573
690,40633fb7-6665-4897-ba2d-76502e35dcd7.FPKM.txt.gz,0.08643815201192251,0.0029806259314456036,0.06110283159463487,0.03278688524590164,0.028315946348733235,0.011922503725782414,0.007451564828614009,0.11177347242921014,0.005961251862891207,0.04769001490312966,0.004470938897168405,0.0014903129657228018,0.16840536512667661,0.02533532041728763,0.12667660208643816,0.019374068554396422,0.0029806259314456036,0.043219076005961254,0.0014903129657228018,0.041728763040238454,0.0029806259314456036,0.014903129657228018,0.014903129657228018,0.0014903129657228018,0.010432190760059613,0.0,0.0014903129657228018,0.004470938897168405,0.03576751117734724,0.014903129657228018,0.0014903129657228018,0.010432190760059613,0.013412816691505217,0.01639344262295082,0.004470938897168405,0.0029806259314456036,0.007451564828614009,0.0014903129657228018,0.007451564828614009,0.0,0.0014903129657228018
691,de704076-e915-4749-9729-e6ee06a0d359.FPKM.txt.gz,0.08020477815699659,0.0034129692832764505,0.07849829351535836,0.020477815699658702,0.02901023890784983,0.006825938566552901,0.0034129692832764505,0.12627986348122866,0.006825938566552901,0.05460750853242321,0.005119453924914676,0.0017064846416382253,0.17918088737201365,0.030716723549488054,0.12798634812286688,0.025597269624573378,0.0017064846416382253,0.03583617747440273,0.0017064846416382253,0.03754266211604096,0.0034129692832764505,0.017064846416382253,0.01877133105802048,0.0,0.0034129692832764505,0.0017064846416382253,0.0017064846416382253,0.005119453924914676,0.03583617747440273,0.010238907849829351,0.0,0.005119453924914676,0.006825938566552901,0.006825938566552901,0.008532423208191127,0.0034129692832764505,0.008532423208191127,0.0,0.0034129692832764505,0.0017064846416382253,0.0017064846416382253
692,dc322491-2407-401e-a422-96be40d6518f.FPKM.txt.gz,0.04903677758318739,0.0017513134851138354,0.07355516637478109,0.010507880910683012,0.03152364273204904,0.0070052539404553416,0.0035026269702276708,0.12784588441331,0.0070052539404553416,0.047285464098073555,0.005253940455341506,0.0017513134851138354,0.20140105078809106,0.0297723292469352,0.1646234676007005,0.017513134851138354,0.0,0.03852889667250438,0.0017513134851138354,0.028021015761821366,0.0035026269702276708,0.01576182136602452,0.01576182136602452,0.0017513134851138354,0.0017513134851138354,0.0017513134851138354,0.0017513134851138354,0.0035026269702276708,0.03677758318739054,0.014010507880910683,0.0017513134851138354,0.008756567425569177,0.012259194395796848,0.0017513134851138354,0.012259194395796848,0.0017513134851138354,0.0070052539404553416,0.0035026269702276708,0.0035026269702276708,0.0017513134851138354,0.0017513134851138354
693,95041603-df86-48f7-9ba5-8289883df2d0.FPKM.txt.gz,0.06765676567656766,0.006600660066006601,0.06930693069306931,0.02145214521452145,0.0297029702970297,0.009900990099009901,0.0049504950495049506,0.12211221122112212,0.006600660066006601,0.04950495049504951,0.0049504950495049506,0.0016501650165016502,0.18646864686468648,0.0297029702970297,0.1485148514851485,0.02145214521452145,0.0,0.037953795379537955,0.0,0.037953795379537955,0.0033003300330033004,0.01485148514851485,0.013201320132013201,0.0,0.0016501650165016502,0.0016501650165016502,0.0016501650165016502,0.0049504950495049506,0.036303630363036306,0.01485148514851485,0.0016501650165016502,0.0049504950495049506,0.013201320132013201,0.006600660066006601,0.01155115511551155,0.0033003300330033004,0.006600660066006601,0.0,0.0016501650165016502,0.0,0.0016501650165016502
694,04c6e85b-a520-402d-b3e7-cc569f9565d8.FPKM.txt.gz,0.061946902654867256,0.0017699115044247787,0.07256637168141593,0.01592920353982301,0.03185840707964602,0.012389380530973451,0.0035398230088495575,0.12743362831858407,0.007079646017699115,0.05132743362831858,0.005309734513274336,0.0017699115044247787,0.19823008849557522,0.03008849557522124,0.14513274336283186,0.023008849557522124,0.0035398230088495575,0.03716814159292035,0.0017699115044247787,0.033628318584070796,0.0035398230088495575,0.01592920353982301,0.017699115044247787,0.0,0.0017699115044247787,0.0017699115044247787,0.0017699115044247787,0.0035398230088495575,0.03008849557522124,0.01415929203539823,0.0,0.005309734513274336,0.01415929203539823,0.0,0.01415929203539823,0.0035398230088495575,0.005309734513274336,0.0,0.0,0.0017699115044247787,0.0
695,04c61105-b954-48fe-bfea-3018dd304295.FPKM.txt.gz,0.06756756756756757,0.0,0.07432432432432433,0.008445945945945946,0.03209459459459459,0.008445945945945946,0.0033783783783783786,0.12837837837837837,0.006756756756756757,0.05067567567567568,0.005067567567567568,0.0016891891891891893,0.19425675675675674,0.03209459459459459,0.14695945945945946,0.016891891891891893,0.0,0.04054054054054054,0.0016891891891891893,0.033783783783783786,0.0033783783783783786,0.016891891891891893,0.015202702702702704,0.0016891891891891893,0.0016891891891891893,0.0016891891891891893,0.0033783783783783786,0.0033783783783783786,0.03209459459459459,0.010135135135135136,0.0033783783783783786,0.0033783783783783786,0.013513513513513514,0.006756756756756757,0.013513513513513514,0.0,0.005067567567567568,0.005067567567567568,0.0033783783783783786,0.0016891891891891893,0.0016891891891891893
696,325a69a6-7312-4c08-94d5-9d76fd913376.FPKM.txt.gz,0.06782608695652174,0.0017391304347826088,0.08,0.006956521739130435,0.03130434782608696,0.006956521739130435,0.0034782608695652175,0.13391304347826086,0.006956521739130435,0.050434782608695654,0.0052173913043478265,0.0017391304347826088,0.19826086956521738,0.03130434782608696,0.14956521739130435,0.019130434782608695,0.0,0.03304347826086956,0.0017391304347826088,0.03304347826086956,0.0034782608695652175,0.01565217391304348,0.019130434782608695,0.0,0.0034782608695652175,0.0017391304347826088,0.0017391304347826088,0.0034782608695652175,0.029565217391304348,0.01217391304347826,0.0,0.008695652173913044,0.01391304347826087,0.0,0.01391304347826087,0.0,0.0017391304347826088,0.0,0.0052173913043478265,0.0017391304347826088,0.0017391304347826088
697,bb61735e-8207-42e2-95bb-3d2c8001595c.FPKM.txt.gz,0.08295625942684766,0.0,0.05731523378582202,0.02865761689291101,0.016591251885369532,0.004524886877828055,0.006033182503770739,0.1085972850678733,0.006033182503770739,0.042232277526395176,0.004524886877828055,0.0015082956259426848,0.18401206636500755,0.0196078431372549,0.14027149321266968,0.021116138763197588,0.0015082956259426848,0.03469079939668175,0.0015082956259426848,0.04072398190045249,0.0030165912518853697,0.016591251885369532,0.013574660633484163,0.0015082956259426848,0.007541478129713424,0.0015082956259426848,0.0,0.004524886877828055,0.05429864253393665,0.01809954751131222,0.0030165912518853697,0.0030165912518853697,0.013574660633484163,0.0196078431372549,0.010558069381598794,0.0015082956259426848,0.006033182503770739,0.0030165912518853697,0.013574660633484163,0.0015082956259426848,0.0015082956259426848
698,5fad0e23-8efc-4911-accd-2e9f2fb8d987.FPKM.txt.gz,0.05029013539651837,0.0,0.0851063829787234,0.015473887814313346,0.0367504835589942,0.007736943907156673,0.005802707930367505,0.13346228239845262,0.007736943907156673,0.05029013539651837,0.005802707930367505,0.0019342359767891683,0.19342359767891681,0.030947775628626693,0.13733075435203096,0.02127659574468085,0.0,0.03868471953578337,0.0019342359767891683,0.03481624758220503,0.0038684719535783366,0.01160541586073501,0.017408123791102514,0.0019342359767891683,0.0038684719535783366,0.0019342359767891683,0.0038684719535783366,0.0038684719535783366,0.019342359767891684,0.01160541586073501,0.0,0.007736943907156673,0.01160541586073501,0.005802707930367505,0.009671179883945842,0.0,0.007736943907156673,0.005802707930367505,0.009671179883945842,0.0019342359767891683,0.0019342359767891683
699,f5d3e683-9177-45fc-93e3-357bf7366ac4.FPKM.txt.gz,0.1276595744680851,0.0,0.04448742746615087,0.03288201160541586,0.015473887814313346,0.007736943907156673,0.005802707930367505,0.13152804642166344,0.007736943907156673,0.05609284332688588,0.005802707930367505,0.0,0.1895551257253385,0.01160541586073501,0.13346228239845262,0.015473887814313346,0.0,0.03288201160541586,0.0019342359767891683,0.0425531914893617,0.0038684719535783366,0.019342359767891684,0.01160541586073501,0.0019342359767891683,0.01160541586073501,0.0,0.0,0.0038684719535783366,0.029013539651837523,0.013539651837524178,0.0019342359767891683,0.0019342359767891683,0.007736943907156673,0.009671179883945842,0.0038684719535783366,0.0019342359767891683,0.007736943907156673,0.0038684719535783366,0.0038684719535783366,0.0,0.0
