"","x"
"8ff70f54-8735-40b1-a556-b96e8889cc0f.FPKM.txt.gz",1
"be066ad3-e17c-4adc-9f4b-4d5c33d4dfad.FPKM.txt.gz",1
"2525f105-0ebf-461c-a69c-03bf8ef1e42f.FPKM.txt.gz",1
"156e6312-4cfa-486c-8730-7881580fbc1a.FPKM.txt.gz",1
"1888b928-30dc-4b5c-b0aa-7a1e9e34f753.FPKM.txt.gz",1
"631f56be-6fde-4e67-8ce1-83f01325d489.FPKM.txt.gz",1
"0d6ef3a0-0ac4-4898-a438-34bbbfde6341.FPKM.txt.gz",1
"085bdf94-a24f-4511-8d3f-d0c91f7e6947.FPKM.txt.gz",1
"40ba876d-2ee4-46f9-af5c-c7afbefb9e51.FPKM.txt.gz",1
"031c7bbf-4088-400e-9ff9-036417c0091a.FPKM.txt.gz",1
"2891f45a-b4b0-438b-92a6-494fefea1efe.FPKM.txt.gz",1
"20870a8f-9d0a-41a0-90b6-f0f51a03e3e5.FPKM.txt.gz",1
"42434e75-893e-4a9a-9008-6a3c2ea6dc7d.FPKM.txt.gz",1
"042d7a67-32a0-4dac-8ecd-02f6984a7b74.FPKM.txt.gz",1
"f1af55bb-21e4-473b-ad35-906fdc6a7cf5.FPKM.txt.gz",1
"03d6e124-5927-4573-a041-a1d8e109fa1c.FPKM.txt.gz",1
"6821cf1e-ae8a-472d-8b55-92eca84abab5.FPKM.txt.gz",1
"4da5c413-9533-426a-9f39-7bad328a95b7.FPKM.txt.gz",1
"5fedbbb9-10a8-4f18-a1e8-30b3d6164083.FPKM.txt.gz",1
"4fb80022-8f80-4992-b1aa-0f678c941878.FPKM.txt.gz",1
"42f7a87d-594e-4f38-92d7-1b56f3ff11b9.FPKM.txt.gz",1
"2d683c1f-3a48-4bb8-84f9-bad6347c008b.FPKM.txt.gz",1
"8c593c14-319f-4268-92c1-46019e543502.FPKM.txt.gz",1
"82d6c231-8692-460d-bbca-e24237b82b47.FPKM.txt.gz",6
"b2ca49c5-527d-43e0-8280-6fe8ff7b3738.FPKM.txt.gz",1
"3fbe693e-0d6c-4866-8b4d-2e9738c93e8d.FPKM.txt.gz",1
"7f147a1b-4ca6-481b-a79d-be653bbff528.FPKM.txt.gz",1
"12d1e7fb-44bc-4007-820d-a85c41d019df.FPKM.txt.gz",1
"057c6a18-e5f2-4eba-9c20-c483c5a67cc3.FPKM.txt.gz",1
"c9fe38e3-9f2e-4bfb-86e8-a43943985672.FPKM.txt.gz",1
"7c5f96bd-441c-4467-8700-dc5224e682bb.FPKM.txt.gz",1
"d3771f3a-ebc8-4ed6-97f9-6d6003d8470a.FPKM.txt.gz",1
"fadfa0b7-8543-4ca3-8c26-9114e71caaeb.FPKM.txt.gz",1
"bbc51e77-8f08-4815-9006-ee7ca1aaf112.FPKM.txt.gz",1
"0063c2da-4f47-4974-afea-03b4cdb21e33.FPKM.txt.gz",1
