i_doc,doc,MEgrey60,MEsalmon,MEyellow,MEbrown,MEblue,MEmidnightblue,MEcyan,MEgreen,MEmagenta,MEred,MEblack,MEpurple,MEgreenyellow,MElightcyan,MEturquoise,MEpink,MEtan,MEgrey
102,78a560b2-9ce7-43c9-9d77-dac465e13a0c.FPKM.txt.gz,0.00247715943048983,-0.00911660787750564,0.0873268930329021,-0.0190906746441141,0.0242385523802515,0.00307454773883902,-0.0125615582751789,0.16245763600410001,0.00334045039793063,-0.00290020647435857,-0.00943577192640768,-0.00260261708318632,-0.0010805211569617,-0.0145603298842725,-0.00340257338231415,-0.00161108499730013,-0.0147480578706024,-0.0390839256974535
103,2ef45476-2bea-4b74-9d97-a33898386d5e.FPKM.txt.gz,-0.0109519523492876,-0.0014071654743483,-0.0130973229742719,-0.0436118793965089,-0.0329691199646334,-0.0263826996315374,-0.00229067129621319,-0.0343067271319999,-0.0116563812242123,-0.007055858897744471,0.0164237819192964,0.000172506633664952,0.0036978394019683398,0.00154342155032041,0.0270892630099134,0.0077317252667847905,-0.00402012146629695,-0.0345618841982277
104,9813b5d6-2309-4e67-85c0-1fae01d9672d.FPKM.txt.gz,-0.00273916421399189,-0.0077467100125045,-0.020971209105935,0.0802945154377388,0.00318427689284682,-0.0245577888738952,-0.0104862931278037,0.102844874845009,0.007731492487037541,-0.0028600719909427,-0.008914998807824759,-0.00702701227464351,0.00333163485681702,-0.0117511286085131,-0.0046171254156090295,0.0133923091046525,-0.00766392496530783,0.0225175670313482
105,8f4891e2-55c1-48f4-bdce-c3848f74b8dc.FPKM.txt.gz,-0.00697624764858325,-0.00158035439694742,-0.009232610055734029,-0.0331503080319845,-0.0154614649189183,0.00508137288140151,-0.0128816795985585,-0.0342991139019163,-0.0180143683997113,-0.0035728543680849704,-0.0101872102640828,-0.009435938760250841,-0.0048587474396512296,-0.0154517565797818,-0.00597504992301793,0.00212510009178883,-0.0116561455201285,-0.0492422432890167
106,a874f8c4-d1f9-4122-b78a-7bc017878fd3.FPKM.txt.gz,-0.0049078122099324205,-0.00327911768112876,-0.0149045830621963,-0.0252712521297087,-0.027502396285497003,-0.0295319955694469,-0.0068367341522359,-0.0133731199778841,-0.0130316375737738,0.00333136914936915,0.00502381498151636,0.0325569438379471,-0.0157311573853961,-0.0026734464262928898,-0.009190416612330091,-0.00527658725707303,-0.0101668848158856,0.0889350626346616
107,54e1ee85-dbfa-499a-9bdd-6935a7661970.FPKM.txt.gz,-0.00641086942408647,-0.00819592574183243,-0.017505555224337,0.0276123970051426,-0.00792447583338953,-0.0245167861992309,0.0257637100786311,-0.0159341716063102,0.0115721006696382,0.0038808935708345795,0.00152671856419982,-0.00418883671890176,-0.0118334356245312,-0.0219576450923656,-0.00791031278363193,0.0545145878125468,0.0033176388159388897,-0.012651100517768
108,0b89acda-ea9e-4a21-83f8-e3195f4395e9.FPKM.txt.gz,-0.0105940381873808,-0.00673196643210226,0.0019776423539185697,-0.0201416270960793,-0.0204220772972366,-0.0283778561749482,-0.00657674197985956,-0.00746932563435165,-0.0036272019110799,-0.0024677732592262897,-0.00315807970585048,-0.00427278350729957,-0.0226119496923711,-0.0151841069392728,-0.0134064194602155,0.000142152086715728,0.00972942000993003,0.0449489072454338
109,ec2c4c86-5eaf-4f58-8da7-a9528f9922b9.FPKM.txt.gz,-0.0068041501203374,-0.0058442670358704795,-0.0227707711027794,-0.0274064887221531,-0.0229039437240569,-0.0325886392311204,-0.00110237439218631,0.000205600423400723,-0.0011905688617354301,-0.00485780160742449,0.00630214099098997,-0.00495188937119527,-0.0115404943426924,-0.0033549696762987,-0.008061877685000891,-0.0110063072904603,-0.000540302671170663,0.0759710437022903
110,48a39e37-0380-4465-8311-6c5c6aff522a.FPKM.txt.gz,0.000387408376820441,-0.0019193826735527698,-0.0269258190175722,-0.010985043855343999,-0.0111407854279889,-0.0309129510265594,-0.0145972141446205,0.20498372641297602,0.039190413314858,-0.00824123807651711,-0.00908861500118173,0.024639903359411,-0.000378732522466378,-0.0189077256150644,-0.00669312337572695,-0.0027832469587641103,-0.0105860983992813,0.023866968682163
111,78f79907-8bb5-408e-8bec-4dbe0d81174a.FPKM.txt.gz,-0.0116866250598636,-0.0044195036578713,-0.0146891655940334,-0.0179341863629321,-0.0235259429456846,-0.0290452723395894,0.00542120632776051,-0.011146866512347002,-0.00369695035131756,-0.0103279090796909,0.007966812356826659,-0.0080159943993788,0.0481254476512714,-0.0188850152198612,-0.00871174017812637,0.00274614555238852,-0.00914927881158184,0.0345309276393209
112,cb537a4c-7b5c-493f-8dea-6fd0107e6c58.FPKM.txt.gz,-0.00015166037765658,9.41757589421276e-05,-0.0121545520645074,-0.0179974503716027,0.000413026612923187,0.00948867648726785,-0.0041962409436543105,-0.0377104296719917,-0.0140453525262685,-0.007509348296925141,-0.0129380626876559,-0.014380220683481002,-0.0106465444778834,-0.0117527407590984,-0.0077905793577532296,-0.025596484139878996,-0.008578825178761929,-0.0481094645536305
113,fc867c2d-8e5d-4e2a-80b2-48be873efc56.FPKM.txt.gz,-0.000719383804072663,-0.006623384276879129,0.10084951682059501,-0.0281319030194692,-0.0113487130235903,-0.0256278951357597,0.0155814730815828,-0.0324206411670855,-0.00477740871344885,-0.0017357754997040801,-0.00250229343110648,0.0212645880173245,-0.000659548056076514,0.201788101022421,-0.006559552930810579,-0.00577650312768355,-0.00609780089934425,0.00911109358227778
114,072e3af5-5598-4189-ab06-c5455442f322.FPKM.txt.gz,-0.00404671278487796,-0.00645121816084828,0.0467700015103379,0.0866338138911692,-0.00277013078648377,0.0217424803992065,-0.00600947732216912,-0.016910820439921,-0.00416013710204251,-0.005034619678178779,-0.0133177826327884,-0.0127499534485181,0.0143496835804336,-0.0051412149126661,-0.009976061548869191,-0.0169014291336151,-0.0100406069109924,-0.0202317314820071
115,b7fcdf45-6b26-46e8-aa40-2761354d1251.FPKM.txt.gz,0.00140505397261095,-0.00305019295555883,-0.0136403003434519,-0.0327195632904413,-0.024641303758173,-0.0238937075393814,0.00652166052238887,-0.0249181515657661,0.00919524183199508,0.00430387621431225,0.00402740938446316,0.00329358317069039,0.000232102603214169,0.0344614526272189,-0.00142438677276021,-0.0206235312028342,0.0170561501682287,0.0877159001066364
116,9b77c8a1-a670-4011-82d7-bc4cbab06486.FPKM.txt.gz,0.0143322853200232,-0.0036776007395423,0.30986657901503195,-0.0112915607973901,0.0307583541765458,-0.0129734329134999,-0.008277911131856979,0.0110538872119783,-0.0022756450636805896,8.64172498089364e-05,0.00225688756569959,-0.0053914978383411295,0.0155731622377854,0.0127705009559575,0.0076140884895194,-0.00362768708926235,-0.00987115724794021,-0.0454060445727968
117,513de6b7-faa2-4611-9f68-1334204ef397.FPKM.txt.gz,-0.00643744496701117,-0.0018597297169515102,-0.0104372253816059,-0.008045384975861679,-0.0299808731857222,-0.0303170629624247,-0.000283133880404034,-0.0329490137414003,-0.004872101279191929,0.00991046796377704,-0.00624825949829823,-0.0119713448912552,0.0161387778209879,0.00418634841768732,-0.00890160186170033,-0.00553659495772697,0.0007912311492437441,0.0697987842612513
118,c71da743-de94-46d0-9ec0-fed1574845b9.FPKM.txt.gz,-0.007655715298538291,-0.0009556992168052449,-0.00129277246817374,-0.0436409722425134,0.0197903883884164,-0.023859999166831,-0.0140740587824225,-0.023451178126392996,-0.0040292063898714,-0.00332699866351218,-0.0029113989257406603,-0.0165061640003819,-0.0140116678506017,-0.0204195091366463,-0.00664275857851603,-0.007430675394196999,-0.0015837756294321901,-0.0413958629398514
119,05582ed0-da34-418a-b96e-fb4505e9ee03.FPKM.txt.gz,-0.0069240784267757295,-0.00981824608110079,0.0028335519309760603,-0.0194216282276705,0.0102013915808577,0.0845900404359449,-0.0134242948446668,-0.0397131482464977,-0.0118702376244262,-0.0037321836721554602,0.000983213175581009,-0.0140119261749861,0.00146976639268289,0.00100773077813719,-0.00973822559040727,-0.0150377199089474,-0.00819558442174783,-0.0499568531790024
120,b468a0f7-2b37-4988-a179-34870f3ff1fb.FPKM.txt.gz,0.0190858453052065,-0.00698360498555625,-0.00105640906569258,-0.0196726384835087,0.0052615679470920705,-0.0181649327375464,0.0068370561914820206,-0.043039853369342004,-0.00814772520667765,-0.0048447631739127394,-0.0078721900904716,-0.00402257365927582,0.00331869139152169,-0.00258844054737735,-0.0070085612796024705,-0.00869202703503315,-0.00976384042071718,-0.0469293277586457
121,1da49483-5cea-4652-8357-e8fba5f77268.FPKM.txt.gz,0.0122732491301022,-0.00609677918483707,-0.00641693539460939,-0.0060248680068336795,-0.0265507524769404,-0.0308031503212822,0.0106467537453022,-0.0424015367299958,-0.00168307216498819,-0.000100191890173357,-0.0156461985514911,0.0126894907858475,0.0431012945362596,0.0011304300277848699,-0.0117880010083319,-0.0208576783646725,-0.00115386357759221,0.0797615584643154
122,5af9de4f-1220-4e7f-a58e-fd3473418754.FPKM.txt.gz,-0.0121749752364162,-0.00889827475273221,-0.0164070794627903,-0.0352776536978257,-0.0221205157202629,-0.0181629728612018,-0.00678247360316308,-0.0327136215382784,-0.005063727631918671,0.00462244095109128,0.0300588603439527,-0.0119103927311839,-0.0110222832858025,0.0053992348052587106,0.00242649475292182,0.0210938850507363,0.00486757907949089,0.0661042661763799
123,2fec727f-b73d-4ae0-8b3c-5e85483e39d8.FPKM.txt.gz,-0.010591833644362,-0.00463884922747013,-0.0246149458855931,0.00123194794282305,-0.0195928192873666,-0.0322125221828725,-0.008755358190139409,-0.0248381894196493,0.0049542977566971605,-0.000475428530043955,-0.0127056852712152,-0.00512248475368862,0.016126185714133004,-0.00860046335942383,-0.011266427720506001,-0.00713089390992284,-0.00197008421019178,0.0530281384078509
124,2391658d-7cf2-4a09-8dd5-19ea7a37dadf.FPKM.txt.gz,-0.0013071233929354,0.00530045355898483,0.243221262940382,0.0375365974972708,0.23665506397182104,0.08699224844611299,-0.00778614690385394,-0.0214210612465269,0.0090993305444141,0.000964354043776555,-0.0116369915562019,0.000670653275940905,0.0108543369727811,0.00311304288697575,0.0054472090607418705,-0.0022356163073173397,-0.0161810965830366,-0.0748398044404209
125,be6f5b47-f164-4947-9b35-02f94248e462.FPKM.txt.gz,0.00319825971034624,-0.005709389591722579,0.0006946452157149321,-0.0445649899151599,-0.010313288851456999,-0.0245760494294143,-0.0012487734281060301,-0.0298543174418695,-0.0156386814187095,-0.00694399386718525,-0.0079814795679251,-0.0122739966468078,-0.0111540073147092,0.0176901916261133,0.0165123206674489,-0.00147076527888959,0.000464485187778249,-0.0633565507199018
126,708e035d-e38b-4969-a96e-f7c324b3f8a3.FPKM.txt.gz,0.0037666321551560705,0.00395442874580716,0.0018562351026824302,0.07025041391412501,0.171322616254215,0.108038855995898,-0.00607017102474295,-0.0339837982701277,0.000578804913425626,-0.000679938437144691,-0.0143189019769517,-0.00674917682409006,0.0012527046529901599,-0.0259886896712515,-0.0120193583454547,-0.0242839451349244,-0.0128244214939502,-0.0474254982630554
127,58f98e52-c594-4bea-bf7d-9f75c09d0917.FPKM.txt.gz,-0.00467199307600245,-0.0035634933981868204,0.0986326691498007,-0.0128939113123247,0.0265772210889435,0.0171356015001952,-0.0115649625855176,-0.0126923959131528,0.00510147936003168,0.000303164557382402,-0.00163510840157591,0.0102206321422047,0.000585146629710968,0.000982167436607787,0.00217539140456161,0.0109409478234967,-0.00553137779193195,-0.0531993964211628
128,c763a179-e1ba-43a6-b34f-cbe73098e535.FPKM.txt.gz,-0.00540640840475781,-0.00500970857954355,-0.0133796819517386,-0.0314197724232522,-0.0127992642747572,0.010680929960773999,-0.0027214824423026397,-0.0351997812747646,-0.0117534283297257,-0.00277895083352725,-0.00483217829081083,-0.0065417587258230206,-0.0170075513799915,-0.0266945585830161,-0.00556057252367016,-0.0113207248042698,-0.00692052066844126,-0.0236499632227061
129,cfccab4c-4b17-4012-a19b-5141f7a5b68f.FPKM.txt.gz,-0.008301096259879959,-0.0061136904180895,-0.0139449588480947,-0.0161811674081291,0.0287178853557604,0.0243279181353204,-0.0101080554517054,0.025337333613403998,-0.00874246201671219,-0.0050009656274388895,-0.0058971198213052895,-0.0075972828032860405,-0.0025785959654635302,-0.010346287679150998,-0.00451736638775264,0.0118977320930456,-0.0142303833136554,-0.0544320709822348
130,acec1346-4e7b-4e74-bc33-980e56dfafee.FPKM.txt.gz,0.0392341523310891,-0.00967044332525125,-0.0205423312700868,0.0157598202954354,-0.00696814106961831,0.0493913524568665,-0.00939996435134964,0.007615920609568209,-0.000852794589993918,0.000433438080232373,-0.00879714299323679,-0.0140068727730529,-0.00462122342069221,-0.0139140640656666,-0.009567061171632741,-0.010765590438822999,0.00860279895913954,-0.0469093881277893
131,36c6972a-3041-478c-a68d-702af9cc4954.FPKM.txt.gz,-0.0007247801957615019,-0.004543804562321571,-0.0181379337549616,0.0559192225074756,0.181588293928142,0.148413435891992,-0.00754010680744395,-0.00982508916297507,0.0146797417910989,0.0008778115296455269,-0.00990647712740828,-0.00192153314489143,0.00258214939994405,-0.00357112485969197,0.00309744809614018,-0.007751918224559009,-0.0153873725196421,-0.0683788209963087
132,7d9b1591-42eb-4d02-978e-0a194d498d6c.FPKM.txt.gz,-0.0066449979248213,-0.00746445734035325,-0.0195612773661323,-0.0145695179666809,-0.0225609901441937,-0.0241501457581414,-0.00288330964689089,-0.0106718842877731,-0.0070406007508521,-0.00615150751813953,-0.000819228091400549,-0.0036544431176676,0.00535315353527091,-0.00167777551185953,0.00530725499356574,0.0167136141514654,-0.0029037831279068,0.0418130718343693
133,4b539965-2208-4574-8281-6109028eeec3.FPKM.txt.gz,-0.0143012495516791,0.00719302791604906,-0.0217944110360213,-0.0155795007197612,-0.0256889099445242,-0.0308921374321213,0.0033238939132557398,-0.0202868020017927,-0.0123389334477781,-0.0073976591769155595,-0.00852104691729352,0.00353773116353745,-0.0270544122428877,0.0382149902519437,-0.00585418034201379,-0.00320679001715235,-0.0134339298579161,0.0366167223076095
134,6095b94e-2101-4128-ae51-f0c77daf7811.FPKM.txt.gz,0.0199628769534333,-0.00687466793156435,-0.00568469161729898,-0.0159313463653795,-0.00103136215484455,-0.00427364952468312,-0.0158736319289303,0.0185486358661785,-0.0029614861156364697,-0.007538456881841759,-0.005273443591639971,-0.00275555283606491,-0.0119028460896739,-0.0336199447914973,-0.0127304961508156,0.0011929534439481802,-0.011639381866906,-0.00638970815308835
135,5a7f277a-28b9-403b-959b-51e4b024084b.FPKM.txt.gz,0.005972078829921929,-0.0064142366737111895,-0.0127726937686574,-0.0193651648741452,-0.0183352974141971,-0.0287090237987328,0.00969202204760272,-0.00615677455828154,-0.00944770077979875,0.00503199269700993,0.0189967561320809,0.009731355247824309,0.030666282242908,0.00134129683471699,-0.00527754156088394,0.0065597881465229105,0.0164316278732914,0.0416407169935252
136,09572b33-5517-462d-9a46-ec3d9b11b59b.FPKM.txt.gz,-0.00909516698582832,-0.00500819625281562,-0.0151277956606461,-0.0308279288770942,-0.0143661511480552,0.0048492370268712,-0.0106239287078874,-0.00233931842672412,-0.015838541554975,-0.0068043702132254,0.0023525370268795104,-0.00814853893783102,-0.00589911442726923,0.00290534419567349,0.00814072645290244,0.0032266966620492603,-0.007740017981707841,-0.0509831759353093
137,d0d7fae1-355e-4ada-a469-b69d59c1edfe.FPKM.txt.gz,-0.007207288184906609,-0.0056480117581295605,-0.0150229011937614,-0.0206632380957486,-0.0191344277844241,-0.00952859816486175,-0.00527714074922415,0.00972687410335797,-0.0159116417410487,-0.00606686353322733,-0.0028719862441018698,-0.00543414296045581,0.017450149985695,-0.0237416426948996,-0.0107057055475144,0.0054113180771583206,-0.0166471729325083,-0.0324003597028292
138,46a20956-b5c5-4bbd-baad-cfcaaad3b3f5.FPKM.txt.gz,-0.00239897040411175,-0.00850051360361815,-0.0191031165523249,-0.0232749382916898,-0.0214596546265173,-0.0217928109617844,-0.00114799451407856,-0.0358284852724102,-0.0033822291619813104,0.00507654534312564,0.0242193058943885,0.045854962341655,-0.00494769819667849,-0.0006787325689931059,-0.00576660611367528,-0.0110874959064948,0.0127211718131801,0.0642624904902797
139,1aeb8b9e-bf79-415d-a8dd-a63c3fbe2bab.FPKM.txt.gz,0.0036036548863914,-0.00634688463102687,0.126639857647647,0.0953071296021296,0.162511140643999,0.0683346730302049,-0.00850064288968316,-0.0229483990726389,0.0120783671033822,0.00150573658024381,-0.00982576319968007,0.007496113174407559,0.00635319809569877,0.011674791809638001,0.0192289161789799,0.00368209873312481,-0.013923038806316002,-0.0596805643797239
140,b92498c2-6e54-4fd0-b752-18932e915381.FPKM.txt.gz,0.0114767296739893,0.0120116742113093,0.0458644663871071,0.0809105463077957,0.23855083497744797,0.0935049214227482,-0.0115626728831221,-0.0236222871612795,0.0102034852589629,0.00241990360426412,-0.0150197739263732,-0.00278145249280919,-0.004432175274299671,-0.00778827529440968,-0.00339703035895975,0.00293511994806705,-0.0159303069983246,-0.0634297101954495
141,ac6fccd6-d05f-40c7-9afe-82fa33ce919a.FPKM.txt.gz,-0.00324196451962692,-0.000650585542595317,-0.019831016265483996,0.0480905208240314,-0.0313342220928253,-0.0248430065720121,-0.0099297881538857,-0.0241925514566046,-0.0181897513794246,-0.00488946089728004,-0.013167156841491999,-0.0156603357705942,-0.0097831857796333,-0.0204537241787042,-0.008870071225748509,-0.0262058455995863,-0.00213945116246514,-0.0162369457454677
142,962e3a62-1076-47d2-9b42-d95503e967be.FPKM.txt.gz,-0.0139977659516486,-0.00535775242509108,-0.0259277054400978,-0.0457734103532945,-0.0291499684727743,-0.0340003776677243,-0.0186967941087169,-0.0166678146321517,-0.0106694109695345,-0.0010366434826135698,-0.015476531586756001,0.00498631149240635,-0.012444151955171002,-0.00957282741393118,-0.0100666142354123,-0.00749623333553893,-0.007515587227928041,0.0812575572383305
143,bfd76989-9812-4065-9e07-22a1bc498018.FPKM.txt.gz,-0.000137307846744027,0.0146387197230859,0.0077006097686327405,-0.0350858828662737,-0.0251734221611587,-0.0342657754778209,-0.00585296086048928,-0.0185548118681502,-0.0114912642816659,-0.00508613433102288,-0.005741600900943521,-0.008579011781495999,-0.00270893903106153,-0.00975830288976332,-0.0138641270217973,-0.0141190103371414,0.0142557193936045,-0.0264029721605962
144,d1757d87-4920-473b-8586-24192541cb02.FPKM.txt.gz,-0.00746536440939507,-0.00846157290974845,-0.0157565517276775,0.0399004187679914,0.00163706237253462,0.0353840781417223,0.0672838207273766,-0.0400835670518137,-0.004818230147525179,-0.00791731461932575,-0.0159872549739558,0.00679081936751105,-0.0118370608809485,-0.00276682770872086,-0.0038772948463024,0.00219631945638258,-0.00232969391199615,-0.0393480996148715
145,cc69ddad-2cd9-4a2c-8f42-56326c61f6de.FPKM.txt.gz,-0.014597519645142,-0.00976100812160075,-0.0137856297907507,-0.0430601403928059,-0.031737246719438,-0.0337598927969635,-0.00684539623626126,-0.0324975002825928,-0.0129538957729822,0.00529124310186646,-0.0039674913558137796,-0.0128684536250409,-0.0327155741020323,-0.00379742913997148,-0.0026406465106218802,0.0020393517690503,-0.0129557918083072,0.0880454671419021
146,5d259206-1431-48f8-abc3-3001bab5243d.FPKM.txt.gz,-0.00207552818293827,-0.0034141411368121,0.533566730737239,0.0365842400515941,0.209356033776385,0.0403550656068394,-0.00886137872351507,-0.0271189042690056,0.0170919294566351,0.007181982707865829,-0.007738179748439309,0.00282913237169756,0.0188758886689143,0.008224479003902259,0.0140029972706219,0.000205046932697452,-0.0129729123862474,-0.0634819959606421
147,f8332a4b-0365-4732-a6b8-a3998872e24c.FPKM.txt.gz,0.0157971308097211,0.000189406355373084,-0.0161444988711215,0.00491179510010002,0.0228136027132855,0.0230205592831434,-0.0108531231213064,-0.0311516457487385,-0.0014500850083613,-0.005555940487645,-0.0007149883475909849,-0.00797560358796,-0.008181432359273079,0.0040457752932861295,0.00449888378459355,0.00267151866765945,-0.00681962017181085,-0.062933681427439
148,ecc62f3c-7ddb-425d-9c68-e3ce3f5872f0.FPKM.txt.gz,0.0012891495990327,0.00208962011267255,-0.0115476096437036,0.00280772499060621,0.0282916824682648,0.0452548139465867,-0.0042433434199035894,0.0526959369654537,-0.00303640331474004,-0.002923289551972,0.000934128555494664,-0.00288315761902738,0.00494709775348717,-0.00019414896900313,0.027067948904331,0.0152256683173441,-0.00823608446521294,-0.0486287664539168
149,99580e31-0d96-415a-9519-91c493709684.FPKM.txt.gz,-0.010668872148496001,-0.00794687903686862,-0.0218768593912089,-0.0260923004374727,-0.0176933621641503,0.0531519010225123,-0.00342419766994659,-0.0267757087111167,-0.0129085643329707,0.0028981207409525898,-0.0018528368327784,-0.007441867455147079,0.0017816660575936802,0.0144847400864664,0.00885511406060962,0.000167959202649196,0.0062569019050256105,-0.0399530616302063
150,96c5f203-2d5b-4519-8a58-0a70934bb3de.FPKM.txt.gz,-0.0107424435841215,0.0139996330320003,0.00889406586702441,-0.0315693103874314,-0.0195879819523789,-0.0323642314012169,-0.000388809393707973,-0.0145548023682764,-0.0106307003532217,0.007659693422862909,-0.00861739105255841,0.031066064795166003,-0.008464348230906391,-0.0320937701933242,-0.008825768188914191,0.0509516761312687,0.0102472394206576,0.0217589168028154
151,7dc7ff68-7d6d-4ead-8725-0f643ece6b78.FPKM.txt.gz,-0.009100340031155991,-0.00270233581016003,-0.0240810739676906,-0.0225112231243383,-0.0253701968813038,-0.0327655210074684,0.00475588599262065,-0.00985682258085719,-0.00584560775774007,-0.004492315779107779,-0.00868184434278064,0.00831381434231942,-0.00260998568804995,0.0018711587018471398,-0.00719835021941067,-0.0161291405421831,0.012152249089358998,0.0641164569332193
152,7f44e5e1-cea0-4cf9-9a2c-972a3f8d6038.FPKM.txt.gz,-0.0032830463636079397,-0.00326044693798971,0.0103147510779435,-0.0247338590823048,-0.0186776980170702,-0.0191683461614577,-0.0017104013043673198,0.00894558912443719,0.00441060153025369,0.00632304031246974,0.0009356061317293401,0.0222367669621328,0.00719574292417678,0.0234939848884481,-0.005766859541656471,-0.00821984843434623,-0.004331265730146,0.0718818424471081
153,ce84840f-f5c3-4e67-baf6-c574cf585169.FPKM.txt.gz,-0.0111522679541163,-0.009334171623184371,-0.0206358708298548,-0.0238884446086729,-0.0127078408786253,0.0177675000389974,-0.00888609198164338,-0.0282073748727726,-0.0133281579074085,-0.005579160227094961,-0.00467371136383824,-0.0109593366545737,-0.00506575857349644,-0.0114198475879001,-0.00988526431103778,-0.0023891209149258397,-0.008915271348992629,-0.0447161692473317
154,ea440a6e-8009-4fbe-a650-bfdd88f60cd6.FPKM.txt.gz,-0.006997019025508221,-0.00572621327300675,-0.0187155183143814,-0.00405431610925623,-0.0250093451819105,-0.0296233598060852,-0.00023854459271101602,-0.00502695644546467,0.0061785801685030894,0.010959718802372,0.0021982445934346302,0.0192013813299227,0.00428935222067472,0.00110587631388191,-0.00763532580773235,0.0195765637353493,0.0168096573884638,0.0890722667570542
155,091be805-db73-4d7c-852a-c13b9923c13a.FPKM.txt.gz,-0.0048388980311875295,0.000195000792771638,-0.0245787318987931,-0.0252700079044028,-0.0268770666537843,-0.0208813656721011,-0.00113414093382554,-0.0127622926238687,0.0134725429695508,-0.00788207537425154,0.0184778448077687,0.00701663087845821,-0.0151232715002892,-0.0242203706716124,-0.00639892513545376,-0.0069506159660149705,0.006548572637429829,0.06928646567411999
156,7fd4d7c0-5dd2-4ce8-a1ec-3f0271bf04d2.FPKM.txt.gz,0.00242448433620373,9.847895267841092e-07,-0.0262336058994515,0.16834748774115,0.10618944030012598,0.154766316809176,-0.0117131685555935,-0.0039630156873967,0.00590807167854435,-0.00355696769696808,-0.016031190597191002,-0.00576674207341437,-0.0042554642130036,-0.0309205092845831,-0.0116818330283651,-0.010309945783426,-0.0115352250197801,-0.048964576200156
157,25b2851d-cbfd-4b98-afc0-038e75ae83a3.FPKM.txt.gz,-0.008289168662300771,0.0012536028914998099,0.0104241983993539,-0.00951163164244902,-0.0103491974108937,-0.006443817490446421,-0.0161632080298144,-0.0438087789417396,-0.0137596389024911,-0.00847697620185151,-0.0196886954936248,-0.00888415316301658,-0.0169099847710516,0.0122543538772535,-0.00691678846582233,-0.00698047679837019,-0.0133084344255694,-0.0486067610448288
158,a13a7cfe-e4dd-4d78-83f9-0179332d9efd.FPKM.txt.gz,-0.0033429393429702803,-0.00655997047712194,-0.0231003581196772,-0.0370072938321882,-0.0303650578544898,-0.0215893350134869,-0.00428594991716742,-0.006896447477372629,0.00548480608897829,-0.00171448622287139,-0.0141679960588936,-0.008190934016559159,0.0074593969193197905,0.009496930386032141,-0.0135591009956331,0.00310013741615298,-0.007074731597685771,0.0797373603078812
159,837e6048-97d1-4180-b385-683e99e9b628.FPKM.txt.gz,-0.006840718239319221,-0.00476543199651706,0.017410966555906,-0.00966924667541963,-0.017168827512328,-0.0317515600274024,-0.005982889447459001,0.0590638468948739,0.013503565666507001,-0.005098166644278679,-0.00162865019970405,-0.00228731922114401,-0.008837072973835791,-0.0165193606395371,-0.00666201132172045,-0.0013663110156694,-0.0038724334603013103,0.0383675722106997
160,6f9413df-3cff-4e32-87a0-b3e891ffa786.FPKM.txt.gz,-0.00508438167903611,-0.00904331098431975,-0.0234254189351393,-0.0380767129823842,-0.0186786978170097,-0.0331821712577268,-0.00876837810189408,0.18639485008066603,0.0120351400508963,0.00014989859108703601,-0.0110669973884497,0.00568257646848781,-0.0194482416447822,-0.006829254920466671,-0.00812479915704511,-0.00512100951731541,-0.0175383072166907,0.0468945875776069
161,ae3d90f2-e69b-4711-8e09-368c732cdc23.FPKM.txt.gz,0.0138731105698049,-0.00403447604131726,-0.00182089138628954,0.0204936609214808,-0.0218109906133241,-0.0196319880555637,-0.00685208499570477,-0.0203552021767761,-0.0112776148624461,0.0067064217285219205,-0.0111683950778141,-0.0107119673838024,-0.0059944695289278205,-0.0163846026772996,-0.0118312143532074,-0.0148002604454709,0.0043040473875588705,-0.0132302732030258
162,15975c7c-40b7-4782-a4e8-a484f11ac63f.FPKM.txt.gz,-0.00669010480518048,0.0392684464307558,0.00812317538641619,-0.0335105756460444,-0.0125631348043924,-0.030907353629237005,-0.014602328468551999,0.0522867366480643,0.0333069999873108,0.0158068845063002,0.0130230491639967,0.00684822784784999,-0.0200118591734656,-0.0199838853826818,0.0234538364747051,0.0209657810290066,0.0186973733516599,0.0603189266549837
163,840bb854-0669-485e-9d83-c4e1e4f10626.FPKM.txt.gz,-0.0036844641195693797,-0.00691829424153917,-0.0169789350330384,0.00317322652895224,-0.0173094873865724,-0.031387594925513,-0.0141262876127739,0.13798241562142002,0.00452778227627827,0.00703933262417568,-0.00414168652599445,0.00068296282843634,-0.00812342699103775,0.0038739353762637205,-0.0119370771362549,0.001143539501613,-0.00818500319777186,0.0567241416885189
