i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
204,0bf42173-8de0-457d-ad94-81584556c3e6.FPKM.txt.gz,0.28245363766048504,0.022792835631637344,0.09519733713742273,0.003455381201458234,0.02272943414170233,0.011602472658107465,0.10435885243303218,0.003645585671263275,0.0020922491678554444,0.45167221429703597
205,7b37d73f-952e-4b8a-a5c4-a2664812f5c2.FPKM.txt.gz,0.18383988139362492,0.1580429948109711,0.010180380528786755,0.0028169014084507044,0.006572769953051643,0.0006918705213738572,0.11124289597232517,0.3651099579935755,0.09434148752162096,0.06716085989621942
206,4938e83e-4ff0-4880-bc31-aa52e3a68ec2.FPKM.txt.gz,0.13135302197802198,0.007576407967032967,0.3934795673076923,0.0011589972527472527,0.016998626373626372,0.0030262706043956045,0.06344436813186813,0.0009443681318681319,2.146291208791209e-05,0.38199690934065933
207,38ddef7b-90ed-45a4-b542-927e63b93f99.FPKM.txt.gz,0.3125,0.0981404958677686,0.01878873966942149,0.004132231404958678,0.0074896694214876035,0.0,0.1412060950413223,0.3033961776859504,0.11118285123966942,0.0031637396694214875
208,79caf319-b6a9-4e02-aede-444242d215d4.FPKM.txt.gz,0.23268526345449422,0.015440969287123133,0.04125105663567202,0.008622147083685545,0.10414201183431952,0.23398140321217245,0.10622710622710622,0.0010707241476472246,0.00022541561003099465,0.25635390250774864
209,e24662bd-3b02-4762-b306-75f98b700375.FPKM.txt.gz,0.41636840849439277,0.18742543545693152,0.016225244571701266,0.12383679312813171,0.05786208542114054,0.009067048437127178,0.14065855404438082,0.0005965163445478406,0.0007158196134574087,0.047244094488188976
210,ab4d305d-81cd-4fa7-96c4-f6d5308eef12.FPKM.txt.gz,0.511433657401068,0.07517458578666301,0.006846501437765302,0.020265644255785295,0.03943584828152814,0.00027386005751061206,0.3063124743256196,0.008489661782828974,0.016294673421881418,0.015473093249349583
211,58dc0435-3e56-48c0-b76f-3fe1da6cf1dd.FPKM.txt.gz,0.20502054672145792,0.036358763623369664,0.11934965159907093,0.0027693407182419155,0.04493478649276398,0.07999821332856888,0.14641772378059675,0.0038860103626943004,0.0,0.36126496337323566
212,856b6c07-2b53-4a35-9722-fd9925793778.FPKM.txt.gz,0.24104661319780832,0.042801556420233464,0.05018661160962439,0.010521718414992456,0.011633447153180338,0.0020249344874136424,0.11569919796712459,0.23298657984594617,0.0295005161597713,0.26359882474390534
213,14a7070c-a557-4091-a6d7-f5900636aa57.FPKM.txt.gz,0.4554961283627365,0.150634629200926,0.012213618583858865,0.04406481998882414,0.055639817993134826,0.018599824379340626,0.152470663367127,0.001836034166201006,0.015805859343817355,0.09323860461403369
214,23b10ac4-abaa-44e3-81b1-e2e7f7149e3c.FPKM.txt.gz,0.29427359490986216,0.2667020148462354,0.010516083421703782,0.005832449628844115,0.007953340402969246,0.0,0.15261576528808765,0.14307175680452458,0.07334747260516084,0.04568752209261223
215,d876380c-cad9-40e7-a627-f2fd2322509c.FPKM.txt.gz,0.20580116363018644,0.02242323862912473,0.3471355162016393,0.00938548435044804,0.037796746931668575,0.08841890686711683,0.10345266912982545,0.002845373083619994,0.00016987301991761158,0.18257102815645304
216,41d10ca9-cd89-4884-ad20-2d36cb1125a2.FPKM.txt.gz,0.5182233366168174,0.0904450613414525,0.03877496194143459,0.020238201844721054,0.08578848392585296,0.01576072356049073,0.22065012984687024,0.008954956568460643,0.0005372973941076386,0.000626846959792245
217,944c109e-c6eb-4073-bac9-541585602d59.FPKM.txt.gz,0.4608055843788322,0.10668804829733045,0.01990378266201302,0.008678426563531742,0.12423356287142723,0.043297802094142065,0.19432129044429772,0.02263937364399585,9.433072351664937e-05,0.019337798320913122
218,8458d0dd-5bc6-42e7-a60d-2953cec4ac9d.FPKM.txt.gz,0.22898888026894235,0.01060253426428756,0.1502887682096371,0.0021549866390828377,0.03469528488923369,0.0065511593828118265,0.19037151969657787,0.0017239893112662701,4.309973278165675e-05,0.37457977760537886
219,0fca0e34-1499-410a-a5a1-561406245e03.FPKM.txt.gz,0.5587463660214139,0.06424165071261434,0.03212082535630717,0.00241083457420407,0.04247323264553641,0.00042544139544777704,0.22130043253208537,0.028859107991207545,0.0020563000779975893,0.047365808693185844
220,3926dba3-b7b5-45c8-aa60-b8fe6dd8f114.FPKM.txt.gz,0.41941236413043476,0.03702445652173913,0.11226222826086957,0.005859375,0.05630095108695652,0.03260869565217391,0.22995923913043478,0.004585597826086957,0.0,0.10198709239130435
221,96978a72-9b98-4238-abab-cbf1c41bf5f8.FPKM.txt.gz,0.32610694040140953,0.13329247740156275,0.010188447985291865,0.0045962923241918184,0.005438945916960319,0.0,0.17519534242377816,0.30795158572085185,0.03692354833767428,0.00030641948827945457
222,7f999574-ea25-4640-be46-a5a88652bbbb.FPKM.txt.gz,0.12108937343790399,0.04854348013444799,0.003641299663880031,0.00478324571231578,0.0033181073860208566,0.0,0.09316556063087132,0.6859432905283116,0.03951564250624839,0.0
223,85a24ab5-29e0-4718-b1e9-cf5b47166655.FPKM.txt.gz,0.17683325870561087,0.07970240760513898,0.0087831088761065,0.006854269279785072,0.005855405917404333,0.00017221782110012743,0.14790066476078945,0.42437915475493404,0.11249268074260324,0.0370268315365274
224,88cf0020-b8b7-4d6e-a5e9-313ee7dcf479.FPKM.txt.gz,0.2749360059004729,0.11037355199791749,0.008547008547008548,0.002212677339580893,0.006898346999869843,0.0014751182263872619,0.13657859343138531,0.34023168033320317,0.041823940301097665,0.07692307692307693
225,9a07164a-711f-460d-a2cb-43651c85bcde.FPKM.txt.gz,0.21478220574606116,0.03328699413036763,0.09198331788693234,0.004672536299042323,0.04216867469879518,0.034484090206981774,0.1304448563484708,0.002201112140871177,0.038461538461538464,0.40751467408093917
226,b2bd3b9d-2380-47bb-a13d-a4e7a00d6740.FPKM.txt.gz,0.32625471077346413,0.15445355027815996,0.02045821618711491,0.049709876173954656,0.09361727582700245,0.05036788897529461,0.24914757432553689,0.052999940180654424,0.0015553029849853443,0.0014356642938326255
227,a506e085-33bc-432c-bffc-5dd858bcfb3f.FPKM.txt.gz,0.36082474226804123,0.09452698605215282,0.05761067313523347,0.013872043662825954,0.06405397210430563,0.04722559126743481,0.2622043662825955,0.02653123104912068,0.0008338386901152213,0.07231655548817466
228,ee6fc916-052f-4fab-974f-119ab34078d6.FPKM.txt.gz,0.5942684766214178,0.03524648725887116,0.06184012066365008,0.00992299753909661,0.04239104548702072,0.0030165912518853697,0.22473604826546004,0.010875605302849884,0.0,0.01770262760974835
229,113872f7-02c9-4a3f-9af6-fd70130c458a.FPKM.txt.gz,0.4018018018018018,0.09772125066242714,0.019395866454689985,0.006465288818229995,0.012612612612612612,0.0005299417064122947,0.17260201377848436,0.15771065182829888,0.0899311075781664,0.041229464758876525
230,91b14b53-8db6-41e7-b073-e0edbc558ed1.FPKM.txt.gz,0.3781672699561821,0.062297580491522196,0.012764336064012193,0.004477043246332635,0.007906267860544866,0.00028576871785101923,0.3166317393789293,0.12583349209373215,0.05039055058106306,0.041245951609830446
231,82f115f0-ec01-4fc7-b926-4b3b638db21a.FPKM.txt.gz,0.26402006296355585,0.19609412518008645,0.0021877167707166105,0.0047489461608238625,0.006349714529640894,0.00016007683688170322,0.11909716663998719,0.37239208153246894,0.03340269996264874,0.0015474094231897977
232,9c62a984-f89a-4838-af13-786468b293c1.FPKM.txt.gz,0.3915053259194748,0.08769344141488578,0.047832786226301334,0.010986802438534199,0.06029342801634622,0.029744757821397468,0.2430495076036712,0.05607288805520198,6.699269779594024e-05,0.0727540698063911
233,7d6848a5-7dfc-4494-9095-4e89fea1aee5.FPKM.txt.gz,0.24000524888461203,0.07698364097629254,0.004723996150817951,0.005817513778322106,0.007960808328230252,0.00017496282040066485,0.19867028256495495,0.3901670894934826,0.07545271629778671,4.374070510016621e-05
234,cdb40040-4357-4d85-ae62-91c38d4806d1.FPKM.txt.gz,0.08648831369519026,0.03235464554761445,0.03076105852810508,0.0031871740390187367,0.03080934904384779,0.649893760865366,0.06060459725709871,0.0021489279505505117,0.00021730732084218658,0.10353486575236623
235,2fa4738b-04ba-4d04-b95a-1f9b08cba802.FPKM.txt.gz,0.4523499194970482,0.06432569194203787,0.007360269876562141,0.006363566664111017,0.00897032891206011,0.00038334738940427816,0.19244038948094763,0.2094610135704976,0.04538833090546653,0.012957141761864601
236,43b969ef-d7cb-4c8d-b6de-fdfa48b8edff.FPKM.txt.gz,0.2954011413225915,0.02181940248405505,0.024773413897280966,0.010674723061430011,0.17918764686136288,0.2608257804632427,0.1793219201074186,0.004766700234978181,6.71366230278617e-05,0.023162134944612285
237,1e775cd6-ae23-4bfa-8696-72ce922ccf4b.FPKM.txt.gz,0.30802563320109855,0.08074458346048215,0.026609703997558742,0.007079646017699115,0.03936527311565456,0.000366188587122368,0.20653036313701556,0.2814769606347269,0.013793103448275862,0.03600854440036619
238,d9dd5f6a-34f6-4066-8931-20fbce9d40b9.FPKM.txt.gz,0.3480861244019139,0.16991626794258374,0.005861244019138756,0.00514354066985646,0.004904306220095694,0.0,0.2159090909090909,0.19688995215311006,0.022966507177033493,0.030322966507177033
239,55e976c2-4953-4014-8264-6c703a5eacbc.FPKM.txt.gz,0.29605654270427373,0.1911618997291763,0.0053504194464627786,0.004954092080058128,0.009577911354779048,0.0,0.17814915119889027,0.2426184028007134,0.045775810819737105,0.02635576986590924
240,96dcdf87-8eff-4edb-b99b-0854e5d66832.FPKM.txt.gz,0.16575258988421693,0.017614114506253446,0.2992368184324309,0.0026116479498563593,0.02449145410754186,0.0067902846696265345,0.07861060329067641,0.0015669887699138157,8.705493166187865e-05,0.4032384434578219
241,53e1ec28-49b8-4a9e-b4e3-f44fd44b68c9.FPKM.txt.gz,0.379938988959907,0.09500290528762348,0.0439424753050552,0.004793724578733295,0.05825101685066822,0.13712957582800697,0.1687245787332946,0.003631609529343405,0.0,0.10858512492736781
242,8fa70a8e-53cd-4026-ba43-a99b946e99a0.FPKM.txt.gz,0.539915191740413,0.08093657817109144,0.041482300884955754,0.005715339233038348,0.03419985250737463,0.000829646017699115,0.2325774336283186,0.011522861356932153,0.0,0.05282079646017699
243,87faf673-a213-4c3f-a119-da0e57358d1b.FPKM.txt.gz,0.19823026851098455,0.11467656631407648,0.014544344995931652,0.0035089503661513426,0.006153376729048006,0.00015256305939788446,0.10821806346623271,0.3527766476810415,0.16629373474369405,0.03544548413344182
244,cfbb373c-8b64-4132-8957-234b36540deb.FPKM.txt.gz,0.23461263408820024,0.018641239570917758,0.08266984505363528,0.010584028605482718,0.04462455303933254,0.011871275327771156,0.11566150178784267,0.003575685339690107,0.0008104886769964244,0.4769487485101311
245,eca61d8e-d9c6-439a-af61-1ae0abe6d1ec.FPKM.txt.gz,0.10220183885060968,0.004760145195296368,0.07022844349772861,0.0003477731649531593,0.01706262090551438,0.541787119351403,0.059164909687656225,0.0003477731649531593,0.0,0.20409937618188537
246,22c44a19-4cbb-4950-acf5-8d23a3fcb0a7.FPKM.txt.gz,0.5595110024449877,0.039315403422982884,0.07911980440097799,0.009975550122249389,0.03951100244498777,0.013398533007334963,0.159119804400978,0.009779951100244499,0.047139364303178485,0.04312958435207824
247,c4eed366-ce28-4606-8afb-396097541b36.FPKM.txt.gz,0.6142883930245641,0.044877804862803926,0.026376648540533783,0.020313769610600663,0.012938308644290268,0.0005000312519532471,0.13850865679104943,0.08138008625539096,0.01793862116382274,0.042877679854990934
248,d2346627-1023-4395-bf92-d2a4f3a5d964.FPKM.txt.gz,0.25682948429729546,0.17255943865385925,0.013556781797125144,0.008311192860549084,0.010423053341508276,0.0,0.17916751822331223,0.329518359561278,0.029497922201784862,0.00013624906328768988
249,ea09d211-edbc-46c8-91e2-e6ae8fd6467d.FPKM.txt.gz,0.30552196694881095,0.014590890769850866,0.08835147118097542,0.002902055622732769,0.12047561467150343,0.03268843208383716,0.18802902055622733,0.0016122531237404273,0.0,0.24582829504232165
250,84f304ea-8b50-41e9-89c8-bfca6668b746.FPKM.txt.gz,0.22546944657090107,0.15274463007159905,0.002972035844553519,0.0016211104606655559,0.004683207997478273,4.5030846129598774e-05,0.11928671139730715,0.4703922186697888,0.022515423064799388,0.00027018507677759263
251,64a2926d-4609-4258-96df-a165ecdc6571.FPKM.txt.gz,0.26286707642639845,0.12087912087912088,0.002359222698205749,0.002359222698205749,0.004470106165021419,0.0,0.13186813186813187,0.4372633016700813,0.03694046066927423,0.0009933569255603154
252,4c8648f5-26ca-4550-b51b-bd2228b1e8e0.FPKM.txt.gz,0.25933997509339973,0.03323474470734745,0.007471980074719801,0.010663138231631382,0.2672011207970112,0.19901930261519302,0.18220734744707348,0.02973225404732254,0.0,0.01113013698630137
253,971ad289-437b-4c53-8d7c-6b6e9000aab5.FPKM.txt.gz,0.35541801063551565,0.11794961206520792,0.024409380176096243,0.006189521401795833,0.013512335454624706,8.71763577717723e-05,0.23424287333275215,0.19248539796007322,0.04411123703251678,0.011594455583645715
254,df096776-c5ad-4f04-a913-02a16f33390a.FPKM.txt.gz,0.3829443194600675,0.10172947131608549,0.09167604049493813,0.011670416197975254,0.027910573678290213,0.004358830146231721,0.18862485939257592,0.0035854893138357706,0.004358830146231721,0.18314116985376827
255,f7a7853b-6fd7-4b89-b567-3798df13b4fd.FPKM.txt.gz,0.3361935574623716,0.08636939091292728,0.021944014629343086,0.008229005486003657,0.0064003376002250666,0.0002813335208890139,0.2390631593754396,0.21782247854831904,0.03657335771557181,0.04712336474890983
256,1dd5ec67-7a28-4870-97a0-c408daf6c48f.FPKM.txt.gz,0.4360215053763441,0.01881720430107527,0.02695852534562212,0.008525345622119816,0.12242703533026114,0.011981566820276499,0.28847926267281104,0.003533026113671275,0.0,0.08325652841781873
257,8c64308a-d5ee-462e-962a-9cb83acd43d6.FPKM.txt.gz,0.2966386554621849,0.02815126050420168,0.06400560224089635,0.002240896358543417,0.1219187675070028,0.11848739495798319,0.24334733893557423,0.0061624649859943975,0.00014005602240896358,0.11890756302521008
258,42646557-ce36-4faf-9340-ceb3fc0e969a.FPKM.txt.gz,0.3324413999785936,0.02884512469228299,0.2738948945734775,0.0027293160655035855,0.030183024724392594,0.001980092047522209,0.13432516322380392,0.003478540083484962,5.351600128438403e-05,0.1920689286096543
259,a7ac2239-f60b-40a2-b931-5aa9b3adc8d8.FPKM.txt.gz,0.10853178938169106,0.020619401354599082,0.0385350666375355,0.1412497268953463,0.03749726895346297,0.4359842691719467,0.18284356565435875,0.0006827616342582477,0.0002731046537032991,0.0337830456630981
260,d4ab2d5f-6980-4974-8f65-5e260bb6fb7d.FPKM.txt.gz,0.35497979294690807,0.42589824503127943,0.008747162708298731,0.007197032608093894,0.01007584565133145,5.536178929302995e-05,0.09688313126280242,0.0846481758290428,0.010518739965675691,0.000996512207274539
261,0bf53fc6-b8fb-4e6d-9297-4129c708f3da.FPKM.txt.gz,0.22027983648509422,0.009671308451593606,0.10312738874671808,0.0027917179035527933,0.04008109275815082,0.04513277277410349,0.13676094253713983,0.0012961547409352256,3.323473694705706e-05,0.4408255508657649
262,d6ee768c-7705-468c-bc8a-298c71ce1c8d.FPKM.txt.gz,0.25796193923976324,0.04945941979355217,0.0545961547869478,0.0045986008512303705,0.015605890122792426,0.002397142996917959,0.10591458343525267,0.14818257423805098,0.02000880583141725,0.34127488870407513
263,c1a0244b-d1df-4457-b21d-14006133525a.FPKM.txt.gz,0.22598179100421253,0.11468949585541514,0.028400597907324365,0.07684467998369343,0.07310775920641391,0.017393667617882864,0.26226389455089005,0.07032205462698736,0.12386193776328305,0.007134121483897269
264,b8ab62ef-0259-4df2-95b6-843a150d11ca.FPKM.txt.gz,0.5794659646483641,0.030989093644227153,0.13343362166227904,0.0072207596840917635,0.0292591199699135,0.0008273787138021812,0.19217751034223393,0.011583301993230538,7.521624670928921e-05,0.014968033095148553
265,7fa15877-d125-40ea-b4da-16c00f7b92d0.FPKM.txt.gz,0.4008685353335965,0.09285432293722859,0.006000789577575997,0.005763916304776944,0.004974338728780102,0.00015791551519936834,0.2020529016975918,0.2359257797078563,0.050532964863797866,0.0008685353335965259
266,a059cf08-5046-4a79-a82f-c07da2955035.FPKM.txt.gz,0.05844178829748321,0.0039527557196965225,0.4354638883317011,0.0019704782244457293,0.013710752675484656,0.0016165001002938018,0.035492206581633254,0.0019350804120305365,4.719708322025699e-05,0.44736935257401095
267,5c7f58e7-f1a5-44e5-a6f5-853c83b84016.FPKM.txt.gz,0.23903345724907063,0.12197439074762495,0.012556794712928542,0.0014043783560512184,0.006278397356464271,0.0013630731102850062,0.09727385377942999,0.3621230896323833,0.09120198265179678,0.0667905824039653
268,c9bc2fb9-e93f-4b5d-8217-450c84f99d1d.FPKM.txt.gz,0.2424540682414698,0.1182742782152231,0.013123359580052493,0.0030621172353455816,0.006725721784776903,0.0003827646544181977,0.1452318460192476,0.2769575678040245,0.09837051618547682,0.095417760279965
269,47caf079-95ad-4c12-b8cf-fb333f72900d.FPKM.txt.gz,0.5036358081271005,0.0334860983806905,0.07522150931866789,0.01008249312557287,0.02590895203177513,0.0025664527956003667,0.20048884815154291,0.00281087687137183,0.0,0.14579896119767796
270,6ef20248-2378-4c89-aac1-8e2d37d01d51.FPKM.txt.gz,0.2920571173583222,0.04791387773315484,0.026299643016510485,0.00426706827309237,0.008645693886657741,0.0004741186970102633,0.07530120481927711,0.42645582329317266,0.09351294065149487,0.02507251227130745
271,c03b9756-2611-404f-ba89-79e7143381bb.FPKM.txt.gz,0.34923653448179426,0.02953185301191342,0.10006152469377481,0.008389730969293584,0.054589182840203594,0.05833659600648806,0.28961351306001454,0.0006711784775434868,0.00022372615918116225,0.10934616029979305
272,898379ca-0a5c-4436-95d1-bb50239864ea.FPKM.txt.gz,0.12421670500515587,0.008619549985457815,0.15197905925279606,0.00018508236165093466,0.029137251791332856,0.2808228232992253,0.09137780598080432,0.0015864202427222972,0.0,0.31207530208085454
273,f64e55d6-0f87-4a4d-a95e-c0b82f7268db.FPKM.txt.gz,0.3724919891545477,0.02977569632733547,0.06295292087749568,0.0034508257333004683,0.012521567660833129,0.001971900419028839,0.1109193985703722,0.04446635444910032,0.011437022430367266,0.3500123243776189
274,bf09f1fe-5f5d-4262-9159-5ec62f86294e.FPKM.txt.gz,0.6435579415031469,0.06025546094039245,0.019622362088115512,0.013606071825249907,0.04822288041466124,0.005275823768974454,0.19418733802295446,0.012402813772676786,0.00259163272861903,0.0002776749352091818
275,d31beca5-e987-4def-906a-63f68ecc5c7a.FPKM.txt.gz,0.6170514091488458,0.0361138648916584,0.03009488740971534,0.007576830477269508,0.03299815890100552,0.003965443988103668,0.2103809658688571,0.03413114289760657,0.0002124344993626965,0.027474861917575415
276,e24a7d5b-0da7-4f1b-aca1-9dc89e6b281c.FPKM.txt.gz,0.2540845583215765,0.012196786965821691,0.05110817821872298,0.006052883083784644,0.029081145041642015,0.028808082646884812,0.19642288262868066,0.0032767487370864243,0.0,0.4189687343558003
277,ac2c1a9f-e3be-412b-8750-d159a74c3315.FPKM.txt.gz,0.10237800798751191,0.01534656476169238,0.001520465465161068,0.0008311877876213839,0.003101749548928579,4.054574573762848e-05,0.045634236827700854,0.7940478845257162,0.03709935734993006,0.0
278,6262c85a-4d2c-4b03-a3c3-1bbe5dfb008a.FPKM.txt.gz,0.5806223978547739,0.049043821889774894,0.05955825276974102,0.008326864723731564,0.023428127866770166,0.003104932608849058,0.26250793874814765,0.008891397925340484,0.0,0.004516265612871357
279,ab23d90a-ed58-4aec-b9bc-ba14d833ae68.FPKM.txt.gz,0.18802108547146468,0.017212629767091602,0.25127749986552633,0.0014792103706094348,0.019686945296111022,0.003523210155451563,0.0869237803238126,0.0013447367005540315,5.378946802216126e-05,0.43047711258135657
280,01cfc059-7cf9-4e62-a4e3-7eebaab6a70d.FPKM.txt.gz,0.41648838630806845,0.22119498777506114,0.007793398533007335,0.0026742053789731053,0.008328239608801956,7.640586797066015e-05,0.14639364303178484,0.125,0.025366748166259168,0.04668398533007335
281,6d158f35-9847-41fd-814e-9bb63cca955f.FPKM.txt.gz,0.2432494204460117,0.01763150161622098,0.3133836157638685,0.0017304992327031705,0.025402422698925783,0.005583308845136644,0.09292454370326836,0.0010774806543246156,0.00013060371567571096,0.2988866033238646
282,fa77c95f-1ec9-439f-81bd-7ec7a62ecbe0.FPKM.txt.gz,0.1876807801437977,0.013277871133026638,0.2478719594501529,0.0016252995785240075,0.02162474862951434,0.003939285419134459,0.07187129831134129,0.000909065865954106,8.264235145037327e-05,0.4511170491171042
283,1731040e-8598-4766-b768-505805c0d92b.FPKM.txt.gz,0.23867321412026313,0.05290466042805522,0.008802001297137034,0.00328916890577226,0.006856295747243584,0.0003242842583155749,0.1857222273695914,0.4359306958213657,0.020383581951264707,0.047113870100991384
284,319a49a9-c356-40b6-bfda-5b523ebe5ca4.FPKM.txt.gz,0.259286193779369,0.08486238532110092,0.014264936227343926,0.004251510405012307,0.009286193779368986,0.0011188185276348177,0.164074737077646,0.25895054822107855,0.09168717833967331,0.1122174983217722
285,c9061d39-7f8c-45e8-bc7c-912d26ee70ad.FPKM.txt.gz,0.2333962701646295,0.011494252873563218,0.08155288350061281,0.00185498029083441,0.035608996654410544,0.0005631190168604458,0.1476696810096393,0.0020537281791380966,0.0,0.4858060883103117
286,4d36e127-5fad-4b97-afff-28f4bdbf5f5d.FPKM.txt.gz,0.5012383693687663,0.01914452105227927,0.04431354173639467,0.010241649374121427,0.030390253698373386,0.001539594350358123,0.1364883861034875,0.0022089831983399155,0.00020081665439453778,0.2542338844634848
287,58ce6671-f931-42fc-acb2-fac1ad460a22.FPKM.txt.gz,0.18962418938979608,0.055316821626689584,0.017266973982342372,0.007344323775294945,0.02152511914993359,0.0036721618876474726,0.1298929603875303,0.5488319399953121,0.02375185561371982,0.002773654191733729
288,aead190d-5225-42df-b11e-696de98d8011.FPKM.txt.gz,0.4604503698886269,0.025932850987724576,0.069587838387123,0.0034143565563775303,0.05357288025363791,0.016584017559548005,0.18096089748800911,0.004552475408503374,0.0025201203154215104,0.18242419315502806
289,c28c0258-a9e8-45fa-8f53-6dd36e38e854.FPKM.txt.gz,0.5687414811449342,0.06687869150386189,0.01117673784643344,0.005361199454793276,0.013084961381190368,0.0,0.17110404361653794,0.11440254429804635,0.04679691049522944,0.002453430258973194
290,d23a059b-5f83-4044-9694-94e641d763ed.FPKM.txt.gz,0.20489409677300113,0.041622001256792225,0.017558126640298672,0.003992163530846856,0.007762540198868887,0.0005175026799245925,0.13211104128932097,0.2918345470003327,0.19384171810889736,0.10586626252171663
291,65a21b09-322b-47cf-86bf-88916094c4f7.FPKM.txt.gz,0.24758806371999104,0.018622391743325105,0.051211577294144044,0.00549697105676464,0.04178819833969037,0.010769575947947049,0.1729863136638995,0.0012340139107022662,0.0,0.450302894323536
292,5260addc-0596-42c0-85c6-b74744db9cda.FPKM.txt.gz,0.4105938294813668,0.06126285524715249,0.08990379298905231,0.00398097976335287,0.037155811124626785,0.044786022337719784,0.17980758597810462,0.0036492314497401303,0.0037598142209443767,0.16510007740793983
293,43fa35c1-d9c9-4ae7-bf42-ce4b4424bef8.FPKM.txt.gz,0.36526557291892126,0.044759967100991296,0.04657807021341068,0.0051512921518548985,0.010259296134366477,0.0017748149430760573,0.11523310679191377,0.25414484221462275,0.05337431280031168,0.10345872473053115
294,60040f95-8414-4956-bd8a-ec461a49207c.FPKM.txt.gz,0.5271142402145671,0.10795406923141396,0.009722571452518649,0.020870002514458134,0.013745704467353952,0.0001676305422848043,0.15011315061604225,0.08239041153298131,0.07317073170731707,0.014751487721062778
295,97b0d130-7cc6-45e6-9b74-6a43903f5ef4.FPKM.txt.gz,0.5239206534422404,0.06962271489692727,0.007779074290159471,0.014585764294049008,0.012057565149747181,0.00019447685725398678,0.26079346557759625,0.08838973162193699,0.022656553870089458,0.0
296,cd961e28-af13-4780-a068-35ff5548a3d2.FPKM.txt.gz,0.18772244526067025,0.013126049941630363,0.2574528060134962,0.0016229606218501752,0.02144016400444179,0.007887019162324534,0.08114803109250876,0.002107001509068648,0.0001993109535605478,0.4272942114404487
297,b29fd61e-8be4-4fe2-bd4d-fe54b1e1f8e0.FPKM.txt.gz,0.32441393480900343,0.01298216120295134,0.06855328289903802,0.001914635285327356,0.030260577192490895,0.00326888951153451,0.16143644344821145,0.0029886989819744095,0.0,0.39418137666946856
298,96717cca-f561-43ee-8fac-74c9aa43c202.FPKM.txt.gz,0.4715076813147553,0.025902107895677026,0.05680600214362272,0.0023222579492675954,0.043854948195784206,0.0020543051089674884,0.21516613076098606,0.0038406573776348695,0.0,0.17854590925330474
299,d726987a-4c0d-47bd-ac66-fc1d1172fa95.FPKM.txt.gz,0.6161745827984596,0.03618421052631579,0.08512516046213094,0.010510269576379974,0.04011553273427471,0.0013639281129653401,0.19584403080872914,0.004974326059050065,8.023106546854942e-05,0.009627727856225931
300,4f361433-9254-4f3e-9e1b-39d665e17398.FPKM.txt.gz,0.13677924986004852,0.025160166697766995,0.1195185668968091,0.0021770230764446103,0.0307271257075325,0.3954406916713317,0.12589413447782546,0.0014928158238477329,0.005504758350438514,0.15730546743795484
301,826b0309-8ced-4d7e-998b-f4f196fd9468.FPKM.txt.gz,0.45789160214413344,0.05503275759380584,0.009767718880285884,0.013222156045265039,0.009648600357355569,0.00011911852293031566,0.23930911256700416,0.14258487194758784,0.05955926146515783,0.012864800476474092
302,e2e299f4-252f-4405-8245-2eb707337c26.FPKM.txt.gz,0.14078237579689917,0.010600173525972312,0.2459353427137953,0.0009053528990154287,0.013127617035723717,0.004017503489380965,0.061865781432720965,0.001169414161228262,3.77230374589762e-05,0.5215587159078049
303,c9381f51-ec09-4487-88a4-8e94452e4893.FPKM.txt.gz,0.13327098433481413,0.06787133838805572,0.04763018136878319,0.000801629980961288,0.06944119710077157,0.190253515481479,0.0994021176391997,0.007481879822305354,0.0004342162396873643,0.3834129396439427
304,bcd07e88-975d-4f4b-9b2e-33ad0f2211f3.FPKM.txt.gz,0.5364055299539171,0.04577572964669739,0.01574500768049155,0.020660522273425498,0.012058371735791091,0.001075268817204301,0.19984639016897082,0.10791090629800307,0.019278033794162826,0.04124423963133641
305,38fb101c-4fa7-475b-bafb-43e4df784977.FPKM.txt.gz,0.2117752936718454,0.09681697612732096,0.0065365668813944676,0.0011367942402425162,0.0027472527472527475,0.00018946570670708602,0.09899583175445244,0.38101553618795,0.19619173929518757,0.004594543387646836
306,78a560b2-9ce7-43c9-9d77-dac465e13a0c.FPKM.txt.gz,0.3286645477562894,0.03959489306685342,0.10321607498787912,0.021817594138878415,0.03711684533749933,0.025157571513225233,0.17788073048537414,0.0338846091687766,0.0012390238646770458,0.23142810968054733
307,c58c1851-be04-4875-96ff-2833bb6af91c.FPKM.txt.gz,0.24332834763441707,0.01940486499252145,0.3560969849641817,0.0019286782649767771,0.022160119656773992,0.006455168070534519,0.09446587420294418,0.0007872156183578682,0.0,0.25537274659529247
308,46f8e9d8-032c-471e-876c-1af0ac3b1cee.FPKM.txt.gz,0.2387368196826073,0.08547236127383108,0.004366812227074236,0.012354883374161253,0.004153796996485249,0.00010650761529449355,0.11582703163276174,0.4816806901693471,0.05655554372137608,0.0007455533070614549
309,906d81f3-13b4-427c-acd3-64b5804b6306.FPKM.txt.gz,0.07367072389493914,0.004394618834080717,0.6776169122357463,0.0009481101857783472,0.013363228699551569,0.0007431133888532992,0.03219730941704036,0.0007943625880845611,0.0,0.1962716207559257
310,2ef45476-2bea-4b74-9d97-a33898386d5e.FPKM.txt.gz,0.21432095719748365,0.026273590724065623,0.07296163809053904,0.005304058221290243,0.07370173923769582,0.3120759837177748,0.13611693598125077,0.0018502528678919453,0.001110151720735167,0.15628469224127298
