i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110,Topic 111,Topic 112,Topic 113,Topic 114,Topic 115,Topic 116,Topic 117,Topic 118,Topic 119,Topic 120,Topic 121,Topic 122,Topic 123
170,c5ed8e4f-a283-4605-88de-cadcac24d134.FPKM.txt.gz,0.011452682338758288,0.005525416917821981,0.0013060076351215592,0.016726943942133816,0.0003013863773357444,0.0045207956600361665,0.004169178219811131,0.0003013863773357444,0.0,0.0075848904962829014,0.0019590114526823387,0.005826803295157726,0.00135623869801085,0.0004520795660036166,0.0003013863773357444,0.03762306610407876,0.02109704641350211,0.009795057263411695,0.008639742816958007,0.024110910186859555,0.011201527024311835,0.0015069318866787222,0.01421539079766928,0.0,0.0,0.008639742816958007,0.0012055455093429777,0.0005525416917821981,0.013914004420333534,0.0,0.0035161744022503515,0.031143258991360258,0.0014567008237894314,0.012607996785211975,0.013914004420333534,0.00020092425155716296,0.0,0.01225637934498694,0.0019590114526823387,0.005927265420936307,0.010297367892304602,0.00035161744022503517,5.023106288929074e-05,0.004169178219811131,0.0006027727546714888,0.014064697609001406,0.0008539280691179425,0.0020594735784609203,0.008288125376732972,0.00547518585493269,0.003465943339361061,0.0010046212577858146,0.0,0.015169780992565803,0.003315250150693189,0.007635121559172192,0.0,0.00025115531444645366,0.0028129395218002813,0.00010046212577858148,0.00954390194896524,0.00341571227647177,0.004420333534257585,0.0023608599557966648,0.0004018485031143259,0.00020092425155716296,0.013461924854329918,0.0,0.013160538476994173,0.0001506931886678722,0.0007534659433393611,0.0005023106288929073,0.0010548523206751054,0.0012055455093429777,0.00617842073538276,0.002863170584689572,0.00020092425155716296,0.0015069318866787222,0.0007032348804500703,0.00035161744022503517,0.0009041591320072332,0.0007032348804500703,5.023106288929074e-05,5.023106288929074e-05,0.0004520795660036166,0.001707856138235885,0.005726341169379144,0.0,0.022202129797066508,0.002863170584689572,0.3000301386377336,0.0008539280691179425,0.001557162949568013,0.00020092425155716296,0.0006027727546714888,0.00020092425155716296,0.0,0.011452682338758288,0.0001506931886678722,0.02104681535061282,0.0,0.01858549326903757,5.023106288929074e-05,0.039029535864978905,0.012457303596544103,0.00010046212577858148,0.04209363070122564,0.009393208760297369,0.0013060076351215592,0.008288125376732972,0.0211472774763914,0.004470564597146876,0.0003013863773357444,0.027978702029334942,0.0,0.0,0.0,0.0037673297166968055,0.0004018485031143259,0.0,5.023106288929074e-05,0.0001506931886678722,0.0
171,6d53bf05-58d4-4633-b2da-0dd71d89ee91.FPKM.txt.gz,0.0004942777841146725,0.001026576936238166,0.0028896239686703926,0.02809779095851869,0.004220371848979126,0.0029276453366792136,0.0004942777841146725,0.001026576936238166,0.001710961560396943,0.0014448119843351963,0.005208927417208471,0.010037641154328732,7.604273601764191e-05,0.00030417094407056764,3.8021368008820954e-05,0.001026576936238166,0.0032698376487586022,0.005056841945173187,0.0045625641610585145,0.0004182350480970305,0.004448500057032052,0.00015208547203528382,0.01266111554693738,0.0007224059921675982,7.604273601764191e-05,0.0009505342002205239,7.604273601764191e-05,0.00022812820805292574,0.0007984487281852401,0.0004562564161058515,3.8021368008820954e-05,0.002661495760617467,0.0014448119843351963,0.0027375384966351088,0.00433443595300559,0.0004562564161058515,0.0,0.008478765065967073,7.604273601764191e-05,0.00026614957606174673,0.0019010684004410478,0.00015208547203528382,0.0,0.008820957378046461,0.0032318162807497813,0.018516406220295805,0.0007984487281852401,0.0004182350480970305,0.009163149690125851,0.00011406410402646287,0.00019010684004410478,0.0004942777841146725,0.0,0.0015588760883616592,0.002319303448538078,0.00030417094407056764,0.0,7.604273601764191e-05,0.0013687692483175544,0.4757613778943766,0.0039162009049085586,0.002699517128626288,0.005208927417208471,0.0014067906163263753,0.001026576936238166,0.00019010684004410478,0.001787004296414585,0.00015208547203528382,0.00022812820805292574,0.0,0.000836470096194061,0.0005322991521234935,0.00015208547203528382,0.00030417094407056764,7.604273601764191e-05,0.0,7.604273601764191e-05,0.0039162009049085586,0.0,0.00011406410402646287,0.00026614957606174673,0.008820957378046461,0.0,0.019314854948481047,0.0,0.00015208547203528382,0.0004562564161058515,0.0,0.00019010684004410478,7.604273601764191e-05,0.19330063495684574,7.604273601764191e-05,0.001710961560396943,0.0,0.0,0.0,3.8021368008820954e-05,0.00433443595300559,0.004448500057032052,0.01866849169233109,0.0,7.604273601764191e-05,7.604273601764191e-05,0.0,0.002585453024599825,0.005284970153226113,0.005246948785217292,0.0011026196722558077,0.020797688300825064,7.604273601764191e-05,0.032508269647541915,0.0,0.004942777841146724,0.0,0.0,0.0,0.0014448119843351963,0.0,0.0,0.010798068514505151,0.0,0.0,0.0
172,4cdd597f-ca43-4545-b84e-e5854c8a63c2.FPKM.txt.gz,0.002407250070801473,0.0026904559614839988,0.016850750495610307,0.048428207306711976,0.019116397621070518,0.008496176720475786,0.0005664117813650524,0.0,0.0002832058906825262,0.029170206740300197,0.006513735485698103,0.0009912206173888418,0.001557632398753894,0.0002832058906825262,0.0005664117813650524,0.009062588501840838,0.003964882469555367,0.004814500141602946,0.014585103370150098,0.07193429623336166,0.004814500141602946,0.007080147267063155,0.02506372132540357,0.0007080147267063155,0.001557632398753894,0.0005664117813650524,0.0002832058906825262,0.008920985556499575,0.005239308977626735,0.007221750212404418,0.02152364769187199,0.008779382611158312,0.0035400736335315774,0.04233928065703767,0.012885868026054941,0.0008496176720475786,0.0007080147267063155,0.03143585386576041,0.006938544321721892,0.012744265080713678,0.006796941376380629,0.0032568677428490515,0.011328235627301049,0.02336448598130841,0.001557632398753894,0.001416029453412631,0.0009912206173888418,0.02563013310676862,0.013310676862078732,0.051826677994902294,0.011328235627301049,0.002832058906825262,0.0055225148683092605,0.009770603228547154,0.0437553101104503,0.001416029453412631,0.0,0.003964882469555367,0.00821297082979326,0.0,0.019399603511753044,0.001274426508071368,0.006513735485698103,0.006372132540356839,0.018833191730387992,0.013877088643443784,0.0073633531577456815,0.005097706032285472,0.04687057490795809,0.0002832058906825262,0.0005664117813650524,0.003115264797507788,0.006655338431039366,0.00594732370433305,0.0005664117813650524,0.001274426508071368,0.001416029453412631,0.0004248088360237893,0.0001416029453412631,0.004248088360237893,0.0032568677428490515,0.010903426791277258,0.0092041914471821,0.0008496176720475786,0.0005664117813650524,0.0,0.004956103086944209,0.0,0.011186632681959784,0.013027470971396206,0.010195412064570943,0.006796941376380629,0.0022656471254602095,0.0018408382894364204,0.0032568677428490515,0.0007080147267063155,0.0001416029453412631,0.001557632398753894,0.0002832058906825262,0.0004248088360237893,0.0,0.001416029453412631,0.006230529595015576,0.006513735485698103,0.004672897196261682,0.027612574341546302,0.024780515434721043,0.0009912206173888418,0.0002832058906825262,0.0,0.0002832058906825262,0.0005664117813650524,0.0,0.008354573775134523,0.0,0.0002832058906825262,0.0004248088360237893,0.0002832058906825262,0.0005664117813650524,0.00410648541489663,0.0035400736335315774,0.0002832058906825262,0.0053809119229679975
173,d751b729-f6cf-4fdf-b55d-f82830f0b26c.FPKM.txt.gz,0.008686996651886707,0.006967695231200797,0.003257623744457515,0.02859469731246041,0.0025337073568002895,0.01384490091394444,0.0025337073568002895,0.006243778843543571,0.0015383223237716043,0.022984345308116914,0.0028051760021717493,0.006424757940457877,0.002714686453714596,0.0,9.04895484571532e-05,0.026694416794860194,0.039724911772690254,0.013392453171658674,0.009229933942629626,0.18423672065876393,0.00678671613428649,0.011582662202515609,0.021536512532802463,0.009501402588001086,0.0,0.0017193014206859107,0.0015383223237716043,0.0015383223237716043,0.04017735951497602,0.0011763641299429915,0.003800561035200434,0.028685186860917564,0.00452447742285766,0.014206859107773051,0.017464482852230567,0.0007239163876572256,0.0001809790969143064,0.012487557687087142,0.005248393810514886,0.008596507103429555,0.028142249570174645,0.003800561035200434,0.000452447742285766,0.01665007691611619,0.002714686453714596,0.011582662202515609,0.0006334268392000724,0.005248393810514886,0.009682381684915392,0.006243778843543571,0.002714686453714596,0.000904895484571532,0.0002714686453714596,0.06596688082526468,0.009953850330286852,0.002352728259885983,9.04895484571532e-05,0.000452447742285766,0.001900280517600217,0.0008144059361143788,0.014659306850058819,0.0016288118722287575,0.0055198624558863455,0.003800561035200434,0.0003619581938286128,0.0017193014206859107,0.01303049497783006,0.0005429372907429192,0.009229933942629626,0.0,0.002624196905257443,0.0021717491629716767,0.006605737037372184,0.0014478327753144511,0.0042530087774862,0.0005429372907429192,0.0001809790969143064,0.0008144059361143788,0.010768256266401231,0.0019907700660573703,0.0017193014206859107,0.0028051760021717493,0.0,9.04895484571532e-05,0.0002714686453714596,0.0002714686453714596,0.007510632521943715,0.0,0.011130214460229843,0.0003619581938286128,0.05809429010949235,0.0,0.003257623744457515,0.0009953850330286851,0.0011763641299429915,0.0003619581938286128,0.0001809790969143064,0.005067414713600579,0.0002714686453714596,0.008144059361143787,0.0,0.019907700660573704,0.0006334268392000724,0.008325038458058095,0.010406298072572618,0.00226223871142883,0.008867975748801013,0.0014478327753144511,0.0034386028413718214,0.0002714686453714596,0.011673151750972763,0.0017193014206859107,9.04895484571532e-05,0.0,9.04895484571532e-05,0.0,0.000452447742285766,0.0,0.0011763641299429915,0.000452447742285766,0.0001809790969143064,0.000452447742285766,0.0
174,7c9551e0-06bb-4846-b407-a95931200318.FPKM.txt.gz,0.005732788364562875,0.0029725569297733424,0.0016986039598704814,0.022241095599554117,0.0019109294548542916,0.02070173576092149,0.0030787196772652475,0.0003715696162216678,0.0,0.011094007112904081,0.0016455225861245289,0.007856043314400978,0.0010616274749190508,0.00015924412123785763,0.0,0.031211847762620096,0.015605923881310048,0.012155634587823132,0.006422846223260258,0.011996390466585275,0.01857848081108339,0.001751685333616434,0.029300918307765805,0.0,0.0,0.012580285577790753,0.0019640108286002444,0.00015924412123785763,0.018259992568607674,0.0,0.0009023833536811933,0.031158766388874146,0.0015924412123785763,0.00897075216306598,0.01189022771909337,0.0007431392324433356,0.0,0.010510112001698603,0.0016986039598704814,0.002017092202346197,0.012049471840331227,0.0006369764849514305,5.3081373745952544e-05,0.009023833536811932,0.0077498805669090716,0.013694994426455756,0.004299591273422156,0.0022824990710759593,0.007431392324433356,0.003981103030946441,0.0016455225861245289,0.0010616274749190508,0.0004777323637135729,0.011571739476617654,0.002760231434789532,0.00015924412123785763,0.00015924412123785763,5.3081373745952544e-05,0.0014331970911407187,0.0006369764849514305,0.003715696162216678,0.023408885821965073,0.007484473698179309,0.0013270343436488136,0.00010616274749190509,0.0005308137374595254,0.006635171718244068,5.3081373745952544e-05,0.0050427305058654915,0.0,5.3081373745952544e-05,0.0004777323637135729,0.0010085461011730985,0.000583895111205478,0.00291947555602739,0.0007431392324433356,0.0003715696162216678,0.0010085461011730985,0.001751685333616434,0.0009554647274271458,0.0038218589097085832,0.0019640108286002444,5.3081373745952544e-05,0.0,5.3081373745952544e-05,0.0003715696162216678,0.0016986039598704814,0.0,0.002176336323584054,0.00042465098996762035,0.3488507882584001,0.00015924412123785763,0.002070173576092149,0.00010616274749190509,0.0008493019799352407,0.0016455225861245289,0.0,0.003981103030946441,0.0024948245660597695,0.044906842189075855,0.0,0.001751685333616434,0.0,0.0009023833536811933,0.009448484526779552,5.3081373745952544e-05,0.008068368809384788,0.027814639842879133,0.00010616274749190509,0.00010616274749190509,0.011943309092839322,0.0,0.07325229576941451,0.0,0.00021232549498381018,0.0,0.0,0.0,5.3081373745952544e-05,0.0,0.0,0.0013270343436488136,0.0
175,99d1feac-dbcb-4f01-8e41-8f6101d06515.FPKM.txt.gz,0.006828680457923278,0.009740911829684675,0.01576621811608757,0.032235388632255474,0.0,0.007029524000803374,0.0009037959429604338,0.000502108857200241,0.0011046394858405303,0.02299658565977104,0.00893753765816429,0.002008435428800964,0.0012050612572805785,0.0004016870857601928,0.0004016870857601928,0.01576621811608757,0.011648925487045592,0.0053223538863225546,0.008736694115284193,0.04217714400482025,0.002912231371761398,0.012151034344245833,0.016670014059048003,0.0,0.0002008435428800964,0.001506326571600723,0.0007029524000803374,0.003615183771841735,0.009941755372564772,0.009238802972484434,0.0008033741715203856,0.009138381201044387,0.004820245029122314,0.023799959831291424,0.014661578630247038,0.0013054830287206266,0.0002008435428800964,0.04689696726250251,0.003012653143201446,0.01897971480216911,0.007732476400883712,0.006226149829282989,0.006226149829282989,0.01777465354488853,0.0016067483430407712,0.0022092789716810605,0.0003012653143201446,0.020385619602329784,0.018678449487848966,0.042679252862020484,0.0003012653143201446,0.003012653143201446,0.0012050612572805785,0.01345651737296646,0.04860413737698333,0.0006025306286402892,0.0001004217714400482,0.004318136171922073,0.004318136171922073,0.0008033741715203856,0.02460333400281181,0.002008435428800964,0.0026109660574412533,0.0008033741715203856,0.0003012653143201446,0.011046394858405303,0.010243020686884917,0.007330789315123519,0.014762000401687085,0.0,0.0007029524000803374,0.0013054830287206266,0.0139586262301667,0.003514762000401687,0.003615183771841735,0.0013054830287206266,0.004418557943362121,0.0008033741715203856,0.0,0.002912231371761398,0.0012050612572805785,0.03635268126129745,0.0002008435428800964,0.0014059048001606748,0.0001004217714400482,0.0003012653143201446,0.0039164490861618795,0.0001004217714400482,0.006828680457923278,0.024703755774251858,0.028318939546093592,0.003012653143201446,0.0006025306286402892,0.002912231371761398,0.0011046394858405303,0.001004217714400482,0.0001004217714400482,0.006226149829282989,0.0001004217714400482,0.000502108857200241,0.002510544286001205,0.0054227756577626025,0.007933319943763808,0.0008033741715203856,0.0019080136573609158,0.0002008435428800964,0.03283791926089576,0.0012050612572805785,0.001506326571600723,0.0,0.0018075918859208676,0.0019080136573609158,0.0019080136573609158,0.010243020686884917,0.0,0.016670014059048003,0.0,0.01335609560152641,0.0039164490861618795,0.05533239606346656,0.01456115685880699,0.0002008435428800964,0.02570797348865234
176,b375ca9f-6408-496f-83c9-469c74ccc7a2.FPKM.txt.gz,0.015127290616160374,0.0025827081539786002,0.0012298610257040954,0.014543106628950928,0.000799409666707662,0.013036526872463412,0.0011683679744188906,0.0006456770384946501,9.223957692780716e-05,0.005718853769524044,0.0012298610257040954,0.004427499692534744,0.000799409666707662,0.0002767187307834215,0.0,0.0270569425654901,0.022383470667814535,0.004396753166892141,0.005534374615668429,0.01069979092362563,0.02229123109088673,0.000399704833353831,0.02124584921903825,0.0002152256794982167,6.149305128520478e-05,0.002213749846267372,0.004181527487393925,0.00015373262821301192,0.017986717500922397,0.0002152256794982167,0.001752551961628336,0.014758332308449145,0.000553437461566843,0.006794982167015127,0.00784036403886361,0.0002459722051408191,0.0,0.005841839872094454,0.0011683679744188906,0.00464272537203296,0.006887221743942935,0.0002459722051408191,6.149305128520478e-05,0.003105399089902841,0.0022752428975525768,0.004212274013036527,0.003904808756610503,0.003874062230967901,0.004304513589964334,0.0025212151026933957,0.002213749846267372,0.0009838888205632764,6.149305128520478e-05,0.011898905423687123,0.0033206247694010575,0.0,3.074652564260239e-05,0.0002767187307834215,0.0007686631410650596,0.001752551961628336,0.009562169474849343,0.007655884885007994,0.002551961628335998,0.0017832984872709384,3.074652564260239e-05,0.0002152256794982167,0.0030746525642602386,0.0,0.002213749846267372,3.074652564260239e-05,0.00012298610257040955,0.0002152256794982167,0.0011683679744188906,0.0012298610257040954,0.0006149305128520477,6.149305128520478e-05,0.00015373262821301192,0.0011683679744188906,0.00030746525642602385,0.0008916492436354692,0.0015680728077727218,0.0024904685770507935,0.0,0.0002767187307834215,6.149305128520478e-05,0.001445086705202312,0.0033821178206862625,0.0,0.0031668921411880458,0.00036895830771122864,0.5088242528594269,0.0,0.0013221006026319026,6.149305128520478e-05,0.001598819333415324,3.074652564260239e-05,0.0,0.0020907637436969623,0.0006456770384946501,0.013928176116098881,0.0,0.0016603123847005288,3.074652564260239e-05,0.00015373262821301192,0.01660312384700529,0.0002152256794982167,0.007901857090148814,0.013620710859672857,0.0008301561923502644,9.223957692780716e-05,0.005134669782314598,3.074652564260239e-05,0.07803468208092486,3.074652564260239e-05,0.0023367359488377813,0.0,0.0011991145000614931,0.0,0.00015373262821301192,6.149305128520478e-05,0.0,0.0005841839872094453,0.0
177,d8454c9a-0054-49b0-adfd-7b4ce451ef77.FPKM.txt.gz,0.0018973385980206143,0.0020511768627249883,0.008512383980308702,0.013178811343008051,5.127942156812471e-05,0.03292138864673606,0.00025639710784062353,5.127942156812471e-05,0.00020511768627249884,0.012563458284190554,0.002307573970565612,0.0018973385980206143,5.127942156812471e-05,0.00025639710784062353,0.0005640736372493719,0.0034357212450643556,0.002307573970565612,0.0024101328137018613,0.004717706784267473,0.006153530588174965,0.009999487205784318,0.005948412901902467,0.005230500999948721,0.0,0.0,0.0007691913235218707,0.00046151479411312243,0.008563663401876826,0.002871647607814984,0.020460489205681758,0.00087175016665812,0.0033331624019281064,0.0007691913235218707,0.07399620532280396,0.004974103892108097,0.0003076765294087483,5.127942156812471e-05,0.026049946156607353,0.0016409414901799907,0.006102251166606841,0.0019998974411568637,0.0004102353725449977,0.00815342802933183,0.009332854725398698,0.0006666324803856213,0.0005127942156812471,0.00046151479411312243,0.01261473770575868,0.0062560894313112144,0.09143120865596636,0.0,0.00046151479411312243,0.003999794882313727,0.0023588533921337367,0.01774267986257115,5.127942156812471e-05,0.0022562945489974875,0.003384441823496231,0.004307471411722476,0.00015383826470437414,0.005743295215629968,0.001435823803907492,0.0009743090097943696,0.00087175016665812,0.0007691913235218707,0.0012819855392031177,0.009076457617558074,0.0,0.0013332649607712425,0.00010255884313624942,0.00015383826470437414,0.00010255884313624942,0.00717911901953746,0.000717911901953746,0.00010255884313624942,0.00015383826470437414,0.0015383826470437413,0.00174350033331624,0.0,0.0007691913235218707,0.00174350033331624,0.014204399774370545,0.00025639710784062353,0.00010255884313624942,0.0003076765294087483,0.0022050151274293625,0.001794779754884365,0.003845956617609353,0.0029742064509512335,0.03517768319573355,0.03199835905850982,0.029639505666376083,0.0006153530588174966,0.0006666324803856213,0.012819855392031178,0.0,0.0,0.0008204707450899954,5.127942156812471e-05,0.00087175016665812,0.00087175016665812,0.007948310343059331,0.014460796882211168,0.003948515460745603,0.001076867852930619,0.00010255884313624942,0.0529203630583047,0.0009230295882262449,0.0011281472744987437,0.0,0.08312394236193016,0.0029229270293831084,0.010255884313624942,0.04210040510743039,5.127942156812471e-05,0.047382185528947234,0.00020511768627249884,0.04363878775447413,0.0031280447156556072,0.00046151479411312243,0.05040767140146659,0.0,0.024050048715450488
178,add93641-2f11-4373-a079-b8116e7dd3cc.FPKM.txt.gz,0.0027744451109778046,0.001274745050989802,0.008698260347930415,0.011622675464907018,0.0,0.002324535092981404,0.00022495500899820037,0.00022495500899820037,0.0,0.016421715656868625,0.007048590281943611,0.0009748050389922015,0.00044991001799640074,7.498500299940011e-05,0.00022495500899820037,0.007648470305938813,0.0065986802639472104,0.003149370125974805,0.004874025194961008,0.09365626874625076,0.0009748050389922015,0.010647870425914818,0.006523695260947811,0.0,7.498500299940011e-05,0.0014247150569886022,0.0005998800239952009,0.0008248350329934013,0.0054739052189562085,0.01829634073185363,0.0005248950209958009,0.005848830233953209,0.0008248350329934013,0.020770845830833832,0.009898020395920816,0.001274745050989802,0.0,0.02489502099580084,0.014547090581883623,0.016046790641871627,0.00622375524895021,0.0029244151169766047,0.0006748650269946011,0.017096580683863227,0.0005248950209958009,0.0009748050389922015,0.0,0.014847030593881224,0.008548290341931613,0.039817036592681467,0.00022495500899820037,0.0014247150569886022,0.011472705458908218,0.010797840431913617,0.04229154169166167,0.0,0.0003749250149970006,0.004199160167966407,0.00637372525494901,0.0,0.02384523095380924,0.0,0.0017246550689862027,0.0009748050389922015,0.00044991001799640074,0.007423515296940612,0.009298140371925615,0.0032993401319736052,0.003899220155968806,0.0,7.498500299940011e-05,0.0005248950209958009,0.00614877024595081,0.0008998200359928015,0.0015746850629874026,0.003224355128974205,0.003224355128974205,0.00022495500899820037,7.498500299940011e-05,0.0008248350329934013,0.0008998200359928015,0.0008998200359928015,0.005698860227954409,7.498500299940011e-05,0.00014997000599880023,0.0,0.0038242351529694063,0.004199160167966407,0.0036742651469706057,0.010647870425914818,0.002474505098980204,0.009973005398920216,0.0003749250149970006,0.00044991001799640074,0.010497900419916016,0.0,0.00014997000599880023,0.00022495500899820037,0.0,0.00014997000599880023,0.0028494301139772044,0.03366826634673065,0.0054739052189562085,0.033968206358728256,0.002624475104979004,0.00044991001799640074,0.011397720455908818,0.0003749250149970006,0.00014997000599880023,0.0,0.004499100179964007,0.033968206358728256,0.0007498500299940012,0.15581883623275344,0.002324535092981404,0.00029994001199760045,0.0,0.00029994001199760045,0.00044991001799640074,0.0,0.006748650269946011,0.0029244151169766047,0.10235452909418116
179,fa0419a3-7d4d-40fe-aceb-3d70965387e3.FPKM.txt.gz,0.012686108816739733,0.001228371137514031,0.0007412584450515704,0.007920875955693924,0.0003388610034521465,0.017832560306669208,0.002329669398733507,4.235762543151831e-05,4.235762543151831e-05,0.005231166740792511,0.0005082915051782197,0.006332465002011988,0.00044475506703094223,0.0005294703178939788,2.1178812715759155e-05,0.017387805239638267,0.011648346993667536,0.007094902259779317,0.0031980007200796325,0.0030921066565008366,0.022449541478704704,0.00036003981616790565,0.019611580574792977,4.235762543151831e-05,6.353643814727746e-05,0.002732066840332931,0.005061736239066438,8.471525086303662e-05,0.01402037401783256,4.235762543151831e-05,0.0002329669398733507,0.008407988648156384,0.00016943050172607324,0.00976343266196497,0.003558040536247538,0.000275324565304869,0.0,0.004595802359319737,0.0009318677594934028,0.0009318677594934028,0.003833365101552407,8.471525086303662e-05,4.235762543151831e-05,0.0017154838299764915,0.002583815151322617,0.003303894783658428,0.005824173496833768,0.001779020268123769,0.0037698286634051297,0.000550649130609738,0.0007200796323358113,0.000825973695914607,2.1178812715759155e-05,0.005252345553508271,0.0004659338797467014,2.1178812715759155e-05,6.353643814727746e-05,6.353643814727746e-05,0.00029650337802062814,0.01677361967088125,0.0065442531291695786,0.025478111697058263,0.0019696295825656013,0.0005294703178939788,8.471525086303662e-05,0.0,0.0020331660207128788,0.0,0.0013766228265243451,2.1178812715759155e-05,4.235762543151831e-05,0.00010589406357879578,0.0003176821907363873,0.0019908083952813603,0.000275324565304869,4.235762543151831e-05,0.0,0.0020331660207128788,4.235762543151831e-05,0.0006353643814727746,0.0018001990808395282,0.00400279560327848,0.0,0.00019060931444183239,0.0,0.002202596522438952,0.001122477073935235,2.1178812715759155e-05,2.1178812715759155e-05,0.000275324565304869,0.48190270453438383,6.353643814727746e-05,0.0015884109536819365,4.235762543151831e-05,0.0005294703178939788,0.00014825168901031407,0.0,0.0008683313213461253,0.000677722006904293,0.012559035940445178,0.0,6.353643814727746e-05,0.0,2.1178812715759155e-05,0.008386809835440625,0.0,0.003981616790562721,0.00825973695914607,0.00014825168901031407,0.0,0.003536861723531779,0.0,0.18213778935552874,0.0,0.0014825168901031408,2.1178812715759155e-05,8.471525086303662e-05,0.0,0.00010589406357879578,0.0,0.0,0.00025414575258910985,0.0
180,ae32fcc8-a1b7-47c8-b1c5-1e5cdbcf3725.FPKM.txt.gz,0.0038102577275451665,0.0035105745354910524,0.003168079458857779,0.0405856665810429,0.0037674458429660072,0.001926534806062163,0.002911208151382824,0.00012843565373747752,0.018023803407826014,0.002397465536432914,0.0017980991523246853,0.011473585067214659,0.0016268516140080487,0.002440277421012073,0.0010274852298998202,0.023075605788166795,0.01763849644661358,0.00569398064902817,0.007063960955561264,0.010660159260210635,0.0023118417672745952,0.0003853069612124326,0.013057624796643548,0.06657248052059252,0.0011131089990581385,0.002996831920541142,0.0012843565373747753,0.00012843565373747752,0.007492079801352855,0.0028683962668036647,0.001241544652795616,0.011345149413477182,0.008733624454148471,0.0037674458429660072,0.006892713417244627,0.00021405942289579586,0.00025687130747495504,0.011816080143847931,0.0005137426149499101,0.0013271684219539343,0.005565544995290692,0.0017552872677455262,0.0,0.009033307646202585,0.0012843565373747753,0.01399948625738505,0.0025687130747495505,0.0008990495761623426,0.026072437708707936,0.0005137426149499101,0.0001712475383166367,0.0003424950766332734,0.0,0.008733624454148471,0.004067129035020121,8.562376915831835e-05,0.0,0.0,0.00261152495932871,0.1679082113194623,0.008562376915831836,0.0002996831920541142,0.012715129720010274,0.0028255843822245054,0.000727802037845706,0.0007706139224248652,0.0018837229214830036,0.00012843565373747752,0.0005993663841082285,0.01087421868310643,0.0020977823443787996,0.001498415960270571,0.0012843565373747753,0.0008134258070040244,0.0005565544995290693,0.0002996831920541142,4.2811884579159176e-05,0.001241544652795616,4.2811884579159176e-05,0.0005137426149499101,0.0004281188457915917,0.006935525301823786,4.2811884579159176e-05,0.00881924822330679,4.2811884579159176e-05,8.562376915831835e-05,0.0011559208836372976,0.0,0.011088278106002226,0.0001712475383166367,0.13434369380940148,0.0,0.0013699803065330936,0.0001712475383166367,4.2811884579159176e-05,4.2811884579159176e-05,0.0,0.0023118417672745952,0.0049233667266033055,0.024702457402174843,0.0,0.0044952478808117135,0.00025687130747495504,0.0037246339583868484,0.01712475383166367,0.001498415960270571,0.005308673687815737,0.015112595256443189,0.03343608185632332,0.022947170134429318,0.024188714787224935,0.0004709307303707509,8.562376915831835e-05,0.0,0.0,0.0,0.053771727031423924,0.0,0.001926534806062163,0.018537546022775922,0.0,0.0,0.0
