i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30
191,1b5c1647-d213-43f4-961c-ef74b269a152.FPKM.txt.gz,0.05301151461470328,0.015589016829052258,0.10739592559787423,0.004340124003542958,0.001771479185119575,0.10912311780336581,0.00070859167404783,0.0005757307351638619,0.0015057573073516386,0.0895925597874225,0.033968113374667847,0.0,0.002037201062887511,0.2020372010628875,0.009610274579273693,0.005580159433126661,0.0070859167404783,0.0002657218777679362,0.000354295837023915,0.027059344552701505,8.857395925597875e-05,0.0,0.0,8.857395925597875e-05,0.06443755535872453,0.03325952170062002,0.22426926483613818,8.857395925597875e-05,0.00022143489813994686,0.0059344552701505755
192,245ad8f3-c93e-40ac-8ff0-92e7a5dacc20.FPKM.txt.gz,0.1568693884465526,0.08343215314246993,0.2624089446044384,0.03066237506352702,0.007369134338471963,0.07030323564289344,0.0019481619515500594,0.0012705404031848214,0.003726918516008809,0.19422327630018635,0.024733186515331188,0.0,0.0021175673386413687,0.0029645942740979163,0.0025410808063696427,0.002625783499915297,0.10062679993223785,0.0017787565644587498,0.00677621548365238,0.0,0.0034728104353718447,0.0,0.000338810774182619,0.0012705404031848214,0.0029645942740979163,0.027189564628155177,0.00025410808063696424,0.0005082161612739285,0.0014399457902761308,0.006183296628832797
193,ae95b302-bd9d-4d3b-a791-2f788bf53d24.FPKM.txt.gz,0.12794139410981203,0.06304573035370727,0.0949385822110404,0.02552908095308569,0.01487346455527601,0.057791919490898326,0.0007399733609590055,7.399733609590054e-05,7.399733609590054e-05,0.0405505401805535,0.23538552612105965,0.0,0.003255882788219624,0.0010359627053426078,0.006881752256918751,0.0022199200828770162,0.11935770312268758,0.0017019387302057126,0.00273790143554832,0.0,7.399733609590054e-05,0.009693651028562972,0.0,0.037442652064525676,0.00036998668047950276,0.15398845641556905,0.0,7.399733609590054e-05,0.00022199200828770165,0.0
194,cea0635c-ac68-4712-937e-56ba8abca332.FPKM.txt.gz,0.06930599069590809,0.02259565176113168,0.25263457704357734,0.006645779929744612,9.493971328206589e-05,0.17317003702648817,0.000854457419538593,9.493971328206589e-05,0.0,0.09816766353365612,0.1691825690686414,0.0,0.003417829678154372,0.051552264312161776,0.024589385740055064,0.007690116775847337,0.006076141650052217,0.00018987942656413178,0.0013291559859489224,0.051552264312161776,0.0,0.0,0.0,0.025064084306465395,0.010253489034463116,0.0018038545523592518,0.0037975885312826357,0.019937339789233836,0.0,0.0
195,9fc18ac7-7fce-4840-b2c5-5daac7e422cf.FPKM.txt.gz,0.2025125283174298,0.1193107709205739,0.19194068785611312,0.02361502025125283,0.005835106748129333,0.06404887760005491,0.0009610764055742432,0.0003432415734193726,0.0003432415734193726,0.09851033157135992,0.01949612137022036,0.00013729662936774902,0.0035697123635614744,0.0005491865174709961,0.0016475595524129882,0.0003432415734193726,0.11443674057801881,0.0018535044964646118,0.006452941580284204,6.864831468387451e-05,0.0012356696643097411,0.0,0.03226470790142102,6.864831468387451e-05,0.0017848561817807372,0.10606164618658612,0.0,0.00013729662936774902,0.0024713393286194822,0.0
196,029d304b-56ee-403e-ad39-0c2ce07d5a09.FPKM.txt.gz,0.053688796986928584,0.015951554538069568,0.1491765748467617,0.00494793589838269,0.0,0.07488368658149325,0.0002953991581123994,0.0001476995790561997,0.0,0.12724318735691603,0.17280850749575363,0.0,0.003692489476404992,0.08817664869655122,0.031903109076139136,0.003766339265933092,0.011889816114024076,0.0017723949486743963,0.0002953991581123994,0.004135588213573591,0.0002953991581123994,0.0,7.384978952809984e-05,0.02894911749501514,0.021637988331733256,0.1880954139280703,0.004357137582157891,0.011815966324495976,0.0,0.0
197,5f02561f-c7c7-4cea-997e-cfdf2ae02128.FPKM.txt.gz,0.0383099205052815,0.020951758684525753,0.0492431667211151,0.011303495589676577,0.007296090602199717,0.007862354350430143,0.000239573124251334,0.0001960143743874551,2.1779374931939454e-05,0.010018512468692148,0.002896656865947947,0.002700642491560492,0.0016552324948273984,0.00015245562452357618,0.0008058368724817598,0.001873026244146793,0.04939562234563868,0.0024175106174452793,0.0015681149950996407,0.0,0.5636937819884569,0.0,6.533812479581836e-05,0.0001960143743874551,6.533812479581836e-05,0.22339104867690296,0.0,2.1779374931939454e-05,0.003658934988565828,0.0
198,8dda6766-08f1-4f38-944f-30da042d3370.FPKM.txt.gz,0.04610239668763436,0.029142447647105663,0.2368022931762083,0.0033442153037662233,0.00031849669559678317,0.17716378692571064,0.000796241738991958,0.00015924834779839159,0.0005573692172943706,0.11983438171828967,0.18608169440242056,0.0,0.0045385779122541605,0.03591050242853731,0.020144915996496537,0.007245799824826818,0.003105342782068636,0.0002388725216975874,0.00031849669559678317,0.03153117286408153,0.0,0.0,0.0,0.0644159566844494,0.013695357910661676,0.0,0.004379329564455769,0.014093478780157655,0.0,7.962417389919579e-05
199,0056ef0b-ecb9-443e-a694-1c0797a21e5c.FPKM.txt.gz,0.056702764512006454,0.01567229434317616,0.12450393488935226,0.0027577856998722,0.0002690522634021659,0.12988498015739558,0.001748839712114078,0.0002017891975516244,0.0005381045268043318,0.04842940741238986,0.1375529696643573,0.0,0.004708414609537903,0.199502253312706,0.030133853501042578,0.012712719445752337,0.009282303087374722,6.726306585054147e-05,0.0007398937243559561,0.08993071904217394,0.0,0.0,0.0,0.0394161565884173,0.03302616533261586,0.00033631532925270735,0.057106342907109704,0.004775677675388444,0.0,0.0
200,0b4a2460-8f70-4f60-85b3-95d0012d38c8.FPKM.txt.gz,0.052349599793441774,0.01600826232894397,0.17344435837851793,0.0038729666924864447,6.454944487477407e-05,0.13916860315001292,0.0005163955589981926,6.454944487477407e-05,0.00012909888974954814,0.08843273947844049,0.1202556158017041,0.0,0.0022592305706170927,0.19926413632842757,0.03388845855925639,0.004195713916860315,0.0028401755744900596,0.00012909888974954814,0.0017428350116189002,0.02743351407177898,0.0,0.0,0.00012909888974954814,0.027304415182029435,0.08223599277046217,0.004131164471985541,0.010457010069713401,0.009682416731216111,0.0,0.0
201,01667231-844e-4f98-905c-c0ecafee35b5.FPKM.txt.gz,0.12976588628762542,0.05655890003716091,0.485321441843181,0.02066146413972501,0.0011891490152359718,0.06465997770345597,0.0033444816053511705,0.000966183574879227,0.0002229654403567447,0.06384243775548124,0.011965811965811967,7.432181345224824e-05,0.0023782980304719436,0.0030471943515421778,0.0046822742474916385,0.00029728725380899295,0.04726867335562988,0.001560758082497213,0.004979561501300632,7.432181345224824e-05,0.0,0.0,0.0005202526941657376,0.00014864362690449647,0.002898550724637681,0.09312523225566703,0.0,0.0002229654403567447,0.0002229654403567447,0.0
202,6b34f95d-8875-4a62-b90e-9cf9d92c8055.FPKM.txt.gz,0.08947619047619047,0.030333333333333334,0.16957142857142857,0.07023809523809524,0.001,0.05542857142857143,0.001380952380952381,0.0016190476190476191,0.0008095238095238096,0.04690476190476191,0.015857142857142858,0.000619047619047619,0.0018571428571428571,0.043,0.004571428571428572,0.0038095238095238095,0.034333333333333334,0.009047619047619047,0.0019523809523809524,0.007952380952380952,0.0010952380952380953,0.0,9.523809523809524e-05,0.00019047619047619048,0.01633333333333333,0.3839047619047619,0.007047619047619047,0.0008571428571428571,0.0,0.0007142857142857143
203,80af6fa2-c963-4ab7-9965-8b1678f49376.FPKM.txt.gz,0.21161582912734986,0.06524760441811132,0.19449930509838345,0.011703606173652256,0.010606393094872357,0.061005047180162385,0.0010240655401945725,7.31475385853266e-05,0.0,0.17562724014336917,0.0703679321190842,0.0,0.0030721966205837174,0.008704557091653867,0.0019749835418038184,0.0009509180016092459,0.0684660961158657,0.0011703606173652256,0.024943310657596373,0.0,0.000731475385853266,0.0,0.0001462950771706532,0.012727671713846828,0.003511081852095677,0.061955965181771634,0.0001462950771706532,0.009509180016092458,0.00021944261575597982,0.0
204,ce69433a-55bd-4160-b1fa-85178fe0fce4.FPKM.txt.gz,0.32204062727453187,0.06544034936809369,0.1792496526169523,0.021372328458942633,0.0024482233838417256,0.04777344008469529,0.0012571957917025078,0.0,0.0,0.12863097995103553,0.017733077482961688,0.0,0.0016542049890822471,0.0013895321908290875,0.004036260173360682,0.001191027592139218,0.09309865678554886,0.0009925229934493482,0.0035730827764176537,6.616819956328988e-05,0.00013233639912657976,0.0,0.01224111691920863,0.0002646727982531595,0.0007940183947594786,0.09243697478991597,0.0017865413882088268,0.0002646727982531595,0.00013233639912657976,0.0
205,80980cc8-30b5-4668-a7ea-e3cca5a44e2f.FPKM.txt.gz,0.11052631578947368,0.030566801619433197,0.19203778677462888,0.025978407557354925,0.0004048582995951417,0.12375168690958165,0.0010796221322537112,0.005465587044534413,0.0001349527665317139,0.1664642375168691,0.038191632928475036,0.0,0.005398110661268556,0.11430499325236167,0.008771929824561403,0.006612685560053981,0.011201079622132253,0.0017543859649122807,0.0007422402159244265,0.0038461538461538464,0.0006072874493927126,0.0,0.0010121457489878543,0.00033738191632928474,0.010931174089068825,0.10053981106612686,0.03900134952766532,0.0002699055330634278,6.747638326585695e-05,0.0
206,44624e0b-ad12-4670-b427-02db7dc87267.FPKM.txt.gz,0.16712794062146183,0.057428607371996475,0.18455151591395144,0.03503585356648635,0.0033966536671279405,0.05101270600075481,0.0037111586363064537,0.0003774059630142156,0.0001887029815071078,0.09378538180903258,0.012894703736319034,0.0001887029815071078,0.0017612278273996728,0.0003774059630142156,0.0022644357780852937,0.0003774059630142156,0.09869165932821738,0.0026418417410995093,0.000943514907535539,0.0,0.0001258019876714052,0.0,0.0034595546609636433,6.29009938357026e-05,0.0005661089445213234,0.27877720467983397,0.0,0.0001258019876714052,0.0001258019876714052,0.0
207,db126604-3a46-470e-871a-d219267f4f10.FPKM.txt.gz,0.06397562833206398,0.013872266347513873,0.0863888586660864,0.004460885649004461,0.0002176041780002176,0.09862909367859862,5.44010445000544e-05,0.0002176041780002176,0.0004896094005004897,0.025024480470025024,0.19551735393319553,0.0,0.0036992710260036993,0.12691763681862692,0.017136329017517136,0.007452943096507453,0.005494505494505495,0.0003808073115003808,0.0005984114895005984,0.04629528886954629,0.0002176041780002176,0.0,0.0,0.015395495593515395,0.04090958546404091,0.06288760744206288,0.1753889674681754,0.008051354586008051,5.44010445000544e-05,0.000272005222500272
208,68ebb9b3-4081-4e5d-8340-551e3d622970.FPKM.txt.gz,0.13858637625453768,0.02647875293615204,0.1400811445654495,0.036728592782404444,0.00021353833013025838,0.09112748238308777,0.0008007687379884689,0.0003736920777279522,0.0009075379030535981,0.056961349562246424,0.027599829169335895,0.0,0.004537689515267991,0.045590433482810166,0.008274610292547512,0.005872304078582105,0.026158445440956652,0.002242152466367713,0.0040038436899423446,0.004537689515267991,0.0022955370489002778,0.0,0.0003736920777279522,0.0003736920777279522,0.018417680973734786,0.3422485586162716,0.014573991031390135,0.000533845825325646,5.3384582532564594e-05,5.3384582532564594e-05
209,4001b986-adbc-4d49-9107-29488ddc6b61.FPKM.txt.gz,0.07166853303471445,0.014168167875748577,0.13866303130629534,0.005014849797945372,0.00024343931057987245,0.08943960270704514,0.0019475144846389796,0.00024343931057987245,0.0015580115877111835,0.17702906665368323,0.11884707142509372,0.0,0.00520960124640927,0.145041141243488,0.010029699595890744,0.006329422075076683,0.003992404693509908,0.0003895028969277959,0.0006329422075076683,0.08237986270022883,0.0,4.8687862115974485e-05,0.0,0.013389162081892983,0.05608841715760261,0.002190953795218852,0.04951555577194605,0.005160913384293296,0.0,0.0007790057938555918
210,83fea6d3-5ae6-48e7-9d09-113dcb39e22b.FPKM.txt.gz,0.11177892918825562,0.021347150259067357,0.18535405872193436,0.0038687392055267705,0.000621761658031088,0.11184801381692573,0.0008290155440414508,0.0004145077720207254,0.0010362694300518134,0.11758203799654576,0.06424870466321243,0.0,0.004559585492227979,0.11723661485319517,0.01077720207253886,0.00849740932642487,0.005941278065630397,0.0001381692573402418,0.0019343696027633852,0.05167530224525043,0.0,6.90846286701209e-05,0.0002072538860103627,0.001450777202072539,0.10293609671848014,0.01623488773747841,0.03288428324697755,0.005457685664939551,0.0,0.021070811744386873
211,5be2bd1d-24ac-47c5-9e20-33dea602ed65.FPKM.txt.gz,0.1723578623868875,0.03943998634113027,0.1676626259177053,0.005378179955608673,0.0028171418815093052,0.13923510329520233,0.001536622844459621,8.536793580331228e-05,0.0035000853679358034,0.19941949803653747,0.06086733822776165,0.0,0.00828068977292129,0.08997780433669114,0.006061123442035171,0.006317227249445109,0.007597746286494792,0.00025610380740993685,0.002731773945705993,0.0023049342666894316,0.0,0.0,0.000939047293836435,0.0005122076148198737,0.032952023220078536,0.006317227249445109,0.038842410790507084,0.00025610380740993685,0.0,0.004353764725968926
212,feb99183-103f-4ca1-b61a-b88227826952.FPKM.txt.gz,0.08115818000285266,0.044691674986925306,0.10098416773641421,0.014691199543574384,0.01996862073883897,0.031902248847049876,0.0004278990158322636,4.754433509247373e-05,0.0,0.03984215280749299,0.014168211857557173,0.014976465554129225,0.004516711833785004,0.0036133694670280035,0.003756002472305425,0.0014738743878666856,0.04136357153045215,0.019017734036989493,0.004088812817952741,0.0004278990158322636,0.3436504540484001,9.508867018494746e-05,0.0035658251319355297,4.754433509247373e-05,0.0001426330052774212,0.20767365568392526,0.0,0.0012836970474967907,0.0024247610897161604,0.0
213,fdbe22dd-cc5e-465a-9bb4-5336ac42af75.FPKM.txt.gz,0.10583740732346943,0.029947874510311782,0.07915951694887817,0.02936510506038139,0.002590086444135073,0.01039272185709198,6.475216110337682e-05,0.0013597953831709134,6.475216110337682e-05,0.009486191601644704,0.04017871596464532,0.0015864279470327322,0.000550393369378703,0.003852753585650921,0.0002590086444135073,0.000388512966620261,0.10039822579078576,0.016414672839706025,0.0006475216110337683,0.00042088904717194937,0.09240133389451873,0.0,0.0,0.034966166995823486,0.00022663256386181888,0.4380159937837925,0.0001942564833101305,0.001100786738757406,0.00012950432220675364,0.0
214,b4661ac5-95c7-450e-8797-b2dbe04ad1ee.FPKM.txt.gz,0.18892529927104929,0.05430348425065204,0.23593927639938475,0.049287768340801175,0.0013375242426268976,0.0718250518290644,0.004614458637062797,0.001070019394101518,0.0030763057580418646,0.10573129137965626,0.04881963485588176,0.0026750484852537952,0.014779642881027219,0.015114023941683943,0.004948839697719521,0.004681334849194142,0.02848926636795292,0.004881963485588176,0.0034775630308299336,6.687621213134488e-05,0.0012037718183642077,0.0,0.001671905303283622,0.014980271517421253,0.007222630910185247,0.12572727880692838,0.000535009697050759,0.004346953788537417,0.0002675048485253795,0.0
215,94da98fb-7e9f-4937-bf6b-dd6885258f7c.FPKM.txt.gz,0.14094603232581498,0.04606885215962012,0.14386813989589992,0.032188841201716736,0.0011871062003470003,0.02365080814537485,0.0027851337777371928,0.00022828965391288468,4.5657930782576936e-05,0.023513834353027122,0.005159346178431194,0.0,0.0012784220619121542,0.0004109213770431924,0.001369737923477308,0.00022828965391288468,0.09761665601314948,0.0009588165464341157,0.0030590813624326546,0.0,9.131586156515387e-05,0.0,0.003470002739475847,4.5657930782576936e-05,0.0005022372386083463,0.46598484156698017,0.0,0.0001369737923477308,0.00520500410921377,0.0
216,fc435124-0749-4c74-ba94-d59a30953ed2.FPKM.txt.gz,0.16388073187259997,0.06799186808222273,0.20239439801219788,0.04670205556810481,0.0014682629320081318,0.03077704992093969,0.0011859046758527219,0.0011859046758527219,0.00022588660492432798,0.04946916647842783,0.009995482267901513,0.0,0.0013553196295459679,0.00045177320984865596,0.002089451095550034,0.0011859046758527219,0.18675175062118815,0.00084707476846623,0.0056471651231082,0.0,0.04670205556810481,0.001242376327083804,0.000790603117235148,0.000395301558617574,0.0007341314660040659,0.17562683532866502,0.0,0.00033882990738649197,0.00056471651231082,0.0
217,9375a989-fa46-4658-8e39-d086885d6065.FPKM.txt.gz,0.07583045242747632,0.01833759206373065,0.10423868931309184,0.015181121298662257,0.0003006162633398467,0.13144446114534797,0.00045092439500977,0.000225462197504885,0.00045092439500977,0.035172102810762065,0.1690214940628288,0.0,0.005711709003457087,0.09709905305877048,0.03938073049751992,0.008342101307680745,0.01991582744626484,0.000676386592514655,0.00045092439500977,0.024875995791372313,0.0003006162633398467,0.0010521569216894633,0.0,0.06500826694724185,0.037877649180820684,0.11671426424169548,0.01788666766872088,0.01397865624530287,0.0,7.515406583496167e-05
218,10e453a6-8c30-456c-9a8a-f1195b6122f4.FPKM.txt.gz,0.16375205802518578,0.04182797134338984,0.17701241489787745,0.041116005873715125,0.0015574244649134517,0.02638722021981934,0.0013349352556401015,0.0005784719441107106,0.0,0.03395185333511325,0.008543585636096649,0.0,0.001067948204512081,0.0004449784185467005,0.001023450362657411,0.0038713122413562943,0.12601788813242557,0.0026253726694255328,0.004494282027321675,0.0,0.0012904374137854314,0.0,0.04596627063587416,4.4497841854670045e-05,0.00040048057669203043,0.31491122680549993,8.899568370934009e-05,4.4497841854670045e-05,0.0016464201486227918,0.0
219,42c07ead-83bf-4277-9691-1a363e2b5b90.FPKM.txt.gz,0.13416742118692895,0.06609597497736439,0.1589431228907729,0.02913820067495267,0.04362498971108733,0.10593464482673472,0.0013169808214667873,0.0010700469174417648,0.002716272944275249,0.04988064861305457,0.20116882047905177,0.0023870277389085523,0.015556835953576426,0.0010700469174417648,0.016544571569676515,0.003457074656350317,0.016297637665651492,0.0024693390402502264,0.004444810272450407,0.0,0.0004938678080500452,0.006749526710017285,0.0005761791093917194,0.020413202732735204,0.007325705819409005,0.08371059346448267,8.231130134167421e-05,0.024199522594452218,0.00016462260268334841,0.0
220,17112e14-d73c-4cb1-9cba-d0ebbdfea020.FPKM.txt.gz,0.06760683154985472,0.02274821061583162,0.14556020126142727,0.004464602083480972,0.0005669335979023457,0.11572532067181632,0.0005669335979023457,7.086669973779322e-05,0.0007795336971157253,0.2222379703777195,0.1585996740131812,0.0,0.0070158032740415275,0.11848912196159025,0.010204804762242222,0.009000070866699739,0.004535468783218766,0.00028346679895117287,0.0010630004960668982,0.014669406845723194,0.0,0.0,0.00014173339947558643,0.02048047622422224,0.04110268584792006,0.003401601587414074,0.02366947771242293,0.0070158032740415275,0.0,0.0
221,e0c71365-4f21-4bf8-b861-fb3ec1316ce3.FPKM.txt.gz,0.2024645013873021,0.05018769381426473,0.2043414395299494,0.01477068712257222,0.002937816223274033,0.10225232577117675,0.0008976660682226212,0.0,0.012648930961318753,0.059001142484086826,0.04847396768402154,0.04929002774604211,0.007997388607801534,0.058593112453076544,0.010119144769055002,0.0030194222294760895,0.028398890158315652,0.009792720744246777,0.004243512322506937,0.0013056960992329036,0.0004896360372123388,8.160600620205648e-05,0.008731842663620043,0.00016321201240411296,0.07466949567488167,0.03541700669169251,0.008976660682226212,0.0002448180186061694,0.0,0.0004896360372123388
222,67ba85ff-0919-4c9d-ad1e-73b25804c0dc.FPKM.txt.gz,0.05054712758020393,0.012932106441183784,0.09052474508828649,0.006839094752549117,0.0007460830639144492,0.12782889828400895,6.217358865953743e-05,0.0002486943546381497,0.0006217358865953743,0.0304028848545138,0.18645859238995274,0.0,0.002735637901019647,0.05825665257398657,0.025180303407112657,0.00870430241233524,0.011191245958716737,0.0006839094752549117,0.0004973887092762995,0.030838099975130564,0.0001865207659786123,0.000435215120616762,0.0,0.053158418303904505,0.10749813479234022,0.15586918676946032,0.029097239492663518,0.008269087291718479,0.0,0.0001865207659786123
223,f4a1e772-2a5e-4c0a-803a-1bdb2b376a47.FPKM.txt.gz,0.03328001055461187,0.018008806504279565,0.0829856358329073,0.19560664280884607,0.00026386529676600094,0.010142322344443162,0.00026386529676600094,0.0026716361297557598,0.0,0.005227831192176394,0.004403252139782641,1.649158104787506e-05,0.0003957979451490014,0.000560713755627752,0.0008080874713458779,9.894948628725035e-05,0.03027854280389861,0.004815541665979518,0.0021768886983195078,6.596632419150024e-05,0.003281824628527137,3.298316209575012e-05,4.947474314362518e-05,9.894948628725035e-05,0.00018140739152662565,0.6042680211751901,0.0,1.649158104787506e-05,0.0,0.0
224,c9ad1adf-993c-465b-866c-c5c2c5fa9f06.FPKM.txt.gz,0.0584086619648356,0.03446905731598292,0.15635243866097148,0.006754743220423165,0.00019866891824774015,0.1214860435084931,0.0002980033773716102,0.0004966722956193504,0.0005960067547432204,0.05314393563127049,0.176616668322241,0.0,0.0687394457137181,0.09347372603556174,0.024336942485348168,0.01450283103208503,0.005066057415317374,0.0005960067547432204,0.0008940101321148307,0.03973378364954803,9.933445912387007e-05,9.933445912387007e-05,0.0,0.005562729710936724,0.046687195788218935,0.026025628290453958,0.06218337141154266,0.0026820303963444917,0.0,0.0004966722956193504
225,653ffc71-52ca-473e-8ce4-c934932baa8c.FPKM.txt.gz,0.13294592870810007,0.09155977606122882,0.23102544114520587,0.016866274537594785,0.008149670469846219,0.07136276663595777,0.0021260009921337964,7.086669973779322e-05,0.00021260009921337964,0.12054425625398625,0.03047268088725108,0.0,0.0015590673942314506,0.0004960668981645525,0.002763801289773935,0.00028346679895117287,0.116859187867621,0.00014173339947558643,0.03486641627099426,0.0,0.0008504003968535185,0.0,0.0,0.003472468287151867,0.000992133796329105,0.13004039401885054,0.00014173339947558643,0.0021968676918715895,0.0,0.0
226,2b5a102d-0462-4fee-a1f1-21dca1390db0.FPKM.txt.gz,0.13511029411764705,0.061777836134453784,0.22216386554621848,0.013524159663865547,0.01050420168067227,0.05705094537815126,0.003216911764705882,0.0002626050420168067,0.00032825630252100843,0.13576680672268907,0.02606355042016807,0.01752888655462185,0.004792542016806723,0.0013786764705882354,0.003742121848739496,0.003939075630252101,0.0779936974789916,0.00623686974789916,0.006499474789915967,6.565126050420168e-05,6.565126050420168e-05,0.015296743697478991,0.0017725840336134454,0.00013130252100840336,0.0009191176470588235,0.0025603991596638656,0.0002626050420168067,0.0011160714285714285,0.18992909663865545,0.0
227,7c1d57e4-ea8b-4634-8b1d-65ef201dda59.FPKM.txt.gz,0.18689547581903276,0.10390015600624025,0.2655226209048362,0.03421736869474779,0.011544461778471139,0.0938117524700988,0.0008320332813312533,0.0006240249609984399,0.0005200208008320333,0.10712428497139885,0.02080083203328133,0.0,0.0038481539261570464,0.0013520540821632865,0.0049921996879875195,0.00374414976599064,0.112532501300052,0.001768070722828913,0.003952158086323453,0.0,0.0007280291211648466,0.0,0.0015600624024961,0.0006240249609984399,0.0038481539261570464,0.03421736869474779,0.00031201248049921997,0.00031201248049921997,0.0004160166406656266,0.0
228,13cf1657-4a38-4e8b-a3e4-8223ba78c6a5.FPKM.txt.gz,0.1396884609567979,0.046327569692997936,0.2806371931239603,0.041084841457881736,0.0041336895699954634,0.02686898220497051,0.0009073952714624187,0.000554519332560367,0.051822352170187026,0.13489943035741292,0.022836114331804203,0.0,0.006755053687553561,0.002268488178656047,0.0016131471492665222,0.0018652013913394163,0.03271664062106165,0.0026213641175580984,0.006553410293895247,5.041084841457882e-05,0.0017139688460956798,0.017190099309371376,0.0,0.00040328678731663055,0.001663557997681101,0.143267631194233,0.000554519332560367,5.041084841457882e-05,0.030952260926551393,0.0
229,10d6ec12-4039-4262-b16d-1bd671b99a57.FPKM.txt.gz,0.24771773994571922,0.055267702936096716,0.22978863393371166,0.0405460975409162,0.001891602927872358,0.06941360309235957,0.001562628505633687,0.00016448721111933547,0.0025495517723497,0.05263590755818735,0.0280450694958467,0.0,0.0034542314335060447,0.01233654083395016,0.011678591989472818,0.007484168105929764,0.08175014392630973,0.001891602927872358,0.002796282589028703,0.00032897442223867095,0.0004934616333580064,0.0,0.0008224360555966774,0.00016448721111933547,0.004194423883543055,0.14137675795706883,0.0010691668722756806,0.0002467308166790032,0.0,0.00032897442223867095
230,c60f9638-1b5b-4bd5-90f6-c903b8679f2b.FPKM.txt.gz,0.13504117108874658,0.01655992680695334,0.08966148215919488,0.0026989935956084174,0.0002744739249771272,0.06111619396157365,0.00242451967063129,0.0004574565416285453,0.0001372369624885636,0.06285452881976213,0.06784080512351327,0.0,0.0017383348581884721,0.2758462946020128,0.011985361390667887,0.009560841720036597,0.00869167429094236,0.0002744739249771272,0.0212259835315645,0.019945105215004574,9.149130832570906e-05,0.0,9.149130832570906e-05,0.0011893870082342176,0.08677950594693504,0.07214089661482159,0.05091491308325709,0.0004574565416285453,0.0,0.0
231,b448bfa4-4ce9-457c-8e63-5bee1a31e275.FPKM.txt.gz,0.1684515560035278,0.11792868842131787,0.2899080257024064,0.016001007937507875,0.0020158750157490235,0.17071941539624544,0.0013859140733274537,0.00012599218848431397,0.0,0.10671538364621394,0.04611314098525891,0.0,0.02910419553987653,0.0010079375078745117,0.012347234471462768,0.0025198437696862795,0.012221242282978455,0.00012599218848431397,0.00793750787451178,0.00012599218848431397,0.0,0.0,0.00025198437696862794,0.0,0.00037797656545294193,0.008315484439964722,0.00012599218848431397,0.006173617235731384,0.0,0.0
232,d146cc22-0cb0-4adf-b507-95c343419dc1.FPKM.txt.gz,0.06899449556704063,0.014496407412076138,0.16450271019790746,0.023866549014664482,0.0007563342997604941,0.059960502542123616,0.0008403714441783268,0.00037816714988024705,0.0013025757384764066,0.07164166561620236,0.03668221353838397,4.201857220891634e-05,0.0014706500273120719,0.1301315181310139,0.004327912937518383,0.004159838648682718,0.023110214714903987,0.004748098659607547,0.01571494600613471,0.08088575150216396,0.00025211143325349803,0.0,0.0,0.0006722971553426615,0.06811210555065339,0.159712592966091,0.05411992100508425,8.403714441783268e-05,0.00016807428883566536,0.008865918736081347
233,2b72861d-7b1b-4b7b-8b9d-1e2fb596bfc7.FPKM.txt.gz,0.06913687460799922,0.024750325662179766,0.19081391421816954,0.04100931152602885,0.0004342162396873643,0.07261060452549814,0.0008684324793747286,0.0020745887007285182,0.0038114536594779755,0.0698605683408115,0.041202296521445456,0.0,0.0022675736961451248,0.08915906788247213,0.008250108554059922,0.00849133979833068,0.022916968205722005,0.002026342451874367,0.002315819944999276,0.07666328942924687,0.0017851112076036088,0.0,4.824624885415159e-05,0.002460558691561731,0.02185555073093067,0.1827567906595262,0.059921841076856275,0.0009649249770830318,4.824624885415159e-05,0.0014956337144786992
234,12b16f45-0e5e-4c24-85b5-fd05a6482fa2.FPKM.txt.gz,0.16637748216695586,0.07557354925775979,0.32793522267206476,0.015133988818199344,0.0018315018315018315,0.1106612685560054,0.00385579332947754,0.0,0.0004819741661846925,0.20695970695970695,0.02313475997686524,0.0,0.007229612492770388,0.001735106998264893,0.00645845382687488,0.0020242914979757085,0.02371312897628687,0.0006747638326585695,0.002313475997686524,0.000385579332947754,0.0,0.0,0.000385579332947754,9.63948332369385e-05,0.0006747638326585695,0.020435704646230964,9.63948332369385e-05,0.0018315018315018315,0.0,0.0
235,778e1365-7b5e-469c-915d-c3be22bec7a8.FPKM.txt.gz,0.08972982644480229,0.0468181547086539,0.1306435259736387,0.028120713305898493,0.004234508260273156,0.014701496988131448,0.00041748672988608577,0.0009542553825967674,5.964096141229796e-05,0.03387606608218525,0.005129122681457625,0.0,0.0005665891334168307,0.0009542553825967674,0.0007753324983598735,0.0005069481720045327,0.08287111588238802,0.001640126438838194,0.008826862289020099,0.0,0.003697739607562474,0.0,0.015208445160135982,8.946144211844694e-05,0.0003578457684737878,0.5268086121548279,2.982048070614898e-05,0.00014910240353074492,0.0028329456670841534,0.0
